D_INTERVIEW,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41
528070179,5,2,3,1,3,3,1,2,5
528070180,4,4,4,2,4,4,-1,-1,-1
528070181,4,4,4,2,4,3,4,2,2
528070182,5,4,4,3,4,3,2,2,3
528070183,5,3,4,3,5,5,2,3,3
528070184,5,5,5,1,4,4,3,2,5
528070185,5,5,5,1,5,3,3,2,3
528070186,-1,-1,-1,1,5,3,5,1,-1
528070187,4,1,5,2,4,3,2,2,3
528070188,5,2,5,2,5,4,3,2,3
528070189,5,5,5,2,4,3,4,4,4
528070190,3,2,3,2,4,4,2,2,2
528070191,5,5,5,1,5,5,2,1,5
528070192,-1,-1,-1,-1,-1,-1,-1,-1,-1
528070193,4,5,-1,5,-1,4,-1,1,1
528070194,4,4,4,2,5,4,4,4,5
528070195,5,5,5,1,5,4,2,3,3
528070196,4,2,3,4,4,3,2,2,3
528070197,5,3,5,2,5,5,4,3,4
528070198,5,1,5,1,5,3,3,3,4
528070199,5,5,5,1,5,5,4,2,4
528070200,5,5,5,2,5,2,5,5,5
528070201,5,2,3,2,4,4,3,2,3
528070202,5,5,5,1,5,5,5,5,5
528070203,-5,-5,-5,-1,4,-1,-1,4,4
528070204,5,3,3,1,4,4,2,2,3
528070205,5,5,5,1,5,4,2,1,3
528070206,3,3,4,5,1,3,1,1,1
528070207,5,1,-1,-1,5,-1,-1,5,5
528070208,5,3,5,2,5,4,3,2,4
528070209,4,2,4,3,4,4,2,2,4
528070210,5,5,5,2,5,5,3,3,4
528070211,5,5,5,1,5,5,3,2,4
528070212,5,5,5,1,5,3,1,2,5
528070213,5,5,5,2,4,2,2,2,4
528070214,5,2,5,1,5,3,3,4,5
528070215,4,3,4,2,4,4,3,2,3
528070216,5,2,5,1,5,3,5,5,5
528070217,4,2,2,4,3,4,2,2,2
528070218,4,2,3,3,2,2,1,4,4
528070219,5,3,5,1,5,3,4,3,3
528070220,4,4,4,2,5,4,4,2,4
528070221,5,1,5,1,5,5,3,1,5
528070222,4,4,4,2,4,2,4,4,4
528070223,4,3,4,2,5,3,2,3,4
528070224,4,2,4,4,5,4,2,2,4
528070225,4,4,3,1,5,5,5,5,4
528070226,5,2,4,2,5,4,3,2,4
528070227,5,5,5,1,5,4,5,3,4
528070228,5,3,4,2,5,3,2,2,4
528070229,-1,2,-1,-1,5,3,4,3,4
528070230,4,3,5,3,4,3,2,2,4
528070231,5,4,5,1,5,5,4,4,5
528070232,5,3,5,1,5,4,2,2,5
528070233,5,5,4,2,4,4,4,3,4
528070234,5,2,5,1,5,1,1,2,4
528070235,4,2,3,3,5,3,4,4,5
528070236,4,2,4,2,4,3,2,2,4
528070237,4,5,5,2,5,5,3,2,4
528070238,4,2,4,3,4,3,2,2,4
528070239,5,3,4,2,4,4,3,2,5
528070240,4,3,5,3,5,4,2,2,3
528070241,5,5,5,1,5,5,5,5,5
528070242,4,2,2,2,3,3,2,1,2
528070243,3,2,3,4,5,3,4,1,3
528070244,4,1,4,5,5,4,1,1,2
528070245,5,4,4,2,5,4,3,3,3
528070246,5,5,5,1,5,3,2,3,4
528070247,5,2,-1,2,5,4,3,2,3
528070248,4,2,4,2,4,4,2,4,4
528070249,4,4,4,2,4,4,4,3,4
528070250,1,4,4,2,3,4,2,2,3
528070251,3,2,4,2,5,2,3,3,2
528070252,5,2,-1,-1,5,2,1,1,4
528070253,5,4,5,2,5,3,3,3,2
528070254,4,4,4,3,4,3,3,3,4
528070255,3,2,4,2,4,4,-1,-1,3
528070256,5,2,5,2,5,3,4,2,3
528070257,4,4,4,-1,4,3,2,-1,4
528070258,5,3,4,1,5,4,4,3,5
528070259,5,4,4,1,3,3,4,3,3
528070260,4,2,4,4,2,4,2,2,3
528070261,5,5,5,4,5,4,3,4,3
528070262,5,2,5,1,5,4,2,2,3
528070263,5,3,5,2,4,4,3,2,3
528070264,4,3,4,3,4,4,2,2,3
528070265,5,2,4,3,5,4,5,4,4
528070266,4,4,4,2,4,4,3,3,4
528070267,5,5,5,1,5,4,4,4,4
528070268,4,4,4,3,4,2,4,2,2
528070269,5,4,5,1,4,5,5,5,4
528070270,5,5,4,1,5,3,4,3,5
528070271,4,3,4,1,5,3,2,2,2
528070272,5,2,5,1,5,3,3,2,3
528070273,5,5,5,1,5,5,4,3,4
528070274,5,5,5,1,5,4,3,2,5
528070275,5,4,4,2,5,5,4,3,4
528070276,5,4,4,1,5,4,4,4,5
528070277,4,2,3,1,4,4,2,2,3
528070278,4,2,3,1,4,4,4,-1,2
528070279,3,3,2,-1,2,2,2,2,3
528070280,5,5,5,2,5,3,5,5,5
528070281,5,5,5,2,5,4,2,2,4
528070282,4,4,4,2,4,4,4,2,3
528070283,5,2,5,1,5,3,2,-1,4
528070284,4,4,3,2,4,2,3,3,4
528070285,5,4,2,3,3,3,2,2,4
528070286,5,4,3,2,5,3,2,2,3
528070287,5,4,5,-1,5,3,3,-1,4
528070288,3,2,4,2,4,3,3,3,4
528070289,5,2,2,1,4,4,4,4,3
528070290,4,2,4,2,4,3,4,3,3
528070291,5,3,5,1,5,5,5,5,3
528070292,4,2,2,4,4,3,2,2,4
528070293,5,3,4,4,3,4,4,3,4
528070294,3,3,3,-1,4,3,-1,3,5
528070295,4,4,4,-1,-1,2,5,-1,-1
528070296,4,2,4,2,5,3,3,3,3
528070297,5,3,5,4,4,2,3,3,3
528070298,5,5,5,1,5,3,2,2,5
528070299,4,4,3,4,4,2,2,2,2
528070300,5,4,4,1,4,3,2,3,4
528070301,5,5,3,2,5,2,2,1,2
528070302,4,4,4,2,4,4,2,3,2
528070303,4,4,4,-1,-1,3,3,2,2
528070304,4,4,4,3,4,4,3,2,3
528070305,5,3,3,2,4,3,3,3,3
528070306,3,2,3,4,3,3,3,2,2
528070307,4,2,3,-1,5,4,3,3,4
528070308,5,5,5,1,5,3,4,2,4
528070309,4,5,2,-1,-5,1,3,2,3
528070310,5,3,4,1,5,2,2,2,4
528070311,4,4,4,2,3,3,3,3,3
528070312,5,3,3,2,5,2,2,1,2
528070313,5,4,3,3,4,3,4,2,4
528070314,5,1,5,1,5,3,2,2,3
528070315,5,2,5,1,5,4,-1,2,3
528070316,5,1,5,-1,-1,4,1,1,2
528070317,5,3,4,2,5,5,4,3,4
528070318,5,3,5,1,5,4,4,3,4
528070319,5,3,5,1,5,5,4,2,3
528070320,5,4,4,2,4,4,4,3,3
528070321,4,2,4,3,5,5,2,2,2
528070322,5,2,5,1,5,5,5,4,5
528070323,5,3,4,1,5,4,3,3,3
528070324,4,4,4,4,5,5,5,5,5
528070325,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070326,5,-1,4,4,5,2,1,5,1
528070327,5,1,-1,2,-1,3,2,2,4
528070328,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070329,5,2,5,1,5,5,5,5,5
528070330,4,2,5,1,5,5,3,1,4
528070331,5,5,3,2,4,3,4,2,3
528070332,5,4,5,3,4,3,3,2,4
528070333,4,4,4,4,4,1,2,2,2
528070334,4,4,2,2,2,2,3,2,3
528070335,3,2,3,3,3,3,4,2,3
528070336,3,2,3,2,4,4,2,2,2
528070337,5,2,5,1,5,4,3,2,2
528070338,4,4,4,2,4,3,4,3,4
528070339,4,3,4,2,4,4,-1,-1,4
528070340,4,1,5,2,4,3,3,2,3
528070341,5,5,5,-1,5,3,4,4,4
528070342,4,4,4,3,3,3,4,2,2
528070343,5,4,5,1,5,5,4,4,4
528070344,4,1,3,3,4,2,3,2,2
528070345,5,5,4,2,5,4,4,3,4
528070346,5,4,5,1,5,4,2,2,4
528070347,5,5,5,5,5,2,3,4,5
528070348,5,5,5,1,5,5,2,2,5
528070349,3,1,4,2,5,4,1,2,3
528070350,4,4,4,2,5,2,3,2,4
528070351,5,4,5,1,5,4,3,2,3
528070352,4,-1,-1,-1,4,-1,-1,-1,4
528070353,3,3,4,2,3,3,4,2,4
528070354,5,3,5,1,4,3,3,2,3
528070355,5,2,-1,-1,5,3,4,2,4
528070356,4,4,5,-1,4,3,-1,3,2
528070357,4,4,4,2,4,3,3,2,2
528070358,5,2,5,2,5,3,2,2,4
528070359,5,3,5,1,4,4,3,2,4
528070360,5,4,5,2,4,3,3,2,3
528070361,2,1,3,-1,4,4,3,3,4
528070362,-1,-1,-1,-1,5,5,-1,2,2
528070363,4,2,4,4,4,2,2,2,3
528070364,4,3,4,-1,4,4,2,3,4
528070365,5,2,4,2,5,3,-1,2,4
528070366,-1,-1,-1,-1,-1,-1,-1,-1,-1
528070367,5,4,4,1,5,4,3,2,3
528070368,5,4,4,2,5,4,4,3,4
528070369,5,4,5,1,3,4,2,4,4
528070370,5,5,5,1,5,5,5,2,3
528070371,4,4,4,4,4,4,4,4,4
528070372,5,2,4,2,4,4,4,2,5
528070373,3,2,4,4,4,4,1,1,2
528070374,5,2,4,1,5,5,-1,2,2
528070375,4,2,3,3,4,4,4,2,3
528070376,4,4,4,2,4,4,4,2,4
528070377,5,2,5,1,4,4,2,3,4
528070378,5,1,5,3,5,5,5,2,5
528070379,5,5,4,1,5,5,2,5,2
528070380,4,2,-1,-1,-1,2,1,2,3
528070381,5,4,4,2,5,2,3,3,4
528070382,4,3,5,2,4,2,4,2,4
528070383,5,2,5,-1,5,4,2,2,5
528070384,3,2,3,1,5,5,3,3,3
528070385,5,2,2,1,5,3,2,2,5
528070386,5,2,5,2,5,5,4,4,4
528070387,5,5,5,1,5,5,3,2,5
528070388,5,3,4,2,4,2,1,1,1
528070389,5,4,5,2,4,4,2,2,2
528070390,5,5,5,1,5,3,4,2,5
528070391,3,3,3,3,3,3,3,3,3
528070392,5,5,5,3,4,4,2,3,5
528070393,5,5,5,1,5,5,3,3,5
528070394,3,1,5,4,4,4,4,3,5
528070395,4,2,4,-1,4,2,4,2,4
528070396,4,2,4,2,4,2,4,4,4
528070397,4,3,5,-1,5,2,3,-5,5
528070398,5,4,4,2,4,3,3,3,3
528070399,5,4,4,2,5,3,-1,-1,4
528070400,5,4,5,1,5,3,4,1,3
528070401,-1,-1,-1,-1,-1,-1,-1,-1,-1
528070402,5,5,5,1,5,3,3,2,-1
528070403,4,3,3,4,3,4,4,2,2
528070404,4,2,4,4,4,2,2,2,4
528070405,5,4,4,2,5,3,3,3,5
528070406,3,1,4,5,5,5,2,1,2
528070407,5,3,5,1,5,5,5,3,5
528070408,5,4,4,3,5,5,5,5,5
528070409,5,2,4,2,5,4,3,2,2
528070410,5,-1,-1,5,5,1,1,1,5
528070411,5,4,5,2,5,5,4,4,5
528070412,5,4,5,2,5,5,4,2,4
528070413,5,2,5,1,5,5,4,4,4
528070414,4,4,4,2,4,4,3,2,3
528070415,5,4,5,-1,5,5,3,3,4
528070416,1,3,2,3,1,1,2,2,1
528070417,3,3,4,1,5,5,4,2,3
528070418,5,1,5,1,5,4,2,2,2
528070419,5,4,4,3,4,4,5,4,4
528070420,3,1,3,2,4,3,2,3,2
528070421,2,2,-1,2,5,3,1,2,2
528070422,5,1,5,-1,5,3,-1,-1,5
528070423,5,5,5,1,5,4,3,4,5
528070424,4,1,3,3,5,2,2,2,3
528070425,5,4,4,1,5,5,1,1,4
528070426,5,4,5,1,5,4,2,2,2
528070427,5,5,3,1,5,3,3,2,2
528070428,4,1,4,2,2,3,3,3,3
528070429,5,4,5,5,5,5,5,5,5
528070430,3,2,-1,3,4,3,3,2,3
528070431,5,5,5,1,5,5,3,-1,5
528070432,5,4,5,4,5,3,4,4,5
528070433,5,3,5,1,5,5,2,2,5
528070434,5,3,5,1,5,5,4,3,4
528070435,4,4,4,2,4,4,3,4,4
528070436,5,5,5,1,1,2,4,3,4
528070437,5,5,4,4,4,1,2,3,2
528070438,4,3,4,2,4,4,2,2,4
528070439,5,2,4,1,5,4,3,2,4
528070440,5,2,4,4,5,4,2,2,3
528070441,4,4,4,2,4,4,4,3,3
528070442,4,4,4,2,4,4,4,4,4
528070443,5,1,5,1,5,4,4,3,5
528070444,5,3,5,2,3,3,3,3,3
528070445,4,2,4,2,4,4,2,2,2
528070446,3,3,3,1,3,3,3,2,3
528070447,4,3,3,3,4,4,3,2,4
528070448,-1,-1,-5,-1,-1,2,-1,2,-1
528070449,4,2,3,3,5,4,2,2,3
528070450,4,5,-1,2,3,3,2,2,4
528070451,5,3,5,2,4,3,2,2,3
528070452,4,4,4,2,5,4,3,3,4
528070453,5,2,5,1,5,5,5,2,5
528070454,4,4,4,3,3,3,3,3,3
528070455,4,2,4,2,4,3,3,3,3
528070456,5,5,5,2,5,5,3,2,4
528070457,5,4,5,1,4,5,4,3,3
528070458,3,3,4,3,4,3,2,3,4
528070459,5,5,5,1,5,4,5,5,5
528070460,4,4,4,2,4,4,2,2,3
528070461,5,5,5,1,5,3,3,2,5
528070462,4,2,4,2,4,-1,2,-1,4
528070463,4,4,4,4,4,4,4,4,4
528070464,2,1,4,4,4,2,1,1,4
528070465,5,3,5,1,5,5,5,5,5
528070466,5,5,5,1,5,1,5,5,5
528070467,5,5,5,3,3,3,2,3,4
528070468,5,2,4,2,5,4,3,3,4
528070469,4,2,4,2,4,4,2,2,4
528070470,3,4,3,-1,5,3,3,2,2
528070471,5,5,4,2,5,4,3,2,3
528070472,4,5,4,2,5,4,2,2,3
528070473,5,3,5,1,5,4,3,3,5
528070474,4,3,3,3,4,4,3,2,3
528070475,4,1,3,3,4,4,3,2,3
528070476,4,4,4,3,4,4,2,2,4
528070477,4,4,4,-1,5,-1,2,-1,4
528070478,4,3,3,-1,4,2,3,3,4
528070479,4,5,3,2,4,2,3,2,4
528070480,4,3,4,2,5,4,5,3,4
528070481,4,1,3,2,4,4,3,4,4
528070482,4,2,4,2,5,4,4,3,3
528070483,5,4,5,1,5,5,5,4,5
528070484,-1,-1,-1,-1,-1,-1,-1,-1,-1
528070485,5,1,4,2,4,3,5,4,5
528070486,5,5,5,1,5,5,3,3,5
528070487,5,4,4,5,5,5,2,4,3
528070488,5,3,5,2,5,3,3,2,4
528070489,3,2,5,4,5,3,2,1,2
528070490,2,-1,4,-1,2,2,3,2,2
528070491,5,4,4,3,5,4,1,2,4
528070492,4,4,4,1,4,4,3,2,5
528070493,4,2,5,-1,5,4,2,2,4
528070494,4,2,4,3,4,3,-1,2,3
528070495,4,4,4,3,4,3,4,3,3
528070496,5,4,4,2,5,4,4,2,3
528070497,5,4,5,2,5,4,3,2,5
528070498,4,2,2,3,4,3,3,2,3
528070499,5,3,4,2,3,3,4,4,4
528070500,5,5,5,1,5,5,5,5,4
528070501,5,2,4,1,5,5,3,2,5
528070502,5,5,5,1,5,3,4,4,5
528070503,5,5,5,-1,5,3,3,3,4
528070504,5,3,4,1,5,4,2,1,4
528070505,4,3,5,-1,5,4,1,2,1
528070506,5,5,5,1,5,5,3,3,5
528070507,4,4,4,2,4,5,1,2,4
528070508,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070509,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070510,5,2,4,3,5,5,2,2,3
528070511,4,4,4,2,4,3,3,3,3
528070512,4,4,3,2,5,4,4,3,4
528070513,5,5,5,1,5,5,4,4,5
528070514,5,5,5,1,4,4,4,2,5
528070515,5,2,4,3,5,3,2,2,3
528070516,3,3,3,3,5,4,3,2,3
528070517,5,5,5,1,5,5,5,5,5
528070518,4,3,5,4,4,3,1,3,3
528070519,5,3,5,1,5,3,2,4,4
528070520,5,1,5,1,4,4,2,1,4
528070521,5,4,4,4,5,4,5,-1,5
528070522,5,5,5,1,5,5,3,3,5
528070523,5,3,5,1,5,5,1,5,5
528070524,4,5,2,4,2,2,2,2,2
528070525,5,5,5,3,5,3,3,1,3
528070526,4,3,5,1,5,5,4,4,4
528070527,4,4,4,2,4,4,4,4,4
528070528,3,2,4,3,3,4,3,2,3
528070529,4,2,3,2,4,3,3,3,3
528070530,5,5,4,2,4,4,3,2,3
528070531,5,4,5,1,5,4,3,3,4
528070532,5,5,5,1,5,3,3,3,5
528070533,5,3,4,1,5,4,4,3,3
528070534,3,2,5,1,5,2,2,1,1
528070535,5,2,5,2,5,5,3,2,5
528070536,5,4,5,2,4,3,3,2,4
528070537,4,4,4,1,4,4,5,5,5
528070538,5,2,5,1,5,4,4,4,4
528070539,5,4,5,2,5,4,-1,2,4
528070540,5,5,5,1,5,5,5,5,5
528070541,5,5,5,5,5,5,2,2,3
528070542,4,4,4,4,3,3,3,3,5
528070543,4,3,3,2,4,4,3,3,3
528070544,4,3,4,3,4,3,3,2,4
528070545,5,2,5,2,5,3,2,2,3
528070546,5,5,5,1,5,1,3,1,3
528070547,5,3,5,1,5,4,4,3,4
528070548,5,5,5,2,3,2,2,4,3
528070549,5,1,5,3,5,3,1,2,4
528070550,5,5,5,1,5,5,-1,3,4
528070551,4,3,4,2,3,2,2,2,2
528070552,5,5,5,2,5,4,4,3,4
528070553,3,1,4,3,4,3,3,2,2
528070554,5,4,5,1,5,3,3,2,5
528070555,2,2,1,2,1,2,2,3,1
528070556,3,2,4,3,5,2,4,3,4
528070557,5,3,4,1,4,3,4,3,4
528070558,5,5,5,2,4,3,4,2,3
528070559,3,2,3,-1,4,4,2,3,5
528070560,5,4,4,1,5,4,3,2,4
528070561,4,1,4,1,5,3,1,2,3
528070562,5,5,-1,3,3,3,2,2,5
528070563,5,5,5,1,5,5,-1,4,5
528070564,4,2,5,3,1,1,4,2,4
528070565,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070566,4,4,4,2,4,4,4,3,2
528070567,5,3,4,5,4,2,1,1,3
528070568,5,4,5,1,5,4,4,3,4
528070569,5,4,5,4,3,3,2,2,4
528070570,5,2,2,2,4,3,2,2,4
528070571,5,5,-1,1,5,3,5,5,5
528070572,4,4,3,2,4,3,3,2,3
528070573,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070574,5,1,3,1,5,5,2,2,3
528070575,5,3,4,2,5,4,5,2,4
528070576,5,2,5,1,5,4,1,2,4
528070577,5,5,5,2,5,4,3,4,5
528070578,4,3,4,2,4,4,3,2,2
528070579,5,3,4,1,4,4,2,2,4
528070580,5,1,5,1,4,4,3,1,3
528070581,5,4,5,2,5,5,3,3,4
528070582,-1,-1,-1,-1,-1,-1,-1,-1,-1
528070583,5,5,3,1,5,2,3,2,4
528070584,5,3,5,5,5,5,4,2,4
528070585,4,2,4,2,5,4,2,4,5
528070586,5,5,4,1,4,3,4,3,4
528070587,5,5,5,5,5,5,5,3,3
528070588,4,2,2,4,4,4,2,2,4
528070589,5,5,5,1,5,3,2,2,4
528070590,5,3,3,2,5,3,3,3,3
528070591,5,5,5,1,5,5,5,5,5
528070592,5,4,4,1,5,4,4,4,4
528070593,5,3,3,2,5,3,3,2,2
528070594,5,4,4,2,4,4,3,2,4
528070595,4,2,4,2,4,4,4,3,4
528070596,4,3,3,2,4,4,4,4,4
528070597,5,3,4,2,4,4,3,2,4
528070598,5,5,5,5,5,5,4,4,5
528070599,4,4,4,4,4,2,-1,4,3
528070600,5,1,5,1,5,5,3,5,5
528070601,4,2,4,1,5,5,2,3,4
528070602,4,3,5,4,5,4,5,2,2
528070603,5,4,4,2,5,3,4,4,3
528070604,4,2,2,2,4,4,1,2,2
528070605,5,5,5,1,5,4,-1,4,4
528070606,1,2,1,1,3,2,2,2,2
528070607,4,2,4,2,2,3,4,2,4
528070608,5,5,4,1,4,4,5,3,4
528070609,1,1,1,1,1,1,1,1,1
528070610,5,5,5,2,5,5,4,5,5
528070611,5,5,5,1,5,-1,3,2,4
528070612,5,5,5,1,5,3,3,2,3
528070613,4,4,4,2,5,2,2,2,4
528070614,5,1,5,1,5,2,5,5,5
528070615,-5,-5,-5,-5,-5,-5,-5,-5,-5
528070616,4,2,3,2,5,3,2,1,5
528070617,5,5,5,1,5,4,2,1,4
