D_INTERVIEW,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129
484070303,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
484070304,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0
484070305,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
484070306,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
484070307,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0
484070308,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
484070309,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
484070310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484070311,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0
484070312,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
484070313,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
484070314,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0
484070315,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
484070316,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
484070317,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
484070318,2.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0
484070319,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0
484070320,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0
484070321,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0
484070322,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0
484070323,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0
484070324,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
484070325,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0
484070326,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0
484070327,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0
484070328,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0
484070329,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
484070330,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0
484070331,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0
484070332,2.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0
484070333,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
484070334,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
484070335,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
484070336,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
484070337,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0
484070338,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0
484070339,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0
484070340,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
484070341,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
484070342,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0
484070343,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0
484070344,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
484070345,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0
484070346,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
484070347,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
484070348,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
484070349,1.0,0.0,0.0,-1.0,0.0,2.0,2.0,0.0
484070350,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
484070351,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0
484070352,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
484070353,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0
484070354,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
484070355,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0
484070356,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
484070357,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
484070358,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
484070359,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0
484070360,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0
484070361,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
484070362,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0
484070363,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0
484070364,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
484070365,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0
484070366,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0
484070367,0.0,0.0,1.0,1.0,2.0,1.0,0.0,-1.0
484070368,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0
484070369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
484070370,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0
484070371,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0
484070372,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
484070373,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
484070374,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
484070375,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
484070376,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
484070377,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0
484070378,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
484070379,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0
484070380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
484070381,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
484070382,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
484070383,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0
484070384,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
