D_INTERVIEW,Q58,Q59,Q60,Q61,Q62,Q63
392070235,1,-1,2,3,3,-1
392070236,1,-1,2,-1,-1,3
392070237,1,2,2,2,2,2
392070238,1,2,-1,3,-1,-1
392070239,1,2,2,3,4,3
392070240,2,3,3,3,3,3
392070241,1,2,2,2,2,2
392070242,1,3,2,4,4,-1
392070243,2,2,2,3,3,3
392070244,1,2,2,3,4,3
392070245,1,2,1,-1,-1,-1
392070246,2,3,3,-1,-1,-1
392070247,1,3,2,2,2,2
392070248,1,1,1,2,2,2
392070249,1,2,2,2,2,2
392070250,1,3,2,3,3,3
392070251,1,2,1,-1,-1,-1
392070252,1,3,3,3,3,3
392070253,1,3,2,4,-1,3
392070254,2,2,2,-1,-1,-1
392070255,1,2,1,2,3,-1
392070256,1,2,2,3,-1,-1
392070257,1,2,2,3,3,3
392070258,1,2,2,3,-1,-1
392070259,1,3,1,-1,-1,-1
392070260,1,2,2,3,-1,2
392070261,1,2,2,2,2,2
392070262,1,2,2,-1,-1,-1
392070263,1,2,2,3,-1,-1
392070264,1,2,2,2,2,2
392070265,2,3,2,4,-1,-1
392070266,1,2,2,-1,-1,-1
392070267,1,2,2,-1,-1,2
392070268,1,3,2,3,3,3
392070269,1,3,3,4,-1,-1
392070270,1,3,2,4,4,3
392070271,1,2,2,3,-1,-1
392070272,2,3,2,4,-1,-1
392070273,1,3,1,3,3,3
392070274,1,2,1,2,2,2
392070275,1,3,1,3,3,3
392070276,1,3,3,3,3,3
392070277,1,2,2,3,3,3
392070278,2,-1,2,-1,-1,-1
392070279,1,2,2,3,3,3
392070280,2,2,2,2,2,2
392070281,1,2,2,3,3,3
392070282,1,3,2,3,2,2
392070283,1,2,2,3,-1,-1
392070284,1,2,2,2,3,3
392070285,1,2,2,3,3,3
392070286,1,2,1,3,3,2
392070287,1,2,2,3,3,3
392070288,1,4,2,-1,-1,-1
392070289,1,2,2,3,2,2
392070290,1,2,2,3,2,2
392070291,1,2,2,-1,-1,-1
392070292,1,2,2,3,3,3
392070293,1,2,2,-1,-1,-1
392070294,1,3,2,3,3,3
392070295,1,2,2,3,3,3
392070296,1,2,2,3,3,3
392070297,1,2,2,3,3,3
392070298,1,3,2,3,3,-1
392070299,1,3,2,3,3,3
392070300,2,3,2,4,3,2
392070301,1,2,2,2,2,2
392070302,1,-1,2,3,3,3
392070303,1,3,2,4,-1,3
392070304,1,3,3,3,3,3
392070305,2,2,2,3,2,2
392070306,1,3,2,4,4,3
392070307,1,2,2,3,3,-1
392070308,2,3,3,4,4,4
392070309,1,3,2,-1,-1,-1
392070310,2,3,2,3,3,4
392070311,1,2,2,2,2,2
392070312,1,2,2,3,2,2
392070313,1,3,2,4,3,4
392070314,1,2,2,3,-1,-1
392070315,1,1,2,-1,4,2
392070316,2,3,3,4,3,3
392070317,1,2,2,3,-1,-1
392070318,1,2,1,4,4,3
392070319,1,2,2,3,-1,-1
392070320,1,2,2,3,-1,-1
392070321,1,2,2,3,-1,-1
392070322,1,2,1,3,3,3
392070323,1,2,2,4,-1,-1
392070324,1,2,1,3,3,3
392070325,1,2,2,3,2,3
392070326,1,2,1,-1,-1,-1
392070327,2,2,2,4,3,3
392070328,2,3,2,4,-1,-1
392070329,1,2,2,3,-1,-1
392070330,2,3,3,4,3,3
392070331,1,2,1,4,2,1
392070332,1,3,2,2,3,3
392070333,1,3,3,4,4,3
392070334,1,2,2,2,3,3
392070335,1,2,2,3,4,3
392070336,2,4,3,4,4,4
392070337,2,3,2,3,3,3
392070338,2,2,2,2,-1,-1
392070339,1,3,3,3,3,3
392070340,1,2,1,3,-1,-1
392070341,1,2,1,2,3,3
392070342,2,2,3,3,2,-1
392070343,1,2,2,4,3,3
392070344,1,1,1,3,3,3
392070345,1,2,2,3,3,3
392070346,1,-1,2,-1,-1,3
392070347,3,2,1,-1,-1,-1
392070348,1,3,3,3,4,4
392070349,1,2,2,3,4,3
392070350,1,3,4,4,4,4
392070351,1,1,2,-1,-1,2
392070352,1,2,2,2,2,2
392070353,1,2,2,2,2,2
392070354,1,3,2,-1,-1,-1
392070355,1,1,1,3,4,-1
392070356,3,-1,1,-1,-1,-1
392070357,2,3,2,4,3,3
392070358,2,3,2,4,4,3
392070359,2,2,2,3,3,3
392070360,2,2,2,4,3,3
392070361,1,2,2,3,3,3
392070362,2,2,2,3,-1,-1
392070363,2,2,2,3,-1,-1
392070364,1,2,2,3,4,4
392070365,1,2,2,2,-1,-1
392070366,2,2,2,2,2,3
392070367,1,2,3,4,4,4
392070368,1,3,3,4,3,-1
392070369,1,2,2,3,-1,-1
392070370,1,2,-1,-1,-1,-1
392070371,2,3,-1,4,-1,-1
392070372,1,3,2,3,3,3
392070373,2,4,3,-2,3,4
392070374,1,1,2,3,3,3
392070375,2,2,2,3,-1,-1
392070376,1,2,2,3,-1,-1
392070377,1,2,2,-1,-1,-1
392070378,2,3,3,3,3,3
392070379,2,2,2,3,4,4
392070380,1,2,1,2,4,3
392070381,1,3,2,4,-1,3
392070382,1,3,3,3,3,3
392070383,1,2,2,3,3,2
392070384,1,2,2,3,3,2
392070385,1,2,1,3,3,2
392070386,-2,-2,-2,-2,-2,-2
392070387,1,4,2,3,-1,3
392070388,1,2,2,-1,-1,-1
392070389,2,3,3,3,3,3
392070390,1,2,2,4,3,2
392070391,1,2,2,3,-1,-1
392070392,1,2,1,2,3,2
392070393,2,2,2,3,-1,-1
392070394,1,3,1,3,4,3
392070395,2,3,3,4,4,4
392070396,2,3,2,4,3,4
392070397,1,2,3,-2,-1,-1
392070398,1,2,2,3,3,3
392070399,1,2,1,-1,-1,-1
392070400,2,3,2,3,4,3
392070401,2,2,2,3,3,3
392070402,2,3,3,4,3,3
392070403,1,2,2,2,2,2
392070404,1,2,2,3,3,3
392070405,2,2,2,3,4,-1
392070406,1,2,1,2,2,2
392070407,2,2,2,-1,-1,-1
392070408,1,2,1,3,3,3
392070409,1,2,1,3,-1,-1
392070410,1,2,2,3,3,2
392070411,2,3,3,3,4,2
392070412,1,-1,2,3,-1,-1
392070413,2,2,2,3,2,3
392070414,2,3,2,4,-1,-1
392070415,1,3,2,3,3,3
392070416,1,1,1,4,4,4
392070417,1,2,3,3,4,4
392070418,1,2,2,4,4,2
392070419,-2,-2,-2,-2,-2,-2
392070420,1,-1,2,3,-1,-1
392070421,2,-1,-1,-1,-1,-1
392070422,1,3,2,4,4,3
392070423,1,2,2,-1,2,2
392070424,2,2,2,3,-1,-1
392070425,1,2,2,4,2,2
392070426,1,2,2,4,-1,-1
392070427,1,2,2,2,2,2
392070428,1,3,2,3,3,2
392070429,-2,-2,-2,-2,-2,-2
392070430,2,3,2,3,3,3
392070431,1,2,1,-1,-1,-1
392070432,1,2,2,-1,3,-1
392070433,1,3,2,3,-1,-1
392070434,1,3,3,4,4,4
392070435,1,3,2,3,3,3
392070436,1,3,1,-1,-1,-1
392070437,1,2,1,2,3,-1
392070438,1,3,3,4,4,4
392070439,1,3,2,4,-1,-1
392070440,1,2,2,3,3,3
392070441,2,3,2,3,-1,-1
392070442,2,3,2,3,3,3
392070443,1,2,2,3,-1,-1
392070444,1,2,2,-1,2,2
392070445,1,2,2,3,3,3
392070446,1,1,1,2,2,2
392070447,2,2,2,3,-1,3
392070448,1,2,3,3,4,3
392070449,1,2,2,-1,-1,3
392070450,1,1,1,2,2,2
392070451,1,2,2,3,-1,-1
392070452,1,2,1,-2,-1,2
392070453,1,2,2,3,3,3
392070454,2,2,2,2,2,2
392070455,2,3,3,4,4,4
392070456,-2,-2,-2,-2,-2,-2
392070457,1,2,2,3,-1,-1
392070458,1,2,2,-1,-1,-1
392070459,2,2,2,3,-1,3
392070460,1,2,1,3,-1,2
392070461,1,3,2,-1,-1,-1
392070462,2,3,2,3,-1,-1
392070463,1,1,1,-1,-1,-1
392070464,1,2,3,3,3,4
392070465,1,2,1,-1,2,-1
392070466,1,2,3,4,-1,-1
392070467,2,-1,2,-1,-1,-1
392070468,1,2,2,2,2,3
392070469,2,3,2,4,-1,-1
392070470,-2,-2,-2,-2,-2,-2
392070471,1,2,2,3,-1,-1
392070472,1,2,2,2,2,2
392070473,2,2,3,3,-1,3
392070474,1,3,2,3,3,3
392070475,-2,-2,-2,-2,-2,-2
392070476,1,1,3,3,3,3
392070477,1,3,2,3,3,3
392070478,1,2,2,-1,-1,-1
392070479,2,3,2,4,-1,-1
392070480,1,2,2,3,3,3
392070481,1,2,2,4,-1,-1
392070482,1,-1,2,-1,-1,-1
392070483,2,3,3,4,4,4
392070484,2,4,4,4,4,4
392070485,1,2,2,2,2,2
392070486,1,2,1,2,3,-1
392070487,1,1,2,3,4,2
392070488,1,2,2,-1,-1,2
392070489,1,2,2,4,3,3
392070490,1,3,2,4,-1,-1
392070491,1,2,2,3,-1,3
392070492,1,3,3,3,4,4
392070493,2,3,2,-1,-1,-1
392070494,1,2,2,3,-1,-1
392070495,1,2,2,-1,4,3
392070496,1,2,2,2,4,-1
392070497,1,1,2,4,4,4
392070498,2,-1,2,-1,-1,-1
392070499,2,3,2,4,-1,-1
392070500,1,2,2,-1,-1,4
392070501,2,3,2,3,-1,-1
392070502,1,1,1,4,-1,2
392070503,1,2,2,3,3,3
392070504,1,1,1,-1,-1,-1
392070505,1,2,2,-1,4,-1
392070506,1,2,2,2,-1,-1
392070507,1,3,3,4,4,4
392070508,1,2,3,4,-1,-1
392070509,1,2,2,3,3,3
392070510,2,3,2,4,3,3
392070511,1,2,2,3,4,4
392070512,1,2,2,3,-1,-1
392070513,1,2,2,4,-1,-1
392070514,1,2,2,3,-1,-1
392070515,2,3,2,-1,-1,3
392070516,1,3,2,3,-1,3
392070517,2,3,2,4,3,-1
392070518,1,3,3,4,4,4
392070519,1,2,2,-1,3,-1
392070520,1,2,1,2,2,2
392070521,1,3,2,2,2,2
392070522,1,2,2,4,-1,-1
392070523,1,2,2,2,2,2
392070524,1,-1,2,-1,-1,-1
392070525,1,2,2,4,-1,-1
392070526,2,3,3,3,3,3
392070527,2,2,2,-1,-1,-1
392070528,2,2,2,-1,3,-1
392070529,1,3,2,4,4,4
392070530,1,3,3,4,4,3
392070531,2,3,3,3,3,3
392070532,2,3,2,-1,-1,-1
392070533,1,2,2,2,2,2
392070534,1,3,1,2,2,2
392070535,1,3,3,3,3,3
392070536,1,2,1,3,-1,-1
392070537,1,-2,2,-1,-1,-1
392070538,1,3,3,4,4,4
392070539,1,3,2,4,-1,-1
392070540,1,4,3,4,4,3
392070541,1,3,2,-1,-1,-1
392070542,2,3,2,2,2,2
392070543,1,2,1,2,-1,-1
392070544,1,2,2,3,4,3
392070545,1,2,2,2,-1,-1
392070546,1,2,2,4,2,2
392070547,2,-1,2,-1,-1,-1
392070548,2,2,3,3,3,3
392070549,1,3,2,3,3,-1
392070550,2,2,2,3,3,3
392070551,1,-1,2,3,-1,3
392070552,1,2,2,3,3,3
392070553,1,3,2,2,2,2
392070554,1,2,2,-1,-1,-1
392070555,1,3,2,2,2,2
392070556,1,2,2,3,2,2
392070557,2,2,2,-1,-1,-1
392070558,2,3,2,3,4,-1
392070559,1,2,2,2,2,2
392070560,1,2,2,3,2,2
392070561,2,2,2,-1,-1,-1
392070562,2,2,2,3,4,3
392070563,3,3,3,4,4,4
392070564,1,2,2,3,2,2
392070565,1,3,2,3,4,-1
392070566,1,3,2,-1,4,4
392070567,1,3,2,3,-1,-1
392070568,1,3,2,4,4,4
392070569,2,2,2,-1,-1,-1
392070570,1,3,2,3,3,3
392070571,1,3,3,3,-1,-1
392070572,1,2,2,3,2,2
392070573,1,2,1,3,-1,-1
392070574,1,2,1,-1,-1,-1
392070575,2,2,2,-1,4,-1
392070576,1,2,2,-1,2,2
392070577,1,2,2,3,3,3
392070578,3,4,3,4,4,4
392070579,1,2,3,3,4,3
392070580,1,2,2,3,3,3
392070581,2,3,3,4,4,4
392070582,1,2,2,4,4,3
392070583,1,1,2,2,3,2
392070584,2,3,4,4,4,4
392070585,1,2,2,3,2,2
392070586,2,3,2,3,3,3
392070587,1,-1,2,-1,-1,-1
392070588,2,2,2,3,-1,-1
392070589,2,4,2,4,-1,4
392070590,1,2,1,-1,-1,-1
392070591,2,3,2,3,3,3
392070592,1,2,2,-1,-1,-1
392070593,1,2,2,4,4,4
392070594,1,2,2,-1,-1,-1
392070595,1,2,2,4,-1,-1
392070596,1,3,2,4,3,3
392070597,2,3,-1,4,3,3
392070598,2,3,2,3,-1,-1
392070599,1,2,1,3,-1,2
392070600,1,2,2,4,-1,4
392070601,1,3,2,3,3,3
392070602,1,3,3,4,3,3
392070603,1,2,2,-1,-1,-1
392070604,1,2,1,2,2,2
392070605,1,2,2,-1,-1,-1
392070606,2,2,2,-1,-1,-1
392070607,1,2,2,2,-1,-1
392070608,2,2,2,2,2,2
392070609,1,2,1,3,-1,-1
392070610,2,3,2,3,3,3
392070611,1,2,2,3,-1,-1
392070612,2,3,2,4,4,4
392070613,1,4,-1,4,3,3
392070614,1,3,2,3,-1,3
392070615,1,2,2,3,4,4
392070616,2,3,3,3,3,3
392070617,1,2,2,3,3,3
392070618,1,3,2,3,3,3
392070619,1,3,2,3,3,3
392070620,2,2,2,2,3,3
392070621,1,3,2,3,3,3
392070622,1,2,1,3,-1,-1
392070623,1,3,2,4,3,3
392070624,1,2,1,2,-1,-1
392070625,1,1,2,2,2,2
392070626,1,2,2,4,4,-1
392070627,2,4,3,4,4,3
392070628,1,2,2,-1,-1,-1
392070629,1,3,2,-1,3,3
392070630,2,3,2,3,3,3
392070631,1,2,2,-1,3,-1
392070632,-1,2,2,4,3,-1
392070633,2,3,2,4,4,4
392070634,-2,-2,-2,-2,-2,-2
392070635,3,2,2,2,2,2
392070636,1,-1,2,3,3,3
392070637,1,2,2,2,2,2
392070638,1,3,2,4,-1,-1
392070639,2,2,2,-1,-1,-1
392070640,2,2,2,3,-1,3
392070641,1,3,2,3,-1,3
392070642,1,2,2,4,4,4
392070643,2,2,2,2,2,3
392070644,1,2,1,3,-1,-1
392070645,1,4,3,4,-1,-1
392070646,2,3,2,-2,4,3
392070647,1,1,2,4,4,4
392070648,1,-1,2,3,4,4
392070649,1,2,1,-1,2,3
392070650,1,1,2,3,4,4
392070651,1,2,2,3,3,3
392070652,1,1,1,2,2,2
392070653,1,3,2,3,3,3
392070654,2,2,2,3,3,3
392070655,1,2,2,3,3,3
392070656,1,3,3,4,4,4
392070657,1,2,2,3,-1,-1
392070658,1,2,2,-1,-1,-1
392070659,1,2,2,4,3,3
392070660,1,2,3,3,3,3
392070661,1,2,2,4,3,3
392070662,1,1,2,2,1,1
392070663,1,2,1,-1,-1,-1
392070664,1,3,2,4,4,4
392070665,1,3,2,4,4,4
392070666,2,4,3,3,-1,-1
392070667,1,2,2,-1,-1,-1
392070668,1,2,2,3,3,3
392070669,2,3,2,4,3,3
392070670,1,-1,2,4,4,-1
392070671,1,3,2,3,-1,-1
392070672,2,2,2,3,3,3
392070673,1,2,2,-1,-1,-1
392070674,2,3,1,3,-1,-1
392070675,1,4,3,4,3,3
392070676,2,3,2,3,3,2
392070677,1,2,2,3,3,3
392070678,2,3,3,-1,2,2
392070679,1,1,2,-1,-1,-1
392070680,1,1,2,-1,-1,-1
392070681,2,2,2,3,-1,-1
392070682,2,3,2,4,4,4
392070683,1,2,2,3,-1,-1
392070684,1,3,2,3,-1,-1
392070685,2,2,2,3,-1,2
392070686,2,2,2,-1,-1,3
392070687,2,3,2,-1,-1,-1
392070688,2,3,2,2,2,3
392070689,1,2,2,-1,4,-1
392070690,1,2,2,2,2,3
392070691,1,2,2,-1,-1,-1
392070692,2,4,-1,3,-1,-1
392070693,1,2,2,4,3,3
392070694,1,2,2,3,3,3
392070695,1,2,2,3,3,2
392070696,1,-1,2,-1,-1,-1
392070697,1,4,1,4,-1,-1
392070698,1,2,2,4,4,4
392070699,1,2,2,3,3,3
392070700,2,4,-2,4,-1,-1
392070701,1,1,2,-1,-1,-1
392070702,1,3,-1,3,-1,-1
392070703,2,2,2,2,2,2
392070704,1,-1,-1,-1,-1,-1
392070705,1,3,3,-1,-1,-1
392070706,1,3,2,-1,-1,-1
392070707,1,3,2,3,4,3
392070708,2,2,2,-1,-1,-1
392070709,1,2,2,3,3,3
392070710,1,2,2,-1,-1,-1
392070711,1,2,1,3,3,3
392070712,1,2,2,-1,-1,-1
392070713,2,2,2,2,2,2
392070714,2,3,3,4,3,4
392070715,1,2,2,-1,-1,-1
392070716,1,2,1,-1,-1,-1
392070717,2,4,3,4,3,3
392070718,1,3,2,4,-1,-1
392070719,1,2,2,3,3,3
392070720,2,4,4,4,4,4
392070721,1,3,1,3,3,3
392070722,1,2,2,3,3,2
392070723,1,2,1,3,-1,-1
392070724,2,-1,2,-1,3,-1
392070725,1,2,2,2,2,2
392070726,1,2,2,-1,-1,-1
392070727,1,2,2,3,-1,-1
392070728,1,2,1,-1,-1,-1
392070729,1,2,2,3,-1,-1
392070730,1,2,2,3,3,3
392070731,1,2,2,-1,-1,-1
392070732,1,3,2,3,4,3
392070733,1,1,1,1,4,1
392070734,1,2,2,4,4,4
392070735,1,2,2,-1,4,-1
392070736,1,1,1,2,2,2
392070737,1,2,1,-1,-1,-1
392070738,1,2,1,3,4,4
392070739,2,3,3,4,-1,3
392070740,2,3,3,3,3,3
392070741,2,2,2,2,-1,2
392070742,2,3,3,4,4,-1
392070743,1,2,2,4,4,4
392070744,1,2,2,3,3,4
392070745,1,2,2,-1,-1,-1
392070746,2,3,2,3,3,3
392070747,1,2,2,3,3,3
392070748,2,2,2,4,4,3
392070749,1,2,2,4,3,3
392070750,1,2,2,3,3,3
392070751,1,2,2,-1,-1,-1
392070752,1,2,2,3,3,3
392070753,1,4,2,4,4,3
392070754,2,3,2,4,-1,-1
392070755,1,3,2,3,3,3
392070756,1,2,2,3,3,3
392070757,1,3,2,4,-1,-1
392070758,1,2,2,3,-1,-1
392070759,1,2,2,2,2,2
392070760,1,3,2,3,-1,-1
392070761,1,-1,2,-1,-1,-1
392070762,1,3,1,4,4,-1
392070763,1,3,2,4,3,3
392070764,2,2,3,3,3,3
392070765,2,2,2,3,-1,-1
392070766,2,4,3,3,4,4
392070767,1,2,2,3,4,4
392070768,2,3,3,3,4,4
392070769,1,3,2,3,3,3
392070770,2,2,2,3,3,3
392070771,1,2,2,-1,-1,-1
392070772,2,2,2,2,2,2
392070773,2,2,2,3,-1,-1
392070774,1,2,2,3,4,3
392070775,1,2,1,2,2,2
392070776,1,2,2,-1,-1,-1
392070777,1,2,1,3,-1,2
392070778,1,2,2,3,3,3
392070779,1,2,1,3,-1,-1
392070780,2,2,2,-1,-1,-1
392070781,1,2,1,3,4,3
392070782,2,2,2,3,2,2
392070783,1,-1,2,3,-1,3
392070784,2,2,2,3,2,2
392070785,1,2,2,3,3,3
392070786,1,3,2,3,3,3
392070787,1,2,2,-1,-1,2
392070788,1,2,2,-1,-1,-1
392070789,2,2,2,3,-1,-1
392070790,1,2,3,3,3,3
392070791,2,3,2,4,4,4
392070792,1,3,2,3,3,3
392070793,1,3,3,3,3,3
392070794,1,2,2,3,-1,-1
392070795,4,3,2,4,-1,-1
392070796,2,3,3,4,4,3
392070797,2,3,2,-1,3,3
392070798,1,3,2,4,4,4
392070799,1,2,2,2,2,2
392070800,1,2,2,3,3,3
392070801,1,3,2,3,-1,3
392070802,1,2,2,3,-1,-1
392070803,2,2,2,1,1,3
392070804,1,3,2,3,3,3
392070805,1,-1,2,2,-1,3
392070806,2,2,2,3,3,3
392070807,2,4,-1,-1,-1,-1
392070808,1,2,2,3,3,3
392070809,1,2,3,3,-1,-1
392070810,1,2,2,3,2,2
392070811,1,2,2,4,-1,-1
392070812,2,3,3,3,4,4
392070813,2,2,2,4,3,3
392070814,1,2,2,3,-1,-1
392070815,1,2,2,3,4,4
