D_INTERVIEW,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41
392070167,4,2,4,2,4,4,2,2,4
392070168,1,3,3,3,4,4,2,2,3
392070169,2,2,4,3,3,-1,2,2,4
392070170,4,2,3,2,2,2,3,2,3
392070171,3,2,-1,2,4,3,2,3,3
392070172,3,2,3,-1,1,2,1,2,3
392070173,4,3,3,4,4,3,2,2,4
392070174,3,2,4,3,4,3,2,2,3
392070175,4,2,2,2,2,2,2,2,5
392070176,2,3,3,3,3,3,3,3,3
392070177,5,3,3,1,3,2,2,3,5
392070178,4,2,3,3,4,3,2,4,4
392070179,2,2,4,4,4,4,2,1,4
392070180,3,2,3,3,2,2,2,2,3
392070181,3,3,3,3,4,4,3,4,4
392070182,3,2,-1,2,2,3,2,1,3
392070183,2,1,3,4,3,3,1,1,2
392070184,3,3,-1,2,3,3,2,2,4
392070185,3,2,3,3,3,3,2,3,3
392070186,4,4,4,2,4,2,2,3,5
392070187,2,2,2,-1,-1,3,-1,-1,-1
392070188,4,2,4,-1,3,4,2,2,4
392070189,3,3,3,2,-1,3,3,2,3
392070190,3,2,3,3,3,2,3,3,3
392070191,3,2,3,2,4,3,2,3,4
392070192,3,3,2,2,3,4,2,3,4
392070193,3,3,-1,2,-2,2,3,2,3
392070194,3,3,4,2,4,4,3,3,4
392070195,4,2,3,-1,3,3,2,3,4
392070196,3,3,3,2,-1,4,-1,1,4
392070197,3,1,4,-1,2,1,2,2,4
392070198,5,5,5,1,5,4,3,3,5
392070199,3,2,3,2,3,2,1,2,2
392070200,2,2,3,2,3,2,2,2,4
392070201,5,2,3,2,3,4,2,2,4
392070202,4,3,3,-1,3,2,4,2,3
392070203,-1,2,-1,-1,-1,-1,3,-1,3
392070204,4,4,5,1,3,3,2,2,5
392070205,4,2,4,4,4,1,1,2,2
392070206,2,2,3,3,2,2,2,2,3
392070207,3,3,3,2,3,3,2,3,3
392070208,3,2,-1,4,3,3,4,2,4
392070209,5,5,5,1,3,-1,2,2,5
392070210,4,2,3,4,4,3,2,3,4
392070211,4,1,5,3,3,4,1,3,4
392070212,3,3,3,-1,4,4,2,3,4
392070213,-1,-1,-1,-1,3,-1,1,1,4
392070214,-1,2,3,-1,3,3,1,3,-1
392070215,3,3,2,4,3,3,2,3,2
392070216,2,4,3,3,2,2,2,2,4
392070217,2,2,3,-1,3,3,2,2,2
392070218,3,2,3,3,-1,3,3,2,2
392070219,3,1,1,1,1,3,1,1,3
392070220,4,4,4,5,4,3,2,2,4
392070221,3,3,3,-1,3,-1,4,3,4
392070222,3,2,4,3,4,4,2,4,4
392070223,3,2,3,4,3,4,2,2,3
392070224,3,2,4,1,2,2,3,2,4
392070225,3,3,3,2,-1,-1,-1,3,3
392070226,3,2,3,3,2,3,1,2,2
392070227,2,5,3,-1,1,1,2,1,4
392070228,3,1,-1,-1,3,-1,2,2,4
392070229,3,3,4,2,3,3,2,2,4
392070230,5,2,3,3,3,4,3,2,4
392070231,3,2,2,-1,4,2,2,2,-1
392070232,4,2,3,2,4,4,2,2,4
392070233,3,2,3,1,4,-1,2,1,5
392070234,4,4,4,3,4,2,2,1,5
392070235,3,2,4,2,3,4,-2,2,4
392070236,2,3,-1,-1,4,3,2,3,4
392070237,2,2,4,2,3,3,2,2,4
392070238,4,4,3,2,3,3,3,2,5
392070239,2,2,3,2,3,3,2,2,2
392070240,1,1,1,2,2,4,5,1,3
392070241,3,3,4,2,2,3,1,1,3
392070242,3,2,3,1,-1,4,-2,-1,4
392070243,3,2,3,3,2,2,2,1,2
392070244,2,1,2,5,1,2,2,1,2
392070245,3,2,-1,2,4,3,-1,3,5
392070246,3,2,4,2,3,3,-1,2,4
392070247,5,5,5,1,5,5,3,5,5
392070248,3,3,4,-1,4,3,2,3,4
392070249,2,2,3,-1,4,4,2,3,3
392070250,3,2,3,3,2,2,1,2,3
392070251,2,2,4,4,2,2,3,2,4
392070252,4,4,4,4,4,4,4,2,4
392070253,3,2,2,3,4,4,3,3,4
392070254,3,2,-1,-1,2,3,2,2,4
392070255,1,1,-1,-1,2,2,1,1,3
392070256,4,3,4,-1,4,-1,2,2,3
392070257,4,-1,-1,-1,-1,2,2,2,2
392070258,3,1,4,3,2,5,2,3,5
392070259,2,3,5,2,3,-1,-1,3,3
392070260,2,2,3,2,2,3,1,1,4
392070261,4,2,4,2,2,2,2,2,4
392070262,1,2,3,3,3,4,2,2,3
392070263,4,4,4,2,3,4,4,3,4
392070264,3,3,-1,1,5,3,-1,5,5
392070265,3,2,3,3,3,3,2,2,3
392070266,3,1,-1,2,5,3,-1,3,4
392070267,4,3,4,4,4,4,2,2,4
392070268,4,3,5,2,5,5,3,2,5
392070269,1,1,2,4,4,2,1,1,2
392070270,3,4,3,2,3,2,3,2,3
392070271,3,2,3,3,-1,2,2,2,3
392070272,2,2,3,-1,3,3,2,3,3
392070273,3,1,4,1,5,3,4,3,5
392070274,3,2,4,3,4,4,2,2,3
392070275,3,3,3,2,3,2,3,3,4
392070276,4,2,4,4,2,2,2,2,4
392070277,3,2,4,3,2,3,2,2,4
392070278,3,2,3,2,3,3,2,3,4
392070279,4,4,3,3,4,4,2,3,4
392070280,2,1,3,3,3,3,1,1,4
392070281,3,2,-1,-1,3,2,3,2,4
392070282,3,2,3,5,1,2,2,2,4
392070283,3,2,3,2,2,2,2,2,3
392070284,3,2,3,2,3,2,2,2,4
392070285,5,2,-1,2,4,3,2,3,5
392070286,3,2,3,2,4,4,4,4,4
392070287,-1,3,-1,-1,-1,-1,-1,-1,-1
392070288,5,3,-1,-1,-1,-1,5,5,5
392070289,3,1,4,2,3,4,4,4,5
392070290,3,2,3,3,4,2,1,1,4
392070291,3,3,3,2,4,3,4,2,2
392070292,3,2,2,4,3,2,2,3,2
392070293,4,4,-1,-1,3,3,2,2,3
392070294,2,2,2,3,2,2,1,2,3
392070295,4,3,4,2,2,3,2,1,4
392070296,3,2,3,-1,4,4,2,2,2
392070297,3,3,2,2,-1,-1,1,2,-1
392070298,4,3,3,-1,5,3,3,3,4
392070299,2,2,2,3,2,3,1,1,3
392070300,5,4,5,2,4,4,3,3,4
392070301,3,3,3,-1,3,3,1,1,4
392070302,3,1,-2,-1,3,-1,1,1,4
392070303,2,2,3,4,2,2,2,2,2
392070304,3,2,2,2,3,3,2,2,4
392070305,3,3,3,2,3,3,3,2,3
392070306,4,3,-1,-1,4,5,2,2,4
392070307,2,2,3,3,3,3,2,3,3
392070308,5,4,2,-1,1,1,2,2,4
392070309,4,3,3,3,4,4,2,3,4
392070310,2,2,-1,-1,1,1,1,1,4
392070311,2,2,4,2,2,3,2,2,3
392070312,2,2,3,2,-1,3,3,-1,-1
392070313,2,2,3,4,3,3,2,2,3
392070314,4,2,3,2,4,3,2,2,4
392070315,-1,3,-1,-1,2,2,2,2,3
392070316,5,5,3,-1,-1,5,1,1,5
392070317,4,1,1,3,2,3,1,1,2
392070318,3,2,-1,2,3,2,2,3,4
392070319,3,3,4,-1,2,3,2,2,4
392070320,3,3,-1,2,2,2,2,2,4
392070321,2,2,4,-1,3,-1,2,2,3
392070322,1,1,3,4,3,3,1,1,2
392070323,1,3,3,2,-1,3,1,1,4
392070324,4,3,4,3,4,2,3,3,3
392070325,4,2,4,2,3,5,4,3,4
392070326,3,2,3,2,4,3,2,3,4
392070327,2,2,2,3,3,3,1,2,3
392070328,4,4,4,2,4,4,4,5,5
392070329,3,2,3,5,3,5,2,2,4
392070330,4,3,4,3,3,2,2,2,4
392070331,5,5,5,1,5,3,3,3,5
392070332,3,2,3,1,3,4,2,3,5
392070333,3,2,3,1,5,3,3,4,5
392070334,3,2,4,3,4,2,2,2,3
392070335,3,2,2,3,3,3,3,2,4
392070336,3,4,1,3,4,5,1,2,5
392070337,3,2,3,2,5,3,2,4,4
392070338,3,2,2,-1,3,2,2,2,3
392070339,5,1,2,2,4,5,2,2,4
392070340,3,1,3,4,3,3,2,2,4
392070341,3,2,2,3,3,2,2,2,4
392070342,4,4,4,-1,3,5,2,2,5
392070343,1,1,1,5,3,2,1,1,2
392070344,3,3,-1,1,3,-1,2,2,4
392070345,2,2,4,3,3,3,2,2,3
392070346,4,2,3,2,3,3,2,3,5
392070347,3,3,2,3,4,2,1,1,4
392070348,3,2,3,4,1,3,1,1,4
392070349,3,2,-1,2,2,2,2,3,3
392070350,4,1,2,5,2,5,4,2,4
392070351,2,3,3,3,2,3,3,2,2
392070352,4,2,4,4,3,3,2,3,4
392070353,3,2,3,2,3,2,2,2,3
392070354,3,4,3,2,2,3,2,3,3
392070355,3,2,3,-1,2,4,2,2,4
392070356,3,2,2,2,4,3,2,2,2
392070357,3,3,3,-1,3,3,3,2,4
392070358,5,3,5,1,5,5,3,5,5
392070359,2,2,-1,2,2,2,2,2,-1
392070360,3,1,3,2,3,3,3,3,4
392070361,3,2,3,4,2,2,2,2,3
392070362,2,3,3,1,2,3,3,3,5
392070363,5,4,-1,1,3,4,-1,4,5
392070364,4,1,1,1,1,3,1,1,1
392070365,4,3,3,2,3,3,3,3,4
392070366,4,2,3,3,2,2,3,2,3
392070367,4,1,3,2,3,4,2,4,5
392070368,1,3,3,-1,1,3,3,-1,3
392070369,2,2,3,-1,3,2,3,3,3
392070370,2,1,-1,-1,3,2,1,2,4
392070371,3,2,3,3,2,2,2,2,3
392070372,4,2,4,1,4,4,2,2,4
392070373,1,1,2,4,1,1,1,1,1
392070374,3,3,3,3,3,3,3,2,3
392070375,3,2,4,2,3,-1,-1,-1,3
392070376,3,3,4,1,4,3,2,3,5
392070377,4,3,4,3,4,3,2,3,4
392070378,-1,2,-1,-1,-1,-1,2,-1,-1
392070379,1,3,3,1,5,5,1,5,5
392070380,4,2,2,2,3,2,2,2,5
392070381,-1,1,3,3,4,-1,3,4,5
392070382,4,4,4,2,3,4,3,4,4
392070383,3,4,4,2,3,3,2,2,2
392070384,1,4,2,1,2,1,3,2,3
392070385,1,1,-1,2,3,2,2,2,4
392070386,2,2,-1,-1,4,3,2,4,4
392070387,1,3,3,4,4,2,2,2,4
392070388,3,2,-1,-1,-1,-1,-1,2,-1
392070389,-1,4,3,-1,3,-1,2,3,4
392070390,3,3,-1,2,4,-1,2,2,5
392070391,3,2,3,-1,4,-1,2,2,3
392070392,4,4,4,3,4,4,5,3,5
392070393,3,3,3,3,3,4,4,2,4
392070394,3,2,3,2,3,3,2,3,2
392070395,1,1,2,3,2,3,4,3,3
392070396,3,1,3,2,3,3,-1,2,4
392070397,4,3,-1,3,3,3,4,3,3
392070398,4,3,4,2,2,4,2,2,4
392070399,3,1,3,2,5,4,1,2,5
392070400,4,2,3,2,4,3,1,2,4
392070401,4,2,3,2,3,3,-2,2,4
392070402,5,2,5,2,4,4,1,1,4
392070403,5,5,5,1,4,4,5,5,5
392070404,5,-1,3,-1,3,-1,3,2,3
392070405,4,3,3,2,-1,-1,3,4,5
392070406,3,2,4,4,2,2,3,2,4
392070407,2,2,3,2,3,3,2,2,2
392070408,2,1,3,-1,2,3,2,2,4
392070409,2,2,3,2,3,3,1,1,3
392070410,3,2,3,2,2,3,2,1,4
392070411,3,2,2,4,3,2,2,2,4
392070412,4,2,3,-1,3,3,2,3,3
392070413,3,2,3,4,4,2,2,3,4
392070414,2,2,3,3,4,4,4,3,4
392070415,2,2,2,3,4,3,2,3,4
392070416,3,2,3,3,3,3,3,3,3
392070417,3,2,2,-1,2,2,-1,2,3
392070418,3,3,-1,1,5,3,-1,5,5
392070419,1,1,3,-1,2,3,2,1,2
392070420,3,3,4,2,4,3,2,2,4
392070421,4,2,4,2,4,4,2,3,5
392070422,3,2,3,4,5,5,2,4,5
392070423,3,2,2,2,3,3,2,1,3
392070424,3,1,2,-1,3,-1,2,3,3
392070425,2,5,2,2,3,4,2,3,4
392070426,2,1,4,4,5,5,2,4,5
392070427,4,2,4,2,3,4,2,2,4
392070428,4,4,4,1,3,3,2,2,5
392070429,3,2,-1,1,3,2,2,2,4
392070430,4,3,3,2,4,2,3,3,3
392070431,4,2,2,4,2,2,2,2,4
392070432,3,-1,3,-1,3,3,-1,2,3
392070433,3,1,-1,3,5,3,4,2,3
392070434,1,2,2,3,2,2,2,2,3
392070435,3,2,3,2,3,3,3,2,4
392070436,4,1,3,2,3,3,2,2,4
392070437,3,2,3,2,3,3,2,3,4
392070438,3,2,3,2,4,3,2,3,4
392070439,1,1,3,4,2,4,1,1,4
392070440,2,2,3,-1,2,4,3,2,3
392070441,5,2,4,2,4,3,2,2,3
392070442,5,5,5,2,5,5,5,5,5
392070443,3,2,-1,2,4,4,2,4,4
392070444,3,2,3,3,2,3,2,2,2
392070445,3,2,2,3,3,3,2,2,3
392070446,4,2,4,2,3,2,2,1,5
392070447,3,2,3,-1,2,2,2,2,4
392070448,2,3,3,2,3,3,1,1,3
392070449,2,1,2,-1,3,3,1,2,4
392070450,3,2,3,-1,1,-1,-1,1,3
392070451,3,2,3,2,5,3,2,4,4
392070452,2,2,3,2,3,2,1,3,4
392070453,3,2,4,-1,4,2,2,4,2
392070454,1,1,2,3,3,3,1,1,3
392070455,3,2,2,5,2,3,3,3,3
392070456,4,-1,-1,2,3,3,-1,-1,4
392070457,1,1,3,3,2,3,1,1,2
392070458,3,2,3,3,2,3,2,2,2
392070459,4,2,3,-1,4,4,-1,3,2
392070460,3,3,2,3,2,2,1,3,4
392070461,5,3,5,1,4,3,4,3,5
392070462,3,2,3,2,2,3,2,3,4
392070463,3,1,2,2,1,-1,3,1,2
392070464,1,1,1,3,1,3,1,1,3
392070465,3,2,-1,2,3,2,1,2,3
392070466,4,3,4,2,3,5,3,3,5
392070467,3,2,3,3,3,2,2,3,4
392070468,3,3,4,2,3,3,3,3,4
392070469,3,1,3,2,3,3,4,1,4
392070470,3,2,3,3,3,3,2,2,3
392070471,2,2,4,2,3,4,2,2,4
392070472,3,3,3,2,3,4,2,3,4
392070473,4,3,4,1,3,3,2,3,4
392070474,3,4,5,1,4,3,3,3,4
392070475,3,2,4,3,3,2,2,2,4
392070476,2,2,3,4,2,2,2,2,1
392070477,4,3,4,3,4,4,2,3,4
392070478,1,1,3,4,3,3,1,2,3
392070479,2,2,3,2,2,3,3,2,2
392070480,4,2,4,2,4,2,1,2,5
392070481,3,2,4,2,2,1,1,1,3
392070482,4,2,3,2,4,3,2,4,4
392070483,3,2,3,3,3,3,2,2,3
392070484,4,3,3,2,4,-1,1,3,5
392070485,4,4,3,2,3,3,-1,3,4
392070486,3,3,3,3,2,2,2,2,2
392070487,3,3,3,3,2,2,1,1,1
392070488,2,2,4,1,2,2,1,2,4
392070489,2,3,3,3,3,3,2,2,3
392070490,2,1,3,3,2,3,3,2,5
392070491,2,2,3,3,2,3,3,3,3
392070492,4,2,-1,-1,2,2,2,2,5
392070493,3,2,-1,-1,2,-1,2,-1,4
392070494,2,2,3,4,3,3,3,3,4
392070495,2,2,3,3,2,2,1,1,3
392070496,5,4,4,2,2,2,3,1,5
392070497,2,-1,3,2,5,3,1,2,2
392070498,5,4,5,-1,3,3,-1,3,4
392070499,4,4,-1,1,4,4,2,4,5
392070500,3,1,-1,3,3,3,2,2,2
392070501,3,2,3,2,-1,3,2,2,2
392070502,-1,-1,-1,2,3,3,3,3,4
392070503,3,3,-1,3,4,-1,3,3,3
392070504,3,3,2,3,-1,-1,2,3,4
392070505,3,2,3,2,3,3,1,2,3
392070506,3,2,3,4,2,3,3,3,3
392070507,2,2,-1,-1,2,2,1,1,2
392070508,3,3,2,3,2,3,2,2,3
392070509,2,2,3,3,2,2,2,2,3
392070510,4,4,4,2,4,2,2,2,3
392070511,3,2,4,2,4,2,4,4,4
392070512,3,1,-1,-1,3,4,1,1,4
392070513,3,1,3,5,3,-1,1,2,4
392070514,3,3,-1,-1,3,2,-1,3,3
392070515,3,2,4,4,4,2,2,2,4
392070516,4,3,-1,2,5,4,2,4,5
392070517,3,3,3,2,-1,-1,2,3,4
392070518,3,3,-1,-1,-1,2,-1,-1,-1
392070519,3,4,3,2,3,4,2,3,4
392070520,3,3,3,3,1,2,3,2,3
392070521,4,4,4,-1,4,2,1,2,4
392070522,2,2,4,2,2,4,1,2,5
392070523,4,3,4,1,4,2,4,3,4
392070524,4,3,4,2,-1,-1,2,-1,4
392070525,4,-1,3,-1,3,3,2,2,3
392070526,3,2,4,2,3,3,2,2,4
392070527,4,4,-1,3,4,4,3,2,4
392070528,2,2,-1,3,3,3,2,3,4
392070529,2,2,2,-1,-1,2,3,2,3
392070530,4,2,-1,-1,3,3,2,3,3
392070531,2,1,5,3,3,5,1,1,4
392070532,3,2,-1,2,3,4,2,4,5
392070533,1,3,4,1,4,1,3,3,4
392070534,5,3,5,3,3,1,2,2,4
392070535,4,1,3,2,3,2,1,1,1
392070536,4,3,3,1,5,4,4,3,5
392070537,3,2,4,3,2,1,1,1,2
392070538,3,2,3,2,4,3,1,3,4
392070539,4,3,5,4,4,3,1,2,4
392070540,5,3,4,3,5,5,1,2,4
392070541,3,4,4,2,3,3,3,3,3
392070542,4,2,3,2,2,3,-1,3,4
392070543,1,2,3,3,4,3,2,2,3
392070544,4,3,5,3,3,3,3,3,4
392070545,3,3,3,-1,2,-1,-1,2,3
392070546,3,3,2,1,5,5,2,2,5
392070547,3,3,4,-1,3,3,3,4,4
392070548,3,3,3,-1,3,3,3,3,3
392070549,4,1,5,1,4,3,4,3,5
392070550,2,3,3,4,2,2,2,2,4
392070551,3,3,5,3,4,4,5,5,4
392070552,4,2,4,2,4,4,2,4,4
392070553,4,2,4,2,4,4,3,3,1
392070554,3,2,4,-1,4,3,2,2,4
392070555,2,2,3,2,2,2,2,2,3
392070556,4,2,4,1,2,2,3,2,5
392070557,3,3,3,2,2,3,3,2,4
392070558,3,-1,3,2,4,-1,3,2,4
392070559,3,2,4,3,4,2,4,4,4
392070560,1,1,5,4,2,2,2,2,5
392070561,4,3,3,2,3,4,3,4,4
392070562,3,3,-1,2,3,3,3,2,-1
392070563,3,3,3,3,3,3,2,3,3
392070564,3,2,-1,-1,3,3,3,2,4
392070565,2,2,4,2,2,3,2,4,4
392070566,3,1,-1,3,1,3,1,1,4
392070567,4,1,-1,4,2,2,1,2,3
392070568,2,1,1,3,3,3,1,1,3
392070569,3,2,3,3,2,3,1,1,2
392070570,3,2,-1,3,3,3,1,2,4
392070571,2,1,3,5,2,2,2,2,3
392070572,2,3,3,2,3,2,2,2,4
392070573,4,2,-1,-1,3,1,1,1,4
392070574,3,3,3,3,3,3,-1,3,3
392070575,3,2,3,2,4,3,2,-1,4
392070576,3,2,2,2,4,4,2,4,3
392070577,2,2,3,-1,3,-1,2,2,3
392070578,2,1,3,-1,3,3,2,3,5
392070579,2,2,3,3,2,2,2,2,3
392070580,3,2,3,4,2,3,2,2,2
392070581,-1,-1,-1,-1,1,3,-1,1,1
392070582,2,3,2,2,5,3,2,3,4
392070583,1,1,4,1,1,1,1,-2,4
392070584,2,2,3,2,2,-1,1,1,1
392070585,3,3,3,2,3,3,2,2,3
392070586,3,4,3,2,3,2,2,3,4
392070587,3,3,3,3,3,3,3,3,3
392070588,3,-1,3,2,4,3,1,2,4
392070589,4,2,2,2,5,5,3,3,5
392070590,3,4,3,4,2,2,3,3,4
392070591,3,2,3,4,2,3,2,2,3
392070592,4,1,3,3,1,3,1,1,2
392070593,5,-1,5,1,5,5,2,3,5
392070594,3,2,3,-1,4,3,2,2,5
392070595,4,4,4,2,3,3,3,3,4
392070596,2,2,3,2,1,1,1,1,5
392070597,3,3,3,2,3,3,3,3,4
392070598,4,4,4,2,4,4,2,4,4
392070599,3,3,3,3,2,2,2,2,3
392070600,5,3,5,2,5,3,3,2,5
392070601,4,2,3,2,4,4,4,5,5
392070602,-1,3,4,1,4,2,2,2,5
392070603,4,1,3,-1,2,3,2,2,3
392070604,1,1,4,2,1,2,2,2,5
392070605,4,3,4,2,2,3,2,2,3
392070606,3,3,3,-1,1,2,-1,3,3
392070607,4,3,4,3,4,4,4,4,4
392070608,-1,3,3,2,3,3,3,3,4
392070609,3,3,3,3,3,3,3,3,3
392070610,1,2,1,3,3,3,2,3,4
392070611,4,3,4,2,5,5,2,3,4
392070612,3,1,2,2,2,2,4,2,4
392070613,-1,-1,4,-1,4,3,4,4,4
392070614,3,2,3,2,4,3,1,2,4
