D_INTERVIEW,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41
392070100,4.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0
392070101,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0
392070102,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0
392070103,4.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0
392070104,3.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,5.0
392070105,-1.0,-1.0,3.0,-1.0,5.0,-1.0,2.0,-1.0,4.0
392070106,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0
392070107,4.0,-1.0,-1.0,2.0,3.0,4.0,-1.0,2.0,4.0
392070108,3.0,2.0,3.0,-1.0,2.0,3.0,1.0,1.0,2.0
392070109,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070110,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0
392070111,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0
392070112,3.0,3.0,3.0,-1.0,2.0,3.0,2.0,2.0,3.0
392070113,-1.0,2.0,3.0,-1.0,3.0,2.0,2.0,2.0,5.0
392070114,5.0,5.0,5.0,1.0,3.0,1.0,4.0,2.0,5.0
392070115,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0
392070116,3.0,-1.0,3.0,2.0,4.0,4.0,2.0,-1.0,4.0
392070117,4.0,4.0,3.0,1.0,5.0,5.0,2.0,2.0,5.0
392070118,3.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0
392070119,2.0,1.0,4.0,1.0,2.0,5.0,2.0,2.0,5.0
392070120,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0
392070121,4.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0
392070122,4.0,3.0,5.0,2.0,3.0,-1.0,2.0,2.0,4.0
392070123,-1.0,2.0,-1.0,-1.0,1.0,3.0,3.0,1.0,4.0
392070124,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0
392070125,-1.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,4.0
392070126,3.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,4.0
392070127,4.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,4.0
392070128,5.0,2.0,4.0,-1.0,3.0,3.0,2.0,3.0,4.0
392070129,2.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0
392070130,3.0,3.0,-1.0,1.0,5.0,3.0,2.0,5.0,5.0
392070131,5.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,5.0
392070132,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0
392070133,3.0,4.0,4.0,-1.0,4.0,2.0,2.0,2.0,4.0
392070134,4.0,4.0,-1.0,-1.0,3.0,3.0,2.0,2.0,4.0
392070135,5.0,2.0,-1.0,2.0,4.0,4.0,1.0,2.0,5.0
392070136,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0
392070137,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0
392070138,3.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0,5.0
392070139,3.0,3.0,-1.0,2.0,3.0,3.0,2.0,2.0,4.0
392070140,2.0,2.0,2.0,2.0,4.0,4.0,1.0,-1.0,4.0
392070141,2.0,2.0,3.0,-1.0,-1.0,1.0,1.0,-1.0,4.0
392070142,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
392070143,2.0,2.0,3.0,4.0,2.0,2.0,1.0,-1.0,3.0
392070144,4.0,3.0,-1.0,1.0,5.0,4.0,4.0,4.0,4.0
392070145,3.0,3.0,3.0,4.0,5.0,4.0,2.0,2.0,4.0
392070146,4.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0
392070147,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0
392070148,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0
392070149,3.0,3.0,3.0,-1.0,4.0,3.0,3.0,4.0,4.0
392070150,4.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0
392070151,3.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0
392070152,3.0,3.0,5.0,1.0,3.0,3.0,1.0,1.0,4.0
392070153,3.0,4.0,-1.0,2.0,5.0,2.0,1.0,1.0,4.0
392070154,4.0,2.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0
392070155,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0
392070156,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0
392070157,4.0,3.0,5.0,2.0,5.0,5.0,3.0,3.0,4.0
392070158,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0
392070159,4.0,3.0,-1.0,-1.0,2.0,3.0,3.0,2.0,3.0
392070160,2.0,2.0,5.0,3.0,2.0,2.0,1.0,2.0,5.0
392070161,3.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0
392070162,2.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0
392070163,-1.0,2.0,2.0,2.0,3.0,-1.0,2.0,2.0,4.0
392070164,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0
392070165,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
392070166,3.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0
392070167,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0
392070168,1.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0
392070169,2.0,2.0,4.0,3.0,3.0,-1.0,2.0,2.0,4.0
392070170,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0
392070171,3.0,2.0,-1.0,2.0,4.0,3.0,2.0,3.0,3.0
392070172,3.0,2.0,3.0,-1.0,1.0,2.0,1.0,2.0,3.0
392070173,4.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0
392070174,3.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0
392070175,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0
392070176,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070177,5.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,5.0
392070178,4.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0
392070179,2.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0
392070180,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0
392070181,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0
392070182,3.0,2.0,-1.0,2.0,2.0,3.0,2.0,1.0,3.0
392070183,2.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0
392070184,3.0,3.0,-1.0,2.0,3.0,3.0,2.0,2.0,4.0
392070185,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0
392070186,4.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,5.0
392070187,2.0,2.0,2.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
392070188,4.0,2.0,4.0,-1.0,3.0,4.0,2.0,2.0,4.0
392070189,3.0,3.0,3.0,2.0,-1.0,3.0,3.0,2.0,3.0
392070190,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0
392070191,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0
392070192,3.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0
392070193,3.0,3.0,-1.0,2.0,-2.0,2.0,3.0,2.0,3.0
392070194,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0
392070195,4.0,2.0,3.0,-1.0,3.0,3.0,2.0,3.0,4.0
392070196,3.0,3.0,3.0,2.0,-1.0,4.0,-1.0,1.0,4.0
392070197,3.0,1.0,4.0,-1.0,2.0,1.0,2.0,2.0,4.0
392070198,5.0,5.0,5.0,1.0,5.0,4.0,3.0,3.0,5.0
392070199,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0
392070200,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0
392070201,5.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0
392070202,4.0,3.0,3.0,-1.0,3.0,2.0,4.0,2.0,3.0
392070203,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,3.0
392070204,4.0,4.0,5.0,1.0,3.0,3.0,2.0,2.0,5.0
392070205,4.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0
392070206,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0
392070207,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0
392070208,3.0,2.0,-1.0,4.0,3.0,3.0,4.0,2.0,4.0
392070209,5.0,5.0,5.0,1.0,3.0,-1.0,2.0,2.0,5.0
392070210,4.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0
392070211,4.0,1.0,5.0,3.0,3.0,4.0,1.0,3.0,4.0
392070212,3.0,3.0,3.0,-1.0,4.0,4.0,2.0,3.0,4.0
392070213,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,1.0,1.0,4.0
392070214,-1.0,2.0,3.0,-1.0,3.0,3.0,1.0,3.0,-1.0
392070215,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0
392070216,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0
392070217,2.0,2.0,3.0,-1.0,3.0,3.0,2.0,2.0,2.0
392070218,3.0,2.0,3.0,3.0,-1.0,3.0,3.0,2.0,2.0
392070219,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0
392070220,4.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,4.0
392070221,3.0,3.0,3.0,-1.0,3.0,-1.0,4.0,3.0,4.0
392070222,3.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0
392070223,3.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0
392070224,3.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,4.0
392070225,3.0,3.0,3.0,2.0,-1.0,-1.0,-1.0,3.0,3.0
392070226,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0
392070227,2.0,5.0,3.0,-1.0,1.0,1.0,2.0,1.0,4.0
392070228,3.0,1.0,-1.0,-1.0,3.0,-1.0,2.0,2.0,4.0
392070229,3.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0
392070230,5.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0
392070231,3.0,2.0,2.0,-1.0,4.0,2.0,2.0,2.0,-1.0
392070232,4.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0
392070233,3.0,2.0,3.0,1.0,4.0,-1.0,2.0,1.0,5.0
392070234,4.0,4.0,4.0,3.0,4.0,2.0,2.0,1.0,5.0
392070235,3.0,2.0,4.0,2.0,3.0,4.0,-2.0,2.0,4.0
392070236,2.0,3.0,-1.0,-1.0,4.0,3.0,2.0,3.0,4.0
392070237,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0
392070238,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,5.0
392070239,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0
392070240,1.0,1.0,1.0,2.0,2.0,4.0,5.0,1.0,3.0
392070241,3.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0
392070242,3.0,2.0,3.0,1.0,-1.0,4.0,-2.0,-1.0,4.0
392070243,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0
392070244,2.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0
392070245,3.0,2.0,-1.0,2.0,4.0,3.0,-1.0,3.0,5.0
392070246,3.0,2.0,4.0,2.0,3.0,3.0,-1.0,2.0,4.0
392070247,5.0,5.0,5.0,1.0,5.0,5.0,3.0,5.0,5.0
392070248,3.0,3.0,4.0,-1.0,4.0,3.0,2.0,3.0,4.0
392070249,2.0,2.0,3.0,-1.0,4.0,4.0,2.0,3.0,3.0
392070250,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0
392070251,2.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0
392070252,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0
392070253,3.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0
392070254,3.0,2.0,-1.0,-1.0,2.0,3.0,2.0,2.0,4.0
392070255,1.0,1.0,-1.0,-1.0,2.0,2.0,1.0,1.0,3.0
392070256,4.0,3.0,4.0,-1.0,4.0,-1.0,2.0,2.0,3.0
392070257,4.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,2.0,2.0
392070258,3.0,1.0,4.0,3.0,2.0,5.0,2.0,3.0,5.0
392070259,2.0,3.0,5.0,2.0,3.0,-1.0,-1.0,3.0,3.0
392070260,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0
392070261,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0
392070262,1.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0
392070263,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0
392070264,3.0,3.0,-1.0,1.0,5.0,3.0,-1.0,5.0,5.0
392070265,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0
392070266,3.0,1.0,-1.0,2.0,5.0,3.0,-1.0,3.0,4.0
392070267,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0
392070268,4.0,3.0,5.0,2.0,5.0,5.0,3.0,2.0,5.0
392070269,1.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0
392070270,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0
392070271,3.0,2.0,3.0,3.0,-1.0,2.0,2.0,2.0,3.0
392070272,2.0,2.0,3.0,-1.0,3.0,3.0,2.0,3.0,3.0
392070273,3.0,1.0,4.0,1.0,5.0,3.0,4.0,3.0,5.0
392070274,3.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0
392070275,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0
392070276,4.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0
392070277,3.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0
392070278,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0
392070279,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0
392070280,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0
392070281,3.0,2.0,-1.0,-1.0,3.0,2.0,3.0,2.0,4.0
392070282,3.0,2.0,3.0,5.0,1.0,2.0,2.0,2.0,4.0
392070283,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0
392070284,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0
392070285,5.0,2.0,-1.0,2.0,4.0,3.0,2.0,3.0,5.0
392070286,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0
392070287,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
392070288,5.0,3.0,-1.0,-1.0,-1.0,-1.0,5.0,5.0,5.0
392070289,3.0,1.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0
392070290,3.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0
392070291,3.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0
392070292,3.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0
392070293,4.0,4.0,-1.0,-1.0,3.0,3.0,2.0,2.0,3.0
392070294,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0
392070295,4.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,4.0
392070296,3.0,2.0,3.0,-1.0,4.0,4.0,2.0,2.0,2.0
392070297,3.0,3.0,2.0,2.0,-1.0,-1.0,1.0,2.0,-1.0
392070298,4.0,3.0,3.0,-1.0,5.0,3.0,3.0,3.0,4.0
392070299,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0
392070300,5.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,4.0
392070301,3.0,3.0,3.0,-1.0,3.0,3.0,1.0,1.0,4.0
392070302,3.0,1.0,-2.0,-1.0,3.0,-1.0,1.0,1.0,4.0
392070303,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0
392070304,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0
392070305,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0
392070306,4.0,3.0,-1.0,-1.0,4.0,5.0,2.0,2.0,4.0
392070307,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0
392070308,5.0,4.0,2.0,-1.0,1.0,1.0,2.0,2.0,4.0
392070309,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0
392070310,2.0,2.0,-1.0,-1.0,1.0,1.0,1.0,1.0,4.0
392070311,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0
392070312,2.0,2.0,3.0,2.0,-1.0,3.0,3.0,-1.0,-1.0
392070313,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0
392070314,4.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0
392070315,-1.0,3.0,-1.0,-1.0,2.0,2.0,2.0,2.0,3.0
392070316,5.0,5.0,3.0,-1.0,-1.0,5.0,1.0,1.0,5.0
392070317,4.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0
392070318,3.0,2.0,-1.0,2.0,3.0,2.0,2.0,3.0,4.0
392070319,3.0,3.0,4.0,-1.0,2.0,3.0,2.0,2.0,4.0
392070320,3.0,3.0,-1.0,2.0,2.0,2.0,2.0,2.0,4.0
392070321,2.0,2.0,4.0,-1.0,3.0,-1.0,2.0,2.0,3.0
392070322,1.0,1.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0
392070323,1.0,3.0,3.0,2.0,-1.0,3.0,1.0,1.0,4.0
392070324,4.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0
392070325,4.0,2.0,4.0,2.0,3.0,5.0,4.0,3.0,4.0
392070326,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0
392070327,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0
392070328,4.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0
392070329,3.0,2.0,3.0,5.0,3.0,5.0,2.0,2.0,4.0
392070330,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0
392070331,5.0,5.0,5.0,1.0,5.0,3.0,3.0,3.0,5.0
392070332,3.0,2.0,3.0,1.0,3.0,4.0,2.0,3.0,5.0
392070333,3.0,2.0,3.0,1.0,5.0,3.0,3.0,4.0,5.0
392070334,3.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0
392070335,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0
392070336,3.0,4.0,1.0,3.0,4.0,5.0,1.0,2.0,5.0
392070337,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,4.0
392070338,3.0,2.0,2.0,-1.0,3.0,2.0,2.0,2.0,3.0
392070339,5.0,1.0,2.0,2.0,4.0,5.0,2.0,2.0,4.0
392070340,3.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0
392070341,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0
392070342,4.0,4.0,4.0,-1.0,3.0,5.0,2.0,2.0,5.0
