D_INTERVIEW,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81
51070018,2.0,1.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0
51070019,1.0,1.0,3.0,3.0,-1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0
51070020,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,1.0,2.0,-2.0,3.0
51070021,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0
51070022,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0
51070023,1.0,3.0,3.0,3.0,3.0,-1.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0
51070024,1.0,4.0,4.0,4.0,-1.0,4.0,4.0,4.0,4.0,4.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,4.0,4.0
51070025,1.0,1.0,3.0,2.0,-1.0,1.0,1.0,2.0,3.0,4.0,2.0,-1.0,3.0,-1.0,2.0,-1.0,-1.0,-1.0
51070026,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
51070027,2.0,1.0,3.0,3.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,2.0,2.0,3.0,3.0,3.0,-1.0,-1.0,2.0
51070028,3.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
51070029,2.0,4.0,-1.0,-1.0,-1.0,2.0,-1.0,3.0,-1.0,4.0,2.0,1.0,-1.0,-1.0,2.0,4.0,-1.0,-1.0
51070030,3.0,1.0,3.0,3.0,-1.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0
51070031,1.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0
51070032,2.0,2.0,3.0,3.0,-1.0,3.0,3.0,-1.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
51070033,2.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
51070034,1.0,2.0,4.0,3.0,-1.0,1.0,4.0,2.0,3.0,4.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
51070035,1.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0
51070036,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-1.0,-1.0,-1.0
51070037,2.0,-1.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,-1.0,4.0
51070038,3.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0
51070039,3.0,3.0,4.0,4.0,-1.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0
51070040,1.0,1.0,3.0,3.0,-1.0,2.0,-1.0,3.0,3.0,3.0,4.0,2.0,2.0,-1.0,2.0,4.0,-1.0,2.0
51070041,1.0,1.0,1.0,2.0,4.0,-1.0,2.0,1.0,4.0,3.0,2.0,-1.0,-1.0,-1.0,1.0,2.0,-1.0,4.0
51070042,1.0,1.0,4.0,2.0,2.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0
51070043,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0
51070044,1.0,4.0,4.0,4.0,-1.0,4.0,-1.0,2.0,4.0,-2.0,2.0,1.0,2.0,2.0,4.0,-1.0,-1.0,4.0
51070045,1.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,4.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,1.0,2.0
51070046,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0
51070047,4.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,-1.0,3.0
51070048,1.0,2.0,3.0,2.0,-1.0,2.0,4.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,-1.0,4.0
51070049,1.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0
51070050,1.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,-1.0,4.0
51070051,3.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,-1.0,2.0
51070052,1.0,3.0,4.0,4.0,-1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0
51070053,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,-1.0,-1.0,3.0,-1.0,3.0,3.0,1.0,3.0,1.0,1.0
51070054,1.0,2.0,3.0,3.0,-1.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0
51070055,3.0,3.0,2.0,2.0,-2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0
51070056,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
51070057,2.0,4.0,4.0,3.0,4.0,1.0,4.0,1.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0
51070058,2.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,3.0
51070059,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,-1.0,2.0
51070060,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0
51070061,1.0,-2.0,4.0,4.0,-1.0,4.0,4.0,4.0,4.0,4.0,-1.0,-1.0,4.0,4.0,4.0,3.0,-1.0,1.0
51070062,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0
51070063,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
51070064,1.0,1.0,3.0,3.0,-1.0,2.0,3.0,2.0,3.0,3.0,-1.0,-1.0,2.0,-1.0,3.0,-1.0,-1.0,4.0
51070065,-1.0,4.0,4.0,3.0,-1.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,-1.0,-1.0,-1.0,2.0,3.0
51070066,1.0,1.0,2.0,3.0,-1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
51070067,2.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,-1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,-1.0,1.0
51070068,1.0,2.0,4.0,3.0,-1.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,-1.0,2.0,3.0,3.0,2.0
51070069,1.0,1.0,3.0,2.0,-1.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,-1.0,-1.0,2.0
51070070,4.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0
51070071,1.0,1.0,3.0,3.0,4.0,-1.0,-1.0,2.0,3.0,-1.0,-1.0,2.0,2.0,-1.0,2.0,-1.0,-1.0,2.0
51070072,2.0,2.0,2.0,3.0,-1.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0
51070073,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0
51070074,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0
51070075,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,-1.0,4.0,1.0
51070076,2.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
51070077,1.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0
51070078,3.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0
51070079,1.0,1.0,3.0,2.0,3.0,3.0,-1.0,1.0,3.0,2.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0
51070080,1.0,1.0,3.0,2.0,-1.0,2.0,2.0,2.0,3.0,3.0,3.0,-1.0,2.0,2.0,-1.0,2.0,-1.0,2.0
51070081,4.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,-1.0,1.0
51070082,2.0,2.0,4.0,4.0,-1.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,-1.0,2.0,-1.0,-1.0,2.0
51070083,1.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0
51070084,1.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0
51070085,3.0,1.0,4.0,4.0,3.0,2.0,4.0,1.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
51070086,4.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,-1.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,-1.0,2.0
51070087,2.0,1.0,4.0,2.0,-2.0,2.0,-1.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,-1.0,2.0,2.0
51070088,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
51070089,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,-1.0,4.0,4.0,4.0,4.0
51070090,1.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0
51070091,2.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0
51070092,1.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,-1.0,4.0
51070093,2.0,1.0,3.0,3.0,-2.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,-1.0,2.0
51070094,1.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0
51070095,1.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,-1.0,3.0,-1.0,-1.0,-1.0
51070096,1.0,1.0,4.0,4.0,-1.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0
51070097,1.0,2.0,2.0,2.0,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,-1.0,2.0,4.0,4.0,3.0
51070098,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
51070099,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
51070100,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0
51070101,3.0,1.0,-1.0,4.0,-1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,-1.0,2.0,2.0,3.0,-1.0
51070102,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,-1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
51070103,2.0,3.0,4.0,3.0,-1.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0
51070104,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,-1.0,-1.0,2.0
51070105,1.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,-1.0,2.0
51070106,2.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,2.0,2.0,2.0,2.0
51070107,1.0,1.0,-1.0,3.0,-1.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,-1.0,-1.0,3.0
51070108,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51070109,1.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0
51070110,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0
51070111,1.0,1.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,1.0,3.0,-1.0,2.0
51070112,1.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0
51070113,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,-1.0,-2.0
51070114,1.0,2.0,3.0,4.0,-1.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0
51070115,1.0,3.0,4.0,4.0,-1.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0
51070116,2.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0
51070117,3.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0
51070118,1.0,1.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,3.0
51070119,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0
51070120,1.0,1.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0
51070121,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0
51070122,4.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0
51070123,1.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0
51070124,2.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0
51070125,1.0,1.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0
51070126,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,-1.0,-1.0,-1.0
51070127,3.0,-2.0,4.0,2.0,-1.0,2.0,3.0,-2.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,-1.0,2.0,2.0
51070128,1.0,3.0,3.0,3.0,-1.0,2.0,3.0,4.0,4.0,4.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0
51070129,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,-2.0
51070130,4.0,4.0,4.0,2.0,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,-1.0,3.0
51070131,2.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,-1.0,4.0,4.0,1.0,-1.0,-1.0,-1.0
51070132,3.0,1.0,4.0,4.0,-1.0,3.0,4.0,3.0,4.0,4.0,2.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0
51070133,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0
51070134,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0
51070135,1.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,-1.0,3.0,1.0,1.0,3.0,1.0,1.0
51070136,4.0,2.0,3.0,1.0,-1.0,3.0,4.0,1.0,3.0,1.0,-1.0,3.0,2.0,3.0,2.0,-1.0,1.0,1.0
51070137,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,-1.0,3.0,2.0,2.0
51070138,2.0,2.0,3.0,3.0,-1.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
51070139,4.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,3.0,3.0
51070140,1.0,1.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0
51070141,3.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0
51070142,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0
51070143,1.0,1.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0
51070144,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0
51070145,4.0,1.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0
51070146,1.0,1.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,4.0
51070147,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,-1.0,3.0,3.0
51070148,2.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,-1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0
51070149,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0
51070150,3.0,-1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0
51070151,1.0,1.0,4.0,3.0,4.0,1.0,4.0,1.0,4.0,1.0,3.0,-1.0,-1.0,4.0,4.0,-1.0,-1.0,4.0
51070152,1.0,4.0,4.0,4.0,-1.0,2.0,4.0,4.0,4.0,3.0,-1.0,-1.0,4.0,4.0,1.0,4.0,-1.0,-1.0
51070153,1.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0
51070154,2.0,3.0,2.0,2.0,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,-2.0,-2.0,2.0
51070155,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0
51070156,1.0,1.0,4.0,4.0,-1.0,4.0,4.0,4.0,4.0,4.0,-1.0,2.0,3.0,2.0,4.0,-1.0,-1.0,1.0
51070157,3.0,2.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,-1.0,1.0
51070158,2.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0
51070159,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
51070160,1.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0
51070161,1.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0
51070162,1.0,1.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,4.0,4.0,3.0
51070163,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0
51070164,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
51070165,3.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,-1.0,1.0
51070166,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0
51070167,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0
51070168,3.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0
51070169,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0
51070170,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0
51070171,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0
51070172,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0
51070173,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0
51070174,2.0,2.0,4.0,4.0,-1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
51070175,2.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0
51070176,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0
51070177,1.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0
51070178,2.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0
