D_INTERVIEW,Q132,Q133,Q134,Q135,Q136,Q137,Q138
392070056,4,4,4,4,4,3,3
392070057,4,4,4,4,4,4,4
392070058,4,3,4,4,-1,4,4
392070059,3,3,4,4,3,3,3
392070060,3,3,4,4,-1,3,3
392070061,3,3,-1,3,3,3,3
392070062,3,3,4,4,4,4,4
392070063,-1,3,4,4,4,3,-1
392070064,3,3,4,4,-1,-1,-1
392070065,4,2,4,3,4,3,3
392070066,3,4,4,4,4,4,4
392070067,3,4,4,-1,-1,3,3
392070068,3,3,3,3,4,3,-1
392070069,4,-1,4,4,4,4,4
392070070,-1,4,4,-1,-1,4,4
392070071,4,3,-1,4,4,3,-1
392070072,-1,1,-2,3,-1,3,-1
392070073,3,3,3,3,4,2,3
392070074,4,4,4,4,4,4,4
392070075,4,3,4,4,4,4,3
392070076,3,3,-1,4,-1,4,-1
392070077,4,4,3,3,4,3,3
392070078,-1,3,4,-1,-1,-1,3
392070079,3,-1,-1,-1,-1,-1,-1
392070080,4,3,4,4,4,4,4
392070081,3,3,3,3,3,3,3
392070082,3,2,4,4,4,4,4
392070083,-1,-1,-1,-1,-1,-1,-1
392070084,4,3,3,3,4,4,4
392070085,3,3,4,4,4,4,3
392070086,3,3,3,3,-1,3,2
392070087,4,4,4,4,4,4,4
392070088,3,3,-1,-1,-1,-1,-1
392070089,2,3,3,4,4,3,3
392070090,4,4,3,4,4,4,4
392070091,3,3,-1,-1,-1,3,-1
392070092,3,4,4,4,-1,-1,4
392070093,3,2,3,4,4,4,4
392070094,4,4,4,4,4,4,4
392070095,3,2,3,3,4,3,-1
392070096,-1,-1,-1,-1,-1,-1,-1
392070097,4,4,4,4,4,4,4
392070098,3,3,3,3,-1,4,-1
392070099,3,3,-1,-1,-1,-1,-1
392070100,4,4,4,4,4,4,4
392070101,4,3,4,4,4,4,3
392070102,3,3,3,3,4,3,3
392070103,3,4,4,4,4,4,-1
392070104,4,4,4,4,4,4,4
392070105,3,3,4,3,4,3,3
392070106,4,4,4,4,4,4,4
392070107,-1,-1,3,3,-1,-1,2
392070108,4,4,4,4,-1,4,4
392070109,4,3,3,4,4,4,4
392070110,4,4,4,4,4,4,4
392070111,4,4,-1,-1,-1,-1,-1
392070112,3,3,3,3,-1,3,-1
392070113,4,4,4,4,4,4,4
392070114,3,2,3,3,3,2,3
392070115,4,4,4,4,4,4,4
392070116,3,3,3,3,3,3,3
392070117,3,3,3,3,4,4,3
392070118,3,3,4,4,4,3,4
392070119,4,4,4,4,4,4,4
392070120,4,3,3,4,4,4,4
392070121,3,3,4,-1,-1,3,-1
392070122,4,4,4,4,4,4,4
392070123,4,3,4,4,-1,4,-1
392070124,4,4,4,4,4,4,-1
392070125,3,3,3,4,4,3,3
392070126,4,3,3,3,4,3,3
392070127,4,4,-1,4,-1,4,4
392070128,4,3,3,3,4,3,3
392070129,2,3,3,3,3,3,3
392070130,3,1,3,2,3,3,2
392070131,4,3,4,4,4,4,4
392070132,3,2,4,3,-1,3,2
392070133,4,4,4,4,4,3,4
392070134,3,3,4,3,4,3,3
392070135,4,4,4,3,4,4,3
392070136,3,-1,4,3,4,4,4
392070137,4,3,4,4,4,4,4
392070138,3,3,4,3,4,2,3
392070139,4,3,-1,-1,-1,3,3
392070140,4,4,4,4,4,4,2
392070141,3,2,4,4,4,4,2
392070142,4,4,4,4,4,4,4
392070143,-1,4,4,-1,-1,-1,-1
392070144,3,-1,4,3,-1,4,3
392070145,4,3,3,4,4,3,4
392070146,4,3,3,3,4,-2,3
392070147,4,4,4,4,4,3,3
392070148,3,4,4,4,4,4,3
392070149,3,4,4,4,4,4,4
392070150,4,3,4,4,4,4,4
392070151,3,3,3,3,3,3,3
392070152,4,4,4,4,4,4,4
392070153,4,4,4,4,4,4,4
392070154,3,3,4,4,4,3,3
392070155,-1,-1,4,4,4,3,4
392070156,3,2,4,3,-1,3,3
392070157,4,3,4,4,4,4,-1
392070158,4,4,4,4,4,4,4
392070159,4,4,3,3,4,4,4
392070160,4,2,4,4,4,3,3
392070161,3,3,3,3,4,4,4
392070162,4,3,4,4,-1,4,4
392070163,3,4,4,4,4,4,3
392070164,3,3,4,4,4,4,3
392070165,-1,-1,-1,-1,-1,-1,-1
392070166,4,3,3,3,4,4,3
392070167,3,2,4,3,4,3,3
392070168,3,4,4,4,4,3,-1
392070169,4,4,4,4,4,4,4
392070170,3,3,4,3,4,4,4
392070171,3,3,-1,-1,-1,3,3
392070172,-1,3,4,3,4,-1,3
392070173,3,4,4,4,4,4,4
392070174,4,4,4,4,-1,3,-1
392070175,3,3,-1,-1,4,3,3
392070176,-1,-1,-1,-1,-1,-1,-1
392070177,4,3,4,4,4,3,2
392070178,2,2,3,3,-1,3,2
392070179,3,3,3,3,3,3,3
392070180,4,4,4,4,4,4,4
392070181,3,3,4,4,4,4,3
392070182,3,3,3,3,4,3,3
392070183,3,4,4,4,4,3,3
392070184,3,3,3,3,3,3,3
392070185,-2,-2,-2,-2,-2,-2,-2
392070186,4,3,3,4,4,4,4
392070187,-1,-1,-1,-1,-1,-1,-1
392070188,-1,-1,3,3,-1,3,-1
392070189,-1,-1,-1,-1,-1,-1,-1
392070190,4,4,4,-1,4,4,4
392070191,4,3,3,3,4,3,-1
392070192,3,3,3,3,4,4,4
392070193,3,4,4,4,4,4,4
392070194,3,3,4,3,4,3,3
392070195,-2,-2,-2,-2,-2,-2,-2
392070196,4,4,4,4,4,4,4
392070197,4,4,4,4,4,4,4
392070198,4,4,4,3,4,4,3
392070199,4,2,4,4,4,3,3
392070200,2,3,2,3,4,3,3
392070201,3,3,4,3,4,3,3
392070202,3,3,4,3,-1,4,3
392070203,2,2,3,3,3,3,2
392070204,4,4,3,4,4,4,3
392070205,3,-1,-1,3,-1,-1,-1
392070206,3,3,3,3,4,4,3
392070207,3,4,4,4,4,4,4
392070208,4,3,4,4,4,3,4
392070209,4,2,4,3,4,3,2
392070210,3,3,3,3,4,3,3
392070211,4,3,4,4,4,4,4
392070212,3,3,-1,-1,4,-1,-1
392070213,3,3,3,3,-1,3,3
392070214,4,3,4,4,4,4,4
392070215,3,3,3,3,3,3,3
392070216,-1,-1,-1,-1,-1,-1,-1
392070217,4,4,4,4,4,4,4
392070218,-1,4,-1,-1,-1,-1,-1
392070219,3,3,3,3,3,3,3
392070220,3,3,3,3,3,3,3
392070221,4,4,4,4,4,3,4
392070222,3,2,3,3,4,3,3
392070223,-2,-2,-2,-2,-2,-2,-2
392070224,4,4,4,4,4,4,4
392070225,-1,-1,-1,-1,-1,-1,-1
392070226,-1,-1,-1,-1,-1,3,3
392070227,4,4,4,4,4,4,4
392070228,-1,3,4,3,-1,-1,-1
392070229,3,3,3,3,3,3,3
392070230,4,4,4,4,4,4,4
392070231,3,3,3,3,-1,3,3
392070232,3,4,4,4,4,3,3
392070233,4,3,4,4,4,3,3
392070234,4,2,4,4,4,4,4
392070235,4,3,-1,4,4,4,-1
392070236,4,4,-1,3,-1,3,2
392070237,4,4,4,-2,4,4,-1
392070238,3,3,3,4,4,3,3
392070239,4,4,4,4,4,4,4
392070240,3,3,3,3,4,4,3
392070241,4,4,4,4,-1,4,-1
392070242,4,4,4,4,4,4,4
392070243,3,3,3,-1,-1,-1,-1
392070244,3,3,3,3,-1,3,-1
392070245,4,3,4,-1,4,3,3
392070246,4,4,4,4,4,4,-1
392070247,-1,1,-1,-1,-1,3,-1
392070248,3,4,4,4,4,4,3
392070249,4,4,4,4,4,4,3
392070250,4,3,4,4,4,3,3
392070251,4,3,4,3,4,3,3
392070252,4,3,4,4,4,4,4
392070253,4,2,-1,4,4,4,3
392070254,3,-1,-1,3,-1,3,-1
392070255,3,3,4,4,4,3,3
392070256,3,4,4,4,4,4,4
392070257,3,3,3,3,4,4,3
392070258,4,4,4,4,4,4,3
392070259,-1,3,-1,-1,3,4,3
392070260,3,2,-1,3,-1,3,2
392070261,3,1,3,2,3,2,3
392070262,4,4,4,4,4,3,3
392070263,3,3,4,4,4,4,4
392070264,4,4,4,4,-1,-1,-1
392070265,2,3,3,3,3,3,3
392070266,4,3,4,-1,-1,4,-1
392070267,3,3,3,3,4,3,3
392070268,4,3,4,4,4,4,4
392070269,4,4,4,4,4,3,4
392070270,2,3,3,3,3,3,3
392070271,-2,-1,-1,-1,-1,-1,-1
392070272,-1,2,3,3,-1,2,-1
392070273,4,4,4,4,4,4,4
392070274,3,3,3,3,3,3,3
392070275,3,3,3,3,3,3,3
392070276,3,3,3,3,4,3,3
392070277,3,3,3,3,4,4,4
392070278,-1,3,-1,3,2,2,2
392070279,4,3,3,3,4,3,-1
392070280,4,4,4,4,4,4,4
392070281,3,3,3,3,4,3,-1
392070282,2,4,-1,-1,-1,2,-1
392070283,4,4,4,-1,4,4,-1
392070284,3,4,4,4,4,4,3
392070285,4,4,4,4,4,3,3
392070286,3,3,3,3,-1,3,-1
392070287,3,3,3,3,3,3,3
392070288,4,4,4,4,4,4,-1
392070289,3,3,4,4,-1,-1,-1
392070290,4,3,4,2,4,4,-1
392070291,-1,3,4,-1,4,4,4
392070292,3,3,4,4,-1,3,4
392070293,3,3,4,4,4,4,3
392070294,3,4,4,4,4,4,4
392070295,3,3,4,3,4,3,3
392070296,3,3,4,4,-1,-1,-1
392070297,3,3,3,3,4,3,3
392070298,3,4,2,3,3,3,3
392070299,3,3,3,3,4,4,3
392070300,3,3,3,3,3,3,3
392070301,2,2,3,3,3,2,3
392070302,3,4,3,4,-1,4,-1
392070303,3,3,3,3,3,3,3
392070304,-1,-1,-1,-1,-1,-1,2
392070305,4,3,3,4,4,3,4
392070306,4,3,3,3,-1,4,2
392070307,4,4,4,4,4,4,4
392070308,3,3,3,3,4,4,4
392070309,3,3,3,3,4,4,3
392070310,3,4,4,4,4,4,2
392070311,4,4,4,4,4,4,4
392070312,3,3,3,4,4,4,-1
392070313,3,2,4,3,4,3,3
392070314,4,4,3,4,4,4,4
392070315,3,4,2,4,4,3,4
392070316,3,3,4,3,-1,3,3
392070317,4,1,3,4,4,4,4
392070318,4,3,-1,4,4,3,2
392070319,3,3,4,4,4,4,4
392070320,3,-1,-1,-1,-1,-1,-1
392070321,4,4,4,4,4,4,4
392070322,4,4,3,4,4,4,3
392070323,4,3,4,4,4,4,4
392070324,4,3,4,4,4,4,4
392070325,4,3,3,4,4,3,3
392070326,4,4,4,4,4,4,4
392070327,3,3,4,4,4,4,3
392070328,4,2,3,-1,-1,4,-1
392070329,4,4,3,3,-1,3,-1
392070330,4,3,4,4,-1,-1,-1
392070331,3,4,4,4,4,4,4
392070332,4,3,3,4,4,3,4
392070333,4,3,4,4,4,4,2
392070334,3,3,3,3,4,3,3
392070335,4,2,2,3,4,3,4
392070336,3,3,-1,4,4,4,4
392070337,3,3,-1,-1,-1,3,-1
392070338,3,2,3,-1,-1,3,-1
392070339,3,3,-1,-1,4,4,2
392070340,3,3,4,4,4,4,-1
392070341,3,3,3,3,4,4,4
392070342,4,3,3,4,4,3,2
392070343,3,2,4,2,-2,3,3
392070344,3,3,3,3,-1,3,-1
392070345,4,4,4,4,4,4,4
392070346,4,4,3,3,4,3,4
392070347,3,3,3,3,4,3,3
392070348,4,4,4,4,4,4,4
392070349,3,3,3,3,-1,3,3
392070350,4,3,2,1,4,4,4
392070351,4,4,4,4,4,4,3
392070352,3,3,3,3,4,4,4
392070353,4,4,4,4,4,4,4
392070354,4,3,4,4,4,3,3
392070355,4,3,3,4,-1,4,4
392070356,2,3,4,4,4,4,-1
392070357,4,3,3,3,-1,-1,-1
392070358,4,2,4,3,2,3,2
392070359,3,3,3,3,4,4,-1
392070360,3,3,3,4,-1,3,-1
392070361,4,3,4,3,4,3,3
392070362,2,1,-2,3,3,1,3
392070363,4,-1,4,3,-1,3,3
392070364,4,3,4,4,4,4,4
392070365,-1,-1,-1,-1,-1,-1,-1
392070366,3,3,3,4,4,3,3
392070367,4,4,4,4,4,4,4
392070368,3,3,3,3,3,3,3
392070369,4,4,4,4,4,4,-1
392070370,3,2,4,-1,4,3,-1
392070371,4,3,4,3,4,-2,4
392070372,3,2,3,3,4,3,3
392070373,3,3,3,3,3,3,3
392070374,-1,-1,-1,-1,-1,-1,-1
392070375,3,3,3,3,3,3,3
392070376,3,3,4,-1,-1,4,3
392070377,-1,3,4,3,-1,3,3
392070378,-1,-1,-1,-1,-1,-1,-1
392070379,4,3,2,4,4,4,4
392070380,4,4,4,4,4,3,4
392070381,4,3,-1,-1,4,4,-1
392070382,3,3,4,3,4,3,3
392070383,3,3,3,3,3,3,3
392070384,4,4,4,4,4,4,4
392070385,4,3,4,4,4,4,3
392070386,3,3,3,3,4,4,3
392070387,4,4,4,4,4,4,4
392070388,4,4,4,4,4,4,4
392070389,3,3,3,3,3,3,3
392070390,3,4,4,3,-1,3,3
392070391,3,3,3,3,-1,3,3
392070392,3,3,-1,-1,-1,3,-1
392070393,3,3,4,3,4,3,3
392070394,3,2,3,3,3,3,3
392070395,3,3,3,3,4,3,3
392070396,4,4,3,-1,-1,3,4
392070397,4,4,4,4,4,4,4
392070398,4,4,4,4,4,4,4
392070399,4,4,4,4,4,4,-1
392070400,4,4,4,4,4,4,4
392070401,3,4,4,4,4,4,4
392070402,4,3,4,3,4,4,3
392070403,4,3,4,4,3,3,3
392070404,3,3,3,3,4,4,4
392070405,4,-1,-1,-1,4,4,-1
392070406,3,4,4,4,4,4,-1
392070407,3,3,3,3,3,3,3
392070408,3,3,-1,-1,-1,4,-1
392070409,3,2,3,-1,4,4,3
392070410,4,3,4,-1,-1,4,-1
392070411,2,2,3,3,3,3,3
392070412,4,3,4,4,4,3,3
392070413,3,3,3,3,-1,3,-1
392070414,4,3,3,4,4,3,3
392070415,4,3,-1,3,4,3,3
392070416,4,4,4,4,4,4,4
392070417,3,-1,4,4,-1,4,4
392070418,3,3,3,4,-1,4,3
392070419,4,4,4,4,4,4,4
392070420,4,4,4,4,4,4,4
392070421,3,3,3,3,-1,-1,-1
392070422,4,4,4,3,4,4,4
392070423,4,3,4,4,4,3,-1
392070424,3,3,-1,4,4,-1,2
392070425,4,3,4,3,4,4,3
392070426,4,3,4,4,-1,4,-1
392070427,3,2,3,3,4,3,3
392070428,4,4,4,4,4,4,4
392070429,3,3,3,3,4,3,2
392070430,3,3,3,3,4,3,3
392070431,4,4,4,4,4,4,4
392070432,4,-1,3,-1,4,3,-1
392070433,3,2,3,4,4,3,3
392070434,4,4,4,4,4,4,-1
392070435,3,2,4,4,4,3,3
392070436,3,3,4,4,4,4,4
392070437,3,4,4,4,4,4,4
392070438,3,3,3,3,3,3,3
392070439,4,3,4,4,4,4,4
392070440,4,3,3,3,4,3,3
392070441,3,2,3,2,4,2,3
392070442,3,3,3,4,4,4,4
392070443,3,3,3,3,3,3,3
392070444,4,4,4,4,4,4,-1
392070445,4,3,4,4,-1,4,4
392070446,4,4,4,4,4,4,4
392070447,4,3,4,4,4,3,3
392070448,4,3,3,3,4,4,4
392070449,3,3,3,3,4,3,-1
392070450,-1,4,4,-1,-1,-1,-1
392070451,3,4,4,4,4,4,4
392070452,4,3,4,4,4,3,4
392070453,4,4,4,3,4,3,3
392070454,3,3,4,4,4,3,3
392070455,-1,-1,-1,-1,-1,-1,-1
392070456,4,3,4,3,4,3,3
392070457,4,4,4,4,4,4,4
392070458,4,3,4,3,4,3,3
392070459,3,4,4,4,-1,4,-1
392070460,4,3,4,4,4,4,4
392070461,4,3,4,3,4,3,3
392070462,4,-1,4,4,4,4,-1
392070463,-1,-1,-1,4,-1,4,-1
392070464,4,4,4,4,4,4,4
392070465,4,3,3,-1,4,-1,-1
392070466,4,3,4,4,4,4,4
392070467,4,4,4,4,-1,4,4
392070468,3,3,3,3,4,3,3
392070469,4,3,4,-1,-1,3,-1
392070470,3,3,3,3,3,3,3
392070471,3,3,3,4,4,3,3
392070472,3,2,3,2,4,3,3
392070473,4,4,4,4,4,4,4
392070474,4,4,3,3,4,4,4
392070475,3,4,4,4,4,4,-1
392070476,2,2,3,3,4,3,3
392070477,4,3,4,4,4,4,3
392070478,3,3,-1,-1,-1,-1,-1
392070479,3,3,3,3,4,3,3
392070480,4,4,4,4,4,4,4
392070481,4,4,4,3,4,3,3
392070482,3,3,-1,3,-1,-1,-1
392070483,4,4,4,4,4,4,4
392070484,4,4,4,4,4,4,4
392070485,4,3,4,3,4,4,4
392070486,4,4,4,4,4,4,4
392070487,4,4,4,4,-1,4,4
392070488,4,3,4,4,4,4,2
392070489,3,3,4,4,4,3,4
392070490,3,3,3,3,4,3,3
392070491,4,4,4,4,4,4,4
392070492,3,3,3,3,3,3,3
392070493,3,3,-1,-1,-1,-1,-1
392070494,4,4,3,3,-1,4,3
392070495,3,3,3,4,3,3,3
392070496,4,2,3,4,4,4,4
392070497,4,4,4,4,4,4,4
392070498,3,2,3,3,-1,3,3
392070499,3,3,4,-1,4,-1,-1
392070500,4,4,4,4,4,4,4
392070501,3,3,3,3,3,3,3
392070502,4,-1,-1,2,-1,-1,2
392070503,4,2,3,3,4,3,3
392070504,4,4,4,4,4,4,4
392070505,3,2,3,2,4,3,3
392070506,4,4,3,4,4,4,4
392070507,3,2,4,4,4,3,3
392070508,-1,-1,-1,-1,-1,-1,-1
392070509,3,3,3,3,4,3,4
392070510,4,3,4,4,4,4,4
392070511,3,3,3,3,3,3,3
392070512,-1,-1,4,4,4,-1,-1
392070513,4,4,4,4,4,4,4
392070514,4,3,3,3,3,3,-1
392070515,4,3,3,3,4,3,3
392070516,4,3,4,4,4,3,4
392070517,4,3,4,4,4,3,3
392070518,4,4,-1,-1,4,4,-1
392070519,4,3,4,4,4,3,3
392070520,4,4,4,4,4,4,4
392070521,3,4,4,4,4,4,4
392070522,3,2,2,3,3,3,2
392070523,4,4,4,4,4,4,4
392070524,4,3,4,4,4,4,4
392070525,3,3,3,3,4,3,3
392070526,2,1,3,2,-1,2,2
392070527,3,3,3,3,3,3,3
392070528,4,4,4,4,4,4,4
392070529,-1,-1,-1,-1,4,-1,-1
392070530,3,4,4,4,4,3,3
392070531,4,3,4,4,-1,-1,-1
392070532,4,4,4,4,4,4,4
392070533,4,4,4,4,4,3,4
392070534,3,2,4,4,4,4,4
392070535,2,2,4,3,-1,2,-1
392070536,-1,3,-1,-1,3,-1,-1
392070537,3,3,4,3,3,3,2
392070538,3,3,3,3,4,3,3
392070539,4,2,-1,-1,4,-1,-1
392070540,3,3,4,3,4,3,3
392070541,2,2,3,3,4,3,3
392070542,4,3,4,4,4,4,4
392070543,4,4,4,4,4,4,4
392070544,4,4,4,4,4,4,4
392070545,3,3,2,3,4,4,2
392070546,4,4,4,-1,4,-1,2
392070547,-1,3,3,3,4,4,-1
392070548,4,4,4,4,4,4,4
392070549,4,2,3,4,4,3,3
392070550,3,2,2,-1,-1,-1,-1
392070551,4,3,4,4,4,-1,-1
392070552,4,3,3,3,-1,3,3
392070553,4,3,4,3,3,3,3
392070554,-1,3,4,-1,-1,-1,-1
392070555,3,3,4,4,4,4,4
392070556,-1,4,4,3,4,4,4
392070557,3,3,3,4,4,4,4
392070558,3,4,4,4,4,4,4
392070559,3,3,4,4,-1,4,-1
392070560,3,2,4,4,4,4,3
392070561,3,3,-1,3,-1,3,1
392070562,4,3,4,4,4,4,4
392070563,4,3,4,3,4,3,4
392070564,3,2,3,3,4,4,3
392070565,3,2,3,4,4,2,3
392070566,-1,3,-1,-1,-1,3,-1
392070567,4,3,4,4,4,4,4
392070568,4,4,4,4,4,4,4
392070569,-1,4,4,3,-1,3,3
392070570,4,3,4,3,4,3,3
392070571,3,4,4,4,4,3,3
392070572,4,3,4,4,4,4,3
392070573,4,3,4,3,4,3,3
392070574,3,-1,4,-1,-1,3,-1
392070575,-1,3,3,-1,4,3,-1
392070576,3,3,3,3,-1,3,3
392070577,3,3,4,3,-1,3,-1
392070578,3,1,3,2,-1,3,-1
392070579,4,4,3,4,4,4,3
392070580,3,3,3,3,3,3,3
392070581,4,2,4,3,4,3,3
392070582,3,2,3,2,4,2,2
392070583,4,4,4,4,4,4,4
392070584,1,1,4,3,3,3,3
392070585,4,3,4,4,4,4,4
392070586,4,3,4,4,4,4,4
392070587,4,-1,4,4,4,4,4
392070588,4,3,4,4,4,3,2
392070589,2,1,4,1,4,1,2
392070590,4,3,4,4,4,4,-1
392070591,3,3,3,3,4,3,3
392070592,4,4,4,4,4,4,-1
392070593,4,4,4,4,4,4,4
392070594,3,3,3,3,4,3,3
392070595,3,2,3,2,4,3,2
392070596,-1,2,3,-1,4,4,4
392070597,4,3,3,4,4,4,4
392070598,4,3,4,4,4,4,4
392070599,4,3,4,4,4,4,3
392070600,4,4,4,4,4,4,4
392070601,4,3,3,3,3,2,2
392070602,-1,4,4,4,4,4,4
392070603,4,-1,4,4,4,4,4
392070604,3,3,3,3,3,3,2
392070605,4,4,4,4,4,4,4
392070606,-1,-1,-1,-1,-1,-1,-1
392070607,3,3,4,4,-1,3,-1
392070608,4,2,3,3,4,3,3
392070609,2,2,-2,-1,-1,-1,-1
392070610,2,3,3,3,-1,3,-1
392070611,3,-1,3,-1,-1,-1,-1
392070612,2,2,3,3,4,3,3
392070613,-1,-1,-1,-1,-1,-1,-1
392070614,-1,2,-1,2,3,3,3
392070615,3,3,3,3,4,3,-1
392070616,3,2,3,3,3,3,3
392070617,3,3,3,3,4,3,3
392070618,4,4,4,4,4,4,4
392070619,3,3,3,3,3,3,3
392070620,4,4,4,4,4,3,-1
392070621,4,4,4,4,4,4,4
392070622,4,4,4,3,4,3,3
392070623,4,3,4,4,4,4,3
392070624,3,4,4,4,-1,4,-1
392070625,4,4,4,4,4,4,4
392070626,3,3,3,3,3,3,3
392070627,2,3,-1,3,-1,-1,-1
392070628,4,-1,-1,-1,4,-1,-1
392070629,3,4,-1,-1,4,4,-1
392070630,4,4,4,4,4,3,4
392070631,4,3,4,4,4,4,4
392070632,3,-1,4,-1,4,-1,-1
392070633,3,3,3,3,3,3,3
392070634,3,4,4,4,4,4,4
392070635,-1,2,-1,-1,-1,3,3
392070636,4,3,4,4,4,4,-1
392070637,4,4,4,4,4,4,4
392070638,4,4,4,4,4,4,4
392070639,2,3,3,3,4,2,3
392070640,2,2,3,3,3,2,2
392070641,3,3,4,4,4,3,-1
392070642,4,4,4,4,4,3,-1
392070643,4,2,3,3,4,3,3
392070644,4,4,4,4,4,4,4
392070645,2,2,3,3,1,2,2
392070646,3,3,3,3,3,3,3
392070647,3,2,4,4,4,3,3
392070648,4,4,3,4,4,4,4
392070649,4,4,4,4,4,4,4
392070650,2,2,4,4,4,3,3
392070651,3,3,3,3,-1,3,3
392070652,3,3,3,3,-1,-1,-1
392070653,4,3,4,4,4,3,3
392070654,4,3,4,3,4,4,4
392070655,3,3,3,3,3,3,3
392070656,4,3,3,4,4,4,4
392070657,4,4,4,4,4,4,4
392070658,3,4,4,-1,4,4,-1
392070659,3,3,4,3,4,3,3
392070660,4,3,4,3,4,3,4
392070661,3,-1,-1,3,4,3,3
392070662,4,4,4,4,4,4,4
392070663,4,3,4,4,4,4,4
392070664,3,2,4,3,4,3,4
392070665,3,3,3,3,4,3,4
392070666,4,3,4,4,4,4,4
392070667,4,3,4,4,4,4,4
392070668,4,3,3,4,4,4,3
392070669,4,4,4,4,4,4,4
392070670,2,-1,-1,-1,-1,-1,-1
392070671,3,3,3,4,4,4,4
392070672,3,3,3,3,-1,3,-1
392070673,3,3,3,4,4,4,4
392070674,3,3,4,-1,-1,-1,-1
392070675,4,4,4,4,4,3,3
392070676,4,3,4,3,4,3,-1
392070677,4,3,4,4,4,3,3
392070678,4,4,4,3,4,-1,-1
392070679,-1,-1,3,3,4,3,3
392070680,4,4,4,-1,-1,-1,-1
392070681,4,3,4,4,4,3,2
392070682,-1,-1,-1,-1,-1,-1,4
392070683,4,4,4,-1,-1,4,-1
392070684,-1,3,-1,-1,-1,-1,-1
392070685,4,4,4,4,4,4,4
392070686,4,3,4,4,4,3,3
392070687,2,2,2,1,2,1,1
392070688,4,-1,-1,3,-1,3,3
392070689,4,3,3,4,4,-1,-1
392070690,4,3,4,4,4,3,4
392070691,4,3,4,3,4,3,3
392070692,-1,3,3,3,-1,-1,3
392070693,3,3,4,4,4,4,4
392070694,3,2,3,4,4,3,4
392070695,3,4,4,3,4,4,3
392070696,3,4,4,4,4,4,4
392070697,4,2,4,4,4,3,4
392070698,-1,-1,-1,-1,-1,-1,-1
392070699,4,3,4,-1,4,4,-1
392070700,3,3,3,4,-1,3,-1
392070701,4,3,4,4,4,3,3
392070702,4,3,3,3,4,3,3
392070703,4,3,4,4,4,4,4
392070704,4,3,-1,4,-1,-1,-1
392070705,4,4,4,4,4,4,4
392070706,3,3,3,3,4,4,4
392070707,3,4,4,4,4,4,-1
392070708,4,-1,4,-1,-1,-1,-1
392070709,3,3,3,3,3,3,3
392070710,4,4,4,4,4,4,4
392070711,4,4,4,4,4,4,4
392070712,3,2,4,-1,4,3,-1
392070713,3,2,3,3,-1,3,4
392070714,4,4,4,4,4,3,3
392070715,3,4,4,4,-1,3,3
392070716,3,3,4,4,4,3,4
392070717,3,3,3,3,-1,3,3
392070718,-1,-1,-1,4,4,4,-1
392070719,4,4,4,3,4,4,-1
392070720,3,3,4,4,3,3,3
392070721,3,3,3,3,4,4,2
392070722,3,3,3,3,-1,3,4
392070723,4,4,4,3,4,4,4
392070724,3,3,3,3,-1,-1,-1
392070725,4,3,4,4,4,3,3
392070726,4,3,4,3,4,3,4
392070727,4,4,4,4,4,4,4
392070728,3,3,4,4,4,4,-1
392070729,4,4,4,4,4,4,4
392070730,4,3,4,4,-1,3,3
392070731,3,3,3,3,4,4,3
