D_INTERVIEW,Q132,Q133,Q134,Q135,Q136,Q137,Q138
392070098,3.0,3.0,3.0,3.0,-1.0,4.0,-1.0
392070099,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0
392070100,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070101,4.0,3.0,4.0,4.0,4.0,4.0,3.0
392070102,3.0,3.0,3.0,3.0,4.0,3.0,3.0
392070103,3.0,4.0,4.0,4.0,4.0,4.0,-1.0
392070104,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070105,3.0,3.0,4.0,3.0,4.0,3.0,3.0
392070106,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070107,-1.0,-1.0,3.0,3.0,-1.0,-1.0,2.0
392070108,4.0,4.0,4.0,4.0,-1.0,4.0,4.0
392070109,4.0,3.0,3.0,4.0,4.0,4.0,4.0
392070110,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070111,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0
392070112,3.0,3.0,3.0,3.0,-1.0,3.0,-1.0
392070113,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070114,3.0,2.0,3.0,3.0,3.0,2.0,3.0
392070115,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070116,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070117,3.0,3.0,3.0,3.0,4.0,4.0,3.0
392070118,3.0,3.0,4.0,4.0,4.0,3.0,4.0
392070119,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070120,4.0,3.0,3.0,4.0,4.0,4.0,4.0
392070121,3.0,3.0,4.0,-1.0,-1.0,3.0,-1.0
392070122,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070123,4.0,3.0,4.0,4.0,-1.0,4.0,-1.0
392070124,4.0,4.0,4.0,4.0,4.0,4.0,-1.0
392070125,3.0,3.0,3.0,4.0,4.0,3.0,3.0
392070126,4.0,3.0,3.0,3.0,4.0,3.0,3.0
392070127,4.0,4.0,-1.0,4.0,-1.0,4.0,4.0
392070128,4.0,3.0,3.0,3.0,4.0,3.0,3.0
392070129,2.0,3.0,3.0,3.0,3.0,3.0,3.0
392070130,3.0,1.0,3.0,2.0,3.0,3.0,2.0
392070131,4.0,3.0,4.0,4.0,4.0,4.0,4.0
392070132,3.0,2.0,4.0,3.0,-1.0,3.0,2.0
392070133,4.0,4.0,4.0,4.0,4.0,3.0,4.0
392070134,3.0,3.0,4.0,3.0,4.0,3.0,3.0
392070135,4.0,4.0,4.0,3.0,4.0,4.0,3.0
392070136,3.0,-1.0,4.0,3.0,4.0,4.0,4.0
392070137,4.0,3.0,4.0,4.0,4.0,4.0,4.0
392070138,3.0,3.0,4.0,3.0,4.0,2.0,3.0
392070139,4.0,3.0,-1.0,-1.0,-1.0,3.0,3.0
392070140,4.0,4.0,4.0,4.0,4.0,4.0,2.0
392070141,3.0,2.0,4.0,4.0,4.0,4.0,2.0
392070142,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070143,-1.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0
392070144,3.0,-1.0,4.0,3.0,-1.0,4.0,3.0
392070145,4.0,3.0,3.0,4.0,4.0,3.0,4.0
392070146,4.0,3.0,3.0,3.0,4.0,-2.0,3.0
392070147,4.0,4.0,4.0,4.0,4.0,3.0,3.0
392070148,3.0,4.0,4.0,4.0,4.0,4.0,3.0
392070149,3.0,4.0,4.0,4.0,4.0,4.0,4.0
392070150,4.0,3.0,4.0,4.0,4.0,4.0,4.0
392070151,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070152,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070153,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070154,3.0,3.0,4.0,4.0,4.0,3.0,3.0
392070155,-1.0,-1.0,4.0,4.0,4.0,3.0,4.0
392070156,3.0,2.0,4.0,3.0,-1.0,3.0,3.0
392070157,4.0,3.0,4.0,4.0,4.0,4.0,-1.0
392070158,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070159,4.0,4.0,3.0,3.0,4.0,4.0,4.0
392070160,4.0,2.0,4.0,4.0,4.0,3.0,3.0
392070161,3.0,3.0,3.0,3.0,4.0,4.0,4.0
392070162,4.0,3.0,4.0,4.0,-1.0,4.0,4.0
392070163,3.0,4.0,4.0,4.0,4.0,4.0,3.0
392070164,3.0,3.0,4.0,4.0,4.0,4.0,3.0
392070165,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
392070166,4.0,3.0,3.0,3.0,4.0,4.0,3.0
392070167,3.0,2.0,4.0,3.0,4.0,3.0,3.0
392070168,3.0,4.0,4.0,4.0,4.0,3.0,-1.0
392070169,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070170,3.0,3.0,4.0,3.0,4.0,4.0,4.0
392070171,3.0,3.0,-1.0,-1.0,-1.0,3.0,3.0
392070172,-1.0,3.0,4.0,3.0,4.0,-1.0,3.0
392070173,3.0,4.0,4.0,4.0,4.0,4.0,4.0
392070174,4.0,4.0,4.0,4.0,-1.0,3.0,-1.0
392070175,3.0,3.0,-1.0,-1.0,4.0,3.0,3.0
392070176,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
392070177,4.0,3.0,4.0,4.0,4.0,3.0,2.0
392070178,2.0,2.0,3.0,3.0,-1.0,3.0,2.0
392070179,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070180,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070181,3.0,3.0,4.0,4.0,4.0,4.0,3.0
392070182,3.0,3.0,3.0,3.0,4.0,3.0,3.0
392070183,3.0,4.0,4.0,4.0,4.0,3.0,3.0
392070184,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070185,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
392070186,4.0,3.0,3.0,4.0,4.0,4.0,4.0
392070187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
392070188,-1.0,-1.0,3.0,3.0,-1.0,3.0,-1.0
392070189,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
392070190,4.0,4.0,4.0,-1.0,4.0,4.0,4.0
392070191,4.0,3.0,3.0,3.0,4.0,3.0,-1.0
392070192,3.0,3.0,3.0,3.0,4.0,4.0,4.0
392070193,3.0,4.0,4.0,4.0,4.0,4.0,4.0
392070194,3.0,3.0,4.0,3.0,4.0,3.0,3.0
392070195,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
392070196,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070197,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070198,4.0,4.0,4.0,3.0,4.0,4.0,3.0
392070199,4.0,2.0,4.0,4.0,4.0,3.0,3.0
392070200,2.0,3.0,2.0,3.0,4.0,3.0,3.0
392070201,3.0,3.0,4.0,3.0,4.0,3.0,3.0
392070202,3.0,3.0,4.0,3.0,-1.0,4.0,3.0
392070203,2.0,2.0,3.0,3.0,3.0,3.0,2.0
392070204,4.0,4.0,3.0,4.0,4.0,4.0,3.0
392070205,3.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
392070206,3.0,3.0,3.0,3.0,4.0,4.0,3.0
392070207,3.0,4.0,4.0,4.0,4.0,4.0,4.0
392070208,4.0,3.0,4.0,4.0,4.0,3.0,4.0
392070209,4.0,2.0,4.0,3.0,4.0,3.0,2.0
392070210,3.0,3.0,3.0,3.0,4.0,3.0,3.0
392070211,4.0,3.0,4.0,4.0,4.0,4.0,4.0
392070212,3.0,3.0,-1.0,-1.0,4.0,-1.0,-1.0
392070213,3.0,3.0,3.0,3.0,-1.0,3.0,3.0
392070214,4.0,3.0,4.0,4.0,4.0,4.0,4.0
392070215,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070216,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
392070217,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070218,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0
392070219,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070220,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070221,4.0,4.0,4.0,4.0,4.0,3.0,4.0
392070222,3.0,2.0,3.0,3.0,4.0,3.0,3.0
392070223,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
392070224,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070225,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
392070226,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,3.0
392070227,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070228,-1.0,3.0,4.0,3.0,-1.0,-1.0,-1.0
392070229,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070230,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070231,3.0,3.0,3.0,3.0,-1.0,3.0,3.0
392070232,3.0,4.0,4.0,4.0,4.0,3.0,3.0
392070233,4.0,3.0,4.0,4.0,4.0,3.0,3.0
392070234,4.0,2.0,4.0,4.0,4.0,4.0,4.0
392070235,4.0,3.0,-1.0,4.0,4.0,4.0,-1.0
392070236,4.0,4.0,-1.0,3.0,-1.0,3.0,2.0
392070237,4.0,4.0,4.0,-2.0,4.0,4.0,-1.0
392070238,3.0,3.0,3.0,4.0,4.0,3.0,3.0
392070239,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070240,3.0,3.0,3.0,3.0,4.0,4.0,3.0
392070241,4.0,4.0,4.0,4.0,-1.0,4.0,-1.0
392070242,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070243,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0
392070244,3.0,3.0,3.0,3.0,-1.0,3.0,-1.0
392070245,4.0,3.0,4.0,-1.0,4.0,3.0,3.0
392070246,4.0,4.0,4.0,4.0,4.0,4.0,-1.0
392070247,-1.0,1.0,-1.0,-1.0,-1.0,3.0,-1.0
392070248,3.0,4.0,4.0,4.0,4.0,4.0,3.0
392070249,4.0,4.0,4.0,4.0,4.0,4.0,3.0
392070250,4.0,3.0,4.0,4.0,4.0,3.0,3.0
392070251,4.0,3.0,4.0,3.0,4.0,3.0,3.0
392070252,4.0,3.0,4.0,4.0,4.0,4.0,4.0
392070253,4.0,2.0,-1.0,4.0,4.0,4.0,3.0
392070254,3.0,-1.0,-1.0,3.0,-1.0,3.0,-1.0
392070255,3.0,3.0,4.0,4.0,4.0,3.0,3.0
392070256,3.0,4.0,4.0,4.0,4.0,4.0,4.0
392070257,3.0,3.0,3.0,3.0,4.0,4.0,3.0
392070258,4.0,4.0,4.0,4.0,4.0,4.0,3.0
392070259,-1.0,3.0,-1.0,-1.0,3.0,4.0,3.0
392070260,3.0,2.0,-1.0,3.0,-1.0,3.0,2.0
392070261,3.0,1.0,3.0,2.0,3.0,2.0,3.0
392070262,4.0,4.0,4.0,4.0,4.0,3.0,3.0
392070263,3.0,3.0,4.0,4.0,4.0,4.0,4.0
392070264,4.0,4.0,4.0,4.0,-1.0,-1.0,-1.0
392070265,2.0,3.0,3.0,3.0,3.0,3.0,3.0
392070266,4.0,3.0,4.0,-1.0,-1.0,4.0,-1.0
392070267,3.0,3.0,3.0,3.0,4.0,3.0,3.0
392070268,4.0,3.0,4.0,4.0,4.0,4.0,4.0
392070269,4.0,4.0,4.0,4.0,4.0,3.0,4.0
392070270,2.0,3.0,3.0,3.0,3.0,3.0,3.0
392070271,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
392070272,-1.0,2.0,3.0,3.0,-1.0,2.0,-1.0
392070273,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070274,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070275,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070276,3.0,3.0,3.0,3.0,4.0,3.0,3.0
392070277,3.0,3.0,3.0,3.0,4.0,4.0,4.0
392070278,-1.0,3.0,-1.0,3.0,2.0,2.0,2.0
392070279,4.0,3.0,3.0,3.0,4.0,3.0,-1.0
392070280,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070281,3.0,3.0,3.0,3.0,4.0,3.0,-1.0
392070282,2.0,4.0,-1.0,-1.0,-1.0,2.0,-1.0
392070283,4.0,4.0,4.0,-1.0,4.0,4.0,-1.0
392070284,3.0,4.0,4.0,4.0,4.0,4.0,3.0
392070285,4.0,4.0,4.0,4.0,4.0,3.0,3.0
392070286,3.0,3.0,3.0,3.0,-1.0,3.0,-1.0
392070287,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070288,4.0,4.0,4.0,4.0,4.0,4.0,-1.0
392070289,3.0,3.0,4.0,4.0,-1.0,-1.0,-1.0
392070290,4.0,3.0,4.0,2.0,4.0,4.0,-1.0
392070291,-1.0,3.0,4.0,-1.0,4.0,4.0,4.0
392070292,3.0,3.0,4.0,4.0,-1.0,3.0,4.0
392070293,3.0,3.0,4.0,4.0,4.0,4.0,3.0
392070294,3.0,4.0,4.0,4.0,4.0,4.0,4.0
392070295,3.0,3.0,4.0,3.0,4.0,3.0,3.0
392070296,3.0,3.0,4.0,4.0,-1.0,-1.0,-1.0
392070297,3.0,3.0,3.0,3.0,4.0,3.0,3.0
392070298,3.0,4.0,2.0,3.0,3.0,3.0,3.0
392070299,3.0,3.0,3.0,3.0,4.0,4.0,3.0
392070300,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070301,2.0,2.0,3.0,3.0,3.0,2.0,3.0
392070302,3.0,4.0,3.0,4.0,-1.0,4.0,-1.0
392070303,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070304,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0
392070305,4.0,3.0,3.0,4.0,4.0,3.0,4.0
392070306,4.0,3.0,3.0,3.0,-1.0,4.0,2.0
392070307,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070308,3.0,3.0,3.0,3.0,4.0,4.0,4.0
392070309,3.0,3.0,3.0,3.0,4.0,4.0,3.0
392070310,3.0,4.0,4.0,4.0,4.0,4.0,2.0
392070311,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070312,3.0,3.0,3.0,4.0,4.0,4.0,-1.0
392070313,3.0,2.0,4.0,3.0,4.0,3.0,3.0
392070314,4.0,4.0,3.0,4.0,4.0,4.0,4.0
392070315,3.0,4.0,2.0,4.0,4.0,3.0,4.0
392070316,3.0,3.0,4.0,3.0,-1.0,3.0,3.0
392070317,4.0,1.0,3.0,4.0,4.0,4.0,4.0
392070318,4.0,3.0,-1.0,4.0,4.0,3.0,2.0
392070319,3.0,3.0,4.0,4.0,4.0,4.0,4.0
392070320,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
392070321,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070322,4.0,4.0,3.0,4.0,4.0,4.0,3.0
392070323,4.0,3.0,4.0,4.0,4.0,4.0,4.0
392070324,4.0,3.0,4.0,4.0,4.0,4.0,4.0
392070325,4.0,3.0,3.0,4.0,4.0,3.0,3.0
392070326,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070327,3.0,3.0,4.0,4.0,4.0,4.0,3.0
392070328,4.0,2.0,3.0,-1.0,-1.0,4.0,-1.0
392070329,4.0,4.0,3.0,3.0,-1.0,3.0,-1.0
392070330,4.0,3.0,4.0,4.0,-1.0,-1.0,-1.0
392070331,3.0,4.0,4.0,4.0,4.0,4.0,4.0
392070332,4.0,3.0,3.0,4.0,4.0,3.0,4.0
392070333,4.0,3.0,4.0,4.0,4.0,4.0,2.0
392070334,3.0,3.0,3.0,3.0,4.0,3.0,3.0
392070335,4.0,2.0,2.0,3.0,4.0,3.0,4.0
392070336,3.0,3.0,-1.0,4.0,4.0,4.0,4.0
392070337,3.0,3.0,-1.0,-1.0,-1.0,3.0,-1.0
392070338,3.0,2.0,3.0,-1.0,-1.0,3.0,-1.0
392070339,3.0,3.0,-1.0,-1.0,4.0,4.0,2.0
392070340,3.0,3.0,4.0,4.0,4.0,4.0,-1.0
392070341,3.0,3.0,3.0,3.0,4.0,4.0,4.0
392070342,4.0,3.0,3.0,4.0,4.0,3.0,2.0
392070343,3.0,2.0,4.0,2.0,-2.0,3.0,3.0
392070344,3.0,3.0,3.0,3.0,-1.0,3.0,-1.0
392070345,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070346,4.0,4.0,3.0,3.0,4.0,3.0,4.0
392070347,3.0,3.0,3.0,3.0,4.0,3.0,3.0
392070348,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070349,3.0,3.0,3.0,3.0,-1.0,3.0,3.0
392070350,4.0,3.0,2.0,1.0,4.0,4.0,4.0
392070351,4.0,4.0,4.0,4.0,4.0,4.0,3.0
392070352,3.0,3.0,3.0,3.0,4.0,4.0,4.0
392070353,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070354,4.0,3.0,4.0,4.0,4.0,3.0,3.0
392070355,4.0,3.0,3.0,4.0,-1.0,4.0,4.0
392070356,2.0,3.0,4.0,4.0,4.0,4.0,-1.0
392070357,4.0,3.0,3.0,3.0,-1.0,-1.0,-1.0
392070358,4.0,2.0,4.0,3.0,2.0,3.0,2.0
392070359,3.0,3.0,3.0,3.0,4.0,4.0,-1.0
392070360,3.0,3.0,3.0,4.0,-1.0,3.0,-1.0
392070361,4.0,3.0,4.0,3.0,4.0,3.0,3.0
392070362,2.0,1.0,-2.0,3.0,3.0,1.0,3.0
392070363,4.0,-1.0,4.0,3.0,-1.0,3.0,3.0
392070364,4.0,3.0,4.0,4.0,4.0,4.0,4.0
392070365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
392070366,3.0,3.0,3.0,4.0,4.0,3.0,3.0
392070367,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070368,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070369,4.0,4.0,4.0,4.0,4.0,4.0,-1.0
392070370,3.0,2.0,4.0,-1.0,4.0,3.0,-1.0
392070371,4.0,3.0,4.0,3.0,4.0,-2.0,4.0
392070372,3.0,2.0,3.0,3.0,4.0,3.0,3.0
392070373,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070374,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
392070375,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070376,3.0,3.0,4.0,-1.0,-1.0,4.0,3.0
392070377,-1.0,3.0,4.0,3.0,-1.0,3.0,3.0
392070378,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
392070379,4.0,3.0,2.0,4.0,4.0,4.0,4.0
392070380,4.0,4.0,4.0,4.0,4.0,3.0,4.0
392070381,4.0,3.0,-1.0,-1.0,4.0,4.0,-1.0
392070382,3.0,3.0,4.0,3.0,4.0,3.0,3.0
392070383,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070384,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070385,4.0,3.0,4.0,4.0,4.0,4.0,3.0
392070386,3.0,3.0,3.0,3.0,4.0,4.0,3.0
392070387,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070388,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070389,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070390,3.0,4.0,4.0,3.0,-1.0,3.0,3.0
392070391,3.0,3.0,3.0,3.0,-1.0,3.0,3.0
392070392,3.0,3.0,-1.0,-1.0,-1.0,3.0,-1.0
392070393,3.0,3.0,4.0,3.0,4.0,3.0,3.0
392070394,3.0,2.0,3.0,3.0,3.0,3.0,3.0
392070395,3.0,3.0,3.0,3.0,4.0,3.0,3.0
392070396,4.0,4.0,3.0,-1.0,-1.0,3.0,4.0
392070397,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070398,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070399,4.0,4.0,4.0,4.0,4.0,4.0,-1.0
392070400,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070401,3.0,4.0,4.0,4.0,4.0,4.0,4.0
392070402,4.0,3.0,4.0,3.0,4.0,4.0,3.0
392070403,4.0,3.0,4.0,4.0,3.0,3.0,3.0
392070404,3.0,3.0,3.0,3.0,4.0,4.0,4.0
392070405,4.0,-1.0,-1.0,-1.0,4.0,4.0,-1.0
392070406,3.0,4.0,4.0,4.0,4.0,4.0,-1.0
392070407,3.0,3.0,3.0,3.0,3.0,3.0,3.0
392070408,3.0,3.0,-1.0,-1.0,-1.0,4.0,-1.0
392070409,3.0,2.0,3.0,-1.0,4.0,4.0,3.0
392070410,4.0,3.0,4.0,-1.0,-1.0,4.0,-1.0
392070411,2.0,2.0,3.0,3.0,3.0,3.0,3.0
392070412,4.0,3.0,4.0,4.0,4.0,3.0,3.0
392070413,3.0,3.0,3.0,3.0,-1.0,3.0,-1.0
392070414,4.0,3.0,3.0,4.0,4.0,3.0,3.0
392070415,4.0,3.0,-1.0,3.0,4.0,3.0,3.0
392070416,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070417,3.0,-1.0,4.0,4.0,-1.0,4.0,4.0
392070418,3.0,3.0,3.0,4.0,-1.0,4.0,3.0
392070419,4.0,4.0,4.0,4.0,4.0,4.0,4.0
392070420,4.0,4.0,4.0,4.0,4.0,4.0,4.0
