D_INTERVIEW,Q113,Q114,Q115,Q116,Q117
528070050,-1.0,-1.0,-1.0,-1.0,-1.0
528070051,2.0,2.0,1.0,2.0,2.0
528070052,2.0,2.0,3.0,2.0,3.0
528070053,2.0,2.0,2.0,2.0,3.0
528070054,-1.0,-1.0,-1.0,-1.0,-1.0
528070055,2.0,2.0,2.0,2.0,2.0
528070056,-1.0,2.0,2.0,1.0,2.0
528070057,2.0,2.0,2.0,2.0,2.0
528070058,2.0,2.0,2.0,2.0,2.0
528070059,3.0,3.0,3.0,2.0,-1.0
528070060,-1.0,-1.0,-1.0,-1.0,-1.0
528070061,2.0,3.0,3.0,2.0,2.0
528070062,-1.0,-1.0,3.0,3.0,-1.0
528070063,-1.0,-1.0,-1.0,-1.0,-1.0
528070064,2.0,3.0,2.0,3.0,4.0
528070065,2.0,2.0,2.0,2.0,3.0
528070066,2.0,2.0,2.0,2.0,2.0
528070067,2.0,2.0,2.0,-1.0,2.0
528070068,2.0,-1.0,-1.0,-1.0,2.0
528070069,2.0,2.0,2.0,2.0,2.0
528070070,-1.0,-1.0,-1.0,-1.0,-1.0
528070071,2.0,2.0,2.0,2.0,2.0
528070072,-5.0,-5.0,-5.0,-5.0,-5.0
528070073,3.0,3.0,2.0,2.0,2.0
528070074,-1.0,-1.0,-1.0,-1.0,-1.0
528070075,2.0,2.0,2.0,2.0,2.0
528070076,3.0,3.0,3.0,3.0,4.0
528070077,2.0,2.0,2.0,2.0,1.0
528070078,2.0,2.0,1.0,2.0,2.0
528070079,2.0,2.0,2.0,2.0,-1.0
528070080,2.0,2.0,2.0,1.0,-1.0
528070081,2.0,3.0,3.0,3.0,3.0
528070082,3.0,2.0,2.0,2.0,2.0
528070083,2.0,3.0,2.0,2.0,2.0
528070084,2.0,2.0,1.0,2.0,2.0
528070085,2.0,2.0,1.0,1.0,1.0
528070086,2.0,2.0,2.0,1.0,-1.0
528070087,2.0,3.0,3.0,2.0,2.0
528070088,3.0,3.0,3.0,2.0,2.0
528070089,3.0,2.0,2.0,2.0,2.0
528070090,2.0,3.0,2.0,2.0,2.0
528070091,2.0,2.0,2.0,2.0,2.0
528070092,4.0,4.0,4.0,4.0,4.0
528070093,3.0,3.0,2.0,3.0,3.0
528070094,-1.0,-1.0,-1.0,-1.0,-1.0
528070095,2.0,2.0,2.0,2.0,2.0
528070096,2.0,2.0,2.0,2.0,2.0
528070097,2.0,2.0,2.0,2.0,2.0
528070098,2.0,2.0,2.0,2.0,2.0
528070099,2.0,3.0,3.0,2.0,4.0
528070100,2.0,2.0,2.0,2.0,2.0
528070101,2.0,2.0,2.0,2.0,2.0
528070102,2.0,2.0,2.0,2.0,3.0
528070103,2.0,2.0,2.0,2.0,2.0
528070104,3.0,3.0,2.0,2.0,2.0
528070105,2.0,2.0,2.0,2.0,2.0
528070106,-1.0,-1.0,2.0,2.0,2.0
528070107,2.0,2.0,2.0,2.0,3.0
528070108,-5.0,-5.0,-5.0,-5.0,-5.0
528070109,3.0,3.0,3.0,2.0,3.0
528070110,2.0,3.0,2.0,2.0,2.0
528070111,2.0,2.0,2.0,2.0,2.0
528070112,2.0,-1.0,2.0,2.0,-1.0
528070113,-5.0,-5.0,-5.0,-5.0,-5.0
528070114,2.0,2.0,2.0,2.0,2.0
528070115,-1.0,-1.0,-1.0,2.0,1.0
528070116,3.0,3.0,3.0,2.0,3.0
528070117,3.0,-1.0,3.0,3.0,4.0
528070118,-1.0,-1.0,-1.0,-1.0,-1.0
528070119,2.0,2.0,2.0,2.0,-1.0
528070120,2.0,2.0,2.0,2.0,2.0
528070121,2.0,2.0,2.0,2.0,2.0
528070122,3.0,2.0,3.0,3.0,2.0
528070123,2.0,2.0,2.0,2.0,3.0
528070124,2.0,2.0,2.0,2.0,2.0
528070125,-1.0,4.0,3.0,-1.0,4.0
528070126,2.0,2.0,2.0,1.0,2.0
528070127,2.0,2.0,2.0,2.0,2.0
528070128,2.0,2.0,2.0,2.0,2.0
528070129,2.0,2.0,2.0,2.0,1.0
528070130,2.0,2.0,3.0,2.0,2.0
528070131,2.0,2.0,2.0,2.0,2.0
528070132,3.0,3.0,3.0,3.0,3.0
528070133,3.0,2.0,3.0,2.0,2.0
528070134,2.0,3.0,3.0,2.0,3.0
528070135,2.0,2.0,2.0,2.0,2.0
528070136,3.0,3.0,3.0,2.0,2.0
528070137,2.0,2.0,2.0,2.0,1.0
528070138,2.0,2.0,2.0,2.0,2.0
528070139,2.0,3.0,2.0,3.0,2.0
528070140,2.0,2.0,3.0,1.0,1.0
528070141,2.0,2.0,2.0,2.0,2.0
528070142,2.0,2.0,2.0,2.0,2.0
528070143,2.0,3.0,2.0,2.0,2.0
528070144,2.0,2.0,2.0,2.0,-1.0
528070145,-2.0,-2.0,-2.0,-2.0,-2.0
528070146,3.0,2.0,3.0,2.0,2.0
528070147,3.0,3.0,3.0,2.0,2.0
528070148,-1.0,-1.0,-1.0,-1.0,-1.0
528070149,2.0,3.0,2.0,2.0,2.0
528070150,2.0,2.0,2.0,3.0,3.0
528070151,2.0,3.0,2.0,2.0,3.0
528070152,2.0,2.0,2.0,2.0,2.0
528070153,2.0,3.0,2.0,1.0,2.0
528070154,2.0,2.0,2.0,2.0,2.0
528070155,2.0,2.0,2.0,2.0,2.0
528070156,3.0,2.0,2.0,2.0,2.0
528070157,2.0,2.0,2.0,2.0,-1.0
528070158,2.0,2.0,2.0,2.0,2.0
528070159,-1.0,-1.0,-1.0,-1.0,-1.0
528070160,2.0,2.0,2.0,2.0,2.0
528070161,-1.0,-1.0,-1.0,-1.0,-1.0
528070162,2.0,2.0,2.0,2.0,2.0
528070163,3.0,3.0,3.0,3.0,3.0
528070164,3.0,3.0,2.0,2.0,2.0
528070165,2.0,2.0,2.0,2.0,2.0
528070166,4.0,3.0,3.0,2.0,3.0
528070167,2.0,2.0,2.0,2.0,2.0
528070168,2.0,2.0,2.0,-1.0,3.0
528070169,3.0,3.0,2.0,2.0,2.0
528070170,3.0,3.0,3.0,3.0,3.0
528070171,3.0,3.0,2.0,2.0,3.0
528070172,1.0,3.0,2.0,2.0,2.0
528070173,-1.0,-1.0,-1.0,-1.0,-1.0
528070174,3.0,2.0,3.0,3.0,3.0
528070175,2.0,3.0,2.0,2.0,3.0
528070176,-5.0,-2.0,-5.0,-2.0,-2.0
528070177,-1.0,-1.0,-1.0,-1.0,-1.0
528070178,2.0,2.0,2.0,2.0,2.0
528070179,4.0,3.0,3.0,3.0,3.0
528070180,2.0,-1.0,-1.0,2.0,2.0
528070181,2.0,2.0,-1.0,-1.0,-1.0
528070182,3.0,3.0,3.0,2.0,3.0
528070183,2.0,2.0,3.0,2.0,2.0
528070184,3.0,2.0,2.0,3.0,3.0
528070185,1.0,2.0,1.0,2.0,1.0
528070186,-1.0,-1.0,-1.0,-1.0,-1.0
528070187,3.0,3.0,2.0,1.0,2.0
528070188,-1.0,-1.0,-1.0,-1.0,-1.0
528070189,2.0,3.0,2.0,2.0,2.0
528070190,2.0,2.0,2.0,2.0,2.0
528070191,2.0,2.0,2.0,2.0,2.0
528070192,-2.0,-2.0,-2.0,-2.0,-2.0
528070193,3.0,2.0,1.0,2.0,-1.0
528070194,2.0,2.0,2.0,2.0,2.0
528070195,2.0,2.0,2.0,2.0,1.0
528070196,2.0,2.0,2.0,2.0,3.0
528070197,-1.0,-1.0,2.0,-1.0,2.0
528070198,2.0,2.0,2.0,2.0,2.0
528070199,2.0,2.0,2.0,2.0,2.0
528070200,2.0,2.0,2.0,2.0,3.0
528070201,2.0,2.0,2.0,2.0,2.0
528070202,2.0,2.0,2.0,1.0,2.0
528070203,2.0,3.0,2.0,2.0,2.0
528070204,2.0,2.0,2.0,2.0,2.0
528070205,1.0,2.0,1.0,2.0,2.0
528070206,-1.0,-1.0,-1.0,-1.0,-1.0
528070207,-1.0,-1.0,-1.0,-1.0,-1.0
528070208,2.0,2.0,2.0,2.0,2.0
528070209,3.0,2.0,2.0,3.0,3.0
528070210,-1.0,-1.0,-1.0,-1.0,-1.0
528070211,-1.0,-1.0,-1.0,-1.0,-1.0
528070212,2.0,2.0,2.0,2.0,2.0
528070213,2.0,3.0,2.0,2.0,2.0
528070214,2.0,-1.0,-1.0,2.0,2.0
528070215,3.0,2.0,3.0,2.0,2.0
528070216,-1.0,-1.0,-1.0,-1.0,-1.0
528070217,2.0,2.0,2.0,2.0,2.0
528070218,2.0,2.0,2.0,2.0,2.0
528070219,-5.0,-5.0,-5.0,-5.0,-5.0
528070220,2.0,2.0,2.0,2.0,2.0
528070221,-1.0,-1.0,-1.0,-1.0,-1.0
528070222,2.0,2.0,2.0,2.0,2.0
528070223,2.0,2.0,2.0,2.0,2.0
528070224,2.0,2.0,2.0,2.0,2.0
528070225,2.0,3.0,2.0,2.0,2.0
528070226,2.0,3.0,3.0,3.0,3.0
528070227,2.0,2.0,2.0,2.0,2.0
528070228,3.0,3.0,3.0,3.0,3.0
528070229,2.0,2.0,2.0,2.0,2.0
528070230,2.0,2.0,2.0,2.0,3.0
528070231,-1.0,-1.0,-1.0,-1.0,-1.0
528070232,2.0,2.0,2.0,2.0,2.0
528070233,2.0,2.0,2.0,2.0,2.0
528070234,3.0,3.0,2.0,2.0,2.0
528070235,2.0,3.0,2.0,2.0,3.0
528070236,-1.0,2.0,-1.0,-1.0,-1.0
528070237,-1.0,-1.0,-1.0,-1.0,-1.0
528070238,2.0,2.0,2.0,2.0,2.0
528070239,2.0,2.0,2.0,1.0,1.0
528070240,2.0,2.0,2.0,2.0,2.0
528070241,3.0,2.0,2.0,2.0,2.0
528070242,3.0,2.0,2.0,2.0,2.0
528070243,2.0,3.0,2.0,3.0,3.0
528070244,-1.0,-1.0,-1.0,-1.0,-1.0
528070245,3.0,3.0,3.0,3.0,3.0
528070246,1.0,-1.0,-1.0,-1.0,-1.0
528070247,-1.0,-2.0,-2.0,-2.0,-2.0
528070248,-1.0,-1.0,-1.0,-1.0,-1.0
528070249,2.0,2.0,2.0,1.0,1.0
528070250,2.0,1.0,1.0,2.0,1.0
528070251,2.0,2.0,2.0,2.0,3.0
528070252,1.0,2.0,2.0,2.0,2.0
528070253,2.0,2.0,2.0,1.0,1.0
528070254,2.0,2.0,2.0,2.0,2.0
528070255,2.0,2.0,2.0,2.0,2.0
528070256,2.0,2.0,2.0,2.0,2.0
528070257,2.0,3.0,3.0,2.0,2.0
528070258,3.0,2.0,3.0,2.0,2.0
528070259,3.0,3.0,2.0,2.0,2.0
528070260,2.0,2.0,2.0,2.0,2.0
528070261,3.0,3.0,3.0,3.0,3.0
528070262,-1.0,-1.0,-1.0,-1.0,-1.0
528070263,2.0,2.0,2.0,2.0,2.0
528070264,2.0,2.0,1.0,1.0,2.0
528070265,-1.0,-1.0,-1.0,-1.0,-1.0
528070266,2.0,2.0,2.0,2.0,2.0
528070267,3.0,3.0,3.0,2.0,2.0
528070268,3.0,4.0,3.0,3.0,3.0
528070269,2.0,2.0,2.0,2.0,1.0
528070270,3.0,2.0,3.0,3.0,3.0
528070271,2.0,3.0,3.0,2.0,3.0
528070272,3.0,2.0,2.0,2.0,2.0
528070273,2.0,2.0,2.0,2.0,2.0
528070274,3.0,3.0,3.0,2.0,3.0
528070275,-1.0,-1.0,-1.0,-1.0,-1.0
528070276,2.0,2.0,2.0,2.0,2.0
528070277,-1.0,-1.0,-1.0,-1.0,-1.0
528070278,2.0,2.0,-1.0,1.0,2.0
528070279,-1.0,-1.0,-1.0,-1.0,-1.0
528070280,3.0,3.0,2.0,2.0,2.0
528070281,2.0,2.0,2.0,2.0,2.0
528070282,-5.0,-5.0,-5.0,-5.0,-5.0
528070283,-1.0,-1.0,-1.0,-1.0,-1.0
528070284,-5.0,-5.0,-5.0,-5.0,-5.0
528070285,2.0,2.0,2.0,2.0,2.0
528070286,2.0,2.0,2.0,2.0,2.0
528070287,2.0,2.0,2.0,2.0,3.0
528070288,2.0,2.0,2.0,1.0,2.0
528070289,1.0,-1.0,1.0,1.0,2.0
528070290,3.0,3.0,3.0,3.0,3.0
528070291,-1.0,-1.0,-1.0,2.0,-1.0
528070292,2.0,2.0,2.0,2.0,3.0
528070293,2.0,2.0,2.0,2.0,2.0
528070294,-1.0,2.0,2.0,2.0,2.0
528070295,-1.0,-1.0,-1.0,-1.0,-1.0
528070296,2.0,2.0,2.0,2.0,2.0
528070297,2.0,2.0,2.0,2.0,2.0
528070298,2.0,2.0,2.0,1.0,3.0
528070299,2.0,2.0,2.0,2.0,2.0
528070300,-5.0,-5.0,-5.0,-5.0,-5.0
528070301,2.0,2.0,2.0,2.0,2.0
528070302,2.0,2.0,2.0,1.0,2.0
528070303,-1.0,-1.0,-1.0,-1.0,-1.0
528070304,2.0,2.0,2.0,2.0,2.0
528070305,2.0,2.0,2.0,2.0,2.0
528070306,2.0,3.0,2.0,2.0,2.0
528070307,2.0,2.0,-1.0,2.0,2.0
528070308,-1.0,2.0,2.0,-1.0,2.0
528070309,-2.0,-2.0,-2.0,-2.0,-2.0
528070310,2.0,3.0,3.0,2.0,2.0
528070311,2.0,2.0,2.0,1.0,2.0
528070312,2.0,2.0,2.0,2.0,2.0
528070313,2.0,2.0,2.0,1.0,2.0
528070314,2.0,2.0,2.0,2.0,2.0
528070315,3.0,2.0,3.0,2.0,1.0
528070316,-1.0,2.0,2.0,2.0,-1.0
528070317,2.0,2.0,2.0,2.0,2.0
528070318,1.0,2.0,2.0,2.0,2.0
528070319,3.0,2.0,2.0,2.0,1.0
528070320,2.0,2.0,2.0,2.0,2.0
528070321,2.0,-1.0,-1.0,-1.0,-1.0
528070322,2.0,2.0,2.0,2.0,2.0
528070323,2.0,2.0,2.0,2.0,2.0
528070324,2.0,2.0,2.0,2.0,1.0
528070325,-5.0,-5.0,-5.0,-5.0,-5.0
528070326,2.0,2.0,2.0,2.0,2.0
528070327,-1.0,-1.0,-1.0,-1.0,-1.0
528070328,-5.0,-5.0,-5.0,-5.0,-5.0
528070329,3.0,3.0,3.0,3.0,3.0
528070330,3.0,2.0,3.0,2.0,4.0
528070331,2.0,-1.0,2.0,2.0,2.0
528070332,2.0,2.0,2.0,2.0,2.0
528070333,2.0,3.0,3.0,2.0,3.0
528070334,-1.0,2.0,-1.0,1.0,-1.0
528070335,2.0,2.0,2.0,2.0,2.0
528070336,2.0,3.0,2.0,2.0,-1.0
528070337,2.0,2.0,2.0,2.0,2.0
528070338,2.0,2.0,2.0,1.0,2.0
528070339,-5.0,-5.0,-5.0,-5.0,-5.0
528070340,3.0,2.0,3.0,2.0,3.0
528070341,2.0,2.0,2.0,2.0,2.0
528070342,2.0,2.0,2.0,2.0,2.0
528070343,2.0,2.0,2.0,2.0,2.0
528070344,3.0,3.0,3.0,3.0,3.0
528070345,2.0,2.0,2.0,2.0,2.0
528070346,2.0,2.0,2.0,1.0,3.0
528070347,-5.0,-5.0,-5.0,-5.0,-5.0
528070348,2.0,2.0,2.0,2.0,2.0
528070349,2.0,3.0,3.0,3.0,3.0
528070350,2.0,2.0,2.0,2.0,3.0
528070351,-1.0,-1.0,-1.0,-1.0,-1.0
528070352,-1.0,-1.0,-1.0,-1.0,-1.0
528070353,2.0,2.0,2.0,2.0,2.0
528070354,2.0,2.0,2.0,1.0,2.0
528070355,3.0,3.0,2.0,3.0,2.0
528070356,-1.0,2.0,2.0,1.0,-1.0
528070357,2.0,3.0,2.0,2.0,2.0
528070358,2.0,3.0,2.0,2.0,3.0
528070359,2.0,2.0,2.0,2.0,2.0
528070360,2.0,2.0,2.0,2.0,3.0
528070361,2.0,2.0,2.0,2.0,2.0
528070362,1.0,1.0,1.0,1.0,1.0
528070363,3.0,3.0,4.0,4.0,3.0
528070364,2.0,2.0,2.0,1.0,2.0
528070365,-1.0,2.0,-1.0,2.0,2.0
528070366,2.0,3.0,3.0,2.0,2.0
528070367,2.0,2.0,2.0,2.0,2.0
528070368,2.0,2.0,2.0,2.0,2.0
528070369,1.0,2.0,1.0,1.0,1.0
528070370,-1.0,-1.0,-1.0,-1.0,-1.0
528070371,3.0,2.0,3.0,2.0,2.0
528070372,2.0,2.0,3.0,2.0,2.0
528070373,2.0,2.0,2.0,2.0,2.0
528070374,-1.0,-1.0,-1.0,-1.0,-1.0
528070375,2.0,2.0,2.0,2.0,2.0
528070376,2.0,2.0,2.0,2.0,2.0
528070377,3.0,3.0,3.0,3.0,3.0
528070378,-1.0,2.0,-1.0,2.0,2.0
528070379,2.0,2.0,1.0,1.0,1.0
528070380,-1.0,-1.0,-1.0,-1.0,-1.0
528070381,2.0,3.0,2.0,2.0,4.0
528070382,2.0,2.0,2.0,2.0,2.0
528070383,1.0,2.0,1.0,2.0,1.0
528070384,2.0,2.0,2.0,2.0,2.0
528070385,3.0,2.0,2.0,2.0,2.0
528070386,2.0,2.0,2.0,1.0,1.0
528070387,3.0,2.0,2.0,2.0,3.0
528070388,2.0,2.0,2.0,2.0,3.0
528070389,2.0,2.0,2.0,1.0,2.0
528070390,2.0,2.0,2.0,2.0,2.0
528070391,-2.0,-2.0,-1.0,-1.0,-1.0
528070392,2.0,2.0,2.0,2.0,2.0
528070393,-1.0,-1.0,-1.0,-1.0,-1.0
528070394,3.0,3.0,4.0,2.0,3.0
528070395,2.0,3.0,2.0,2.0,3.0
528070396,2.0,2.0,2.0,2.0,2.0
528070397,4.0,3.0,3.0,3.0,3.0
528070398,3.0,2.0,2.0,3.0,2.0
528070399,2.0,2.0,2.0,2.0,2.0
528070400,2.0,3.0,2.0,2.0,2.0
528070401,-1.0,-1.0,-1.0,-1.0,-1.0
528070402,-5.0,-5.0,-5.0,-5.0,-5.0
528070403,2.0,2.0,3.0,2.0,3.0
528070404,3.0,3.0,3.0,3.0,3.0
528070405,-1.0,-1.0,-1.0,-1.0,-1.0
528070406,4.0,4.0,4.0,3.0,3.0
528070407,2.0,2.0,2.0,1.0,2.0
528070408,4.0,3.0,4.0,4.0,4.0
528070409,2.0,2.0,2.0,2.0,2.0
528070410,-1.0,-1.0,-1.0,-1.0,-1.0
528070411,2.0,3.0,3.0,2.0,3.0
528070412,2.0,3.0,2.0,2.0,2.0
528070413,2.0,3.0,2.0,2.0,2.0
528070414,2.0,2.0,2.0,2.0,2.0
528070415,2.0,3.0,2.0,1.0,2.0
528070416,2.0,2.0,3.0,2.0,2.0
528070417,3.0,3.0,3.0,2.0,-1.0
528070418,2.0,3.0,2.0,2.0,3.0
528070419,-1.0,-1.0,-1.0,-1.0,-1.0
528070420,3.0,3.0,2.0,2.0,2.0
528070421,2.0,3.0,2.0,2.0,2.0
528070422,-1.0,-1.0,-1.0,-1.0,-1.0
528070423,2.0,2.0,2.0,2.0,2.0
528070424,4.0,-1.0,3.0,3.0,4.0
528070425,2.0,2.0,1.0,2.0,3.0
528070426,2.0,2.0,2.0,1.0,1.0
528070427,3.0,3.0,3.0,2.0,-1.0
528070428,2.0,2.0,2.0,1.0,2.0
528070429,2.0,2.0,2.0,2.0,2.0
528070430,2.0,2.0,2.0,2.0,2.0
528070431,2.0,3.0,3.0,2.0,3.0
528070432,2.0,2.0,2.0,2.0,2.0
528070433,3.0,2.0,2.0,2.0,2.0
528070434,3.0,3.0,2.0,2.0,3.0
528070435,2.0,2.0,2.0,2.0,2.0
528070436,2.0,2.0,2.0,2.0,2.0
528070437,3.0,3.0,2.0,-5.0,-1.0
528070438,2.0,2.0,2.0,2.0,2.0
528070439,2.0,3.0,3.0,2.0,2.0
528070440,4.0,4.0,4.0,4.0,4.0
528070441,3.0,3.0,3.0,3.0,3.0
528070442,2.0,2.0,2.0,2.0,2.0
528070443,3.0,3.0,3.0,2.0,3.0
528070444,2.0,2.0,2.0,2.0,2.0
528070445,2.0,2.0,2.0,2.0,2.0
528070446,2.0,2.0,2.0,2.0,3.0
528070447,2.0,2.0,2.0,1.0,2.0
528070448,-1.0,-1.0,-1.0,-1.0,-1.0
528070449,2.0,2.0,2.0,2.0,3.0
528070450,2.0,2.0,2.0,2.0,2.0
528070451,2.0,2.0,2.0,1.0,3.0
528070452,2.0,-1.0,2.0,-1.0,-1.0
528070453,3.0,3.0,3.0,3.0,3.0
528070454,-1.0,-1.0,-1.0,-1.0,-1.0
528070455,2.0,2.0,2.0,2.0,2.0
528070456,2.0,2.0,2.0,2.0,2.0
528070457,-1.0,2.0,2.0,2.0,2.0
528070458,2.0,2.0,2.0,2.0,2.0
528070459,2.0,2.0,2.0,2.0,2.0
528070460,2.0,3.0,3.0,2.0,2.0
528070461,2.0,2.0,2.0,2.0,2.0
528070462,2.0,2.0,2.0,2.0,2.0
528070463,2.0,2.0,2.0,2.0,2.0
528070464,1.0,2.0,1.0,1.0,2.0
528070465,2.0,2.0,2.0,2.0,2.0
528070466,2.0,-1.0,-1.0,-1.0,-1.0
528070467,2.0,2.0,3.0,2.0,3.0
528070468,3.0,3.0,2.0,2.0,2.0
528070469,2.0,2.0,2.0,2.0,2.0
528070470,2.0,3.0,2.0,2.0,-1.0
528070471,2.0,2.0,2.0,2.0,2.0
528070472,2.0,2.0,2.0,2.0,2.0
528070473,2.0,3.0,2.0,2.0,2.0
528070474,2.0,-1.0,2.0,2.0,2.0
528070475,3.0,3.0,3.0,3.0,3.0
528070476,2.0,2.0,2.0,2.0,2.0
528070477,-1.0,-1.0,-1.0,-1.0,-1.0
528070478,2.0,2.0,2.0,2.0,2.0
528070479,3.0,3.0,2.0,2.0,2.0
528070480,3.0,3.0,3.0,2.0,3.0
528070481,3.0,2.0,3.0,2.0,2.0
528070482,2.0,2.0,2.0,2.0,2.0
528070483,-1.0,2.0,-1.0,2.0,-1.0
528070484,2.0,2.0,2.0,2.0,-1.0
528070485,2.0,3.0,2.0,2.0,4.0
528070486,-5.0,-5.0,-5.0,-5.0,-5.0
528070487,3.0,2.0,2.0,2.0,2.0
528070488,-1.0,-1.0,-1.0,-1.0,-1.0
528070489,2.0,3.0,3.0,2.0,2.0
528070490,2.0,3.0,2.0,2.0,-1.0
528070491,1.0,2.0,2.0,2.0,1.0
528070492,2.0,2.0,2.0,2.0,2.0
528070493,-1.0,-1.0,-1.0,-1.0,-1.0
528070494,2.0,3.0,2.0,2.0,2.0
528070495,2.0,-1.0,-1.0,2.0,2.0
528070496,-1.0,2.0,2.0,-1.0,2.0
528070497,2.0,2.0,2.0,2.0,2.0
528070498,-1.0,3.0,-1.0,-1.0,-1.0
528070499,2.0,2.0,2.0,2.0,2.0
528070500,2.0,3.0,2.0,2.0,3.0
528070501,2.0,2.0,2.0,2.0,2.0
528070502,2.0,2.0,2.0,2.0,2.0
528070503,2.0,2.0,2.0,2.0,2.0
528070504,2.0,2.0,2.0,2.0,2.0
528070505,2.0,3.0,3.0,2.0,2.0
528070506,2.0,3.0,2.0,2.0,2.0
528070507,-1.0,-1.0,-1.0,-1.0,-1.0
528070508,3.0,3.0,3.0,3.0,3.0
528070509,-5.0,-5.0,-5.0,-5.0,-5.0
528070510,3.0,3.0,2.0,2.0,2.0
528070511,2.0,2.0,2.0,2.0,2.0
528070512,2.0,3.0,2.0,2.0,3.0
528070513,2.0,2.0,2.0,2.0,2.0
528070514,2.0,2.0,3.0,2.0,2.0
528070515,2.0,2.0,3.0,2.0,2.0
528070516,2.0,2.0,2.0,2.0,2.0
528070517,3.0,3.0,2.0,2.0,2.0
528070518,4.0,4.0,4.0,4.0,4.0
528070519,3.0,3.0,2.0,2.0,2.0
528070520,2.0,2.0,2.0,2.0,2.0
528070521,3.0,3.0,3.0,3.0,3.0
528070522,-5.0,-5.0,-5.0,-5.0,-5.0
528070523,-1.0,-2.0,-1.0,-5.0,-1.0
528070524,2.0,2.0,3.0,2.0,2.0
528070525,2.0,2.0,2.0,2.0,2.0
528070526,2.0,2.0,2.0,2.0,2.0
528070527,2.0,2.0,2.0,2.0,2.0
528070528,2.0,2.0,2.0,2.0,2.0
528070529,2.0,2.0,-1.0,2.0,2.0
528070530,-1.0,2.0,3.0,2.0,2.0
528070531,2.0,3.0,3.0,3.0,2.0
528070532,2.0,2.0,2.0,2.0,3.0
528070533,2.0,3.0,-1.0,2.0,2.0
528070534,2.0,3.0,2.0,3.0,-1.0
528070535,2.0,2.0,2.0,2.0,2.0
528070536,2.0,2.0,2.0,2.0,2.0
528070537,2.0,3.0,2.0,2.0,2.0
528070538,3.0,3.0,3.0,2.0,3.0
528070539,2.0,2.0,2.0,2.0,2.0
528070540,2.0,2.0,1.0,1.0,1.0
528070541,2.0,2.0,2.0,2.0,2.0
528070542,-2.0,-2.0,-2.0,-2.0,-2.0
528070543,-1.0,-1.0,-1.0,-1.0,2.0
528070544,2.0,2.0,2.0,2.0,2.0
528070545,3.0,1.0,3.0,3.0,3.0
528070546,2.0,2.0,2.0,2.0,2.0
528070547,2.0,2.0,2.0,2.0,2.0
528070548,-5.0,-5.0,-5.0,-5.0,-5.0
528070549,2.0,2.0,2.0,2.0,2.0
528070550,4.0,4.0,4.0,4.0,4.0
528070551,2.0,3.0,2.0,2.0,2.0
528070552,2.0,2.0,2.0,2.0,1.0
528070553,2.0,2.0,2.0,2.0,2.0
528070554,2.0,2.0,2.0,2.0,3.0
528070555,1.0,2.0,1.0,2.0,3.0
528070556,3.0,2.0,3.0,3.0,2.0
528070557,2.0,2.0,1.0,2.0,2.0
528070558,2.0,2.0,2.0,2.0,2.0
