D_INTERVIEW,Q224,Q225,Q226,Q227,Q228,Q229,Q230,Q231,Q232,Q233
300070044,3.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0
300070045,4.0,3.0,1.0,1.0,4.0,4.0,1.0,2.0,4.0,1.0
300070046,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0
300070047,-1.0,2.0,2.0,-1.0,2.0,-1.0,-1.0,4.0,2.0,-1.0
300070048,3.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0
300070049,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
300070050,2.0,3.0,3.0,4.0,3.0,4.0,-1.0,4.0,3.0,4.0
300070051,1.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,1.0,1.0
300070052,4.0,2.0,1.0,1.0,4.0,4.0,3.0,2.0,2.0,1.0
300070053,-1.0,-1.0,2.0,2.0,4.0,-1.0,-1.0,4.0,1.0,1.0
300070054,-1.0,-1.0,-1.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0
300070055,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070056,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,4.0,2.0,1.0
300070057,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,4.0,1.0,1.0
300070058,-1.0,-1.0,2.0,-1.0,3.0,-1.0,2.0,-1.0,-1.0,1.0
300070059,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,4.0,1.0,1.0
300070060,-1.0,2.0,1.0,-1.0,3.0,3.0,-1.0,4.0,1.0,1.0
300070061,-1.0,4.0,-1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070062,1.0,4.0,2.0,4.0,3.0,2.0,-1.0,4.0,1.0,1.0
300070063,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070064,1.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0
300070065,1.0,4.0,3.0,4.0,2.0,-1.0,4.0,4.0,1.0,1.0
300070066,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070067,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070068,1.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,1.0,1.0
300070069,1.0,4.0,-1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070070,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070071,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070072,1.0,4.0,1.0,4.0,3.0,2.0,-1.0,4.0,2.0,1.0
300070073,1.0,4.0,-1.0,4.0,1.0,1.0,-1.0,4.0,1.0,1.0
300070074,1.0,4.0,1.0,4.0,3.0,1.0,3.0,4.0,1.0,1.0
300070075,-1.0,4.0,2.0,4.0,3.0,-1.0,-1.0,4.0,-1.0,1.0
300070076,1.0,4.0,4.0,3.0,3.0,2.0,-1.0,4.0,1.0,1.0
300070077,-1.0,4.0,2.0,-1.0,2.0,2.0,-1.0,4.0,2.0,1.0
300070078,-1.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0
300070079,2.0,4.0,1.0,3.0,4.0,4.0,2.0,4.0,3.0,1.0
300070080,4.0,3.0,2.0,4.0,4.0,-1.0,2.0,4.0,3.0,1.0
300070081,2.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,1.0
300070082,1.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0
300070083,3.0,3.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0
300070084,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0
300070085,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0
300070086,2.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0
300070087,2.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,1.0
300070088,2.0,4.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,1.0
300070089,2.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,1.0
300070090,2.0,4.0,3.0,2.0,3.0,-1.0,3.0,4.0,1.0,1.0
300070091,2.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0
300070092,1.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
300070093,1.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070094,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070095,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070096,1.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,2.0,1.0
300070097,-1.0,4.0,2.0,-1.0,-1.0,2.0,-1.0,4.0,2.0,1.0
300070098,2.0,4.0,1.0,4.0,3.0,2.0,3.0,4.0,2.0,1.0
300070099,2.0,4.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,1.0
300070100,1.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0
300070101,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070102,1.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070103,2.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070104,1.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070105,1.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070106,1.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070107,1.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070108,1.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070109,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070110,1.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070111,4.0,-1.0,2.0,1.0,4.0,4.0,1.0,4.0,2.0,1.0
300070112,2.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0
300070113,1.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,2.0,1.0
300070114,1.0,4.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0
300070115,1.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,1.0
300070116,1.0,4.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0
300070117,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0
300070118,1.0,4.0,2.0,-1.0,-1.0,-1.0,-1.0,4.0,3.0,2.0
300070119,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,-2.0,-2.0
300070120,2.0,4.0,2.0,-1.0,4.0,1.0,1.0,4.0,2.0,2.0
300070121,3.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0
300070122,1.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0
300070123,1.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0
300070124,3.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0
300070125,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0
300070126,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0
300070127,2.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,1.0
300070128,2.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0
300070129,1.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0
300070130,1.0,4.0,2.0,4.0,2.0,-2.0,2.0,4.0,-2.0,1.0
300070131,2.0,4.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0
300070132,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0
300070133,1.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0
300070134,1.0,4.0,2.0,2.0,4.0,1.0,3.0,4.0,1.0,1.0
300070135,3.0,3.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,2.0
300070136,2.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0
300070137,2.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0
300070138,2.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0
300070139,2.0,4.0,-1.0,3.0,4.0,2.0,2.0,4.0,2.0,1.0
300070140,1.0,4.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0
300070141,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0
300070142,2.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,1.0
300070143,2.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0
300070144,2.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0
300070145,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0
300070146,3.0,-2.0,-2.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0
300070147,4.0,4.0,-1.0,2.0,4.0,3.0,2.0,4.0,3.0,1.0
300070148,1.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0
300070149,2.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0
300070150,2.0,4.0,2.0,2.0,4.0,-1.0,2.0,3.0,3.0,1.0
300070151,3.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0
300070152,2.0,4.0,1.0,4.0,1.0,3.0,4.0,3.0,1.0,1.0
300070153,1.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0
300070154,3.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0
300070155,4.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0
300070156,4.0,3.0,3.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0
300070157,4.0,2.0,3.0,4.0,4.0,4.0,-1.0,4.0,1.0,1.0
300070158,4.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0
300070159,2.0,4.0,2.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0
300070160,2.0,2.0,2.0,1.0,3.0,4.0,1.0,3.0,2.0,2.0
300070161,-1.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,-1.0
300070162,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0
300070163,1.0,4.0,3.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0
300070164,1.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0
300070165,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0
300070166,1.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,1.0,1.0
300070167,1.0,4.0,-1.0,3.0,3.0,2.0,4.0,4.0,2.0,1.0
300070168,1.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0
300070169,1.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0
300070170,3.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0
300070171,1.0,4.0,3.0,-1.0,3.0,2.0,4.0,4.0,1.0,1.0
300070172,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0
300070173,1.0,4.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0
300070174,3.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,3.0,3.0
300070175,1.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0
300070176,1.0,4.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0
300070177,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
300070178,1.0,3.0,2.0,2.0,-2.0,2.0,2.0,4.0,3.0,2.0
300070179,1.0,4.0,1.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0
300070180,1.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0
300070181,2.0,4.0,1.0,4.0,2.0,-1.0,4.0,4.0,3.0,3.0
300070182,2.0,4.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0
300070183,2.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0
300070184,1.0,3.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0
300070185,2.0,4.0,1.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0
300070186,3.0,4.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0
300070187,2.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0
300070188,3.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0
300070189,2.0,4.0,2.0,-1.0,2.0,-1.0,4.0,4.0,3.0,3.0
300070190,2.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0
300070191,1.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070192,1.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070193,1.0,4.0,2.0,3.0,2.0,1.0,4.0,4.0,1.0,1.0
300070194,1.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070195,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070196,1.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070197,1.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070198,1.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070199,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070200,1.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070201,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,1.0,1.0
300070202,1.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,1.0
300070203,2.0,4.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0
300070204,-1.0,3.0,3.0,-1.0,4.0,3.0,-1.0,-1.0,2.0,2.0
300070205,1.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,1.0,1.0
300070206,1.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0
300070207,1.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0
300070208,1.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0
300070209,3.0,3.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0
300070210,1.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0
300070211,4.0,3.0,-1.0,1.0,4.0,4.0,1.0,-1.0,3.0,2.0
300070212,1.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0
300070213,2.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0
300070214,-1.0,4.0,4.0,3.0,4.0,3.0,-1.0,4.0,4.0,3.0
300070215,2.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0
300070216,1.0,4.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0
300070217,4.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0
300070218,1.0,4.0,2.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0
300070219,3.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,1.0
300070220,2.0,4.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0
300070221,1.0,4.0,3.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0
300070222,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0
300070223,1.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0
300070224,3.0,3.0,1.0,2.0,4.0,4.0,1.0,3.0,3.0,1.0
300070225,2.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0
300070226,2.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0
300070227,2.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0
300070228,1.0,4.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0
300070229,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0
300070230,1.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,1.0
300070231,1.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,1.0
300070232,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0
300070233,2.0,4.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,1.0
300070234,2.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0
300070235,1.0,3.0,2.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0
300070236,2.0,4.0,3.0,1.0,4.0,3.0,3.0,4.0,2.0,1.0
300070237,1.0,4.0,2.0,3.0,4.0,4.0,1.0,3.0,4.0,1.0
300070238,1.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,1.0,1.0
300070239,1.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0
300070240,1.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,1.0
300070241,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,-1.0
300070242,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0
300070243,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
300070244,2.0,3.0,1.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0
300070245,2.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0
300070246,1.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0
300070247,2.0,4.0,2.0,4.0,3.0,-1.0,3.0,4.0,2.0,3.0
300070248,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0
300070249,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0
300070250,2.0,4.0,2.0,4.0,3.0,-1.0,3.0,4.0,3.0,3.0
300070251,1.0,4.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
300070252,1.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,1.0
300070253,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070254,1.0,4.0,1.0,3.0,2.0,1.0,4.0,4.0,1.0,1.0
300070255,2.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,2.0,1.0
300070256,1.0,4.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
300070257,4.0,4.0,1.0,4.0,3.0,3.0,-1.0,4.0,2.0,1.0
300070258,-1.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,2.0,1.0
300070259,1.0,4.0,2.0,-1.0,3.0,2.0,2.0,4.0,2.0,1.0
300070260,3.0,4.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0
300070261,2.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0
300070262,2.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,1.0
300070263,2.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0
300070264,2.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0
300070265,2.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0
300070266,2.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,1.0,1.0
300070267,2.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0
300070268,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0
300070269,2.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0
300070270,2.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0
300070271,1.0,4.0,1.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0
300070272,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070273,1.0,4.0,3.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0
300070274,1.0,4.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0
300070275,-1.0,4.0,1.0,2.0,3.0,2.0,1.0,4.0,4.0,1.0
300070276,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070277,1.0,4.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0
300070278,1.0,4.0,3.0,3.0,3.0,1.0,4.0,4.0,1.0,1.0
300070279,1.0,4.0,2.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0
300070280,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070281,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070282,1.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070283,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0
300070284,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070285,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070286,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070287,-1.0,-1.0,2.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,1.0
300070288,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070289,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070290,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
300070291,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0
300070292,2.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0
300070293,2.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0
300070294,2.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0
300070295,2.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0
300070296,2.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0
300070297,2.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0
300070298,2.0,4.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0
300070299,2.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,1.0,1.0
300070300,2.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0
300070301,1.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0
300070302,4.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,4.0,1.0
300070303,3.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,1.0
300070304,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0
300070305,1.0,4.0,4.0,3.0,4.0,-2.0,2.0,4.0,2.0,1.0
300070306,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0
300070307,1.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,1.0,1.0
300070308,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0
300070309,4.0,4.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0
300070310,1.0,4.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0
300070311,2.0,4.0,-1.0,3.0,3.0,-1.0,2.0,4.0,2.0,1.0
