D_INTERVIEW,Q132,Q133,Q134,Q135,Q136,Q137,Q138
528070169,3,2,3,1,1,2,2
528070170,3,3,3,3,3,3,3
528070171,4,3,3,4,3,4,3
528070172,-1,4,4,3,3,4,3
528070173,4,2,3,3,4,4,4
528070174,3,4,4,3,-1,-1,-1
528070175,2,4,4,-1,-1,4,-1
528070176,-2,-2,-2,-2,-2,-2,-2
528070177,3,3,4,3,4,3,3
528070178,4,4,4,4,4,4,4
528070179,-1,-1,4,-1,2,2,-1
528070180,4,4,4,4,4,4,4
528070181,3,2,3,2,2,3,2
528070182,4,3,4,3,4,4,4
528070183,3,2,3,1,1,2,3
528070184,3,3,3,3,3,3,3
528070185,3,4,4,4,3,4,4
528070186,4,-1,-1,-1,-1,-1,-1
528070187,2,1,3,4,1,2,2
528070188,4,-1,-1,-1,-1,-1,-1
528070189,4,4,4,4,4,4,4
528070190,4,4,4,4,4,4,3
528070191,4,4,4,-1,4,4,-1
528070192,-2,-2,-2,-2,-2,-2,-2
528070193,3,3,-1,4,2,3,-1
528070194,3,3,3,3,3,3,3
528070195,4,4,4,4,4,4,4
528070196,3,2,3,3,3,3,4
528070197,4,4,4,4,3,4,4
528070198,4,2,3,3,3,3,3
528070199,4,3,4,4,4,4,4
528070200,4,3,3,4,4,4,3
528070201,2,2,3,3,2,3,3
528070202,4,4,3,4,4,4,4
528070203,-5,3,3,3,3,3,3
528070204,3,2,3,3,-1,3,3
528070205,4,2,3,3,2,4,4
528070206,3,3,3,4,4,4,4
528070207,-1,-1,-1,-1,-1,-1,-1
528070208,3,1,4,3,2,3,3
528070209,4,3,3,3,4,4,3
528070210,4,4,4,4,4,4,4
528070211,3,3,4,3,3,4,4
528070212,3,3,3,3,2,3,3
528070213,4,4,4,-1,4,4,-1
528070214,3,3,3,3,3,3,4
528070215,4,4,4,4,3,4,-1
528070216,4,3,4,4,2,4,4
528070217,4,3,4,3,3,3,3
528070218,4,4,4,4,4,4,4
528070219,-5,-5,-5,-5,-5,-5,-5
528070220,3,4,4,4,3,3,3
528070221,4,2,4,-1,-1,4,4
528070222,4,4,4,4,4,4,4
528070223,3,3,3,3,3,3,3
528070224,4,4,4,4,4,4,4
528070225,4,4,4,4,4,4,4
528070226,4,4,4,4,4,4,4
528070227,3,-1,3,-1,-1,4,-1
528070228,4,3,4,3,3,4,-1
528070229,4,-1,-5,-1,-1,-1,-1
528070230,3,3,4,3,2,3,3
528070231,4,4,4,-1,-1,-1,-1
528070232,4,3,4,3,4,4,4
528070233,-1,3,4,4,4,3,4
528070234,3,3,3,2,3,3,3
528070235,4,4,4,3,4,4,4
528070236,4,4,4,4,-1,4,4
528070237,-1,-1,-1,-1,-1,-1,-1
528070238,3,3,3,3,3,3,3
528070239,4,3,4,2,2,4,4
528070240,4,3,4,4,4,4,4
528070241,3,2,3,1,1,2,1
528070242,4,1,4,4,4,4,4
528070243,3,2,4,3,1,2,2
528070244,3,4,4,4,4,4,4
528070245,2,2,3,2,3,2,-1
528070246,4,4,4,3,4,4,4
528070247,-1,4,4,4,4,4,4
528070248,3,3,3,2,3,3,3
528070249,3,3,3,3,3,3,3
528070250,3,4,4,4,3,4,4
528070251,3,2,4,4,4,4,4
528070252,4,4,4,4,4,4,4
528070253,3,3,4,3,2,2,3
528070254,4,4,4,4,4,4,4
528070255,-1,-1,4,4,-1,-1,-1
528070256,3,3,4,3,3,3,3
528070257,3,2,3,-1,3,4,-1
528070258,3,3,3,-1,-1,3,-1
528070259,-1,2,4,1,2,3,1
528070260,3,3,4,4,2,4,4
528070261,3,4,3,3,-1,3,3
528070262,3,2,4,4,3,3,3
528070263,4,3,4,4,4,4,4
528070264,2,2,3,3,2,2,3
528070265,4,4,4,4,4,4,4
528070266,4,3,4,4,4,4,4
528070267,3,2,4,3,3,4,4
528070268,4,3,4,3,4,3,3
528070269,4,2,4,4,4,4,4
528070270,-1,-1,3,-1,-1,3,-1
528070271,3,3,2,3,-1,3,3
528070272,3,2,-1,3,-1,4,-1
528070273,4,4,4,3,4,4,4
528070274,4,4,4,4,4,4,4
528070275,4,3,4,4,-1,3,-1
528070276,4,3,4,3,3,3,-1
528070277,-1,-1,-1,-1,-1,-1,-1
528070278,4,4,4,4,3,4,4
528070279,-1,2,-1,3,-1,-1,-1
528070280,3,4,4,3,3,3,3
528070281,4,3,4,4,3,4,3
528070282,4,4,4,3,3,3,3
528070283,4,4,4,4,4,4,4
528070284,-5,-5,-5,-5,-5,-5,-5
528070285,-1,3,-1,3,3,3,-1
528070286,3,4,4,3,4,4,3
528070287,4,4,4,4,-1,4,4
528070288,4,4,4,4,4,4,4
528070289,4,4,4,4,3,4,4
528070290,3,3,3,3,3,3,3
528070291,3,3,3,4,4,3,4
528070292,4,4,4,4,4,4,4
528070293,4,4,4,3,4,3,3
528070294,4,3,4,-1,4,4,4
528070295,-5,-5,-5,-5,-5,-5,-5
528070296,3,2,3,3,-1,3,3
528070297,3,2,4,2,2,2,3
528070298,4,4,4,4,4,4,4
528070299,3,3,3,3,3,3,3
528070300,-5,-5,-5,-5,-5,-5,-5
528070301,4,4,4,4,4,4,4
528070302,4,3,4,3,3,3,3
528070303,2,4,4,4,-1,4,-1
528070304,4,4,4,4,4,4,4
528070305,4,4,4,4,4,4,4
528070306,3,3,4,3,2,3,3
528070307,2,1,-1,-1,1,2,-1
528070308,4,2,4,-1,4,4,4
528070309,-1,2,3,1,1,2,2
528070310,4,4,4,3,4,4,4
528070311,3,3,3,2,2,3,2
528070312,4,4,4,4,4,4,4
528070313,4,4,4,3,4,4,4
528070314,3,2,4,3,2,3,3
528070315,-1,-1,4,-1,4,4,4
528070316,4,4,4,4,4,4,4
528070317,4,2,4,3,4,4,4
528070318,4,4,4,4,4,4,4
528070319,3,4,4,3,3,3,-1
528070320,4,3,4,4,4,4,4
528070321,4,4,4,4,4,4,4
528070322,4,4,4,4,4,4,4
528070323,3,3,4,-1,3,3,-1
528070324,-5,-5,-5,-5,-5,-5,-5
528070325,-5,-5,-5,-5,-5,-5,-5
528070326,4,-1,-1,-1,3,3,-1
528070327,-1,-1,-1,-1,-1,-1,-1
528070328,-5,-5,-5,-5,-5,-5,-5
528070329,3,3,3,3,1,3,3
528070330,3,2,4,2,3,2,2
528070331,-5,-5,-5,-5,-5,-5,-5
528070332,4,4,4,4,4,4,4
528070333,3,1,-1,-1,2,2,-1
528070334,4,3,3,3,4,4,4
528070335,3,4,4,4,4,4,4
528070336,4,4,4,4,4,4,4
528070337,4,4,4,4,4,4,4
528070338,3,3,3,-1,-1,3,-1
528070339,-5,-5,-5,-5,-5,-5,-5
528070340,4,2,4,4,3,3,3
528070341,4,4,4,4,4,4,4
528070342,4,3,4,3,3,3,3
528070343,4,2,4,2,4,3,3
528070344,2,1,3,2,1,2,2
528070345,3,3,3,-1,4,4,-1
528070346,3,1,2,2,3,3,2
528070347,-5,-5,-5,-5,-5,-5,-5
528070348,4,3,4,3,4,4,4
528070349,2,3,3,2,3,3,3
528070350,3,3,4,3,3,3,3
528070351,3,3,4,3,3,4,3
528070352,-1,4,-1,-1,4,4,-1
528070353,4,4,4,4,4,4,4
528070354,3,2,3,3,-1,3,3
528070355,4,2,3,4,1,3,-5
528070356,3,4,3,3,4,4,-1
528070357,3,3,3,4,3,3,3
528070358,4,4,4,4,4,4,4
528070359,4,4,4,3,4,4,4
528070360,3,2,3,3,3,2,2
528070361,2,2,-1,-1,2,-1,3
528070362,4,4,4,4,4,4,4
528070363,3,3,3,3,3,3,3
528070364,3,3,4,3,4,4,-1
528070365,4,2,4,-1,2,4,-1
528070366,4,3,4,3,3,3,-1
528070367,4,4,4,4,3,4,4
528070368,4,3,4,3,4,4,3
528070369,4,3,4,3,3,3,-1
528070370,4,2,3,3,2,2,-1
528070371,3,3,4,4,4,4,4
528070372,-5,-5,-5,-5,-5,-5,-5
528070373,4,4,4,4,4,3,4
528070374,4,4,4,4,4,4,4
528070375,4,4,4,4,2,3,3
528070376,3,3,3,2,3,3,3
528070377,4,3,4,3,3,4,-1
528070378,3,1,4,2,2,3,4
528070379,3,3,3,2,3,3,3
528070380,-1,-1,-1,-1,-1,4,-1
528070381,4,3,4,-1,-1,4,-1
528070382,4,4,4,4,4,4,4
528070383,3,3,4,4,4,4,4
528070384,4,4,4,4,4,4,4
528070385,3,3,3,3,3,3,3
528070386,4,4,4,-1,-1,4,4
528070387,4,4,4,4,4,4,4
528070388,4,1,3,-1,-1,4,4
528070389,4,4,4,4,4,4,4
528070390,4,4,4,4,4,3,3
528070391,-1,-2,3,-1,-5,-5,-5
528070392,3,3,4,4,4,4,3
528070393,3,4,4,4,4,4,4
528070394,4,3,3,4,4,4,-1
528070395,4,4,4,3,3,4,4
528070396,3,3,3,3,3,4,3
528070397,3,4,4,4,4,4,4
528070398,3,3,3,3,3,3,3
528070399,3,4,3,3,3,4,4
528070400,4,4,-1,-1,-1,4,4
528070401,-1,-1,-1,-1,-1,-1,-1
528070402,-5,-5,-5,-5,-5,-5,-5
528070403,4,3,4,3,3,3,3
528070404,4,4,4,4,4,3,4
528070405,3,4,4,4,3,4,4
528070406,4,3,4,4,3,3,3
528070407,3,4,4,4,4,4,3
528070408,3,3,3,2,2,2,2
528070409,4,4,4,4,4,4,4
528070410,2,2,-1,2,2,2,2
528070411,4,3,4,4,3,4,4
528070412,4,2,4,3,4,4,4
528070413,2,2,3,3,2,2,3
528070414,3,3,4,4,4,4,4
528070415,3,3,4,3,4,4,4
528070416,4,4,4,4,4,4,4
528070417,4,3,4,3,4,4,-1
528070418,4,4,4,3,3,4,4
528070419,3,4,4,3,-1,4,-1
528070420,3,3,3,3,-1,3,-1
528070421,4,4,4,4,4,4,4
528070422,2,-1,-1,-1,-1,-1,-1
528070423,4,4,4,4,4,4,4
528070424,-1,-1,-1,-1,-1,-1,-1
528070425,4,4,4,2,4,4,-1
528070426,4,4,4,4,4,4,4
528070427,4,3,3,3,-1,4,-1
528070428,3,3,3,3,1,2,3
528070429,3,3,4,3,4,3,3
528070430,3,2,4,3,2,3,3
528070431,3,2,4,3,3,4,4
528070432,4,3,4,3,3,3,3
528070433,4,3,4,4,4,4,-1
528070434,4,4,4,4,4,4,4
528070435,4,4,4,4,4,4,4
528070436,3,3,4,4,3,4,4
528070437,3,3,4,4,2,4,3
528070438,3,2,3,3,2,3,-1
528070439,4,4,4,4,2,4,4
528070440,4,4,4,3,4,4,4
528070441,4,4,4,4,4,4,4
528070442,4,3,3,3,3,3,-1
528070443,3,3,4,2,3,2,2
528070444,3,2,2,2,2,3,3
528070445,4,4,4,4,4,4,4
528070446,4,4,4,3,3,4,4
528070447,4,3,4,3,3,3,4
528070448,-1,-1,-1,-1,-1,-1,-1
528070449,4,4,4,4,4,4,4
528070450,-1,-1,-1,-1,-1,-1,-1
528070451,2,3,3,2,2,3,3
528070452,4,4,4,4,4,4,4
528070453,4,4,4,4,3,4,4
528070454,3,3,3,3,3,3,3
528070455,3,3,4,3,3,4,3
528070456,4,4,4,4,4,4,4
528070457,3,3,4,3,3,3,3
528070458,3,3,3,3,3,3,3
528070459,4,4,4,3,4,4,4
528070460,3,3,3,3,3,3,3
528070461,-1,2,2,-1,3,3,3
528070462,-1,2,3,-1,2,2,3
528070463,4,4,4,4,4,4,4
528070464,4,3,4,4,4,4,4
528070465,3,3,3,3,3,3,3
528070466,2,2,4,3,3,3,1
528070467,4,2,4,3,3,4,3
528070468,4,4,4,4,4,4,4
528070469,3,3,4,4,2,4,4
528070470,4,4,4,4,4,4,4
528070471,3,4,4,4,4,4,4
528070472,4,4,3,3,4,4,4
528070473,4,4,4,4,3,4,-1
528070474,-1,-1,-1,-1,-1,-1,-1
528070475,4,2,4,4,4,4,4
528070476,3,2,3,3,2,3,2
528070477,-1,-1,-1,-1,-1,-1,-1
528070478,-1,4,4,-1,4,4,-1
528070479,3,2,4,3,3,2,3
528070480,3,4,3,4,4,4,4
528070481,3,4,4,2,3,4,4
528070482,3,2,3,3,2,2,3
528070483,4,3,4,4,3,3,3
528070484,4,-1,4,4,-1,4,4
528070485,4,3,3,3,3,3,3
528070486,-5,-5,-5,-5,-5,-5,-5
528070487,3,2,3,3,2,2,2
528070488,2,1,3,3,3,2,3
528070489,4,4,4,4,4,4,4
528070490,2,2,3,2,-1,2,-1
528070491,4,4,4,4,4,4,4
528070492,3,3,3,3,4,4,4
528070493,3,4,4,4,4,4,4
528070494,3,3,3,3,3,3,3
528070495,4,4,4,4,4,4,4
528070496,4,3,4,4,4,3,3
528070497,4,3,4,4,4,4,4
528070498,3,4,-1,-1,-1,-1,-1
528070499,3,3,4,3,3,3,3
528070500,3,3,3,3,3,3,3
528070501,4,4,4,3,4,4,4
528070502,4,4,4,3,4,4,4
528070503,-1,1,1,-1,1,-1,-1
528070504,3,3,4,3,3,3,3
528070505,3,3,4,3,3,3,3
528070506,3,3,4,3,3,4,4
528070507,-1,-1,-1,-1,-1,-1,-1
528070508,3,1,-1,3,1,-1,-1
528070509,-5,-5,-5,-5,-5,-5,-5
528070510,-1,-1,4,-1,-1,4,-1
528070511,4,3,4,3,4,4,4
528070512,3,3,2,3,2,2,3
528070513,4,3,4,4,4,4,4
528070514,4,4,4,3,-1,4,3
528070515,3,2,4,2,2,3,3
528070516,3,1,4,2,2,3,3
528070517,3,3,4,3,3,3,3
528070518,-5,-5,-5,-5,-5,-5,-5
528070519,4,4,4,4,4,4,4
528070520,3,3,3,3,2,3,3
528070521,4,4,4,4,3,3,3
528070522,-5,-5,-5,-5,-5,-5,-5
528070523,4,4,4,4,4,4,4
528070524,3,4,4,3,4,4,4
528070525,4,4,4,4,4,4,4
528070526,4,4,4,4,3,4,4
528070527,4,3,4,3,3,4,4
528070528,-1,3,4,3,2,2,-1
528070529,3,3,4,4,-1,-1,4
528070530,-5,-5,-5,-5,-5,-5,-5
528070531,4,4,4,4,4,4,4
528070532,3,3,3,3,3,3,3
528070533,4,4,4,4,4,4,4
528070534,4,4,4,4,4,4,4
528070535,4,3,4,3,4,4,4
528070536,3,2,3,2,3,2,3
528070537,4,4,4,4,4,4,4
528070538,4,4,4,4,4,4,4
528070539,4,4,4,4,4,4,4
528070540,4,3,4,3,3,4,4
528070541,3,3,3,3,3,3,3
528070542,-1,-1,-1,4,4,4,4
528070543,4,4,4,4,4,4,4
528070544,4,3,4,4,4,3,-1
528070545,4,3,4,3,4,4,4
528070546,4,4,4,4,4,4,4
528070547,3,4,4,3,4,3,4
528070548,-5,-5,-5,-5,-5,-5,-5
528070549,2,1,2,2,2,3,1
528070550,4,4,4,4,4,4,4
528070551,4,3,4,4,-1,4,-1
528070552,4,2,4,3,3,4,3
528070553,3,2,2,1,1,1,2
528070554,3,2,4,2,3,3,1
528070555,-1,4,3,4,4,3,4
528070556,4,3,4,4,2,4,4
528070557,3,2,3,3,3,4,4
528070558,4,3,4,3,3,3,-1
528070559,4,3,3,3,3,4,4
528070560,4,-5,-1,2,1,2,2
528070561,2,2,-1,2,2,2,-1
528070562,-1,3,4,2,-1,4,4
528070563,-1,4,-1,4,4,4,4
528070564,3,3,3,3,3,3,3
528070565,-5,-5,-5,-5,-5,-5,-5
528070566,4,4,4,4,4,4,4
528070567,4,4,4,4,4,4,4
528070568,3,3,4,3,4,4,4
528070569,3,3,3,2,2,3,3
528070570,-1,4,4,4,2,4,-1
528070571,-1,-1,-1,-1,-1,-1,-1
528070572,3,3,3,3,4,4,4
528070573,-5,-5,-5,-5,-5,-5,-5
528070574,4,4,4,4,4,4,4
528070575,4,4,4,4,4,4,4
528070576,2,-1,4,2,-1,4,1
528070577,4,3,4,2,3,3,2
528070578,4,4,4,4,4,4,4
528070579,3,3,4,3,3,3,3
528070580,4,4,4,4,4,4,4
528070581,4,3,3,3,-1,-1,-1
528070582,-1,-1,-1,-1,-1,-1,-1
528070583,3,-1,4,3,-1,-1,-1
528070584,3,1,3,3,2,3,3
528070585,4,3,4,3,4,4,4
528070586,4,4,4,4,4,4,4
528070587,4,4,4,4,4,4,4
528070588,3,3,3,3,3,3,3
528070589,3,3,3,3,3,3,3
528070590,3,3,4,3,3,3,3
528070591,2,2,-1,2,2,2,-1
528070592,3,3,3,3,3,3,3
528070593,4,4,4,4,4,4,4
528070594,3,2,3,3,2,2,-1
528070595,4,3,4,4,4,4,4
528070596,-5,-5,-5,-5,-5,-5,-5
528070597,3,3,4,-1,4,4,3
528070598,4,4,4,4,4,4,-1
528070599,4,4,4,3,4,3,-1
528070600,4,3,4,4,4,4,4
528070601,3,3,3,3,3,3,3
528070602,3,3,4,3,3,4,-1
528070603,3,3,4,3,3,3,3
528070604,3,3,4,3,3,3,4
528070605,-1,-1,-1,-1,-1,-1,-1
528070606,2,1,3,2,1,2,2
528070607,4,3,4,-1,4,-1,-1
528070608,3,3,4,3,4,4,3
528070609,1,1,1,1,1,1,1
528070610,3,3,3,3,3,3,3
528070611,4,4,4,3,4,4,-1
528070612,4,4,4,4,4,4,4
528070613,3,1,3,3,2,2,2
528070614,4,4,4,4,4,4,4
528070615,-5,-5,-5,-5,-5,-5,-5
528070616,-1,3,3,-1,-1,-1,-1
528070617,4,4,4,4,4,4,4
528070618,3,3,4,4,4,4,4
528070619,4,3,3,3,3,3,3
528070620,4,3,3,2,2,3,3
528070621,4,4,4,4,3,4,3
528070622,4,4,-1,3,3,3,-1
528070623,4,3,-1,3,-1,3,-1
528070624,3,3,3,3,3,3,3
528070625,4,3,4,4,4,4,4
528070626,4,-1,-1,4,4,4,-1
528070627,2,3,3,3,3,3,3
528070628,3,3,4,4,3,3,-1
528070629,4,3,3,3,2,3,2
528070630,3,3,4,3,3,3,3
528070631,3,2,-1,-1,1,-1,-1
528070632,4,4,4,4,4,4,4
528070633,4,4,4,4,4,4,4
528070634,4,3,3,3,4,4,4
528070635,4,4,4,4,4,4,4
528070636,4,4,4,4,4,4,4
528070637,-1,-1,4,4,-1,-2,-1
528070638,4,3,4,3,4,4,4
528070639,-1,-1,-1,-1,-1,-1,-1
528070640,3,2,-1,-1,3,3,-1
528070641,-5,-5,-5,-5,-5,-5,-5
528070642,4,3,4,4,4,4,4
528070643,4,4,4,4,4,4,4
528070644,4,4,4,4,4,4,4
528070645,-5,-5,-5,-5,-5,-5,-5
528070646,4,4,4,4,4,4,4
528070647,4,4,4,2,3,4,3
528070648,4,4,4,4,4,4,4
528070649,3,3,4,4,4,3,3
528070650,4,3,4,3,3,4,3
528070651,4,4,4,4,4,4,4
528070652,3,3,3,3,2,3,-1
528070653,4,3,4,4,3,4,4
528070654,-1,3,3,3,-1,4,3
528070655,3,3,3,3,3,3,3
528070656,4,4,4,4,4,4,4
528070657,3,3,4,3,2,3,3
528070658,4,4,4,4,4,4,4
528070659,2,1,-1,-1,1,1,1
528070660,-1,3,3,3,-1,-1,-1
528070661,3,3,4,4,4,4,4
528070662,2,2,2,2,2,2,2
528070663,2,2,2,1,2,3,2
528070664,3,3,3,3,3,3,3
528070665,2,-1,2,2,2,3,-1
528070666,4,3,4,4,4,4,4
528070667,3,2,4,3,2,3,2
528070668,-1,-1,-1,-1,-1,4,3
528070669,4,3,4,4,4,4,4
528070670,-5,-5,-5,-5,-5,-5,-5
528070671,-5,-5,-5,-5,-5,-5,-5
528070672,3,2,3,3,2,3,2
528070673,4,4,4,4,4,4,4
528070674,3,3,4,3,3,3,3
528070675,4,3,4,3,3,4,4
528070676,-5,-5,-5,-5,-5,-5,-5
528070677,4,4,4,4,4,4,4
528070678,3,3,3,3,3,3,3
528070679,2,1,4,-1,2,4,-1
528070680,4,3,4,3,3,3,3
528070681,4,4,4,4,4,4,4
528070682,3,3,3,3,3,3,3
528070683,-5,-5,-2,4,-5,-2,-1
528070684,4,3,4,-1,4,3,3
528070685,4,4,4,4,4,3,4
528070686,3,3,4,4,4,4,4
528070687,4,3,4,3,3,4,4
528070688,-1,-1,-1,4,-1,-1,-1
528070689,3,2,3,3,3,2,3
528070690,3,3,3,3,3,3,3
528070691,3,3,4,3,3,3,3
528070692,4,3,3,3,4,4,4
528070693,4,4,4,4,4,4,4
528070694,-1,1,3,3,2,3,2
528070695,4,3,3,4,4,4,4
528070696,-1,-1,4,-1,-1,-1,-1
528070697,4,4,4,4,4,4,4
528070698,3,4,4,4,4,4,4
528070699,3,3,4,4,4,4,4
528070700,-5,-5,-5,-5,-5,-5,-5
528070701,3,2,3,3,2,2,3
528070702,2,2,4,1,1,2,-1
528070703,2,2,3,3,3,3,3
528070704,4,3,4,4,3,4,4
528070705,3,1,2,-1,1,3,3
528070706,3,2,3,3,2,3,3
528070707,-1,-1,-1,-1,-1,-1,-1
528070708,4,4,4,4,4,4,4
528070709,3,3,3,3,3,3,3
528070710,2,3,4,3,-1,3,-1
528070711,4,3,4,4,3,4,4
528070712,4,4,4,4,4,4,4
528070713,4,2,-5,3,3,3,3
528070714,4,4,4,4,4,4,4
528070715,4,3,4,4,4,4,4
528070716,4,4,4,4,4,4,4
528070717,4,4,4,4,4,4,4
528070718,2,3,2,2,2,2,2
528070719,4,4,4,4,4,4,4
528070720,4,4,4,3,4,4,4
528070721,4,4,4,4,4,4,4
528070722,4,3,3,2,2,3,2
528070723,4,4,4,4,4,4,4
528070724,3,2,4,3,1,3,3
528070725,3,3,3,3,2,3,3
528070726,4,3,3,3,4,4,3
528070727,-1,-1,4,4,4,4,4
