D_INTERVIEW,Q224,Q225,Q226,Q227,Q228,Q229,Q230,Q231,Q232,Q233
276070026,1.0,4.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0
276070027,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070028,2.0,4.0,-1.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0
276070029,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070030,3.0,2.0,1.0,3.0,4.0,3.0,1.0,4.0,2.0,1.0
276070031,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070032,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070033,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070034,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070035,2.0,4.0,3.0,4.0,2.0,1.0,3.0,4.0,4.0,2.0
276070036,1.0,4.0,2.0,3.0,4.0,1.0,2.0,4.0,1.0,1.0
276070037,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070038,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,2.0
276070039,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070040,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,2.0,2.0
276070041,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0
276070042,2.0,3.0,1.0,3.0,4.0,2.0,4.0,4.0,2.0,1.0
276070043,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070044,2.0,1.0,1.0,2.0,4.0,-1.0,2.0,4.0,1.0,2.0
276070045,2.0,-1.0,1.0,3.0,-1.0,-1.0,-1.0,1.0,1.0,2.0
276070046,2.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0
276070047,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070048,1.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0
276070049,1.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0
276070050,1.0,4.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070051,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070052,1.0,4.0,4.0,-1.0,1.0,1.0,4.0,4.0,1.0,1.0
276070053,1.0,-1.0,1.0,-1.0,2.0,-1.0,4.0,4.0,3.0,3.0
276070054,1.0,4.0,4.0,-1.0,1.0,1.0,-1.0,4.0,1.0,1.0
276070055,2.0,4.0,4.0,-1.0,1.0,2.0,4.0,4.0,1.0,1.0
276070056,3.0,4.0,1.0,3.0,1.0,2.0,-1.0,4.0,1.0,1.0
276070057,2.0,-1.0,1.0,-1.0,4.0,1.0,4.0,4.0,4.0,3.0
276070058,1.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0
276070059,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070060,-1.0,2.0,1.0,1.0,4.0,1.0,-1.0,4.0,4.0,1.0
276070061,2.0,3.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,2.0
276070062,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0
276070063,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,2.0,3.0
276070064,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,2.0
276070065,1.0,3.0,1.0,-1.0,3.0,1.0,3.0,4.0,1.0,2.0
276070066,2.0,-1.0,1.0,4.0,2.0,-1.0,-1.0,4.0,1.0,1.0
276070067,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0
276070068,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
276070069,1.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,4.0,2.0
276070070,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070071,1.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0
276070072,1.0,4.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,2.0
276070073,2.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070074,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,2.0
276070075,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070076,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0
276070077,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070078,2.0,1.0,1.0,4.0,2.0,-1.0,3.0,4.0,1.0,3.0
276070079,1.0,4.0,-1.0,4.0,-1.0,1.0,4.0,4.0,1.0,1.0
276070080,1.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0
276070081,1.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0
276070082,3.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0
276070083,3.0,1.0,1.0,-1.0,1.0,2.0,-1.0,4.0,1.0,2.0
276070084,1.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070085,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
276070086,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0
276070087,1.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0
276070088,2.0,3.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0
276070089,1.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,1.0
276070090,1.0,3.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070091,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,2.0
276070092,1.0,4.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,2.0
276070093,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0
276070094,1.0,1.0,2.0,-1.0,1.0,1.0,-1.0,4.0,1.0,1.0
276070095,1.0,4.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0
276070096,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070097,4.0,4.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0
276070098,1.0,4.0,-1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070099,1.0,4.0,4.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0
276070100,2.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070101,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,2.0,1.0
276070102,1.0,3.0,-1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070103,1.0,3.0,4.0,4.0,2.0,1.0,4.0,4.0,2.0,1.0
276070104,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070105,1.0,2.0,2.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0
276070106,1.0,4.0,2.0,4.0,2.0,1.0,-1.0,4.0,1.0,1.0
276070107,1.0,3.0,2.0,4.0,2.0,1.0,4.0,4.0,2.0,1.0
276070108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0
276070109,1.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0
276070110,4.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0
276070111,1.0,4.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0
276070112,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,2.0
276070113,1.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0
276070114,1.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,1.0,-1.0
276070115,1.0,4.0,2.0,-1.0,3.0,1.0,-1.0,4.0,1.0,1.0
276070116,1.0,4.0,4.0,2.0,1.0,-1.0,-1.0,4.0,1.0,4.0
276070117,4.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070118,1.0,4.0,3.0,4.0,2.0,1.0,3.0,4.0,4.0,1.0
276070119,2.0,2.0,1.0,4.0,3.0,3.0,4.0,4.0,2.0,1.0
276070120,1.0,-1.0,1.0,3.0,3.0,2.0,4.0,3.0,4.0,1.0
276070121,1.0,4.0,2.0,4.0,1.0,1.0,4.0,4.0,2.0,1.0
276070122,1.0,4.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0
276070123,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0
276070124,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070125,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,2.0
276070126,1.0,4.0,2.0,4.0,3.0,1.0,4.0,4.0,3.0,1.0
276070127,1.0,-1.0,2.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0
276070128,1.0,3.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0
276070129,1.0,4.0,2.0,4.0,2.0,1.0,3.0,4.0,2.0,2.0
276070130,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
276070131,1.0,3.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,2.0
276070132,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,2.0
276070133,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0
276070134,2.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0
276070135,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0
276070136,-1.0,-2.0,2.0,-1.0,2.0,2.0,-1.0,-1.0,2.0,2.0
276070137,1.0,-1.0,-1.0,-1.0,2.0,2.0,-1.0,4.0,1.0,1.0
276070138,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0,3.0
276070139,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
276070140,1.0,3.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070141,1.0,-1.0,2.0,-1.0,3.0,1.0,-1.0,4.0,2.0,2.0
276070142,2.0,3.0,3.0,3.0,3.0,2.0,-1.0,4.0,-1.0,2.0
276070143,1.0,-1.0,2.0,4.0,4.0,1.0,-1.0,4.0,1.0,1.0
276070144,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,2.0,1.0
276070145,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
276070146,1.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070147,1.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0
276070148,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,2.0
276070149,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070150,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0
276070151,1.0,4.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0
276070152,2.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0
276070153,2.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0
276070154,1.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0
276070155,1.0,3.0,2.0,4.0,2.0,1.0,3.0,4.0,1.0,2.0
276070156,1.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,1.0,1.0
276070157,1.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070158,1.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0
276070159,1.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,2.0
276070160,1.0,4.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0
276070161,1.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,1.0,1.0
276070162,1.0,4.0,1.0,4.0,3.0,1.0,2.0,4.0,3.0,4.0
276070163,1.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0
276070164,1.0,3.0,2.0,3.0,3.0,1.0,4.0,4.0,1.0,1.0
276070165,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070166,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,2.0
276070167,1.0,4.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070168,1.0,4.0,-1.0,4.0,2.0,1.0,3.0,4.0,2.0,2.0
276070169,1.0,4.0,-1.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070170,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070171,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,2.0
276070172,1.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0
276070173,1.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0
276070174,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0
276070175,1.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070176,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,3.0
276070177,1.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0
276070178,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0
276070179,2.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,1.0,1.0
276070180,1.0,4.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,1.0
276070181,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
276070182,2.0,4.0,3.0,4.0,2.0,1.0,3.0,4.0,1.0,1.0
276070183,1.0,4.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0
276070184,4.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
276070185,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,2.0
276070186,1.0,-1.0,1.0,4.0,2.0,-1.0,-1.0,4.0,-1.0,1.0
276070187,1.0,4.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,2.0
276070188,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,3.0
276070189,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0
276070190,1.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070191,1.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0
276070192,1.0,4.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070193,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070194,1.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,2.0
276070195,1.0,4.0,4.0,4.0,3.0,1.0,3.0,4.0,1.0,1.0
276070196,3.0,1.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0
276070197,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
276070198,3.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0
276070199,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070200,1.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0
276070201,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070202,2.0,3.0,2.0,4.0,3.0,1.0,3.0,4.0,3.0,2.0
276070203,1.0,3.0,2.0,4.0,3.0,1.0,2.0,4.0,1.0,3.0
276070204,1.0,4.0,1.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0
276070205,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070206,2.0,3.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0
276070207,4.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,3.0
276070208,2.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,1.0,1.0
276070209,1.0,3.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070210,2.0,-1.0,3.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0
276070211,1.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0
276070212,2.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0
276070213,2.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0
276070214,4.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070215,1.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0
276070216,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
276070217,1.0,4.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0
276070218,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070219,1.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070220,1.0,-1.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0
276070221,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,2.0
276070222,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,2.0
276070223,1.0,4.0,-1.0,3.0,2.0,2.0,-1.0,4.0,1.0,1.0
276070224,1.0,4.0,3.0,4.0,2.0,1.0,3.0,4.0,1.0,1.0
276070225,4.0,2.0,1.0,2.0,4.0,3.0,1.0,4.0,4.0,2.0
276070226,1.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,2.0,2.0
276070227,2.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0
276070228,1.0,4.0,4.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0
276070229,1.0,4.0,-1.0,3.0,2.0,1.0,4.0,4.0,1.0,1.0
276070230,1.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070231,1.0,4.0,3.0,-1.0,1.0,1.0,4.0,4.0,1.0,1.0
276070232,1.0,4.0,3.0,4.0,2.0,1.0,3.0,4.0,1.0,1.0
276070233,-1.0,3.0,-1.0,3.0,-1.0,1.0,-1.0,4.0,1.0,2.0
276070234,1.0,4.0,4.0,4.0,2.0,1.0,4.0,3.0,4.0,1.0
276070235,1.0,4.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0
276070236,3.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0
276070237,1.0,4.0,3.0,3.0,3.0,-1.0,4.0,4.0,1.0,2.0
276070238,2.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0
276070239,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0
276070240,1.0,4.0,4.0,3.0,2.0,1.0,4.0,4.0,1.0,2.0
276070241,1.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,1.0,2.0
276070242,2.0,4.0,-1.0,4.0,2.0,2.0,3.0,4.0,1.0,1.0
276070243,1.0,4.0,2.0,4.0,2.0,1.0,3.0,4.0,1.0,2.0
276070244,1.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0
276070245,1.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,1.0
276070246,2.0,2.0,2.0,4.0,2.0,1.0,3.0,4.0,2.0,2.0
276070247,1.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0,3.0
276070248,2.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0
276070249,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070250,1.0,4.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,2.0
276070251,1.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0
276070252,1.0,4.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0
276070253,2.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0
276070254,1.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0
276070255,1.0,4.0,2.0,4.0,3.0,1.0,3.0,4.0,1.0,1.0
276070256,1.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0
276070257,1.0,3.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0
276070258,1.0,4.0,2.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0
276070259,2.0,4.0,2.0,4.0,3.0,1.0,3.0,4.0,1.0,2.0
276070260,1.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0
276070261,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070262,2.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0
276070263,4.0,4.0,4.0,4.0,1.0,1.0,-1.0,4.0,1.0,2.0
276070264,1.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,2.0,1.0
276070265,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070266,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070267,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0
276070268,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0
276070269,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0
276070270,1.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0
276070271,2.0,4.0,1.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0
276070272,1.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0
276070273,1.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0
276070274,1.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,3.0
276070275,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070276,1.0,3.0,-1.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0
276070277,1.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070278,1.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0
276070279,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
276070280,2.0,4.0,3.0,-1.0,2.0,2.0,-1.0,4.0,2.0,1.0
276070281,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0
276070282,2.0,3.0,3.0,3.0,2.0,1.0,-1.0,4.0,2.0,2.0
276070283,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.0
276070284,1.0,4.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070285,1.0,4.0,2.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0
276070286,2.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070287,2.0,-1.0,2.0,2.0,4.0,-1.0,2.0,4.0,2.0,2.0
276070288,1.0,3.0,2.0,4.0,3.0,1.0,4.0,4.0,3.0,3.0
276070289,1.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0
276070290,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
276070291,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0
276070292,1.0,3.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0
276070293,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
276070294,1.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070295,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
276070296,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070297,1.0,4.0,4.0,4.0,1.0,1.0,-1.0,4.0,1.0,1.0
276070298,1.0,2.0,-1.0,-1.0,-1.0,2.0,-1.0,4.0,1.0,1.0
276070299,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070300,2.0,2.0,3.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0
276070301,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0
276070302,1.0,3.0,-1.0,-1.0,2.0,1.0,-1.0,-1.0,1.0,1.0
276070303,1.0,4.0,3.0,4.0,2.0,1.0,-1.0,-1.0,1.0,1.0
276070304,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070305,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
276070306,3.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0
276070307,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
276070308,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
276070309,1.0,-1.0,-2.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0
276070310,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
