D_INTERVIEW,Q224,Q225,Q226,Q227,Q228,Q229,Q230,Q231,Q232,Q233
276070078,2,1,1,4,2,-1,3,4,1,3
276070079,1,4,-1,4,-1,1,4,4,1,1
276070080,1,3,1,2,2,1,3,4,1,1
276070081,1,2,1,3,3,2,1,4,2,1
276070082,3,2,1,2,1,2,2,4,1,1
276070083,3,1,1,-1,1,2,-1,4,1,2
276070084,1,4,3,4,1,1,4,4,1,1
276070085,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
276070086,1,4,4,4,3,4,4,4,1,1
276070087,1,4,3,4,2,4,4,4,1,2
276070088,2,3,2,3,2,1,3,4,2,2
276070089,1,3,2,4,3,2,4,4,2,1
276070090,1,3,2,4,1,1,4,4,1,1
276070091,1,4,2,4,2,1,4,4,1,2
276070092,1,4,1,4,3,1,4,4,1,2
276070093,1,1,1,3,3,3,2,2,1,2
276070094,1,1,2,-1,1,1,-1,4,1,1
276070095,1,4,2,4,3,1,4,4,1,1
276070096,1,4,4,4,1,1,4,4,1,1
276070097,4,4,2,4,3,1,4,4,1,1
276070098,1,4,-1,4,2,1,4,4,1,1
276070099,1,4,4,3,1,1,4,4,1,1
276070100,2,4,3,4,1,1,4,4,1,1
276070101,1,4,3,4,2,1,4,4,2,1
276070102,1,3,-1,4,2,1,4,4,1,1
276070103,1,3,4,4,2,1,4,4,2,1
276070104,1,4,4,4,1,1,4,4,1,1
276070105,1,2,2,3,2,1,3,4,1,1
276070106,1,4,2,4,2,1,-1,4,1,1
276070107,1,3,2,4,2,1,4,4,2,1
276070108,-1,-1,-1,-1,-1,-1,-1,-1,2,1
276070109,1,2,1,4,2,2,2,4,1,2
276070110,4,3,3,2,3,3,2,4,1,1
276070111,1,4,2,1,2,1,3,4,2,1
276070112,1,4,4,4,1,1,4,4,1,2
276070113,1,2,1,2,3,1,4,2,1,2
276070114,1,4,3,4,3,1,4,4,1,-1
276070115,1,4,2,-1,3,1,-1,4,1,1
276070116,1,4,4,2,1,-1,-1,4,1,4
276070117,4,4,3,4,2,1,4,4,1,1
276070118,1,4,3,4,2,1,3,4,4,1
276070119,2,2,1,4,3,3,4,4,2,1
276070120,1,-1,1,3,3,2,4,3,4,1
276070121,1,4,2,4,1,1,4,4,2,1
276070122,1,4,2,4,3,1,4,4,1,1
276070123,2,3,2,3,2,2,3,3,2,2
276070124,1,4,2,4,2,1,4,4,1,1
276070125,1,4,2,4,2,1,4,4,1,2
276070126,1,4,2,4,3,1,4,4,3,1
276070127,1,-1,2,4,2,1,3,4,3,2
276070128,1,3,2,4,3,1,4,4,1,1
276070129,1,4,2,4,2,1,3,4,2,2
276070130,3,3,3,3,3,3,3,3,3,3
276070131,1,3,2,4,3,1,4,4,1,2
276070132,1,4,3,4,2,1,4,4,1,2
276070133,2,3,2,2,3,2,3,4,1,2
276070134,2,3,2,2,3,2,2,4,2,2
276070135,1,4,4,4,1,1,4,4,1,4
276070136,-1,-2,2,-1,2,2,-1,-1,2,2
276070137,1,-1,-1,-1,2,2,-1,4,1,1
276070138,2,3,2,3,3,2,3,4,1,3
276070139,-1,-1,-1,-1,-1,-1,-1,-1,1,1
276070140,1,3,2,4,2,1,4,4,1,1
276070141,1,-1,2,-1,3,1,-1,4,2,2
276070142,2,3,3,3,3,2,-1,4,-1,2
276070143,1,-1,2,4,4,1,-1,4,1,1
276070144,-1,-1,-1,-1,-1,-1,-1,4,2,1
276070145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
276070146,1,4,3,4,1,1,4,4,1,1
276070147,1,4,3,3,2,2,2,4,1,2
276070148,1,4,3,4,2,1,4,4,1,2
276070149,1,4,3,4,2,1,4,4,1,1
276070150,2,3,3,2,2,2,3,4,2,2
276070151,1,4,4,3,2,1,3,4,1,1
276070152,2,3,3,3,2,2,3,4,1,1
276070153,2,3,3,3,2,1,4,3,3,1
276070154,1,3,3,3,2,1,2,4,1,1
276070155,1,3,2,4,2,1,3,4,1,2
276070156,1,4,2,4,2,2,3,4,1,1
276070157,1,3,3,4,2,1,4,4,1,1
276070158,1,4,3,4,4,1,4,4,1,1
276070159,1,4,3,4,1,1,4,4,1,2
276070160,1,4,3,3,2,2,1,4,2,3
276070161,1,4,2,4,2,4,1,4,1,1
276070162,1,4,1,4,3,1,2,4,3,4
276070163,1,3,3,3,2,2,2,4,1,1
276070164,1,3,2,3,3,1,4,4,1,1
276070165,1,4,2,4,2,1,4,4,1,1
276070166,1,4,4,4,1,1,4,4,1,2
276070167,1,4,2,4,1,1,4,4,1,1
276070168,1,4,-1,4,2,1,3,4,2,2
276070169,1,4,-1,4,2,1,4,4,1,1
276070170,1,4,2,4,2,1,4,4,1,1
276070171,1,4,3,4,2,1,4,4,1,2
276070172,1,2,3,3,2,1,2,4,1,1
276070173,1,3,3,3,1,1,3,4,1,1
276070174,1,3,2,3,3,2,2,3,1,3
276070175,1,3,3,4,2,1,4,4,1,1
276070176,1,4,3,4,2,1,4,4,1,3
276070177,1,4,3,3,2,1,3,4,1,2
276070178,2,2,2,2,2,3,2,4,2,1
276070179,2,3,4,3,3,1,4,4,1,1
276070180,1,4,1,4,2,1,2,4,1,1
276070181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
276070182,2,4,3,4,2,1,3,4,1,1
276070183,1,4,2,4,3,1,4,4,1,1
276070184,4,-2,-2,-2,-2,-2,-2,-2,-2,-2
276070185,1,4,2,4,2,1,4,4,1,2
276070186,1,-1,1,4,2,-1,-1,4,-1,1
276070187,1,4,2,4,3,1,4,4,1,2
276070188,2,2,1,2,1,2,2,4,1,3
276070189,2,2,2,3,1,2,3,3,1,3
276070190,1,4,3,4,1,1,4,4,1,1
276070191,1,4,4,4,3,1,4,4,1,1
276070192,1,4,2,4,1,1,4,4,1,1
276070193,1,4,3,4,2,1,4,4,1,1
276070194,1,3,2,3,1,1,3,4,1,2
276070195,1,4,4,4,3,1,3,4,1,1
276070196,3,1,2,2,4,3,3,4,3,1
276070197,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
276070198,3,2,2,2,2,3,2,4,2,1
276070199,1,4,3,4,2,1,4,4,1,1
276070200,1,3,2,4,2,2,4,4,1,1
276070201,1,4,4,4,2,1,4,4,1,1
276070202,2,3,2,4,3,1,3,4,3,2
276070203,1,3,2,4,3,1,2,4,1,3
276070204,1,4,1,4,4,1,3,4,1,1
276070205,1,4,3,4,2,1,4,4,1,1
276070206,2,3,3,4,1,2,1,3,3,2
276070207,4,4,4,4,1,1,4,4,1,3
276070208,2,3,2,3,2,1,4,4,1,1
276070209,1,3,2,4,1,1,4,4,1,1
276070210,2,-1,3,4,2,2,4,4,1,1
276070211,1,3,2,2,2,1,4,4,1,2
276070212,2,3,3,4,2,2,4,4,1,1
276070213,2,3,2,3,3,2,2,4,3,2
276070214,4,4,4,4,1,1,4,4,1,1
276070215,1,4,3,4,2,4,4,4,1,1
276070216,1,4,4,4,4,4,4,4,4,4
276070217,1,4,1,1,3,1,2,4,1,1
276070218,1,4,4,4,1,1,4,4,1,1
276070219,1,4,3,4,1,1,4,4,1,1
276070220,1,-1,2,4,3,2,2,4,3,3
276070221,1,4,3,4,2,1,4,4,1,2
276070222,1,4,2,4,2,1,4,4,1,2
276070223,1,4,-1,3,2,2,-1,4,1,1
276070224,1,4,3,4,2,1,3,4,1,1
276070225,4,2,1,2,4,3,1,4,4,2
276070226,1,4,2,4,2,1,4,4,2,2
276070227,2,3,3,3,2,2,3,4,1,2
276070228,1,4,4,4,1,1,3,4,1,1
276070229,1,4,-1,3,2,1,4,4,1,1
276070230,1,4,3,4,2,1,4,4,1,1
276070231,1,4,3,-1,1,1,4,4,1,1
276070232,1,4,3,4,2,1,3,4,1,1
276070233,-1,3,-1,3,-1,1,-1,4,1,2
276070234,1,4,4,4,2,1,4,3,4,1
276070235,1,4,2,2,2,1,2,4,2,3
276070236,3,3,4,3,2,2,4,4,2,3
276070237,1,4,3,3,3,-1,4,4,1,2
276070238,2,4,2,3,2,1,3,4,1,1
276070239,2,4,4,4,2,2,4,4,1,1
276070240,1,4,4,3,2,1,4,4,1,2
276070241,1,3,4,4,2,2,3,4,1,2
276070242,2,4,-1,4,2,2,3,4,1,1
276070243,1,4,2,4,2,1,3,4,1,2
276070244,1,4,3,3,2,1,3,4,2,1
276070245,1,3,2,3,2,1,2,4,3,1
276070246,2,2,2,4,2,1,3,4,2,2
276070247,1,3,2,3,3,2,3,4,1,3
276070248,2,2,2,4,3,2,2,4,2,2
276070249,1,4,4,4,1,1,4,4,1,1
276070250,1,4,2,4,3,1,4,4,1,2
276070251,1,4,2,3,2,2,3,4,2,2
276070252,1,4,2,3,2,1,2,4,1,2
276070253,2,3,3,3,2,2,3,4,1,2
276070254,1,3,3,3,1,1,4,4,1,1
276070255,1,4,2,4,3,1,3,4,1,1
276070256,1,4,3,3,2,1,3,4,1,2
276070257,1,3,2,3,2,1,3,4,2,1
276070258,1,4,2,3,3,1,3,4,1,1
276070259,2,4,2,4,3,1,3,4,1,2
276070260,1,3,2,3,3,2,3,4,2,1
276070261,1,4,4,4,2,1,4,4,1,1
276070262,2,3,2,2,2,2,1,4,1,1
276070263,4,4,4,4,1,1,-1,4,1,2
276070264,1,3,3,4,2,1,4,4,2,1
276070265,1,4,4,4,2,1,4,4,1,1
276070266,1,4,4,4,1,1,4,4,1,1
276070267,1,3,3,3,1,1,3,1,1,1
276070268,2,4,4,4,2,2,4,4,1,1
276070269,1,1,2,3,2,2,2,3,1,2
276070270,1,3,2,3,2,2,3,4,1,2
276070271,2,4,1,2,4,2,3,4,4,3
276070272,1,3,2,3,3,1,3,3,2,2
276070273,1,3,3,4,3,1,4,3,2,2
276070274,1,4,2,3,2,1,3,4,2,3
276070275,1,4,4,4,2,1,4,4,1,1
276070276,1,3,-1,3,2,2,4,4,1,2
276070277,1,4,3,4,1,1,4,4,1,1
276070278,1,3,2,4,2,2,3,4,2,2
276070279,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
276070280,2,4,3,-1,2,2,-1,4,2,1
276070281,1,4,4,4,4,4,4,4,2,2
276070282,2,3,3,3,2,1,-1,4,2,2
276070283,-2,-2,2,-2,-2,-2,-2,-2,-2,1
276070284,1,4,2,4,1,1,4,4,1,1
276070285,1,4,2,4,1,1,4,4,4,4
276070286,2,4,4,4,2,1,4,4,1,1
276070287,2,-1,2,2,4,-1,2,4,2,2
276070288,1,3,2,4,3,1,4,4,3,3
276070289,1,3,2,3,3,2,3,4,3,2
276070290,2,3,3,2,2,2,3,3,2,2
276070291,2,3,2,3,3,2,3,4,1,1
276070292,1,3,4,3,1,1,2,4,1,1
276070293,-1,3,3,3,3,3,3,3,3,3
276070294,1,4,3,4,1,1,4,4,1,1
276070295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
276070296,1,4,4,4,2,1,4,4,1,1
276070297,1,4,4,4,1,1,-1,4,1,1
276070298,1,2,-1,-1,-1,2,-1,4,1,1
276070299,1,4,4,4,2,1,4,4,1,1
276070300,2,2,3,4,2,2,1,4,1,1
276070301,1,4,4,4,2,1,4,4,1,1
276070302,1,3,-1,-1,2,1,-1,-1,1,1
276070303,1,4,3,4,2,1,-1,-1,1,1
276070304,1,4,4,4,1,1,4,4,1,1
276070305,1,4,4,4,1,1,4,4,1,1
276070306,3,3,2,3,2,3,4,4,2,2
276070307,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
276070308,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
276070309,1,-1,-2,-1,1,1,-1,-1,1,1
276070310,1,4,4,4,1,1,4,4,1,1
276070311,2,3,4,4,2,1,-1,4,2,1
276070312,1,3,-1,4,1,1,3,4,1,1
276070313,1,4,4,4,1,1,4,4,2,1
276070314,1,4,3,4,2,1,4,4,2,1
276070315,1,4,2,4,3,1,3,4,2,1
276070316,1,4,4,4,2,2,4,4,1,1
276070317,1,-1,2,4,2,1,2,4,1,1
276070318,1,1,1,4,1,1,4,4,1,2
276070319,1,4,3,4,2,1,4,4,1,2
276070320,1,-2,2,-1,2,1,-1,4,1,2
276070321,2,2,2,4,3,2,4,4,4,1
276070322,2,3,4,3,2,1,3,4,1,1
276070323,1,2,3,4,1,1,4,4,1,1
276070324,1,4,4,4,1,1,4,4,1,1
276070325,-1,-1,-1,-1,-1,-1,2,-1,-1,-1
276070326,1,3,3,4,1,2,3,4,3,3
276070327,1,3,2,3,2,3,2,3,-1,1
276070328,2,3,2,4,2,1,3,4,1,1
276070329,1,4,2,3,2,1,2,4,1,1
276070330,1,4,2,3,2,2,3,4,1,1
276070331,1,4,4,4,2,1,4,4,1,1
276070332,1,4,4,4,1,1,4,4,1,1
276070333,1,4,4,4,2,1,4,4,1,1
276070334,1,4,2,3,2,1,3,4,1,1
276070335,1,3,3,4,1,1,4,4,1,1
276070336,1,1,3,3,2,1,-1,4,1,1
276070337,1,4,4,-1,2,1,-1,4,1,1
276070338,1,4,2,4,3,1,4,4,1,2
276070339,1,4,3,4,2,1,4,4,1,1
276070340,2,1,3,4,1,2,3,2,1,1
276070341,1,1,1,3,2,2,2,2,2,2
276070342,1,4,3,4,2,1,4,4,1,1
276070343,1,4,3,4,2,1,4,4,1,2
276070344,1,4,4,4,2,1,3,4,2,1
276070345,2,4,1,3,2,1,-1,4,3,2
276070346,1,4,4,4,2,2,4,4,2,2
276070347,1,4,4,4,2,1,4,4,1,1
276070348,2,3,3,-2,-2,-2,-2,-2,-2,-2
276070349,1,4,4,4,2,2,4,4,2,2
276070350,1,4,2,4,2,1,4,4,1,1
276070351,-1,-1,2,4,3,-1,4,4,1,1
276070352,1,4,4,4,2,1,4,4,2,2
276070353,1,4,2,4,3,1,4,4,1,1
276070354,1,4,3,4,2,1,4,4,1,2
276070355,1,4,3,3,2,1,3,4,2,1
276070356,1,3,1,3,2,1,4,4,1,1
276070357,2,3,2,3,2,2,3,3,2,2
276070358,2,4,2,4,2,2,-1,4,1,2
276070359,1,4,-1,4,2,1,4,4,1,1
276070360,1,4,2,4,3,1,3,4,2,1
276070361,1,4,3,4,2,1,4,1,1,1
276070362,1,4,4,4,2,1,4,4,1,1
276070363,2,3,2,4,3,1,3,4,2,1
276070364,2,4,3,4,3,1,4,4,1,2
276070365,2,4,-1,4,1,1,-1,4,1,1
276070366,1,4,2,3,2,1,3,4,1,2
276070367,1,4,4,4,1,1,4,4,3,1
276070368,1,4,4,4,3,1,3,4,2,1
276070369,1,4,2,4,3,1,4,4,1,2
276070370,2,4,2,3,3,1,4,4,1,1
276070371,1,3,2,4,3,1,4,4,1,1
276070372,2,2,-1,4,2,2,-1,4,2,2
276070373,1,3,2,4,3,1,4,4,1,1
276070374,1,4,3,3,1,1,4,4,1,1
276070375,4,-1,2,4,4,3,3,4,4,4
276070376,1,3,2,3,2,2,3,4,1,1
276070377,1,4,4,3,1,1,4,4,1,1
276070378,1,3,2,3,2,1,3,4,1,1
276070379,1,3,-1,3,2,2,3,4,1,2
276070380,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
276070381,2,3,3,1,2,2,4,4,1,1
276070382,1,4,4,4,1,1,4,4,1,1
276070383,2,4,2,4,3,1,4,4,1,1
276070384,1,4,2,-1,1,1,-1,4,1,1
276070385,2,3,2,3,1,2,3,4,2,2
276070386,1,4,3,3,2,2,3,4,2,3
276070387,3,2,2,2,3,2,2,4,1,1
276070388,1,4,4,4,2,2,4,4,1,1
276070389,1,4,4,4,3,4,2,4,1,2
276070390,1,4,2,4,2,1,4,4,1,1
276070391,1,4,-1,4,2,1,4,4,1,1
276070392,3,2,2,2,1,3,4,4,1,2
276070393,2,-1,3,4,2,2,4,1,1,2
276070394,1,4,4,4,1,1,4,4,1,1
276070395,1,4,2,4,2,1,-1,4,1,2
276070396,2,3,2,2,1,1,2,3,2,1
276070397,2,-1,3,1,2,1,3,4,1,1
276070398,1,4,4,4,2,1,4,4,2,1
276070399,1,4,4,4,2,1,4,4,1,1
276070400,1,3,2,2,2,1,2,3,1,1
276070401,1,4,3,3,3,1,-1,4,1,1
276070402,1,4,4,4,1,1,3,4,1,1
276070403,1,-1,-1,-1,2,2,3,3,2,2
276070404,1,4,4,4,2,1,4,4,1,1
276070405,1,4,2,3,3,1,4,4,1,1
276070406,1,4,4,4,3,1,4,4,1,1
276070407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
276070408,1,4,4,-1,3,1,4,4,1,1
276070409,1,4,4,4,1,1,4,4,1,3
276070410,-1,2,1,1,4,-1,2,4,4,1
276070411,1,4,3,4,1,1,4,4,1,1
276070412,1,3,3,4,2,1,4,4,1,1
276070413,2,2,3,3,2,2,2,3,1,2
276070414,-1,-1,-1,-1,-1,-1,-1,4,4,4
276070415,1,2,2,4,1,1,2,2,1,1
276070416,1,3,2,4,3,2,3,4,1,1
276070417,2,2,1,4,1,1,4,4,1,1
276070418,1,2,2,4,1,1,1,4,1,2
276070419,1,3,4,4,1,1,4,4,1,2
276070420,1,4,2,3,3,1,3,4,1,1
276070421,1,3,4,3,2,1,3,4,1,2
276070422,2,3,1,3,4,1,1,4,3,3
276070423,1,4,3,4,3,1,4,4,2,1
276070424,1,4,3,4,3,1,4,4,1,1
276070425,2,2,3,3,2,2,3,4,3,2
276070426,2,3,3,2,2,3,2,3,2,1
276070427,1,3,2,3,3,2,3,4,1,1
276070428,1,3,1,-1,4,1,1,4,1,1
276070429,1,3,3,-1,-1,1,3,3,2,1
276070430,1,4,3,4,4,1,4,4,1,1
276070431,1,3,3,1,2,2,3,3,1,2
276070432,2,-1,-1,2,2,-1,3,3,3,2
276070433,2,2,1,3,3,2,2,4,2,3
276070434,1,4,3,4,1,1,4,4,1,1
276070435,1,4,4,4,1,1,4,4,1,1
276070436,1,3,1,1,1,2,1,4,1,1
276070437,1,4,4,4,1,1,4,4,1,1
276070438,1,4,4,4,1,1,-1,4,1,1
276070439,1,4,4,4,1,1,4,4,1,1
276070440,1,4,4,4,1,1,4,4,1,1
276070441,1,4,3,4,2,1,4,4,2,1
276070442,1,3,3,4,3,1,3,4,1,1
276070443,1,3,2,3,3,2,4,4,1,1
276070444,1,4,2,4,2,1,4,4,1,1
276070445,1,4,3,4,2,1,4,4,1,1
276070446,2,3,2,3,1,2,3,4,2,1
276070447,4,4,2,4,2,1,3,4,1,1
276070448,2,-1,4,4,2,2,4,4,1,1
276070449,2,-1,1,3,4,1,4,4,4,1
276070450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
276070451,1,3,2,3,1,2,2,3,2,2
276070452,2,3,2,3,3,2,2,3,1,2
276070453,1,1,1,3,3,2,3,4,1,1
276070454,1,-1,2,4,1,1,4,4,1,1
276070455,1,4,4,4,3,1,4,4,1,1
276070456,3,4,3,4,-1,-1,4,4,1,1
276070457,-1,-1,-1,-1,-1,1,4,4,1,1
276070458,1,4,2,4,2,1,4,4,1,1
276070459,1,4,4,4,3,1,4,4,1,1
276070460,1,4,4,-1,2,1,4,4,1,1
276070461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
276070462,2,4,2,3,3,2,4,4,1,2
276070463,2,-1,4,4,2,2,3,4,2,1
276070464,1,4,4,4,2,1,4,-1,1,1
276070465,1,3,3,4,2,2,4,4,1,1
276070466,1,4,3,3,2,2,3,4,1,1
276070467,1,4,4,4,1,1,4,4,1,1
276070468,2,4,1,3,2,2,4,4,1,2
276070469,2,2,4,4,4,1,2,4,1,1
276070470,1,4,4,3,1,1,4,4,1,2
276070471,1,4,2,4,2,1,3,4,1,2
276070472,1,4,4,4,1,1,4,4,1,2
276070473,3,-1,4,2,1,2,2,4,1,3
276070474,1,3,1,4,3,1,3,4,3,1
276070475,1,3,1,3,2,1,4,4,1,1
276070476,2,3,2,4,2,2,4,4,1,2
276070477,1,4,1,4,3,1,4,4,4,3
276070478,1,4,2,2,3,1,3,4,1,1
276070479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
276070480,1,4,4,4,-2,1,4,4,1,1
276070481,1,3,2,3,2,2,3,4,2,3
276070482,3,2,2,3,2,2,3,4,1,1
276070483,1,3,3,4,1,1,4,4,1,1
276070484,1,-2,2,3,2,1,2,4,1,3
276070485,2,3,2,2,4,3,2,4,1,1
276070486,3,2,2,2,1,2,-1,4,1,1
276070487,-1,-1,2,-1,3,-1,-1,4,1,1
276070488,1,2,2,3,2,2,3,4,2,2
276070489,2,4,3,-1,2,2,-1,-1,2,2
276070490,1,4,2,4,2,1,4,4,1,1
276070491,4,4,1,1,4,4,1,3,4,2
276070492,1,-1,4,4,1,1,4,4,1,1
276070493,1,4,4,4,1,1,4,4,1,1
276070494,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
276070495,1,3,2,4,3,1,4,4,1,2
276070496,1,4,2,4,2,2,4,4,1,1
276070497,1,4,3,4,2,1,4,4,1,1
276070498,2,4,3,4,2,1,4,4,1,1
276070499,1,4,3,3,2,1,4,4,1,1
276070500,1,4,-1,4,3,1,4,4,1,1
276070501,1,4,3,4,2,1,4,4,1,1
276070502,1,4,3,4,-1,1,4,4,1,1
276070503,1,4,4,4,2,1,4,4,1,1
276070504,1,4,3,4,2,1,4,4,1,1
276070505,2,3,2,3,3,2,2,3,2,1
276070506,2,3,2,4,2,1,4,4,2,1
276070507,1,4,3,4,1,1,4,4,4,1
276070508,1,4,3,3,2,1,1,4,-1,3
276070509,1,4,4,4,2,1,4,4,4,1
276070510,1,4,2,4,2,4,4,4,1,1
276070511,1,4,2,4,2,1,3,4,1,1
276070512,2,4,2,4,3,2,3,4,3,3
276070513,1,4,3,-1,1,1,3,4,1,1
276070514,2,4,4,4,2,2,2,4,2,2
276070515,1,4,4,4,1,1,4,4,1,3
276070516,1,4,3,4,2,1,4,4,1,1
276070517,1,3,3,4,1,1,4,4,1,1
276070518,1,4,3,2,2,2,3,4,2,3
276070519,1,4,2,4,3,1,4,4,1,1
276070520,1,4,4,4,4,1,4,4,1,1
276070521,3,-1,2,4,1,1,4,4,1,1
276070522,2,4,2,4,-1,2,1,4,2,2
276070523,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
276070524,1,3,2,4,2,2,4,4,1,1
276070525,-1,-1,4,4,1,1,-1,-1,1,1
276070526,2,1,1,3,3,1,2,4,1,3
276070527,1,4,2,4,4,1,4,4,1,2
276070528,1,4,4,4,2,1,4,4,1,2
276070529,1,4,4,4,2,1,4,4,1,1
276070530,1,4,3,4,2,1,4,4,1,1
276070531,1,4,3,4,2,1,3,4,1,1
276070532,1,2,1,4,3,1,2,4,1,1
276070533,1,1,2,4,2,1,4,4,1,1
276070534,1,-1,-1,4,2,1,-1,4,1,1
276070535,4,4,4,4,4,4,4,4,4,1
276070536,1,2,2,2,2,1,2,4,2,1
276070537,-1,2,-1,2,2,2,3,4,2,3
276070538,2,2,2,3,3,2,3,4,1,2
276070539,1,2,3,3,3,1,3,4,2,2
276070540,1,3,3,3,3,4,4,4,2,1
276070541,1,4,-1,4,1,1,4,4,1,1
276070542,1,4,2,4,3,1,4,4,1,1
276070543,1,4,4,2,3,1,4,4,1,2
276070544,1,4,4,4,1,1,4,4,2,1
276070545,1,-1,-1,2,2,-1,-1,-1,1,1
276070546,1,3,1,-1,2,2,3,4,1,2
276070547,1,4,3,3,2,2,4,4,1,3
276070548,2,2,2,2,2,-1,2,4,2,-1
276070549,1,4,4,4,1,1,4,4,1,2
276070550,-1,-1,2,3,3,2,3,3,2,2
276070551,1,4,3,4,2,1,4,4,1,1
276070552,1,4,2,3,2,1,3,4,1,1
276070553,2,2,3,3,2,2,3,4,1,2
276070554,1,4,3,1,2,1,4,4,2,3
276070555,1,4,4,4,3,1,4,4,3,3
276070556,1,3,2,2,2,2,3,4,2,2
276070557,1,4,4,3,2,1,3,4,1,1
276070558,2,2,2,3,2,2,2,4,3,2
276070559,2,3,2,2,2,2,2,4,2,2
276070560,1,4,2,4,2,1,4,4,2,2
276070561,2,4,2,4,3,1,4,4,1,1
