D_INTERVIEW,Q132,Q133,Q134,Q135,Q136,Q137,Q138
458070068,2,2,3,3,2,3,3
458070069,3,3,4,4,3,4,4
458070070,2,2,3,2,3,2,3
458070071,3,3,4,4,4,4,3
458070072,3,3,3,3,3,3,3
458070073,2,4,4,4,3,4,4
458070074,4,4,4,4,4,4,4
458070075,1,3,4,3,2,2,2
458070076,3,3,4,2,2,3,3
458070077,2,3,3,4,2,3,4
458070078,2,1,3,4,4,2,3
458070079,2,1,1,2,4,1,4
458070080,3,3,3,3,2,3,3
458070081,2,2,3,2,3,1,3
458070082,1,2,3,2,1,2,2
458070083,3,1,2,3,4,2,4
458070084,2,3,4,4,4,4,3
458070085,3,3,4,4,4,4,4
458070086,4,4,4,4,4,4,4
458070087,3,4,4,3,4,4,4
458070088,2,2,4,3,3,3,3
458070089,3,4,4,4,4,4,4
458070090,1,2,4,2,4,3,2
458070091,3,2,3,2,3,2,3
458070092,4,4,4,4,4,4,4
458070093,3,1,2,2,4,2,4
458070094,3,2,3,3,4,4,4
458070095,2,1,3,3,1,1,1
458070096,2,3,3,3,3,3,4
458070097,4,4,4,4,4,4,4
458070098,2,1,2,1,1,1,1
458070099,3,2,4,3,3,2,2
458070100,4,4,4,4,4,4,4
458070101,4,3,3,4,4,4,4
458070102,4,3,4,4,4,4,4
458070103,4,2,3,4,4,4,4
458070104,4,4,4,4,4,4,4
458070105,3,2,4,4,4,2,4
458070106,2,1,2,2,1,1,1
458070107,4,3,4,4,4,4,4
458070108,2,2,3,2,2,2,2
458070109,2,2,2,2,2,2,2
458070110,2,1,2,4,2,2,3
458070111,4,3,4,4,4,4,4
458070112,4,1,4,4,4,4,4
458070113,1,3,2,2,1,1,1
458070114,2,2,2,2,2,2,2
458070115,3,3,3,3,3,3,3
458070116,4,2,4,4,4,4,4
458070117,4,4,4,4,4,4,4
458070118,4,2,4,4,4,3,4
458070119,1,3,2,2,1,1,1
458070120,1,1,1,1,1,1,1
458070121,4,2,4,4,4,4,4
458070122,4,2,4,4,4,3,4
458070123,4,2,3,2,4,4,4
458070124,1,3,2,1,1,1,1
458070125,3,2,3,3,3,2,2
458070126,3,2,3,3,2,2,2
458070127,3,1,3,2,1,1,1
458070128,3,3,3,3,3,2,3
458070129,4,4,4,4,4,4,4
458070130,3,3,3,3,3,3,4
458070131,3,3,4,4,4,4,4
458070132,3,2,3,4,4,4,4
458070133,3,3,3,3,3,3,4
458070134,3,3,4,2,4,4,4
458070135,2,2,4,3,2,2,4
458070136,2,2,3,3,3,2,3
458070137,3,3,4,4,4,4,4
458070138,2,2,4,4,4,4,4
458070139,2,2,4,4,4,4,4
458070140,2,3,4,3,4,4,4
458070141,4,4,4,4,4,4,4
458070142,3,4,4,4,3,4,4
458070143,1,3,2,2,2,2,2
458070144,4,3,4,3,4,4,4
458070145,4,4,4,4,4,4,4
458070146,3,3,3,3,3,3,3
458070147,2,3,3,3,2,3,3
458070148,4,4,4,4,4,4,4
458070149,4,4,4,4,4,4,4
458070150,4,4,4,4,4,4,4
458070151,4,4,4,4,4,4,4
458070152,1,2,1,2,1,1,1
458070153,4,4,4,4,4,4,4
458070154,4,4,4,4,4,4,4
458070155,2,2,4,3,3,3,3
458070156,3,3,4,4,4,4,4
458070157,4,2,4,4,3,3,4
458070158,4,2,4,4,3,4,4
458070159,4,2,4,4,3,4,4
458070160,4,4,4,4,4,4,4
458070161,4,4,4,4,4,4,4
458070162,2,2,4,4,1,4,3
458070163,4,4,4,4,4,4,4
458070164,4,3,4,4,4,4,4
458070165,4,3,4,4,4,4,4
458070166,4,4,4,4,4,4,4
458070167,2,3,4,4,2,3,4
458070168,3,2,4,4,4,4,4
458070169,4,3,4,3,4,4,4
458070170,4,2,4,4,4,4,4
458070171,4,3,4,4,4,4,4
458070172,4,4,4,4,4,4,4
458070173,4,4,4,4,4,4,4
458070174,4,4,4,4,4,4,4
458070175,4,4,4,4,4,4,4
458070176,2,2,4,3,2,2,2
458070177,3,2,4,4,4,4,4
458070178,4,4,4,4,4,4,4
458070179,3,4,4,4,3,4,4
458070180,3,3,4,4,4,4,4
458070181,3,2,2,3,2,3,3
458070182,2,2,3,3,2,2,2
458070183,2,2,3,3,2,2,1
458070184,2,1,2,3,3,2,3
458070185,2,3,3,2,3,3,4
458070186,2,3,3,4,3,3,4
458070187,3,3,4,3,4,3,4
458070188,3,4,3,4,4,3,4
458070189,1,3,1,1,3,1,1
458070190,4,4,4,4,4,4,4
458070191,4,4,4,4,4,4,4
458070192,4,4,4,4,4,4,4
458070193,4,4,4,4,4,4,4
458070194,1,2,1,1,1,2,1
458070195,4,4,4,4,4,4,4
458070196,2,1,1,1,1,2,2
458070197,4,4,4,4,4,4,4
458070198,3,3,4,4,4,2,3
458070199,3,2,3,3,3,3,3
458070200,2,2,2,1,3,1,1
458070201,3,3,3,3,3,3,3
458070202,3,3,3,4,3,3,3
458070203,3,3,3,3,3,3,3
458070204,2,2,2,3,3,2,3
458070205,3,2,3,3,2,3,3
458070206,4,3,4,3,3,3,4
458070207,4,3,4,4,3,4,4
458070208,4,4,4,4,4,4,4
458070209,3,3,4,4,3,3,4
458070210,4,4,4,4,4,4,4
458070211,3,3,4,4,3,3,4
458070212,2,2,4,1,3,4,2
458070213,3,2,3,3,3,3,3
458070214,4,4,4,4,4,4,4
458070215,4,4,4,4,4,4,4
458070216,4,4,4,4,4,4,4
458070217,3,3,4,3,3,3,4
458070218,3,3,3,4,3,3,4
458070219,3,3,4,4,3,2,4
458070220,3,2,2,3,1,1,3
458070221,3,2,3,3,2,2,4
458070222,4,2,4,4,2,4,4
458070223,3,3,4,1,2,3,2
458070224,1,2,2,3,3,2,2
458070225,3,3,4,4,3,3,4
458070226,4,4,4,4,3,4,4
458070227,3,4,4,3,3,3,3
458070228,2,2,2,2,2,2,2
458070229,2,2,4,4,3,3,4
458070230,4,3,4,4,4,4,4
458070231,2,4,4,4,2,4,4
458070232,3,4,4,4,4,3,4
458070233,3,4,4,4,2,3,4
458070234,2,3,4,4,2,2,3
458070235,4,4,3,4,4,4,4
458070236,3,4,4,4,3,4,4
458070237,2,2,2,2,2,2,2
458070238,3,3,3,3,3,3,3
458070239,4,4,4,4,2,4,4
458070240,2,4,4,4,4,4,4
458070241,3,4,4,4,4,4,4
458070242,3,3,4,4,2,3,3
458070243,4,4,4,4,3,3,4
458070244,4,4,4,4,4,4,4
458070245,4,4,4,4,4,4,4
458070246,4,4,4,4,3,4,4
458070247,4,4,4,4,4,4,4
458070248,3,2,4,2,2,2,4
458070249,4,4,4,4,4,4,4
458070250,3,3,4,4,4,4,4
458070251,3,4,4,3,2,3,3
458070252,3,3,4,4,3,4,4
458070253,3,2,3,3,3,3,3
458070254,3,3,3,3,3,3,3
458070255,3,3,3,3,3,3,3
458070256,2,3,4,4,4,3,4
458070257,2,2,4,4,3,2,3
458070258,2,2,3,3,3,2,3
458070259,2,4,4,4,4,4,3
458070260,3,3,4,4,4,4,4
458070261,1,1,1,1,1,1,1
458070262,4,4,4,4,4,4,4
458070263,4,4,4,3,4,4,4
458070264,3,3,2,2,3,3,3
458070265,2,3,3,3,3,2,3
458070266,3,4,4,4,4,4,4
458070267,3,3,3,2,1,2,3
458070268,2,3,4,4,4,4,3
458070269,3,4,4,4,4,4,4
458070270,3,3,4,4,4,4,4
458070271,3,3,4,4,4,3,3
458070272,2,2,3,3,3,2,3
458070273,3,3,4,3,4,3,4
458070274,4,4,4,4,4,4,4
458070275,3,2,4,3,2,4,4
458070276,3,3,3,3,3,3,3
458070277,3,3,3,3,3,3,4
458070278,4,4,4,3,3,4,4
458070279,3,4,4,3,4,3,3
458070280,4,4,4,3,3,3,4
458070281,4,4,4,4,2,3,3
458070282,4,4,4,2,3,3,4
458070283,2,1,3,3,1,3,3
458070284,4,4,4,4,4,4,4
458070285,4,3,3,4,1,3,3
458070286,3,2,4,3,2,3,3
458070287,1,1,1,3,1,1,1
458070288,1,1,1,2,1,1,3
458070289,3,3,3,3,3,3,3
458070290,1,1,1,1,1,1,1
458070291,4,3,3,4,3,4,4
458070292,4,4,4,4,4,4,4
458070293,3,3,3,3,3,3,3
458070294,1,1,1,1,1,1,1
458070295,1,1,1,1,1,1,1
458070296,1,1,1,1,1,1,1
458070297,1,1,1,1,1,1,1
458070298,1,1,1,1,1,1,1
458070299,1,1,1,1,1,1,1
458070300,3,3,3,3,3,3,3
458070301,3,3,4,3,4,3,3
458070302,2,2,3,2,2,3,1
458070303,2,2,2,2,3,3,2
458070304,3,3,4,3,1,3,3
458070305,3,3,3,3,3,3,3
458070306,3,3,4,3,2,3,3
458070307,3,3,4,3,4,4,3
458070308,2,3,3,3,2,3,3
458070309,3,3,4,3,4,4,4
458070310,1,1,3,3,3,2,4
458070311,2,2,4,3,4,3,4
458070312,3,3,3,3,3,3,3
458070313,4,4,4,4,2,3,3
458070314,2,3,3,2,2,1,2
458070315,3,3,3,3,3,3,3
458070316,3,4,3,4,4,4,4
458070317,4,4,4,4,4,4,4
458070318,4,2,4,4,4,4,4
458070319,2,2,3,2,1,3,3
458070320,4,4,4,4,1,3,3
458070321,2,3,3,3,3,3,3
458070322,4,4,4,4,2,3,3
458070323,2,3,3,2,2,3,3
458070324,3,3,3,3,3,3,3
458070325,3,3,3,3,3,3,3
458070326,4,4,4,4,2,3,3
458070327,4,4,4,4,2,3,4
458070328,4,4,4,4,1,3,3
458070329,4,4,4,4,2,3,3
458070330,4,4,4,3,4,4,4
458070331,3,4,4,4,3,4,4
458070332,4,4,4,4,2,3,3
458070333,3,2,3,2,3,3,3
458070334,2,3,3,2,2,3,3
458070335,3,3,3,3,3,3,3
458070336,3,3,3,2,3,3,3
458070337,3,3,3,3,3,3,3
458070338,2,4,4,4,4,4,4
458070339,3,3,3,3,2,2,2
458070340,4,4,4,4,3,4,4
458070341,4,4,4,2,3,3,3
458070342,3,3,3,2,2,3,3
458070343,4,3,4,3,2,3,4
458070344,3,2,4,3,2,3,3
458070345,3,3,4,3,3,3,3
458070346,4,4,4,4,3,4,4
458070347,3,3,3,3,3,3,3
458070348,4,4,4,4,4,4,4
458070349,3,3,3,4,3,4,3
458070350,3,3,3,3,3,3,3
458070351,3,3,4,4,3,4,4
458070352,3,3,3,3,3,3,3
458070353,4,3,4,4,4,4,4
458070354,2,3,2,3,3,2,3
458070355,3,4,4,4,2,4,4
458070356,3,4,4,4,4,4,4
458070357,2,4,4,4,2,3,4
458070358,3,4,4,4,4,4,4
458070359,3,4,4,4,2,3,4
458070360,3,2,2,1,3,2,1
458070361,4,4,4,3,2,3,4
458070362,3,4,4,4,2,3,3
458070363,3,3,3,3,2,4,4
458070364,2,2,4,3,2,4,3
458070365,3,3,4,3,2,3,4
458070366,3,4,4,3,2,3,3
458070367,3,3,2,3,2,3,4
458070368,3,3,4,4,4,4,4
458070369,3,3,4,4,4,4,3
458070370,3,3,4,4,4,4,4
458070371,4,4,4,4,4,4,4
458070372,4,4,4,4,4,4,4
458070373,3,2,2,3,3,3,3
458070374,2,2,4,2,3,3,4
458070375,3,1,3,3,2,3,3
458070376,1,2,2,1,2,1,1
458070377,4,4,4,4,2,4,4
458070378,3,4,4,4,3,3,4
458070379,4,2,2,3,2,3,4
458070380,4,3,4,3,3,3,4
458070381,2,1,4,4,3,4,4
458070382,3,3,4,3,2,3,3
458070383,3,4,4,4,2,3,3
458070384,3,3,4,4,3,3,4
458070385,3,4,4,4,3,4,4
458070386,4,4,4,4,3,4,4
458070387,4,4,4,4,3,4,4
458070388,4,4,4,4,4,4,4
458070389,3,3,4,4,3,3,4
458070390,2,4,4,4,4,4,4
458070391,4,4,4,4,4,4,4
458070392,4,4,4,4,4,4,4
458070393,3,3,4,4,4,3,4
458070394,3,3,3,4,4,4,4
458070395,3,4,3,3,3,3,3
458070396,2,4,4,4,4,4,4
458070397,4,4,4,4,4,4,4
458070398,3,3,4,4,3,3,3
458070399,4,3,4,4,3,3,3
458070400,1,4,4,4,1,1,1
458070401,2,3,2,1,4,3,3
458070402,3,3,3,3,3,3,3
458070403,1,2,2,2,2,2,2
458070404,2,3,3,2,2,3,2
458070405,4,3,4,3,3,3,4
458070406,3,3,3,3,3,3,3
458070407,2,3,3,3,3,3,3
458070408,4,4,4,4,4,4,4
458070409,1,1,3,3,2,2,2
458070410,2,3,3,3,3,3,3
458070411,3,3,3,3,3,3,3
458070412,3,3,3,3,3,3,3
458070413,3,3,2,2,4,4,3
458070414,4,4,4,3,3,3,3
458070415,3,3,3,3,4,4,4
458070416,2,2,2,2,2,2,2
458070417,4,4,4,4,4,4,4
458070418,3,2,3,2,3,3,3
458070419,2,3,3,3,3,3,3
458070420,3,4,4,3,4,4,4
458070421,2,3,3,2,3,3,3
458070422,2,2,2,2,2,2,2
458070423,3,4,4,3,4,3,3
458070424,3,3,3,3,3,3,3
458070425,3,3,3,3,4,3,3
458070426,2,3,2,3,2,2,2
458070427,3,3,4,4,4,4,4
458070428,4,4,4,4,4,4,4
458070429,2,3,3,3,2,3,3
458070430,4,4,4,2,4,3,3
458070431,3,4,4,4,4,4,4
458070432,3,4,3,3,4,4,3
458070433,3,3,3,2,2,3,3
458070434,3,3,3,3,4,4,4
458070435,3,3,3,3,3,3,4
458070436,2,3,2,2,3,3,3
458070437,1,2,1,2,2,3,2
458070438,2,3,3,3,3,3,3
458070439,2,3,2,2,2,3,2
458070440,2,3,3,3,3,4,4
458070441,2,3,3,3,3,3,3
458070442,2,2,2,2,3,2,2
458070443,2,2,3,3,2,2,2
458070444,2,1,3,2,2,3,2
458070445,2,3,2,2,3,3,3
458070446,4,4,4,3,4,4,4
458070447,4,4,4,4,4,4,4
458070448,3,3,3,3,3,3,3
458070449,3,3,4,3,2,3,2
458070450,4,4,4,3,4,4,4
458070451,4,4,4,4,4,4,4
458070452,3,2,3,4,4,3,4
458070453,2,2,2,2,3,3,2
458070454,3,2,4,3,3,2,2
458070455,3,2,3,2,4,2,3
458070456,3,2,3,2,3,2,2
458070457,2,2,2,2,2,3,2
458070458,2,1,2,1,2,2,2
458070459,3,3,3,3,2,3,3
458070460,4,3,3,3,4,4,4
458070461,3,3,4,3,4,4,4
458070462,3,3,3,4,4,4,4
458070463,4,3,2,2,3,3,4
458070464,2,2,3,2,3,2,2
458070465,2,2,3,3,4,3,4
458070466,3,3,3,3,3,3,4
458070467,3,3,3,3,4,3,3
458070468,3,2,3,3,3,3,3
458070469,4,4,4,3,4,4,4
458070470,4,2,3,3,4,4,4
458070471,3,3,3,3,4,4,4
458070472,3,3,3,3,3,3,3
458070473,2,1,1,1,1,3,3
458070474,1,1,1,1,1,1,1
458070475,1,1,1,1,1,1,1
458070476,2,4,2,3,4,4,3
458070477,2,3,2,3,4,3,4
458070478,2,3,2,1,3,3,2
458070479,1,1,1,1,1,1,2
458070480,3,3,4,3,3,3,3
458070481,3,2,2,2,2,2,3
458070482,2,3,3,2,3,3,2
458070483,3,2,2,1,2,2,2
458070484,2,3,3,3,3,3,3
458070485,4,4,4,4,4,4,4
458070486,3,3,4,4,4,4,4
458070487,3,2,4,3,4,3,3
458070488,3,2,3,3,3,3,3
458070489,3,4,4,4,4,4,4
458070490,3,3,3,2,2,3,3
458070491,3,3,3,2,3,3,3
458070492,3,3,2,3,4,2,3
458070493,2,3,3,3,3,3,3
458070494,2,3,4,4,4,3,4
458070495,2,4,3,4,4,4,4
458070496,2,3,3,3,3,3,4
458070497,2,2,3,2,3,3,3
458070498,2,3,3,3,3,3,3
458070499,3,3,3,3,2,3,3
458070500,3,3,4,4,4,4,4
458070501,3,4,3,3,4,3,3
458070502,2,3,3,2,2,2,2
458070503,3,3,3,3,4,4,4
458070504,2,1,3,3,3,2,2
458070505,3,3,3,3,3,3,1
458070506,4,4,4,4,4,3,4
458070507,3,1,2,2,2,1,2
458070508,3,3,4,3,3,3,3
458070509,2,3,3,1,3,4,2
458070510,2,1,2,1,1,3,3
458070511,1,1,2,1,1,1,2
458070512,3,1,3,2,2,2,2
458070513,3,3,4,4,4,4,4
458070514,2,2,3,3,3,3,2
458070515,3,3,4,4,3,4,3
458070516,1,2,3,3,3,3,3
458070517,3,2,4,3,2,1,2
458070518,3,3,3,3,3,3,4
458070519,3,3,3,3,3,3,3
458070520,3,3,3,3,3,4,3
458070521,2,1,3,1,2,2,2
458070522,2,1,3,3,3,3,3
458070523,4,4,4,3,4,4,4
458070524,2,2,1,1,2,2,1
458070525,3,3,3,3,3,3,3
458070526,4,4,4,4,4,4,4
458070527,3,3,3,3,3,3,3
458070528,2,3,3,2,3,2,3
458070529,4,4,4,4,4,4,4
458070530,3,3,4,3,3,3,3
458070531,3,3,3,3,4,3,3
458070532,3,4,4,1,4,3,4
458070533,3,4,3,2,4,4,3
458070534,3,3,3,3,3,3,3
458070535,3,3,3,3,3,3,3
458070536,2,3,4,3,4,3,3
458070537,3,2,3,3,4,4,4
458070538,3,3,3,3,3,3,3
458070539,2,2,2,1,3,2,2
458070540,3,4,4,3,3,3,4
458070541,3,3,4,3,3,3,3
458070542,4,3,4,2,4,3,2
458070543,4,4,4,4,4,4,4
458070544,3,3,3,3,3,4,4
458070545,3,3,3,3,3,3,3
458070546,2,3,3,2,3,3,3
458070547,2,3,3,3,3,3,3
458070548,3,2,3,2,4,3,3
458070549,3,3,3,3,3,3,3
458070550,3,3,3,3,4,4,4
458070551,3,3,3,3,4,4,4
458070552,3,3,3,3,3,3,2
458070553,3,3,3,2,3,3,3
458070554,1,2,3,1,1,1,1
458070555,3,3,3,2,3,2,3
458070556,2,3,2,3,2,3,2
458070557,4,4,4,4,4,4,4
458070558,3,4,4,3,4,4,4
458070559,2,2,2,2,1,2,2
458070560,4,4,4,4,4,4,4
458070561,3,3,3,2,3,2,3
458070562,2,3,3,3,3,3,3
458070563,3,3,3,3,3,3,3
458070564,2,1,1,1,3,1,2
458070565,3,3,3,3,3,3,3
458070566,2,3,3,2,2,3,3
458070567,3,3,3,2,2,3,2
458070568,3,2,2,2,2,1,2
458070569,3,3,3,3,3,3,3
458070570,3,3,3,2,3,3,3
458070571,3,3,3,2,3,3,3
458070572,3,4,4,4,4,4,4
458070573,3,3,3,2,3,3,3
458070574,2,3,1,1,2,3,1
458070575,3,3,3,3,4,3,3
458070576,3,3,3,2,2,3,3
458070577,3,4,4,2,4,4,4
458070578,3,2,3,2,3,3,2
458070579,3,3,3,3,4,4,4
458070580,2,2,3,1,3,3,3
458070581,2,4,3,3,3,3,3
458070582,2,3,3,2,3,3,3
458070583,4,4,4,3,4,4,4
458070584,2,2,2,2,2,2,2
458070585,3,3,3,3,3,3,3
458070586,4,4,4,3,4,4,4
458070587,4,4,4,4,4,4,4
458070588,2,2,2,2,2,2,2
458070589,2,4,4,4,2,4,4
458070590,3,2,3,4,4,4,4
458070591,2,2,3,3,2,2,3
458070592,3,3,4,4,4,4,4
458070593,2,2,3,2,3,3,2
458070594,3,2,3,2,3,3,2
458070595,3,3,3,2,4,3,3
458070596,3,3,3,3,3,4,3
458070597,1,2,1,1,2,1,1
458070598,3,4,2,2,4,4,3
458070599,2,1,3,3,2,2,3
458070600,2,3,3,3,2,2,2
458070601,2,2,4,2,2,3,2
458070602,3,3,4,4,4,4,4
458070603,2,3,2,2,3,3,3
458070604,3,2,3,3,3,3,3
458070605,3,2,3,3,3,3,3
458070606,3,3,3,3,3,4,4
458070607,3,3,3,3,4,4,4
458070608,2,1,3,2,3,3,2
458070609,3,3,3,3,3,3,3
458070610,2,3,4,3,3,3,3
458070611,3,4,4,4,4,4,4
458070612,4,3,4,3,4,4,4
458070613,3,2,2,1,2,2,3
458070614,3,3,3,3,3,3,3
458070615,3,3,4,3,3,4,3
458070616,4,4,4,4,4,4,4
458070617,2,3,4,3,4,4,4
458070618,2,1,2,2,2,2,2
458070619,2,2,2,4,4,3,3
458070620,3,3,3,3,3,3,3
458070621,3,3,3,3,3,3,3
458070622,3,4,2,2,4,4,4
458070623,3,4,4,4,4,4,4
458070624,4,4,2,2,4,4,4
458070625,2,1,2,2,1,1,1
458070626,4,4,4,4,4,4,4
458070627,3,3,3,3,3,3,3
458070628,3,2,1,3,4,3,3
458070629,2,3,1,2,3,2,2
458070630,3,3,3,3,3,4,4
458070631,2,4,3,4,3,4,4
458070632,2,2,3,3,3,2,3
458070633,2,3,3,2,3,3,3
458070634,3,3,4,4,4,3,3
458070635,2,2,4,3,3,3,3
458070636,1,1,2,1,3,1,2
458070637,3,4,3,4,4,4,4
458070638,2,2,2,2,3,2,2
458070639,3,3,4,3,4,3,3
458070640,3,3,3,3,3,3,3
458070641,3,3,3,3,4,3,3
458070642,4,3,4,3,4,4,4
458070643,3,3,3,2,4,4,4
458070644,4,3,3,3,3,2,2
458070645,2,3,4,3,3,3,3
458070646,4,3,4,4,4,4,4
458070647,1,2,1,2,2,1,1
458070648,3,3,4,3,3,3,4
458070649,2,3,3,3,3,3,3
458070650,3,3,4,4,3,4,2
458070651,3,3,4,3,3,2,3
458070652,2,2,2,3,2,2,2
458070653,2,2,3,3,3,3,2
458070654,3,3,3,3,2,3,3
458070655,2,2,3,3,2,3,3
458070656,3,2,2,2,3,3,3
458070657,3,3,3,2,2,3,3
458070658,2,3,3,2,2,3,3
458070659,3,3,3,2,3,3,3
458070660,2,3,2,3,3,1,1
458070661,3,2,4,3,2,4,4
458070662,3,3,3,3,3,3,3
458070663,2,1,2,3,1,1,2
458070664,3,3,1,3,3,3,3
458070665,2,2,2,2,2,2,3
458070666,4,4,4,4,4,4,4
458070667,3,3,4,3,3,3,3
458070668,2,1,1,2,1,3,3
458070669,2,4,3,2,3,3,3
458070670,2,2,4,3,3,3,3
458070671,3,1,2,2,3,2,3
458070672,3,2,3,4,3,3,3
458070673,3,1,2,4,1,1,2
458070674,3,2,2,4,4,2,3
458070675,1,2,3,2,3,2,1
458070676,2,2,1,1,3,2,2
458070677,3,2,2,3,4,3,3
458070678,2,2,4,4,3,3,3
458070679,2,2,2,2,2,2,2
458070680,4,3,4,4,4,4,4
458070681,2,3,4,2,4,3,3
458070682,4,4,4,4,4,4,4
458070683,3,4,4,3,2,2,4
458070684,3,3,2,3,2,3,2
458070685,3,4,4,4,4,3,4
458070686,2,2,2,2,2,2,2
458070687,3,1,1,2,2,3,3
458070688,2,4,4,3,4,3,4
458070689,3,2,2,3,2,2,2
458070690,3,3,4,3,3,4,4
458070691,3,3,4,4,3,3,3
458070692,1,2,1,1,3,2,2
458070693,3,2,2,2,3,2,3
458070694,3,3,3,3,4,3,3
458070695,2,1,3,1,4,2,2
458070696,2,4,2,4,4,3,4
458070697,2,3,2,2,2,2,2
458070698,1,2,1,1,2,2,2
458070699,3,3,4,2,3,3,2
458070700,2,2,2,2,2,3,2
458070701,4,4,4,4,3,3,3
458070702,3,3,4,4,4,4,4
458070703,1,2,2,1,2,2,2
458070704,3,4,4,4,4,4,4
458070705,2,2,2,3,3,3,3
458070706,4,4,4,3,4,4,4
458070707,2,2,3,3,3,3,2
458070708,3,2,3,3,4,3,3
458070709,3,3,3,2,3,2,3
458070710,3,4,3,3,4,4,4
458070711,3,3,3,4,3,3,3
458070712,1,2,4,3,3,3,3
458070713,3,3,3,2,3,3,3
458070714,3,2,3,3,2,2,3
458070715,3,3,2,1,3,3,3
458070716,3,2,3,2,3,3,3
458070717,2,3,3,2,3,3,3
458070718,3,3,3,3,2,3,3
458070719,2,1,2,1,2,2,1
458070720,3,3,4,3,3,3,3
458070721,2,2,2,2,2,2,2
458070722,3,3,3,4,4,4,3
458070723,3,4,4,4,4,4,4
458070724,1,1,2,1,1,2,1
458070725,3,3,4,3,4,4,4
458070726,2,2,3,2,3,3,3
458070727,3,3,3,3,3,3,2
458070728,2,3,3,2,2,3,2
458070729,3,3,4,3,4,4,4
458070730,3,2,4,3,3,3,3
458070731,3,3,3,4,3,4,3
458070732,2,2,3,3,3,2,2
458070733,3,3,3,3,3,3,3
458070734,3,3,4,4,4,3,3
458070735,3,3,3,3,3,3,3
458070736,2,2,2,3,2,2,3
458070737,2,3,2,2,3,3,3
458070738,4,3,4,4,4,4,4
458070739,2,3,3,2,3,2,3
458070740,3,3,3,3,3,3,3
458070741,3,3,4,3,4,4,3
458070742,2,3,3,2,3,3,2
458070743,3,3,3,3,3,3,3
458070744,3,4,4,3,4,4,3
458070745,3,3,3,3,3,4,4
458070746,2,2,2,1,3,3,3
458070747,3,3,3,3,3,3,3
458070748,4,3,3,3,3,4,4
458070749,2,2,3,2,2,2,2
458070750,3,2,3,3,3,3,3
458070751,2,2,4,3,3,3,3
458070752,2,1,1,1,2,1,3
458070753,2,1,3,2,3,3,2
458070754,2,2,3,2,3,2,2
458070755,2,2,2,1,2,2,2
458070756,3,3,4,4,2,3,3
458070757,2,2,2,2,2,2,2
458070758,2,2,2,1,2,2,2
458070759,2,1,3,1,2,1,1
458070760,3,3,3,3,3,3,3
458070761,3,3,3,3,3,4,4
458070762,2,4,1,3,1,3,2
458070763,4,3,4,3,4,4,4
458070764,4,2,4,2,4,2,2
458070765,2,2,2,2,2,2,2
458070766,2,2,2,2,3,2,2
458070767,2,2,2,2,2,2,2
458070768,2,3,3,3,3,4,4
458070769,3,1,4,2,3,2,2
458070770,1,1,1,2,1,2,1
458070771,4,3,3,3,3,3,3
458070772,2,1,1,1,3,2,1
458070773,3,3,4,3,2,2,3
