D_INTERVIEW,Q201,Q202,Q203,Q204,Q205,Q206,Q207,Q208
528070113,-5,-5,-5,-5,-5,-5,-5,-5
528070114,5,5,5,1,1,1,1,3
528070115,1,1,1,1,1,1,-5,-5
528070116,4,2,1,1,1,1,1,1
528070117,5,1,2,1,5,1,1,1
528070118,2,2,1,1,1,1,2,2
528070119,1,1,1,1,1,2,5,2
528070120,1,1,1,1,1,1,5,3
528070121,1,2,2,2,2,2,2,2
528070122,5,1,5,1,2,1,1,2
528070123,1,1,1,1,1,2,1,1
528070124,-5,-5,-5,-5,-5,-5,-5,-5
528070125,4,4,5,5,4,4,5,5
528070126,1,1,1,4,3,5,5,2
528070127,1,1,1,4,4,2,4,1
528070128,4,3,2,1,1,1,1,1
528070129,2,1,1,1,4,4,5,3
528070130,1,1,2,1,5,1,5,2
528070131,5,1,2,1,4,1,5,2
528070132,3,1,3,5,5,2,3,4
528070133,5,5,5,1,1,1,1,1
528070134,4,1,1,1,2,2,1,2
528070135,2,1,5,1,2,1,1,1
528070136,1,1,1,5,5,5,5,2
528070137,4,1,1,2,1,1,2,2
528070138,4,4,4,4,5,1,1,5
528070139,4,1,1,4,5,1,1,5
528070140,5,1,4,1,5,1,1,2
528070141,1,1,1,1,1,1,2,1
528070142,5,1,2,1,1,1,5,2
528070143,1,1,1,1,5,1,5,5
528070144,1,1,1,1,1,1,5,1
528070145,1,1,4,4,4,4,4,4
528070146,5,1,1,1,1,1,1,2
528070147,5,1,3,1,1,1,3,3
528070148,-1,-1,-1,1,-1,1,1,2
528070149,5,1,2,1,5,1,1,3
528070150,5,1,3,1,1,1,3,3
528070151,-5,-5,-5,-5,-5,-5,-5,-5
528070152,5,1,2,1,1,1,1,1
528070153,1,1,1,1,1,1,1,4
528070154,5,5,5,1,1,1,5,4
528070155,5,1,1,1,1,1,1,1
528070156,2,1,1,1,2,1,1,1
528070157,1,1,1,4,4,1,5,5
528070158,1,1,2,1,1,1,5,2
528070159,1,1,1,1,1,1,1,-1
528070160,1,1,1,1,1,1,1,1
528070161,2,1,1,1,3,1,1,2
528070162,1,1,2,1,1,1,1,2
528070163,4,2,5,1,1,1,3,2
528070164,4,1,1,1,5,1,2,2
528070165,5,1,3,5,5,5,5,5
528070166,4,1,5,2,3,2,5,2
528070167,4,4,4,1,5,2,4,2
528070168,5,1,1,5,5,1,5,3
528070169,1,1,4,1,1,1,1,1
528070170,4,1,2,1,1,1,1,1
528070171,3,1,1,1,2,2,3,2
528070172,2,2,5,1,1,1,1,1
528070173,1,1,1,1,1,1,1,1
528070174,1,1,3,3,3,3,3,5
528070175,5,1,5,1,1,1,1,1
528070176,-5,-2,-2,-2,-2,-2,-1,-2
528070177,1,3,4,1,1,1,1,1
528070178,5,1,1,1,1,1,1,5
528070179,1,2,5,1,1,1,1,1
528070180,1,1,2,5,5,2,5,2
528070181,3,1,1,1,5,2,2,1
528070182,1,3,1,1,4,1,1,1
528070183,1,1,3,1,1,1,5,2
528070184,5,3,3,2,5,3,2,2
528070185,1,1,4,1,1,1,1,2
528070186,5,4,4,-1,-1,-1,-1,-1
528070187,1,1,1,3,1,1,5,3
528070188,5,1,5,1,5,1,4,-1
528070189,2,1,1,1,1,1,2,2
528070190,1,1,5,1,1,4,5,4
528070191,1,1,2,2,5,1,4,2
528070192,-2,-2,-2,-2,-2,-2,-2,-2
528070193,2,1,1,1,1,1,-5,1
528070194,5,1,1,2,1,1,1,3
528070195,1,1,4,1,4,1,4,2
528070196,5,5,1,2,5,5,5,3
528070197,1,1,1,1,1,1,4,4
528070198,5,2,2,1,2,1,1,2
528070199,1,1,-1,3,5,3,4,4
528070200,5,4,4,4,4,4,4,4
528070201,2,1,1,1,1,1,1,-1
528070202,3,3,2,1,3,1,1,1
528070203,1,1,-1,1,1,1,-1,2
528070204,2,2,1,2,1,1,1,2
528070205,1,2,3,4,4,2,2,2
528070206,5,1,1,1,1,1,1,1
528070207,5,2,2,2,3,1,2,3
528070208,4,1,1,1,4,1,1,2
528070209,5,5,5,1,1,1,1,2
528070210,2,1,4,1,1,1,1,1
528070211,5,5,1,2,5,2,5,1
528070212,1,1,2,1,1,1,1,2
528070213,1,1,2,1,1,1,1,2
528070214,1,2,2,1,1,1,1,1
528070215,3,2,1,1,1,1,5,3
528070216,5,1,1,1,5,2,1,1
528070217,1,1,1,1,1,1,1,2
528070218,5,5,1,5,5,1,1,2
528070219,-5,-5,-5,-5,-5,-5,-5,-5
528070220,3,1,1,1,5,1,1,1
528070221,1,1,5,1,1,1,5,2
528070222,1,1,2,1,5,2,2,4
528070223,1,1,2,1,2,1,1,2
528070224,5,2,2,1,2,1,4,2
528070225,1,1,1,1,1,1,1,-1
528070226,2,1,2,1,1,1,1,1
528070227,3,1,2,1,1,1,2,2
528070228,1,1,1,1,1,1,5,1
528070229,1,1,1,1,1,1,5,1
528070230,5,1,1,1,1,1,5,1
528070231,4,1,1,1,1,1,5,1
528070232,4,1,1,1,4,1,4,2
528070233,1,1,1,1,1,1,1,1
528070234,2,2,2,1,1,1,3,1
528070235,5,1,5,4,5,1,5,5
528070236,1,1,4,4,4,4,4,4
528070237,5,2,1,1,1,1,5,5
528070238,1,1,1,1,1,1,1,2
528070239,4,2,3,1,5,1,1,2
528070240,2,1,1,1,1,1,2,1
528070241,2,5,4,1,2,1,1,2
528070242,5,1,1,2,2,1,2,2
528070243,1,1,4,1,2,1,1,3
528070244,-1,-1,-1,-5,-5,-5,-5,4
528070245,1,1,2,1,1,1,1,1
528070246,-1,-1,-1,-1,-1,-1,-1,-1
528070247,1,1,1,1,1,1,1,-1
528070248,2,1,1,1,1,1,1,2
528070249,1,1,1,5,5,5,4,4
528070250,1,1,1,1,1,1,1,2
528070251,2,1,1,1,1,1,5,5
528070252,5,1,5,1,1,1,5,3
528070253,1,1,1,5,5,2,5,3
528070254,1,1,2,2,4,1,3,2
528070255,1,1,1,5,5,5,5,5
528070256,2,1,1,4,4,2,5,2
528070257,2,2,1,3,5,1,5,2
528070258,5,2,5,2,5,1,2,2
528070259,2,1,4,4,5,1,5,5
528070260,3,1,1,1,5,1,1,2
528070261,4,1,3,1,5,1,5,2
528070262,5,5,2,2,5,2,1,2
528070263,1,1,1,4,2,1,5,2
528070264,3,1,4,5,5,4,4,2
528070265,5,2,1,1,1,1,1,3
528070266,3,1,1,1,5,1,2,5
528070267,1,5,5,1,1,1,5,2
528070268,5,1,1,1,1,1,2,3
528070269,1,1,4,1,5,1,4,2
528070270,5,1,2,1,1,1,1,2
528070271,2,1,1,2,5,2,1,3
528070272,2,2,1,1,-1,3,1,2
528070273,-5,-5,-5,-5,-5,-5,-5,-5
528070274,4,2,2,1,1,1,3,1
528070275,1,1,2,5,4,4,4,1
528070276,1,1,2,1,1,1,1,1
528070277,3,1,2,1,5,1,3,2
528070278,1,1,5,5,5,5,5,2
528070279,4,4,4,4,5,1,1,2
528070280,4,1,5,1,5,1,1,4
528070281,2,3,2,1,2,1,1,1
528070282,5,4,3,3,5,2,2,3
528070283,5,2,1,1,5,-1,1,1
528070284,-5,-5,-5,-5,-5,-5,-5,-5
528070285,3,1,1,1,1,1,5,-1
528070286,1,1,1,2,5,1,5,2
528070287,5,1,1,2,2,1,5,1
528070288,1,1,2,2,2,1,1,2
528070289,5,1,1,1,1,1,5,1
528070290,3,1,1,1,1,1,2,2
528070291,1,1,1,5,3,3,3,5
528070292,5,2,1,1,5,4,5,4
528070293,2,1,2,1,4,1,2,1
528070294,2,1,4,1,1,1,4,1
528070295,2,1,1,2,5,5,5,5
528070296,1,1,4,4,5,3,2,2
528070297,1,1,3,1,4,3,3,5
528070298,5,2,2,2,5,5,5,3
528070299,1,5,2,5,5,5,5,3
528070300,-5,-5,-5,-5,-5,-5,-5,-5
528070301,4,4,1,1,5,1,1,4
528070302,1,1,1,5,2,1,4,3
528070303,4,1,4,1,1,1,4,4
528070304,1,1,2,1,4,1,5,2
528070305,4,2,2,1,1,1,1,2
528070306,1,1,1,-5,1,1,-5,1
528070307,4,2,2,5,5,4,-5,2
528070308,1,3,2,5,5,1,1,3
528070309,5,1,5,5,5,5,5,-5
528070310,1,1,1,1,1,1,1,1
528070311,1,1,2,2,1,1,5,1
528070312,1,1,4,1,1,1,1,1
528070313,1,1,1,1,1,2,3,3
528070314,2,2,1,2,4,2,2,2
528070315,4,2,1,1,2,2,1,2
528070316,5,1,1,5,5,5,2,2
528070317,1,1,3,1,3,1,1,3
528070318,4,1,5,1,1,1,5,1
528070319,5,3,4,4,1,1,1,3
528070320,1,1,1,2,2,1,5,3
528070321,5,1,1,2,1,1,1,3
528070322,1,1,2,1,1,1,1,2
528070323,1,2,4,4,1,1,5,1
528070324,1,1,2,1,1,1,1,2
528070325,-5,-5,-5,-5,-5,-5,-5,-5
528070326,4,3,1,1,1,1,5,1
528070327,4,1,2,1,1,1,1,3
528070328,-5,-5,-5,-5,-5,-5,-5,-5
528070329,5,1,1,1,1,1,1,1
528070330,3,1,3,1,4,2,1,2
528070331,1,1,5,1,1,3,1,4
528070332,1,1,1,2,1,1,4,2
528070333,4,1,1,1,2,1,1,1
528070334,4,1,4,1,4,1,1,-2
528070335,1,1,4,4,1,1,5,3
528070336,1,2,1,1,1,2,5,2
528070337,4,1,1,1,1,1,1,1
528070338,1,1,1,1,1,1,1,4
528070339,-5,-5,-5,-5,-5,-5,-5,-5
528070340,4,1,1,1,2,1,1,1
528070341,5,5,5,1,1,1,1,1
528070342,1,1,1,1,1,1,1,2
528070343,2,1,2,5,5,1,1,1
528070344,1,1,2,1,2,1,1,2
528070345,2,1,1,1,2,2,1,2
528070346,5,4,5,2,4,1,2,2
528070347,-5,-5,-5,-5,-5,-5,-5,-5
528070348,2,1,2,1,4,1,2,2
528070349,5,1,1,1,1,1,1,1
528070350,2,2,1,1,1,1,1,2
528070351,1,1,1,1,1,1,1,1
528070352,5,1,1,1,1,1,1,1
528070353,1,1,2,1,2,1,1,1
528070354,1,1,1,1,4,1,4,2
528070355,5,1,5,1,3,1,1,3
528070356,2,1,3,5,5,1,5,4
528070357,1,1,1,1,2,1,1,2
528070358,1,2,1,1,1,1,5,1
528070359,4,1,3,1,2,2,1,3
528070360,1,2,1,1,2,2,2,2
528070361,4,1,1,4,4,2,5,4
528070362,5,1,2,1,1,1,2,4
528070363,1,1,1,1,1,1,1,1
528070364,1,1,3,1,1,1,5,3
528070365,2,1,1,1,1,1,5,2
528070366,1,1,4,5,4,1,5,4
528070367,1,1,5,1,4,5,5,5
528070368,1,1,1,1,1,1,3,2
528070369,5,2,2,1,1,1,1,3
528070370,2,1,1,1,1,1,1,2
528070371,3,1,5,1,1,1,3,1
528070372,-5,-5,-5,-5,-5,-5,-5,-5
528070373,1,1,1,1,1,1,1,1
528070374,1,1,2,1,1,1,5,2
528070375,2,1,5,5,5,5,5,-5
528070376,3,1,1,1,2,1,1,2
528070377,1,1,2,1,1,1,1,2
528070378,2,1,1,1,1,1,1,2
528070379,1,1,2,1,1,1,1,2
528070380,2,1,3,1,3,1,1,2
528070381,4,4,2,1,4,2,4,2
528070382,5,1,4,4,4,3,4,2
528070383,5,5,5,2,5,1,5,2
528070384,1,1,5,1,1,1,1,2
528070385,5,2,1,1,1,1,1,1
528070386,1,1,5,3,2,2,5,4
528070387,3,1,3,1,2,2,4,1
528070388,1,1,1,1,1,1,1,1
528070389,1,1,1,1,1,2,5,2
528070390,2,2,2,1,3,1,1,1
528070391,-2,-2,-2,-2,-2,-2,-2,-2
528070392,1,2,2,3,5,2,1,2
528070393,5,5,5,1,5,1,1,-1
528070394,3,2,2,1,1,1,1,5
528070395,3,1,4,1,5,2,3,2
528070396,1,1,1,1,1,1,5,1
528070397,5,5,5,5,5,1,5,2
528070398,1,1,1,2,2,1,4,3
528070399,5,1,4,1,5,1,1,3
528070400,1,1,4,2,4,1,5,3
528070401,5,1,4,2,2,1,2,4
528070402,-5,-5,-5,-5,-5,-5,-5,-5
528070403,1,1,1,1,1,1,1,2
528070404,2,2,5,2,2,1,1,2
528070405,5,1,5,1,1,1,1,5
528070406,2,1,1,1,1,1,5,4
528070407,5,1,4,1,5,1,2,1
528070408,2,2,5,1,1,1,1,2
528070409,1,1,1,1,1,1,1,1
528070410,5,5,1,1,5,1,1,5
528070411,1,1,5,5,5,1,1,2
528070412,4,2,1,1,5,2,5,2
528070413,1,2,2,1,1,1,1,2
528070414,1,1,2,4,4,3,4,2
528070415,2,1,1,1,4,1,5,2
528070416,4,2,4,4,4,1,4,2
528070417,1,1,1,1,1,1,1,-1
528070418,1,1,2,3,5,1,1,2
528070419,2,1,1,1,5,1,5,1
528070420,5,1,1,2,4,1,1,2
528070421,2,1,1,1,4,3,3,3
528070422,5,1,5,5,5,5,5,4
528070423,1,1,1,1,5,1,1,-1
528070424,4,4,4,4,4,1,1,2
528070425,5,3,4,1,5,1,1,2
528070426,2,1,1,2,4,2,4,2
528070427,5,1,5,1,5,1,1,3
528070428,5,1,1,2,4,2,2,1
528070429,1,1,3,1,4,1,1,3
528070430,2,1,5,5,5,1,4,3
528070431,4,4,4,2,5,1,1,2
528070432,4,1,1,2,5,2,5,2
528070433,1,2,2,2,2,1,4,2
528070434,5,1,5,5,5,5,5,5
528070435,1,1,5,4,3,3,5,3
528070436,1,1,2,1,1,1,1,2
528070437,2,1,1,1,1,1,1,1
528070438,1,1,1,1,1,1,1,-1
528070439,1,1,1,4,2,1,4,4
528070440,1,1,4,1,5,1,1,2
528070441,5,1,2,2,5,1,5,2
528070442,1,2,1,1,5,1,2,2
528070443,4,1,2,1,1,1,1,2
528070444,5,5,5,5,5,5,5,5
528070445,1,1,1,1,2,3,4,2
528070446,5,1,1,1,1,1,1,1
528070447,1,1,5,1,2,2,1,2
528070448,1,1,1,1,1,-1,-1,2
528070449,4,1,3,5,3,1,1,3
528070450,5,2,5,1,1,1,1,-1
528070451,2,1,1,1,1,1,1,2
528070452,1,4,3,1,4,2,5,2
528070453,1,1,1,4,1,1,1,4
528070454,1,1,1,1,1,1,1,1
528070455,1,1,1,4,1,1,1,1
528070456,5,1,4,1,5,1,5,4
528070457,5,1,1,1,5,2,1,2
528070458,2,1,1,1,1,1,2,2
528070459,1,1,4,5,5,5,5,2
528070460,2,1,2,1,1,1,5,2
528070461,2,4,1,1,2,1,1,1
528070462,1,1,5,1,1,1,1,1
528070463,1,1,1,1,1,1,5,2
528070464,2,1,1,2,4,4,2,2
528070465,5,1,2,1,1,1,2,1
528070466,5,1,1,1,1,1,1,2
528070467,1,1,1,1,1,1,5,-5
528070468,5,1,1,1,2,1,2,1
528070469,5,3,4,1,1,1,1,1
528070470,1,1,1,2,2,3,5,2
528070471,1,1,1,1,1,1,3,2
528070472,1,1,1,1,1,1,1,1
528070473,1,1,1,1,5,1,5,2
528070474,1,1,1,1,1,1,4,-1
528070475,2,2,2,1,3,2,2,3
528070476,5,1,1,2,3,1,2,4
528070477,5,1,5,4,5,1,5,5
528070478,3,1,1,1,1,1,1,1
528070479,1,1,2,1,2,1,5,1
528070480,1,1,5,5,1,5,5,5
528070481,-1,3,4,1,2,2,3,4
528070482,1,1,5,1,1,1,5,2
528070483,4,1,1,1,4,2,5,3
528070484,1,1,1,1,1,1,-1,4
528070485,4,1,2,1,1,1,1,2
528070486,-5,-5,-5,-5,-5,-5,-5,-5
528070487,1,1,1,1,1,1,1,1
528070488,5,1,5,1,1,1,1,1
528070489,4,1,2,3,3,3,3,1
528070490,2,2,2,2,1,1,1,2
528070491,1,1,2,1,1,1,3,2
528070492,1,1,1,1,1,1,2,2
528070493,1,5,5,1,1,1,1,2
528070494,1,1,1,1,5,1,5,-5
528070495,1,1,2,1,1,1,1,-1
528070496,1,1,2,2,3,2,3,3
528070497,2,2,2,1,2,2,4,2
528070498,5,1,1,5,5,4,5,4
528070499,3,2,1,2,1,1,2,2
528070500,1,1,1,5,1,1,3,1
528070501,4,1,2,1,2,1,4,2
528070502,1,1,1,4,1,1,5,2
528070503,5,2,3,1,3,1,5,1
528070504,5,1,1,1,2,1,1,1
528070505,4,1,1,5,5,1,5,2
528070506,1,1,1,1,1,1,1,1
528070507,1,1,1,1,1,1,1,1
528070508,-1,-1,-1,-1,-1,-1,-1,-1
528070509,-5,-5,-5,-5,-5,-5,-5,-5
528070510,4,1,2,5,5,1,5,5
528070511,1,1,1,2,5,2,5,2
528070512,1,1,5,1,1,1,5,5
528070513,1,1,1,1,1,1,4,1
528070514,4,1,3,1,1,1,4,2
528070515,2,2,4,1,2,2,2,2
528070516,1,1,1,-1,-1,3,5,2
528070517,1,1,4,2,1,1,5,2
528070518,-5,-5,-5,-5,-5,-5,-5,-5
528070519,5,2,4,2,5,2,2,2
528070520,1,4,4,1,1,1,1,1
528070521,3,4,4,3,5,5,5,5
528070522,-5,-5,-5,-5,-5,-5,-5,-5
528070523,5,5,5,5,5,4,1,1
528070524,1,1,1,1,1,1,1,1
528070525,2,1,2,1,1,1,5,1
528070526,5,1,1,1,2,1,1,2
528070527,2,1,1,4,4,3,5,2
528070528,1,1,4,1,4,5,5,4
528070529,-5,-5,-5,-5,-5,-5,-5,-5
528070530,-5,-5,-5,-5,-5,-5,-5,-5
528070531,2,2,1,1,1,1,1,2
528070532,5,4,5,1,1,1,3,2
528070533,1,1,1,2,1,2,5,4
528070534,2,1,4,5,5,5,5,5
528070535,1,1,1,1,1,1,5,2
528070536,5,2,2,1,1,2,1,2
528070537,1,1,1,2,5,2,2,2
528070538,2,1,1,1,1,1,1,1
528070539,1,1,2,1,1,1,1,1
528070540,1,1,1,4,4,4,5,1
528070541,1,1,1,1,1,1,5,1
528070542,5,2,5,5,5,1,1,-1
528070543,1,1,1,1,1,1,1,1
528070544,5,2,5,1,1,1,5,2
528070545,1,1,1,1,2,1,1,2
528070546,1,1,2,1,2,1,5,3
528070547,2,1,2,1,1,1,1,2
528070548,-5,-5,-5,-5,-5,-5,-5,-5
528070549,5,1,1,1,5,5,5,2
528070550,5,1,1,1,1,1,4,5
528070551,1,1,1,5,1,1,5,2
528070552,2,4,4,1,2,1,1,2
528070553,1,1,1,5,5,5,5,1
528070554,4,3,1,2,1,1,1,1
528070555,3,3,2,3,5,2,2,3
528070556,2,2,1,1,2,2,4,1
528070557,4,1,2,1,1,1,1,1
528070558,5,2,1,4,2,1,4,2
528070559,5,2,1,1,5,1,1,4
528070560,5,1,1,3,1,3,5,2
528070561,2,1,2,1,1,1,1,1
528070562,-5,1,1,1,1,1,1,1
528070563,5,1,1,1,5,1,1,2
528070564,2,1,1,1,1,1,5,3
528070565,-5,-5,-5,-5,-5,-5,-5,-5
528070566,1,1,1,1,1,1,1,2
528070567,5,1,5,1,5,1,1,3
528070568,5,1,1,5,1,1,1,2
528070569,1,1,1,1,1,1,1,1
528070570,5,1,2,1,5,5,1,4
528070571,5,5,5,5,5,5,5,5
528070572,5,1,1,1,1,1,1,1
528070573,-5,-5,-5,-5,-5,-5,-5,-5
528070574,4,2,2,1,5,1,4,4
528070575,1,1,1,1,4,1,1,4
528070576,1,2,1,1,5,3,2,2
528070577,5,4,4,2,5,2,4,4
528070578,5,2,4,1,5,1,1,1
528070579,2,1,1,1,1,1,2,2
528070580,1,1,1,1,1,1,1,1
528070581,5,1,2,2,5,1,2,5
528070582,-1,-1,-1,-1,-1,-1,-1,-1
528070583,5,1,2,1,5,1,1,2
528070584,5,4,5,2,1,1,1,1
528070585,4,1,1,1,1,1,4,1
528070586,1,1,2,1,1,1,5,2
528070587,1,1,1,5,2,2,5,3
528070588,4,2,2,1,2,1,1,2
528070589,4,5,4,3,4,2,3,2
528070590,5,1,5,1,1,1,1,3
528070591,4,1,5,1,5,1,5,2
528070592,1,1,1,1,5,1,2,2
528070593,4,1,4,1,1,1,5,3
528070594,1,1,1,1,1,1,5,1
528070595,3,2,2,3,3,2,2,3
528070596,-5,-5,-5,-5,-5,-5,-5,-5
528070597,5,1,1,1,2,1,5,-1
528070598,1,1,1,1,1,1,1,2
528070599,1,4,1,5,5,1,5,1
528070600,5,2,2,1,1,1,1,1
528070601,2,1,1,1,1,1,1,3
528070602,5,1,1,1,1,1,5,4
528070603,2,1,2,1,1,1,2,2
528070604,5,1,2,2,2,2,2,2
528070605,-1,-1,-1,-1,-1,-1,-1,-1
528070606,1,1,5,1,1,1,5,1
528070607,2,1,1,2,2,2,2,1
528070608,1,1,3,5,5,1,5,3
528070609,2,1,5,1,1,1,1,1
528070610,2,1,2,3,4,2,5,3
528070611,1,1,2,4,5,1,5,2
528070612,1,1,2,2,3,2,5,2
528070613,1,1,1,5,5,5,5,5
528070614,5,1,4,4,1,1,4,2
528070615,-5,-5,-5,-5,-5,-5,-5,-5
528070616,3,2,1,1,5,1,1,2
528070617,2,1,1,1,1,1,1,1
528070618,5,3,3,1,1,1,1,1
528070619,2,5,2,1,4,1,2,2
528070620,5,5,5,5,5,1,1,5
528070621,1,5,2,1,1,1,5,-1
528070622,5,1,1,1,5,1,5,4
528070623,5,1,5,5,3,3,5,3
528070624,3,2,2,1,1,1,2,2
528070625,1,1,4,1,1,1,5,2
528070626,1,1,1,5,3,3,5,2
528070627,4,1,2,2,3,2,1,3
528070628,2,2,3,1,5,1,2,2
528070629,1,1,1,1,1,1,5,2
528070630,5,1,1,1,4,1,1,2
528070631,5,1,1,1,5,1,1,1
528070632,1,1,1,1,1,1,5,4
528070633,1,1,1,1,2,1,4,2
528070634,1,1,2,1,1,1,1,1
528070635,1,1,1,5,5,2,5,3
528070636,-5,1,-5,1,-5,-5,-5,2
528070637,4,1,3,2,1,1,1,2
528070638,4,2,2,2,4,1,1,2
528070639,-1,-1,-1,-1,-1,-1,-1,-1
528070640,1,1,1,1,5,1,1,1
528070641,-5,-5,-5,-5,-5,-5,-5,-5
528070642,5,1,1,2,1,1,1,2
528070643,1,1,5,1,1,1,1,4
528070644,4,4,4,4,4,4,4,4
528070645,-5,-5,-5,-5,-5,-5,-5,-5
528070646,1,5,5,1,1,1,1,3
528070647,2,5,2,1,1,1,5,2
528070648,1,1,1,5,5,2,5,4
528070649,1,1,2,1,1,1,1,2
528070650,1,3,1,1,5,1,5,2
528070651,1,2,4,1,1,1,1,2
528070652,1,2,2,1,4,1,1,3
528070653,2,1,4,1,5,1,5,2
528070654,4,1,3,1,5,5,5,4
528070655,1,1,1,1,1,2,5,2
528070656,1,1,1,5,5,5,5,5
528070657,5,5,2,1,1,1,1,1
528070658,2,1,2,5,5,5,5,4
528070659,1,1,2,4,1,1,1,2
528070660,4,1,1,1,1,1,1,1
528070661,-5,-1,-1,-1,1,1,5,3
528070662,2,1,1,2,1,1,2,2
528070663,5,1,2,5,5,1,5,2
528070664,-1,-1,1,1,1,1,1,-1
528070665,1,1,1,1,1,1,1,1
528070666,1,1,1,1,1,1,5,2
528070667,2,5,5,1,4,1,1,2
528070668,4,4,4,1,4,1,1,3
528070669,5,2,3,1,5,1,1,2
528070670,-5,-5,-5,-5,-5,-5,-5,-5
528070671,-5,-5,-5,-5,-5,-5,-5,-5
528070672,1,1,1,1,1,1,1,2
528070673,1,1,1,1,2,2,4,3
528070674,1,1,1,1,1,1,1,1
528070675,4,1,4,5,5,1,5,4
