D_INTERVIEW,Q1,Q2,Q3,Q4,Q5,Q6
392070093,1,-2,-2,-2,-2,-2
392070094,1,2,2,3,1,4
392070095,1,2,3,-1,3,4
392070096,1,3,2,2,3,4
392070097,1,2,2,3,2,4
392070098,1,1,2,1,3,3
392070099,1,2,1,1,2,1
392070100,1,2,2,1,2,4
392070101,1,2,2,3,2,4
392070102,1,2,2,2,1,3
392070103,1,1,1,2,2,2
392070104,1,1,1,1,1,3
392070105,1,2,2,3,1,-1
392070106,1,2,1,-1,1,3
392070107,1,1,1,1,-1,4
392070108,1,1,1,1,1,1
392070109,1,2,2,3,2,4
392070110,1,2,2,3,1,4
392070111,2,2,1,3,3,3
392070112,1,2,2,2,1,3
392070113,1,1,1,3,2,4
392070114,1,1,1,2,2,3
392070115,1,1,1,1,1,2
392070116,1,1,1,3,1,3
392070117,1,1,1,1,2,4
392070118,1,2,1,2,2,4
392070119,1,1,1,2,1,2
392070120,1,2,2,3,1,3
392070121,1,2,1,2,1,3
392070122,1,1,1,-1,3,4
392070123,4,4,1,1,4,2
392070124,1,2,1,2,3,2
392070125,1,1,2,3,1,4
392070126,1,3,2,2,2,3
392070127,1,2,2,1,3,2
392070128,1,1,2,2,1,3
392070129,1,2,2,1,2,2
392070130,2,2,1,1,1,3
392070131,1,3,1,3,2,4
392070132,1,1,3,3,1,2
392070133,1,3,2,2,1,4
392070134,1,2,1,2,2,4
392070135,1,1,1,2,2,3
392070136,1,1,2,3,1,3
392070137,1,2,2,-1,2,-1
392070138,1,1,2,3,2,3
392070139,1,1,1,2,1,3
392070140,1,2,3,2,1,-1
392070141,1,2,1,3,2,4
392070142,1,1,1,2,3,4
392070143,1,2,1,2,2,3
392070144,1,2,2,2,2,4
392070145,1,1,1,2,3,4
392070146,1,2,1,2,1,4
392070147,1,3,2,2,3,2
392070148,1,1,1,1,1,2
392070149,1,2,1,2,1,2
392070150,1,3,2,1,3,2
392070151,1,2,1,2,2,4
392070152,1,1,1,3,1,4
392070153,1,1,1,2,1,4
392070154,1,1,1,2,2,3
392070155,1,1,1,3,2,4
392070156,1,1,1,2,1,3
392070157,1,2,2,1,3,3
392070158,2,2,2,3,2,3
392070159,1,2,2,2,3,1
392070160,1,1,1,3,2,4
392070161,1,2,3,2,1,4
392070162,1,2,2,2,1,2
392070163,1,1,1,2,2,3
392070164,1,2,2,2,1,3
392070165,1,1,2,-1,2,-1
392070166,1,2,2,2,1,4
392070167,1,2,2,2,2,3
392070168,1,2,3,3,2,3
392070169,1,2,2,3,2,4
392070170,1,1,1,1,1,3
392070171,1,1,1,1,1,-1
392070172,1,2,2,2,1,3
392070173,1,2,3,2,3,4
392070174,1,1,1,1,1,1
392070175,1,1,1,3,2,4
392070176,2,1,2,4,1,4
392070177,1,3,1,3,1,4
392070178,1,2,2,3,1,4
392070179,1,3,2,2,1,3
392070180,1,2,2,2,1,3
392070181,1,2,2,2,1,4
392070182,1,1,1,1,1,3
392070183,1,2,3,2,3,3
392070184,1,2,1,3,3,3
392070185,1,1,2,2,3,3
392070186,1,1,1,2,1,4
392070187,-1,-1,-1,-1,-1,-1
392070188,1,1,2,2,2,4
392070189,1,2,2,3,3,-1
392070190,1,2,2,2,3,3
392070191,1,2,3,2,1,2
392070192,1,1,1,2,1,4
392070193,1,1,1,2,2,3
392070194,1,2,1,3,2,4
392070195,1,1,1,2,1,3
392070196,1,2,2,2,1,4
392070197,1,1,1,2,4,1
392070198,1,1,1,1,1,3
392070199,1,2,2,-1,1,4
392070200,1,2,3,2,3,3
392070201,1,1,1,2,2,4
392070202,1,2,2,3,3,-1
392070203,1,1,2,2,2,1
392070204,1,1,1,2,1,3
392070205,1,1,2,1,1,2
392070206,1,2,2,2,2,3
392070207,1,2,1,2,1,3
392070208,1,2,2,3,1,4
392070209,1,1,1,3,1,4
392070210,1,2,1,2,4,4
392070211,1,2,2,2,2,4
392070212,1,2,1,3,2,4
392070213,1,2,2,2,2,3
392070214,1,2,2,-1,2,4
392070215,1,1,2,2,2,3
392070216,1,1,1,1,1,1
392070217,1,2,2,-1,1,-1
392070218,1,-2,3,2,-2,-2
392070219,2,3,1,2,1,4
392070220,1,1,1,1,1,2
392070221,1,1,2,2,2,4
392070222,2,1,1,2,1,4
392070223,1,2,1,3,3,-1
392070224,1,2,1,3,2,4
392070225,1,2,1,2,3,1
392070226,1,1,2,2,2,3
392070227,1,2,1,2,1,1
392070228,1,1,1,2,1,1
392070229,1,1,1,1,2,3
392070230,1,2,1,2,2,3
392070231,1,2,3,3,3,4
392070232,1,2,1,2,2,4
392070233,1,1,1,2,1,-1
392070234,1,1,1,2,1,4
392070235,1,1,1,3,3,3
392070236,1,2,1,3,3,4
392070237,1,2,1,2,2,4
392070238,1,3,2,3,3,4
392070239,1,2,-2,3,3,4
392070240,1,2,2,2,4,-2
392070241,1,1,1,1,1,3
392070242,1,1,1,3,1,4
392070243,1,1,2,1,1,2
392070244,2,1,4,1,3,4
392070245,1,1,1,2,1,4
392070246,1,2,3,3,3,4
392070247,1,2,1,2,1,4
392070248,1,2,1,4,1,4
392070249,1,1,2,2,2,4
392070250,1,2,2,2,1,3
392070251,1,1,1,1,1,3
392070252,1,2,2,3,2,4
392070253,1,1,2,-1,3,4
392070254,1,1,2,2,2,2
392070255,1,-2,2,2,2,2
392070256,1,2,3,2,-1,-1
392070257,1,1,2,1,1,3
392070258,1,2,1,2,2,3
392070259,1,3,2,1,1,4
392070260,1,2,2,2,2,3
392070261,1,1,1,3,2,4
392070262,1,3,1,2,1,3
392070263,1,2,2,3,3,4
392070264,1,2,1,2,2,4
392070265,1,2,1,1,2,4
392070266,1,1,2,2,2,4
392070267,1,1,1,1,1,3
392070268,1,2,2,3,2,2
392070269,1,3,3,3,1,2
392070270,1,1,1,1,1,1
392070271,1,2,2,2,1,-1
392070272,1,2,2,2,2,4
392070273,1,1,1,1,2,4
392070274,1,1,2,2,3,3
392070275,1,2,2,1,1,-1
392070276,1,2,1,3,2,4
392070277,1,3,2,2,3,3
392070278,1,1,2,3,3,4
392070279,1,2,2,2,2,3
392070280,1,1,1,2,1,4
392070281,1,2,2,2,2,3
392070282,1,2,2,1,2,3
392070283,1,2,3,2,2,3
392070284,1,2,1,3,2,4
392070285,1,1,2,3,2,4
392070286,1,2,2,2,1,4
392070287,1,2,2,3,3,3
392070288,1,1,1,4,3,4
392070289,1,2,1,2,1,3
392070290,2,2,1,1,2,4
392070291,1,2,2,1,3,4
392070292,1,2,2,2,1,4
392070293,1,2,2,2,2,3
392070294,1,2,2,2,1,3
392070295,1,2,1,1,2,2
392070296,1,1,2,2,3,3
392070297,1,1,2,2,2,3
392070298,1,1,1,1,3,3
392070299,1,2,2,2,3,3
392070300,1,1,1,2,2,3
392070301,1,1,1,2,1,1
392070302,1,2,2,2,4,4
392070303,1,2,1,1,1,2
392070304,1,1,1,2,1,4
392070305,1,2,2,2,3,-1
392070306,1,1,1,2,2,4
392070307,1,2,2,1,2,3
392070308,1,3,2,3,1,4
392070309,1,1,3,2,2,3
392070310,1,2,3,3,3,2
392070311,1,1,2,3,2,3
392070312,1,2,2,3,1,3
392070313,1,1,2,2,3,3
392070314,1,2,2,2,1,2
392070315,1,1,3,3,2,4
392070316,1,3,1,1,1,4
392070317,1,2,2,2,1,3
392070318,1,1,1,2,1,3
392070319,1,2,2,3,1,3
392070320,1,1,1,2,2,4
392070321,1,2,2,2,2,-1
392070322,1,1,2,2,1,2
392070323,1,1,1,2,1,3
392070324,1,2,2,2,2,3
392070325,1,2,2,2,2,3
392070326,1,2,2,3,2,3
392070327,1,2,2,2,1,4
392070328,1,2,2,3,4,-1
392070329,1,1,2,2,2,3
392070330,1,2,1,4,-1,4
392070331,1,1,1,2,1,3
392070332,1,1,1,2,1,3
392070333,1,1,1,2,2,4
392070334,1,2,2,2,1,3
392070335,1,1,1,2,1,4
392070336,1,2,2,2,2,-1
392070337,1,2,2,3,2,4
392070338,1,1,1,1,1,1
392070339,1,1,1,1,1,4
392070340,1,2,2,3,1,3
392070341,1,1,1,2,3,4
392070342,1,2,1,2,3,3
392070343,1,2,2,1,1,4
392070344,1,2,2,4,1,3
392070345,1,2,2,2,2,3
392070346,1,2,1,2,1,4
392070347,1,1,1,1,1,1
392070348,1,2,2,1,2,4
392070349,1,2,2,1,1,3
392070350,1,1,1,1,2,3
392070351,1,2,2,3,1,4
392070352,1,1,1,1,1,2
392070353,1,2,2,2,-1,2
392070354,-2,-2,-2,-2,-2,-2
392070355,1,1,1,2,2,3
392070356,1,1,2,3,1,4
392070357,1,2,2,2,3,3
392070358,1,2,2,2,2,4
392070359,1,2,2,1,1,3
392070360,2,3,1,3,1,4
392070361,2,2,3,2,2,3
392070362,1,1,1,1,2,4
392070363,1,2,1,3,-1,-1
392070364,2,2,1,3,1,3
392070365,2,2,2,-1,2,3
392070366,2,2,1,1,3,3
392070367,1,2,1,3,1,4
392070368,1,1,1,-1,1,4
392070369,1,2,2,2,2,2
392070370,1,2,1,4,2,3
392070371,1,2,2,4,1,-1
392070372,1,2,2,2,2,4
392070373,-2,-2,-2,-2,-2,-2
392070374,1,1,1,2,1,3
392070375,1,1,2,2,1,3
392070376,1,1,1,3,2,4
392070377,1,2,2,3,2,4
392070378,1,-1,1,-1,-1,4
392070379,1,2,1,2,2,-1
392070380,1,2,1,3,2,4
392070381,1,2,1,2,1,2
392070382,1,3,2,3,3,4
392070383,1,2,2,2,3,1
392070384,1,1,1,-1,1,4
392070385,1,1,1,1,1,1
392070386,2,-1,-1,-1,2,-1
392070387,1,2,2,3,1,4
392070388,1,1,1,2,-1,-1
392070389,1,2,2,3,1,4
392070390,1,1,1,1,1,1
392070391,1,2,2,-1,2,-1
392070392,2,2,2,2,4,3
392070393,1,2,1,2,2,3
392070394,1,1,2,3,1,4
392070395,2,2,2,3,3,4
392070396,1,-2,-2,-2,-2,-2
392070397,1,2,1,1,2,4
392070398,1,2,2,3,3,3
392070399,1,2,1,3,2,4
392070400,1,1,2,2,1,4
392070401,1,2,3,2,3,4
392070402,1,1,1,2,2,4
392070403,1,3,2,3,1,4
392070404,1,1,1,3,1,4
392070405,1,2,2,3,2,4
392070406,1,2,3,2,1,2
392070407,1,1,1,2,2,3
392070408,1,1,1,2,2,4
392070409,1,1,1,2,2,3
392070410,1,2,2,3,2,3
392070411,1,2,2,1,2,4
392070412,1,1,1,-1,2,3
392070413,1,2,3,2,2,3
392070414,1,2,1,2,2,3
392070415,1,2,2,3,3,4
392070416,1,1,1,1,1,-1
392070417,2,3,2,3,2,4
392070418,1,2,1,3,1,4
392070419,1,1,1,2,2,3
392070420,1,1,1,2,2,4
392070421,2,3,2,3,2,2
392070422,1,1,1,3,3,4
392070423,1,2,1,1,2,3
392070424,1,1,1,2,-1,-1
392070425,1,1,1,2,1,1
392070426,1,2,1,2,2,-1
392070427,1,2,1,3,2,4
392070428,1,1,2,2,1,4
392070429,1,1,1,2,2,3
392070430,1,1,2,1,1,4
392070431,1,2,1,2,2,3
392070432,1,1,2,3,2,-1
392070433,1,2,-1,3,3,4
392070434,1,1,1,2,3,4
392070435,1,2,2,3,1,4
392070436,1,1,2,3,1,4
392070437,1,1,1,1,1,3
392070438,1,2,1,2,1,3
392070439,1,2,1,1,2,3
392070440,4,1,2,2,1,4
392070441,1,1,1,2,2,1
392070442,1,1,1,2,2,4
392070443,1,1,1,2,2,2
392070444,1,2,2,2,2,2
392070445,1,2,2,1,1,3
392070446,1,1,1,1,2,4
392070447,1,1,2,2,-2,3
392070448,1,3,2,-1,2,4
392070449,1,2,2,2,3,3
392070450,1,1,2,2,2,4
392070451,1,2,1,2,1,4
392070452,1,1,1,1,2,1
392070453,1,2,1,2,1,3
392070454,1,1,1,2,2,4
392070455,2,4,3,1,-2,-2
392070456,1,2,1,2,2,-1
392070457,1,2,2,1,1,3
392070458,1,1,1,2,1,4
392070459,1,2,3,1,2,3
392070460,1,1,1,3,2,-1
392070461,1,1,1,2,2,4
392070462,1,2,1,2,2,3
392070463,1,1,1,1,3,4
392070464,1,3,1,2,1,1
392070465,1,1,2,2,1,2
392070466,1,2,1,2,1,4
392070467,2,2,2,3,4,4
392070468,1,2,2,2,2,3
392070469,1,1,2,2,2,4
392070470,1,2,1,3,2,3
392070471,1,2,2,2,1,3
392070472,1,2,3,2,2,3
392070473,1,2,1,3,3,4
392070474,1,1,1,2,1,3
392070475,1,3,1,2,3,-1
392070476,1,1,2,3,2,-2
392070477,1,1,2,2,2,3
392070478,1,2,2,1,2,2
392070479,-2,-2,-2,-2,-2,-2
392070480,1,1,1,3,2,4
392070481,1,2,1,2,1,3
392070482,1,1,2,1,2,4
392070483,2,2,2,2,2,4
392070484,1,2,1,4,1,4
392070485,1,1,2,3,2,4
392070486,1,1,1,-1,-1,-1
392070487,1,2,1,1,1,1
392070488,1,2,1,2,2,4
392070489,1,2,1,2,1,3
392070490,1,1,2,3,4,4
392070491,1,2,2,2,3,3
392070492,1,2,1,3,2,4
392070493,1,1,2,3,2,4
392070494,1,2,2,2,2,4
392070495,1,2,3,2,4,4
392070496,1,1,2,2,1,3
392070497,1,3,2,-1,1,4
392070498,1,2,2,2,2,3
392070499,1,1,1,2,2,-1
392070500,1,1,3,2,1,-1
392070501,1,2,2,1,1,3
392070502,1,1,1,1,2,-1
392070503,1,2,1,3,2,3
392070504,1,2,2,3,2,3
392070505,1,1,1,3,2,4
392070506,1,2,1,2,2,4
392070507,1,1,2,2,1,4
392070508,1,2,3,4,3,4
392070509,1,2,2,3,3,3
392070510,1,3,2,1,1,3
392070511,1,1,1,2,2,1
392070512,1,2,1,2,2,4
392070513,1,1,1,3,1,4
392070514,1,1,1,2,1,3
392070515,1,2,3,3,2,4
392070516,1,2,2,3,3,4
392070517,2,2,1,2,2,3
392070518,1,2,3,3,3,-1
392070519,1,2,2,2,2,3
392070520,1,2,3,2,4,4
392070521,1,3,1,4,2,4
392070522,1,3,2,4,2,4
392070523,1,1,1,2,2,3
392070524,1,2,1,2,2,3
392070525,1,1,1,2,2,4
392070526,1,3,2,3,1,-1
392070527,2,2,2,2,2,3
392070528,2,3,2,3,2,4
392070529,1,4,4,4,4,4
392070530,1,2,2,3,1,4
392070531,1,3,2,2,1,3
392070532,3,1,1,2,2,-1
392070533,1,2,2,3,3,4
392070534,1,3,2,3,1,4
392070535,1,1,1,1,1,1
392070536,1,2,2,3,3,4
392070537,1,2,2,2,1,4
392070538,1,2,1,1,1,4
392070539,1,2,2,4,1,4
392070540,1,2,1,2,1,4
392070541,1,1,2,2,1,4
392070542,1,2,2,2,-1,4
392070543,1,2,1,2,3,4
392070544,-2,-2,-2,-2,-2,-2
392070545,1,1,2,3,2,-1
392070546,1,2,1,2,3,4
392070547,1,1,1,2,2,4
392070548,1,2,2,1,1,3
392070549,1,2,1,2,2,3
392070550,1,2,2,2,2,3
392070551,1,2,3,2,2,4
392070552,1,1,1,2,2,3
392070553,1,2,1,2,3,4
392070554,1,1,2,3,1,3
392070555,1,2,2,2,2,4
392070556,1,1,1,2,2,4
392070557,1,1,1,1,1,3
392070558,1,2,2,2,3,4
392070559,1,2,2,3,3,3
392070560,1,1,2,3,1,4
392070561,2,3,2,1,1,4
392070562,1,2,2,1,3,4
392070563,1,3,1,3,2,3
392070564,1,1,2,1,2,2
392070565,1,1,1,2,2,4
392070566,1,1,1,3,1,4
392070567,2,2,1,2,1,3
392070568,1,2,2,3,1,3
392070569,1,1,1,1,2,2
392070570,1,2,1,3,2,3
392070571,1,2,1,2,2,3
392070572,1,2,3,3,2,3
392070573,1,1,2,3,4,4
392070574,1,1,1,2,-1,4
392070575,1,2,3,1,1,-1
392070576,1,1,1,1,2,1
392070577,1,2,2,1,1,3
392070578,-1,3,2,3,2,4
392070579,1,2,2,2,1,3
392070580,1,1,2,1,3,3
392070581,1,2,1,2,1,2
392070582,1,3,2,2,1,4
392070583,1,1,1,2,4,4
392070584,1,2,2,2,1,2
392070585,1,2,2,3,2,3
392070586,1,2,1,3,2,3
392070587,1,1,3,3,2,3
392070588,1,2,1,2,2,3
392070589,1,1,1,-1,1,4
392070590,1,1,2,1,1,4
392070591,1,2,3,2,2,2
392070592,1,2,2,1,1,3
392070593,1,1,2,2,3,3
392070594,1,2,2,2,2,3
392070595,1,2,2,4,2,4
392070596,1,2,1,4,2,4
392070597,1,1,1,-1,2,-1
392070598,1,2,2,2,2,4
392070599,1,1,2,1,2,2
392070600,1,1,1,2,3,3
392070601,1,2,2,2,3,4
392070602,1,1,1,3,1,4
392070603,1,1,2,1,1,-1
392070604,1,1,1,1,1,3
392070605,1,1,2,2,1,3
392070606,1,2,2,2,2,1
392070607,1,2,1,2,3,4
392070608,2,1,1,3,1,-1
392070609,1,1,2,3,1,4
392070610,1,1,1,2,2,1
392070611,1,2,2,3,3,4
392070612,1,2,1,2,3,4
392070613,1,3,1,-1,-1,4
392070614,1,2,2,3,1,4
392070615,1,1,3,2,-1,3
392070616,1,2,1,3,1,4
392070617,1,2,2,2,1,3
392070618,1,3,1,3,3,4
392070619,1,2,1,2,2,3
392070620,1,1,1,2,1,3
392070621,1,1,2,3,2,4
392070622,1,1,1,2,2,4
392070623,1,2,1,3,1,4
392070624,1,1,1,2,2,3
392070625,1,1,2,2,3,3
392070626,1,1,2,2,2,3
392070627,1,2,1,2,1,4
392070628,1,2,2,3,3,-1
392070629,1,2,2,3,2,4
392070630,1,2,1,3,2,4
392070631,1,2,2,1,2,3
392070632,3,1,1,1,2,2
392070633,1,1,2,3,1,-1
392070634,1,2,2,2,1,2
392070635,1,2,2,2,2,3
392070636,1,2,3,3,2,4
392070637,1,2,2,3,2,4
392070638,1,1,1,2,1,4
392070639,1,2,2,2,1,3
392070640,1,1,1,2,1,4
392070641,1,2,2,3,2,4
392070642,1,2,2,1,2,3
392070643,3,2,1,3,1,4
392070644,1,1,1,3,2,4
392070645,1,2,1,2,2,3
392070646,1,1,2,2,3,4
392070647,1,1,3,3,1,3
392070648,1,2,2,2,2,1
392070649,1,1,2,1,1,1
392070650,1,2,2,3,1,4
392070651,1,1,1,2,-1,2
392070652,1,1,1,2,2,3
392070653,1,3,1,2,1,3
392070654,2,2,3,3,2,4
392070655,1,2,2,2,4,4
392070656,1,2,2,3,1,4
392070657,1,1,2,1,2,2
392070658,2,3,2,3,2,4
392070659,1,1,2,1,1,4
392070660,1,1,1,2,1,4
392070661,1,2,2,3,3,2
392070662,1,1,2,2,3,2
392070663,1,1,1,1,1,4
392070664,1,2,1,3,1,-2
392070665,1,2,3,2,1,4
392070666,1,3,1,3,3,4
392070667,1,1,1,3,1,4
392070668,1,2,2,2,1,4
392070669,1,2,2,1,2,4
392070670,1,2,2,2,2,4
392070671,1,2,1,3,-1,4
392070672,1,2,2,2,2,3
392070673,1,2,2,1,1,1
392070674,2,3,4,2,4,3
392070675,1,1,3,3,1,-1
392070676,1,2,2,2,3,3
392070677,1,2,1,3,2,-1
392070678,1,2,1,3,1,3
392070679,1,2,1,2,1,2
392070680,1,1,1,1,4,4
392070681,1,1,1,3,2,4
392070682,1,2,2,3,1,4
392070683,1,1,1,1,1,-1
392070684,1,1,1,2,3,4
392070685,1,1,2,2,2,2
392070686,1,2,2,3,2,4
392070687,1,1,1,2,1,4
392070688,3,2,1,4,2,4
392070689,1,1,2,1,1,-1
392070690,1,1,2,2,1,3
392070691,1,2,1,3,3,4
392070692,2,3,4,2,-1,4
392070693,1,2,2,3,2,4
392070694,1,2,2,3,2,3
392070695,1,1,1,2,2,4
392070696,1,1,1,2,2,4
392070697,1,1,1,2,2,4
392070698,1,2,2,1,1,4
392070699,1,1,2,2,1,4
392070700,1,2,1,-1,2,4
392070701,1,1,1,2,2,4
392070702,1,3,3,2,1,4
392070703,1,2,2,2,2,3
392070704,1,2,2,2,2,3
392070705,1,2,2,4,2,4
392070706,1,2,3,3,2,-1
392070707,1,1,2,2,4,4
392070708,1,1,2,3,3,2
392070709,1,2,2,2,1,3
392070710,1,1,1,1,1,2
392070711,1,3,1,3,1,4
392070712,1,1,1,2,2,-1
392070713,1,1,1,1,1,1
392070714,1,2,2,1,3,3
392070715,1,2,1,2,2,3
392070716,1,1,2,3,2,2
392070717,1,2,2,3,-1,3
392070718,1,2,2,2,1,-1
392070719,2,1,2,3,2,3
392070720,1,3,2,3,3,4
392070721,1,1,1,2,1,2
392070722,1,2,2,3,2,-1
392070723,1,1,1,3,2,4
392070724,1,1,3,2,2,-1
392070725,1,1,1,2,2,4
392070726,1,2,1,2,2,2
392070727,1,1,1,2,1,4
392070728,1,1,2,3,3,4
392070729,1,2,3,2,3,3
392070730,1,2,1,2,1,3
392070731,1,1,2,3,3,3
392070732,1,1,1,3,2,4
392070733,1,1,3,4,1,4
392070734,1,1,1,2,4,3
392070735,1,1,2,2,2,-1
392070736,1,2,2,2,2,4
392070737,1,2,3,3,3,4
392070738,1,1,2,2,2,4
392070739,1,2,2,2,3,4
392070740,1,2,2,2,2,4
392070741,1,2,2,2,2,4
392070742,2,3,2,2,2,3
392070743,1,1,1,3,2,4
392070744,1,1,2,2,2,4
392070745,1,2,3,3,3,-1
392070746,1,1,2,2,1,2
392070747,1,1,1,1,1,1
392070748,1,1,1,1,1,-1
392070749,1,2,2,3,2,4
392070750,1,2,1,2,2,3
392070751,1,1,1,2,2,2
392070752,1,1,1,2,1,3
392070753,1,2,1,3,1,4
392070754,1,2,1,3,1,3
392070755,1,2,1,3,1,4
392070756,1,2,1,3,2,4
392070757,1,2,1,2,2,4
392070758,1,2,1,2,1,3
392070759,1,1,2,4,2,4
392070760,1,1,1,2,1,3
392070761,1,1,1,3,1,3
392070762,1,2,1,4,2,4
392070763,1,1,2,3,4,3
392070764,1,2,1,1,1,3
392070765,2,1,1,-1,2,-1
392070766,1,2,2,1,1,3
392070767,1,2,1,3,1,4
392070768,1,2,2,3,2,4
392070769,1,2,3,3,1,2
392070770,1,1,1,3,2,3
392070771,1,2,1,2,2,4
392070772,1,2,2,3,2,3
392070773,1,2,2,-1,2,4
392070774,1,1,1,3,1,4
392070775,1,2,2,3,3,3
392070776,1,2,2,2,3,4
392070777,1,1,1,2,2,3
392070778,1,3,3,2,4,4
392070779,1,2,3,3,1,4
392070780,1,2,1,2,1,4
392070781,1,1,1,2,1,3
392070782,1,3,2,2,2,3
392070783,1,2,1,2,2,4
392070784,-2,-2,-2,-2,-2,-2
392070785,1,2,2,3,3,3
392070786,1,1,1,1,1,3
392070787,1,2,2,2,2,-1
392070788,1,2,2,2,2,2
392070789,2,2,2,2,2,3
392070790,1,2,1,2,1,4
392070791,1,1,1,2,1,-1
392070792,2,2,1,3,2,3
392070793,1,2,2,2,2,4
392070794,1,1,1,1,1,3
392070795,2,3,1,3,2,4
392070796,1,3,2,4,2,4
392070797,1,1,2,2,1,2
392070798,1,1,1,2,2,4
392070799,1,2,2,2,2,3
392070800,1,2,4,-1,-2,3
392070801,1,2,2,3,2,3
392070802,1,2,3,2,1,4
392070803,2,3,2,2,3,-1
392070804,1,2,2,3,2,4
392070805,1,1,1,2,2,4
392070806,2,2,2,1,1,2
392070807,1,3,4,2,2,-1
392070808,1,1,2,2,1,1
392070809,1,3,2,3,1,4
392070810,1,1,2,1,1,2
392070811,1,2,2,4,2,3
392070812,1,1,2,2,1,4
392070813,1,2,2,2,1,3
392070814,1,2,2,2,2,4
392070815,1,2,1,2,1,3
392070816,1,2,1,2,2,4
392070817,2,2,2,2,1,3
392070818,1,2,1,2,2,3
392070819,2,3,1,2,2,3
392070820,1,1,2,2,4,4
392070821,1,2,2,3,-1,4
392070822,1,2,2,2,2,3
392070823,1,1,1,-1,2,-1
392070824,1,1,2,1,1,3
392070825,1,2,3,2,2,3
392070826,1,2,1,2,2,4
392070827,1,2,2,2,2,3
392070828,1,3,2,2,1,3
392070829,2,2,3,3,2,4
392070830,1,1,1,3,3,3
392070831,1,1,1,2,2,3
392070832,1,2,2,2,3,3
392070833,1,2,2,2,1,2
392070834,1,1,2,2,2,3
392070835,1,1,1,2,1,3
392070836,1,2,3,2,3,2
392070837,1,2,3,3,1,4
392070838,1,2,2,3,4,2
392070839,2,2,3,3,1,3
392070840,1,1,1,1,2,2
392070841,1,2,2,3,3,4
392070842,3,3,1,1,2,2
392070843,1,1,1,3,1,4
392070844,1,2,2,2,2,3
392070845,1,2,2,2,3,-1
392070846,1,1,1,2,1,-1
392070847,1,3,1,3,2,4
392070848,1,1,1,2,1,3
392070849,2,2,2,3,2,3
392070850,1,2,2,2,2,3
392070851,1,2,2,2,1,4
392070852,1,1,2,2,1,3
392070853,1,1,1,2,2,4
392070854,1,2,2,4,-1,4
392070855,1,1,1,2,1,1
392070856,1,2,2,2,4,4
392070857,1,2,2,2,2,3
392070858,1,2,2,3,2,3
