D_INTERVIEW,Q132,Q133,Q134,Q135,Q136,Q137,Q138
604070157,3.0,4.0,4.0,4.0,4.0,4.0,4.0
604070158,2.0,4.0,4.0,4.0,4.0,4.0,4.0
604070159,2.0,3.0,4.0,3.0,3.0,4.0,3.0
604070160,3.0,3.0,4.0,4.0,4.0,4.0,4.0
604070161,3.0,3.0,4.0,4.0,4.0,4.0,4.0
604070162,2.0,3.0,3.0,3.0,3.0,3.0,3.0
604070163,3.0,3.0,4.0,3.0,4.0,3.0,3.0
604070164,3.0,3.0,4.0,4.0,2.0,4.0,4.0
604070165,3.0,3.0,4.0,3.0,4.0,3.0,4.0
604070166,3.0,3.0,3.0,1.0,3.0,3.0,3.0
604070167,4.0,4.0,4.0,1.0,4.0,4.0,4.0
604070168,3.0,3.0,4.0,3.0,4.0,4.0,4.0
604070169,4.0,4.0,4.0,4.0,4.0,4.0,4.0
604070170,2.0,3.0,3.0,3.0,3.0,3.0,2.0
604070171,3.0,3.0,3.0,4.0,-1.0,3.0,3.0
604070172,3.0,3.0,4.0,4.0,4.0,4.0,4.0
604070173,2.0,1.0,3.0,3.0,2.0,1.0,3.0
604070174,3.0,3.0,3.0,3.0,4.0,3.0,3.0
604070175,3.0,2.0,4.0,4.0,3.0,3.0,3.0
604070176,4.0,4.0,4.0,4.0,4.0,4.0,4.0
604070177,4.0,4.0,4.0,4.0,4.0,4.0,4.0
604070178,4.0,4.0,4.0,4.0,4.0,4.0,4.0
604070179,3.0,4.0,4.0,4.0,4.0,4.0,4.0
604070180,3.0,3.0,4.0,4.0,4.0,4.0,4.0
604070181,4.0,4.0,4.0,4.0,4.0,4.0,4.0
604070182,4.0,4.0,4.0,4.0,4.0,4.0,4.0
604070183,3.0,4.0,4.0,4.0,3.0,3.0,4.0
604070184,4.0,4.0,4.0,4.0,4.0,4.0,4.0
604070185,4.0,4.0,4.0,4.0,4.0,4.0,4.0
604070186,2.0,3.0,4.0,4.0,3.0,3.0,3.0
604070187,2.0,2.0,4.0,3.0,2.0,2.0,3.0
604070188,3.0,1.0,4.0,4.0,4.0,2.0,1.0
604070189,2.0,1.0,-1.0,4.0,4.0,1.0,1.0
604070190,3.0,2.0,4.0,4.0,2.0,3.0,3.0
604070191,2.0,3.0,4.0,2.0,2.0,3.0,2.0
604070192,3.0,2.0,3.0,1.0,1.0,1.0,1.0
604070193,2.0,3.0,4.0,2.0,2.0,2.0,2.0
604070194,2.0,2.0,3.0,2.0,2.0,2.0,2.0
604070195,1.0,1.0,3.0,1.0,1.0,1.0,1.0
604070196,2.0,3.0,4.0,3.0,3.0,3.0,3.0
604070197,3.0,1.0,4.0,4.0,2.0,4.0,4.0
604070198,2.0,2.0,4.0,3.0,3.0,4.0,2.0
604070199,3.0,2.0,4.0,2.0,2.0,3.0,2.0
604070200,2.0,1.0,4.0,3.0,2.0,2.0,3.0
604070201,3.0,3.0,3.0,4.0,3.0,3.0,-1.0
604070202,2.0,2.0,-1.0,4.0,2.0,2.0,2.0
604070203,1.0,1.0,1.0,2.0,2.0,1.0,2.0
604070204,3.0,3.0,3.0,3.0,3.0,3.0,3.0
604070205,2.0,2.0,2.0,2.0,2.0,2.0,2.0
604070206,3.0,3.0,3.0,3.0,3.0,3.0,3.0
604070207,2.0,3.0,4.0,3.0,3.0,2.0,3.0
604070208,3.0,2.0,3.0,2.0,3.0,3.0,2.0
604070209,3.0,2.0,3.0,3.0,3.0,2.0,3.0
604070210,3.0,4.0,3.0,3.0,4.0,4.0,4.0
604070211,1.0,2.0,2.0,2.0,1.0,2.0,2.0
604070212,2.0,3.0,3.0,2.0,2.0,2.0,2.0
604070213,3.0,3.0,4.0,3.0,3.0,4.0,3.0
604070214,3.0,3.0,3.0,3.0,3.0,3.0,3.0
604070215,3.0,4.0,3.0,2.0,3.0,3.0,3.0
604070216,3.0,1.0,4.0,4.0,2.0,3.0,4.0
604070217,1.0,1.0,3.0,3.0,1.0,1.0,1.0
604070218,1.0,2.0,3.0,3.0,2.0,2.0,2.0
604070219,3.0,2.0,4.0,4.0,2.0,2.0,2.0
604070220,3.0,3.0,3.0,3.0,3.0,3.0,3.0
604070221,2.0,2.0,4.0,2.0,3.0,3.0,2.0
604070222,1.0,1.0,4.0,4.0,2.0,3.0,-1.0
604070223,2.0,3.0,4.0,4.0,4.0,2.0,4.0
604070224,2.0,1.0,4.0,4.0,2.0,2.0,4.0
604070225,1.0,1.0,3.0,4.0,2.0,2.0,3.0
604070226,3.0,3.0,4.0,4.0,4.0,3.0,3.0
604070227,3.0,1.0,3.0,3.0,2.0,3.0,3.0
604070228,2.0,2.0,4.0,4.0,3.0,2.0,2.0
604070229,2.0,2.0,3.0,3.0,3.0,3.0,3.0
604070230,2.0,2.0,4.0,4.0,2.0,3.0,3.0
604070231,3.0,2.0,4.0,4.0,2.0,3.0,2.0
604070232,1.0,1.0,4.0,4.0,1.0,1.0,1.0
604070233,3.0,2.0,3.0,3.0,3.0,3.0,3.0
604070234,1.0,1.0,3.0,4.0,2.0,2.0,3.0
604070235,1.0,1.0,3.0,1.0,2.0,1.0,3.0
604070236,2.0,2.0,4.0,4.0,4.0,3.0,3.0
604070237,2.0,2.0,2.0,2.0,2.0,2.0,2.0
604070238,2.0,2.0,4.0,4.0,4.0,3.0,4.0
604070239,2.0,2.0,4.0,4.0,3.0,4.0,4.0
604070240,2.0,2.0,4.0,3.0,4.0,3.0,4.0
604070241,3.0,1.0,4.0,4.0,2.0,3.0,4.0
604070242,2.0,2.0,3.0,3.0,2.0,2.0,3.0
604070243,3.0,3.0,4.0,4.0,3.0,4.0,4.0
604070244,2.0,2.0,4.0,3.0,2.0,2.0,4.0
604070245,2.0,1.0,4.0,4.0,2.0,2.0,3.0
604070246,3.0,4.0,4.0,3.0,4.0,3.0,3.0
604070247,2.0,2.0,4.0,2.0,2.0,2.0,2.0
604070248,2.0,2.0,4.0,3.0,3.0,3.0,3.0
604070249,2.0,3.0,4.0,3.0,4.0,4.0,4.0
604070250,2.0,2.0,4.0,3.0,3.0,2.0,3.0
604070251,2.0,3.0,4.0,3.0,3.0,3.0,4.0
604070252,2.0,3.0,4.0,3.0,3.0,3.0,3.0
604070253,2.0,3.0,4.0,3.0,3.0,3.0,3.0
604070254,2.0,3.0,4.0,3.0,3.0,3.0,3.0
604070255,2.0,2.0,4.0,3.0,3.0,3.0,3.0
604070256,2.0,2.0,3.0,3.0,-1.0,-1.0,3.0
604070257,3.0,4.0,4.0,4.0,4.0,3.0,4.0
604070258,3.0,2.0,3.0,4.0,-1.0,3.0,3.0
604070259,3.0,2.0,4.0,2.0,2.0,2.0,3.0
604070260,3.0,3.0,3.0,3.0,1.0,2.0,3.0
604070261,2.0,2.0,3.0,3.0,1.0,2.0,3.0
604070262,1.0,1.0,3.0,3.0,1.0,2.0,2.0
604070263,3.0,2.0,4.0,4.0,2.0,2.0,2.0
604070264,3.0,2.0,4.0,2.0,2.0,2.0,2.0
604070265,2.0,2.0,3.0,3.0,2.0,2.0,3.0
604070266,1.0,1.0,3.0,3.0,1.0,1.0,1.0
604070267,3.0,1.0,3.0,3.0,1.0,1.0,1.0
604070268,2.0,2.0,3.0,3.0,3.0,3.0,3.0
604070269,1.0,1.0,4.0,1.0,1.0,1.0,1.0
604070270,1.0,3.0,3.0,3.0,2.0,2.0,2.0
604070271,3.0,3.0,4.0,3.0,3.0,3.0,3.0
604070272,2.0,2.0,2.0,3.0,2.0,2.0,2.0
604070273,2.0,3.0,3.0,3.0,2.0,2.0,2.0
604070274,1.0,1.0,4.0,2.0,2.0,2.0,2.0
604070275,2.0,2.0,2.0,2.0,3.0,3.0,2.0
604070276,1.0,3.0,2.0,3.0,3.0,3.0,3.0
604070277,3.0,3.0,4.0,4.0,3.0,3.0,3.0
604070278,2.0,2.0,3.0,2.0,2.0,2.0,2.0
604070279,1.0,1.0,3.0,-1.0,2.0,2.0,2.0
604070280,1.0,2.0,2.0,2.0,2.0,1.0,1.0
604070281,2.0,2.0,3.0,3.0,-1.0,3.0,3.0
604070282,1.0,2.0,-1.0,4.0,2.0,3.0,-1.0
604070283,2.0,3.0,3.0,4.0,3.0,3.0,4.0
604070284,2.0,2.0,4.0,4.0,3.0,3.0,-1.0
604070285,2.0,2.0,3.0,2.0,3.0,3.0,3.0
604070286,1.0,1.0,3.0,2.0,1.0,1.0,1.0
604070287,1.0,1.0,3.0,-1.0,2.0,1.0,2.0
604070288,1.0,1.0,4.0,3.0,1.0,1.0,-1.0
604070289,2.0,2.0,3.0,3.0,3.0,3.0,2.0
604070290,1.0,1.0,3.0,2.0,-1.0,1.0,1.0
604070291,2.0,2.0,-1.0,-1.0,-1.0,3.0,3.0
604070292,2.0,4.0,-1.0,4.0,4.0,4.0,4.0
604070293,2.0,2.0,3.0,2.0,2.0,1.0,1.0
604070294,3.0,3.0,4.0,3.0,4.0,4.0,4.0
604070295,2.0,1.0,-1.0,4.0,3.0,1.0,2.0
604070296,2.0,1.0,-1.0,3.0,3.0,2.0,3.0
604070297,2.0,2.0,4.0,4.0,3.0,4.0,1.0
604070298,1.0,2.0,-1.0,4.0,4.0,4.0,3.0
604070299,2.0,2.0,-1.0,2.0,1.0,1.0,1.0
604070300,3.0,3.0,4.0,3.0,4.0,3.0,4.0
604070301,4.0,2.0,4.0,3.0,4.0,4.0,4.0
604070302,3.0,2.0,4.0,3.0,3.0,3.0,3.0
604070303,2.0,1.0,4.0,2.0,4.0,2.0,2.0
604070304,3.0,2.0,4.0,4.0,4.0,3.0,4.0
604070305,3.0,1.0,4.0,4.0,4.0,4.0,4.0
604070306,3.0,3.0,4.0,4.0,-1.0,-1.0,3.0
604070307,3.0,3.0,4.0,4.0,-1.0,-1.0,-1.0
604070308,2.0,2.0,3.0,4.0,4.0,-1.0,-1.0
604070309,2.0,2.0,3.0,3.0,-1.0,-1.0,-1.0
604070310,2.0,3.0,3.0,4.0,-1.0,-1.0,-1.0
604070311,2.0,4.0,4.0,4.0,4.0,2.0,4.0
604070312,2.0,4.0,4.0,4.0,3.0,2.0,4.0
604070313,2.0,4.0,4.0,4.0,3.0,3.0,4.0
604070314,3.0,4.0,4.0,4.0,3.0,3.0,4.0
604070315,2.0,4.0,4.0,4.0,3.0,3.0,4.0
604070316,1.0,1.0,4.0,4.0,1.0,1.0,3.0
604070317,2.0,2.0,4.0,4.0,4.0,3.0,4.0
604070318,2.0,4.0,4.0,4.0,3.0,3.0,4.0
604070319,1.0,2.0,-1.0,4.0,4.0,4.0,-1.0
604070320,4.0,2.0,-1.0,4.0,4.0,4.0,4.0
604070321,1.0,1.0,3.0,2.0,-1.0,2.0,-1.0
604070322,2.0,2.0,4.0,3.0,2.0,2.0,2.0
604070323,2.0,2.0,4.0,4.0,2.0,2.0,4.0
604070324,2.0,1.0,3.0,3.0,2.0,1.0,1.0
604070325,4.0,1.0,4.0,4.0,2.0,3.0,3.0
604070326,2.0,2.0,4.0,3.0,2.0,4.0,3.0
604070327,1.0,1.0,3.0,3.0,3.0,3.0,4.0
604070328,2.0,2.0,4.0,2.0,2.0,2.0,2.0
604070329,2.0,2.0,4.0,3.0,2.0,3.0,3.0
604070330,1.0,1.0,4.0,3.0,1.0,1.0,1.0
604070331,2.0,2.0,4.0,3.0,2.0,1.0,2.0
604070332,1.0,2.0,4.0,4.0,2.0,3.0,3.0
604070333,4.0,3.0,-1.0,4.0,3.0,2.0,3.0
604070334,3.0,2.0,4.0,4.0,2.0,2.0,1.0
604070335,3.0,2.0,-1.0,3.0,2.0,2.0,3.0
604070336,2.0,2.0,3.0,3.0,2.0,2.0,3.0
604070337,1.0,1.0,3.0,3.0,1.0,2.0,2.0
604070338,2.0,1.0,3.0,2.0,2.0,1.0,3.0
604070339,1.0,1.0,4.0,4.0,2.0,1.0,1.0
604070340,2.0,2.0,3.0,3.0,2.0,1.0,4.0
604070341,2.0,2.0,4.0,-1.0,3.0,4.0,-1.0
604070342,2.0,3.0,4.0,4.0,-1.0,3.0,4.0
604070343,2.0,2.0,4.0,4.0,3.0,3.0,-1.0
604070344,3.0,3.0,4.0,4.0,2.0,3.0,-1.0
604070345,3.0,3.0,4.0,-1.0,3.0,3.0,4.0
604070346,3.0,2.0,4.0,4.0,2.0,2.0,4.0
604070347,2.0,2.0,4.0,4.0,2.0,4.0,4.0
604070348,3.0,2.0,4.0,4.0,3.0,3.0,4.0
604070349,2.0,2.0,3.0,3.0,2.0,2.0,3.0
604070350,3.0,4.0,4.0,4.0,3.0,4.0,4.0
604070351,3.0,3.0,4.0,4.0,4.0,4.0,4.0
604070352,2.0,2.0,4.0,4.0,2.0,3.0,4.0
604070353,3.0,4.0,3.0,4.0,2.0,3.0,4.0
604070354,3.0,3.0,4.0,4.0,4.0,4.0,4.0
604070355,3.0,3.0,4.0,4.0,3.0,3.0,4.0
604070356,3.0,2.0,4.0,4.0,2.0,2.0,4.0
604070357,3.0,2.0,4.0,3.0,3.0,2.0,3.0
604070358,1.0,1.0,4.0,3.0,4.0,2.0,3.0
604070359,2.0,1.0,4.0,3.0,4.0,2.0,3.0
604070360,3.0,1.0,4.0,3.0,4.0,4.0,3.0
604070361,1.0,3.0,4.0,4.0,2.0,4.0,4.0
604070362,3.0,2.0,4.0,4.0,3.0,4.0,4.0
604070363,2.0,2.0,4.0,4.0,4.0,2.0,2.0
604070364,1.0,1.0,1.0,1.0,1.0,1.0,1.0
604070365,1.0,1.0,4.0,3.0,4.0,3.0,2.0
604070366,2.0,1.0,4.0,3.0,3.0,2.0,3.0
604070367,3.0,3.0,4.0,4.0,4.0,4.0,4.0
604070368,2.0,3.0,4.0,4.0,4.0,4.0,4.0
604070369,3.0,2.0,3.0,4.0,3.0,3.0,3.0
604070370,2.0,3.0,3.0,3.0,2.0,2.0,2.0
604070371,3.0,3.0,3.0,3.0,3.0,3.0,3.0
604070372,1.0,2.0,3.0,1.0,2.0,3.0,4.0
604070373,2.0,1.0,3.0,1.0,2.0,3.0,1.0
604070374,1.0,3.0,3.0,4.0,4.0,3.0,4.0
604070375,3.0,2.0,4.0,4.0,-2.0,3.0,4.0
604070376,3.0,2.0,4.0,4.0,4.0,4.0,3.0
604070377,2.0,2.0,3.0,3.0,1.0,2.0,1.0
604070378,3.0,4.0,4.0,4.0,3.0,3.0,4.0
604070379,2.0,3.0,3.0,3.0,2.0,3.0,3.0
604070380,3.0,2.0,4.0,4.0,3.0,3.0,3.0
604070381,3.0,2.0,4.0,4.0,3.0,3.0,4.0
604070382,2.0,2.0,-1.0,-1.0,2.0,2.0,3.0
604070383,2.0,2.0,2.0,2.0,1.0,2.0,2.0
604070384,2.0,2.0,2.0,2.0,2.0,1.0,2.0
604070385,1.0,1.0,1.0,4.0,1.0,1.0,1.0
604070386,1.0,2.0,3.0,2.0,1.0,2.0,2.0
604070387,3.0,3.0,3.0,2.0,2.0,3.0,2.0
604070388,2.0,2.0,3.0,1.0,1.0,1.0,1.0
604070389,2.0,2.0,3.0,2.0,2.0,2.0,2.0
604070390,1.0,1.0,4.0,1.0,1.0,1.0,1.0
604070391,3.0,4.0,3.0,3.0,4.0,3.0,4.0
604070392,3.0,2.0,3.0,3.0,4.0,3.0,3.0
604070393,2.0,2.0,2.0,3.0,4.0,3.0,3.0
604070394,3.0,3.0,3.0,4.0,3.0,3.0,3.0
604070395,3.0,3.0,3.0,4.0,3.0,3.0,3.0
604070396,3.0,4.0,3.0,3.0,4.0,3.0,3.0
604070397,2.0,3.0,3.0,3.0,1.0,3.0,2.0
604070398,3.0,4.0,4.0,4.0,4.0,4.0,4.0
604070399,3.0,3.0,4.0,3.0,4.0,3.0,3.0
604070400,3.0,3.0,4.0,4.0,4.0,4.0,3.0
604070401,3.0,1.0,4.0,4.0,-1.0,2.0,3.0
604070402,2.0,2.0,-1.0,4.0,4.0,2.0,4.0
604070403,4.0,1.0,4.0,4.0,4.0,1.0,3.0
604070404,3.0,2.0,4.0,-1.0,-1.0,2.0,-1.0
604070405,2.0,2.0,-1.0,-1.0,-1.0,2.0,-1.0
604070406,3.0,3.0,4.0,4.0,4.0,2.0,3.0
604070407,3.0,1.0,4.0,4.0,-1.0,2.0,3.0
604070408,3.0,2.0,4.0,4.0,4.0,2.0,3.0
604070409,2.0,1.0,4.0,4.0,4.0,1.0,2.0
604070410,3.0,2.0,-1.0,-1.0,-1.0,2.0,-1.0
604070411,1.0,1.0,4.0,4.0,4.0,4.0,4.0
604070412,3.0,1.0,-1.0,3.0,4.0,3.0,3.0
604070413,4.0,2.0,4.0,4.0,4.0,4.0,4.0
604070414,3.0,3.0,3.0,3.0,3.0,3.0,3.0
604070415,3.0,3.0,3.0,3.0,4.0,4.0,3.0
604070416,3.0,4.0,4.0,4.0,4.0,4.0,3.0
604070417,3.0,2.0,4.0,4.0,-1.0,-1.0,-1.0
604070418,3.0,3.0,3.0,3.0,4.0,3.0,3.0
604070419,3.0,3.0,4.0,4.0,4.0,4.0,4.0
604070420,3.0,2.0,4.0,4.0,3.0,3.0,3.0
604070421,3.0,3.0,3.0,2.0,3.0,3.0,2.0
604070422,4.0,3.0,4.0,4.0,4.0,3.0,4.0
604070423,3.0,3.0,3.0,3.0,3.0,3.0,2.0
604070424,4.0,3.0,4.0,3.0,4.0,3.0,3.0
604070425,3.0,2.0,3.0,3.0,4.0,2.0,3.0
604070426,4.0,4.0,4.0,4.0,4.0,4.0,4.0
604070427,4.0,3.0,3.0,3.0,4.0,3.0,4.0
604070428,2.0,1.0,3.0,3.0,3.0,3.0,1.0
604070429,3.0,3.0,4.0,4.0,3.0,3.0,2.0
604070430,4.0,3.0,4.0,4.0,4.0,4.0,4.0
604070431,3.0,3.0,4.0,4.0,4.0,2.0,4.0
