D_INTERVIEW,Q224,Q225,Q226,Q227,Q228,Q229,Q230,Q231,Q232,Q233
604070050,1,3,3,4,2,2,3,4,4,2
604070051,1,2,2,3,2,1,3,4,1,2
604070052,3,2,2,3,3,3,2,3,2,2
604070053,4,2,2,2,3,3,2,-1,2,2
604070054,3,3,2,2,3,3,2,2,2,2
604070055,3,2,3,3,3,3,2,3,2,2
604070056,3,2,3,3,3,3,3,3,3,3
604070057,3,2,2,2,3,3,2,2,3,2
604070058,3,2,2,2,2,3,2,-1,2,2
604070059,3,3,3,-1,3,4,-1,-1,3,2
604070060,3,2,3,4,2,3,2,3,3,3
604070061,3,2,2,2,2,2,3,3,3,3
604070062,3,3,3,3,3,3,3,3,3,3
604070063,2,1,3,2,3,2,2,2,2,3
604070064,3,3,2,3,3,4,2,3,3,3
604070065,3,3,3,3,3,3,3,3,3,3
604070066,3,3,1,1,3,3,2,2,4,3
604070067,3,2,2,2,2,3,2,3,3,2
604070068,3,2,2,1,2,3,2,2,2,3
604070069,3,2,2,2,1,3,3,3,2,3
604070070,3,2,2,1,2,3,2,3,2,2
604070071,2,3,2,3,3,4,3,4,3,3
604070072,3,4,3,2,3,3,3,2,3,3
604070073,3,4,3,2,3,3,2,3,3,3
604070074,2,3,3,2,3,3,3,2,3,2
604070075,4,3,3,2,3,3,2,2,3,4
604070076,2,3,2,1,2,1,2,2,4,-1
604070077,2,1,2,-1,2,1,1,-1,-1,2
604070078,2,3,1,-1,2,4,1,-1,-1,2
604070079,4,4,4,4,3,3,4,3,3,3
604070080,3,2,2,4,3,1,3,2,3,3
604070081,2,3,2,2,2,3,2,2,3,3
604070082,2,3,2,3,3,2,2,4,2,2
604070083,2,4,4,-1,3,3,2,4,3,3
604070084,3,2,2,2,3,3,2,4,2,2
604070085,2,2,2,2,2,2,2,2,2,2
604070086,3,2,2,2,3,3,2,2,2,2
604070087,3,2,2,2,3,4,1,3,3,1
604070088,2,3,2,2,3,4,2,2,3,1
604070089,3,1,1,1,3,3,1,3,3,1
604070090,4,3,2,2,3,4,1,3,3,2
604070091,3,3,2,2,2,3,2,3,2,1
604070092,3,2,2,2,3,4,2,3,3,2
604070093,4,2,2,2,2,3,1,4,4,2
604070094,4,3,2,3,3,3,2,3,3,2
604070095,3,3,2,2,3,3,2,3,3,1
604070096,1,3,2,2,3,4,2,2,4,2
604070097,3,3,3,2,3,3,2,2,2,2
604070098,4,2,2,2,3,3,2,4,2,2
604070099,2,3,3,3,3,3,2,3,4,2
604070100,3,3,2,2,3,3,2,2,2,2
604070101,2,2,2,1,2,3,1,3,2,2
604070102,2,3,1,2,3,3,2,2,2,2
604070103,2,3,2,2,3,3,3,3,3,3
604070104,2,2,3,3,3,3,3,2,3,3
604070105,3,2,3,2,2,4,2,2,4,4
604070106,3,3,1,2,2,2,1,2,2,2
604070107,3,3,2,1,2,3,3,3,2,3
604070108,3,1,2,2,3,3,2,4,2,2
604070109,3,2,3,2,3,2,2,2,3,2
604070110,3,4,2,2,3,4,2,3,2,1
604070111,2,4,3,4,3,3,-1,4,2,2
604070112,2,4,3,3,2,2,3,4,2,2
604070113,3,4,3,3,2,3,-1,4,2,2
604070114,3,4,2,3,3,4,-1,4,2,1
604070115,4,3,2,3,3,3,2,4,2,3
604070116,4,2,2,2,4,4,2,-1,2,3
604070117,4,2,2,2,3,3,2,2,3,2
604070118,4,3,2,2,4,4,2,2,4,2
604070119,4,3,2,2,4,2,2,2,3,3
604070120,3,2,2,2,4,3,2,2,3,2
604070121,2,3,2,2,1,3,2,3,4,4
604070122,3,3,2,1,2,3,-1,-1,3,2
604070123,3,2,3,3,2,4,2,3,3,2
604070124,3,2,2,3,3,4,2,3,3,2
604070125,3,2,2,2,3,4,2,3,3,2
604070126,3,4,2,2,3,3,2,4,3,2
604070127,3,4,2,2,3,3,2,4,3,2
604070128,4,3,2,2,4,4,1,3,3,2
604070129,3,4,2,2,3,3,2,4,3,2
604070130,4,3,2,2,4,4,1,3,3,2
604070131,3,4,-1,4,3,4,2,4,3,3
604070132,4,3,4,1,4,3,2,4,4,2
604070133,3,3,2,2,3,3,2,3,2,2
604070134,3,4,2,2,3,3,2,4,3,2
604070135,3,4,3,2,3,3,2,3,2,2
604070136,3,3,3,2,4,4,1,3,3,3
604070137,4,-1,2,-1,4,4,2,3,4,3
604070138,4,3,2,3,2,4,1,3,3,3
604070139,3,4,2,2,3,3,2,4,3,3
604070140,3,4,2,2,2,4,2,4,3,2
604070141,3,1,1,1,3,4,1,4,4,-1
604070142,4,3,2,3,4,2,3,3,2,2
604070143,4,3,2,4,3,2,3,2,3,2
604070144,3,3,2,2,3,4,1,2,3,2
604070145,2,3,3,1,2,2,1,2,3,1
604070146,3,3,4,2,2,3,4,4,2,2
604070147,2,3,2,2,3,3,-1,-1,3,2
604070148,3,3,2,2,2,3,4,4,3,2
604070149,3,3,2,2,2,4,4,4,3,3
604070150,3,2,1,3,2,3,3,4,4,2
604070151,3,3,2,2,3,3,2,3,2,2
604070152,3,3,2,2,3,3,1,4,2,2
604070153,3,3,2,2,3,3,2,4,2,2
604070154,3,3,2,1,3,3,1,3,2,2
604070155,3,3,2,2,3,3,2,3,2,2
604070156,3,2,2,2,3,3,2,4,2,2
604070157,3,2,2,2,3,3,2,3,2,2
604070158,3,3,2,2,3,3,1,4,2,2
604070159,3,3,2,2,3,3,2,4,2,2
604070160,3,2,2,2,2,2,2,4,2,2
604070161,2,-1,3,3,2,2,2,3,2,2
604070162,2,1,1,1,1,2,2,2,2,1
604070163,2,2,2,2,3,3,1,3,3,2
604070164,2,3,3,3,2,3,2,4,2,3
604070165,-1,4,3,4,4,3,3,3,3,2
604070166,2,2,3,3,3,1,2,3,2,3
604070167,3,2,1,2,4,3,2,3,2,2
604070168,3,2,2,2,2,3,1,4,2,1
604070169,2,4,2,4,1,3,1,4,2,2
604070170,3,2,2,2,3,4,1,2,2,1
604070171,3,3,3,3,2,2,2,3,2,1
604070172,1,3,1,2,3,2,3,4,4,2
604070173,2,4,2,2,4,3,2,3,2,2
604070174,3,1,2,2,2,1,1,3,2,1
604070175,2,3,4,1,3,4,1,3,2,2
604070176,3,2,2,2,3,4,2,4,3,3
604070177,2,3,2,4,2,3,2,4,2,3
604070178,2,3,3,3,3,3,2,4,3,2
604070179,2,3,3,3,2,4,3,4,3,2
604070180,3,3,2,4,3,3,3,4,3,2
604070181,3,3,4,3,3,2,3,4,3,3
604070182,3,4,2,3,4,3,3,4,3,3
604070183,2,3,4,3,3,2,3,3,2,3
604070184,2,3,3,2,3,4,4,3,3,2
604070185,4,3,3,4,3,3,2,4,3,3
604070186,3,3,3,3,3,4,3,4,3,3
604070187,3,4,4,3,4,3,4,3,3,2
604070188,2,3,3,3,3,3,4,3,2,2
604070189,3,3,2,4,3,4,-1,4,4,2
604070190,4,4,3,2,3,3,3,4,3,2
604070191,3,2,1,1,3,3,1,4,4,2
604070192,1,2,2,2,3,3,1,3,3,1
604070193,3,2,2,1,3,3,2,4,3,3
604070194,4,2,2,2,3,3,2,3,3,2
604070195,3,3,2,1,1,3,1,3,3,2
604070196,3,3,2,2,3,3,1,3,2,2
604070197,3,2,2,1,3,3,1,3,2,2
604070198,3,2,3,1,3,3,1,3,2,2
604070199,3,2,2,1,3,3,2,3,2,2
604070200,3,2,2,1,3,3,2,2,2,2
604070201,3,4,2,2,2,4,1,3,3,2
604070202,4,3,2,3,2,3,2,2,2,2
604070203,1,3,2,2,3,3,2,2,4,2
604070204,1,3,2,2,3,3,3,2,2,2
604070205,3,2,2,2,2,2,2,2,2,2
604070206,3,4,3,3,2,3,3,4,3,3
604070207,3,4,3,3,4,3,4,3,4,3
604070208,3,4,2,3,4,3,3,3,2,3
604070209,1,1,3,3,3,4,2,3,2,3
604070210,3,4,4,3,2,3,3,3,3,3
604070211,1,-1,3,4,3,2,4,4,-1,4
604070212,3,2,3,3,3,3,4,3,3,3
604070213,2,1,3,2,3,2,2,3,3,3
604070214,4,3,4,3,3,4,3,4,4,4
604070215,3,4,3,3,3,3,4,3,3,3
604070216,2,3,1,4,3,2,2,4,2,2
604070217,2,1,1,1,2,4,1,3,2,1
604070218,3,1,1,2,3,4,2,4,2,2
604070219,4,2,2,2,2,3,2,4,2,2
604070220,3,3,2,3,3,3,3,3,3,3
604070221,3,3,2,2,3,3,1,2,3,1
604070222,4,1,2,4,3,4,2,4,2,2
604070223,3,2,2,3,3,3,2,3,3,3
604070224,4,3,3,-1,3,3,2,2,2,2
604070225,3,3,2,3,2,3,2,3,2,1
604070226,3,3,2,2,2,2,2,4,2,2
604070227,2,3,2,2,3,2,2,4,1,1
604070228,3,2,2,2,2,3,1,3,2,2
604070229,2,4,2,4,2,2,3,3,1,1
604070230,3,2,2,2,2,3,2,4,2,2
604070231,2,2,2,2,2,4,2,-1,1,2
604070232,3,2,2,2,4,3,1,4,3,3
604070233,2,2,2,2,3,3,2,2,3,2
604070234,3,3,1,3,3,3,2,3,3,3
604070235,4,2,2,3,4,3,1,4,2,1
604070236,2,3,2,3,2,3,1,3,2,1
604070237,2,2,1,2,3,3,2,2,2,2
604070238,3,3,4,3,2,3,3,4,3,3
604070239,2,2,3,4,4,2,1,3,3,1
604070240,2,3,2,3,3,2,1,3,2,1
604070241,4,2,1,3,4,4,2,3,2,1
604070242,2,3,2,2,2,3,2,3,2,2
604070243,3,4,3,3,2,3,2,3,2,2
604070244,2,3,2,3,2,3,1,3,2,1
604070245,3,2,3,2,3,3,1,3,3,1
604070246,3,2,1,2,3,3,2,3,3,3
604070247,3,3,2,2,4,3,2,3,3,3
604070248,3,2,1,3,3,3,2,3,3,3
604070249,3,3,2,2,3,3,2,3,3,3
604070250,4,2,1,2,3,3,2,3,3,3
604070251,3,3,2,3,3,3,2,4,3,3
604070252,3,2,2,3,3,4,2,3,3,3
604070253,3,2,2,3,4,3,2,3,3,3
604070254,3,2,2,2,4,3,2,3,3,3
604070255,3,2,2,3,3,3,2,3,3,3
604070256,2,3,1,2,3,3,2,4,2,3
604070257,3,2,1,2,2,4,2,2,-1,-1
604070258,3,2,3,2,2,3,2,-1,3,2
604070259,3,-1,3,-1,3,3,2,-1,-1,3
604070260,3,-1,2,-1,3,3,2,2,-1,-1
604070261,3,-1,2,2,3,3,2,-1,-1,-1
604070262,3,4,2,2,3,3,2,2,3,3
604070263,3,2,2,2,3,3,2,2,-1,-1
604070264,4,2,1,2,4,4,2,-1,-1,3
604070265,4,2,2,1,4,3,1,-1,-1,3
604070266,3,2,2,2,3,4,1,3,3,3
604070267,4,2,2,1,3,3,1,4,3,2
604070268,3,2,2,3,3,4,4,3,3,3
604070269,4,1,1,1,1,4,1,4,4,4
604070270,4,4,3,1,3,3,2,3,3,1
604070271,3,3,2,2,2,2,2,2,2,2
604070272,2,2,2,2,1,1,1,2,2,2
604070273,4,4,-1,4,2,2,2,2,2,4
604070274,3,3,2,3,4,3,1,4,1,2
604070275,-1,-1,2,-1,4,4,2,-1,2,2
604070276,4,3,3,4,2,3,3,3,3,3
604070277,3,3,2,3,3,3,1,4,3,3
604070278,3,2,2,3,2,2,1,2,2,2
604070279,3,3,3,3,2,2,2,4,2,2
604070280,3,2,2,3,2,2,1,2,2,2
604070281,3,2,2,2,3,3,2,3,3,3
604070282,1,2,2,2,2,4,3,3,3,3
604070283,3,3,2,3,-2,4,3,2,3,3
604070284,2,3,3,3,3,4,3,3,3,3
604070285,3,1,1,2,4,3,1,-1,3,3
604070286,3,-1,3,3,4,4,2,-1,4,2
604070287,3,-1,2,3,3,3,-1,3,4,4
604070288,3,2,2,2,2,3,2,3,3,3
604070289,3,2,2,2,4,3,2,2,2,2
604070290,2,2,3,3,3,3,3,3,4,4
604070291,3,3,2,4,3,4,2,4,3,3
604070292,3,2,2,3,3,3,2,4,4,3
604070293,4,2,1,2,3,4,2,4,3,3
604070294,3,3,3,3,3,4,2,-1,3,3
604070295,3,4,3,4,2,4,2,4,4,4
604070296,3,3,3,4,3,-1,2,4,-1,3
604070297,3,4,2,4,3,3,2,4,3,3
604070298,3,3,2,4,3,4,3,4,4,3
604070299,3,3,1,-1,3,4,1,-1,4,3
604070300,3,3,2,4,3,3,2,4,3,3
604070301,3,3,2,2,3,3,2,4,2,2
604070302,3,3,3,2,2,3,2,4,1,2
604070303,2,3,2,2,3,3,2,2,2,2
604070304,3,3,2,2,2,3,2,4,2,2
604070305,3,3,2,2,3,3,2,4,2,2
604070306,2,3,2,2,3,4,2,2,3,3
604070307,3,2,2,2,3,3,4,3,-1,-1
604070308,2,2,3,3,2,4,4,3,2,2
604070309,3,3,2,4,4,2,3,4,4,3
604070310,3,3,2,2,2,3,-1,-1,2,2
604070311,4,3,2,2,4,4,1,3,3,2
604070312,2,3,2,2,4,4,1,3,3,2
604070313,4,3,2,2,4,4,1,3,3,2
604070314,4,3,2,2,4,4,1,3,3,2
604070315,4,3,2,2,4,4,1,3,3,2
604070316,4,3,2,2,4,4,1,3,4,2
604070317,3,3,3,2,3,3,2,3,2,2
604070318,4,3,2,2,4,4,1,3,3,2
604070319,4,3,2,2,2,3,2,3,3,3
604070320,1,3,4,2,2,3,2,3,4,3
604070321,2,-1,2,2,2,-1,2,-1,-1,2
604070322,-1,2,2,2,3,2,2,2,2,2
604070323,3,-1,3,3,3,3,3,3,3,3
604070324,4,1,1,2,1,4,1,1,3,3
604070325,2,3,2,2,2,4,2,3,3,3
604070326,3,2,2,2,3,3,2,2,2,1
604070327,3,2,2,2,2,2,2,2,2,2
604070328,3,3,2,3,3,3,2,1,2,3
604070329,3,2,2,2,1,3,2,2,2,2
604070330,2,2,2,2,1,2,2,2,2,2
604070331,3,3,2,3,3,3,2,4,3,2
604070332,-1,4,3,3,3,2,4,4,2,3
604070333,3,-1,3,-1,3,4,-1,-1,3,3
604070334,3,3,3,4,3,3,2,4,3,3
604070335,3,3,2,3,3,4,3,4,3,3
604070336,2,2,3,2,2,3,2,4,2,2
604070337,3,3,2,4,2,2,2,4,1,1
604070338,4,2,2,1,2,4,3,4,1,1
604070339,3,3,2,2,3,3,2,4,3,2
604070340,3,2,2,3,3,2,2,4,3,3
604070341,3,2,2,3,4,2,2,4,4,-1
604070342,3,3,2,2,3,3,2,-1,-1,3
604070343,2,2,3,4,4,-1,2,3,3,2
604070344,4,2,2,2,3,3,2,2,3,-1
604070345,2,3,3,2,2,4,4,2,3,3
604070346,2,2,2,3,3,3,2,4,3,3
604070347,2,3,3,3,3,3,3,3,3,3
604070348,2,2,2,3,2,2,2,3,2,2
604070349,1,2,4,4,3,3,3,2,2,2
604070350,2,3,3,3,3,3,2,4,2,3
604070351,2,3,3,3,3,2,3,3,3,3
604070352,2,2,2,2,2,3,2,3,2,2
604070353,2,3,2,3,2,2,3,3,3,2
604070354,2,2,3,3,2,3,2,2,2,2
604070355,3,3,2,3,2,3,3,3,2,2
604070356,3,2,3,3,2,3,2,3,2,2
604070357,3,3,2,2,2,3,2,4,2,2
604070358,3,3,2,2,3,3,2,4,2,2
604070359,3,3,3,3,2,3,1,4,2,2
604070360,3,3,2,2,3,3,-1,4,2,2
604070361,2,3,3,3,2,3,1,3,3,2
604070362,3,2,4,3,3,3,1,4,4,4
604070363,3,2,2,4,3,3,1,3,2,2
604070364,1,2,3,2,2,2,1,3,2,1
604070365,3,3,2,3,2,3,3,4,2,3
604070366,-1,1,2,-1,3,-1,-1,-1,2,2
604070367,2,2,2,2,1,1,2,4,2,2
604070368,3,4,2,3,3,3,2,3,2,1
604070369,3,2,2,3,1,3,2,3,2,1
604070370,4,3,2,2,3,4,2,2,1,1
604070371,3,1,3,1,3,3,1,3,3,3
604070372,2,4,2,1,3,2,1,3,3,1
604070373,3,2,1,2,1,3,1,3,4,2
604070374,1,4,1,1,2,3,1,1,4,1
604070375,2,4,1,3,3,2,3,4,1,1
604070376,2,2,3,2,2,2,3,4,2,1
604070377,3,3,1,1,3,3,1,3,1,3
604070378,2,-2,3,2,1,2,2,3,2,2
604070379,1,1,3,2,2,3,2,4,-1,2
604070380,3,2,2,1,2,4,1,4,3,1
604070381,3,3,3,2,3,3,2,3,2,2
604070382,3,4,2,2,3,3,2,3,3,2
604070383,3,3,3,3,4,3,2,3,2,2
604070384,3,2,-1,3,3,3,2,2,3,2
604070385,3,3,2,2,3,3,2,2,3,2
604070386,3,1,2,2,3,3,2,3,3,2
604070387,3,2,1,1,3,3,1,4,3,1
604070388,4,3,4,1,4,4,1,1,3,3
604070389,3,2,2,1,2,3,1,3,3,2
604070390,1,2,2,2,3,3,1,4,3,1
604070391,2,3,2,-1,1,3,2,3,2,3
604070392,4,4,1,2,3,4,1,2,3,3
604070393,4,3,2,3,4,2,3,3,2,3
604070394,3,2,3,-1,2,3,1,3,3,4
604070395,3,4,2,-1,3,4,4,-1,3,2
604070396,3,4,3,-1,2,3,2,-1,-1,-1
604070397,3,2,2,1,4,3,1,-1,3,3
604070398,4,4,2,2,3,4,2,4,4,3
604070399,3,-1,2,3,4,3,2,4,3,3
604070400,4,3,1,-1,3,3,1,4,3,3
604070401,2,2,1,2,1,3,2,3,3,3
604070402,3,-1,1,2,1,3,3,2,2,3
604070403,3,3,2,3,4,3,2,4,3,3
604070404,4,-2,1,2,3,4,1,-1,3,-2
604070405,4,3,1,2,3,3,1,3,-1,-2
604070406,2,1,1,2,2,3,3,4,2,2
604070407,3,2,2,2,2,4,3,3,3,3
604070408,2,1,1,1,2,3,2,4,3,3
604070409,3,-1,2,2,4,4,1,3,4,2
604070410,4,2,1,2,3,4,1,3,-2,3
604070411,2,2,2,2,4,4,2,4,2,2
604070412,3,2,2,2,3,4,2,2,3,3
604070413,4,2,2,2,2,2,4,4,4,1
604070414,-1,-1,4,1,-1,4,1,-1,-1,4
604070415,4,2,2,2,4,4,2,2,2,2
604070416,3,4,2,2,2,3,2,3,3,2
604070417,3,-1,2,-1,2,-1,-1,3,-1,2
604070418,2,3,2,3,1,2,1,3,2,1
604070419,3,4,1,3,1,3,1,3,3,1
604070420,3,2,1,1,3,4,1,1,2,1
604070421,4,4,4,2,1,4,2,4,3,2
604070422,3,-1,3,2,2,3,2,4,3,2
604070423,3,2,3,2,3,4,2,4,2,3
604070424,3,-1,1,3,-1,4,3,3,3,2
604070425,3,3,-2,-2,-2,4,3,-2,-2,3
604070426,4,4,1,1,4,4,1,1,1,1
604070427,2,2,3,2,2,4,2,4,3,3
604070428,2,2,2,2,2,2,2,2,2,2
604070429,3,2,3,2,2,2,2,3,2,3
604070430,3,3,3,4,4,3,3,3,3,4
604070431,-2,-2,-2,-2,-2,-2,2,-2,2,3
604070432,4,2,2,2,3,4,2,4,2,1
604070433,2,2,-1,2,-1,-1,2,4,3,2
604070434,-2,-2,-2,4,4,4,2,2,4,3
604070435,3,3,3,2,3,3,2,3,4,3
604070436,3,3,3,3,3,3,2,3,3,3
604070437,3,3,3,3,3,3,2,2,3,3
604070438,3,3,2,2,4,3,2,3,2,2
604070439,3,3,3,2,2,3,2,2,1,3
604070440,4,3,3,2,3,3,2,1,1,3
604070441,2,2,2,2,4,3,2,2,1,3
604070442,2,3,3,3,3,2,3,2,2,2
604070443,4,3,1,1,4,3,1,2,3,3
604070444,4,2,1,1,3,3,1,3,4,4
604070445,2,2,3,3,3,3,3,3,3,3
604070446,4,1,1,1,1,3,1,4,3,1
604070447,3,2,2,2,2,1,2,3,3,2
604070448,4,2,2,2,3,3,2,2,2,2
604070449,3,3,3,3,3,3,3,3,3,3
604070450,3,2,2,2,2,2,2,2,2,2
604070451,3,4,3,2,2,3,2,4,3,3
604070452,4,4,3,2,3,3,2,4,3,2
604070453,3,4,3,2,2,3,2,4,3,3
604070454,3,4,3,2,2,3,2,-1,3,2
604070455,4,2,2,2,2,3,3,3,2,2
604070456,3,4,3,2,2,3,2,-1,3,2
604070457,3,2,2,2,2,3,3,3,3,3
604070458,3,3,2,2,3,2,2,3,2,2
604070459,3,3,2,2,3,3,2,3,2,2
604070460,3,4,2,2,3,2,2,4,2,2
604070461,2,2,3,3,2,2,3,2,2,2
604070462,2,2,2,2,2,2,2,3,2,2
604070463,2,2,2,3,2,2,3,3,2,2
604070464,2,2,2,3,2,2,3,3,2,2
604070465,2,2,2,2,2,2,3,3,2,2
604070466,3,3,3,2,2,3,2,-1,3,2
604070467,2,2,2,2,2,2,3,3,2,2
604070468,3,2,2,1,3,3,1,1,1,1
604070469,3,2,2,3,2,2,3,2,2,3
604070470,3,-1,3,1,2,3,2,-1,3,2
604070471,1,4,-1,4,-1,3,-1,-1,4,-2
604070472,2,2,3,1,2,4,1,1,1,2
604070473,3,4,3,4,-1,-1,4,-1,3,3
604070474,2,4,-1,3,-2,4,-1,4,2,3
604070475,3,3,2,1,2,3,1,2,1,3
604070476,3,3,3,3,3,3,2,3,2,3
604070477,3,-1,-1,2,-1,3,2,-1,2,2
604070478,3,-1,3,1,3,3,2,-1,2,3
604070479,3,-1,3,2,3,3,2,-1,3,2
604070480,3,2,2,3,3,2,3,3,2,3
604070481,3,-1,-1,2,-1,3,2,-1,2,2
604070482,3,2,3,3,3,2,3,3,3,3
604070483,3,3,3,2,3,2,2,3,3,3
604070484,3,-1,-1,-1,-1,3,2,-1,2,2
604070485,3,2,2,3,3,3,2,3,3,2
604070486,3,2,3,4,3,3,4,4,2,3
604070487,3,2,2,2,3,3,2,3,1,1
604070488,3,2,2,3,2,3,2,4,2,3
604070489,4,3,-1,-1,-1,-1,-2,-1,2,2
604070490,2,-1,-1,-1,-1,-1,-1,-1,2,2
604070491,1,-2,4,4,1,1,4,4,1,1
604070492,2,-1,-1,-1,4,3,-1,-1,3,1
604070493,2,3,-1,-1,-1,3,3,3,2,1
604070494,3,3,2,2,3,3,2,2,3,3
604070495,2,3,-1,-1,-1,3,3,3,2,1
604070496,1,4,2,2,2,3,1,3,2,1
604070497,3,2,3,3,4,4,3,4,2,2
604070498,2,2,2,3,2,4,3,4,1,3
604070499,3,2,1,4,3,3,4,4,2,2
604070500,3,2,1,3,3,3,1,4,1,1
604070501,2,4,2,3,3,3,2,3,1,1
604070502,1,3,3,2,3,4,2,2,3,3
604070503,3,4,2,2,3,3,2,3,3,2
604070504,2,3,2,3,2,3,3,2,3,3
604070505,2,4,3,1,3,2,1,3,1,1
604070506,3,-1,2,3,1,4,2,-1,2,2
604070507,3,3,2,2,3,2,2,4,2,2
604070508,4,-1,1,2,4,4,1,-1,-1,1
604070509,3,3,1,2,3,2,1,2,3,2
604070510,3,3,2,4,2,2,3,-1,-1,-1
604070511,3,3,3,2,2,3,2,4,2,2
604070512,3,2,2,2,2,3,2,3,2,2
604070513,3,2,2,-1,2,-1,3,4,2,2
604070514,3,3,3,2,2,3,3,4,3,2
604070515,2,3,3,2,2,3,3,4,3,2
604070516,4,2,2,2,2,4,2,2,2,2
604070517,3,4,3,-1,2,-1,2,4,2,2
604070518,4,3,1,1,4,3,3,4,4,4
604070519,3,2,3,2,3,3,2,3,2,3
604070520,3,3,2,3,3,3,2,3,3,2
604070521,4,3,3,3,4,4,3,2,2,4
604070522,3,4,2,3,3,4,4,3,3,4
604070523,-2,-1,2,4,3,-1,3,4,3,3
604070524,3,3,4,4,2,3,4,3,3,3
604070525,4,3,3,4,4,2,3,4,3,3
604070526,3,3,2,2,2,3,3,4,2,2
604070527,1,3,2,2,4,3,2,2,4,4
604070528,3,3,2,2,2,3,2,3,-1,2
604070529,4,2,2,2,2,3,3,4,3,2
604070530,3,3,2,3,3,3,2,3,3,2
604070531,3,3,1,1,4,3,2,4,2,2
604070532,4,3,3,2,3,3,2,4,3,2
604070533,4,2,1,3,-1,4,1,2,2,1
604070534,4,3,2,2,3,2,2,2,3,2
604070535,4,2,2,4,3,3,1,3,3,2
604070536,2,2,1,3,3,3,3,3,3,3
604070537,3,3,2,3,4,3,3,3,3,3
604070538,3,3,2,2,3,3,3,3,2,3
604070539,2,2,2,1,3,3,3,3,3,3
604070540,3,4,4,4,4,3,2,-1,4,4
604070541,3,3,2,4,3,3,2,2,1,3
604070542,3,3,3,2,2,3,2,2,2,2
604070543,3,2,3,3,3,3,4,3,3,3
604070544,3,3,3,4,4,3,3,3,3,3
604070545,1,2,2,2,2,2,1,3,3,3
604070546,4,3,2,3,2,4,1,3,1,3
604070547,-1,-1,4,2,3,4,3,-1,3,2
604070548,2,3,3,2,4,3,4,3,2,3
604070549,4,3,2,1,3,4,2,3,3,4
604070550,4,3,1,1,3,1,2,3,2,4
604070551,4,3,4,2,2,2,3,3,4,3
604070552,4,3,3,2,3,4,4,3,3,4
604070553,4,3,3,1,3,3,1,2,3,4
604070554,4,2,3,1,3,4,1,3,3,4
604070555,4,3,2,1,3,4,1,3,3,3
604070556,2,3,3,2,2,3,2,4,3,3
604070557,3,4,2,3,2,4,3,4,4,3
604070558,4,3,4,3,2,3,4,3,3,3
604070559,3,4,4,3,4,2,2,3,3,4
604070560,3,4,2,3,4,3,4,3,4,4
604070561,-1,-1,3,3,-1,4,3,4,4,3
604070562,3,2,4,3,3,2,4,3,4,3
604070563,4,3,4,3,2,3,4,2,3,3
604070564,4,3,4,2,3,4,3,3,4,3
604070565,4,3,4,3,2,4,3,3,2,2
604070566,3,4,2,3,4,3,2,4,3,3
604070567,4,3,3,4,3,3,4,4,3,4
604070568,2,3,4,3,3,3,4,3,4,3
604070569,2,3,2,4,3,4,2,3,4,3
