D_INTERVIEW,Q113,Q114,Q115,Q116,Q117
392070118,2,2,2,2,2
392070119,2,2,2,2,2
392070120,2,2,3,2,2
392070121,2,3,2,2,2
392070122,-1,-1,-1,-1,-1
392070123,-1,-1,-1,-1,-1
392070124,1,2,3,3,2
392070125,2,2,2,2,2
392070126,2,2,2,2,3
392070127,-1,2,2,2,2
392070128,2,2,2,2,3
392070129,1,2,1,1,1
392070130,2,3,3,3,2
392070131,3,3,3,3,3
392070132,3,3,3,2,3
392070133,3,3,2,2,2
392070134,2,2,2,1,-1
392070135,3,2,2,2,2
392070136,2,2,2,-1,2
392070137,2,2,2,2,2
392070138,-2,-2,-2,-2,-2
392070139,-1,-1,-1,-1,-1
392070140,3,2,2,2,2
392070141,2,3,-1,3,3
392070142,2,2,2,2,-1
392070143,-1,-1,-1,-1,-1
392070144,3,3,3,3,3
392070145,-1,3,-1,2,3
392070146,2,3,3,2,-1
392070147,2,2,2,-1,-1
392070148,2,2,2,2,2
392070149,-1,-1,-1,-1,-1
392070150,2,2,2,2,2
392070151,3,2,3,3,2
392070152,2,2,2,2,2
392070153,2,2,2,2,2
392070154,2,2,2,2,2
392070155,-1,2,2,2,2
392070156,2,2,2,2,2
392070157,-1,-1,-1,-1,-1
392070158,2,2,2,2,2
392070159,2,2,2,2,1
392070160,2,2,2,2,3
392070161,3,3,3,2,2
392070162,2,2,2,2,2
392070163,2,2,2,2,2
392070164,1,2,2,1,1
392070165,2,2,2,-1,2
392070166,2,2,2,2,3
392070167,2,3,2,2,4
392070168,2,3,2,2,3
392070169,2,2,2,2,2
392070170,2,2,2,2,2
392070171,2,2,2,2,2
392070172,3,3,3,2,2
392070173,2,2,2,2,3
392070174,2,2,2,2,2
392070175,2,2,2,2,2
392070176,-1,-1,-1,-1,-1
392070177,3,3,3,3,3
392070178,3,3,2,2,2
392070179,3,3,3,2,2
392070180,2,2,2,2,2
392070181,3,2,2,2,2
392070182,1,1,2,2,2
392070183,2,2,2,2,-1
392070184,2,2,2,2,2
392070185,2,2,2,2,2
392070186,2,2,2,2,2
392070187,-1,-1,-1,-1,-1
392070188,2,2,2,2,2
392070189,-1,-1,-1,-1,-1
392070190,2,2,2,2,2
392070191,2,2,2,2,-2
392070192,2,2,2,2,2
392070193,2,3,2,2,2
392070194,3,2,2,2,3
392070195,3,2,2,2,2
392070196,-1,-1,-1,-1,-1
392070197,2,2,2,1,2
392070198,2,2,2,2,2
392070199,3,3,3,2,2
392070200,3,3,3,2,2
392070201,3,3,3,2,3
392070202,-1,2,2,-1,-1
392070203,2,2,2,2,2
392070204,3,3,3,3,3
392070205,2,3,2,2,2
392070206,2,3,2,2,2
392070207,3,3,3,3,-1
392070208,2,-1,2,-1,-1
392070209,4,3,3,2,2
392070210,2,2,2,2,2
392070211,2,2,2,2,1
392070212,-1,-1,-1,-1,-1
392070213,-1,2,2,2,-1
392070214,-1,-1,-1,-1,-1
392070215,3,3,3,3,3
392070216,2,2,2,2,2
392070217,3,3,3,3,3
392070218,-1,-1,-1,-1,-1
392070219,2,3,3,3,3
392070220,2,2,2,2,2
392070221,2,2,2,2,-1
392070222,2,2,2,2,2
392070223,2,3,2,2,3
392070224,3,3,3,2,2
392070225,-1,-1,-1,-1,-1
392070226,-1,-1,-1,-1,-1
392070227,2,2,2,2,2
392070228,2,2,2,2,3
392070229,3,3,2,2,3
392070230,2,2,2,2,2
392070231,2,2,2,-1,2
392070232,-1,-1,-1,-1,-1
392070233,-2,-2,-2,-2,-2
392070234,2,2,2,2,2
392070235,-1,-1,-1,-1,-1
392070236,-1,3,2,-1,-1
392070237,2,2,2,2,2
392070238,2,2,2,2,2
392070239,2,2,2,2,2
392070240,3,2,2,2,2
392070241,2,2,2,2,2
392070242,1,1,1,1,1
392070243,2,2,2,2,-1
392070244,2,2,2,2,2
392070245,2,2,2,1,2
392070246,2,2,2,2,3
392070247,3,4,3,2,2
392070248,2,2,2,2,2
392070249,-1,3,2,2,2
392070250,2,2,2,2,2
392070251,2,2,2,2,2
392070252,2,2,2,2,2
392070253,2,2,2,2,2
392070254,2,3,2,2,2
392070255,2,2,2,2,2
392070256,2,2,2,2,2
392070257,2,2,2,2,2
392070258,2,2,2,2,3
392070259,2,2,2,2,3
392070260,2,3,2,2,2
392070261,2,2,2,2,2
392070262,2,3,-1,2,-1
392070263,2,2,1,1,2
392070264,2,2,2,2,1
392070265,2,3,2,3,2
392070266,2,2,2,2,2
392070267,2,2,2,2,2
392070268,2,2,2,3,3
392070269,4,3,4,2,2
392070270,-1,2,-1,1,2
392070271,-1,-1,-1,-1,-1
392070272,2,2,3,2,3
392070273,3,3,3,2,4
392070274,2,2,2,2,2
392070275,2,2,2,2,2
392070276,2,2,2,2,3
392070277,2,2,2,2,3
392070278,2,2,2,2,2
392070279,2,3,3,2,3
392070280,2,3,2,2,2
392070281,2,2,2,3,3
392070282,2,2,2,3,2
392070283,2,2,2,-1,2
392070284,2,2,3,2,3
392070285,2,2,2,2,2
392070286,2,2,2,2,2
392070287,-2,-2,-2,-2,-2
392070288,2,2,2,2,3
392070289,2,2,2,2,2
392070290,1,2,1,2,2
392070291,2,2,2,2,2
392070292,2,2,2,2,2
392070293,2,2,2,1,1
392070294,2,2,3,2,2
392070295,2,2,2,2,2
392070296,2,2,2,2,2
392070297,3,3,2,2,2
392070298,2,2,2,2,2
392070299,2,2,2,2,3
392070300,2,2,2,2,2
392070301,2,2,2,2,1
392070302,2,3,2,2,-1
392070303,2,2,2,2,3
392070304,3,3,3,3,3
392070305,4,4,-1,-1,-1
392070306,2,2,2,2,3
392070307,2,2,2,2,2
392070308,4,4,4,4,3
392070309,2,2,2,2,2
392070310,2,3,2,2,2
392070311,2,2,2,1,2
392070312,-1,-1,2,2,2
392070313,2,2,1,2,2
392070314,1,2,2,2,3
392070315,2,2,2,2,2
392070316,3,3,3,2,3
392070317,2,2,2,2,-1
392070318,-1,-1,-1,-1,-1
392070319,3,3,3,2,2
392070320,-1,-1,-1,-1,-1
392070321,-1,-1,-1,-1,-1
392070322,2,2,2,2,2
392070323,2,2,-1,2,-1
392070324,-1,2,2,2,2
392070325,2,3,2,1,2
392070326,2,-1,2,2,-1
392070327,2,2,2,2,2
392070328,4,4,3,2,3
392070329,-1,2,2,2,3
392070330,2,2,2,2,2
392070331,2,2,2,2,4
392070332,3,3,2,2,-1
392070333,3,3,3,3,2
392070334,1,2,2,2,2
392070335,4,4,4,4,4
392070336,-1,-1,-1,-1,-1
392070337,3,3,3,3,3
392070338,2,2,2,2,2
392070339,2,2,2,2,3
392070340,3,3,2,2,2
392070341,2,2,2,2,3
392070342,3,4,4,3,3
392070343,3,4,2,2,4
392070344,-1,4,2,2,3
392070345,2,2,2,2,3
392070346,2,2,2,2,2
392070347,2,3,2,2,2
392070348,2,2,2,2,3
392070349,2,2,2,2,2
392070350,3,3,3,3,3
392070351,2,2,1,1,2
392070352,3,2,2,2,2
392070353,2,2,2,2,2
392070354,-1,2,2,-1,-1
392070355,2,3,2,2,-1
392070356,2,3,2,3,3
392070357,2,2,2,2,2
392070358,3,3,3,2,3
392070359,2,2,2,2,2
392070360,3,-2,2,2,3
392070361,2,2,2,2,2
392070362,4,2,1,2,4
392070363,3,2,-1,2,2
392070364,2,2,2,2,2
392070365,-1,-1,-1,-1,-1
392070366,2,2,2,2,2
392070367,3,3,2,3,2
392070368,2,2,2,2,2
392070369,2,2,2,2,2
392070370,-1,3,-1,2,3
392070371,2,3,3,3,2
392070372,2,2,2,2,2
392070373,3,4,2,2,3
392070374,-1,-1,-1,-1,-1
392070375,-2,-2,-2,-2,-2
392070376,2,2,2,2,2
392070377,-1,2,2,2,-1
392070378,-1,-1,-1,-1,-1
392070379,-1,-1,-1,-1,-1
392070380,3,2,2,2,2
392070381,2,4,3,2,-1
392070382,2,2,2,2,2
392070383,2,2,2,2,2
392070384,2,2,2,2,2
392070385,2,2,2,2,-1
392070386,-1,-1,-1,-1,-1
392070387,1,1,1,1,1
392070388,-1,-1,-1,-1,-1
392070389,3,2,2,2,3
392070390,2,-1,-1,-1,2
392070391,-1,-1,-1,-1,-1
392070392,-1,-1,-1,-1,-1
392070393,1,2,2,2,2
392070394,2,2,2,2,2
392070395,2,3,2,2,3
392070396,2,3,3,2,3
392070397,3,2,2,2,2
392070398,2,2,2,2,2
392070399,3,2,2,2,2
392070400,3,2,2,2,3
392070401,3,3,2,2,3
392070402,3,3,3,2,3
392070403,2,2,1,1,2
392070404,2,3,2,2,2
392070405,-1,3,-1,3,-1
392070406,2,2,2,2,2
392070407,-1,-1,-1,-1,-1
392070408,2,2,2,2,-1
392070409,2,3,2,2,2
392070410,2,2,2,2,2
392070411,3,3,3,3,2
392070412,2,2,2,2,2
392070413,3,3,2,2,3
392070414,3,3,3,3,3
392070415,2,2,2,2,2
392070416,2,2,2,2,-1
392070417,2,2,2,2,2
392070418,3,3,2,2,-1
392070419,-1,2,2,1,2
392070420,3,2,1,3,2
392070421,3,3,2,2,3
392070422,2,3,3,2,3
392070423,2,2,2,2,2
392070424,2,2,2,2,2
392070425,2,3,2,2,2
392070426,3,3,3,2,3
392070427,2,2,2,2,2
392070428,3,2,2,2,2
392070429,2,2,2,2,3
392070430,2,3,2,2,2
392070431,2,2,2,2,2
392070432,2,-1,2,2,-1
392070433,2,3,2,2,2
392070434,2,2,2,2,2
392070435,2,2,2,2,3
392070436,2,2,2,1,2
392070437,2,2,-1,2,-1
392070438,3,3,3,2,2
392070439,3,3,3,2,2
392070440,2,3,2,2,3
392070441,2,2,2,2,3
392070442,2,3,3,2,2
392070443,2,2,2,2,2
392070444,2,2,2,-1,2
392070445,2,3,2,2,3
392070446,3,-1,2,2,2
392070447,2,2,2,2,2
392070448,2,2,2,2,1
392070449,3,3,2,3,3
392070450,2,2,2,2,-1
392070451,3,3,2,2,1
392070452,2,2,2,2,2
392070453,2,2,2,2,2
392070454,3,3,3,3,3
392070455,-1,2,2,2,2
392070456,-1,-1,-1,-1,-1
392070457,2,2,1,1,2
392070458,2,3,2,2,3
392070459,2,2,2,2,3
392070460,-1,-1,-1,-1,-1
392070461,3,2,2,2,3
392070462,2,2,2,-1,2
392070463,3,3,3,3,3
392070464,2,2,2,2,2
392070465,2,2,2,1,3
392070466,-1,-1,-1,-1,-1
392070467,2,2,2,2,1
392070468,3,3,2,2,2
392070469,-1,-1,-1,-1,-1
392070470,2,2,2,2,2
392070471,2,2,2,2,2
392070472,2,2,2,1,2
392070473,2,2,2,2,2
392070474,2,2,2,3,2
392070475,2,2,2,2,2
392070476,-1,-1,-1,-1,-1
392070477,2,2,2,1,2
392070478,2,2,2,2,-1
392070479,2,2,-1,-1,-1
392070480,2,2,2,2,3
392070481,2,2,2,1,2
392070482,2,2,-1,2,-1
392070483,2,2,2,-1,-1
392070484,3,3,3,2,3
392070485,2,2,2,2,3
392070486,2,2,2,2,2
392070487,2,2,3,3,2
392070488,2,2,2,2,2
392070489,2,2,2,2,2
392070490,3,2,2,2,2
392070491,-1,2,2,2,2
392070492,3,3,2,3,3
392070493,-1,3,2,2,2
392070494,2,2,2,3,2
392070495,3,3,3,2,2
392070496,2,2,2,1,2
392070497,2,3,3,2,3
392070498,2,2,2,2,2
392070499,2,3,3,3,3
392070500,1,3,2,2,3
392070501,-1,2,2,3,2
392070502,2,2,2,2,2
392070503,4,4,4,4,4
392070504,-1,-1,-1,-1,-1
392070505,3,3,2,2,2
392070506,-1,-1,2,2,-1
392070507,2,2,2,2,2
392070508,-1,-1,-1,-1,-1
392070509,2,2,2,2,2
392070510,3,3,2,3,4
392070511,3,3,3,3,3
392070512,3,3,3,2,2
392070513,3,3,3,3,4
392070514,2,2,2,2,2
392070515,3,2,2,2,2
392070516,2,2,2,2,2
392070517,2,2,2,2,2
392070518,-1,-1,-1,-1,-1
392070519,2,2,2,2,2
392070520,1,2,2,2,-1
392070521,2,2,2,2,1
392070522,3,2,3,3,2
392070523,2,2,2,2,2
392070524,1,2,1,2,2
392070525,2,2,2,2,2
392070526,3,3,3,3,3
392070527,2,2,2,2,2
392070528,2,-1,2,2,-1
392070529,-1,-1,-1,-1,-1
392070530,2,2,2,3,2
392070531,2,3,2,2,3
392070532,3,3,2,2,3
392070533,2,2,2,2,2
392070534,2,2,2,2,2
392070535,2,3,2,2,2
392070536,2,2,2,2,2
392070537,2,2,2,2,-1
392070538,3,3,3,3,2
392070539,-1,2,2,-1,-1
392070540,3,3,2,2,2
392070541,2,3,2,2,3
392070542,2,2,2,2,2
392070543,2,-1,2,2,3
392070544,-1,-1,-1,-1,2
392070545,-1,3,-1,3,-1
392070546,3,2,3,2,3
392070547,2,2,2,2,2
392070548,2,2,2,2,2
392070549,3,3,2,2,3
392070550,2,2,2,2,2
392070551,2,2,2,2,3
392070552,2,3,2,2,2
392070553,2,2,2,2,2
392070554,2,2,2,2,2
392070555,2,3,2,2,2
392070556,2,2,2,2,2
392070557,2,2,2,2,2
392070558,2,2,2,1,2
392070559,2,2,2,2,2
392070560,2,2,2,2,2
392070561,3,3,3,2,3
392070562,2,3,3,2,2
392070563,2,2,2,2,2
392070564,3,3,3,3,3
392070565,4,3,3,3,3
392070566,2,2,2,2,2
392070567,3,2,2,2,2
392070568,2,3,3,2,2
392070569,3,3,3,2,2
392070570,2,2,2,2,2
392070571,2,-1,2,2,-1
392070572,2,2,2,2,2
392070573,2,2,2,2,3
392070574,-1,-1,-1,-1,-1
392070575,2,2,2,2,-1
392070576,2,2,2,2,2
392070577,2,2,2,2,2
392070578,2,2,2,-1,2
392070579,2,1,2,2,1
392070580,2,2,2,2,2
392070581,2,3,2,2,2
392070582,2,2,1,2,2
392070583,1,1,1,1,1
392070584,3,4,4,2,4
392070585,2,2,2,2,2
392070586,2,2,2,2,2
392070587,-1,-1,-1,-1,-1
392070588,2,2,2,2,2
392070589,4,3,3,2,4
392070590,2,2,2,-1,2
392070591,2,2,2,2,2
392070592,-1,-1,2,2,-1
392070593,2,2,2,2,2
392070594,2,2,2,2,2
392070595,2,2,2,2,2
392070596,-2,-2,-2,-2,-2
392070597,-1,-1,-1,-1,-1
392070598,2,2,2,2,2
392070599,2,2,-1,-1,-1
392070600,2,-1,2,2,2
392070601,2,3,2,2,3
392070602,2,1,2,2,2
392070603,2,2,-2,2,2
392070604,2,2,2,2,2
392070605,2,2,2,2,2
392070606,-1,-1,-1,-1,-1
392070607,2,2,2,2,2
392070608,-1,-1,-1,-1,-1
392070609,-1,-1,-1,-1,-1
392070610,2,3,2,3,3
392070611,3,-1,3,-1,-1
392070612,3,3,2,2,4
392070613,2,2,2,2,2
392070614,3,3,3,2,4
392070615,2,2,2,2,2
392070616,3,3,3,3,3
392070617,2,2,2,2,2
392070618,3,3,2,2,-1
392070619,2,2,2,2,2
392070620,2,2,2,2,2
392070621,-1,-1,-1,-1,-1
392070622,2,2,2,2,2
392070623,2,3,2,2,2
392070624,-1,3,2,1,1
392070625,2,2,2,1,2
392070626,2,2,2,2,2
392070627,3,3,3,3,2
392070628,-1,2,-1,-1,-1
392070629,2,2,2,2,-1
392070630,3,-1,3,-1,-1
392070631,2,3,2,2,3
392070632,-1,2,3,2,-1
392070633,-1,-1,-1,-1,-1
392070634,2,2,2,2,3
392070635,2,2,2,2,2
392070636,2,2,2,2,2
392070637,2,3,2,2,2
392070638,3,3,2,2,2
392070639,2,2,2,2,2
392070640,3,3,3,2,3
392070641,2,2,2,2,3
392070642,2,3,2,2,2
392070643,3,4,3,2,2
392070644,2,2,2,2,2
392070645,4,4,4,2,3
392070646,-1,-1,-1,2,2
392070647,1,-1,2,2,1
392070648,-1,-1,-1,-1,-1
392070649,-2,-2,-2,-2,-2
392070650,2,2,2,2,2
392070651,2,2,2,2,2
392070652,2,2,2,2,2
392070653,2,3,2,2,3
392070654,3,3,3,3,4
392070655,2,2,2,2,2
392070656,-1,-1,-1,-1,-1
392070657,3,2,2,2,2
392070658,2,3,2,2,3
392070659,2,2,2,2,2
392070660,3,3,3,3,3
392070661,2,2,2,2,2
392070662,2,2,2,2,2
392070663,2,2,2,2,2
392070664,2,2,2,2,2
392070665,3,2,2,2,3
392070666,-1,-1,2,3,-1
392070667,3,2,3,3,3
392070668,2,2,2,2,2
392070669,2,2,2,2,2
392070670,-1,-1,-1,-1,-1
392070671,2,2,2,2,3
392070672,3,3,3,2,2
392070673,2,2,2,2,-1
392070674,3,3,3,2,-1
392070675,2,2,2,2,2
392070676,2,2,-1,-1,2
392070677,3,3,3,3,3
392070678,-2,-2,-2,-2,-2
392070679,2,2,2,2,2
392070680,2,2,2,2,2
392070681,2,2,2,2,1
392070682,-1,-1,-1,-1,-1
392070683,-1,-1,-1,-1,-1
392070684,2,2,2,2,2
392070685,2,2,2,2,2
392070686,2,2,2,2,2
392070687,2,3,2,3,2
392070688,2,2,2,2,3
392070689,-1,-1,-1,-1,2
392070690,2,1,1,1,2
392070691,2,3,2,2,2
392070692,3,2,3,2,2
392070693,3,3,3,2,3
392070694,2,2,2,2,2
392070695,2,2,2,2,2
392070696,2,2,2,2,2
392070697,2,3,2,2,2
392070698,2,2,2,2,4
392070699,3,2,2,1,4
392070700,2,2,3,2,2
392070701,2,2,2,2,2
392070702,2,2,2,2,2
392070703,2,2,2,2,2
392070704,-1,-1,-1,-1,-1
392070705,3,3,3,3,3
392070706,2,3,3,2,2
392070707,2,3,2,2,2
392070708,3,3,3,3,3
392070709,2,2,1,1,2
392070710,2,2,2,2,-1
392070711,2,2,2,2,2
392070712,2,2,2,2,-1
392070713,3,3,3,3,3
392070714,2,2,2,2,2
392070715,2,2,-1,-1,2
392070716,-1,2,2,-1,-1
392070717,2,3,2,2,3
392070718,2,2,2,2,-1
392070719,2,2,2,2,2
392070720,3,3,3,3,3
392070721,2,2,2,2,2
392070722,2,3,3,3,3
392070723,-1,-1,-1,-1,-1
392070724,2,2,2,2,2
392070725,3,2,2,2,3
392070726,3,2,3,-1,3
392070727,-1,-1,-1,-1,-1
392070728,2,2,2,2,2
392070729,2,2,2,2,2
392070730,2,3,2,2,3
392070731,-1,-1,-1,-1,-1
392070732,-1,-1,-1,-1,-1
392070733,-1,-1,-1,-1,-1
392070734,2,2,2,2,2
392070735,-2,-1,-1,-1,-1
392070736,2,3,2,2,2
392070737,2,2,2,2,2
392070738,3,2,4,2,2
392070739,3,2,2,3,-1
392070740,2,2,2,2,2
392070741,2,2,-1,-1,-1
392070742,2,3,2,2,2
392070743,2,3,2,2,4
392070744,2,3,2,2,2
392070745,2,2,-1,2,2
392070746,2,2,2,2,2
392070747,2,2,2,2,2
392070748,2,2,2,-1,-1
392070749,2,2,2,2,2
392070750,3,2,2,2,3
392070751,2,2,2,2,2
392070752,2,2,2,2,2
392070753,3,3,3,3,3
392070754,2,2,2,2,3
392070755,2,2,2,2,3
392070756,-1,-1,-1,-1,-1
392070757,3,2,3,2,2
392070758,2,2,2,2,2
392070759,3,3,2,2,2
392070760,2,3,2,2,3
392070761,2,2,2,2,2
392070762,3,3,3,3,3
392070763,2,2,2,2,2
392070764,2,2,2,2,2
392070765,2,2,2,2,2
392070766,2,2,2,2,2
392070767,2,2,2,2,2
392070768,-2,-2,-2,-2,-2
392070769,2,3,2,2,1
392070770,3,2,2,2,2
392070771,2,2,2,2,2
392070772,2,2,2,2,2
392070773,2,2,2,2,3
392070774,-1,-1,-1,-1,-1
392070775,2,2,2,2,2
392070776,2,2,2,2,3
392070777,2,2,2,2,2
392070778,2,2,2,2,2
392070779,3,2,-1,2,3
392070780,2,2,2,2,2
392070781,-1,-1,-1,-1,-1
392070782,2,2,2,2,2
392070783,2,3,2,2,4
392070784,2,2,2,2,1
392070785,3,3,3,2,2
392070786,2,3,3,2,2
392070787,2,2,2,2,2
392070788,2,2,2,-1,-1
392070789,2,2,2,2,2
392070790,2,2,2,2,2
392070791,-1,-1,-1,-1,-1
392070792,1,3,3,3,2
392070793,2,2,2,2,2
392070794,2,2,2,2,2
392070795,-1,-1,-1,-1,-1
392070796,2,2,2,3,2
392070797,2,2,2,2,2
392070798,2,2,2,2,2
392070799,2,2,2,2,2
392070800,2,3,2,2,3
392070801,-1,-1,-1,-1,-1
392070802,2,3,2,2,2
392070803,1,2,3,3,3
392070804,3,3,2,2,2
392070805,2,2,2,2,2
392070806,2,2,2,2,2
392070807,2,3,2,2,3
392070808,2,2,2,2,2
392070809,2,2,2,2,3
392070810,3,3,2,2,3
392070811,3,3,3,3,3
392070812,2,2,2,2,2
392070813,2,3,2,2,3
392070814,2,2,2,2,3
392070815,2,3,2,2,2
392070816,2,2,2,2,2
392070817,2,2,2,2,2
392070818,2,2,2,2,2
392070819,2,2,2,2,2
392070820,2,2,2,2,2
392070821,2,2,2,2,3
392070822,2,2,2,2,2
392070823,2,2,2,2,2
392070824,2,3,3,2,3
392070825,3,3,3,2,3
392070826,-1,2,2,1,2
392070827,-1,2,-1,-1,2
392070828,4,2,2,2,3
392070829,2,2,2,2,2
392070830,3,2,2,2,3
392070831,2,2,2,2,1
392070832,2,2,2,2,2
392070833,-1,2,2,2,-1
392070834,-1,-1,-1,-1,-1
392070835,2,2,2,2,2
392070836,2,3,2,2,2
392070837,3,3,3,2,2
392070838,3,3,3,3,4
392070839,2,2,2,1,2
392070840,2,2,2,2,2
392070841,3,4,2,2,-1
392070842,2,4,3,2,-1
392070843,3,3,3,3,2
392070844,1,2,2,2,2
392070845,2,2,1,1,2
392070846,2,2,2,2,2
392070847,2,2,2,2,3
392070848,2,3,2,2,2
392070849,2,2,2,2,3
392070850,-1,-1,-1,-1,-1
392070851,2,3,3,3,2
392070852,2,2,2,2,2
392070853,2,2,2,2,2
392070854,2,2,1,2,2
392070855,-1,2,2,-1,3
392070856,2,2,2,2,2
392070857,-1,-1,-1,-1,-1
392070858,2,2,2,1,2
392070859,3,2,2,2,3
392070860,3,3,3,2,3
392070861,2,2,2,2,2
392070862,2,3,2,2,3
392070863,2,2,2,3,3
392070864,-1,2,-1,2,2
392070865,3,3,3,2,2
392070866,3,2,2,2,3
392070867,2,3,2,2,-1
392070868,2,3,2,2,3
392070869,2,2,2,2,2
392070870,2,2,2,2,2
392070871,3,3,3,2,2
392070872,2,2,2,2,2
392070873,-1,-1,-1,-1,-1
392070874,-1,-1,-1,-1,-1
392070875,2,2,2,2,2
392070876,2,2,2,2,3
392070877,-1,3,3,1,3
392070878,2,2,2,1,-1
392070879,2,2,2,2,2
392070880,-1,-1,-1,-1,-1
392070881,3,3,3,3,3
392070882,-1,2,2,2,2
392070883,1,2,2,2,2
392070884,-1,-1,-1,-1,-1
392070885,2,3,2,2,2
392070886,-1,2,2,2,3
392070887,2,3,3,2,2
392070888,2,2,2,2,2
392070889,2,2,2,2,3
392070890,-2,-2,-2,-2,-2
392070891,2,2,2,2,2
392070892,2,2,2,-1,2
392070893,3,3,3,2,4
392070894,2,3,2,2,3
392070895,2,2,2,2,2
392070896,2,2,2,2,2
392070897,2,2,3,2,2
392070898,2,2,2,2,-1
392070899,-1,-1,-1,-1,-1
392070900,2,2,2,2,3
392070901,1,2,2,2,2
392070902,2,2,2,2,2
392070903,3,3,2,3,3
392070904,2,2,2,2,2
392070905,3,3,2,2,3
392070906,1,2,2,2,2
392070907,2,2,2,2,-1
392070908,2,2,2,2,2
392070909,2,2,2,2,2
392070910,-1,-1,-1,-1,-1
392070911,-1,-1,-1,-1,-1
392070912,3,2,3,2,2
392070913,2,2,2,1,3
392070914,2,2,2,2,2
392070915,2,3,2,2,3
392070916,2,2,2,2,2
392070917,2,2,2,2,2
392070918,-1,2,3,1,-1
392070919,3,2,2,2,-1
392070920,2,2,2,2,-1
392070921,2,2,2,2,2
392070922,3,3,3,2,3
392070923,2,2,2,2,2
392070924,-2,3,2,2,2
392070925,4,4,4,3,3
392070926,-1,-1,-1,-1,-1
392070927,2,2,2,2,2
392070928,-1,-1,-1,-1,-1
392070929,3,3,3,3,2
392070930,2,3,3,2,3
392070931,3,3,2,1,3
392070932,2,-1,3,2,-1
392070933,3,3,3,3,3
392070934,2,3,2,2,4
392070935,-1,-1,-1,-1,-1
392070936,2,3,2,2,3
392070937,2,2,2,2,2
392070938,2,2,2,2,2
392070939,2,2,2,2,2
392070940,2,3,2,2,2
392070941,2,2,2,2,2
