D_INTERVIEW,Q177,Q178,Q179,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q190,Q191,Q192,Q193,Q194,Q195
604070090,1,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,5,1,9
604070091,2,1,1,3,1,1,1,3,6,7,1,1,1,1,2,1,1,1,7
604070092,2,1,1,1,1,1,1,1,3,6,1,1,1,1,1,1,1,1,8
604070093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070094,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,7
604070095,2,1,1,5,2,3,1,1,4,3,1,5,1,1,1,1,2,1,3
604070096,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1
604070097,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070098,1,1,1,1,1,1,5,1,1,1,1,10,1,6,1,1,5,1,1
604070099,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070100,1,1,1,1,1,-1,1,-1,10,-1,1,8,1,1,1,1,1,1,5
604070101,2,1,1,1,1,4,1,6,6,10,1,8,1,1,1,1,3,1,1
604070102,2,9,9,9,9,9,9,9,9,9,9,9,1,5,5,5,9,2,2
604070103,2,2,2,1,2,2,2,1,4,2,2,1,1,2,2,2,2,2,1
604070104,2,2,1,1,1,4,1,1,6,4,1,9,1,4,3,4,1,1,1
604070105,9,1,1,1,1,1,1,1,1,10,1,1,1,3,3,1,1,1,1
604070106,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070107,6,3,1,1,1,1,1,1,1,2,1,1,1,1,3,2,1,1,1
604070108,2,2,1,1,3,5,3,2,2,6,5,3,1,1,1,3,5,3,2
604070109,1,3,2,2,1,6,2,1,1,6,3,2,2,1,1,1,5,1,1
604070110,3,1,1,1,1,5,2,2,7,6,3,5,1,1,3,4,4,3,2
604070111,1,1,1,1,1,-1,3,1,8,5,1,2,1,1,1,1,3,1,5
604070112,3,1,2,1,2,-1,3,1,8,5,1,1,1,1,1,1,6,1,2
604070113,1,4,2,1,2,-1,2,2,8,-1,3,-1,1,1,3,2,-1,1,5
604070114,3,1,1,2,1,-1,2,1,-1,-1,1,4,1,1,1,1,5,1,1
604070115,2,1,1,1,1,3,1,1,7,6,1,2,1,1,1,1,5,1,1
604070116,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070117,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1
604070118,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070120,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
604070121,2,2,3,1,5,2,2,3,1,2,2,4,4,1,2,3,6,2,2
604070122,2,1,2,3,2,2,-1,-1,3,1,2,4,2,2,1,2,2,1,2
604070123,2,3,2,2,3,3,2,1,6,4,2,4,1,1,3,2,5,2,6
604070124,2,2,3,3,1,4,2,2,1,4,4,6,1,1,2,3,4,4,4
604070125,3,2,2,4,3,5,3,2,5,3,2,6,1,1,2,4,5,2,3
604070126,1,1,1,1,1,10,1,5,10,10,1,10,1,1,1,1,1,1,5
604070127,1,1,1,1,1,10,10,1,1,5,1,1,1,1,1,1,1,1,1
604070128,1,1,1,1,1,5,1,5,10,10,1,1,1,1,1,1,5,1,1
604070129,1,1,1,1,1,10,1,5,10,10,1,10,1,1,1,1,1,1,5
604070130,5,1,1,1,1,5,1,5,10,10,1,10,1,1,1,1,5,1,5
604070131,1,1,1,1,1,10,10,1,10,-2,1,10,1,5,1,1,-2,1,5
604070132,1,8,1,1,1,-1,1,5,10,10,5,5,1,5,1,1,1,1,10
604070133,1,1,1,1,1,1,1,1,10,5,1,1,1,1,1,1,1,1,1
604070134,1,1,1,1,1,5,1,1,6,5,1,1,1,1,1,1,1,1,6
604070135,1,1,1,1,1,10,1,10,10,10,1,1,1,1,1,1,5,1,1
604070136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070137,1,1,1,1,1,5,1,5,5,5,1,1,1,1,1,1,1,1,1
604070138,1,1,1,1,1,1,1,1,3,3,1,3,1,1,1,1,1,1,1
604070139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070140,1,1,1,1,1,5,1,1,6,6,1,1,1,1,1,1,1,1,1
604070141,2,1,2,2,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2
604070142,1,2,1,1,2,4,3,1,3,2,3,1,2,4,2,1,3,1,1
604070143,2,2,1,2,3,4,3,3,5,5,2,6,1,3,4,4,1,2,2
604070144,2,1,1,1,1,8,4,7,8,2,5,7,1,3,1,4,3,1,2
604070145,1,1,1,1,1,10,2,5,10,10,5,10,1,1,1,1,5,1,10
604070146,1,2,2,3,3,1,4,3,3,-1,2,3,2,2,1,-1,1,4,3
604070147,2,2,3,-1,3,-1,-1,-1,3,3,4,-1,1,1,2,3,1,4,2
604070148,5,2,2,-1,-1,2,1,3,3,5,1,7,2,2,2,1,3,2,-1
604070149,2,2,1,1,3,-1,2,1,1,3,1,-1,1,1,2,3,3,2,2
604070150,2,3,3,1,1,-1,2,2,1,2,1,6,2,2,1,1,-1,3,6
604070151,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1
604070152,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,8
604070153,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,7
604070154,1,1,1,1,1,1,1,1,9,1,1,1,1,3,1,1,1,1,1
604070155,2,1,1,2,1,5,1,1,9,8,1,1,1,1,1,1,8,1,10
604070156,1,1,1,2,1,5,1,5,5,5,1,4,1,1,1,1,4,1,5
604070157,1,1,1,1,1,5,5,4,6,5,1,9,1,5,1,1,5,1,1
604070158,1,1,1,1,1,5,1,1,5,1,1,9,1,1,1,1,1,1,3
604070159,2,1,1,2,2,9,7,5,6,3,2,6,1,1,1,1,1,1,4
604070160,2,1,1,2,1,-1,1,9,5,2,1,10,1,1,1,1,1,1,10
604070161,4,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,5
604070162,8,2,1,2,2,1,1,1,1,8,1,1,1,1,1,1,1,1,8
604070163,4,4,1,3,3,8,8,4,8,5,2,2,1,4,4,1,6,1,6
604070164,1,1,1,1,1,8,4,4,7,1,1,5,1,1,1,1,1,1,1
604070165,1,1,1,1,1,1,1,1,8,1,1,5,1,1,1,1,7,1,3
604070166,5,1,1,1,1,5,3,1,5,5,5,10,1,1,1,1,1,1,5
604070167,1,1,1,2,1,5,5,8,8,10,5,10,1,1,1,1,5,1,5
604070168,1,1,1,1,1,1,2,1,6,7,1,4,1,1,1,1,1,1,1
604070169,1,2,1,1,1,1,1,1,5,5,1,5,1,1,1,1,5,1,5
604070170,7,4,1,1,1,3,3,4,4,4,1,6,1,1,1,1,3,1,10
604070171,5,1,1,1,1,1,1,1,1,6,1,5,1,1,4,3,1,6,7
604070172,5,6,6,6,6,4,5,6,6,6,4,5,5,5,5,5,5,6,7
604070173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070174,5,3,1,1,1,1,1,3,7,8,2,9,1,1,1,1,1,1,1
604070175,1,2,1,1,2,3,2,7,8,5,1,9,1,1,1,3,4,1,1
604070176,5,1,1,2,1,4,5,1,6,6,2,6,1,1,3,2,2,5,5
604070177,1,1,1,1,1,5,1,3,6,8,1,7,1,1,1,1,1,1,2
604070178,3,2,1,1,1,5,2,4,7,6,1,6,1,1,1,1,4,1,1
604070179,2,1,1,2,2,2,2,1,6,6,2,4,1,1,2,1,2,1,1
604070180,4,1,1,1,1,1,1,1,1,5,1,4,1,1,1,1,1,1,1
604070181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070182,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1
604070183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070184,4,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1
604070185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070186,2,3,1,3,1,4,4,3,6,5,5,1,1,1,1,1,3,1,1
604070187,1,1,1,1,1,3,3,4,5,4,1,1,1,1,1,1,4,1,3
604070188,1,1,1,1,1,5,4,7,6,5,1,1,1,1,1,1,6,1,6
604070189,1,2,1,2,1,4,5,5,7,6,1,1,1,1,1,1,3,1,1
604070190,1,2,4,3,1,5,4,4,6,5,1,1,1,1,1,1,4,1,4
604070191,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,1,1,1,10
604070192,1,1,1,1,1,5,1,1,5,5,1,5,1,1,1,1,5,1,5
604070193,1,1,1,1,1,3,1,1,5,3,1,5,1,1,1,1,3,1,5
604070194,1,1,1,1,1,5,1,5,5,5,1,5,1,1,1,1,1,1,5
604070195,1,1,1,1,1,5,1,5,5,5,5,5,1,1,1,1,1,1,5
604070196,1,4,2,3,1,7,3,5,9,9,2,9,1,5,3,1,7,1,10
604070197,2,2,1,1,1,5,1,1,8,2,7,8,1,5,1,1,1,1,10
604070198,2,2,1,2,2,9,5,1,8,7,1,8,1,2,1,1,5,1,9
604070199,2,2,1,2,2,5,2,2,8,7,2,2,1,2,1,1,5,1,9
604070200,3,7,2,2,2,5,6,7,9,8,4,6,2,4,1,1,8,1,5
604070201,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,6
604070202,1,1,1,1,1,5,1,1,5,8,1,1,1,1,1,1,5,1,1
604070203,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1
604070204,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1
604070205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070207,5,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1
604070208,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070209,1,1,1,1,1,6,5,5,7,8,3,7,1,1,1,1,2,1,1
604070210,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070211,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070212,4,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1
604070213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070214,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070215,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070216,6,5,1,1,1,1,1,1,2,2,2,8,1,1,1,1,1,1,1
604070217,4,4,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2
604070218,5,5,3,3,2,2,1,1,1,1,1,1,1,1,1,1,2,1,10
604070219,4,4,2,3,1,3,3,2,2,2,1,5,3,5,5,4,3,4,6
604070220,5,2,1,1,1,3,3,1,5,5,1,1,1,1,1,1,1,2,2
604070221,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070222,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
604070223,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070224,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070225,2,2,2,2,2,8,8,2,7,7,2,2,2,2,2,2,2,2,2
604070226,3,3,3,2,2,2,2,2,3,3,3,3,3,3,4,3,2,3,3
604070227,9,8,1,1,1,5,4,1,10,10,1,6,1,1,1,1,1,1,1
604070228,3,5,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1
604070229,5,2,1,1,1,3,2,1,5,7,2,8,1,6,1,1,2,1,7
604070230,2,2,1,1,1,-1,-1,1,8,3,2,10,1,1,1,1,1,1,-1
604070231,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070232,3,5,1,1,1,8,1,1,8,8,1,8,1,1,1,1,1,1,10
604070233,5,3,3,2,2,5,3,1,4,7,2,8,1,2,2,1,4,1,8
604070234,6,4,4,4,4,2,1,1,1,5,3,3,1,1,1,1,2,1,10
604070235,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,8
604070236,2,2,1,1,1,3,2,3,8,8,1,7,1,1,1,1,4,1,5
604070237,4,4,8,4,6,3,4,5,5,5,6,6,4,5,5,5,8,5,8
604070238,1,1,1,1,3,1,1,1,6,6,1,6,1,1,1,1,1,1,7
604070239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
604070240,4,4,1,1,1,1,1,1,6,2,1,1,1,1,1,1,1,1,5
604070241,1,3,1,1,1,4,1,1,8,5,1,9,1,1,1,1,1,1,8
604070242,1,1,1,1,1,1,1,1,4,2,1,5,1,1,1,4,1,1,5
604070243,2,2,1,1,1,4,1,1,8,6,1,8,1,1,1,1,1,1,7
604070244,2,2,1,1,1,2,2,1,7,7,1,5,1,1,1,1,4,1,8
604070245,3,5,1,1,2,1,1,1,5,5,1,5,1,1,1,2,1,2,1
604070246,1,1,1,1,1,2,4,2,8,6,1,1,1,1,1,1,2,1,1
604070247,4,1,1,1,1,4,5,3,9,8,1,7,1,1,1,1,8,1,5
604070248,3,1,1,1,1,4,7,4,8,9,2,5,1,1,1,1,9,1,6
604070249,1,1,1,1,1,3,8,2,9,8,1,7,1,1,1,1,9,1,7
604070250,1,2,1,2,2,6,5,3,8,9,1,6,1,1,1,1,7,1,5
604070251,6,1,1,2,3,7,2,1,6,8,1,6,1,1,1,1,1,1,4
604070252,6,2,1,2,2,2,2,2,8,7,2,2,1,1,1,1,7,1,2
604070253,4,1,1,1,1,2,2,1,8,6,1,4,1,1,1,1,3,1,4
604070254,5,2,1,2,3,2,6,3,9,9,2,7,1,1,3,1,8,1,6
604070255,2,1,1,1,1,1,6,3,8,7,1,8,1,1,1,1,7,1,1
604070256,1,1,1,2,1,5,3,1,7,5,1,1,1,1,1,1,3,1,5
604070257,5,1,1,1,1,1,1,1,3,5,1,1,1,1,1,1,1,1,-1
604070258,1,1,1,3,1,3,1,1,7,8,1,1,1,1,1,1,5,1,6
604070259,3,1,1,1,1,3,1,1,8,9,1,1,1,1,3,1,5,1,-1
604070260,1,1,1,1,1,1,1,1,8,6,1,1,3,1,1,1,5,1,8
604070261,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,-1
604070262,3,1,1,1,1,1,1,1,5,8,1,1,1,1,1,1,5,1,4
604070263,3,2,1,1,1,5,1,1,5,5,1,1,1,5,1,1,3,1,1
604070264,3,1,1,1,1,5,1,1,9,7,1,5,2,3,1,1,7,1,1
604070265,1,1,1,1,1,1,1,1,6,4,1,3,1,1,1,1,1,1,7
604070266,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070268,7,3,3,3,1,3,3,3,10,10,3,2,3,3,2,3,3,3,7
604070269,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,10
604070270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070271,1,1,1,1,1,1,1,4,6,1,1,1,1,1,1,1,1,1,1
604070272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070274,2,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,5
604070275,7,1,1,1,1,1,1,1,9,6,1,-1,1,1,1,1,1,1,1
604070276,1,1,1,1,1,2,1,1,6,6,1,1,1,1,1,1,5,1,1
604070277,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1
604070278,6,2,1,1,1,5,3,1,5,5,5,6,1,5,1,1,3,3,2
604070279,3,1,1,1,1,4,1,4,6,6,1,1,1,1,1,1,1,1,1
604070280,4,1,1,1,1,5,1,5,5,5,1,1,1,1,1,1,1,1,1
604070281,4,5,2,1,1,5,1,4,5,5,4,5,1,1,1,1,1,1,5
604070282,1,5,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,1,1
604070283,1,5,1,1,1,1,5,1,6,1,1,5,1,1,1,1,1,1,1
604070284,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,1,1
604070285,1,1,1,1,1,5,1,1,5,5,5,5,1,1,1,1,1,1,5
604070286,3,3,1,1,1,5,5,1,5,5,1,7,1,1,1,1,2,1,8
604070287,6,2,1,-1,1,-1,-1,1,8,-1,1,-1,1,1,1,1,-1,1,1
604070288,1,1,1,1,1,-1,1,1,10,-1,1,7,1,1,1,1,-1,1,1
604070289,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1
604070290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070291,1,2,1,3,1,4,4,1,6,5,1,1,1,1,1,1,1,1,1
604070292,1,2,1,2,1,5,4,1,6,6,2,2,1,1,1,1,4,1,5
604070293,1,2,1,2,1,5,4,1,6,5,1,1,1,1,1,1,4,1,1
604070294,1,2,1,3,1,2,3,1,1,4,2,1,1,2,1,1,3,1,1
604070295,3,3,1,4,1,5,4,4,6,5,2,2,1,2,2,1,1,2,6
604070296,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1
604070297,1,1,1,1,1,-1,4,1,6,-1,1,1,1,1,1,1,3,1,1
604070298,2,1,1,3,1,3,1,1,5,4,1,1,1,1,1,1,3,1,1
604070299,4,1,1,1,1,4,1,1,6,3,1,1,1,1,1,1,1,1,1
604070300,1,1,1,2,1,5,4,1,6,4,1,1,1,2,1,1,4,1,1
604070301,2,2,1,4,2,2,2,1,7,2,2,6,1,2,1,1,2,1,9
604070302,2,3,1,2,2,5,2,2,7,2,2,7,1,2,2,1,2,1,3
604070303,3,8,1,4,2,1,1,1,8,2,1,7,1,5,1,1,5,2,10
604070304,2,2,1,3,2,1,1,1,5,2,1,5,1,1,1,1,1,1,1
604070305,3,6,1,4,3,5,5,7,8,8,7,8,1,2,1,1,5,1,9
604070306,3,3,2,2,4,3,2,1,3,4,4,1,1,2,2,-1,-1,1,2
604070307,4,2,2,2,-1,4,4,2,2,5,-1,-1,1,1,2,3,2,6,6
604070308,2,3,2,2,4,-1,2,2,3,4,2,2,1,1,2,2,4,2,3
604070309,6,3,3,2,2,4,4,2,2,4,2,2,1,1,3,2,5,2,2
604070310,4,3,2,5,4,2,1,2,2,5,3,2,2,1,1,2,5,2,1
604070311,5,1,1,1,1,5,1,5,10,10,1,10,1,1,1,1,5,1,5
604070312,1,1,1,1,1,10,5,1,5,10,1,1,1,1,1,1,1,1,5
604070313,5,1,1,1,1,5,1,5,10,10,1,10,1,1,1,1,5,1,5
604070314,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5
604070315,1,1,1,1,1,5,1,5,10,10,1,10,1,1,1,1,5,1,5
604070316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070317,1,1,1,1,1,5,1,1,5,1,1,1,1,1,1,1,1,1,5
604070318,5,1,1,1,1,5,1,5,10,10,1,10,1,1,1,1,5,1,5
604070319,1,1,1,1,1,-1,1,1,6,6,1,6,1,8,4,1,1,1,5
604070320,10,1,1,1,1,8,1,10,10,10,10,10,1,10,1,1,8,1,10
604070321,2,2,2,2,1,1,1,1,3,-1,1,-1,1,1,1,-1,1,1,1
604070322,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,10
604070323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604070324,8,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3
604070325,6,3,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
604070326,3,3,4,8,8,8,4,4,4,8,6,8,2,1,1,1,5,1,1
604070327,4,4,2,2,2,3,1,1,2,2,1,1,1,1,1,1,1,1,2
