D_INTERVIEW,Q224,Q225,Q226,Q227,Q228,Q229,Q230,Q231,Q232,Q233
484070041,3,3,2,1,1,4,1,2,3,1
484070042,3,1,1,1,4,1,1,1,1,1
484070043,3,3,1,1,2,3,1,1,2,2
484070044,2,2,2,1,3,3,1,3,1,1
484070045,3,2,1,1,1,3,2,1,1,2
484070046,4,4,1,1,1,3,3,2,2,2
484070047,-1,3,3,4,3,4,4,4,4,1
484070048,4,3,3,3,2,2,2,2,2,1
484070049,4,3,1,1,4,4,1,2,4,4
484070050,1,4,3,2,2,3,3,3,2,3
484070051,4,1,1,1,1,1,1,1,1,1
484070052,3,4,1,1,1,4,1,1,1,1
484070053,3,3,3,2,2,2,2,3,3,3
484070054,4,2,1,2,3,4,1,3,2,3
484070055,1,4,4,4,1,1,4,4,1,1
484070056,4,1,1,1,1,4,4,4,4,1
484070057,4,3,2,1,3,4,1,1,4,3
484070058,3,3,3,2,2,2,2,3,2,2
484070059,3,3,2,2,1,2,1,4,3,1
484070060,3,1,1,1,1,4,1,1,1,1
484070061,3,-1,3,1,2,3,2,4,2,2
484070062,4,4,1,1,3,4,1,1,3,3
484070063,3,2,1,1,1,4,1,2,1,2
484070064,4,-1,3,1,1,4,4,1,1,1
484070065,3,3,1,1,1,4,2,2,4,4
484070066,4,3,1,1,3,4,1,1,1,1
484070067,4,1,2,1,1,4,1,3,2,3
484070068,2,1,2,1,2,4,1,3,4,4
484070069,4,2,1,1,3,4,1,1,3,3
484070070,3,3,3,3,3,3,4,3,3,3
484070071,4,3,2,1,1,3,1,1,3,1
484070072,4,1,2,1,2,4,1,1,3,4
484070073,4,3,1,1,3,1,2,1,3,4
484070074,4,1,1,1,4,4,1,4,1,1
484070075,4,4,1,1,3,4,2,2,1,3
484070076,1,1,1,1,1,1,1,1,1,1
484070077,2,-1,2,1,3,4,1,1,3,3
484070078,3,2,1,1,1,4,1,2,1,1
484070079,3,4,1,1,1,2,1,4,4,1
484070080,4,3,2,1,3,4,1,1,1,3
484070081,4,4,4,4,3,3,1,3,2,2
484070082,4,4,2,1,4,3,3,3,3,2
484070083,2,3,1,3,2,1,1,1,1,2
484070084,1,3,1,1,4,4,2,1,4,4
484070085,3,3,1,1,4,4,1,1,4,4
484070086,4,4,3,1,3,4,1,1,3,2
484070087,4,4,1,1,1,4,1,4,1,1
484070088,4,3,1,1,4,4,1,1,4,4
484070089,4,2,2,1,2,2,1,3,1,3
484070090,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484070091,4,4,2,1,1,4,1,1,1,1
484070092,3,3,1,1,3,4,3,1,3,4
484070093,2,2,2,1,2,2,2,4,4,4
484070094,4,4,1,1,2,4,1,2,4,3
484070095,4,4,1,1,1,4,1,1,1,4
484070096,4,4,1,1,4,4,2,1,1,1
484070097,3,4,1,1,4,4,1,1,4,4
484070098,3,4,3,1,4,4,1,1,4,4
484070099,3,4,2,1,3,3,2,3,2,1
484070100,2,1,1,1,4,2,2,4,4,1
484070101,4,2,3,1,1,3,1,4,4,1
484070102,4,4,1,1,-1,4,1,4,4,4
484070103,2,3,1,1,2,4,1,1,1,1
484070104,3,3,3,1,1,4,1,1,4,4
484070105,4,-1,1,2,3,4,2,2,3,1
484070106,2,1,4,1,1,2,4,2,-1,1
484070107,3,3,1,1,1,4,4,2,2,1
484070108,1,4,1,2,2,3,1,2,2,1
484070109,2,2,1,1,1,4,1,1,1,3
484070110,4,4,1,1,1,3,1,1,3,1
484070111,3,4,2,1,1,1,1,3,2,1
484070112,4,4,4,4,4,4,2,4,2,1
484070113,2,2,2,1,3,3,1,2,1,1
484070114,4,4,4,1,4,1,1,4,4,4
484070115,2,3,1,1,2,3,1,2,1,2
484070116,3,3,1,2,3,3,2,3,1,3
484070117,4,3,1,1,4,4,1,1,4,4
484070118,3,3,2,1,3,4,1,3,1,4
484070119,1,3,2,1,1,3,4,1,3,4
484070120,3,3,3,1,2,4,1,3,1,4
484070121,4,4,1,1,2,4,1,3,4,3
484070122,3,4,4,4,2,2,4,-1,3,1
484070123,4,1,4,1,1,4,4,4,4,1
484070124,3,3,2,2,2,3,1,2,2,2
484070125,3,4,3,1,1,3,1,4,1,1
484070126,1,1,4,1,3,4,4,1,1,1
484070127,3,3,3,1,2,4,3,3,3,1
484070128,2,2,1,1,1,3,4,4,4,1
484070129,3,3,2,1,2,3,1,2,3,3
484070130,3,1,1,1,1,-1,-1,1,1,1
484070131,4,3,2,1,-1,3,2,2,-1,3
484070132,2,2,2,-1,2,2,3,3,3,3
484070133,3,3,2,1,2,4,2,2,4,3
484070134,4,3,2,1,2,2,2,3,3,3
484070135,3,2,1,1,2,3,1,1,3,2
484070136,3,2,2,1,1,1,1,1,1,1
484070137,3,2,2,1,2,3,1,2,2,2
484070138,4,3,2,1,-1,3,2,1,-1,3
484070139,3,3,2,1,1,4,1,1,3,4
484070140,4,1,1,1,3,4,3,1,1,2
484070141,4,2,1,1,3,4,1,2,2,3
484070142,4,2,2,1,1,4,2,1,1,2
484070143,4,3,2,1,3,4,2,2,2,3
484070144,2,1,1,1,1,2,1,3,3,4
484070145,4,3,1,1,1,1,1,1,3,4
484070146,4,3,2,1,2,3,1,3,2,2
484070147,4,2,1,1,1,4,3,1,1,2
484070148,4,2,2,1,2,3,1,2,2,2
484070149,4,4,1,1,1,4,1,1,1,1
484070150,2,3,3,2,1,4,1,2,4,2
484070151,4,1,1,1,1,4,1,1,1,1
484070152,2,2,2,2,2,2,2,3,2,1
484070153,3,4,4,3,4,4,3,4,4,4
484070154,3,3,3,2,2,2,2,2,2,2
484070155,3,2,1,1,3,3,2,4,3,1
484070156,1,1,2,1,1,3,1,2,1,1
484070157,3,3,1,1,3,1,2,1,3,3
484070158,4,4,2,3,1,1,3,1,1,1
484070159,3,4,3,2,3,3,4,1,2,1
484070160,3,1,1,1,1,2,1,2,2,1
484070161,4,3,2,1,2,4,4,2,2,2
484070162,4,3,3,4,2,3,4,4,4,3
484070163,3,2,1,1,3,3,1,-1,3,3
484070164,3,3,3,1,1,1,1,1,1,1
484070165,2,3,4,3,1,3,3,2,3,2
484070166,2,3,1,3,3,2,3,4,4,4
484070167,4,3,4,3,4,3,2,2,3,3
484070168,3,4,3,4,3,4,3,2,3,4
484070169,2,-1,1,1,4,4,4,4,2,1
484070170,4,4,3,1,1,1,1,1,1,3
484070171,4,3,2,1,-1,4,1,1,3,1
484070172,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
484070173,4,4,1,2,2,4,1,1,4,2
484070174,1,3,3,4,4,1,1,1,1,2
484070175,2,2,2,2,2,2,2,3,2,2
484070176,4,2,1,1,1,4,1,1,4,3
484070177,4,3,4,2,2,3,1,1,3,2
484070178,3,2,3,1,1,1,1,4,4,1
484070179,4,2,1,1,1,2,1,3,2,1
484070180,1,2,3,3,2,2,1,2,3,3
484070181,4,1,1,1,1,4,4,4,4,1
484070182,3,1,1,1,2,4,1,1,1,1
484070183,4,4,4,4,4,3,3,4,4,4
484070184,1,2,3,2,2,2,2,3,2,2
484070185,-1,4,1,-1,3,-2,-1,-1,1,1
484070186,1,2,1,2,2,2,1,3,1,2
484070187,4,1,4,1,1,1,1,1,1,4
484070188,3,4,1,1,1,4,1,1,3,1
484070189,3,1,1,1,1,3,1,3,2,3
484070190,4,1,1,1,1,4,1,3,2,1
484070191,3,3,4,3,3,4,3,4,3,3
484070192,2,3,2,1,3,2,1,3,2,4
484070193,2,1,1,1,1,1,1,3,1,1
484070194,4,3,4,1,2,4,1,1,4,3
484070195,1,1,1,2,4,2,1,1,1,1
484070196,4,3,2,1,1,4,1,1,3,2
484070197,3,4,2,1,1,1,1,2,2,1
484070198,4,4,3,1,1,4,1,1,4,3
484070199,3,3,1,3,1,1,1,1,1,1
484070200,-1,-1,-1,-1,-1,4,-1,-1,-1,-1
484070201,4,4,4,1,1,4,1,1,3,1
484070202,4,4,2,1,3,4,1,1,3,3
484070203,1,1,1,1,2,4,2,1,1,1
484070204,1,3,3,1,3,3,3,3,1,1
484070205,3,2,3,2,2,3,2,3,2,3
484070206,3,3,3,2,3,3,2,2,3,3
484070207,3,3,2,2,3,3,2,2,2,3
484070208,3,3,3,2,2,3,2,2,3,3
484070209,3,2,2,1,3,3,1,2,2,2
484070210,4,3,2,1,2,4,2,2,2,3
484070211,3,3,2,1,1,1,1,1,3,3
484070212,3,2,2,1,1,3,-1,1,1,1
484070213,4,3,1,1,4,4,1,3,4,3
484070214,3,3,2,3,3,3,3,2,3,2
484070215,1,3,1,1,1,3,1,1,1,3
484070216,4,4,1,1,3,4,2,2,2,2
484070217,3,4,2,2,1,2,2,4,3,3
484070218,2,4,1,1,3,3,1,1,1,1
484070219,2,2,2,2,2,3,2,2,2,1
484070220,2,2,2,2,1,2,2,2,2,2
484070221,2,1,2,1,2,3,2,2,3,3
484070222,4,1,2,1,3,4,1,2,3,2
484070223,1,4,1,4,4,4,4,4,4,4
484070224,3,1,3,3,1,1,1,2,3,1
484070225,3,1,1,1,1,3,1,1,4,2
484070226,2,2,2,1,2,2,1,2,2,2
484070227,2,2,2,1,1,4,2,2,3,1
484070228,2,3,3,1,3,4,1,4,1,1
484070229,2,2,3,1,2,3,3,3,2,1
484070230,4,2,1,1,4,4,1,1,1,1
484070231,3,4,2,1,1,4,1,1,4,4
484070232,1,3,2,1,4,3,1,2,2,1
484070233,3,4,1,1,1,4,3,2,4,3
484070234,3,3,3,2,2,2,4,4,4,4
484070235,4,4,4,4,4,4,4,4,4,4
484070236,3,3,3,1,3,3,1,3,3,1
484070237,4,3,1,1,4,3,1,4,2,3
484070238,4,4,4,4,4,4,4,4,4,4
484070239,3,4,1,1,2,2,2,3,2,3
484070240,2,3,2,2,2,3,2,2,2,2
484070241,3,2,1,1,3,4,1,2,4,4
484070242,4,2,2,2,3,4,1,1,1,1
484070243,4,3,1,1,1,4,4,4,4,4
484070244,4,4,4,3,4,4,4,2,4,4
484070245,4,1,1,1,4,4,1,1,1,4
484070246,4,2,3,4,4,3,2,1,2,3
484070247,3,4,2,1,2,1,3,2,1,2
484070248,4,4,4,1,1,4,1,4,4,4
484070249,4,3,1,1,1,1,1,1,1,1
484070250,1,1,1,1,4,4,1,1,1,4
484070251,1,4,4,1,4,4,1,4,4,1
484070252,4,3,2,1,4,4,3,2,2,3
484070253,3,4,2,1,3,2,4,1,1,2
484070254,2,3,2,2,3,2,2,2,2,3
484070255,4,4,3,2,2,1,3,4,3,4
484070256,4,1,1,1,4,4,1,1,4,4
484070257,1,2,3,2,2,1,2,3,1,1
484070258,1,3,2,1,4,4,1,4,1,4
484070259,2,3,3,1,2,2,3,1,3,3
484070260,1,1,1,1,1,4,1,2,1,1
484070261,4,3,4,1,3,3,1,1,1,3
484070262,4,3,1,1,1,4,1,1,3,1
484070263,3,3,1,2,3,4,2,2,4,1
484070264,4,1,1,1,3,4,1,1,2,2
484070265,3,3,3,1,1,4,4,1,1,1
484070266,3,4,2,1,3,2,2,2,4,2
484070267,4,4,4,1,1,4,1,2,3,3
484070268,3,3,3,3,3,3,3,3,3,3
484070269,2,2,2,2,3,2,1,4,1,1
484070270,3,3,1,1,3,2,1,2,1,1
484070271,2,3,1,1,3,3,1,2,-1,2
484070272,3,-1,1,1,1,3,1,2,3,1
484070273,3,1,2,1,1,1,1,1,1,1
484070274,3,4,4,1,4,4,1,1,4,4
484070275,2,1,2,2,2,2,2,2,2,2
484070276,2,2,2,1,1,1,1,1,1,4
484070277,3,1,1,1,1,4,2,1,1,1
484070278,3,3,1,1,2,4,1,2,2,3
484070279,3,3,2,1,2,3,1,2,3,3
484070280,4,3,2,1,2,4,2,1,4,3
484070281,3,3,3,3,2,2,3,3,2,3
484070282,3,2,2,1,2,2,2,1,1,1
484070283,3,3,2,1,3,3,1,3,1,3
484070284,2,2,3,1,2,3,2,2,1,3
484070285,3,3,2,1,1,3,2,3,3,2
484070286,4,3,-1,1,-1,4,1,-1,-1,2
484070287,4,2,2,1,1,1,2,2,1,1
484070288,3,3,3,3,3,2,2,2,2,3
484070289,3,3,2,1,-1,2,2,2,3,3
484070290,4,3,1,1,1,3,1,1,4,2
484070291,3,4,2,1,3,3,1,3,2,1
484070292,3,3,3,1,2,2,1,1,1,1
484070293,3,3,2,3,2,2,3,2,4,4
484070294,3,3,4,3,3,3,3,4,3,3
484070295,2,2,2,2,2,4,1,1,1,1
484070296,2,2,3,1,1,2,2,3,2,1
484070297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
484070298,3,4,2,2,2,3,2,3,2,2
484070299,1,2,1,1,3,1,2,2,2,2
484070300,4,1,1,1,2,4,3,3,2,3
484070301,3,2,1,1,1,1,1,2,1,4
484070302,2,2,2,2,2,2,2,4,2,1
484070303,4,2,3,1,2,4,2,2,2,2
484070304,3,1,1,1,1,2,2,2,2,1
484070305,3,4,2,4,2,4,2,4,4,4
484070306,4,2,3,1,1,4,2,2,4,2
484070307,4,2,1,1,4,4,1,1,1,1
484070308,4,2,4,2,3,2,4,4,3,2
484070309,3,3,1,1,1,4,1,2,1,1
484070310,3,3,3,1,3,3,3,3,3,3
484070311,2,1,1,1,1,3,1,3,1,1
484070312,4,4,4,4,4,4,4,4,4,3
484070313,4,2,1,1,1,3,2,4,2,1
484070314,3,4,1,1,3,3,1,1,1,1
484070315,1,1,1,1,1,4,1,4,1,1
484070316,3,3,3,3,3,3,3,3,3,3
484070317,2,3,1,1,3,3,4,4,1,1
484070318,3,2,1,1,4,2,2,2,2,2
484070319,4,4,4,4,4,4,4,4,4,4
484070320,3,2,2,1,2,3,2,4,1,1
484070321,3,3,4,3,1,3,3,4,1,1
484070322,2,3,1,2,3,3,2,4,3,3
484070323,2,2,2,1,2,2,4,3,2,2
484070324,-1,3,2,2,3,3,2,2,3,3
484070325,3,2,1,1,4,4,1,4,1,1
484070326,1,2,1,1,1,4,4,1,1,1
484070327,2,2,1,1,4,3,1,2,2,2
484070328,4,4,1,1,2,4,1,1,2,1
484070329,1,1,1,1,1,2,3,4,1,1
484070330,1,3,1,1,1,1,4,3,1,2
484070331,1,3,2,2,3,3,3,3,2,3
484070332,2,2,2,2,2,2,2,2,2,2
484070333,3,2,1,1,1,3,1,3,1,3
484070334,4,4,1,1,1,4,1,2,1,1
484070335,3,3,1,4,4,4,4,4,3,3
484070336,2,1,1,1,1,2,2,2,1,1
484070337,2,3,3,3,3,4,4,4,4,4
484070338,3,3,2,4,3,2,3,2,3,2
484070339,3,4,3,3,4,3,3,3,3,4
484070340,3,2,3,3,2,3,2,2,3,2
484070341,2,4,3,1,3,4,4,4,3,3
484070342,2,4,-1,1,-1,1,1,4,1,1
484070343,2,2,3,1,2,4,3,1,2,2
484070344,4,2,1,1,3,4,1,3,1,1
484070345,4,4,2,1,4,3,3,3,1,3
484070346,4,2,1,1,4,4,1,1,4,3
484070347,-1,-1,-1,1,2,-1,-1,1,1,4
484070348,2,2,2,2,3,2,1,4,1,1
484070349,3,3,1,1,3,2,1,2,1,1
484070350,2,3,1,1,3,3,1,2,-1,2
484070351,3,-1,1,1,1,3,1,2,3,1
484070352,4,4,3,1,3,2,2,2,1,1
484070353,2,4,2,3,1,2,3,4,3,1
484070354,3,2,1,4,2,3,4,1,1,1
484070355,3,3,2,1,1,3,2,2,2,1
484070356,3,3,3,4,3,3,3,2,2,2
484070357,1,4,3,4,3,1,1,1,3,4
484070358,2,3,3,3,3,4,4,4,4,4
484070359,3,3,2,4,3,2,3,2,3,2
484070360,3,4,3,3,4,3,3,3,3,4
484070361,3,2,3,3,2,3,2,2,3,2
484070362,3,3,3,4,4,4,3,3,3,4
484070363,3,2,3,2,3,3,4,1,1,2
484070364,3,4,3,4,4,3,4,3,4,3
484070365,2,2,2,3,3,1,1,2,2,1
484070366,1,1,3,3,3,3,3,2,2,3
484070367,-1,-1,-1,-1,-1,-1,1,1,4,1
484070368,3,4,2,1,1,1,3,1,1,1
484070369,4,3,2,2,2,4,1,4,4,4
484070370,3,2,2,1,2,3,2,3,2,3
484070371,4,3,2,1,4,1,3,1,2,2
484070372,2,4,2,2,3,3,1,3,3,3
484070373,3,4,2,1,1,1,1,4,4,2
484070374,4,3,4,2,4,4,2,2,4,4
484070375,4,4,1,1,3,3,2,3,1,1
484070376,3,2,4,3,3,4,4,3,3,4
484070377,3,3,1,1,2,4,3,2,3,3
484070378,1,2,1,1,2,2,2,3,2,2
484070379,4,3,1,1,1,1,1,3,2,3
484070380,4,3,2,1,4,4,2,2,4,4
484070381,2,2,3,2,3,4,4,3,2,2
484070382,1,1,1,2,2,2,3,3,4,4
484070383,2,1,2,3,4,3,2,2,1,1
484070384,4,1,1,1,4,4,1,2,3,3
484070385,2,1,1,1,1,1,2,1,1,2
484070386,3,2,1,1,1,2,1,1,3,2
484070387,4,3,4,4,4,3,3,4,3,4
484070388,3,3,3,1,3,3,1,1,1,4
484070389,1,1,2,1,2,2,2,1,1,2
484070390,1,2,1,1,3,3,2,2,3,2
484070391,3,2,3,1,1,1,1,3,3,2
484070392,4,2,4,1,3,4,2,2,4,4
484070393,3,2,3,3,2,4,3,2,2,2
484070394,1,1,2,2,2,4,3,3,1,1
484070395,1,4,1,1,4,1,1,3,4,1
484070396,4,4,2,1,1,4,4,1,1,1
484070397,2,3,1,1,3,4,1,1,3,1
484070398,3,2,2,1,1,3,3,2,1,1
484070399,3,4,3,2,2,2,3,2,3,3
484070400,2,1,1,1,1,2,1,3,1,2
484070401,4,4,3,3,4,3,1,2,4,2
484070402,4,2,1,1,1,4,1,3,3,1
484070403,3,4,2,1,1,3,3,3,1,1
484070404,4,-1,1,1,1,3,3,2,1,1
484070405,3,3,1,1,1,1,1,3,2,1
484070406,3,2,1,1,1,3,3,1,1,2
484070407,4,2,2,2,2,4,2,3,2,3
484070408,1,4,-1,4,1,1,3,4,1,4
484070409,2,2,1,1,2,1,1,4,2,1
484070410,4,4,4,4,4,4,4,4,4,4
484070411,3,1,1,2,1,2,1,2,1,3
484070412,4,2,2,1,2,2,1,4,2,3
484070413,2,2,2,1,3,3,1,4,1,1
484070414,4,3,1,1,3,4,1,1,2,3
484070415,3,3,2,1,3,3,2,2,2,3
484070416,4,3,3,1,3,2,1,3,2,1
484070417,3,3,1,1,2,2,1,3,1,3
484070418,3,3,3,1,1,4,1,4,3,3
484070419,2,-1,2,2,2,2,2,2,2,2
484070420,2,2,3,1,1,1,1,1,1,4
484070421,4,4,3,2,2,1,1,2,3,1
484070422,3,2,4,1,2,4,1,4,2,2
484070423,2,2,1,1,1,3,1,1,1,1
484070424,3,3,1,3,2,3,2,3,2,3
484070425,2,4,4,1,1,4,1,1,4,4
484070426,3,1,2,1,1,1,1,1,1,1
484070427,3,4,4,1,4,4,1,1,4,4
484070428,2,1,2,2,2,2,2,2,2,2
484070429,2,2,2,1,1,1,1,1,1,4
484070430,4,4,3,2,2,1,1,2,3,1
484070431,4,4,4,4,4,4,4,3,4,4
484070432,4,4,4,4,4,4,4,4,4,4
484070433,3,3,3,2,2,2,2,4,4,4
484070434,3,1,1,3,4,1,1,4,1,2
484070435,3,1,3,3,2,3,3,4,3,3
484070436,4,2,2,1,3,3,1,1,2,3
484070437,3,2,3,2,3,2,2,2,2,2
484070438,4,4,2,1,1,1,1,1,4,4
484070439,4,3,3,4,3,4,4,4,3,4
484070440,3,2,2,1,3,2,1,2,2,2
484070441,1,1,1,3,3,3,3,4,4,4
484070442,4,4,4,4,4,4,3,2,4,3
484070443,3,2,3,2,3,2,4,4,4,4
484070444,4,3,3,3,4,4,3,3,4,2
484070445,3,3,3,3,3,3,3,3,3,3
484070446,3,2,2,3,3,3,2,4,3,4
484070447,1,1,1,3,3,3,4,4,2,2
484070448,2,3,2,3,3,2,3,2,2,2
484070449,2,1,1,1,2,3,2,3,4,4
484070450,4,1,1,1,1,1,1,4,4,2
484070451,4,1,1,1,1,4,1,4,1,1
484070452,4,3,1,1,3,3,2,2,3,3
484070453,3,4,3,1,2,3,1,3,3,3
484070454,3,2,2,1,1,2,2,3,2,2
484070455,3,2,1,1,1,3,1,1,3,1
484070456,3,2,2,1,3,3,2,3,3,2
484070457,4,2,2,1,1,3,1,1,2,1
484070458,3,4,4,1,1,4,1,1,1,1
484070459,4,3,1,1,2,3,1,2,2,2
484070460,2,2,1,1,2,4,3,2,2,1
484070461,1,4,1,1,1,2,2,2,1,1
484070462,2,2,4,2,1,2,1,1,4,2
484070463,3,4,2,2,3,2,2,3,2,1
484070464,4,3,1,1,3,4,1,4,3,3
484070465,3,-1,3,1,3,3,3,3,3,3
484070466,4,3,3,1,3,3,1,2,3,2
484070467,2,4,2,1,1,4,2,4,2,3
484070468,3,3,1,2,3,3,2,3,3,3
484070469,4,4,1,1,4,4,1,1,4,1
484070470,1,4,-1,-1,4,-1,-1,-1,-1,-1
484070471,1,3,-1,-1,2,2,1,1,3,1
484070472,4,4,1,1,4,1,1,2,1,2
484070473,2,4,2,3,1,-1,-1,4,1,2
484070474,2,4,2,1,1,1,2,4,3,2
484070475,3,2,1,1,1,4,1,4,1,1
484070476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
484070477,4,2,4,1,1,3,1,1,4,4
484070478,3,3,3,3,3,2,2,2,2,2
484070479,4,4,4,1,-1,4,1,1,1,1
484070480,4,3,2,1,3,4,1,3,4,1
484070481,2,2,1,1,1,2,1,3,3,1
484070482,2,2,3,1,2,2,1,2,2,1
484070483,4,4,4,1,2,2,2,2,2,1
484070484,3,4,1,2,3,4,1,3,4,1
484070485,3,2,1,1,3,3,1,2,2,3
484070486,2,4,1,3,-1,3,2,4,-1,2
484070487,4,4,2,2,4,4,4,4,2,1
484070488,1,2,2,1,1,4,1,4,1,1
484070489,3,-1,-1,2,1,3,1,4,1,2
484070490,2,1,2,1,1,3,2,3,2,2
484070491,2,2,4,1,2,4,3,1,3,3
484070492,4,1,1,2,1,3,-1,4,1,3
484070493,4,1,2,1,1,1,1,3,1,3
484070494,3,3,3,3,1,3,3,3,2,4
484070495,1,1,4,3,4,3,1,3,3,3
484070496,4,4,1,1,1,3,1,3,3,1
484070497,4,4,2,1,3,4,2,2,2,2
484070498,4,3,2,1,3,2,4,1,3,2
484070499,4,4,4,2,4,4,4,4,4,4
484070500,3,-1,2,2,3,3,2,2,3,2
484070501,3,4,3,1,1,3,1,3,1,1
484070502,3,3,2,1,2,4,-1,-1,3,3
484070503,3,3,1,1,1,3,1,1,2,1
484070504,3,1,3,2,1,3,1,1,1,2
484070505,2,1,1,2,2,3,3,3,2,1
484070506,4,1,1,1,1,4,1,1,1,1
484070507,3,3,1,1,3,3,2,2,2,2
484070508,1,4,1,1,4,1,2,4,4,1
484070509,3,4,3,1,4,3,1,2,4,4
484070510,3,1,2,2,2,3,1,2,2,1
484070511,4,4,1,1,1,4,2,2,2,2
484070512,1,3,4,1,4,4,1,4,1,1
484070513,-1,-1,-1,1,1,3,1,3,-1,1
484070514,3,4,1,1,1,3,1,3,1,1
484070515,3,2,1,1,3,3,1,3,3,2
484070516,4,4,1,1,4,4,1,1,1,1
484070517,4,4,1,1,3,3,1,1,2,2
484070518,4,4,1,1,4,3,3,4,1,2
484070519,3,3,-1,3,-1,3,3,3,-1,-1
484070520,2,2,1,2,2,3,1,3,2,1
484070521,-1,-1,2,-1,-1,-1,-1,-1,-1,2
484070522,4,4,4,1,1,4,1,1,1,1
484070523,3,2,3,4,3,2,3,2,4,3
484070524,2,-1,2,2,2,-1,2,-1,2,2
484070525,1,1,1,1,1,1,1,1,2,2
484070526,3,2,2,1,2,4,2,2,1,2
484070527,4,4,2,4,4,3,1,1,1,1
484070528,4,3,3,1,3,2,1,3,3,3
484070529,4,1,4,1,1,4,1,1,4,4
484070530,2,3,2,2,2,1,2,4,1,1
484070531,1,1,2,1,1,4,2,3,1,4
484070532,4,1,1,1,1,4,1,1,1,1
484070533,3,1,1,1,1,3,1,3,1,3
484070534,3,3,1,1,1,2,1,3,3,2
484070535,3,1,1,1,1,3,1,1,1,1
484070536,3,3,2,2,3,3,1,2,2,2
484070537,3,4,1,1,2,2,1,4,3,3
484070538,3,4,4,1,4,4,1,2,1,1
484070539,2,3,1,2,2,2,2,4,1,1
484070540,3,4,2,1,3,3,1,1,2,1
484070541,2,4,1,1,2,4,2,2,3,1
484070542,3,2,4,1,2,4,1,2,2,1
484070543,3,3,2,1,3,2,2,3,3,3
484070544,1,2,4,1,4,4,2,3,1,1
484070545,3,3,3,1,1,3,1,4,4,1
484070546,2,3,1,1,1,1,3,3,3,3
484070547,3,3,2,2,3,3,2,2,2,2
484070548,3,3,2,2,1,3,1,2,1,1
484070549,3,2,1,1,1,2,1,3,2,3
484070550,4,3,2,1,2,3,1,2,3,3
484070551,4,3,2,1,3,3,2,2,1,3
484070552,2,1,2,1,2,2,4,4,1,1
484070553,2,2,1,2,2,3,1,4,3,4
484070554,1,2,2,1,3,3,1,4,1,1
484070555,4,1,1,1,4,1,2,4,1,2
484070556,2,3,1,1,2,2,1,2,2,2
484070557,1,3,3,1,1,3,3,3,3,1
484070558,2,3,1,1,1,3,1,1,3,1
484070559,3,3,1,1,1,3,1,1,2,1
484070560,1,-1,4,-1,-1,-1,-1,-1,4,4
484070561,1,-1,-1,-1,-1,3,-1,4,1,1
484070562,1,1,4,2,1,1,1,4,3,2
484070563,3,3,2,1,1,3,4,1,1,1
484070564,4,3,1,1,1,4,1,2,3,4
484070565,1,4,3,1,1,3,1,3,1,1
484070566,4,4,3,1,3,3,2,4,1,4
484070567,4,3,4,1,1,4,1,1,1,1
484070568,1,3,2,1,1,4,1,1,2,2
484070569,3,2,1,1,2,3,2,2,3,3
484070570,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
484070571,3,4,2,2,4,4,3,4,1,1
