D_INTERVIEW,Q224,Q225,Q226,Q227,Q228,Q229,Q230,Q231,Q232,Q233
484070076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
484070077,2.0,-1.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0
484070078,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0
484070079,3.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0
484070080,4.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0
484070081,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0
484070082,4.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0
484070083,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0
484070084,1.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,4.0,4.0
484070085,3.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0
484070086,4.0,4.0,3.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0
484070087,4.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0
484070088,4.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0
484070089,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0
484070090,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
484070091,4.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0
484070092,3.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,3.0,4.0
484070093,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0
484070094,4.0,4.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,3.0
484070095,4.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0
484070096,4.0,4.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0
484070097,3.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0
484070098,3.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0
484070099,3.0,4.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0
484070100,2.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,1.0
484070101,4.0,2.0,3.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0
484070102,4.0,4.0,1.0,1.0,-1.0,4.0,1.0,4.0,4.0,4.0
484070103,2.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0
484070104,3.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0
484070105,4.0,-1.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0
484070106,2.0,1.0,4.0,1.0,1.0,2.0,4.0,2.0,-1.0,1.0
484070107,3.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0
484070108,1.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0
484070109,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0
484070110,4.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0
484070111,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0
484070112,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0
484070113,2.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0
484070114,4.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0
484070115,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0
484070116,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0
484070117,4.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0
484070118,3.0,3.0,2.0,1.0,3.0,4.0,1.0,3.0,1.0,4.0
484070119,1.0,3.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,4.0
484070120,3.0,3.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,4.0
484070121,4.0,4.0,1.0,1.0,2.0,4.0,1.0,3.0,4.0,3.0
484070122,3.0,4.0,4.0,4.0,2.0,2.0,4.0,-1.0,3.0,1.0
484070123,4.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0
484070124,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0
484070125,3.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0
484070126,1.0,1.0,4.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0
484070127,3.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,1.0
484070128,2.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,1.0
484070129,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0
484070130,3.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
484070131,4.0,3.0,2.0,1.0,-1.0,3.0,2.0,2.0,-1.0,3.0
484070132,2.0,2.0,2.0,-1.0,2.0,2.0,3.0,3.0,3.0,3.0
484070133,3.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0
484070134,4.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0
484070135,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0
484070136,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
484070137,3.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
484070138,4.0,3.0,2.0,1.0,-1.0,3.0,2.0,1.0,-1.0,3.0
484070139,3.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0
484070140,4.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0
484070141,4.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,3.0
484070142,4.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0
484070143,4.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0
484070144,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0
484070145,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0
484070146,4.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0
484070147,4.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0
484070148,4.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
484070149,4.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0
484070150,2.0,3.0,3.0,2.0,1.0,4.0,1.0,2.0,4.0,2.0
484070151,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0
484070152,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0
484070153,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0
484070154,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
484070155,3.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,1.0
484070156,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
484070157,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0
484070158,4.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0
484070159,3.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0
484070160,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0
484070161,4.0,3.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0
484070162,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0
484070163,3.0,2.0,1.0,1.0,3.0,3.0,1.0,-1.0,3.0,3.0
484070164,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
484070165,2.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0
484070166,2.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0
484070167,4.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0
484070168,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0
484070169,2.0,-1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0
484070170,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
484070171,4.0,3.0,2.0,1.0,-1.0,4.0,1.0,1.0,3.0,1.0
484070172,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
484070173,4.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0
484070174,1.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0
484070175,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
484070176,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0
484070177,4.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0
484070178,3.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0
484070179,4.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0
484070180,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0
484070181,4.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0
484070182,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0
484070183,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0
484070184,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
484070185,-1.0,4.0,1.0,-1.0,3.0,-2.0,-1.0,-1.0,1.0,1.0
484070186,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0
484070187,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
484070188,3.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0
484070189,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0
484070190,4.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0
484070191,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0
484070192,2.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0
484070193,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
484070194,4.0,3.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,3.0
484070195,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0
484070196,4.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0
484070197,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
484070198,4.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0
484070199,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
484070200,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0
484070201,4.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0
484070202,4.0,4.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0
484070203,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0
484070204,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0
484070205,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0
484070206,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0
484070207,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0
484070208,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0
484070209,3.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0
484070210,4.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0
484070211,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0
484070212,3.0,2.0,2.0,1.0,1.0,3.0,-1.0,1.0,1.0,1.0
484070213,4.0,3.0,1.0,1.0,4.0,4.0,1.0,3.0,4.0,3.0
484070214,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0
484070215,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0
484070216,4.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0
484070217,3.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0
484070218,2.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0
484070219,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0
484070220,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
484070221,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0
484070222,4.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,2.0
484070223,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
484070224,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0
484070225,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0
484070226,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
484070227,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0
484070228,2.0,3.0,3.0,1.0,3.0,4.0,1.0,4.0,1.0,1.0
484070229,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0
484070230,4.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0
484070231,3.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0
484070232,1.0,3.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0
484070233,3.0,4.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0
484070234,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0
484070235,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
484070236,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0
484070237,4.0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,2.0,3.0
484070238,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
484070239,3.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0
484070240,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
484070241,3.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,4.0,4.0
484070242,4.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0
484070243,4.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0
484070244,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0
484070245,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0
484070246,4.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0
484070247,3.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0
484070248,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0
484070249,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
484070250,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0
484070251,1.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0
484070252,4.0,3.0,2.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0
484070253,3.0,4.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0
484070254,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0
484070255,4.0,4.0,3.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0
484070256,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0
484070257,1.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0
484070258,1.0,3.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0
484070259,2.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0
484070260,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0
484070261,4.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0
484070262,4.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0
484070263,3.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0
484070264,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0
484070265,3.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0
484070266,3.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0
484070267,4.0,4.0,4.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0
484070268,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
484070269,2.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0
484070270,3.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0
484070271,2.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,-1.0,2.0
484070272,3.0,-1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0
484070273,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
484070274,3.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0
484070275,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
484070276,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
484070277,3.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0
484070278,3.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0
484070279,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0
484070280,4.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,4.0,3.0
484070281,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0
484070282,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
484070283,3.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0
484070284,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0
484070285,3.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0
484070286,4.0,3.0,-1.0,1.0,-1.0,4.0,1.0,-1.0,-1.0,2.0
484070287,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
484070288,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0
484070289,3.0,3.0,2.0,1.0,-1.0,2.0,2.0,2.0,3.0,3.0
484070290,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0
484070291,3.0,4.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0
484070292,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
484070293,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0
484070294,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
484070295,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0
484070296,2.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0
484070297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
484070298,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0
484070299,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0
484070300,4.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0
484070301,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0
484070302,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0
484070303,4.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
484070304,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
484070305,3.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0
484070306,4.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0
484070307,4.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0
484070308,4.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0
484070309,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0
484070310,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0
484070311,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0
484070312,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
484070313,4.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0
