D_INTERVIEW,Q177,Q178,Q179,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q190,Q191,Q192,Q193,Q194,Q195
458070025,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1
458070026,5,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5
458070027,9,1,1,1,1,1,1,1,5,1,1,1,1,8,1,1,1,1,4
458070028,4,5,5,5,5,5,5,5,5,5,4,5,5,9,5,5,2,2,5
458070029,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
458070030,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
458070031,10,1,10,1,1,1,1,1,6,6,1,1,1,6,6,1,6,1,1
458070032,1,1,1,1,1,2,1,5,1,2,1,2,1,2,1,2,1,2,1
458070033,10,1,1,1,1,1,1,1,1,5,10,1,10,10,6,1,1,5,1
458070034,5,1,1,1,1,7,5,1,5,5,1,5,1,1,1,1,1,1,1
458070035,1,1,1,1,1,5,5,1,1,7,1,1,1,5,1,1,5,1,1
458070036,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
458070037,1,1,1,1,1,5,1,1,1,1,1,1,1,8,1,1,1,1,1
458070038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070039,1,1,1,1,1,7,1,1,5,5,1,5,1,1,1,1,1,1,5
458070040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070041,1,1,1,1,1,1,1,1,1,5,1,1,1,8,1,1,1,1,1
458070042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070043,8,5,5,6,5,5,5,5,7,5,5,5,6,4,5,6,5,5,5
458070044,6,4,4,4,3,1,1,1,4,4,1,2,1,5,1,1,1,1,4
458070045,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
458070046,8,8,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,7
458070047,6,1,1,4,1,1,1,1,3,1,1,1,1,4,1,1,1,1,3
458070048,6,5,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5
458070049,1,1,1,1,1,3,1,1,1,3,1,1,1,5,1,1,1,1,1
458070050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070053,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070055,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5
458070058,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070059,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070060,4,7,7,5,7,6,5,6,6,7,5,4,5,6,7,5,4,5,5
458070061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070062,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070064,5,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7
458070065,8,6,3,6,5,8,4,5,5,9,8,5,5,4,4,4,4,8,6
458070066,9,8,5,5,7,4,4,4,8,5,5,6,4,5,5,6,8,7,10
458070067,8,8,9,7,8,2,2,6,2,7,8,8,8,8,8,8,8,8,8
458070068,6,5,7,6,6,8,8,8,7,7,8,7,7,8,8,8,8,8,6
458070069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
458070070,5,6,2,2,2,2,2,1,2,2,1,3,1,3,1,1,1,1,3
458070071,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070072,3,3,1,1,2,3,2,1,4,4,1,1,1,3,1,2,1,1,1
458070073,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
458070074,1,3,2,3,2,1,3,1,3,2,2,3,2,1,2,3,2,1,3
458070075,7,6,6,6,7,5,7,7,5,6,5,7,6,7,7,6,7,5,5
458070076,1,1,1,1,1,1,1,1,4,1,1,1,1,7,1,1,1,1,2
458070077,4,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5
458070078,4,8,3,3,4,4,3,2,3,3,2,2,2,4,3,6,3,2,3
458070079,8,9,3,2,1,4,1,2,5,2,1,1,5,8,2,4,5,1,1
458070080,5,5,6,5,6,6,6,6,6,6,7,6,7,8,7,6,6,6,6
458070081,7,5,2,6,2,2,1,6,8,2,1,3,7,1,2,2,2,2,1
458070082,6,5,6,6,6,7,7,7,7,8,8,8,7,7,7,8,7,6,6
458070083,5,8,2,1,1,4,1,1,5,7,1,1,1,5,2,1,1,1,1
458070084,8,3,1,2,1,5,1,1,5,5,1,1,1,3,1,1,1,1,5
458070085,5,1,1,2,2,7,3,2,7,7,4,5,2,5,3,3,8,3,3
458070086,4,4,3,2,2,5,3,2,5,3,1,2,2,5,4,4,4,4,4
458070087,3,3,1,2,3,4,3,2,4,4,2,4,3,3,3,4,2,2,3
458070088,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1
458070089,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
458070090,5,4,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,8
458070091,1,2,3,3,1,1,1,1,3,3,1,1,1,3,1,1,1,1,1
458070092,1,2,1,1,1,2,2,1,3,3,1,1,1,4,1,1,1,1,1
458070093,8,7,3,4,1,8,6,6,9,7,5,2,2,4,1,1,1,1,1
458070094,2,2,1,1,1,2,2,1,3,3,1,2,1,4,1,1,1,1,1
458070095,5,6,5,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5
458070096,6,6,7,6,6,6,5,4,4,3,6,4,4,4,4,4,4,4,3
458070097,4,2,1,1,1,3,2,1,4,3,1,2,1,4,1,1,1,1,5
458070098,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1
458070099,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
458070100,4,2,1,1,1,2,2,1,2,3,1,2,1,3,1,1,1,1,1
458070101,1,1,1,1,1,2,2,1,4,3,1,1,1,4,1,1,1,1,1
458070102,1,1,1,1,1,2,2,1,4,3,1,1,1,5,1,1,1,1,1
458070103,2,7,1,1,1,7,9,8,10,8,8,5,1,6,2,1,1,1,6
458070104,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070105,3,5,3,1,1,8,9,7,7,5,1,5,2,5,1,1,3,5,1
458070106,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
458070107,1,1,1,1,1,1,1,1,5,1,1,1,1,4,1,4,1,1,1
458070108,7,6,7,3,3,3,3,3,3,2,1,1,3,4,3,4,4,4,4
458070109,5,6,5,4,5,5,6,5,5,6,6,6,6,5,5,5,6,5,6
458070110,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
458070111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070112,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1
458070113,1,7,1,1,1,1,1,1,1,1,1,5,1,7,1,1,1,1,1
458070114,6,6,5,5,5,7,6,5,6,5,5,5,6,5,5,6,5,5,5
458070115,6,5,5,4,4,3,3,3,5,5,4,3,3,3,3,3,3,3,3
458070116,5,5,3,3,3,4,2,4,5,5,2,5,4,6,4,4,5,4,5
458070117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070119,1,9,1,1,1,1,1,1,1,7,1,1,1,8,1,1,1,1,1
458070120,8,6,8,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7
458070121,5,5,3,5,3,5,1,1,1,1,1,5,1,7,3,4,3,5,5
458070122,5,5,3,3,4,3,4,1,1,1,1,5,3,8,7,1,3,3,6
458070123,5,9,7,9,6,6,7,6,9,7,7,7,5,9,8,5,8,8,9
458070124,1,1,1,1,1,1,1,6,1,1,1,1,7,7,1,1,1,1,1
458070125,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070126,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070128,6,7,6,7,6,6,6,6,6,6,7,7,7,7,7,6,5,5,5
458070129,6,7,7,3,3,3,4,6,7,6,6,5,6,7,5,5,5,5,5
458070130,6,6,7,8,8,7,7,8,8,8,7,7,7,7,5,5,5,5,5
458070131,3,3,4,4,4,3,5,5,4,4,3,4,4,3,3,3,4,4,4
458070132,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
458070133,3,6,4,4,4,3,3,4,2,3,5,5,5,4,3,4,2,4,2
458070134,3,2,1,1,1,5,4,1,3,4,1,5,1,5,4,4,4,3,3
458070135,2,3,2,2,3,5,2,3,3,2,2,3,2,2,2,3,2,3,3
458070136,4,4,2,2,4,3,4,3,4,3,2,3,3,3,2,3,3,3,2
458070137,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070139,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070140,4,3,1,4,2,4,1,1,4,4,1,1,1,3,5,1,1,1,4
458070141,3,1,1,1,1,3,1,1,4,1,1,1,1,2,1,1,1,1,1
458070142,5,6,4,3,2,2,3,3,3,4,4,4,2,3,2,2,4,4,3
458070143,1,1,1,1,1,1,8,8,1,1,1,1,7,7,1,1,1,1,1
458070144,7,6,7,7,6,8,7,6,6,6,6,5,5,5,5,4,3,4,4
458070145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070146,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
458070147,7,7,8,8,7,6,7,7,8,7,7,6,6,8,8,7,6,6,6
458070148,6,7,1,1,7,7,6,6,8,6,1,1,1,7,1,1,1,1,1
458070149,5,6,6,7,6,7,6,7,6,7,8,5,6,6,6,6,7,6,5
458070150,2,3,2,2,1,3,2,2,3,1,1,1,2,2,2,3,2,3,3
458070151,8,8,8,8,8,9,9,9,8,9,8,8,8,9,9,9,9,9,9
458070152,10,10,1,7,1,1,1,10,10,7,1,1,1,1,1,1,1,1,1
458070153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070154,6,7,6,5,5,6,7,7,8,8,8,6,7,8,7,7,6,7,7
458070155,5,8,8,5,2,5,6,3,6,5,6,5,2,2,3,3,6,2,9
458070156,5,7,7,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,8
458070157,4,7,7,3,3,3,2,3,3,2,3,3,3,3,4,3,4,3,7
458070158,5,9,8,3,3,3,3,3,2,3,3,2,2,3,2,3,3,2,3
458070159,3,8,8,5,1,4,3,2,6,2,3,6,3,1,2,4,1,2,8
458070160,5,3,3,2,3,3,2,3,8,2,2,3,2,3,3,2,2,3,4
458070161,3,6,6,6,7,7,6,7,7,8,7,7,8,8,8,7,7,7,7
458070162,4,4,8,5,8,7,9,8,8,9,8,8,7,8,7,8,8,8,2
458070163,7,8,8,8,7,9,9,8,8,8,6,6,5,5,7,8,8,7,4
458070164,5,3,3,3,3,2,3,2,5,3,4,2,3,2,3,3,2,3,7
458070165,3,4,3,4,3,4,3,3,7,2,3,4,2,3,2,2,4,3,8
458070166,5,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,8
458070167,1,1,1,1,1,1,1,1,4,1,1,1,1,5,1,1,1,1,5
458070168,5,9,2,3,3,2,3,2,6,4,3,3,2,3,3,3,3,3,9
458070169,6,3,8,3,3,2,3,2,3,2,3,3,3,3,4,2,3,4,7
458070170,4,7,3,3,4,3,4,3,8,3,1,2,4,3,4,2,3,2,8
458070171,4,7,4,2,2,2,2,2,5,2,4,6,4,3,2,3,2,3,8
458070172,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070173,1,1,1,1,1,1,6,6,6,6,6,6,6,5,6,6,6,6,6
458070174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070175,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,1
458070176,1,1,1,1,1,1,1,5,4,1,5,5,8,8,5,5,5,5,5
458070177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070178,7,6,7,8,8,7,9,8,8,7,6,6,6,6,7,6,6,6,5
458070179,7,7,5,6,8,7,7,7,8,8,7,6,6,7,7,6,7,8,3
458070180,6,7,8,8,6,7,7,6,8,9,8,7,7,7,6,6,8,8,7
458070181,8,8,7,8,8,7,9,7,5,7,8,8,7,9,8,8,7,7,6
458070182,7,8,6,6,5,3,1,2,5,3,1,3,1,5,3,1,1,1,4
458070183,4,8,2,3,3,2,2,2,2,2,2,2,2,2,2,5,2,2,7
458070184,3,8,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1
458070185,6,9,8,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2
458070186,9,8,7,6,7,6,5,6,3,1,1,1,2,2,2,1,2,2,2
458070187,9,8,4,2,2,2,3,2,2,2,2,3,2,2,1,1,2,2,2
458070188,8,7,2,3,2,1,2,2,1,2,2,3,1,2,2,1,1,1,2
458070189,8,9,7,7,9,10,7,6,9,9,7,8,8,9,10,8,8,9,9
458070190,6,7,6,6,7,7,6,6,6,7,6,8,8,6,9,8,8,7,7
458070191,6,7,8,8,7,6,6,7,8,8,7,7,7,6,6,6,7,7,7
458070192,6,7,7,6,6,7,8,8,8,8,7,7,7,7,6,8,8,7,7
458070193,7,6,7,8,8,7,7,6,6,8,9,9,8,8,8,9,9,9,9
458070194,8,9,8,9,6,7,7,8,8,7,9,8,8,9,9,9,8,9,9
458070195,6,7,7,6,8,8,7,7,7,8,8,7,6,6,6,7,7,6,6
458070196,9,8,7,7,9,5,6,5,5,5,5,4,6,6,6,6,6,6,6
458070197,8,7,8,9,7,9,8,8,7,7,6,8,8,8,7,7,6,6,6
458070198,8,7,9,9,6,7,10,9,9,9,7,8,8,9,7,8,7,9,9
458070199,8,7,7,5,7,8,5,8,8,7,9,9,8,6,8,7,8,8,8
458070200,7,8,6,7,7,6,7,6,6,6,5,5,6,7,7,7,8,7,5
458070201,8,9,6,7,6,7,7,6,6,6,5,6,6,5,8,5,6,7,7
458070202,9,8,7,6,8,6,8,9,8,6,7,7,8,7,7,8,9,7,7
458070203,8,9,8,7,7,8,9,9,8,7,8,8,9,8,8,9,8,7,9
458070204,9,8,7,8,8,9,8,7,10,10,9,8,7,8,7,7,8,9,8
458070205,6,3,3,6,3,6,6,6,7,6,3,5,4,7,2,5,4,4,3
458070206,5,3,3,3,4,4,3,4,3,4,3,4,3,3,4,3,3,4,3
458070207,7,2,2,2,2,1,1,2,5,1,1,1,2,5,3,3,2,3,5
458070208,7,8,3,4,8,2,2,2,5,2,2,3,3,5,3,2,3,2,6
458070209,4,4,2,4,3,4,3,3,3,3,4,3,3,3,4,4,3,4,3
458070210,8,7,2,2,3,3,2,2,2,2,2,4,2,7,2,2,2,2,2
458070211,8,2,2,2,2,2,2,2,3,1,1,1,2,5,4,3,1,5,5
458070212,8,3,1,1,1,1,1,2,4,3,1,1,1,1,1,1,1,1,3
458070213,3,3,2,2,2,4,5,5,6,5,3,3,2,4,3,4,3,4,3
458070214,5,5,2,6,3,3,4,4,4,5,5,4,4,4,5,5,4,3,3
458070215,4,2,2,1,1,1,1,2,5,1,1,1,3,4,3,5,1,3,7
458070216,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5
458070217,4,6,2,2,2,2,2,1,5,2,2,4,3,5,4,4,3,2,4
458070218,8,5,9,8,5,6,8,3,3,5,9,5,6,7,3,3,9,10,4
458070219,7,8,4,3,5,7,7,9,4,3,5,5,7,8,4,4,4,7,5
458070220,10,1,1,1,1,1,1,1,9,1,1,1,6,6,4,8,1,6,7
458070221,8,7,8,4,6,8,6,6,3,8,5,7,8,4,3,4,6,4,5
458070222,8,2,3,4,2,4,5,6,6,8,6,5,5,4,5,3,4,3,5
458070223,6,3,1,3,9,7,5,6,2,8,2,8,1,1,1,2,6,2,6
458070224,2,5,4,4,2,6,10,10,10,10,10,2,2,10,10,10,10,10,10
458070225,3,1,1,1,1,1,1,1,5,5,1,5,1,2,1,1,1,1,5
458070226,9,3,1,2,3,3,4,5,4,4,2,3,4,4,3,4,3,3,4
458070227,4,7,3,6,3,3,3,3,4,2,2,2,3,4,4,5,2,4,5
458070228,6,6,8,6,8,8,9,9,8,8,8,9,7,8,8,8,8,8,8
458070229,7,1,1,5,5,1,1,1,1,5,1,5,1,5,1,1,1,1,1
458070230,5,4,3,3,5,5,6,5,5,6,5,5,5,4,6,3,3,3,3
458070231,1,1,1,1,1,1,1,1,5,1,1,1,1,4,1,1,1,1,5
458070232,8,3,5,5,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3
458070233,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5
458070234,3,2,2,1,2,2,1,1,6,1,1,1,1,1,1,1,1,1,1
458070235,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3
458070236,1,1,1,1,1,1,1,1,2,1,5,5,1,5,1,1,1,1,5
458070237,10,9,9,9,9,9,9,7,7,7,8,9,7,6,7,9,9,9,9
458070238,10,1,1,1,1,1,1,1,6,1,1,1,1,7,1,1,1,1,1
458070239,6,7,6,6,5,6,7,7,8,6,7,6,6,6,7,6,6,7,6
458070240,8,8,9,4,8,4,3,5,5,5,3,5,5,6,7,6,6,5,5
458070241,4,3,1,2,2,1,2,2,3,2,1,1,3,4,3,2,3,2,3
458070242,6,6,10,10,1,1,4,1,5,1,1,1,1,7,4,1,1,1,1
458070243,6,7,8,4,7,8,7,8,6,5,3,6,8,8,7,8,8,7,8
458070244,5,3,2,2,1,1,2,1,3,1,1,2,3,2,3,2,1,3,4
458070245,7,8,7,8,7,8,4,7,8,6,7,8,7,8,9,8,9,9,6
458070246,7,8,9,7,7,9,8,9,6,5,7,9,7,5,8,7,9,9,10
458070247,2,2,1,2,1,1,1,2,5,2,1,2,4,3,3,4,2,3,3
458070248,7,8,4,6,1,1,1,1,7,1,1,1,1,1,1,1,1,5,4
458070249,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070250,3,6,1,1,1,1,1,1,9,1,9,2,10,10,10,10,1,1,9
458070251,3,4,1,1,1,2,1,1,8,1,3,2,5,4,6,5,2,3,7
458070252,8,6,1,1,2,4,5,4,6,5,5,5,6,4,4,5,6,6,7
458070253,4,7,3,3,3,3,3,4,4,3,4,3,3,3,4,3,3,4,3
458070254,8,8,2,2,2,3,3,3,8,3,3,5,4,4,5,4,4,4,4
458070255,3,3,3,3,3,2,2,4,3,3,3,2,2,3,3,3,3,3,3
458070256,1,2,1,1,1,1,1,1,2,2,1,1,1,3,1,1,1,1,1
458070257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070258,4,4,1,3,2,4,1,1,1,3,1,4,1,5,2,2,3,3,3
458070259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
458070260,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1
458070261,10,10,8,9,9,9,9,9,9,9,9,9,9,10,8,9,10,9,10
458070262,8,7,8,7,7,5,4,6,7,8,6,5,8,6,7,6,6,6,7
458070263,7,6,1,1,1,1,1,1,5,1,1,1,1,9,1,1,1,1,1
458070264,4,4,4,4,4,4,4,4,3,4,3,3,4,3,4,3,4,3,4
458070265,4,7,5,3,8,7,7,7,4,4,6,7,5,6,7,8,7,7,5
458070266,4,5,10,6,7,10,10,8,10,10,10,10,10,10,9,9,10,10,4
458070267,5,7,7,8,3,6,9,2,5,3,9,4,6,5,5,8,7,6,5
458070268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070270,1,3,1,2,1,1,1,1,4,4,1,1,1,3,1,1,1,1,1
458070271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070272,3,3,3,3,3,4,4,4,3,3,3,3,3,4,4,3,3,3,3
458070273,2,3,2,2,2,5,4,2,4,7,2,2,2,2,3,2,2,2,3
458070274,4,9,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458070275,5,7,4,4,8,3,5,6,4,4,8,3,6,6,2,4,4,8,6
458070276,5,2,1,1,1,1,1,1,3,1,1,1,1,3,2,2,1,1,1
458070277,8,7,4,3,4,2,4,3,5,4,5,4,5,6,6,5,5,5,5
458070278,8,8,8,5,4,4,5,3,4,2,3,5,6,7,6,8,5,7,5
458070279,6,8,2,2,2,2,2,2,2,2,2,7,1,10,5,1,1,1,2
458070280,8,7,8,7,6,3,4,4,4,7,4,7,6,6,6,8,8,4,3
458070281,5,3,1,3,1,1,1,1,3,2,1,5,1,3,2,3,2,4,4
458070282,9,9,5,4,7,2,2,2,6,4,4,5,6,6,6,8,4,6,4
458070283,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
458070284,8,7,7,8,7,3,3,3,2,3,3,3,3,3,3,2,3,3,3
458070285,6,4,3,6,1,1,1,1,5,1,1,2,4,5,4,5,2,4,1
458070286,7,7,6,7,6,7,3,3,3,3,4,3,4,3,4,2,2,3,2
458070287,1,8,1,4,1,1,1,1,5,1,1,1,1,10,3,3,1,3,4
458070288,9,9,1,1,1,1,1,1,8,1,1,1,1,10,1,4,1,4,1
458070289,8,8,3,8,7,3,2,2,3,2,2,5,3,3,3,4,5,3,3
458070290,9,8,1,1,1,1,1,1,8,1,1,1,1,10,1,1,1,1,4
458070291,1,1,1,1,1,1,1,1,5,1,1,7,1,4,1,1,1,1,4
458070292,3,3,1,2,1,1,1,1,4,1,1,1,1,8,1,1,1,2,3
458070293,6,6,1,6,1,1,1,3,4,7,4,4,2,8,1,2,2,1,4
458070294,10,1,1,1,1,1,1,1,6,1,1,1,5,10,1,1,1,1,1
458070295,1,1,1,1,1,1,1,1,1,1,1,1,4,10,1,1,1,1,1
458070296,10,8,1,1,1,1,1,1,7,1,1,1,1,10,1,1,1,1,1
458070297,1,1,1,1,1,1,1,1,9,1,1,1,2,9,1,1,1,1,1
458070298,1,4,1,1,5,1,1,2,10,1,1,1,1,10,1,1,1,1,1
458070299,1,1,1,4,4,1,1,1,8,1,1,1,1,9,1,1,1,1,1
458070300,2,2,2,2,2,10,1,1,6,6,1,6,1,5,1,1,1,1,6
458070301,8,4,1,2,3,5,6,4,8,8,5,8,4,7,7,3,6,4,9
458070302,7,6,4,5,4,8,8,8,9,10,5,7,3,7,7,1,9,2,7
458070303,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
458070304,4,1,1,1,1,1,1,1,8,7,6,2,7,7,6,6,3,3,2
458070305,2,2,2,2,2,9,2,2,6,5,4,6,2,5,2,2,2,2,5
458070306,4,1,1,1,1,1,1,1,1,1,5,1,6,7,7,6,5,5,1
458070307,6,7,4,6,5,8,5,4,8,7,5,6,1,4,3,3,5,5,4
458070308,4,5,7,6,9,8,6,5,7,9,8,6,6,7,5,5,6,6,7
458070309,5,3,4,6,3,1,1,1,1,1,1,1,3,2,2,3,1,5,6
458070310,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1
458070311,3,4,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,6
458070312,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2
458070313,5,4,1,1,1,1,1,1,4,1,1,5,3,3,3,4,3,4,1
458070314,4,6,5,5,6,7,6,4,5,7,6,6,4,7,6,7,7,7,5
458070315,5,7,1,1,1,1,1,1,5,5,1,5,1,7,1,1,1,1,1
458070316,7,4,4,6,3,5,5,4,6,4,3,3,2,4,3,3,4,5,7
458070317,3,3,1,1,1,2,1,3,1,1,2,1,1,2,1,1,2,2,3
458070318,1,1,1,1,1,1,1,1,6,1,1,1,1,8,6,1,1,1,6
458070319,5,6,7,6,6,8,7,6,6,6,5,5,7,7,7,8,6,6,6
458070320,7,4,2,3,1,1,1,1,4,1,1,4,4,4,3,4,3,3,1
458070321,8,1,1,1,1,1,1,1,5,5,1,5,1,5,1,1,1,1,5
458070322,7,2,1,2,1,1,1,1,2,1,1,5,2,2,2,4,2,4,1
458070323,7,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1
458070324,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,7
458070325,6,7,6,7,7,3,8,3,3,3,3,9,9,5,9,5,9,9,9
458070326,5,3,1,2,2,1,1,1,4,1,1,5,3,2,3,4,2,3,1
458070327,3,2,1,2,1,1,1,1,4,1,1,2,3,2,2,4,2,2,1
458070328,4,3,3,4,2,1,1,1,5,1,1,5,3,2,3,2,2,3,1
458070329,7,4,3,4,2,1,1,1,4,1,1,5,3,3,2,3,2,3,1
