D_INTERVIEW,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41
458070032,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0
458070033,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
458070034,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0
458070035,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
458070036,4.0,4.0,5.0,4.0,3.0,4.0,1.0,1.0,2.0
458070037,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
458070038,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
458070039,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0
458070040,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0
458070041,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0
458070042,3.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,1.0
458070043,2.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0
458070044,1.0,1.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0
458070045,5.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,4.0
458070046,2.0,1.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0
458070047,1.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,3.0
458070048,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070049,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
458070050,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
458070051,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0
458070052,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0
458070053,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
458070054,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0
458070055,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0
458070056,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0
458070057,3.0,1.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0
458070058,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
458070059,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0
458070060,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0
458070061,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0
458070062,3.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0
458070063,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0
458070064,4.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0,2.0
458070065,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0
458070066,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0
458070067,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
458070068,2.0,2.0,4.0,5.0,1.0,3.0,2.0,3.0,2.0
458070069,3.0,1.0,4.0,5.0,2.0,3.0,1.0,2.0,2.0
458070070,5.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0
458070071,4.0,1.0,2.0,5.0,2.0,1.0,3.0,2.0,3.0
458070072,2.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0
458070073,2.0,3.0,4.0,5.0,4.0,1.0,4.0,4.0,2.0
458070074,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0
458070075,1.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0
458070076,2.0,1.0,4.0,5.0,2.0,1.0,5.0,2.0,5.0
458070077,5.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,3.0
458070078,4.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0
458070079,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0
458070080,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0
458070081,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0
458070082,4.0,1.0,4.0,5.0,4.0,1.0,2.0,1.0,2.0
458070083,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0
458070084,5.0,1.0,5.0,5.0,4.0,1.0,1.0,2.0,3.0
458070085,2.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0
458070086,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0
458070087,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0
458070088,5.0,2.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0
458070089,5.0,2.0,5.0,5.0,2.0,1.0,3.0,2.0,2.0
458070090,5.0,1.0,4.0,5.0,2.0,1.0,2.0,4.0,4.0
458070091,4.0,1.0,5.0,3.0,3.0,2.0,1.0,2.0,2.0
458070092,2.0,1.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0
458070093,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,1.0
458070094,4.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0
458070095,4.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,3.0
458070096,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
458070097,3.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0
458070098,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070099,4.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0
458070100,2.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0
458070101,2.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0
458070102,4.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0
458070103,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0
458070104,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0
458070105,2.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0
458070106,5.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0
458070107,4.0,5.0,4.0,5.0,3.0,2.0,1.0,1.0,1.0
458070108,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0
458070109,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070110,1.0,1.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0
458070111,4.0,1.0,3.0,5.0,3.0,1.0,1.0,1.0,2.0
458070112,2.0,1.0,3.0,5.0,1.0,2.0,1.0,2.0,5.0
458070113,2.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0
458070114,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0
458070115,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
458070116,3.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0
458070117,4.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0
458070118,3.0,1.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0
458070119,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0
458070120,2.0,2.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0
458070121,4.0,1.0,5.0,5.0,2.0,1.0,2.0,2.0,3.0
458070122,5.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0
458070123,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0
458070124,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0
458070125,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,3.0
458070126,5.0,5.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0
458070127,4.0,5.0,5.0,5.0,3.0,2.0,1.0,2.0,2.0
458070128,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0
458070129,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0
458070130,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0
458070131,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0
458070132,2.0,2.0,4.0,5.0,3.0,3.0,5.0,2.0,3.0
458070133,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0
458070134,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0
458070135,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
458070136,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0
458070137,5.0,2.0,5.0,5.0,2.0,2.0,3.0,2.0,2.0
458070138,5.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0
458070139,5.0,5.0,5.0,4.0,4.0,1.0,1.0,2.0,3.0
458070140,5.0,1.0,3.0,5.0,4.0,1.0,2.0,4.0,4.0
458070141,5.0,5.0,5.0,5.0,4.0,2.0,1.0,2.0,2.0
458070142,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0
458070143,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0
458070144,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0
458070145,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0
458070146,2.0,2.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0
458070147,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070148,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0
458070149,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0
458070150,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070151,2.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,3.0
458070152,1.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0
458070153,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0
458070154,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0
458070155,2.0,1.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0
458070156,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070157,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
458070158,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0
458070159,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0
458070160,4.0,2.0,4.0,5.0,2.0,2.0,1.0,2.0,1.0
458070161,4.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,1.0
458070162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
458070163,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
458070164,2.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0
458070165,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0
458070166,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
458070167,1.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0
458070168,5.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0
458070169,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,4.0
458070170,1.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0
458070171,2.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0
458070172,1.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0
458070173,2.0,2.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0
458070174,3.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0
458070175,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070176,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0
458070177,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070178,2.0,2.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0
458070179,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0
458070180,4.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0
458070181,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0
458070182,2.0,2.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0
458070183,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0
458070184,1.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0
458070185,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0
458070186,1.0,2.0,5.0,5.0,5.0,4.0,2.0,2.0,3.0
458070187,1.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0
458070188,2.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0
458070189,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0
458070190,5.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0
458070191,2.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0
458070192,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
458070193,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
458070194,1.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,3.0
458070195,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
458070196,1.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0
458070197,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0
458070198,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070199,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0
458070200,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0
458070201,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070202,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0
458070203,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0
458070204,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0
458070205,2.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0
458070206,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
458070207,1.0,1.0,4.0,5.0,2.0,1.0,1.0,2.0,3.0
458070208,3.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,1.0
458070209,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0
458070210,4.0,1.0,5.0,5.0,2.0,3.0,1.0,1.0,2.0
458070211,4.0,1.0,5.0,5.0,2.0,1.0,1.0,2.0,3.0
458070212,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0
458070213,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
458070214,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0
458070215,2.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,2.0
458070216,3.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0
458070217,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0
458070218,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0
458070219,1.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0
458070220,1.0,1.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0
458070221,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0
458070222,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070223,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0
458070224,1.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0
458070225,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0
458070226,2.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0
458070227,2.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0
458070228,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070229,4.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,5.0
458070230,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0
458070231,1.0,1.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0
458070232,5.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0
458070233,1.0,1.0,2.0,5.0,2.0,1.0,3.0,2.0,2.0
458070234,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0
458070235,2.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0
458070236,1.0,1.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0
458070237,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0
458070238,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0
458070239,1.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0
458070240,3.0,1.0,5.0,5.0,1.0,2.0,1.0,2.0,1.0
458070241,3.0,1.0,5.0,5.0,2.0,1.0,1.0,2.0,2.0
458070242,4.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0
458070243,4.0,1.0,5.0,5.0,2.0,3.0,1.0,1.0,1.0
458070244,4.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0
458070245,4.0,1.0,5.0,5.0,2.0,3.0,1.0,1.0,1.0
458070246,2.0,1.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0
458070247,1.0,1.0,3.0,5.0,2.0,1.0,1.0,2.0,3.0
458070248,2.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0
458070249,2.0,1.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0
458070250,4.0,1.0,4.0,2.0,5.0,1.0,1.0,2.0,4.0
458070251,1.0,1.0,3.0,5.0,4.0,2.0,2.0,3.0,2.0
458070252,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0
458070253,2.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0
458070254,4.0,1.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0
458070255,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070256,5.0,1.0,4.0,5.0,3.0,1.0,2.0,3.0,3.0
458070257,5.0,1.0,5.0,5.0,1.0,1.0,3.0,3.0,2.0
458070258,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0
458070259,5.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0
458070260,5.0,1.0,4.0,5.0,2.0,2.0,1.0,1.0,1.0
458070261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
458070262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
458070263,1.0,1.0,4.0,5.0,1.0,1.0,2.0,2.0,4.0
458070264,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
458070265,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
458070266,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
458070267,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
458070268,4.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0
458070269,5.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0
458070270,5.0,1.0,5.0,5.0,2.0,1.0,3.0,3.0,4.0
458070271,5.0,2.0,5.0,5.0,2.0,1.0,1.0,2.0,3.0
458070272,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0
458070273,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0
458070274,5.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0
458070275,2.0,2.0,3.0,3.0,1.0,5.0,3.0,3.0,3.0
458070276,3.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0
458070277,4.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0
458070278,3.0,1.0,2.0,5.0,3.0,3.0,1.0,2.0,1.0
458070279,2.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0
458070280,1.0,1.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0
458070281,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0
458070282,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0
458070283,5.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0
458070284,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
458070285,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0
458070286,2.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0
458070287,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
458070288,5.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0
458070289,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0
458070290,1.0,2.0,1.0,5.0,3.0,1.0,3.0,1.0,4.0
458070291,2.0,1.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0
458070292,2.0,1.0,3.0,5.0,3.0,1.0,2.0,2.0,2.0
458070293,2.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0
458070294,1.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0
458070295,4.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0
458070296,5.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,1.0
458070297,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
458070298,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0
458070299,5.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0
458070300,4.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0
458070301,5.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0
458070302,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0
458070303,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0
458070304,3.0,1.0,5.0,4.0,4.0,2.0,2.0,1.0,2.0
458070305,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0
458070306,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
458070307,4.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,5.0
458070308,2.0,3.0,3.0,3.0,5.0,2.0,1.0,1.0,3.0
458070309,4.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0
458070310,1.0,1.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0
458070311,2.0,2.0,4.0,5.0,2.0,2.0,2.0,4.0,4.0
458070312,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
458070313,2.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0
458070314,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0
458070315,3.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0
458070316,4.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0
458070317,4.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0
458070318,2.0,1.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0
458070319,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0
458070320,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0
458070321,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0
458070322,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0
458070323,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0
458070324,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0
458070325,2.0,1.0,2.0,5.0,4.0,2.0,2.0,2.0,2.0
458070326,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0
458070327,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
458070328,1.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0
458070329,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0
458070330,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0
458070331,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0
458070332,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0
458070333,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
458070334,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0
458070335,2.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0
458070336,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0
458070337,2.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0
458070338,1.0,1.0,3.0,5.0,2.0,1.0,1.0,2.0,3.0
458070339,1.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0
458070340,1.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0
458070341,4.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0
458070342,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0
458070343,2.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0
458070344,3.0,1.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0
458070345,3.0,1.0,4.0,5.0,2.0,2.0,3.0,3.0,2.0
458070346,5.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0
458070347,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
