D_INTERVIEW,Q241,Q242,Q243,Q244,Q245,Q246,Q247,Q248,Q249
170071165,1,1,6,4,4,6,3,1,8
170071166,1,1,1,1,10,1,1,1,1
170071178,4,3,8,4,4,4,2,7,6
170071181,1,5,10,1,10,10,1,10,10
170071187,5,5,9,5,5,5,1,3,5
170071188,4,5,7,6,8,4,2,9,2
170071191,1,2,2,1,2,2,3,2,1
170071216,4,1,10,1,1,1,10,1,10
170071219,3,3,8,4,7,2,6,2,5
170071222,10,10,10,10,10,10,1,1,10
170071225,10,9,6,9,9,9,10,10,10
170071226,3,8,6,8,7,9,1,1,1
170071230,1,10,10,8,10,10,8,8,10
170071231,10,10,10,10,10,10,5,10,10
170071234,1,1,7,1,1,1,1,1,10
170071248,3,4,8,5,9,7,2,5,9
170071249,1,1,5,1,8,10,1,1,10
170071252,4,4,10,2,2,5,2,1,9
170071255,1,6,10,1,1,2,1,5,10
170071258,8,10,10,8,7,9,6,10,10
170071259,10,10,10,10,1,10,10,10,10
170071261,6,6,6,6,6,6,4,6,6
170071263,1,4,6,7,5,3,6,8,10
170071264,10,10,10,1,10,10,10,10,10
170071265,5,5,6,8,4,5,7,3,9
170071276,5,8,10,1,10,10,5,4,4
170071279,10,10,10,6,10,10,5,5,10
170071284,7,2,8,8,5,3,8,3,9
170071296,10,10,10,10,10,10,10,10,10
170071297,6,5,6,1,1,4,1,1,1
170071302,10,10,1,1,1,1,1,1,1
170071303,1,1,1,1,1,1,1,1,1
170071304,3,3,6,1,1,2,1,1,1
170071305,7,5,9,7,6,8,6,6,10
170071306,10,1,10,9,1,10,9,9,9
170071307,8,8,8,8,8,7,8,3,8
170071308,3,2,3,5,5,6,6,3,3
170071309,6,6,6,6,6,6,6,6,6
170071310,2,2,3,1,3,3,1,3,9
170071311,10,10,8,1,1,1,1,1,10
170071313,1,1,10,1,1,1,1,1,1
170071317,10,10,10,1,1,1,1,1,10
170071320,10,10,1,1,10,10,10,1,10
170071327,10,10,10,10,10,10,5,10,8
170071429,8,6,6,6,4,7,4,4,7
170071432,7,7,7,6,7,7,5,5,5
170071433,5,5,6,5,2,3,5,5,10
170071444,1,2,7,6,4,3,6,3,2
170071448,10,10,10,1,10,10,1,10,10
170071454,10,10,10,10,10,10,1,1,10
170071463,10,10,10,10,10,10,10,10,10
170071472,7,5,10,5,5,7,5,5,8
170071473,3,8,3,5,6,5,2,3,8
170071474,4,3,2,4,4,4,1,4,5
170071481,10,3,8,5,1,3,5,1,10
170071484,7,6,7,6,8,7,6,7,8
170071491,5,5,8,8,6,8,7,7,9
170071494,7,6,9,6,3,5,6,7,8
170071495,5,3,5,5,4,4,4,2,4
170071496,2,5,5,5,2,6,2,5,6
170071497,1,10,10,1,1,10,1,1,10
170071504,10,10,5,5,5,5,5,10,10
170071505,5,1,1,1,1,10,1,1,10
170071506,1,1,1,1,2,1,1,1,1
170071513,10,1,10,10,10,1,10,10,10
170071514,10,1,10,10,1,10,10,5,10
170071515,10,1,10,10,1,10,1,10,10
170071516,2,2,5,5,9,7,1,1,1
170071517,5,5,10,6,6,8,5,5,10
170071525,1,9,1,1,1,9,1,1,10
170071527,4,2,8,2,8,8,8,5,10
170071528,7,2,10,8,1,9,9,4,10
170071530,9,6,9,6,9,10,1,6,10
170071532,4,9,8,5,5,5,5,4,9
170071533,1,1,1,1,1,3,1,1,10
170071534,5,5,8,10,8,7,6,3,8
170071537,1,4,4,1,4,1,1,5,10
170071541,8,3,6,2,8,4,5,5,9
170071543,5,5,4,5,7,7,7,6,4
170071547,6,6,3,8,5,5,3,8,10
170071552,2,4,8,3,10,4,3,4,10
170071556,3,1,9,1,1,7,10,5,10
170071558,4,5,6,4,1,2,3,2,1
170071559,4,5,3,3,4,5,6,5,6
170071566,1,5,5,4,3,3,3,1,5
170071573,1,3,3,3,4,3,1,1,1
170071586,8,2,3,4,8,2,1,5,10
170071589,9,8,8,6,5,5,4,5,5
170071594,10,9,10,9,5,6,8,4,10
170071602,8,8,1,9,9,9,9,9,10
170071605,1,5,10,1,1,5,1,10,1
170071608,10,6,9,7,4,6,5,5,7
170071612,7,5,8,1,5,5,5,4,10
170071621,1,1,10,1,1,5,1,10,10
170071622,10,1,10,8,1,8,9,10,10
170071623,1,1,1,1,1,1,1,1,1
170071624,6,9,6,10,8,8,7,7,10
170071626,8,1,9,8,1,8,6,1,10
170071629,10,10,10,10,10,10,10,10,10
170071634,9,10,8,10,9,10,9,10,9
170071637,5,1,1,1,8,1,1,1,1
170071638,6,1,8,6,1,7,4,4,10
170071639,1,6,9,7,9,9,1,7,10
170071642,1,1,10,1,1,10,1,2,10
170071643,5,1,10,8,8,10,10,10,10
170071727,10,7,7,4,7,8,5,5,6
170071728,1,1,1,1,1,1,1,1,1
170071729,1,1,10,1,10,10,10,1,10
170071730,6,6,3,1,1,3,1,6,10
170071735,7,2,10,6,1,10,5,5,10
170071739,5,1,10,7,1,9,7,6,5
170071748,5,5,10,1,10,5,5,10,10
170071751,10,10,10,10,10,10,10,10,10
170071752,9,4,10,4,3,7,2,6,2
170071755,8,8,10,3,10,8,10,10,10
170071759,7,7,10,3,5,8,4,6,10
170071762,1,5,1,6,2,2,3,3,2
170071765,5,3,8,4,3,2,2,3,10
170071768,3,7,10,5,1,5,6,3,6
170071773,3,7,8,4,6,8,5,2,1
170071776,4,5,3,2,6,4,3,2,5
170071780,10,10,1,1,10,10,10,10,10
170071839,2,2,6,5,2,9,7,3,9
170071849,9,9,9,9,1,7,2,7,10
170071850,7,8,6,6,9,7,8,5,10
170071852,6,3,4,6,7,4,2,2,9
170071853,4,8,4,4,4,4,4,4,4
170071859,7,1,10,8,1,10,5,5,1
170071861,10,7,6,7,5,7,5,8,9
170071862,10,1,10,10,1,10,10,10,10
170071864,5,6,10,1,10,10,1,1,5
170071866,10,1,10,10,10,10,1,1,10
170071868,5,9,5,5,9,7,10,8,10
170071869,1,2,8,8,8,7,2,4,5
170071870,10,7,7,7,7,7,7,7,7
170071873,1,1,5,3,8,8,6,8,10
170071894,8,3,8,8,3,8,8,7,10
170071907,6,6,7,8,6,6,5,8,8
170071911,1,5,5,5,5,10,1,1,1
170071913,10,5,9,6,10,10,10,10,10
170071923,1,1,1,1,1,1,1,1,1
170071924,1,8,10,1,1,10,1,8,1
170071933,4,3,2,6,4,2,1,8,8
170071940,1,5,7,5,5,5,5,5,5
170071941,3,1,5,5,5,5,5,5,10
170072103,10,3,4,2,3,3,1,8,10
170072112,1,6,1,1,4,1,1,1,1
170072137,1,10,10,1,1,1,10,1,1
170072151,1,1,10,3,1,7,1,5,1
170072161,1,1,1,10,1,1,1,1,10
170072173,10,10,10,10,5,5,10,10,6
170072181,2,2,2,2,2,2,2,2,2
170072185,10,10,10,10,10,10,1,1,10
170072186,1,1,10,10,1,10,1,1,1
170072191,4,2,1,3,1,1,1,1,1
170072192,6,1,1,1,1,8,1,5,1
170072193,8,6,5,4,4,6,6,4,4
170072194,1,10,1,1,1,1,1,1,1
170072195,10,10,10,5,10,7,1,4,10
170072196,5,7,5,4,3,7,1,5,2
170072201,1,5,5,1,10,10,1,1,5
170072221,5,1,10,10,1,10,5,5,5
170072250,1,2,10,1,10,10,10,10,1
170072251,5,5,5,5,5,5,5,5,5
170072252,5,5,5,7,8,6,9,7,4
170072254,10,10,10,10,10,10,10,6,10
170072267,6,5,6,6,6,6,6,5,7
170072268,1,1,1,1,1,1,1,5,6
170072269,10,10,10,10,1,1,1,10,10
170072273,1,1,10,8,1,1,1,1,10
170072295,10,1,10,1,1,10,1,1,10
170072306,6,1,10,5,1,10,6,7,10
170072349,1,1,1,1,10,1,1,1,1
170072360,4,6,3,1,9,8,8,4,9
170072362,4,5,6,6,5,4,4,4,8
170072372,1,1,10,1,1,10,1,1,10
170072375,1,1,10,10,1,10,1,10,10
170072388,1,3,8,1,1,2,2,4,8
170072414,10,5,5,7,7,3,1,3,4
170072419,5,5,5,5,3,3,2,5,7
170072422,2,5,10,3,1,5,5,5,10
170072423,1,2,10,5,5,6,6,10,10
170072437,1,5,6,7,10,5,10,10,10
170072455,1,1,1,1,1,1,1,3,1
170072499,5,2,7,7,8,2,1,5,6
170072505,10,8,10,1,10,1,10,10,10
170072508,10,10,10,2,10,10,2,2,2
170072509,2,1,1,1,1,1,1,1,1
170072560,10,5,10,5,5,5,10,5,10
170072569,2,2,10,5,5,1,1,1,5
170072570,1,1,8,1,1,4,9,1,1
170072572,1,1,10,1,1,10,1,10,10
170072605,1,7,4,9,4,6,2,3,9
170072606,10,1,10,10,1,10,10,10,10
170072607,3,3,10,5,4,10,6,1,10
170072614,1,10,10,1,1,10,1,1,10
170072615,8,8,10,10,8,9,1,5,10
170072617,1,5,10,1,5,5,2,5,10
170072620,10,7,9,7,10,10,5,5,7
170072621,5,5,4,6,1,5,1,3,7
170072641,1,1,10,10,1,10,10,1,10
170072642,1,5,5,1,1,5,10,1,10
170072645,7,1,10,7,1,10,10,8,10
170072648,1,1,10,10,1,1,1,10,10
170072649,8,6,3,5,9,2,1,3,9
170072650,3,1,10,10,1,9,1,3,10
170072652,1,1,10,5,10,6,10,1,10
170072654,10,5,7,1,1,5,1,8,10
170072672,1,1,10,1,10,10,1,10,10
170072675,1,1,1,1,1,1,1,1,3
170072676,1,1,1,1,1,1,1,1,1
170072687,10,10,10,2,10,1,1,1,10
170072694,1,1,10,1,1,1,1,1,1
170072700,5,6,4,5,6,3,5,3,5
170072701,5,5,5,5,5,5,5,5,5
170072727,9,6,10,9,9,8,9,8,8
170072728,1,1,10,1,1,1,1,1,1
170072744,2,5,4,2,1,1,1,1,1
170072752,8,3,10,7,7,10,2,2,10
170072762,1,5,5,5,3,3,1,1,7
170072768,5,5,10,10,10,9,2,6,10
170072802,10,10,1,1,1,1,1,1,10
170072803,6,3,3,5,6,7,3,2,10
170072813,1,1,1,1,2,3,2,1,4
170072814,1,10,10,1,10,10,1,10,10
170072816,7,6,10,5,5,5,1,5,7
170072818,10,1,10,10,8,10,10,5,10
170072819,1,10,10,1,10,1,1,10,10
170072918,5,5,5,5,5,5,5,5,5
170072919,4,3,6,4,3,4,5,6,6
170072942,9,1,10,9,3,10,8,8,10
170072948,2,2,9,2,9,2,2,2,9
170072976,10,2,4,1,4,6,1,6,5
170072987,5,5,5,5,5,5,5,5,5
170072998,8,7,6,4,8,8,2,6,9
170073070,1,3,1,7,6,6,8,10,5
170073076,1,1,1,1,1,1,1,1,1
170073124,10,3,8,4,1,10,1,1,10
170073125,10,1,10,10,10,1,1,10,10
170073138,3,2,10,10,3,4,10,5,9
170073164,10,5,10,10,1,10,1,1,10
170073199,5,1,10,5,1,10,3,7,10
170073201,1,10,1,1,1,10,1,1,10
170073309,1,5,1,1,10,1,10,10,1
170073330,9,6,5,4,7,9,7,5,6
170073335,1,1,1,1,1,1,1,1,1
170073339,10,1,8,10,1,10,1,1,10
170073345,6,5,10,7,1,8,3,2,9
170073353,10,1,10,9,5,10,1,1,10
170073354,10,1,1,8,10,10,10,10,10
170073355,10,1,10,1,9,10,1,1,10
170073362,1,1,10,1,10,1,1,1,1
170073363,1,1,1,1,1,1,6,6,10
170073432,4,1,8,8,1,8,8,8,10
170073433,6,1,5,4,1,9,5,5,10
170073449,5,4,4,10,7,8,8,8,10
170073457,1,5,5,5,1,1,5,5,10
170073458,5,1,10,10,5,10,5,5,10
170073459,8,4,5,5,6,5,2,1,10
170073463,10,1,10,10,1,10,1,1,5
170073471,1,1,1,1,1,1,1,1,1
170073472,1,1,1,1,1,1,1,1,1
170073479,1,1,10,5,1,5,1,1,8
170073480,8,4,5,4,6,5,6,6,10
170073482,10,6,10,4,8,8,10,8,10
170073484,8,7,2,2,2,4,3,2,9
170073487,5,1,1,1,1,1,1,1,1
170073488,6,6,6,3,3,3,3,3,3
170073538,10,1,10,10,5,10,10,5,10
170073540,10,10,10,10,9,10,10,10,10
170073559,1,5,5,4,3,5,3,3,5
170073582,10,4,10,5,8,7,5,8,10
170073584,1,1,1,1,1,1,1,1,1
170073588,8,4,6,1,1,7,10,5,10
170073614,4,7,3,3,4,5,4,7,5
170073615,10,10,10,10,1,10,1,6,6
170073616,5,5,5,7,1,5,1,1,5
170073617,1,1,3,1,1,5,1,1,5
170073626,1,1,5,5,1,1,1,1,1
170073627,10,5,5,10,10,6,1,5,10
170073628,1,1,3,8,1,5,1,1,1
170073630,1,1,1,1,1,1,1,1,5
170073632,3,3,7,4,1,5,5,5,5
170073637,9,9,10,5,6,8,9,9,10
170073640,1,1,9,6,6,5,2,2,1
170073642,3,1,1,1,1,1,10,8,10
170073643,1,3,1,5,1,6,1,1,10
170073649,10,1,10,10,10,10,1,10,10
170073695,5,5,4,7,5,5,1,5,5
170073746,1,1,1,1,1,1,1,1,1
170073747,1,1,10,5,1,10,2,6,10
170073753,10,10,10,10,10,10,10,10,10
170073754,6,5,5,5,5,5,1,1,10
170073761,3,4,5,3,4,3,1,1,1
170073764,5,5,8,6,8,7,5,9,8
170073765,1,1,1,1,1,1,1,1,1
170073766,8,7,8,2,1,9,2,5,2
170073783,10,10,10,10,10,10,10,10,10
170073787,7,2,2,8,1,1,8,1,10
170073788,1,1,10,10,10,10,1,1,10
170073795,5,4,4,5,1,5,1,5,5
170073818,4,2,1,7,3,4,5,1,10
170073867,3,6,8,3,2,1,2,3,10
170073868,1,1,10,10,10,10,10,10,10
170073870,1,1,10,1,10,10,1,10,10
170073871,10,1,10,1,10,1,1,1,10
170073904,1,4,10,10,1,10,10,2,10
170073905,8,2,5,7,3,8,1,1,1
170073906,10,1,10,1,1,1,1,1,10
170073913,5,2,9,7,1,7,5,5,9
170073914,6,7,7,5,1,4,1,5,8
170073915,1,10,10,1,10,1,1,1,1
170073952,1,6,10,10,1,10,10,7,10
170074030,10,5,10,5,5,5,5,5,5
170074031,6,4,4,6,4,6,5,6,10
170074032,10,10,10,10,10,10,10,10,10
170074037,10,10,10,10,10,10,3,8,10
170074038,1,1,3,1,1,1,1,1,5
170074040,10,1,10,10,1,10,1,1,1
170074041,1,1,10,7,2,1,1,1,10
170074064,1,10,1,1,1,10,1,10,10
170074071,2,10,10,9,3,2,9,9,10
170074073,10,10,10,10,10,10,10,10,10
170074077,10,1,10,10,10,10,1,10,10
170074124,10,10,10,10,10,10,1,1,10
170074125,1,10,10,1,10,1,1,1,1
170074163,5,4,4,4,5,6,6,6,6
170074164,1,1,1,1,1,1,1,1,1
170074168,8,3,10,8,6,6,1,10,10
170074169,9,4,10,10,4,7,4,10,10
170074178,5,6,4,6,3,7,6,3,8
170074186,8,1,9,3,1,9,1,1,1
170074199,4,5,5,3,2,4,2,4,10
170074200,1,3,3,7,3,5,3,3,3
170074201,1,4,1,4,9,1,1,10,10
170074202,9,9,3,2,9,9,9,1,5
170074204,6,2,6,6,10,6,6,6,10
170074205,1,10,10,1,1,1,1,1,1
170074208,6,2,10,1,1,1,1,1,10
170074211,1,1,8,1,8,5,1,4,2
170074213,1,1,1,1,1,1,1,1,1
170074214,5,6,5,6,3,6,1,1,1
170074217,7,3,10,6,1,6,7,1,10
170074222,10,1,10,10,10,10,10,1,10
170074223,5,1,5,5,5,5,5,5,5
170074225,10,10,10,1,1,10,1,10,10
170074230,10,1,10,1,1,10,1,1,10
170074231,10,10,1,1,10,10,1,1,10
170074232,7,7,6,6,8,6,9,9,1
170074236,10,1,1,10,10,10,1,10,10
170074237,7,6,7,7,5,6,1,6,6
170074238,7,6,5,5,6,8,3,4,6
170074239,9,5,9,9,2,5,5,5,9
170074240,2,4,1,4,1,1,2,1,4
170074241,1,1,1,1,1,1,1,10,1
170074242,10,1,10,1,1,1,1,10,10
170074245,6,1,5,1,1,5,5,2,6
170074248,5,4,5,2,4,5,6,1,8
170074249,1,6,1,5,5,1,5,5,5
170074252,5,3,5,1,5,5,2,2,5
170074255,1,1,1,1,10,10,10,10,10
170074256,10,5,10,10,5,10,10,5,10
170074257,7,5,10,1,7,9,10,9,10
170074258,3,10,10,7,10,10,3,3,10
170074261,5,8,4,3,1,4,4,8,9
170074264,10,1,10,1,1,1,1,1,1
170074271,1,1,1,3,1,3,1,1,1
170074274,1,1,3,2,2,1,1,1,1
170074275,1,10,1,1,2,4,3,10,10
170074283,10,1,10,10,9,10,10,1,10
170074287,1,1,5,1,1,1,3,6,8
170074290,10,10,10,10,10,10,10,10,10
170074294,7,2,1,5,5,3,8,9,10
170074296,1,1,10,8,1,8,1,1,10
170074297,1,1,6,6,1,6,1,6,10
170074298,1,1,4,5,3,3,1,3,2
170074304,3,6,9,1,10,8,9,5,9
170074305,3,5,6,6,3,5,4,3,6
170074306,4,4,10,3,6,6,6,3,10
170074307,1,1,10,10,6,1,10,10,1
170074310,10,6,10,1,10,1,10,1,10
170074311,1,1,10,1,10,10,10,1,1
170074312,1,10,10,10,10,1,1,10,1
170074313,10,10,10,1,10,10,10,10,10
170074314,1,10,10,1,10,10,1,10,1
170074315,1,1,10,1,5,1,1,5,6
170074320,1,10,10,1,10,10,10,10,1
170074321,10,10,10,10,5,5,4,8,10
170074331,10,8,9,8,9,9,9,9,9
170074336,6,6,6,4,4,6,5,5,5
170074339,10,1,10,10,10,10,10,1,10
170074344,6,5,8,5,8,5,5,8,10
170074348,3,1,2,1,7,2,6,1,10
170074351,6,5,8,6,5,5,5,8,8
170074355,1,3,6,1,4,9,1,5,10
170074356,10,10,10,10,10,10,10,10,10
170074362,7,4,4,2,8,8,8,7,9
170074363,1,10,10,1,1,1,1,1,1
170074376,8,6,8,7,6,5,7,4,9
170074382,8,4,9,7,4,9,4,2,9
170074385,10,1,1,1,1,10,5,5,10
170074386,10,1,10,1,10,1,1,10,10
170074389,6,6,10,10,1,1,1,10,10
170074391,5,10,1,1,5,1,10,5,10
170074398,1,10,1,1,1,1,1,10,10
170074405,10,10,8,8,1,1,1,4,10
170074406,3,3,1,1,5,4,2,1,1
170074408,1,2,5,2,2,3,1,2,1
170074409,10,2,9,7,8,9,2,7,2
170074410,1,2,2,8,2,8,2,2,2
170074411,5,2,8,3,5,5,6,3,9
170074412,1,1,1,1,1,1,1,1,1
170074414,10,1,1,10,1,1,1,10,10
170074416,1,9,10,5,10,6,3,9,10
170074417,4,2,8,6,4,5,2,4,8
170074419,7,1,10,8,3,10,9,2,10
170074421,1,9,10,6,5,9,1,2,9
170074424,1,1,1,1,1,1,1,1,1
170074432,5,5,5,5,5,5,5,5,5
170074435,1,1,1,10,1,10,1,10,10
170074439,1,3,1,2,4,3,1,2,5
170074442,1,10,1,5,3,1,1,1,10
170074448,4,4,8,5,5,3,5,5,5
170074451,1,8,5,1,2,2,1,2,10
170074453,3,5,2,3,4,3,7,2,8
170074454,10,2,9,2,10,10,2,9,10
170074455,1,10,1,10,1,1,1,1,10
170074476,10,8,10,7,7,8,8,8,10
170074477,10,1,1,1,1,1,1,1,10
170074479,10,1,1,1,1,1,1,1,1
170074480,3,4,10,4,10,10,4,10,10
170074494,8,6,9,4,7,8,4,3,10
170074495,10,10,10,10,1,10,1,10,10
170074497,1,5,5,1,5,5,1,1,1
170074498,6,5,5,6,5,5,5,5,5
170074508,5,6,10,10,10,10,1,4,10
170074517,6,3,8,7,3,7,3,7,6
170074518,2,1,1,10,10,1,1,1,1
170074526,10,1,10,10,10,1,10,10,1
170074529,10,1,4,7,8,9,6,7,10
170074532,1,2,9,7,8,7,7,8,7
170074533,10,7,10,1,1,10,1,1,10
170074534,3,1,10,5,1,5,8,5,10
170074535,10,10,1,10,10,1,3,10,10
170074539,3,5,10,7,3,4,6,3,10
170074540,5,1,10,10,1,10,5,10,10
170074543,1,1,10,10,10,10,10,10,10
170074545,9,8,6,4,7,2,9,7,10
170074551,3,6,6,4,5,5,3,5,2
170074566,1,2,3,4,5,6,7,8,9
170074574,5,5,3,5,2,7,6,8,1
170074575,1,1,10,1,1,1,1,1,1
170074576,7,4,3,8,6,3,2,1,4
170074577,10,5,10,10,5,10,10,5,10
170074578,2,2,5,7,2,4,3,8,5
170074579,5,5,10,1,5,1,5,5,10
170074580,1,3,4,4,5,6,3,1,10
170074581,8,7,6,8,1,6,1,1,8
170074582,5,5,7,7,5,5,5,5,8
170074592,9,1,6,10,1,10,1,10,10
