D_INTERVIEW,Q241,Q242,Q243,Q244,Q245,Q246,Q247,Q248,Q249
170070408,7.0,4.0,9.0,7.0,8.0,8.0,5.0,7.0,10.0
170070414,3.0,8.0,7.0,1.0,5.0,7.0,1.0,6.0,8.0
170070415,10.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,5.0
170070418,5.0,1.0,10.0,1.0,10.0,9.0,2.0,5.0,10.0
170070421,7.0,3.0,9.0,8.0,3.0,8.0,5.0,3.0,9.0
170070422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,10.0
170070423,1.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,10.0
170070426,1.0,1.0,9.0,5.0,1.0,7.0,1.0,1.0,8.0
170070432,9.0,5.0,10.0,3.0,2.0,8.0,4.0,3.0,6.0
170070442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
170070465,9.0,8.0,6.0,4.0,3.0,7.0,4.0,8.0,9.0
170070471,10.0,10.0,10.0,10.0,10.0,10.0,2.0,5.0,10.0
170070497,10.0,1.0,10.0,1.0,1.0,10.0,1.0,1.0,10.0
170070503,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
170070507,10.0,9.0,4.0,5.0,6.0,7.0,9.0,5.0,5.0
170070510,10.0,10.0,10.0,10.0,1.0,1.0,1.0,10.0,10.0
170070514,10.0,3.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0
170070515,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
170070522,1.0,1.0,1.0,7.0,2.0,2.0,1.0,1.0,9.0
170070530,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
170070531,5.0,7.0,4.0,1.0,7.0,2.0,6.0,9.0,10.0
170070534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
170070538,1.0,1.0,10.0,1.0,1.0,1.0,1.0,10.0,1.0
170070541,4.0,6.0,6.0,5.0,1.0,9.0,6.0,7.0,10.0
170070544,1.0,1.0,9.0,10.0,10.0,1.0,1.0,10.0,10.0
170070545,5.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,10.0
170070553,1.0,1.0,10.0,1.0,1.0,1.0,1.0,10.0,10.0
170070558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
170070559,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
170070560,10.0,5.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0
170070561,5.0,5.0,10.0,4.0,4.0,6.0,4.0,5.0,4.0
170070562,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
170070565,7.0,6.0,10.0,3.0,6.0,9.0,3.0,5.0,10.0
170070585,6.0,5.0,5.0,6.0,3.0,5.0,6.0,6.0,8.0
170070593,6.0,1.0,10.0,5.0,1.0,10.0,9.0,8.0,10.0
170070598,3.0,6.0,10.0,10.0,1.0,10.0,8.0,5.0,10.0
170070601,5.0,5.0,10.0,10.0,5.0,5.0,1.0,1.0,10.0
170070621,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,10.0
170070626,10.0,1.0,6.0,6.0,8.0,10.0,1.0,5.0,10.0
170070630,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
170070631,2.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0
170070663,5.0,3.0,1.0,5.0,9.0,1.0,1.0,3.0,10.0
170070666,5.0,7.0,10.0,1.0,5.0,5.0,5.0,5.0,10.0
170070669,9.0,4.0,10.0,8.0,6.0,4.0,9.0,10.0,3.0
170070672,5.0,4.0,5.0,5.0,2.0,6.0,3.0,2.0,5.0
170070673,8.0,2.0,10.0,6.0,5.0,7.0,1.0,4.0,10.0
170070676,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
170070680,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
170070682,1.0,3.0,10.0,3.0,4.0,5.0,1.0,3.0,6.0
170070686,5.0,7.0,1.0,5.0,7.0,10.0,2.0,7.0,1.0
170070699,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,10.0
170070703,10.0,10.0,9.0,10.0,10.0,5.0,5.0,8.0,10.0
170070704,8.0,8.0,7.0,2.0,8.0,8.0,9.0,5.0,10.0
170070706,4.0,5.0,8.0,5.0,6.0,5.0,1.0,4.0,10.0
170070723,5.0,5.0,5.0,10.0,5.0,5.0,5.0,5.0,5.0
170070731,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,8.0
170070734,8.0,8.0,8.0,3.0,9.0,8.0,9.0,3.0,9.0
170070737,1.0,10.0,10.0,10.0,1.0,1.0,1.0,10.0,10.0
170070749,3.0,2.0,4.0,3.0,4.0,5.0,1.0,3.0,4.0
170070750,5.0,3.0,7.0,7.0,6.0,7.0,6.0,6.0,9.0
170070751,1.0,1.0,10.0,6.0,10.0,10.0,6.0,10.0,10.0
170070752,9.0,3.0,10.0,10.0,9.0,9.0,2.0,5.0,10.0
170070756,10.0,7.0,10.0,8.0,2.0,8.0,1.0,2.0,10.0
170070760,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
170070762,6.0,6.0,10.0,1.0,1.0,1.0,6.0,5.0,6.0
170070763,5.0,4.0,6.0,3.0,6.0,6.0,5.0,4.0,3.0
170070764,1.0,1.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0
170070769,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
170070776,2.0,7.0,8.0,3.0,9.0,9.0,2.0,1.0,9.0
170070779,1.0,5.0,1.0,5.0,2.0,6.0,1.0,2.0,7.0
170070805,8.0,1.0,10.0,10.0,3.0,10.0,10.0,10.0,10.0
170070809,10.0,1.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0
170070810,10.0,4.0,10.0,10.0,1.0,10.0,5.0,10.0,10.0
170070836,6.0,2.0,7.0,1.0,1.0,9.0,4.0,2.0,5.0
170070856,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
170070868,6.0,3.0,10.0,1.0,1.0,1.0,1.0,7.0,8.0
170070881,10.0,1.0,10.0,5.0,1.0,3.0,5.0,9.0,10.0
170070884,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0
170070890,10.0,5.0,10.0,10.0,10.0,10.0,5.0,5.0,10.0
170070904,8.0,8.0,8.0,7.0,1.0,10.0,10.0,10.0,10.0
170071000,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
170071009,6.0,6.0,6.0,7.0,5.0,5.0,5.0,9.0,10.0
170071010,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
170071012,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0
170071013,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
170071014,2.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,5.0
170071018,1.0,10.0,7.0,1.0,7.0,5.0,3.0,5.0,10.0
170071020,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0
170071024,3.0,1.0,10.0,3.0,5.0,5.0,5.0,6.0,10.0
170071029,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0
170071042,3.0,4.0,8.0,3.0,7.0,2.0,7.0,3.0,8.0
170071045,3.0,6.0,7.0,4.0,6.0,6.0,6.0,6.0,7.0
170071046,1.0,3.0,6.0,1.0,1.0,4.0,1.0,4.0,1.0
170071051,4.0,3.0,7.0,7.0,2.0,2.0,7.0,6.0,10.0
170071052,10.0,6.0,10.0,5.0,10.0,8.0,9.0,6.0,5.0
170071053,8.0,8.0,8.0,4.0,7.0,8.0,4.0,2.0,2.0
170071059,1.0,2.0,5.0,4.0,2.0,5.0,1.0,5.0,5.0
170071060,1.0,5.0,1.0,10.0,5.0,5.0,1.0,5.0,1.0
170071061,10.0,6.0,6.0,7.0,4.0,10.0,10.0,5.0,10.0
170071062,10.0,6.0,8.0,3.0,10.0,10.0,5.0,4.0,10.0
170071083,7.0,1.0,10.0,5.0,4.0,5.0,1.0,4.0,8.0
170071092,10.0,1.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0
170071094,4.0,3.0,9.0,4.0,3.0,10.0,5.0,6.0,10.0
170071095,7.0,3.0,8.0,6.0,9.0,9.0,5.0,7.0,10.0
170071096,4.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,8.0
170071097,1.0,1.0,9.0,5.0,1.0,2.0,10.0,10.0,10.0
170071101,7.0,4.0,9.0,3.0,6.0,5.0,7.0,6.0,10.0
170071104,4.0,3.0,8.0,8.0,8.0,4.0,4.0,7.0,8.0
170071110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
170071113,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,10.0
170071124,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0
170071131,10.0,1.0,10.0,7.0,10.0,10.0,1.0,4.0,3.0
170071152,1.0,1.0,10.0,1.0,1.0,1.0,1.0,10.0,1.0
170071153,10.0,1.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0
170071158,10.0,10.0,10.0,10.0,1.0,1.0,1.0,10.0,10.0
170071160,1.0,3.0,5.0,10.0,5.0,7.0,2.0,3.0,8.0
170071163,1.0,1.0,10.0,1.0,1.0,4.0,1.0,10.0,10.0
170071164,6.0,1.0,6.0,4.0,7.0,1.0,2.0,4.0,3.0
170071165,1.0,1.0,6.0,4.0,4.0,6.0,3.0,1.0,8.0
170071166,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0
170071178,4.0,3.0,8.0,4.0,4.0,4.0,2.0,7.0,6.0
170071181,1.0,5.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0
170071187,5.0,5.0,9.0,5.0,5.0,5.0,1.0,3.0,5.0
170071188,4.0,5.0,7.0,6.0,8.0,4.0,2.0,9.0,2.0
170071191,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0
170071216,4.0,1.0,10.0,1.0,1.0,1.0,10.0,1.0,10.0
170071219,3.0,3.0,8.0,4.0,7.0,2.0,6.0,2.0,5.0
170071222,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,10.0
170071225,10.0,9.0,6.0,9.0,9.0,9.0,10.0,10.0,10.0
170071226,3.0,8.0,6.0,8.0,7.0,9.0,1.0,1.0,1.0
170071230,1.0,10.0,10.0,8.0,10.0,10.0,8.0,8.0,10.0
170071231,10.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0
170071234,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,10.0
170071248,3.0,4.0,8.0,5.0,9.0,7.0,2.0,5.0,9.0
170071249,1.0,1.0,5.0,1.0,8.0,10.0,1.0,1.0,10.0
170071252,4.0,4.0,10.0,2.0,2.0,5.0,2.0,1.0,9.0
170071255,1.0,6.0,10.0,1.0,1.0,2.0,1.0,5.0,10.0
170071258,8.0,10.0,10.0,8.0,7.0,9.0,6.0,10.0,10.0
170071259,10.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0
170071261,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0
170071263,1.0,4.0,6.0,7.0,5.0,3.0,6.0,8.0,10.0
170071264,10.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0
170071265,5.0,5.0,6.0,8.0,4.0,5.0,7.0,3.0,9.0
170071276,5.0,8.0,10.0,1.0,10.0,10.0,5.0,4.0,4.0
170071279,10.0,10.0,10.0,6.0,10.0,10.0,5.0,5.0,10.0
170071284,7.0,2.0,8.0,8.0,5.0,3.0,8.0,3.0,9.0
170071296,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
170071297,6.0,5.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0
170071302,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
170071303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
170071304,3.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0
170071305,7.0,5.0,9.0,7.0,6.0,8.0,6.0,6.0,10.0
170071306,10.0,1.0,10.0,9.0,1.0,10.0,9.0,9.0,9.0
170071307,8.0,8.0,8.0,8.0,8.0,7.0,8.0,3.0,8.0
170071308,3.0,2.0,3.0,5.0,5.0,6.0,6.0,3.0,3.0
170071309,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
170071310,2.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,9.0
170071311,10.0,10.0,8.0,1.0,1.0,1.0,1.0,1.0,10.0
170071313,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0
170071317,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,10.0
170071320,10.0,10.0,1.0,1.0,10.0,10.0,10.0,1.0,10.0
170071327,10.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,8.0
170071429,8.0,6.0,6.0,6.0,4.0,7.0,4.0,4.0,7.0
170071432,7.0,7.0,7.0,6.0,7.0,7.0,5.0,5.0,5.0
170071433,5.0,5.0,6.0,5.0,2.0,3.0,5.0,5.0,10.0
170071444,1.0,2.0,7.0,6.0,4.0,3.0,6.0,3.0,2.0
170071448,10.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0
170071454,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,10.0
170071463,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
170071472,7.0,5.0,10.0,5.0,5.0,7.0,5.0,5.0,8.0
170071473,3.0,8.0,3.0,5.0,6.0,5.0,2.0,3.0,8.0
170071474,4.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,5.0
170071481,10.0,3.0,8.0,5.0,1.0,3.0,5.0,1.0,10.0
170071484,7.0,6.0,7.0,6.0,8.0,7.0,6.0,7.0,8.0
170071491,5.0,5.0,8.0,8.0,6.0,8.0,7.0,7.0,9.0
170071494,7.0,6.0,9.0,6.0,3.0,5.0,6.0,7.0,8.0
170071495,5.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0
170071496,2.0,5.0,5.0,5.0,2.0,6.0,2.0,5.0,6.0
170071497,1.0,10.0,10.0,1.0,1.0,10.0,1.0,1.0,10.0
170071504,10.0,10.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0
170071505,5.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,10.0
170071506,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
170071513,10.0,1.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0
170071514,10.0,1.0,10.0,10.0,1.0,10.0,10.0,5.0,10.0
170071515,10.0,1.0,10.0,10.0,1.0,10.0,1.0,10.0,10.0
170071516,2.0,2.0,5.0,5.0,9.0,7.0,1.0,1.0,1.0
170071517,5.0,5.0,10.0,6.0,6.0,8.0,5.0,5.0,10.0
170071525,1.0,9.0,1.0,1.0,1.0,9.0,1.0,1.0,10.0
170071527,4.0,2.0,8.0,2.0,8.0,8.0,8.0,5.0,10.0
170071528,7.0,2.0,10.0,8.0,1.0,9.0,9.0,4.0,10.0
170071530,9.0,6.0,9.0,6.0,9.0,10.0,1.0,6.0,10.0
170071532,4.0,9.0,8.0,5.0,5.0,5.0,5.0,4.0,9.0
170071533,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,10.0
170071534,5.0,5.0,8.0,10.0,8.0,7.0,6.0,3.0,8.0
170071537,1.0,4.0,4.0,1.0,4.0,1.0,1.0,5.0,10.0
170071541,8.0,3.0,6.0,2.0,8.0,4.0,5.0,5.0,9.0
170071543,5.0,5.0,4.0,5.0,7.0,7.0,7.0,6.0,4.0
170071547,6.0,6.0,3.0,8.0,5.0,5.0,3.0,8.0,10.0
170071552,2.0,4.0,8.0,3.0,10.0,4.0,3.0,4.0,10.0
170071556,3.0,1.0,9.0,1.0,1.0,7.0,10.0,5.0,10.0
170071558,4.0,5.0,6.0,4.0,1.0,2.0,3.0,2.0,1.0
170071559,4.0,5.0,3.0,3.0,4.0,5.0,6.0,5.0,6.0
170071566,1.0,5.0,5.0,4.0,3.0,3.0,3.0,1.0,5.0
170071573,1.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0
170071586,8.0,2.0,3.0,4.0,8.0,2.0,1.0,5.0,10.0
170071589,9.0,8.0,8.0,6.0,5.0,5.0,4.0,5.0,5.0
170071594,10.0,9.0,10.0,9.0,5.0,6.0,8.0,4.0,10.0
170071602,8.0,8.0,1.0,9.0,9.0,9.0,9.0,9.0,10.0
170071605,1.0,5.0,10.0,1.0,1.0,5.0,1.0,10.0,1.0
170071608,10.0,6.0,9.0,7.0,4.0,6.0,5.0,5.0,7.0
170071612,7.0,5.0,8.0,1.0,5.0,5.0,5.0,4.0,10.0
170071621,1.0,1.0,10.0,1.0,1.0,5.0,1.0,10.0,10.0
170071622,10.0,1.0,10.0,8.0,1.0,8.0,9.0,10.0,10.0
170071623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
170071624,6.0,9.0,6.0,10.0,8.0,8.0,7.0,7.0,10.0
170071626,8.0,1.0,9.0,8.0,1.0,8.0,6.0,1.0,10.0
170071629,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
170071634,9.0,10.0,8.0,10.0,9.0,10.0,9.0,10.0,9.0
170071637,5.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0
170071638,6.0,1.0,8.0,6.0,1.0,7.0,4.0,4.0,10.0
170071639,1.0,6.0,9.0,7.0,9.0,9.0,1.0,7.0,10.0
170071642,1.0,1.0,10.0,1.0,1.0,10.0,1.0,2.0,10.0
170071643,5.0,1.0,10.0,8.0,8.0,10.0,10.0,10.0,10.0
170071727,10.0,7.0,7.0,4.0,7.0,8.0,5.0,5.0,6.0
170071728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
170071729,1.0,1.0,10.0,1.0,10.0,10.0,10.0,1.0,10.0
170071730,6.0,6.0,3.0,1.0,1.0,3.0,1.0,6.0,10.0
170071735,7.0,2.0,10.0,6.0,1.0,10.0,5.0,5.0,10.0
170071739,5.0,1.0,10.0,7.0,1.0,9.0,7.0,6.0,5.0
170071748,5.0,5.0,10.0,1.0,10.0,5.0,5.0,10.0,10.0
170071751,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
170071752,9.0,4.0,10.0,4.0,3.0,7.0,2.0,6.0,2.0
170071755,8.0,8.0,10.0,3.0,10.0,8.0,10.0,10.0,10.0
170071759,7.0,7.0,10.0,3.0,5.0,8.0,4.0,6.0,10.0
170071762,1.0,5.0,1.0,6.0,2.0,2.0,3.0,3.0,2.0
170071765,5.0,3.0,8.0,4.0,3.0,2.0,2.0,3.0,10.0
170071768,3.0,7.0,10.0,5.0,1.0,5.0,6.0,3.0,6.0
170071773,3.0,7.0,8.0,4.0,6.0,8.0,5.0,2.0,1.0
170071776,4.0,5.0,3.0,2.0,6.0,4.0,3.0,2.0,5.0
170071780,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0
170071839,2.0,2.0,6.0,5.0,2.0,9.0,7.0,3.0,9.0
170071849,9.0,9.0,9.0,9.0,1.0,7.0,2.0,7.0,10.0
170071850,7.0,8.0,6.0,6.0,9.0,7.0,8.0,5.0,10.0
170071852,6.0,3.0,4.0,6.0,7.0,4.0,2.0,2.0,9.0
170071853,4.0,8.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
170071859,7.0,1.0,10.0,8.0,1.0,10.0,5.0,5.0,1.0
170071861,10.0,7.0,6.0,7.0,5.0,7.0,5.0,8.0,9.0
170071862,10.0,1.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0
170071864,5.0,6.0,10.0,1.0,10.0,10.0,1.0,1.0,5.0
170071866,10.0,1.0,10.0,10.0,10.0,10.0,1.0,1.0,10.0
170071868,5.0,9.0,5.0,5.0,9.0,7.0,10.0,8.0,10.0
170071869,1.0,2.0,8.0,8.0,8.0,7.0,2.0,4.0,5.0
170071870,10.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
170071873,1.0,1.0,5.0,3.0,8.0,8.0,6.0,8.0,10.0
170071894,8.0,3.0,8.0,8.0,3.0,8.0,8.0,7.0,10.0
170071907,6.0,6.0,7.0,8.0,6.0,6.0,5.0,8.0,8.0
170071911,1.0,5.0,5.0,5.0,5.0,10.0,1.0,1.0,1.0
170071913,10.0,5.0,9.0,6.0,10.0,10.0,10.0,10.0,10.0
170071923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
170071924,1.0,8.0,10.0,1.0,1.0,10.0,1.0,8.0,1.0
170071933,4.0,3.0,2.0,6.0,4.0,2.0,1.0,8.0,8.0
170071940,1.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0
170071941,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0
170072103,10.0,3.0,4.0,2.0,3.0,3.0,1.0,8.0,10.0
170072112,1.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0
170072137,1.0,10.0,10.0,1.0,1.0,1.0,10.0,1.0,1.0
170072151,1.0,1.0,10.0,3.0,1.0,7.0,1.0,5.0,1.0
170072161,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,10.0
170072173,10.0,10.0,10.0,10.0,5.0,5.0,10.0,10.0,6.0
170072181,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
170072185,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,10.0
170072186,1.0,1.0,10.0,10.0,1.0,10.0,1.0,1.0,1.0
170072191,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
170072192,6.0,1.0,1.0,1.0,1.0,8.0,1.0,5.0,1.0
170072193,8.0,6.0,5.0,4.0,4.0,6.0,6.0,4.0,4.0
170072194,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
170072195,10.0,10.0,10.0,5.0,10.0,7.0,1.0,4.0,10.0
170072196,5.0,7.0,5.0,4.0,3.0,7.0,1.0,5.0,2.0
170072201,1.0,5.0,5.0,1.0,10.0,10.0,1.0,1.0,5.0
170072221,5.0,1.0,10.0,10.0,1.0,10.0,5.0,5.0,5.0
170072250,1.0,2.0,10.0,1.0,10.0,10.0,10.0,10.0,1.0
170072251,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
170072252,5.0,5.0,5.0,7.0,8.0,6.0,9.0,7.0,4.0
170072254,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0
170072267,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0
170072268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0
170072269,10.0,10.0,10.0,10.0,1.0,1.0,1.0,10.0,10.0
170072273,1.0,1.0,10.0,8.0,1.0,1.0,1.0,1.0,10.0
170072295,10.0,1.0,10.0,1.0,1.0,10.0,1.0,1.0,10.0
170072306,6.0,1.0,10.0,5.0,1.0,10.0,6.0,7.0,10.0
170072349,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0
170072360,4.0,6.0,3.0,1.0,9.0,8.0,8.0,4.0,9.0
170072362,4.0,5.0,6.0,6.0,5.0,4.0,4.0,4.0,8.0
