D_INTERVIEW,Q241,Q242,Q243,Q244,Q245,Q246,Q247,Q248,Q249
300070033,8.0,6.0,10.0,8.0,1.0,6.0,8.0,6.0,6.0
300070034,6.0,4.0,8.0,10.0,3.0,8.0,8.0,4.0,10.0
300070035,7.0,5.0,10.0,10.0,1.0,4.0,8.0,2.0,10.0
300070036,7.0,3.0,10.0,10.0,1.0,7.0,4.0,8.0,10.0
300070037,8.0,3.0,10.0,7.0,1.0,6.0,8.0,3.0,10.0
300070038,6.0,4.0,10.0,10.0,1.0,7.0,5.0,4.0,10.0
300070039,10.0,4.0,10.0,8.0,1.0,10.0,10.0,6.0,10.0
300070040,6.0,4.0,10.0,10.0,1.0,6.0,7.0,3.0,10.0
300070041,8.0,1.0,10.0,10.0,1.0,10.0,10.0,1.0,1.0
300070042,1.0,1.0,10.0,10.0,1.0,5.0,1.0,1.0,10.0
300070043,7.0,8.0,8.0,10.0,8.0,8.0,5.0,8.0,8.0
300070044,10.0,1.0,10.0,-1.0,-1.0,-1.0,10.0,10.0,10.0
300070045,1.0,1.0,10.0,7.0,0.0,7.0,8.0,9.0,10.0
300070046,10.0,1.0,10.0,10.0,1.0,10.0,1.0,1.0,10.0
300070047,7.0,-1.0,9.0,8.0,-1.0,7.0,7.0,5.0,8.0
300070048,6.0,6.0,7.0,6.0,3.0,5.0,6.0,5.0,8.0
300070049,6.0,-1.0,6.0,7.0,0.0,6.0,7.0,-1.0,8.0
300070050,5.0,5.0,10.0,10.0,1.0,6.0,6.0,4.0,10.0
300070051,6.0,1.0,10.0,7.0,3.0,8.0,5.0,5.0,10.0
300070052,1.0,10.0,10.0,6.0,0.0,10.0,10.0,1.0,10.0
300070053,10.0,0.0,10.0,9.0,1.0,8.0,5.0,4.0,10.0
300070054,8.0,3.0,10.0,9.0,1.0,10.0,9.0,7.0,10.0
300070055,8.0,1.0,10.0,8.0,1.0,10.0,9.0,2.0,10.0
300070056,8.0,1.0,10.0,7.0,1.0,9.0,7.0,3.0,10.0
300070057,9.0,1.0,10.0,9.0,1.0,8.0,8.0,3.0,10.0
300070058,7.0,5.0,10.0,10.0,1.0,9.0,7.0,5.0,10.0
300070059,7.0,5.0,10.0,-1.0,2.0,-1.0,7.0,2.0,10.0
300070060,5.0,5.0,7.0,6.0,9.0,8.0,7.0,5.0,5.0
300070061,8.0,1.0,10.0,7.0,1.0,8.0,8.0,7.0,10.0
300070062,7.0,1.0,10.0,9.0,3.0,8.0,8.0,5.0,10.0
300070063,9.0,1.0,10.0,10.0,1.0,10.0,4.0,2.0,10.0
300070064,8.0,1.0,10.0,9.0,1.0,9.0,10.0,7.0,10.0
300070065,7.0,1.0,10.0,7.0,1.0,9.0,7.0,2.0,10.0
300070066,6.0,2.0,10.0,7.0,5.0,7.0,8.0,9.0,10.0
300070067,8.0,0.0,10.0,8.0,0.0,9.0,5.0,3.0,10.0
300070068,8.0,1.0,10.0,4.0,1.0,7.0,9.0,1.0,10.0
300070069,8.0,1.0,10.0,6.0,1.0,10.0,5.0,3.0,10.0
300070070,8.0,1.0,10.0,8.0,1.0,9.0,4.0,5.0,10.0
300070071,10.0,1.0,10.0,10.0,1.0,8.0,5.0,7.0,10.0
300070072,8.0,1.0,10.0,10.0,1.0,10.0,5.0,8.0,10.0
300070073,7.0,3.0,10.0,10.0,1.0,8.0,5.0,7.0,10.0
300070074,10.0,3.0,10.0,10.0,1.0,5.0,-1.0,10.0,10.0
300070075,10.0,7.0,10.0,10.0,1.0,5.0,-1.0,-1.0,10.0
300070076,10.0,0.0,10.0,10.0,1.0,10.0,1.0,10.0,10.0
300070077,10.0,-1.0,10.0,10.0,1.0,-1.0,-1.0,10.0,10.0
300070078,10.0,1.0,10.0,10.0,1.0,9.0,5.0,5.0,10.0
300070079,10.0,1.0,10.0,10.0,1.0,10.0,-1.0,3.0,10.0
300070080,10.0,1.0,10.0,10.0,1.0,10.0,1.0,3.0,10.0
300070081,5.0,1.0,10.0,10.0,1.0,10.0,5.0,5.0,10.0
300070082,5.0,5.0,10.0,8.0,1.0,10.0,1.0,8.0,10.0
300070083,7.0,1.0,10.0,10.0,4.0,10.0,8.0,7.0,10.0
300070084,5.0,5.0,10.0,10.0,1.0,10.0,5.0,5.0,10.0
300070085,5.0,1.0,10.0,10.0,3.0,10.0,7.0,5.0,10.0
300070086,7.0,1.0,10.0,10.0,2.0,10.0,4.0,5.0,10.0
300070087,4.0,1.0,10.0,7.0,1.0,10.0,2.0,7.0,10.0
300070088,-2.0,1.0,10.0,10.0,1.0,10.0,8.0,8.0,10.0
300070089,5.0,1.0,10.0,10.0,5.0,10.0,7.0,4.0,10.0
300070090,9.0,8.0,10.0,10.0,-1.0,10.0,10.0,7.0,10.0
300070091,9.0,1.0,10.0,10.0,1.0,10.0,5.0,5.0,10.0
300070092,10.0,1.0,10.0,10.0,1.0,10.0,4.0,5.0,10.0
300070093,8.0,1.0,10.0,10.0,1.0,10.0,3.0,7.0,10.0
300070094,5.0,1.0,10.0,10.0,1.0,10.0,3.0,5.0,10.0
300070095,10.0,1.0,10.0,10.0,1.0,10.0,7.0,5.0,10.0
300070096,10.0,1.0,10.0,10.0,1.0,10.0,1.0,2.0,10.0
300070097,10.0,1.0,10.0,10.0,1.0,10.0,-1.0,6.0,10.0
300070098,10.0,1.0,10.0,10.0,1.0,10.0,6.0,6.0,10.0
300070099,10.0,-1.0,10.0,10.0,3.0,9.0,-1.0,10.0,10.0
300070100,10.0,1.0,10.0,10.0,1.0,10.0,5.0,10.0,10.0
300070101,8.0,3.0,10.0,8.0,1.0,8.0,8.0,3.0,10.0
300070102,8.0,3.0,10.0,8.0,1.0,8.0,8.0,4.0,10.0
300070103,9.0,2.0,10.0,9.0,1.0,9.0,8.0,2.0,10.0
300070104,9.0,4.0,10.0,8.0,1.0,10.0,8.0,3.0,10.0
300070105,8.0,3.0,10.0,8.0,1.0,10.0,8.0,3.0,10.0
300070106,8.0,3.0,10.0,7.0,1.0,9.0,9.0,5.0,10.0
300070107,9.0,7.0,10.0,8.0,1.0,9.0,8.0,4.0,10.0
300070108,8.0,2.0,10.0,8.0,1.0,10.0,8.0,2.0,10.0
300070109,8.0,3.0,10.0,8.0,1.0,8.0,8.0,3.0,10.0
300070110,8.0,4.0,10.0,7.0,1.0,9.0,9.0,5.0,10.0
300070111,8.0,-1.0,10.0,9.0,10.0,10.0,5.0,10.0,10.0
300070112,4.0,1.0,10.0,10.0,1.0,5.0,5.0,4.0,10.0
300070113,1.0,1.0,10.0,10.0,1.0,10.0,1.0,1.0,10.0
300070114,10.0,1.0,10.0,10.0,10.0,8.0,10.0,-1.0,10.0
300070115,2.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0
300070116,10.0,0.0,10.0,10.0,0.0,8.0,10.0,10.0,10.0
300070117,1.0,1.0,10.0,10.0,1.0,10.0,5.0,1.0,10.0
300070118,10.0,1.0,10.0,10.0,1.0,7.0,10.0,5.0,10.0
300070119,1.0,5.0,10.0,10.0,1.0,6.0,10.0,5.0,10.0
300070120,10.0,1.0,10.0,8.0,1.0,10.0,1.0,1.0,10.0
300070121,10.0,1.0,10.0,10.0,2.0,10.0,6.0,6.0,9.0
300070122,7.0,5.0,9.0,8.0,3.0,3.0,8.0,4.0,6.0
300070123,7.0,3.0,8.0,10.0,5.0,6.0,7.0,4.0,8.0
300070124,7.0,6.0,5.0,7.0,7.0,4.0,8.0,6.0,9.0
300070125,7.0,5.0,7.0,10.0,2.0,4.0,5.0,2.0,10.0
300070126,7.0,5.0,7.0,9.0,3.0,6.0,4.0,2.0,10.0
300070127,6.0,1.0,10.0,10.0,1.0,10.0,9.0,7.0,10.0
300070128,5.0,4.0,10.0,10.0,8.0,4.0,8.0,2.0,5.0
300070129,3.0,5.0,10.0,10.0,1.0,4.0,9.0,7.0,10.0
300070130,4.0,5.0,10.0,7.0,1.0,4.0,8.0,2.0,10.0
300070131,4.0,2.0,10.0,9.0,2.0,10.0,5.0,5.0,10.0
300070132,7.0,1.0,10.0,10.0,2.0,10.0,7.0,-2.0,10.0
300070133,5.0,3.0,10.0,10.0,1.0,10.0,5.0,5.0,10.0
300070134,3.0,2.0,10.0,8.0,1.0,9.0,5.0,5.0,10.0
300070135,5.0,5.0,10.0,10.0,5.0,10.0,9.0,8.0,10.0
300070136,7.0,3.0,10.0,10.0,1.0,10.0,5.0,5.0,10.0
300070137,5.0,3.0,10.0,8.0,1.0,10.0,7.0,5.0,10.0
300070138,7.0,3.0,10.0,10.0,5.0,10.0,7.0,5.0,10.0
300070139,4.0,5.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0
300070140,10.0,5.0,10.0,10.0,1.0,10.0,1.0,5.0,10.0
300070141,5.0,5.0,10.0,10.0,3.0,9.0,7.0,8.0,10.0
300070142,5.0,5.0,10.0,10.0,5.0,10.0,10.0,5.0,10.0
300070143,10.0,3.0,10.0,10.0,10.0,8.0,3.0,1.0,10.0
300070144,5.0,5.0,10.0,10.0,10.0,10.0,3.0,-2.0,10.0
300070145,7.0,1.0,10.0,10.0,5.0,10.0,7.0,5.0,10.0
300070146,8.0,7.0,10.0,8.0,5.0,10.0,8.0,-2.0,10.0
300070147,3.0,1.0,10.0,8.0,3.0,10.0,5.0,5.0,10.0
300070148,4.0,1.0,10.0,10.0,2.0,10.0,4.0,9.0,10.0
300070149,4.0,5.0,10.0,10.0,5.0,10.0,4.0,5.0,10.0
300070150,5.0,3.0,10.0,10.0,5.0,10.0,5.0,5.0,10.0
300070151,7.0,3.0,10.0,10.0,2.0,10.0,10.0,5.0,10.0
300070152,8.0,1.0,10.0,10.0,3.0,10.0,10.0,7.0,10.0
300070153,9.0,3.0,10.0,10.0,1.0,10.0,10.0,7.0,9.0
300070154,8.0,3.0,9.0,8.0,1.0,9.0,8.0,2.0,9.0
300070155,8.0,3.0,9.0,8.0,9.0,8.0,7.0,9.0,9.0
300070156,7.0,3.0,7.0,6.0,7.0,7.0,6.0,9.0,9.0
300070157,8.0,1.0,9.0,7.0,9.0,10.0,7.0,8.0,10.0
300070158,8.0,1.0,9.0,6.0,1.0,10.0,8.0,5.0,10.0
300070159,10.0,2.0,10.0,10.0,1.0,10.0,10.0,3.0,10.0
300070160,10.0,1.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0
300070161,10.0,-1.0,10.0,9.0,1.0,9.0,5.0,4.0,10.0
300070162,5.0,3.0,10.0,8.0,4.0,7.0,5.0,4.0,10.0
300070163,4.0,2.0,10.0,10.0,4.0,7.0,5.0,4.0,10.0
300070164,6.0,3.0,10.0,10.0,1.0,6.0,6.0,4.0,10.0
300070165,6.0,3.0,10.0,10.0,1.0,4.0,5.0,3.0,10.0
300070166,7.0,3.0,10.0,10.0,1.0,4.0,4.0,8.0,10.0
300070167,7.0,5.0,10.0,10.0,1.0,7.0,8.0,4.0,10.0
300070168,7.0,2.0,10.0,10.0,1.0,9.0,7.0,3.0,10.0
300070169,4.0,7.0,10.0,10.0,1.0,5.0,7.0,4.0,10.0
300070170,6.0,3.0,10.0,10.0,1.0,4.0,6.0,4.0,10.0
300070171,4.0,3.0,10.0,10.0,1.0,10.0,3.0,6.0,10.0
300070172,4.0,-1.0,10.0,10.0,1.0,5.0,4.0,3.0,10.0
300070173,4.0,5.0,10.0,10.0,1.0,4.0,5.0,4.0,10.0
300070174,4.0,5.0,10.0,8.0,1.0,8.0,7.0,3.0,10.0
300070175,6.0,4.0,10.0,10.0,3.0,7.0,4.0,5.0,10.0
300070176,8.0,1.0,10.0,10.0,1.0,5.0,7.0,3.0,10.0
300070177,1.0,-1.0,10.0,10.0,1.0,10.0,-1.0,10.0,10.0
300070178,7.0,4.0,10.0,10.0,1.0,6.0,5.0,8.0,10.0
300070179,7.0,-1.0,10.0,10.0,1.0,10.0,4.0,5.0,10.0
300070180,5.0,3.0,10.0,10.0,1.0,3.0,5.0,6.0,10.0
300070181,9.0,1.0,10.0,9.0,0.0,10.0,8.0,7.0,10.0
300070182,9.0,1.0,10.0,10.0,0.0,10.0,5.0,1.0,10.0
300070183,10.0,1.0,10.0,10.0,0.0,10.0,5.0,1.0,10.0
300070184,7.0,0.0,10.0,8.0,0.0,9.0,7.0,4.0,10.0
300070185,8.0,1.0,10.0,10.0,1.0,10.0,6.0,3.0,10.0
300070186,10.0,0.0,10.0,10.0,0.0,10.0,10.0,1.0,10.0
300070187,3.0,1.0,10.0,10.0,1.0,10.0,4.0,4.0,10.0
300070188,9.0,0.0,10.0,10.0,0.0,10.0,9.0,2.0,10.0
300070189,8.0,1.0,10.0,10.0,1.0,10.0,5.0,1.0,10.0
300070190,3.0,1.0,10.0,10.0,1.0,10.0,3.0,3.0,10.0
300070191,8.0,4.0,10.0,8.0,1.0,10.0,8.0,4.0,10.0
300070192,9.0,3.0,10.0,8.0,1.0,8.0,8.0,4.0,10.0
300070193,8.0,3.0,10.0,8.0,1.0,10.0,10.0,4.0,10.0
300070194,9.0,2.0,10.0,9.0,1.0,10.0,8.0,3.0,10.0
300070195,9.0,3.0,10.0,7.0,1.0,10.0,8.0,2.0,10.0
300070196,9.0,3.0,10.0,7.0,1.0,10.0,7.0,3.0,10.0
300070197,9.0,3.0,10.0,8.0,1.0,10.0,8.0,3.0,10.0
300070198,9.0,3.0,10.0,8.0,1.0,10.0,8.0,3.0,10.0
300070199,9.0,2.0,10.0,8.0,1.0,9.0,8.0,3.0,10.0
300070200,9.0,2.0,10.0,9.0,1.0,10.0,8.0,2.0,10.0
300070201,8.0,5.0,10.0,8.0,2.0,9.0,7.0,5.0,8.0
300070202,9.0,2.0,10.0,6.0,2.0,9.0,7.0,6.0,10.0
300070203,8.0,1.0,10.0,10.0,1.0,10.0,7.0,2.0,10.0
300070204,8.0,1.0,10.0,10.0,1.0,10.0,10.0,3.0,10.0
300070205,8.0,5.0,10.0,10.0,8.0,10.0,8.0,8.0,10.0
300070206,3.0,8.0,10.0,10.0,9.0,10.0,4.0,6.0,10.0
300070207,10.0,1.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0
300070208,7.0,1.0,10.0,9.0,1.0,10.0,8.0,6.0,10.0
300070209,7.0,6.0,10.0,5.0,6.0,10.0,7.0,7.0,10.0
300070210,8.0,1.0,10.0,9.0,2.0,10.0,10.0,6.0,10.0
300070211,7.0,5.0,8.0,5.0,8.0,7.0,8.0,8.0,8.0
300070212,8.0,3.0,9.0,10.0,1.0,9.0,8.0,5.0,10.0
300070213,8.0,2.0,10.0,9.0,4.0,10.0,8.0,8.0,10.0
300070214,6.0,5.0,8.0,6.0,9.0,8.0,5.0,10.0,8.0
300070215,10.0,1.0,10.0,10.0,2.0,10.0,10.0,9.0,10.0
300070216,10.0,2.0,10.0,10.0,1.0,10.0,10.0,2.0,10.0
300070217,8.0,3.0,10.0,9.0,1.0,9.0,8.0,2.0,10.0
300070218,6.0,1.0,8.0,7.0,1.0,9.0,3.0,4.0,8.0
300070219,9.0,3.0,10.0,10.0,1.0,10.0,10.0,4.0,10.0
300070220,7.0,1.0,10.0,10.0,1.0,10.0,10.0,6.0,10.0
300070221,8.0,1.0,10.0,10.0,1.0,10.0,8.0,8.0,10.0
300070222,10.0,3.0,10.0,10.0,1.0,10.0,10.0,4.0,10.0
300070223,9.0,3.0,10.0,8.0,9.0,9.0,8.0,10.0,10.0
300070224,8.0,2.0,10.0,9.0,7.0,10.0,10.0,9.0,10.0
300070225,8.0,7.0,10.0,8.0,8.0,9.0,9.0,10.0,10.0
300070226,8.0,1.0,10.0,9.0,1.0,10.0,8.0,6.0,10.0
300070227,10.0,1.0,10.0,8.0,2.0,9.0,10.0,7.0,10.0
300070228,10.0,3.0,10.0,10.0,1.0,9.0,8.0,8.0,10.0
300070229,2.0,1.0,10.0,10.0,1.0,10.0,9.0,8.0,10.0
300070230,10.0,7.0,10.0,10.0,4.0,10.0,9.0,9.0,10.0
300070231,7.0,5.0,10.0,10.0,2.0,9.0,7.0,5.0,10.0
300070232,9.0,1.0,10.0,10.0,3.0,10.0,8.0,6.0,10.0
300070233,7.0,1.0,10.0,8.0,1.0,10.0,8.0,3.0,10.0
300070234,8.0,1.0,8.0,10.0,2.0,9.0,6.0,8.0,10.0
300070235,10.0,2.0,10.0,10.0,1.0,10.0,8.0,8.0,10.0
300070236,10.0,2.0,10.0,10.0,1.0,10.0,10.0,2.0,10.0
300070237,3.0,2.0,10.0,10.0,7.0,10.0,10.0,10.0,10.0
300070238,10.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
300070239,10.0,6.0,10.0,10.0,2.0,10.0,9.0,9.0,10.0
300070240,8.0,1.0,10.0,9.0,1.0,10.0,9.0,8.0,10.0
300070241,9.0,3.0,10.0,10.0,1.0,10.0,10.0,5.0,10.0
300070242,9.0,0.0,10.0,9.0,0.0,10.0,6.0,4.0,10.0
300070243,9.0,2.0,10.0,10.0,1.0,10.0,10.0,5.0,7.0
300070244,8.0,0.0,10.0,9.0,0.0,10.0,8.0,-2.0,9.0
300070245,8.0,0.0,10.0,10.0,0.0,10.0,9.0,6.0,9.0
300070246,3.0,1.0,10.0,1.0,0.0,8.0,6.0,3.0,9.0
300070247,10.0,1.0,10.0,7.0,1.0,9.0,5.0,9.0,9.0
300070248,7.0,1.0,10.0,-2.0,1.0,10.0,8.0,6.0,10.0
300070249,4.0,1.0,10.0,10.0,1.0,10.0,5.0,6.0,10.0
300070250,6.0,0.0,10.0,4.0,0.0,9.0,4.0,4.0,10.0
300070251,10.0,3.0,10.0,10.0,1.0,10.0,-1.0,10.0,10.0
300070252,10.0,1.0,10.0,10.0,1.0,10.0,5.0,8.0,10.0
300070253,10.0,1.0,10.0,10.0,1.0,10.0,5.0,5.0,10.0
300070254,10.0,1.0,10.0,10.0,1.0,10.0,1.0,1.0,10.0
300070255,10.0,1.0,10.0,10.0,1.0,10.0,-1.0,10.0,10.0
300070256,10.0,1.0,10.0,10.0,1.0,10.0,-1.0,10.0,10.0
300070257,10.0,-1.0,10.0,10.0,-1.0,10.0,-1.0,10.0,10.0
300070258,10.0,1.0,10.0,10.0,1.0,10.0,5.0,10.0,10.0
300070259,10.0,-1.0,10.0,10.0,-1.0,10.0,-1.0,10.0,10.0
300070260,10.0,5.0,10.0,10.0,5.0,10.0,-1.0,10.0,10.0
300070261,8.0,2.0,10.0,9.0,1.0,4.0,9.0,3.0,10.0
300070262,9.0,2.0,10.0,9.0,1.0,7.0,8.0,3.0,10.0
300070263,9.0,3.0,10.0,9.0,1.0,7.0,7.0,3.0,10.0
300070264,9.0,2.0,10.0,9.0,1.0,7.0,8.0,3.0,10.0
300070265,9.0,1.0,10.0,10.0,1.0,8.0,8.0,3.0,10.0
300070266,8.0,5.0,9.0,10.0,4.0,6.0,5.0,8.0,10.0
300070267,8.0,2.0,10.0,9.0,1.0,8.0,7.0,3.0,10.0
300070268,8.0,1.0,10.0,9.0,1.0,5.0,7.0,3.0,10.0
300070269,9.0,1.0,10.0,10.0,1.0,7.0,9.0,3.0,10.0
300070270,9.0,2.0,10.0,9.0,1.0,7.0,8.0,3.0,10.0
300070271,7.0,1.0,10.0,8.0,1.0,9.0,5.0,7.0,10.0
300070272,8.0,1.0,10.0,9.0,1.0,10.0,5.0,5.0,10.0
300070273,4.0,1.0,10.0,7.0,1.0,10.0,5.0,7.0,10.0
300070274,10.0,1.0,10.0,10.0,1.0,10.0,10.0,3.0,10.0
300070275,10.0,1.0,9.0,8.0,1.0,7.0,1.0,8.0,10.0
300070276,10.0,1.0,10.0,10.0,1.0,10.0,6.0,3.0,10.0
300070277,10.0,1.0,10.0,10.0,1.0,10.0,10.0,2.0,10.0
300070278,10.0,1.0,10.0,10.0,1.0,10.0,10.0,4.0,10.0
300070279,10.0,1.0,10.0,10.0,1.0,10.0,10.0,5.0,10.0
300070280,10.0,1.0,10.0,10.0,0.0,10.0,10.0,5.0,10.0
300070281,9.0,4.0,10.0,8.0,1.0,8.0,8.0,5.0,10.0
300070282,8.0,4.0,10.0,8.0,1.0,8.0,8.0,4.0,10.0
300070283,1.0,1.0,10.0,8.0,1.0,9.0,8.0,5.0,10.0
300070284,9.0,4.0,10.0,9.0,1.0,8.0,8.0,4.0,10.0
300070285,8.0,3.0,10.0,9.0,1.0,8.0,8.0,4.0,10.0
300070286,8.0,3.0,10.0,8.0,1.0,9.0,8.0,5.0,10.0
300070287,9.0,4.0,10.0,8.0,1.0,8.0,8.0,3.0,10.0
300070288,8.0,4.0,10.0,8.0,1.0,8.0,9.0,5.0,10.0
300070289,8.0,3.0,10.0,8.0,1.0,8.0,9.0,3.0,10.0
300070290,9.0,4.0,10.0,8.0,1.0,8.0,8.0,5.0,10.0
300070291,8.0,2.0,10.0,9.0,1.0,8.0,7.0,4.0,10.0
300070292,10.0,1.0,10.0,10.0,1.0,8.0,8.0,5.0,10.0
300070293,9.0,1.0,10.0,10.0,1.0,7.0,7.0,6.0,10.0
300070294,9.0,1.0,10.0,10.0,0.0,10.0,10.0,3.0,10.0
300070295,9.0,2.0,10.0,8.0,1.0,7.0,9.0,5.0,10.0
300070296,8.0,1.0,10.0,10.0,0.0,8.0,8.0,2.0,10.0
300070297,8.0,1.0,10.0,10.0,1.0,8.0,7.0,5.0,10.0
300070298,9.0,2.0,10.0,9.0,1.0,8.0,7.0,3.0,9.0
300070299,7.0,1.0,10.0,10.0,1.0,5.0,8.0,4.0,10.0
300070300,9.0,2.0,10.0,10.0,1.0,8.0,9.0,5.0,10.0
300070301,4.0,-1.0,10.0,5.0,3.0,7.0,4.0,7.0,9.0
300070302,1.0,1.0,10.0,6.0,1.0,10.0,1.0,1.0,10.0
300070303,6.0,7.0,9.0,5.0,3.0,8.0,9.0,6.0,9.0
300070304,3.0,2.0,10.0,5.0,1.0,9.0,6.0,5.0,10.0
300070305,10.0,2.0,10.0,9.0,1.0,10.0,2.0,2.0,10.0
300070306,5.0,1.0,10.0,5.0,1.0,10.0,5.0,5.0,10.0
300070307,4.0,2.0,9.0,8.0,7.0,8.0,8.0,2.0,9.0
300070308,8.0,1.0,10.0,5.0,1.0,10.0,7.0,5.0,10.0
300070309,10.0,0.0,10.0,10.0,0.0,9.0,0.0,1.0,10.0
300070310,5.0,1.0,10.0,5.0,1.0,9.0,5.0,5.0,10.0
300070311,-1.0,-1.0,10.0,10.0,1.0,10.0,-1.0,5.0,10.0
300070312,10.0,3.0,10.0,10.0,1.0,10.0,1.0,5.0,10.0
300070313,6.0,-1.0,10.0,10.0,5.0,7.0,6.0,10.0,10.0
300070314,5.0,-1.0,10.0,10.0,1.0,8.0,-1.0,6.0,10.0
300070315,8.0,1.0,10.0,10.0,8.0,10.0,3.0,10.0,10.0
300070316,5.0,1.0,9.0,10.0,1.0,10.0,4.0,2.0,10.0
300070317,10.0,-1.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0
300070318,5.0,5.0,10.0,10.0,1.0,10.0,5.0,5.0,10.0
300070319,7.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
300070320,5.0,5.0,10.0,10.0,1.0,10.0,5.0,5.0,10.0
300070321,10.0,5.0,10.0,10.0,5.0,5.0,10.0,6.0,10.0
300070322,6.0,-1.0,10.0,10.0,4.0,7.0,5.0,6.0,10.0
300070323,5.0,-1.0,10.0,10.0,1.0,10.0,5.0,5.0,10.0
300070324,10.0,1.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0
300070325,6.0,-1.0,10.0,10.0,1.0,10.0,7.0,5.0,10.0
300070326,6.0,5.0,10.0,10.0,2.0,7.0,8.0,5.0,10.0
300070327,1.0,-1.0,10.0,10.0,5.0,5.0,-1.0,5.0,10.0
300070328,-1.0,-1.0,10.0,10.0,-1.0,-1.0,-1.0,8.0,10.0
300070329,5.0,-1.0,10.0,10.0,4.0,8.0,5.0,7.0,10.0
300070330,5.0,-1.0,10.0,10.0,5.0,5.0,10.0,10.0,10.0
300070331,7.0,-1.0,10.0,10.0,10.0,10.0,7.0,3.0,10.0
300070332,6.0,-1.0,10.0,10.0,1.0,10.0,5.0,6.0,10.0
300070333,10.0,3.0,10.0,10.0,1.0,10.0,5.0,1.0,10.0
300070334,5.0,5.0,10.0,10.0,1.0,10.0,5.0,5.0,10.0
300070335,5.0,5.0,10.0,10.0,1.0,10.0,6.0,3.0,10.0
300070336,7.0,3.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0
300070337,5.0,1.0,10.0,5.0,1.0,10.0,1.0,1.0,10.0
300070338,1.0,2.0,10.0,10.0,1.0,9.0,4.0,3.0,10.0
300070339,7.0,-1.0,10.0,10.0,2.0,10.0,9.0,5.0,10.0
300070340,5.0,3.0,10.0,10.0,1.0,10.0,7.0,3.0,10.0
300070341,1.0,1.0,10.0,9.0,5.0,10.0,10.0,8.0,10.0
300070342,10.0,-1.0,10.0,10.0,5.0,10.0,9.0,7.0,10.0
300070343,5.0,-1.0,10.0,10.0,1.0,10.0,6.0,4.0,10.0
300070344,6.0,-1.0,10.0,10.0,1.0,10.0,8.0,5.0,10.0
300070345,10.0,4.0,10.0,10.0,2.0,10.0,10.0,6.0,10.0
