D_INTERVIEW,Q224,Q225,Q226,Q227,Q228,Q229,Q230,Q231,Q232,Q233
392070059,1,3,3,3,2,1,3,4,1,1
392070060,2,3,2,3,3,2,-1,-1,2,2
392070061,1,-1,1,3,2,1,3,3,1,1
392070062,1,2,3,3,1,1,3,4,1,2
392070063,1,4,4,-1,2,1,-1,-1,1,1
392070064,1,4,-1,-1,-1,1,4,4,1,1
392070065,1,3,3,3,1,1,4,4,1,1
392070066,1,-1,-1,-1,-1,1,-1,-1,2,1
392070067,1,3,3,3,-1,-1,3,3,1,1
392070068,2,2,2,2,2,1,3,4,3,1
392070069,2,3,3,2,3,3,2,2,3,4
392070070,1,3,2,3,2,2,-1,4,2,2
392070071,3,3,3,3,2,3,4,4,1,1
392070072,-1,-1,2,-1,-1,-1,2,2,1,1
392070073,3,3,1,3,4,3,3,3,3,2
392070074,1,4,4,4,1,4,4,4,1,1
392070075,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070076,1,4,3,3,3,1,3,3,1,1
392070077,3,3,3,2,3,2,3,3,2,1
392070078,1,2,2,-1,2,2,-1,-1,-1,2
392070079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070080,1,-1,3,-1,-1,2,3,4,2,3
392070081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070082,3,3,3,3,3,3,3,3,3,3
392070083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070084,2,3,2,2,2,2,3,3,2,2
392070085,1,3,3,3,2,1,3,3,1,1
392070086,1,3,2,2,3,2,3,3,2,1
392070087,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070089,1,4,-1,3,4,1,4,4,1,1
392070090,1,4,4,2,1,1,4,4,1,1
392070091,-1,-1,-1,-1,-1,-1,-1,-1,1,1
392070092,3,3,3,3,3,3,3,4,4,2
392070093,3,-1,-1,3,2,3,3,4,4,3
392070094,1,4,3,3,1,1,2,3,1,1
392070095,4,2,2,2,2,1,3,4,2,2
392070096,4,1,1,2,1,1,2,-1,3,4
392070097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070098,2,4,4,3,1,2,3,3,2,2
392070099,-1,3,3,2,4,1,3,4,1,1
392070100,1,4,4,3,2,1,4,4,2,1
392070101,1,4,4,4,3,3,4,4,4,2
392070102,2,3,2,3,2,2,3,3,2,2
392070103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070104,1,-1,2,-1,2,2,-1,-1,1,1
392070105,1,-1,3,-1,3,2,-1,3,2,2
392070106,2,3,3,3,-1,2,-1,-1,-1,2
392070107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070108,1,4,1,4,4,1,4,4,1,1
392070109,3,3,3,3,3,3,3,3,3,3
392070110,-1,4,3,4,3,-1,3,4,2,1
392070111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070112,3,-1,-1,-1,-1,-1,3,3,1,1
392070113,1,3,3,-1,2,2,-1,-1,2,-1
392070114,1,-1,-1,2,3,2,-1,-1,-1,-1
392070115,1,3,3,3,2,2,3,3,1,1
392070116,1,3,-1,-1,-1,1,3,3,2,2
392070117,-1,-1,2,2,1,-1,-1,3,-1,3
392070118,1,3,3,3,2,1,3,3,1,1
392070119,1,2,2,3,4,1,2,3,2,2
392070120,2,2,3,3,3,3,3,3,3,3
392070121,2,2,1,1,2,1,3,3,2,2
392070122,-1,-1,-1,3,2,2,-1,4,1,1
392070123,1,4,4,4,1,1,4,4,1,1
392070124,3,3,3,2,2,2,3,3,1,3
392070125,2,3,3,2,2,2,4,1,1,1
392070126,1,3,3,2,3,2,3,3,2,2
392070127,1,4,4,3,1,1,4,4,1,1
392070128,1,2,2,2,3,2,-1,-1,2,1
392070129,3,4,4,4,3,4,2,4,4,4
392070130,3,3,2,-1,-1,-1,-1,4,3,-1
392070131,1,4,3,3,2,2,4,4,1,1
392070132,2,-1,3,2,-1,2,2,3,1,2
392070133,1,4,-1,2,-1,-1,4,4,1,1
392070134,1,4,2,3,2,2,3,3,1,1
392070135,1,2,3,3,3,2,2,3,2,3
392070136,1,4,4,4,1,1,4,4,1,1
392070137,2,-1,-1,2,-1,-1,3,3,2,2
392070138,2,3,-1,4,1,2,3,4,1,1
392070139,1,4,3,-1,2,1,4,-1,2,1
392070140,1,3,2,2,1,1,3,4,2,1
392070141,-1,-1,3,1,1,2,1,4,-1,2
392070142,-1,-1,-1,-1,-1,-1,3,-1,-1,-1
392070143,1,-1,-1,-1,-1,1,-1,-1,1,1
392070144,1,2,1,-1,3,-1,-1,-1,-1,-1
392070145,2,3,2,2,2,2,2,4,2,2
392070146,2,3,3,2,3,2,3,2,2,3
392070147,1,4,2,3,3,1,4,4,1,1
392070148,1,3,2,2,2,1,2,3,2,1
392070149,1,-1,2,-1,2,2,4,4,2,2
392070150,3,2,3,3,3,3,3,3,3,3
392070151,2,2,2,2,3,3,3,3,1,2
392070152,1,-1,1,-1,1,1,-1,-1,1,1
392070153,1,4,4,2,2,1,3,3,1,1
392070154,1,2,2,3,2,2,3,3,2,2
392070155,4,3,4,3,2,2,4,4,1,1
392070156,1,-1,-1,3,2,1,-1,-1,1,1
392070157,2,3,3,3,2,2,-1,3,1,1
392070158,2,-1,3,3,4,2,3,3,2,-1
392070159,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
392070160,1,4,3,3,1,1,3,3,1,1
392070161,-1,-1,2,2,2,-1,-1,-1,2,2
392070162,-1,4,4,3,-2,-2,-2,4,4,-2
392070163,1,-1,2,-1,2,2,2,2,2,1
392070164,4,4,3,4,4,4,4,4,4,4
392070165,4,4,4,4,4,4,4,4,4,4
392070166,1,4,4,3,3,2,3,4,1,1
392070167,2,3,3,3,4,3,3,3,2,2
392070168,1,3,2,4,3,1,4,4,1,1
392070169,1,2,2,3,2,2,-1,-1,2,-1
392070170,1,3,2,3,2,2,1,3,2,2
392070171,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070172,1,2,1,-1,-1,2,2,3,1,-1
392070173,4,4,4,3,3,1,3,4,1,1
392070174,3,3,3,3,3,3,3,3,1,1
392070175,2,2,-1,-1,-1,-1,-1,-1,2,2
392070176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070177,-1,-1,1,2,-1,-1,-1,-1,1,-1
392070178,1,2,3,2,2,1,2,3,1,2
392070179,1,3,2,1,2,1,2,4,1,1
392070180,1,3,2,3,2,1,3,3,1,1
392070181,3,3,3,3,2,3,3,3,3,3
392070182,1,4,4,3,1,1,-1,4,1,1
392070183,3,3,3,4,2,3,3,4,1,2
392070184,2,2,2,2,2,2,2,2,2,2
392070185,1,3,3,2,3,3,3,3,2,1
392070186,2,-1,-1,-1,2,2,3,4,2,2
392070187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070188,1,3,2,2,2,2,3,3,1,2
392070189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070190,1,-1,-1,-1,-1,-1,2,4,-1,-1
392070191,2,2,3,3,3,1,4,4,-2,-2
392070192,2,2,2,3,3,2,3,3,2,2
392070193,1,4,3,3,2,2,3,4,1,1
392070194,1,3,3,2,3,-1,3,3,1,1
392070195,1,3,3,2,3,3,2,3,2,1
392070196,1,3,3,3,1,1,3,3,1,1
392070197,1,4,2,3,1,1,4,4,1,1
392070198,3,2,2,2,3,3,2,2,3,2
392070199,-1,2,1,1,-1,-1,1,-1,-1,-1
392070200,2,2,1,2,2,3,3,3,2,2
392070201,1,3,2,2,3,2,2,2,2,2
392070202,3,3,3,3,-1,-1,-1,4,1,1
392070203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070205,2,3,2,1,2,2,2,3,1,2
392070206,2,3,2,3,2,2,3,3,3,3
392070207,1,-1,1,2,-1,-1,-1,4,-1,-1
392070208,1,4,3,3,2,1,4,3,1,1
392070209,3,2,1,2,3,2,2,3,3,2
392070210,1,3,1,2,2,-1,-1,3,1,3
392070211,3,3,3,2,3,3,3,3,1,2
392070212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070213,1,-1,3,3,2,1,3,3,1,1
392070214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070215,1,3,3,3,1,1,3,3,1,1
392070216,1,4,4,4,4,1,4,4,1,1
392070217,1,3,2,2,2,2,3,3,1,1
392070218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070219,1,3,4,3,2,2,3,3,1,1
392070220,-1,3,2,3,2,2,3,3,2,2
392070221,2,-1,-1,-1,-1,2,3,3,2,2
392070222,2,3,2,2,3,3,3,3,2,2
392070223,3,2,2,2,3,1,2,3,3,3
392070224,2,3,4,3,3,2,3,3,2,2
392070225,2,-1,-1,-1,-1,-1,3,3,2,1
392070226,-1,-1,-1,-1,-1,1,4,4,1,1
392070227,1,4,3,3,3,1,4,4,1,1
392070228,3,3,3,2,2,2,3,3,1,1
392070229,3,2,1,1,3,2,1,2,2,2
392070230,3,3,3,3,-1,4,3,4,2,2
392070231,2,2,2,2,3,4,-1,-1,3,2
392070232,1,3,2,3,1,1,4,4,2,2
392070233,3,3,3,3,1,1,3,3,1,1
392070234,1,4,3,3,1,1,4,4,1,1
392070235,1,-1,-1,2,-1,-1,-1,-1,2,2
392070236,-1,-1,2,3,-1,-1,-1,-1,-1,-1
392070237,1,3,3,3,1,1,3,4,1,2
392070238,1,3,3,3,2,1,3,4,1,1
392070239,1,4,4,3,2,1,4,4,2,1
392070240,3,3,3,3,3,3,3,3,3,3
392070241,4,4,2,1,1,4,4,4,-1,-1
392070242,2,-1,2,-1,-1,-1,-1,3,2,2
392070243,3,-1,-1,-1,3,3,2,-1,-1,3
392070244,3,4,3,3,-1,-1,3,4,-1,2
392070245,1,-1,4,4,1,1,4,4,1,1
392070246,1,4,4,3,1,1,3,4,1,1
392070247,1,-1,1,1,1,1,1,4,1,1
392070248,2,-1,1,2,3,-1,2,3,3,1
392070249,1,3,3,3,-1,1,3,4,1,2
392070250,-1,4,4,4,2,-1,3,4,1,1
392070251,1,4,3,3,3,1,4,4,1,1
392070252,4,4,4,4,4,4,4,4,4,4
392070253,-1,-1,-1,-1,-1,-1,2,3,2,2
392070254,1,4,2,2,-1,-1,-1,-1,1,1
392070255,3,3,3,3,3,3,-1,3,3,2
392070256,-1,-1,2,3,3,2,3,3,3,3
392070257,3,-1,-1,2,2,3,3,4,1,2
392070258,1,4,3,3,4,1,4,4,1,1
392070259,2,2,3,3,2,3,4,4,1,2
392070260,1,3,2,2,2,2,3,3,1,1
392070261,2,3,3,3,3,2,3,3,3,2
392070262,3,3,2,3,-1,2,3,3,2,1
392070263,1,3,3,3,2,2,3,4,1,1
392070264,1,-1,4,-1,1,1,4,4,1,1
392070265,1,3,3,3,3,2,3,4,1,2
392070266,3,-1,-1,2,-1,-1,-1,4,-1,-1
392070267,1,2,1,1,3,1,2,3,2,1
392070268,1,4,2,3,2,1,4,3,1,1
392070269,1,4,2,3,4,3,-2,4,2,3
392070270,4,4,4,4,3,4,4,4,4,3
392070271,1,-1,-1,2,1,-1,-1,-1,-1,-1
392070272,2,3,3,3,2,2,3,3,2,2
392070273,1,4,4,-1,4,3,-1,-1,1,2
392070274,1,4,4,2,1,1,4,4,1,1
392070275,-1,-1,-1,3,3,-1,-1,-1,-1,-1
392070276,1,2,3,3,2,1,3,3,2,2
392070277,1,4,3,3,4,1,3,3,1,2
392070278,3,3,3,2,-1,3,3,4,1,2
392070279,2,3,3,2,2,2,3,2,2,2
392070280,1,3,3,3,2,1,3,4,1,2
392070281,-1,2,2,1,3,3,1,2,-1,-1
392070282,-2,-1,2,3,2,3,3,3,2,2
392070283,1,4,3,3,3,1,3,3,1,2
392070284,-1,-1,-1,1,-1,-1,4,4,1,1
392070285,1,-1,-1,4,2,1,-1,-1,1,2
392070286,1,-1,-1,-1,-1,2,3,4,1,1
392070287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070288,4,-1,-1,2,3,-1,2,-1,-1,1
392070289,1,1,3,3,2,1,3,4,1,1
392070290,1,4,3,3,2,1,3,4,1,1
392070291,1,-1,3,3,1,1,3,4,1,1
392070292,1,3,3,2,1,1,3,3,1,1
392070293,-1,4,3,3,3,-1,3,3,2,-1
392070294,3,4,2,3,3,3,4,4,1,1
392070295,1,4,2,2,3,1,4,4,1,1
392070296,2,3,4,2,2,2,4,3,2,1
392070297,1,2,3,3,3,2,3,3,2,2
392070298,1,4,1,2,3,1,2,4,2,2
392070299,4,3,3,3,3,3,3,4,-2,-2
392070300,3,3,3,3,3,3,3,3,3,3
392070301,1,3,3,2,2,1,3,4,1,1
392070302,-1,-1,-1,-1,-1,-1,-1,-1,1,1
392070303,3,3,3,3,3,3,3,3,3,2
392070304,1,2,3,2,1,2,2,2,1,2
392070305,-1,-1,4,4,2,4,4,-1,-1,3
392070306,1,3,3,3,2,2,4,3,1,3
392070307,1,3,3,3,2,1,3,3,1,2
392070308,2,3,3,2,3,2,2,3,3,2
392070309,-1,3,3,3,3,3,3,3,3,3
392070310,1,4,2,2,1,1,2,4,1,1
392070311,1,3,3,3,1,1,4,3,1,1
392070312,3,3,3,2,-1,2,3,4,2,2
392070313,4,2,2,-1,-1,-1,3,4,2,1
392070314,1,3,3,3,3,1,4,4,1,1
392070315,-1,3,2,2,4,1,-1,-1,-1,1
392070316,1,4,1,2,4,1,-1,4,-1,3
392070317,1,2,1,4,1,1,3,3,1,2
392070318,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
392070319,2,2,1,3,1,1,4,4,1,1
392070320,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
392070321,-1,-1,3,3,2,4,3,4,-1,-1
392070322,3,3,3,3,3,3,3,4,1,2
392070323,2,3,1,-1,1,-1,-1,-1,2,2
392070324,1,4,4,4,1,1,4,4,1,1
392070325,1,3,3,1,2,1,3,4,1,1
392070326,1,4,3,2,2,3,-1,-1,1,1
392070327,1,2,3,1,2,1,2,4,2,2
392070328,2,3,2,2,2,2,2,3,2,3
392070329,1,3,2,2,4,1,2,3,2,1
392070330,3,3,2,2,3,3,2,3,3,3
392070331,-1,-1,-1,-1,1,-1,-1,4,1,1
392070332,1,3,2,3,3,1,4,4,1,1
392070333,-1,-1,-1,-1,1,-1,-1,-1,-1,-1
392070334,1,3,3,-1,2,2,-1,3,2,2
392070335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070337,1,2,2,2,2,3,2,2,2,2
392070338,2,2,2,2,4,3,2,-1,2,2
392070339,2,3,2,3,2,3,3,3,2,3
392070340,3,4,4,3,2,1,3,4,2,2
392070341,4,4,3,3,3,3,3,3,3,3
392070342,3,2,2,2,3,3,3,4,1,1
392070343,3,4,3,1,2,3,1,3,1,1
392070344,1,2,2,3,1,1,3,3,2,1
392070345,1,4,3,4,2,1,4,4,1,1
392070346,1,3,3,-1,2,2,4,3,2,1
392070347,3,2,2,2,3,2,2,3,3,3
392070348,4,4,4,4,4,4,4,4,4,4
392070349,3,4,4,4,2,-1,4,4,-1,1
392070350,2,2,3,3,3,2,4,3,3,2
392070351,1,4,3,4,1,1,4,4,1,3
392070352,1,4,4,3,2,1,3,3,1,1
392070353,-1,-1,-1,2,-1,-1,-1,-1,-1,-1
392070354,2,-1,-1,-1,-1,3,-1,-1,1,2
392070355,2,4,3,2,2,1,3,4,1,1
392070356,3,3,3,-1,3,-1,2,3,3,3
392070357,1,3,2,2,2,1,3,3,2,1
392070358,2,3,2,2,3,-1,2,3,2,2
392070359,-1,4,2,2,1,-1,3,4,1,1
392070360,3,2,3,3,3,3,2,3,2,2
392070361,1,3,4,3,2,1,4,4,1,2
392070362,4,4,1,1,4,2,1,3,1,1
392070363,1,3,3,2,2,1,4,4,1,1
392070364,1,4,4,4,1,1,4,4,1,1
392070365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070366,-1,3,3,3,-1,-1,-1,4,-1,3
392070367,4,4,2,2,2,4,2,2,4,4
392070368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070369,-2,-2,3,3,2,1,3,3,1,1
392070370,1,-1,2,3,-1,-1,3,3,1,1
392070371,-1,2,2,2,-1,3,2,-1,3,1
392070372,2,-1,-1,3,2,2,3,3,1,2
392070373,3,3,3,3,3,3,3,3,3,3
392070374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070375,-1,-1,2,-1,3,2,-1,4,1,1
392070376,2,-1,-1,-1,2,2,-1,-1,2,2
392070377,4,4,3,2,3,4,3,4,4,4
392070378,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070379,2,1,1,1,3,2,3,3,3,3
392070380,1,2,2,3,2,1,4,4,1,1
392070381,1,3,2,2,3,1,2,4,1,1
392070382,3,3,3,3,3,4,4,4,2,2
392070383,1,3,3,3,2,2,3,4,2,2
392070384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070385,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
392070386,4,4,4,4,4,4,4,4,4,4
392070387,1,4,4,4,4,1,4,4,1,1
392070388,1,4,4,3,2,2,4,4,1,1
392070389,-1,2,2,2,-1,-1,-1,-1,-1,-1
392070390,1,2,1,2,3,1,2,4,1,1
392070391,-1,-1,-1,-1,-1,-1,4,4,-1,-1
392070392,1,4,4,4,1,1,4,4,1,1
392070393,1,2,2,3,2,1,3,4,1,2
392070394,2,2,2,2,1,2,3,3,1,2
392070395,2,-1,4,2,2,2,4,4,2,2
392070396,1,-1,3,2,1,2,3,3,2,1
392070397,-1,4,2,3,2,2,3,3,1,1
392070398,1,2,2,3,1,1,2,2,1,1
392070399,2,3,3,2,2,3,3,4,3,2
392070400,2,1,2,1,2,-1,1,-1,-1,3
392070401,1,4,3,2,2,1,3,3,2,2
392070402,2,-1,-1,-1,-1,-1,-1,-1,1,1
392070403,1,3,2,2,3,1,3,3,2,1
392070404,1,4,2,2,1,1,3,3,1,1
392070405,2,-1,-1,-1,-1,2,-1,-1,3,2
392070406,1,4,-2,3,4,1,3,4,1,1
392070407,4,4,-1,-1,-1,-1,-1,-1,-1,-1
392070408,1,3,3,2,2,1,3,3,2,1
392070409,1,-1,2,2,1,2,-1,2,3,1
392070410,-1,-1,3,-1,3,-1,-1,-1,-1,-1
392070411,1,4,4,3,4,2,1,2,3,2
392070412,1,4,2,3,2,1,3,3,1,1
392070413,3,3,1,3,2,2,3,3,2,2
392070414,3,3,2,2,3,3,2,2,2,1
392070415,1,3,3,3,2,2,3,3,2,2
392070416,1,1,1,1,-1,-1,1,1,1,1
392070417,-1,-1,-1,-1,3,-1,-1,-2,-1,-1
392070418,1,-1,-1,-1,-1,-1,-1,4,1,1
392070419,1,3,3,3,1,1,3,4,1,1
392070420,1,2,1,3,3,3,3,3,3,3
392070421,4,3,2,1,4,3,2,3,2,3
392070422,2,3,2,1,3,3,3,3,2,2
392070423,1,3,2,2,3,2,3,3,2,1
392070424,2,-1,-1,2,-1,-1,-1,-1,2,1
392070425,1,2,3,1,2,1,2,1,1,1
392070426,1,-1,3,3,3,2,4,4,3,1
392070427,1,3,2,3,2,2,3,3,2,1
392070428,2,3,2,2,2,2,2,3,2,2
392070429,1,3,2,3,3,1,3,3,1,1
392070430,2,3,2,3,2,1,3,4,2,1
392070431,1,4,4,3,1,1,3,4,1,1
392070432,3,3,2,2,3,3,-1,2,2,2
392070433,1,3,2,3,2,1,3,4,2,3
392070434,1,3,1,3,2,1,3,3,1,1
392070435,1,2,3,2,2,2,3,4,1,1
392070436,1,-1,-1,2,1,1,-1,4,1,1
392070437,1,2,3,2,3,1,3,4,2,1
392070438,1,2,2,2,2,2,-1,3,2,2
392070439,2,2,3,-1,2,2,-1,3,1,1
392070440,2,3,1,2,4,3,3,4,1,1
392070441,-1,-1,-1,2,2,-1,2,3,-1,-1
392070442,2,2,1,2,3,2,2,3,2,3
392070443,1,3,2,3,1,2,3,3,1,1
392070444,4,4,4,-1,2,3,3,3,3,3
392070445,2,2,2,3,1,3,3,4,1,2
392070446,1,4,4,2,2,1,-1,4,1,2
392070447,2,3,3,3,2,2,3,3,1,2
392070448,2,3,3,3,3,4,4,4,4,-1
392070449,-1,3,2,2,3,-1,-1,-1,2,3
392070450,2,4,4,3,-1,-1,4,4,1,1
392070451,1,-1,3,3,2,1,3,4,1,1
392070452,-1,4,3,3,2,2,3,4,1,1
392070453,1,4,3,3,2,1,4,4,1,1
392070454,4,4,4,4,4,4,4,4,4,2
392070455,4,4,3,3,3,3,-1,3,1,1
392070456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070457,1,3,4,3,2,1,3,3,1,1
392070458,2,3,1,2,3,2,2,2,3,2
392070459,2,3,2,3,2,3,3,3,2,2
392070460,-1,-1,-1,-1,2,-1,-1,-1,-1,2
392070461,2,2,1,2,3,2,2,3,2,3
392070462,1,-1,3,3,3,2,3,3,2,2
392070463,1,3,4,3,2,1,3,4,1,1
392070464,1,2,2,3,2,2,3,2,1,1
392070465,1,3,2,3,2,1,3,4,1,1
392070466,2,2,2,3,2,1,4,4,1,1
392070467,1,-1,4,-1,2,1,4,-1,-1,1
392070468,2,-1,-1,2,2,2,2,3,2,2
392070469,1,4,-1,3,-1,1,-1,-1,1,1
392070470,1,4,3,3,3,1,3,4,1,2
392070471,2,3,2,3,3,2,3,4,2,2
392070472,1,2,1,2,2,1,3,4,1,2
392070473,2,-1,-1,-1,2,2,3,4,2,2
392070474,3,3,2,3,3,3,3,3,2,1
392070475,1,4,3,3,2,1,4,4,1,1
392070476,2,-1,2,3,3,4,4,-1,-1,-1
392070477,1,2,-1,3,1,1,-1,4,1,1
392070478,3,3,3,3,2,3,3,4,2,2
392070479,2,3,2,3,3,3,-1,-1,-1,-1
392070480,3,2,3,2,2,1,3,2,1,1
392070481,1,-1,3,2,1,1,3,3,1,1
392070482,1,-1,-1,-1,-1,-1,-1,-1,1,-1
392070483,4,3,3,3,3,3,3,-1,-1,-1
392070484,2,-1,-1,2,2,-1,-1,-1,3,3
392070485,1,3,4,3,2,2,-1,-1,2,2
392070486,1,4,4,-1,1,1,4,4,1,1
392070487,1,4,2,4,4,3,4,4,3,2
392070488,1,2,3,3,2,1,3,3,1,1
392070489,3,2,3,2,2,3,2,3,2,2
392070490,2,3,2,3,2,2,-1,-1,2,3
392070491,1,3,3,2,2,1,2,3,1,1
392070492,-1,-1,1,1,-1,1,1,-1,2,2
392070493,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070494,1,3,2,3,3,3,3,4,2,2
392070495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070496,2,2,2,3,2,3,3,3,3,3
392070497,1,4,3,3,2,1,4,4,1,1
392070498,-1,2,1,2,3,-1,-1,-1,-1,2
392070499,2,3,3,3,3,2,-1,4,1,1
392070500,2,-1,4,-1,4,2,-1,4,2,2
392070501,2,3,3,3,-1,-1,3,3,2,2
392070502,1,-1,3,2,2,-1,4,4,1,2
392070503,2,2,-1,-1,2,2,2,4,2,2
392070504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070505,2,-1,-1,2,-1,2,2,3,2,2
392070506,-1,4,4,-1,-1,-1,4,-1,-1,2
392070507,4,4,4,3,4,4,4,4,4,4
392070508,-1,-1,-1,2,2,-1,-1,-1,2,2
392070509,-1,-1,-1,3,4,4,3,3,3,4
392070510,3,1,2,2,3,4,2,3,2,2
392070511,1,4,4,4,-1,1,4,4,1,1
392070512,1,2,2,3,2,2,3,4,2,2
392070513,1,4,1,-1,2,1,4,4,1,1
392070514,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
392070515,3,2,2,3,2,1,3,3,2,2
392070516,1,3,2,3,2,2,3,3,2,1
392070517,1,3,2,2,2,1,3,4,1,1
392070518,4,-1,3,4,4,-1,4,4,4,4
392070519,1,3,3,3,2,1,4,4,1,1
392070520,1,-1,3,3,1,1,4,4,1,1
392070521,4,4,2,2,2,4,4,4,4,4
392070522,1,2,2,3,3,1,2,4,2,3
392070523,1,3,3,3,2,1,3,4,2,2
392070524,1,-1,3,-1,2,1,3,4,1,1
392070525,1,-1,-1,-1,-1,1,-1,-1,2,1
392070526,-1,2,2,2,3,2,2,-1,3,2
392070527,2,2,2,2,3,2,3,3,2,2
392070528,2,3,2,2,3,2,2,3,2,2
392070529,1,-1,-1,-1,1,1,4,4,1,1
392070530,-1,-1,-1,2,-1,-1,2,-1,-1,1
392070531,1,-1,4,3,2,2,-1,-1,1,1
392070532,1,4,4,3,4,2,4,4,1,1
