D_INTERVIEW,Q177,Q178,Q179,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q190,Q191,Q192,Q193,Q194,Q195
392070321,1,1,1,1,1,-1,1,10,5,5,1,1,1,1,1,1,1,1,-1
392070322,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
392070323,8,1,1,1,1,10,1,8,10,9,5,8,1,1,1,1,1,1,9
392070324,1,1,1,1,1,5,1,5,5,5,1,1,1,1,1,1,1,1,1
392070325,2,1,1,1,1,9,3,3,9,8,4,8,1,1,1,1,7,1,5
392070326,2,1,1,1,1,8,4,8,10,9,4,5,1,1,1,1,1,1,9
392070327,1,1,1,1,1,9,1,3,3,10,2,3,1,1,1,1,2,1,8
392070328,2,2,1,1,2,8,6,8,9,9,4,6,1,1,1,2,5,2,9
392070329,1,1,1,1,2,5,3,5,10,7,6,10,1,3,1,1,3,1,10
392070330,1,1,1,1,1,9,1,8,9,7,8,9,2,1,1,1,3,1,9
392070331,8,1,1,1,1,10,5,5,5,10,-1,-1,1,1,1,1,5,1,-1
392070332,2,2,2,3,2,10,3,4,10,9,7,8,1,1,1,2,3,1,4
392070333,1,1,1,1,1,10,1,10,10,5,5,10,1,1,1,1,5,1,10
392070334,1,1,1,1,1,5,1,5,3,4,2,7,1,1,1,1,1,1,8
392070335,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
392070336,10,1,1,1,1,10,1,1,10,10,1,1,1,1,1,1,10,1,10
392070337,1,1,1,1,1,10,1,7,10,8,4,5,1,1,1,1,5,1,5
392070338,3,2,1,1,1,4,2,1,4,5,1,2,1,1,1,2,1,1,6
392070339,1,1,1,1,1,10,1,10,10,10,5,10,1,1,1,1,10,1,10
392070340,1,1,1,2,3,2,2,8,9,9,4,9,1,2,2,1,1,1,9
392070341,1,1,1,1,1,1,1,1,4,10,1,5,1,1,1,1,5,1,1
392070342,1,1,1,1,1,3,3,2,8,5,1,8,1,1,1,1,1,1,8
392070343,3,3,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,1,10
392070344,1,1,1,1,1,10,1,4,5,8,5,10,1,1,1,1,1,1,-1
392070345,1,1,1,1,1,5,3,4,3,4,3,2,2,2,2,1,2,3,9
392070346,1,1,1,1,1,10,1,5,10,10,1,5,1,1,1,1,1,1,10
392070347,1,1,1,1,1,5,1,5,7,7,1,5,1,1,1,1,1,1,6
392070348,1,1,1,1,2,1,1,4,4,2,2,4,1,1,1,1,1,1,10
392070349,1,1,1,1,1,4,1,1,5,3,1,5,1,1,1,1,1,1,5
392070350,1,5,2,3,5,1,1,1,3,1,10,10,1,1,5,1,1,1,10
392070351,9,1,1,1,1,3,1,1,2,2,1,1,1,1,1,1,1,1,10
392070352,1,1,1,1,5,5,5,7,9,10,3,8,1,1,1,1,7,1,7
392070353,1,1,1,1,1,10,1,10,10,10,-1,10,1,1,1,1,10,1,10
392070354,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,-1
392070355,1,1,1,1,1,5,1,5,7,10,1,10,1,1,1,1,5,1,7
392070356,1,1,1,1,1,10,1,10,10,-1,10,-1,1,1,1,1,1,1,-1
392070357,1,1,1,1,1,8,1,3,9,7,3,9,1,1,1,1,1,1,3
392070358,1,1,1,1,1,10,1,5,10,4,10,10,1,1,1,1,3,1,7
392070359,1,1,1,3,1,8,3,8,10,10,-1,9,1,9,1,1,8,1,10
392070360,2,1,1,1,2,10,8,8,10,10,-1,10,1,1,2,1,9,1,-1
392070361,2,2,1,1,3,2,4,5,4,7,3,5,2,2,3,1,3,4,7
392070362,1,1,1,1,1,10,1,5,5,7,4,10,1,1,1,1,1,1,2
392070363,1,1,1,1,1,10,1,8,10,6,1,8,1,1,1,1,6,1,7
392070364,1,1,1,1,1,1,1,1,1,4,4,10,1,1,1,1,1,1,10
392070365,5,3,2,2,2,6,2,2,6,6,2,6,1,1,1,1,2,2,2
392070366,1,1,1,1,1,7,1,5,9,8,7,7,2,2,2,1,1,1,8
392070367,10,1,1,1,1,8,1,5,8,10,5,10,1,1,1,1,5,1,5
392070368,3,1,1,1,1,10,2,-1,10,10,1,-1,1,1,-1,1,-1,1,-1
392070369,1,1,1,3,3,1,3,5,5,5,3,5,4,2,2,1,1,1,10
392070370,8,1,1,1,-1,-1,-1,7,8,8,-1,9,1,1,1,1,-1,3,10
392070371,2,2,1,2,1,5,2,2,4,5,1,8,1,1,2,2,2,4,9
392070372,1,1,1,1,1,10,1,7,6,8,2,6,1,1,1,1,3,1,9
392070373,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1
392070374,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
392070375,1,1,1,1,1,-1,1,1,-1,-1,1,-1,1,1,1,1,1,1,-1
392070376,4,1,1,1,1,10,5,5,2,10,1,5,1,1,1,1,5,1,5
392070377,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,-1,-1,-1
392070378,3,3,1,1,1,10,3,3,8,8,1,2,1,1,1,1,3,1,8
392070379,1,1,1,1,1,10,6,8,10,10,1,8,4,4,4,1,4,1,7
392070380,1,1,1,1,1,10,1,5,10,10,1,5,1,1,1,1,6,1,10
392070381,2,3,1,5,6,9,4,9,10,9,1,1,1,1,1,1,1,1,3
392070382,1,1,1,1,1,8,2,8,9,8,6,8,1,1,1,2,2,3,8
392070383,2,1,1,1,1,3,1,5,5,3,1,5,1,1,1,1,1,1,4
392070384,1,1,1,1,1,10,1,8,9,1,1,1,1,1,1,1,1,1,8
392070385,1,1,1,1,1,5,1,1,5,6,1,5,1,1,1,1,1,1,5
392070386,1,1,1,1,1,5,1,5,5,5,1,5,1,1,1,1,1,1,5
392070387,1,1,1,1,1,5,1,1,3,3,1,10,1,1,1,1,1,1,10
392070388,1,1,1,1,1,10,1,5,5,9,1,7,1,1,1,1,1,1,8
392070389,3,1,1,1,1,3,1,5,5,8,3,5,1,1,1,1,2,1,5
392070390,1,1,1,1,1,10,1,10,10,10,4,10,1,1,1,1,5,1,5
392070391,1,1,1,1,1,1,1,3,2,-1,1,6,1,1,1,-1,1,-1,-1
392070392,1,1,1,1,1,-1,1,1,-1,5,1,10,1,1,1,1,-1,1,5
392070393,1,1,1,2,3,8,5,6,8,9,3,8,1,1,1,1,5,2,8
392070394,1,1,1,1,1,4,1,1,4,3,1,9,1,1,1,1,1,1,3
392070395,1,1,1,1,1,2,1,2,3,3,1,1,1,1,1,-1,-1,-1,10
392070396,1,10,10,10,10,5,1,5,6,5,4,3,1,8,1,2,5,1,10
392070397,1,1,1,1,1,4,2,6,6,6,1,10,1,1,1,1,3,1,5
392070398,1,1,1,1,1,8,1,8,8,8,1,8,1,1,1,1,5,1,5
392070399,1,1,1,1,1,10,2,1,1,9,5,5,1,1,1,1,3,5,5
392070400,1,2,1,1,1,7,1,4,6,9,1,5,1,1,1,1,3,1,3
392070401,2,1,1,2,1,4,4,2,3,4,2,1,1,1,2,1,3,2,5
392070402,3,1,1,1,1,10,2,5,5,8,6,8,1,1,1,1,3,1,9
392070403,1,1,1,1,1,10,3,10,10,10,3,10,1,1,1,1,3,1,5
392070404,1,1,1,1,1,-1,1,-1,-1,-1,-1,10,1,1,1,1,1,-1,-1
392070405,-1,1,1,1,4,10,1,-1,-1,6,-1,8,1,1,1,1,1,1,9
392070406,1,1,1,1,1,3,3,3,8,8,1,8,1,1,1,1,1,1,8
392070407,1,1,1,1,1,9,1,3,3,8,1,10,1,1,1,1,1,1,10
392070408,1,1,1,1,1,5,1,3,6,-1,1,7,1,1,1,1,1,1,6
392070409,1,1,1,1,1,5,1,3,8,7,1,7,1,1,1,1,1,1,9
392070410,2,1,1,1,2,7,1,5,5,5,3,8,3,2,2,2,1,2,5
392070411,2,1,1,1,1,1,1,1,4,5,2,9,2,2,2,1,3,1,9
392070412,6,2,1,1,2,10,1,5,5,5,3,5,1,1,1,2,2,1,5
392070413,2,1,2,3,3,3,2,3,5,5,5,7,2,2,2,2,1,3,5
392070414,2,1,1,1,1,-1,1,5,5,-1,5,5,1,1,1,1,1,1,-1
392070415,1,1,1,1,1,8,1,5,5,10,3,5,1,1,1,1,1,1,6
392070416,2,1,1,1,1,-1,1,-1,-1,-1,1,10,1,1,1,1,1,1,10
392070417,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
392070418,1,1,1,1,1,10,10,1,10,-1,1,10,1,5,1,1,10,1,10
392070419,1,1,1,1,1,1,1,1,5,5,8,5,1,1,1,1,1,1,1
392070420,2,1,1,1,1,5,1,1,4,1,1,1,1,1,1,1,1,1,1
392070421,1,1,1,1,1,10,1,5,8,8,5,8,1,10,3,1,1,1,10
392070422,10,1,1,1,1,1,1,1,1,10,1,5,1,1,5,1,5,1,10
392070423,1,1,1,1,2,6,1,9,9,5,5,2,1,1,1,1,3,1,9
392070424,2,1,1,1,1,6,1,2,6,6,1,2,1,1,1,1,1,1,5
392070425,2,1,1,1,1,10,1,8,10,10,1,1,1,1,1,1,8,1,-1
392070426,1,1,1,4,4,3,2,3,9,8,8,8,1,3,2,1,3,-1,8
392070427,2,2,1,1,2,8,3,8,8,8,6,8,1,1,1,1,5,2,3
392070428,6,1,1,1,2,10,2,7,7,7,2,8,1,1,1,1,2,1,3
392070429,1,1,1,1,1,10,1,5,5,10,3,8,1,1,1,1,3,1,10
392070430,1,1,1,1,1,10,1,5,10,5,1,1,1,1,1,1,1,1,5
392070431,1,1,1,1,1,7,7,5,5,6,6,8,1,1,1,1,3,3,10
392070432,2,1,1,1,1,4,2,7,7,9,4,7,3,2,4,3,2,2,5
392070433,1,1,1,1,1,5,3,9,5,5,2,7,1,1,2,1,3,2,8
392070434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
392070435,1,1,1,1,1,6,6,7,10,9,1,5,1,1,5,1,6,1,7
392070436,1,1,1,1,1,10,1,5,10,10,1,9,1,1,1,2,2,1,10
392070437,1,1,1,1,1,10,1,5,8,7,3,5,1,1,1,1,1,1,5
392070438,3,1,1,2,1,10,5,7,10,10,1,10,1,1,1,1,5,1,10
392070439,1,5,1,6,8,8,3,9,9,10,1,8,1,7,1,1,2,1,10
392070440,1,1,1,1,2,4,4,5,7,7,4,6,1,1,1,1,4,2,8
392070441,1,1,1,2,2,9,1,2,5,7,6,8,1,2,2,1,3,1,-1
392070442,1,1,1,1,1,10,10,10,10,10,1,10,1,1,1,1,10,1,10
392070443,1,1,1,1,1,5,1,5,5,5,1,7,1,1,1,1,1,1,8
392070444,1,1,1,1,1,5,1,5,5,5,1,9,1,2,1,1,1,1,9
392070445,1,1,1,1,1,1,1,2,2,2,3,3,1,1,1,1,1,1,3
392070446,1,1,1,1,1,10,4,10,10,10,2,10,1,1,1,1,3,1,2
392070447,3,1,1,1,1,4,3,2,7,5,3,7,2,2,2,1,2,2,7
392070448,6,1,1,1,1,5,1,1,9,7,1,1,1,1,1,1,1,1,9
392070449,1,1,1,1,3,7,5,6,8,6,2,10,1,1,1,1,5,2,10
392070450,1,1,1,1,1,5,1,-1,5,5,-1,5,1,1,1,1,1,1,-1
392070451,1,1,1,1,2,10,1,10,10,10,10,10,1,1,1,1,1,1,10
392070452,1,1,1,1,1,8,1,3,5,6,1,5,1,1,1,1,1,1,6
392070453,1,1,1,1,1,6,7,10,10,10,1,10,6,6,6,1,1,1,10
392070454,1,1,1,1,1,5,1,5,7,7,1,8,1,1,2,1,2,1,7
392070455,1,1,1,5,1,3,1,2,5,6,9,5,1,1,1,1,2,1,1
392070456,-1,1,1,1,1,6,1,3,5,5,1,1,1,1,1,1,2,1,3
392070457,1,1,1,1,1,8,1,5,5,9,1,8,1,1,1,1,1,1,10
392070458,2,2,2,4,2,4,2,8,8,2,8,9,1,1,1,2,2,2,8
392070459,2,1,1,1,1,2,1,2,3,1,1,2,1,1,1,1,1,1,2
392070460,-1,1,1,1,1,10,1,2,2,10,2,8,1,1,1,1,2,1,8
392070461,1,1,1,1,1,10,1,6,10,10,1,6,1,1,1,1,1,1,10
392070462,1,1,1,1,1,-1,1,5,-1,-1,1,8,1,1,-1,1,-1,1,7
392070463,1,1,1,1,1,10,1,2,4,5,1,8,1,1,1,1,1,1,10
392070464,1,1,1,4,1,5,1,4,7,4,1,1,1,1,1,1,1,3,8
392070465,1,1,1,1,1,8,2,8,9,10,1,1,1,1,1,1,2,1,8
392070466,1,1,1,1,1,10,1,6,8,9,1,4,1,1,1,1,1,1,-1
392070467,1,1,1,1,1,8,1,3,5,9,1,4,1,2,1,1,3,1,8
392070468,1,1,1,1,1,8,1,1,8,8,1,2,1,1,1,1,2,1,3
392070469,1,1,1,1,1,10,10,10,10,10,10,10,1,1,1,1,10,1,10
392070470,1,1,1,3,3,4,4,4,5,5,2,5,3,3,3,1,-1,1,9
392070471,2,1,1,1,1,10,2,6,9,9,3,9,1,1,1,1,2,1,7
392070472,2,1,1,1,1,5,2,5,10,10,5,10,1,5,5,1,5,1,10
392070473,2,1,1,1,1,10,1,5,8,6,2,5,1,1,1,1,2,1,2
392070474,10,1,1,1,1,10,1,10,6,1,4,10,1,1,1,1,1,1,10
392070475,1,1,1,1,1,5,-1,5,10,5,-1,5,1,1,1,1,-1,1,10
392070476,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
392070477,1,1,1,1,1,5,1,3,10,5,1,1,1,1,1,1,1,1,5
392070478,1,1,1,2,2,1,2,5,5,5,3,6,1,1,1,1,1,1,5
392070479,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
392070480,1,1,1,1,1,10,1,5,10,10,1,3,1,1,1,1,5,1,5
392070481,1,1,1,1,1,9,1,5,5,7,1,7,1,1,1,1,1,2,10
392070482,1,1,1,1,1,5,1,5,8,8,1,5,1,1,1,1,1,1,9
392070483,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1
392070484,2,6,1,1,5,10,-1,8,10,10,10,10,2,2,2,1,1,1,10
392070485,3,1,1,1,1,10,1,7,7,7,1,8,1,1,1,1,4,1,9
392070486,1,1,1,1,1,1,1,3,3,3,1,3,1,1,2,1,2,1,3
392070487,1,1,1,1,1,4,1,1,1,5,1,1,1,1,1,1,1,1,4
392070488,1,1,1,1,1,10,1,10,10,10,1,10,1,1,1,1,5,1,10
392070489,1,1,1,1,1,5,1,1,1,2,1,1,1,1,1,1,1,1,5
392070490,2,1,1,1,1,7,6,6,6,8,2,5,1,1,1,1,2,2,3
392070491,2,1,1,1,1,5,1,8,5,4,2,2,1,7,1,1,3,2,1
392070492,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,10,10,10,10,-1,10,1
392070493,3,3,1,1,2,3,3,5,10,6,1,8,1,1,1,1,2,1,5
392070494,1,1,1,3,2,6,3,3,5,8,4,8,1,1,1,1,3,1,8
392070495,2,1,1,1,1,-1,1,5,3,1,2,10,1,1,1,1,1,1,5
392070496,1,1,1,1,1,6,1,7,9,6,2,7,2,1,1,1,3,1,2
392070497,1,1,1,1,1,-1,1,5,5,10,1,10,1,1,1,1,1,1,10
392070498,2,3,2,2,1,9,-1,8,10,10,8,-1,1,1,1,3,5,1,-1
392070499,1,1,1,1,2,-1,1,3,6,6,2,3,1,1,1,1,1,1,4
392070500,1,1,1,1,1,5,5,5,5,5,1,5,1,1,1,1,2,1,4
392070501,1,1,1,1,1,8,1,3,9,9,1,7,1,1,1,1,7,1,3
392070502,1,1,1,1,1,10,1,-1,10,10,1,-1,1,1,1,1,1,1,-1
392070503,1,1,1,2,3,-1,3,8,8,10,1,-1,1,3,3,1,-1,1,8
392070504,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,-1
392070505,1,1,1,1,2,8,2,3,3,5,2,8,1,1,2,1,1,1,9
392070506,1,1,1,1,1,5,1,1,5,5,1,5,1,1,1,1,1,1,5
392070507,1,1,1,1,1,1,1,1,5,5,1,10,1,1,1,1,1,1,10
392070508,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1
392070509,1,1,1,1,1,7,1,5,5,5,3,5,5,3,2,1,1,1,7
392070510,1,1,1,1,1,5,1,8,7,7,8,7,1,1,1,1,3,5,10
392070511,1,1,1,1,1,-1,1,1,-1,10,-1,-1,1,1,1,1,10,1,7
392070512,1,1,1,1,1,2,2,5,5,5,1,10,1,1,1,1,1,1,10
392070513,1,1,1,1,2,5,5,7,7,9,5,10,3,1,6,2,7,5,10
392070514,1,1,1,1,1,-1,1,-1,5,5,-1,-1,1,1,1,1,-1,-1,-1
392070515,3,1,1,1,1,3,9,9,10,10,2,9,9,1,1,1,7,3,9
392070516,1,1,1,1,1,8,3,5,10,10,3,7,7,1,3,1,3,1,8
392070517,1,1,1,1,1,10,3,-1,-1,-1,3,6,1,1,1,1,3,1,5
392070518,3,-1,1,2,1,-1,-1,-1,5,5,-1,5,10,10,10,-1,-1,2,10
392070519,1,2,1,2,2,8,2,-1,-1,-1,-1,10,1,1,1,1,-1,1,-1
392070520,1,1,1,1,1,1,1,5,3,1,1,5,1,1,1,1,1,1,5
392070521,1,1,1,1,1,5,1,1,2,8,2,7,1,1,1,1,1,1,9
392070522,1,1,1,1,1,10,8,6,8,10,10,10,1,1,1,1,1,1,1
392070523,1,2,1,1,1,10,1,10,10,7,3,6,1,1,1,1,5,1,7
392070524,1,1,1,1,1,10,1,-1,-1,-1,1,-1,1,1,1,1,-1,1,-1
392070525,2,1,1,1,1,7,1,5,5,5,1,3,1,1,1,1,1,1,5
392070526,3,3,1,1,3,8,3,6,6,6,3,7,3,1,1,1,5,1,5
392070527,1,1,1,1,1,7,1,1,7,5,7,-1,1,1,1,1,1,1,-1
392070528,1,1,1,1,1,8,5,5,5,5,5,8,2,1,1,1,5,1,2
392070529,1,1,1,1,1,-1,1,5,5,5,1,5,1,1,1,1,1,1,10
392070530,1,1,1,1,1,-1,1,1,-1,-1,1,10,1,1,1,1,1,1,10
392070531,1,1,1,1,1,6,6,1,8,5,1,10,1,1,1,1,3,1,7
392070532,1,1,1,1,1,9,1,10,10,8,2,8,1,1,1,2,1,2,10
392070533,1,1,1,1,1,10,1,2,5,9,1,5,1,1,1,1,6,4,9
392070534,5,2,2,2,4,10,3,2,8,7,2,3,2,1,1,1,2,1,8
392070535,1,1,1,1,1,10,1,9,8,10,1,1,1,1,1,1,1,1,10
392070536,1,3,1,3,1,10,2,5,5,10,5,8,1,1,1,1,3,1,5
392070537,2,1,1,1,1,7,8,8,10,10,2,5,1,2,2,1,3,9,9
392070538,1,1,1,1,1,1,1,1,10,10,5,10,1,1,1,1,1,1,10
392070539,1,1,1,1,3,5,6,2,7,7,1,10,1,1,1,1,8,1,8
392070540,1,1,1,1,1,10,1,9,10,9,1,10,1,1,1,1,2,1,9
392070541,2,5,1,3,4,9,8,5,9,10,5,8,2,5,5,2,7,7,8
392070542,4,2,1,1,1,9,1,9,10,10,4,7,1,1,1,1,6,1,8
392070543,1,1,1,1,1,4,1,5,7,4,5,8,1,1,2,1,1,-1,8
392070544,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
392070545,1,1,1,1,1,10,1,10,10,10,1,7,1,1,1,1,6,3,3
392070546,1,1,1,1,1,10,4,10,10,10,9,9,1,1,1,1,6,1,10
392070547,2,1,1,1,1,8,2,5,9,9,3,8,1,1,1,1,2,2,8
392070548,5,1,1,1,1,7,1,7,7,8,6,9,1,1,1,1,4,1,8
392070549,1,2,2,4,2,10,8,7,10,10,6,9,1,1,1,1,7,3,10
392070550,3,1,1,1,1,8,1,3,5,5,4,3,1,1,1,1,3,1,3
392070551,1,1,1,2,3,3,2,4,10,5,3,8,2,2,1,1,2,2,5
392070552,1,1,1,1,1,10,5,5,7,10,3,8,1,1,1,1,2,1,10
392070553,2,2,1,2,2,9,2,3,7,9,1,2,1,1,1,1,3,3,3
392070554,1,1,1,1,1,10,5,8,10,10,8,10,1,1,1,1,5,1,8
392070555,3,1,1,1,1,7,2,2,6,6,1,4,1,1,1,1,1,1,2
392070556,3,1,1,2,1,10,4,9,10,10,5,7,1,1,1,2,7,1,8
392070557,1,1,1,1,1,5,1,5,5,8,5,7,1,1,1,1,1,1,5
392070558,1,1,1,1,1,9,1,7,10,10,2,5,1,1,1,1,2,1,5
392070559,1,1,1,1,1,8,1,5,5,5,2,8,1,1,1,1,1,1,5
392070560,4,1,1,1,1,5,1,7,7,10,4,7,1,1,1,1,1,1,10
392070561,3,1,1,1,1,10,8,9,10,10,9,9,1,1,1,1,5,1,5
392070562,1,1,1,1,1,8,1,5,10,9,1,10,1,1,1,1,1,1,8
392070563,1,4,1,4,1,8,4,10,10,10,7,9,4,2,2,1,10,8,9
392070564,1,1,1,1,1,5,1,5,7,5,1,10,1,1,1,1,1,1,3
392070565,1,1,1,1,1,10,1,5,5,5,3,5,1,8,4,1,1,-1,10
392070566,1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,1,1
392070567,1,1,1,1,1,5,1,7,7,8,5,7,1,1,1,1,5,1,9
392070568,1,3,1,3,1,10,3,3,5,8,8,5,8,1,1,1,1,1,10
392070569,3,1,1,1,1,8,1,3,4,2,2,9,2,1,1,1,1,1,5
392070570,1,1,1,1,1,10,3,3,10,10,4,10,1,1,1,1,3,-1,10
392070571,1,1,1,1,3,1,3,5,7,10,3,10,1,1,1,1,3,1,10
392070572,1,1,1,1,1,10,1,5,10,8,1,5,1,1,1,1,1,1,7
392070573,1,1,1,1,1,5,5,5,6,3,2,9,1,1,1,1,1,1,7
392070574,1,1,1,1,1,-1,1,10,10,10,-1,9,1,1,1,1,-1,1,1
392070575,-1,1,1,1,1,-1,1,-1,5,5,5,10,1,1,1,1,1,1,-1
392070576,2,2,1,1,2,6,1,4,5,7,3,5,1,2,2,1,3,1,5
392070577,1,1,1,1,1,-1,1,1,-1,-1,1,-1,1,1,1,1,1,1,-1
392070578,2,3,1,2,3,-1,4,4,6,6,-1,3,2,2,1,1,-1,1,5
392070579,2,1,1,1,1,8,1,-1,-1,2,1,8,1,1,1,1,1,1,10
392070580,1,1,1,1,1,1,1,3,5,5,5,7,1,1,1,1,1,1,7
392070581,1,1,1,1,1,5,1,5,5,10,1,5,3,1,1,1,3,1,3
392070582,1,1,1,1,1,3,1,2,3,2,2,2,1,1,1,1,1,1,10
392070583,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9
392070584,1,3,1,1,3,4,2,3,3,3,2,2,2,2,1,2,2,1,1
392070585,1,1,1,1,1,10,10,10,10,10,10,10,1,1,1,1,10,5,5
392070586,1,1,1,1,2,10,7,7,7,8,6,8,1,1,1,1,5,1,5
392070587,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1
392070588,1,2,1,1,1,7,1,5,9,7,4,4,1,1,1,1,1,1,8
392070589,1,1,1,1,1,10,8,7,10,10,10,10,1,1,1,1,7,1,10
392070590,1,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,5
392070591,1,1,1,1,1,1,1,1,3,7,2,8,3,3,3,1,3,3,8
392070592,1,1,1,1,1,8,1,9,3,2,2,10,1,1,1,1,1,3,8
392070593,1,1,1,1,1,10,1,10,10,10,1,10,1,1,1,1,1,1,9
392070594,2,1,1,2,2,-1,-1,-1,-1,-1,-1,8,1,2,2,1,-1,1,10
392070595,3,2,2,2,2,8,2,7,5,5,3,7,2,2,2,2,3,5,5
392070596,1,1,1,1,1,10,10,10,10,10,10,10,1,3,5,1,10,1,10
392070597,10,1,1,1,1,10,1,5,5,10,2,2,1,1,1,1,1,1,7
392070598,1,1,1,1,1,-1,5,6,7,8,5,9,2,1,1,1,5,1,7
392070599,3,1,1,1,1,8,1,9,9,7,2,9,1,1,1,1,1,1,8
392070600,1,1,1,1,1,10,1,10,10,10,5,5,1,2,1,1,2,1,7
392070601,1,1,1,1,1,3,1,3,10,10,1,10,1,1,1,1,2,1,10
392070602,2,2,1,1,1,10,1,4,6,5,6,6,1,1,1,1,1,1,2
392070603,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,5
392070604,1,1,1,1,1,8,5,8,8,10,3,10,1,1,1,1,5,1,8
392070605,1,1,1,1,1,10,1,5,5,6,1,8,1,1,1,3,4,3,3
392070606,1,1,1,1,1,-1,1,-1,-1,5,1,5,1,1,1,1,1,1,5
392070607,1,1,1,1,1,5,1,5,5,5,5,5,1,1,1,1,1,1,5
392070608,1,1,1,1,1,8,1,1,6,8,1,3,1,1,1,1,2,1,4
392070609,-2,-2,2,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1
392070610,1,1,1,1,1,7,1,2,4,4,1,3,1,1,1,1,1,1,7
392070611,1,1,1,1,1,8,1,-1,10,8,-1,8,1,1,1,1,-1,1,10
392070612,2,1,1,1,1,9,2,9,-1,-1,-1,8,1,1,1,1,1,1,-1
392070613,1,1,1,1,1,7,1,8,9,9,5,5,1,1,1,1,3,1,9
392070614,1,1,1,2,3,10,7,5,5,7,5,6,3,3,2,2,5,5,5
392070615,1,2,1,1,1,3,2,2,3,2,1,1,2,2,1,1,3,1,2
392070616,3,3,1,8,5,8,5,5,6,10,3,5,2,2,2,-1,2,-1,8
392070617,5,1,1,1,1,5,1,5,5,5,1,5,1,1,1,1,1,1,5
392070618,1,1,1,1,1,7,7,8,7,8,8,8,1,1,1,1,6,1,2
392070619,2,2,1,1,2,10,5,10,10,10,3,9,1,1,1,1,8,1,8
392070620,7,1,1,1,1,10,3,3,10,10,4,8,1,1,1,1,7,1,6
392070621,1,1,1,1,1,8,1,3,4,5,1,3,1,1,1,1,1,1,5
392070622,3,1,1,1,1,10,1,5,10,10,1,5,1,1,1,1,5,1,5
392070623,1,1,1,1,1,2,1,5,7,10,1,9,1,1,1,1,3,1,9
392070624,1,1,1,1,1,7,1,4,9,9,2,5,1,1,1,1,2,1,3
392070625,1,1,1,1,1,1,1,5,3,5,1,1,1,1,1,1,1,1,10
392070626,1,1,1,1,1,5,5,5,5,5,5,5,1,1,1,1,1,1,-1
392070627,1,1,1,1,2,5,1,6,6,6,1,8,2,1,1,1,2,1,6
392070628,-1,1,1,1,1,7,1,3,6,8,3,6,1,1,1,1,1,1,3
392070629,1,1,1,1,1,5,1,10,5,5,5,5,1,1,1,1,1,1,5
392070630,1,1,1,1,2,10,9,3,5,9,5,10,1,1,1,1,9,1,10
392070631,1,1,1,1,1,6,1,3,5,3,1,8,1,1,1,1,1,2,8
392070632,1,1,1,1,1,-1,1,8,10,10,5,10,1,1,1,1,1,1,10
392070633,-1,9,1,1,1,10,1,6,10,10,6,8,1,1,1,-1,-1,1,6
392070634,1,1,1,1,1,10,1,8,10,-1,-1,10,1,1,1,1,1,1,10
392070635,1,1,1,2,2,8,2,4,8,8,1,8,2,2,2,2,2,-1,9
392070636,1,1,1,1,1,7,5,7,7,10,8,10,1,1,1,1,3,1,9
392070637,1,1,1,1,1,10,1,5,8,10,2,6,1,1,1,1,1,1,4
392070638,1,1,1,1,1,5,1,5,10,10,1,8,1,1,1,1,8,1,10
392070639,1,1,1,1,1,5,1,3,5,5,1,5,1,1,1,1,1,1,8
392070640,1,1,1,1,1,8,1,2,10,5,8,10,1,1,1,1,1,1,10
392070641,1,2,1,2,2,5,3,5,9,8,5,10,1,1,1,2,5,2,10
392070642,1,1,1,1,3,1,1,1,5,3,1,1,1,1,3,1,2,2,10
