D_INTERVIEW,Q177,Q178,Q179,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q190,Q191,Q192,Q193,Q194,Q195
392070025,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
392070026,1.0,1.0,1.0,1.0,1.0,8.0,1.0,3.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
392070027,1.0,2.0,1.0,2.0,2.0,7.0,2.0,6.0,6.0,6.0,5.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0
392070028,7.0,1.0,1.0,1.0,3.0,10.0,8.0,5.0,10.0,8.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
392070029,2.0,1.0,1.0,1.0,1.0,7.0,1.0,5.0,10.0,8.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0
392070030,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
392070031,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,5.0,5.0,1.0,7.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0
392070032,2.0,1.0,1.0,1.0,1.0,10.0,2.0,6.0,8.0,8.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
392070033,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
392070034,-1.0,1.0,1.0,1.0,1.0,7.0,1.0,10.0,10.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,-1.0,10.0
392070035,2.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,9.0,10.0,8.0,7.0,1.0,1.0,1.0,1.0,4.0,3.0,9.0
392070036,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
392070037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
392070038,1.0,1.0,1.0,1.0,1.0,10.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
392070039,1.0,1.0,2.0,3.0,5.0,7.0,7.0,7.0,10.0,7.0,5.0,7.0,1.0,1.0,2.0,1.0,5.0,2.0,3.0
392070040,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,10.0,10.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
392070041,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,-2.0,-2.0,-2.0,1.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0
392070042,1.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,5.0,3.0,1.0,8.0,1.0,1.0,1.0,1.0,3.0,1.0,10.0
392070043,1.0,1.0,1.0,1.0,5.0,7.0,7.0,3.0,5.0,8.0,5.0,8.0,5.0,5.0,5.0,3.0,5.0,3.0,10.0
392070044,1.0,1.0,1.0,1.0,1.0,10.0,3.0,3.0,6.0,9.0,6.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0
392070045,1.0,3.0,1.0,1.0,1.0,8.0,1.0,5.0,6.0,6.0,6.0,6.0,1.0,4.0,1.0,3.0,3.0,1.0,5.0
392070046,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
392070047,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
392070048,1.0,1.0,1.0,1.0,3.0,8.0,6.0,6.0,8.0,10.0,1.0,10.0,1.0,1.0,7.0,1.0,9.0,1.0,10.0
392070049,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,8.0,8.0,3.0,8.0,1.0,1.0,1.0,1.0,5.0,1.0,10.0
392070050,1.0,1.0,1.0,1.0,1.0,10.0,-1.0,7.0,7.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
392070051,1.0,1.0,1.0,1.0,1.0,7.0,1.0,-1.0,10.0,8.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
392070052,1.0,1.0,1.0,1.0,1.0,7.0,1.0,6.0,9.0,8.0,2.0,6.0,1.0,1.0,1.0,1.0,5.0,1.0,7.0
392070053,1.0,1.0,1.0,1.0,1.0,6.0,2.0,8.0,10.0,10.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,8.0
392070054,1.0,1.0,1.0,1.0,1.0,10.0,1.0,6.0,10.0,10.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0
392070055,1.0,1.0,1.0,1.0,3.0,1.0,7.0,7.0,9.0,10.0,1.0,5.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
392070056,3.0,1.0,1.0,1.0,1.0,8.0,1.0,5.0,5.0,-1.0,5.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,10.0
392070057,1.0,1.0,1.0,1.0,1.0,10.0,1.0,8.0,10.0,10.0,1.0,-1.0,1.0,1.0,1.0,-1.0,3.0,1.0,-1.0
392070058,2.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,10.0,10.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
392070059,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,10.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
392070060,4.0,1.0,1.0,3.0,3.0,6.0,4.0,7.0,6.0,6.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,5.0
392070061,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0
392070062,1.0,1.0,1.0,1.0,1.0,7.0,1.0,3.0,4.0,8.0,6.0,8.0,2.0,1.0,4.0,1.0,2.0,4.0,9.0
392070063,1.0,1.0,1.0,1.0,1.0,8.0,1.0,5.0,10.0,10.0,3.0,8.0,1.0,1.0,1.0,3.0,-1.0,-1.0,5.0
392070064,1.0,1.0,1.0,1.0,1.0,10.0,1.0,6.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
392070065,3.0,1.0,1.0,1.0,2.0,8.0,1.0,5.0,5.0,5.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
392070066,1.0,1.0,1.0,1.0,1.0,10.0,5.0,8.0,10.0,10.0,8.0,8.0,1.0,1.0,1.0,1.0,5.0,1.0,10.0
392070067,1.0,1.0,1.0,1.0,1.0,9.0,1.0,5.0,5.0,1.0,4.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
392070068,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,-1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
392070069,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
392070070,1.0,1.0,1.0,1.0,2.0,8.0,2.0,5.0,5.0,10.0,5.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0
392070071,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
392070072,-1.0,2.0,1.0,1.0,-1.0,10.0,1.0,-1.0,-1.0,9.0,1.0,-1.0,1.0,1.0,1.0,-1.0,6.0,1.0,-1.0
392070073,1.0,1.0,1.0,4.0,2.0,10.0,2.0,4.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0
392070074,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
392070075,3.0,1.0,1.0,2.0,2.0,5.0,1.0,5.0,8.0,10.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,-1.0,8.0
392070076,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,5.0,5.0,5.0,7.0,2.0,1.0,2.0,1.0,2.0,2.0,7.0
392070077,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
392070078,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,10.0
392070079,5.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,10.0,10.0,7.0,10.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0
392070080,6.0,1.0,1.0,1.0,2.0,5.0,2.0,5.0,5.0,10.0,3.0,8.0,2.0,1.0,2.0,2.0,4.0,9.0,10.0
392070081,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
392070082,1.0,1.0,1.0,1.0,1.0,8.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
392070083,-1.0,-1.0,1.0,1.0,1.0,10.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
392070084,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
392070085,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,5.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0
392070086,2.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
392070087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
392070088,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,5.0,-1.0,1.0,-1.0,1.0,2.0,1.0,1.0,-1.0,-1.0,-1.0
392070089,1.0,1.0,1.0,3.0,2.0,10.0,5.0,5.0,10.0,10.0,4.0,10.0,1.0,3.0,1.0,1.0,1.0,1.0,10.0
392070090,1.0,1.0,1.0,1.0,1.0,10.0,1.0,3.0,6.0,8.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
392070091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,7.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
392070092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
392070093,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0
392070094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0
392070095,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
392070096,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
392070097,2.0,3.0,2.0,4.0,-1.0,-1.0,4.0,5.0,5.0,-1.0,-1.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,-1.0
392070098,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0
392070099,1.0,1.0,1.0,1.0,1.0,7.0,6.0,3.0,6.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,6.0,1.0,8.0
392070100,1.0,1.0,1.0,1.0,1.0,8.0,1.0,5.0,10.0,5.0,1.0,8.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0
392070101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
392070102,2.0,2.0,2.0,2.0,2.0,5.0,3.0,5.0,7.0,6.0,1.0,7.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0
392070103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
392070104,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,10.0,10.0,1.0,7.0,1.0,1.0,1.0,1.0,5.0,1.0,10.0
392070105,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,5.0,8.0,3.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,9.0
392070106,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,10.0,10.0,2.0,9.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0
392070107,-2.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
392070108,5.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
392070109,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,5.0,2.0,5.0,3.0,2.0,2.0,1.0,2.0,2.0,5.0
392070110,3.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,10.0,8.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,1.0,10.0
392070111,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,7.0,-1.0,-1.0,-1.0,-1.0,7.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
392070112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
392070113,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
392070114,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,10.0,10.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0
392070115,1.0,1.0,1.0,1.0,1.0,7.0,5.0,1.0,5.0,8.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
392070116,1.0,1.0,1.0,1.0,6.0,10.0,1.0,6.0,6.0,8.0,6.0,8.0,1.0,1.0,1.0,1.0,3.0,3.0,10.0
392070117,1.0,1.0,1.0,1.0,1.0,10.0,1.0,6.0,8.0,9.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
392070118,1.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,10.0,6.0,6.0,8.0,1.0,2.0,1.0,1.0,-2.0,1.0,10.0
392070119,2.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,10.0,5.0,1.0,10.0,1.0,1.0,1.0,1.0,5.0,1.0,10.0
392070120,6.0,2.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,8.0,1.0,5.0,1.0,1.0,3.0,1.0,5.0,5.0,5.0
392070121,1.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
392070122,7.0,1.0,1.0,1.0,1.0,10.0,1.0,7.0,10.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
392070123,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,10.0
392070124,3.0,1.0,1.0,1.0,1.0,9.0,1.0,4.0,5.0,7.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,9.0
392070125,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,10.0,10.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,10.0
392070126,1.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,3.0,7.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
392070127,1.0,1.0,1.0,1.0,1.0,9.0,1.0,5.0,8.0,5.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
392070128,1.0,1.0,1.0,1.0,1.0,10.0,1.0,-1.0,-1.0,10.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,10.0
392070129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
392070130,-1.0,5.0,1.0,4.0,4.0,10.0,7.0,5.0,8.0,4.0,9.0,10.0,1.0,3.0,3.0,1.0,3.0,2.0,6.0
392070131,1.0,1.0,1.0,1.0,2.0,10.0,1.0,5.0,10.0,8.0,4.0,10.0,1.0,1.0,2.0,1.0,2.0,-1.0,2.0
392070132,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
392070133,1.0,1.0,1.0,1.0,1.0,6.0,3.0,5.0,9.0,5.0,1.0,7.0,1.0,1.0,3.0,1.0,3.0,1.0,9.0
392070134,3.0,4.0,3.0,3.0,3.0,7.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,2.0,1.0,3.0,3.0,6.0
392070135,1.0,1.0,1.0,1.0,1.0,10.0,2.0,5.0,10.0,10.0,6.0,10.0,1.0,1.0,1.0,1.0,4.0,2.0,10.0
392070136,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,10.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
392070137,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0,10.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
392070138,1.0,1.0,1.0,1.0,1.0,10.0,3.0,7.0,8.0,9.0,3.0,8.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0
392070139,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,5.0,8.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0
392070140,2.0,3.0,1.0,2.0,1.0,8.0,2.0,7.0,7.0,10.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
392070141,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,6.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
392070142,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
392070143,1.0,1.0,1.0,1.0,1.0,10.0,5.0,3.0,9.0,9.0,3.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,9.0
392070144,2.0,1.0,1.0,2.0,2.0,10.0,1.0,10.0,10.0,10.0,2.0,8.0,1.0,1.0,1.0,1.0,7.0,1.0,-1.0
392070145,1.0,1.0,1.0,1.0,5.0,10.0,1.0,6.0,10.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,10.0
392070146,1.0,1.0,1.0,1.0,2.0,10.0,5.0,5.0,5.0,10.0,2.0,8.0,1.0,1.0,1.0,1.0,6.0,1.0,10.0
392070147,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
392070148,9.0,1.0,1.0,1.0,1.0,10.0,1.0,6.0,6.0,6.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
392070149,3.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,6.0,10.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
392070150,9.0,9.0,1.0,1.0,1.0,9.0,1.0,9.0,9.0,8.0,9.0,9.0,3.0,3.0,3.0,2.0,7.0,3.0,8.0
392070151,1.0,1.0,1.0,1.0,3.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
392070152,1.0,1.0,1.0,1.0,1.0,10.0,1.0,3.0,10.0,10.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0
392070153,1.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,10.0,10.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
392070154,3.0,3.0,1.0,2.0,1.0,4.0,1.0,3.0,6.0,8.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0
392070155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
392070156,2.0,2.0,1.0,1.0,1.0,6.0,2.0,3.0,6.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
392070157,3.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,10.0,10.0,2.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0
392070158,2.0,1.0,1.0,2.0,2.0,6.0,1.0,5.0,8.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0
392070159,2.0,3.0,1.0,1.0,2.0,-1.0,2.0,1.0,6.0,4.0,3.0,-1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0
392070160,2.0,1.0,1.0,1.0,2.0,8.0,4.0,7.0,6.0,9.0,2.0,8.0,1.0,3.0,3.0,1.0,7.0,2.0,8.0
392070161,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
392070162,1.0,10.0,10.0,10.0,10.0,3.0,1.0,5.0,5.0,8.0,1.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0
392070163,2.0,1.0,1.0,1.0,1.0,8.0,1.0,4.0,10.0,10.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,10.0
392070164,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,10.0,10.0,5.0,10.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0
392070165,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
392070166,2.0,2.0,1.0,2.0,1.0,-1.0,4.0,-1.0,-1.0,8.0,-1.0,-1.0,2.0,2.0,2.0,1.0,2.0,1.0,9.0
392070167,3.0,1.0,1.0,1.0,1.0,8.0,1.0,4.0,5.0,10.0,2.0,3.0,2.0,1.0,2.0,1.0,5.0,2.0,9.0
392070168,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,6.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
392070169,1.0,1.0,1.0,1.0,1.0,8.0,2.0,4.0,5.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
392070170,3.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
