D_INTERVIEW,Q201,Q202,Q203,Q204,Q205,Q206,Q207,Q208
392070046,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0
392070047,1.0,1.0,4.0,1.0,2.0,5.0,5.0,4.0
392070048,4.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0
392070049,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
392070050,1.0,1.0,1.0,5.0,5.0,2.0,5.0,2.0
392070051,5.0,1.0,5.0,1.0,5.0,1.0,2.0,2.0
392070052,5.0,1.0,3.0,5.0,2.0,1.0,1.0,5.0
392070053,2.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0
392070054,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0
392070055,5.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0
392070056,3.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0
392070057,1.0,1.0,5.0,5.0,5.0,1.0,5.0,3.0
392070058,2.0,1.0,5.0,5.0,5.0,1.0,5.0,2.0
392070059,5.0,5.0,1.0,5.0,5.0,1.0,3.0,3.0
392070060,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0
392070061,1.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0
392070062,5.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0
392070063,1.0,1.0,5.0,5.0,3.0,1.0,5.0,2.0
392070064,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0
392070065,1.0,1.0,5.0,5.0,5.0,1.0,2.0,1.0
392070066,5.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0
392070067,1.0,1.0,2.0,5.0,5.0,2.0,5.0,2.0
392070068,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0
392070069,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
392070070,1.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0
392070071,1.0,1.0,5.0,2.0,5.0,5.0,5.0,2.0
392070072,5.0,2.0,4.0,5.0,5.0,1.0,1.0,3.0
392070073,1.0,1.0,1.0,3.0,5.0,1.0,2.0,2.0
392070074,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
392070075,5.0,2.0,2.0,5.0,5.0,1.0,2.0,2.0
392070076,1.0,1.0,4.0,5.0,4.0,1.0,5.0,2.0
392070077,1.0,1.0,4.0,2.0,2.0,2.0,5.0,1.0
392070078,4.0,1.0,5.0,1.0,1.0,5.0,5.0,1.0
392070079,2.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0
392070080,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
392070081,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0
392070082,5.0,5.0,1.0,4.0,1.0,1.0,1.0,3.0
392070083,5.0,1.0,5.0,5.0,5.0,1.0,5.0,4.0
392070084,2.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0
392070085,5.0,1.0,2.0,5.0,5.0,1.0,1.0,2.0
392070086,1.0,1.0,4.0,4.0,4.0,1.0,5.0,4.0
392070087,1.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0
392070088,1.0,1.0,2.0,5.0,5.0,1.0,5.0,5.0
392070089,1.0,1.0,4.0,1.0,1.0,1.0,5.0,4.0
392070090,1.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0
392070091,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
392070092,1.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0
392070093,2.0,1.0,5.0,1.0,1.0,5.0,5.0,1.0
392070094,1.0,1.0,2.0,5.0,2.0,1.0,5.0,2.0
392070095,1.0,1.0,4.0,5.0,5.0,2.0,5.0,4.0
392070096,5.0,5.0,5.0,5.0,3.0,1.0,1.0,4.0
392070097,1.0,1.0,4.0,4.0,3.0,4.0,5.0,4.0
392070098,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
392070099,2.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0
392070100,1.0,1.0,5.0,5.0,5.0,1.0,4.0,2.0
392070101,5.0,1.0,1.0,2.0,4.0,1.0,4.0,5.0
392070102,2.0,1.0,5.0,5.0,5.0,1.0,5.0,2.0
392070103,5.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0
392070104,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
392070105,5.0,1.0,1.0,5.0,3.0,1.0,3.0,3.0
392070106,4.0,2.0,5.0,5.0,5.0,1.0,2.0,2.0
392070107,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0
392070108,5.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0
392070109,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
392070110,2.0,1.0,2.0,5.0,1.0,1.0,5.0,2.0
392070111,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
392070112,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
392070113,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0
392070114,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0
392070115,1.0,1.0,5.0,4.0,5.0,2.0,5.0,2.0
392070116,5.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0
392070117,2.0,1.0,5.0,5.0,2.0,1.0,1.0,3.0
392070118,1.0,1.0,4.0,5.0,4.0,1.0,5.0,4.0
392070119,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
392070120,2.0,1.0,3.0,1.0,5.0,1.0,3.0,2.0
392070121,1.0,1.0,2.0,5.0,2.0,2.0,5.0,2.0
392070122,4.0,1.0,5.0,1.0,5.0,2.0,4.0,2.0
392070123,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0
392070124,1.0,1.0,5.0,1.0,2.0,1.0,4.0,2.0
392070125,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0
392070126,1.0,1.0,4.0,2.0,3.0,1.0,3.0,2.0
392070127,1.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0
392070128,2.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0
392070129,1.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0
392070130,5.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0
392070131,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
392070132,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0
392070133,1.0,1.0,4.0,1.0,5.0,1.0,5.0,3.0
392070134,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0
392070135,4.0,2.0,5.0,5.0,5.0,1.0,5.0,2.0
392070136,5.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0
392070137,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0
392070138,2.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0
392070139,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0
392070140,2.0,1.0,3.0,1.0,1.0,2.0,5.0,2.0
392070141,1.0,1.0,5.0,1.0,1.0,5.0,5.0,1.0
392070142,1.0,1.0,5.0,1.0,5.0,1.0,5.0,2.0
392070143,1.0,1.0,1.0,5.0,5.0,1.0,5.0,2.0
392070144,1.0,2.0,5.0,5.0,5.0,1.0,1.0,4.0
392070145,4.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0
392070146,1.0,1.0,5.0,1.0,5.0,1.0,5.0,2.0
392070147,1.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0
392070148,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0
392070149,1.0,1.0,3.0,1.0,5.0,5.0,5.0,2.0
392070150,2.0,1.0,2.0,5.0,5.0,5.0,5.0,2.0
392070151,1.0,1.0,5.0,5.0,5.0,1.0,4.0,4.0
392070152,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0
392070153,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0
392070154,1.0,1.0,4.0,1.0,2.0,2.0,4.0,2.0
392070155,5.0,1.0,5.0,5.0,1.0,1.0,5.0,2.0
392070156,5.0,1.0,4.0,5.0,2.0,1.0,5.0,1.0
392070157,1.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0
392070158,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
392070159,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0
392070160,1.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0
392070161,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0
392070162,1.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0
392070163,4.0,1.0,4.0,5.0,5.0,1.0,1.0,2.0
392070164,1.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0
392070165,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0
392070166,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
392070167,5.0,2.0,4.0,5.0,5.0,1.0,1.0,2.0
392070168,1.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,3.0
392070169,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0
392070170,5.0,1.0,5.0,3.0,3.0,1.0,1.0,2.0
392070171,3.0,1.0,5.0,4.0,2.0,1.0,1.0,2.0
392070172,1.0,1.0,2.0,4.0,4.0,5.0,5.0,3.0
392070173,1.0,1.0,2.0,1.0,5.0,5.0,5.0,2.0
392070174,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0
392070175,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
392070176,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
392070177,1.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0
392070178,5.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0
392070179,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
392070180,1.0,1.0,4.0,2.0,5.0,2.0,5.0,2.0
392070181,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0
392070182,1.0,1.0,2.0,5.0,4.0,1.0,4.0,2.0
392070183,1.0,1.0,2.0,2.0,5.0,5.0,5.0,3.0
392070184,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0
392070185,1.0,1.0,4.0,5.0,2.0,1.0,5.0,3.0
392070186,5.0,1.0,5.0,5.0,5.0,1.0,1.0,2.0
392070187,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0
392070188,2.0,1.0,5.0,5.0,5.0,1.0,2.0,3.0
392070189,5.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0
392070190,1.0,1.0,2.0,1.0,5.0,5.0,5.0,4.0
392070191,1.0,1.0,2.0,1.0,4.0,1.0,5.0,2.0
392070192,1.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0
392070193,5.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0
392070194,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0
392070195,4.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0
392070196,1.0,1.0,5.0,1.0,5.0,2.0,2.0,5.0
392070197,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
392070198,2.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0
392070199,1.0,1.0,1.0,1.0,2.0,3.0,5.0,4.0
392070200,2.0,1.0,5.0,1.0,5.0,1.0,5.0,2.0
392070201,4.0,2.0,5.0,1.0,4.0,1.0,5.0,2.0
392070202,1.0,1.0,3.0,5.0,5.0,5.0,5.0,3.0
392070203,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0
392070204,5.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0
392070205,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
392070206,1.0,1.0,3.0,1.0,5.0,1.0,5.0,2.0
392070207,1.0,1.0,5.0,5.0,2.0,1.0,1.0,3.0
392070208,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
392070209,2.0,3.0,5.0,5.0,5.0,2.0,1.0,3.0
392070210,5.0,1.0,2.0,2.0,5.0,1.0,5.0,4.0
392070211,1.0,1.0,5.0,5.0,1.0,1.0,4.0,2.0
392070212,5.0,1.0,5.0,5.0,5.0,1.0,5.0,2.0
392070213,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0
392070214,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0
392070215,1.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0
392070216,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
392070217,2.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0
392070218,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
392070219,1.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0
392070220,1.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0
392070221,5.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0
392070222,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
392070223,1.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0
392070224,1.0,1.0,5.0,4.0,4.0,1.0,1.0,3.0
392070225,1.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0
392070226,1.0,1.0,5.0,1.0,2.0,2.0,5.0,4.0
392070227,1.0,1.0,5.0,3.0,5.0,5.0,5.0,2.0
392070228,4.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0
392070229,1.0,1.0,2.0,5.0,4.0,1.0,2.0,1.0
392070230,1.0,1.0,4.0,5.0,5.0,2.0,5.0,3.0
392070231,1.0,1.0,5.0,5.0,3.0,5.0,5.0,1.0
392070232,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0
392070233,5.0,1.0,1.0,5.0,5.0,1.0,5.0,3.0
392070234,1.0,1.0,5.0,3.0,3.0,1.0,1.0,2.0
392070235,5.0,1.0,5.0,5.0,5.0,1.0,2.0,2.0
392070236,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0
392070237,1.0,1.0,3.0,5.0,4.0,1.0,4.0,2.0
392070238,1.0,1.0,1.0,5.0,5.0,1.0,5.0,3.0
392070239,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
392070240,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0
392070241,1.0,1.0,5.0,5.0,2.0,1.0,5.0,2.0
392070242,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0
392070243,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0
392070244,5.0,1.0,5.0,1.0,5.0,5.0,5.0,2.0
392070245,1.0,1.0,2.0,5.0,5.0,1.0,5.0,2.0
392070246,1.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0
392070247,5.0,2.0,5.0,5.0,5.0,1.0,1.0,5.0
392070248,4.0,2.0,5.0,4.0,5.0,1.0,2.0,3.0
392070249,1.0,1.0,5.0,1.0,3.0,2.0,5.0,2.0
392070250,1.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0
392070251,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0
392070252,2.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0
392070253,5.0,1.0,5.0,1.0,3.0,1.0,1.0,3.0
392070254,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
392070255,1.0,1.0,1.0,5.0,5.0,2.0,5.0,2.0
392070256,1.0,1.0,2.0,5.0,4.0,1.0,1.0,3.0
392070257,1.0,1.0,5.0,5.0,5.0,1.0,1.0,2.0
392070258,1.0,1.0,5.0,5.0,5.0,1.0,5.0,3.0
392070259,1.0,2.0,1.0,5.0,5.0,2.0,2.0,2.0
392070260,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
392070261,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0
392070262,1.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0
392070263,5.0,1.0,5.0,5.0,5.0,1.0,1.0,2.0
392070264,2.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0
392070265,1.0,1.0,5.0,5.0,5.0,2.0,5.0,1.0
392070266,1.0,1.0,5.0,5.0,5.0,4.0,5.0,3.0
392070267,1.0,1.0,5.0,5.0,1.0,1.0,2.0,2.0
392070268,2.0,2.0,4.0,5.0,5.0,1.0,5.0,3.0
392070269,5.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0
392070270,1.0,1.0,2.0,5.0,5.0,2.0,2.0,2.0
392070271,1.0,1.0,5.0,5.0,1.0,4.0,5.0,4.0
392070272,5.0,1.0,5.0,1.0,2.0,1.0,5.0,2.0
392070273,4.0,1.0,5.0,5.0,5.0,1.0,1.0,3.0
392070274,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
392070275,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0
392070276,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0
392070277,1.0,1.0,1.0,5.0,3.0,1.0,5.0,3.0
392070278,1.0,1.0,5.0,3.0,2.0,1.0,5.0,2.0
392070279,2.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0
392070280,1.0,1.0,5.0,2.0,2.0,5.0,5.0,1.0
392070281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
392070282,1.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0
392070283,1.0,1.0,2.0,5.0,2.0,1.0,5.0,2.0
392070284,5.0,1.0,4.0,5.0,5.0,1.0,5.0,5.0
392070285,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
392070286,5.0,1.0,1.0,5.0,5.0,1.0,1.0,2.0
392070287,1.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0
392070288,5.0,1.0,3.0,5.0,1.0,1.0,5.0,2.0
392070289,5.0,4.0,5.0,5.0,5.0,1.0,2.0,4.0
392070290,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
392070291,1.0,1.0,1.0,5.0,5.0,3.0,5.0,4.0
392070292,1.0,1.0,2.0,5.0,2.0,1.0,5.0,2.0
392070293,1.0,1.0,5.0,5.0,2.0,2.0,5.0,3.0
392070294,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0
392070295,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
392070296,1.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0
392070297,3.0,1.0,5.0,5.0,5.0,1.0,5.0,4.0
392070298,1.0,1.0,2.0,5.0,5.0,5.0,5.0,3.0
392070299,1.0,2.0,3.0,2.0,3.0,2.0,5.0,2.0
392070300,5.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0
392070301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
392070302,5.0,1.0,5.0,5.0,5.0,1.0,5.0,4.0
392070303,1.0,1.0,-2.0,1.0,-2.0,-2.0,-2.0,2.0
392070304,5.0,1.0,5.0,5.0,2.0,1.0,5.0,1.0
392070305,1.0,1.0,5.0,4.0,4.0,4.0,4.0,3.0
392070306,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
392070307,1.0,1.0,5.0,2.0,5.0,5.0,5.0,2.0
392070308,1.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0
392070309,1.0,1.0,5.0,5.0,1.0,1.0,5.0,3.0
392070310,5.0,1.0,5.0,5.0,2.0,2.0,5.0,3.0
392070311,1.0,1.0,1.0,2.0,5.0,1.0,5.0,1.0
392070312,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0
392070313,1.0,1.0,1.0,2.0,3.0,5.0,5.0,1.0
392070314,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0
392070315,1.0,1.0,5.0,2.0,5.0,5.0,5.0,1.0
392070316,1.0,1.0,1.0,5.0,5.0,1.0,1.0,4.0
392070317,1.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0
392070318,5.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0
392070319,4.0,1.0,1.0,5.0,5.0,1.0,5.0,3.0
392070320,4.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0
392070321,1.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0
392070322,1.0,1.0,5.0,1.0,2.0,2.0,5.0,1.0
392070323,5.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0
392070324,1.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0
392070325,1.0,1.0,3.0,5.0,4.0,2.0,5.0,5.0
392070326,1.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0
392070327,5.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0
392070328,2.0,1.0,3.0,5.0,5.0,1.0,1.0,4.0
392070329,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0
392070330,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
392070331,5.0,1.0,5.0,5.0,5.0,1.0,1.0,2.0
392070332,3.0,5.0,2.0,1.0,5.0,1.0,1.0,3.0
392070333,5.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0
392070334,4.0,1.0,5.0,5.0,2.0,1.0,5.0,2.0
392070335,1.0,1.0,3.0,5.0,5.0,5.0,5.0,3.0
392070336,5.0,2.0,5.0,1.0,5.0,5.0,1.0,4.0
392070337,5.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0
392070338,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0
392070339,5.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0
392070340,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0
392070341,1.0,1.0,5.0,1.0,5.0,1.0,5.0,2.0
392070342,1.0,1.0,5.0,3.0,5.0,1.0,5.0,1.0
392070343,1.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0
392070344,1.0,1.0,4.0,5.0,5.0,1.0,5.0,5.0
392070345,1.0,1.0,5.0,2.0,2.0,5.0,5.0,2.0
392070346,5.0,1.0,2.0,1.0,5.0,1.0,5.0,2.0
392070347,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
392070348,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0
392070349,1.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0
392070350,1.0,1.0,4.0,5.0,5.0,1.0,1.0,2.0
392070351,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0
392070352,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0
392070353,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0
392070354,1.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0
392070355,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0
392070356,5.0,1.0,5.0,5.0,5.0,1.0,5.0,4.0
392070357,1.0,1.0,1.0,5.0,1.0,2.0,5.0,2.0
392070358,5.0,2.0,5.0,5.0,5.0,1.0,1.0,2.0
392070359,1.0,1.0,2.0,3.0,3.0,5.0,5.0,3.0
392070360,4.0,1.0,4.0,5.0,2.0,1.0,1.0,2.0
392070361,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0
392070362,4.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0
392070363,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
392070364,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
392070365,1.0,1.0,5.0,2.0,5.0,2.0,5.0,2.0
392070366,1.0,1.0,1.0,5.0,5.0,3.0,5.0,3.0
392070367,5.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0
392070368,5.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0
392070369,2.0,1.0,5.0,2.0,2.0,1.0,5.0,3.0
392070370,1.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0
392070371,1.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0
392070372,4.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0
392070373,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0
392070374,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0
392070375,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
392070376,4.0,1.0,5.0,2.0,5.0,2.0,2.0,2.0
392070377,1.0,1.0,5.0,2.0,2.0,2.0,5.0,3.0
392070378,5.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0
392070379,5.0,1.0,3.0,5.0,5.0,1.0,1.0,4.0
392070380,5.0,2.0,5.0,4.0,3.0,1.0,5.0,2.0
392070381,3.0,2.0,1.0,5.0,5.0,1.0,5.0,5.0
392070382,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
392070383,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0
392070384,5.0,1.0,5.0,5.0,4.0,1.0,1.0,1.0
392070385,1.0,1.0,1.0,2.0,5.0,5.0,5.0,1.0
