D_INTERVIEW,Q224,Q225,Q226,Q227,Q228,Q229,Q230,Q231,Q232,Q233
170070585,1,4,4,1,1,3,1,3,1,1
170070593,3,3,1,1,4,3,1,1,3,3
170070598,3,2,1,1,3,3,2,2,2,2
170070601,4,2,1,1,3,3,1,3,1,1
170070621,1,1,2,2,4,2,4,2,2,1
170070626,3,3,1,1,1,3,2,3,3,1
170070630,3,3,1,1,1,3,1,1,3,1
170070631,1,2,4,1,1,2,3,1,1,1
170070663,1,1,1,4,4,2,4,4,4,2
170070666,3,4,2,1,1,3,2,3,2,2
170070669,3,2,3,1,2,3,2,2,3,3
170070672,2,3,2,1,2,4,1,4,2,1
170070673,2,2,1,1,2,3,1,4,2,1
170070676,4,4,1,1,1,3,1,1,4,1
170070680,3,4,1,1,4,1,1,4,4,1
170070682,2,3,1,2,3,3,2,3,3,2
170070686,3,1,2,1,3,3,1,1,1,3
170070699,3,1,1,1,1,3,1,1,4,1
170070703,3,1,1,1,2,3,1,1,1,1
170070704,3,3,1,1,3,3,3,4,1,1
170070706,4,2,1,1,1,2,2,2,1,1
170070723,1,1,3,1,3,1,1,2,3,1
170070731,4,2,1,1,1,1,1,1,2,1
170070734,3,3,1,1,1,3,1,1,4,3
170070737,3,1,1,1,1,1,1,2,1,1
170070749,3,3,3,1,2,2,2,2,2,3
170070750,1,4,4,4,2,2,2,4,2,1
170070751,2,3,2,1,1,2,2,4,2,2
170070752,3,4,4,1,2,3,4,4,1,1
170070756,4,3,1,1,1,3,1,3,1,3
170070760,4,4,1,1,3,1,1,4,1,3
170070762,2,2,3,2,3,3,3,3,3,3
170070763,4,1,1,2,4,4,1,4,3,3
170070764,3,1,1,1,4,3,1,4,4,3
170070769,4,4,4,1,1,1,4,4,1,1
170070776,3,3,1,1,1,3,1,1,1,1
170070779,3,3,3,1,1,3,1,3,3,3
170070805,3,4,1,1,4,4,1,4,1,1
170070809,3,3,3,1,3,3,1,3,3,3
170070810,4,2,1,1,2,4,1,1,1,1
170070836,3,3,2,1,3,3,1,3,1,1
170070856,4,2,1,1,1,4,1,2,4,2
170070868,1,4,4,2,1,1,4,4,1,1
170070881,1,4,4,1,1,1,1,4,1,1
170070884,4,3,2,1,3,1,1,1,2,2
170070890,2,3,4,4,1,1,1,3,1,1
170070904,2,4,1,1,1,2,4,2,4,1
170071000,3,3,1,1,3,4,1,1,1,1
170071009,3,3,3,2,2,3,1,4,3,3
170071010,3,3,3,1,1,1,1,1,1,1
170071012,4,4,4,4,4,4,2,1,4,1
170071013,3,3,3,3,3,3,3,3,3,3
170071014,1,1,1,1,1,1,1,3,1,1
170071018,3,1,3,1,1,4,1,1,3,1
170071020,4,3,1,1,2,4,1,1,1,1
170071024,4,3,2,1,1,4,1,3,1,1
170071029,4,4,3,3,3,4,1,1,1,1
170071042,4,3,3,1,1,3,2,1,1,1
170071045,1,2,2,2,1,2,2,4,1,1
170071046,4,1,1,1,1,3,1,1,2,2
170071051,4,1,2,1,2,2,1,1,1,2
170071052,4,4,1,1,3,1,4,4,1,1
170071053,4,1,1,1,1,3,3,4,2,3
170071059,2,3,1,1,4,4,1,3,3,1
170071060,4,1,1,1,1,3,1,1,3,1
170071061,4,3,2,2,3,3,1,4,3,1
170071062,3,1,2,1,1,3,1,3,2,3
170071083,4,3,1,1,1,3,3,1,1,1
170071092,3,1,1,1,1,2,1,1,1,1
170071094,3,3,2,1,2,3,2,3,1,1
170071095,3,4,4,1,3,3,1,3,2,3
170071096,3,4,4,1,2,2,1,4,1,1
170071097,3,3,3,3,3,3,3,1,1,1
170071101,3,3,3,3,3,3,3,3,2,2
170071104,3,1,1,2,3,3,1,3,3,3
170071110,4,2,1,1,1,4,1,1,4,1
170071113,4,4,4,1,1,1,1,1,1,1
170071124,4,2,1,1,1,1,1,4,1,1
170071131,1,1,1,1,3,3,1,2,4,4
170071152,4,2,1,1,1,1,1,4,4,4
170071153,4,2,1,1,4,4,1,3,2,3
170071158,4,3,2,1,4,4,3,4,4,2
170071160,1,2,2,2,2,2,2,1,1,1
170071163,4,4,1,1,4,4,1,4,4,4
170071164,3,4,1,3,2,1,2,1,2,1
170071165,4,1,2,1,2,3,1,4,1,2
170071166,4,4,1,1,1,4,1,1,1,1
170071178,3,3,2,1,2,4,2,4,3,2
170071181,1,3,1,1,3,1,1,3,3,1
170071187,3,3,1,1,1,3,3,3,1,1
170071188,3,1,3,1,3,4,2,1,1,2
170071191,2,2,1,1,2,2,1,1,1,2
170071216,4,4,3,1,1,2,1,2,3,1
170071219,3,3,2,1,1,3,1,4,1,1
170071222,3,3,1,1,1,1,1,3,1,1
170071225,3,4,3,2,3,3,2,3,3,2
170071226,3,4,1,2,2,2,2,2,2,1
170071230,3,1,1,1,1,2,1,2,2,1
170071231,3,1,1,1,1,3,1,1,1,1
170071234,3,3,3,1,3,3,1,1,1,2
170071248,4,2,1,2,3,4,1,3,2,2
170071249,3,4,1,1,2,3,1,2,1,3
170071252,2,2,1,1,2,2,2,3,1,1
170071255,2,4,1,1,1,4,1,3,1,3
170071258,3,3,1,1,2,3,1,2,2,1
170071259,1,4,4,3,1,1,4,4,1,1
170071261,4,1,2,3,2,2,2,4,4,4
170071263,3,3,3,1,3,4,1,1,2,1
170071264,3,4,3,1,1,4,1,1,1,1
170071265,3,1,1,1,1,1,1,1,1,1
170071276,3,1,1,1,1,4,1,4,1,3
170071279,1,1,1,1,1,4,1,1,2,1
170071284,1,1,1,1,1,2,1,3,1,1
170071296,3,4,1,1,1,1,1,4,1,1
170071297,4,3,4,1,4,4,1,4,4,4
170071302,2,3,1,1,2,3,3,3,2,1
170071303,4,1,4,1,1,4,1,1,1,1
170071304,4,2,4,1,1,4,1,1,3,4
170071305,3,2,3,1,1,3,1,3,3,3
170071306,3,1,1,1,1,3,1,4,1,2
170071307,2,2,1,1,1,2,2,2,2,3
170071308,2,3,3,1,2,2,1,3,1,2
170071309,1,1,1,1,1,1,1,1,1,1
170071310,4,2,2,2,1,3,2,4,4,1
170071311,3,3,2,3,2,2,2,2,2,2
170071313,3,1,2,1,1,2,1,2,2,1
170071317,4,4,1,1,1,1,1,3,1,4
170071320,2,2,3,2,3,3,1,1,1,1
170071327,4,4,3,1,1,1,1,4,4,1
170071429,2,3,2,2,3,3,2,3,2,3
170071432,4,1,1,1,1,4,1,2,1,3
170071433,3,1,4,1,3,3,1,3,1,1
170071444,3,1,2,1,1,4,1,1,1,1
170071448,3,3,1,1,3,3,1,4,1,1
170071454,1,3,3,1,1,1,3,3,1,1
170071463,3,3,3,3,1,1,1,1,1,4
170071472,1,4,2,3,1,1,2,4,1,1
170071473,4,4,4,4,4,4,1,1,1,1
170071474,4,2,2,1,2,4,1,3,3,3
170071481,4,2,2,1,2,4,1,4,2,2
170071484,3,3,3,1,1,3,1,3,1,3
170071491,1,4,1,2,2,1,1,3,1,3
170071494,1,4,4,1,1,1,3,3,1,1
170071495,2,1,1,1,3,3,2,2,1,1
170071496,4,3,3,1,2,3,2,3,3,3
170071497,1,1,2,1,1,1,3,4,1,1
170071504,1,3,3,1,1,3,1,4,3,1
170071505,4,4,4,1,1,4,1,1,4,4
170071506,4,4,1,1,4,4,2,2,2,2
170071513,4,2,1,1,1,1,1,1,3,3
170071514,4,4,4,1,4,4,1,1,3,3
170071515,4,4,1,1,1,4,1,1,1,1
170071516,2,4,2,2,2,2,2,4,1,3
170071517,2,1,4,2,2,2,2,3,1,1
170071525,4,4,1,1,4,4,1,1,4,1
170071527,4,2,1,1,3,2,1,3,3,3
170071528,3,2,1,1,4,3,1,2,3,2
170071530,3,3,1,1,3,3,3,3,3,1
170071532,3,4,1,1,3,3,1,3,3,3
170071533,4,2,2,1,1,3,1,1,1,1
170071534,3,3,1,1,1,3,1,4,1,1
170071537,4,3,2,1,2,4,1,4,1,1
170071541,2,3,2,1,1,2,1,3,2,2
170071543,3,3,3,1,1,4,1,3,3,3
170071547,3,3,3,3,3,3,3,3,3,3
170071552,3,3,2,1,1,1,1,2,1,1
170071556,1,3,3,3,1,4,1,3,1,1
170071558,2,3,2,1,1,3,1,4,1,1
170071559,4,1,2,1,1,4,3,1,1,1
170071566,3,2,3,3,3,3,3,3,3,3
170071573,3,3,2,1,1,2,1,3,1,1
170071586,3,4,1,1,1,2,1,1,2,1
170071589,2,2,1,2,2,2,1,2,2,2
170071594,2,3,1,1,1,2,1,3,3,1
170071602,2,2,2,1,1,1,1,1,1,1
170071605,4,1,2,1,3,4,1,1,4,3
170071608,3,3,2,1,1,4,1,2,2,1
170071612,2,2,2,1,1,3,1,4,1,1
170071621,3,1,1,1,1,3,1,3,1,1
170071622,3,3,3,1,3,1,1,3,1,1
170071623,4,4,3,1,3,4,1,3,3,3
170071624,1,2,1,2,2,2,3,3,1,2
170071626,2,3,1,1,3,3,1,2,2,3
170071629,3,3,3,1,1,1,1,1,1,1
170071634,1,1,1,3,3,3,3,3,3,3
170071637,1,1,1,1,1,3,1,1,1,1
170071638,2,3,3,2,2,4,2,3,2,1
170071639,1,4,1,3,1,1,4,4,1,1
170071642,3,1,1,1,1,4,1,1,1,1
170071643,1,1,3,1,1,2,1,2,3,3
170071727,1,3,1,1,1,3,1,3,1,1
170071728,4,4,4,1,4,1,1,1,1,1
170071729,4,4,1,1,1,2,1,1,1,1
170071730,4,1,1,1,4,4,1,3,3,3
170071735,3,3,1,1,3,2,1,4,1,2
170071739,4,1,1,1,4,4,1,1,4,4
170071748,2,2,1,3,1,2,1,4,2,1
170071751,3,1,4,1,1,3,1,1,1,1
170071752,3,3,1,1,2,4,1,2,3,1
170071755,2,4,4,1,1,2,1,3,2,1
170071759,2,3,3,2,1,3,1,4,1,1
170071762,4,1,2,1,1,4,1,3,2,3
170071765,3,3,1,1,1,3,3,3,3,1
170071768,3,4,1,1,2,3,2,4,1,1
170071773,1,2,1,1,3,4,1,3,3,1
170071776,3,1,2,1,1,3,1,3,3,2
170071780,4,4,4,1,1,4,1,1,4,1
170071839,4,1,1,3,3,3,1,3,2,1
170071849,1,1,1,2,1,1,3,3,1,1
170071850,1,1,1,1,1,1,1,1,1,1
170071852,4,2,1,1,3,1,1,1,4,1
170071853,3,3,1,1,1,3,1,1,1,1
170071859,3,1,1,1,3,3,1,1,3,3
170071861,4,3,1,1,1,4,1,1,1,1
170071862,2,4,4,1,1,4,1,4,1,1
170071864,4,1,1,1,1,1,1,3,3,3
170071866,3,3,1,1,3,3,1,3,3,1
170071868,3,4,1,1,1,1,1,1,1,1
170071869,4,2,1,1,3,3,1,4,2,3
170071870,2,2,1,1,2,2,1,2,2,1
170071873,1,2,3,1,2,4,2,3,1,1
170071894,1,1,2,1,1,2,2,2,1,2
170071907,4,4,1,1,1,2,1,2,3,3
170071911,4,4,4,1,3,3,3,3,3,3
170071913,2,4,1,1,2,2,1,1,2,1
170071923,4,4,4,1,4,4,1,4,1,1
170071924,3,2,1,1,2,3,1,4,2,1
170071933,4,4,4,1,2,3,1,1,4,2
170071940,3,2,1,1,1,3,2,4,3,1
170071941,1,1,1,1,4,4,1,1,2,1
170072103,1,3,3,1,1,4,1,1,1,1
170072112,4,4,1,1,2,3,1,1,2,2
170072137,4,1,1,1,1,1,1,3,1,3
170072151,1,2,1,1,1,2,1,1,3,3
170072161,4,3,3,3,3,4,1,1,3,1
170072173,1,3,1,1,1,4,4,4,1,1
170072181,1,1,1,1,1,1,1,1,1,1
170072185,4,4,4,1,4,4,4,4,4,1
170072186,1,3,3,2,3,2,2,2,2,2
170072191,1,1,3,1,1,1,4,4,1,1
170072192,4,1,2,1,2,4,1,1,1,2
170072193,3,3,2,1,1,3,1,1,3,3
170072194,3,3,4,1,1,1,1,1,1,1
170072195,1,2,1,1,1,1,2,1,1,1
170072196,1,3,3,1,1,3,3,3,4,2
170072201,4,1,3,1,1,3,3,3,2,2
170072221,1,4,3,3,1,1,3,3,1,1
170072250,3,4,3,3,4,3,3,4,4,3
170072251,2,2,2,2,2,2,2,2,2,2
170072252,4,4,4,4,4,4,4,4,4,4
170072254,1,3,3,3,1,1,3,3,1,1
170072267,1,1,3,3,1,2,2,3,1,3
170072268,3,1,3,1,3,3,2,3,2,1
170072269,3,4,4,1,1,2,1,4,1,1
170072273,2,3,3,1,1,1,1,3,2,2
170072295,4,4,1,1,1,4,1,1,4,1
170072306,4,4,1,1,4,4,1,1,4,4
170072349,4,4,4,1,1,1,3,3,3,1
170072360,4,1,1,1,1,2,1,2,2,1
170072362,3,3,2,1,2,3,1,2,2,2
170072372,3,2,1,1,4,3,1,4,1,1
170072375,3,2,1,1,2,1,1,3,1,1
170072388,3,3,2,1,1,4,1,3,3,1
170072414,3,1,1,1,3,3,1,1,2,1
170072419,3,3,3,1,3,3,1,1,1,1
170072422,3,4,4,1,1,3,4,4,4,2
170072423,3,1,2,1,2,3,1,2,1,1
170072437,3,1,2,1,1,4,1,1,4,1
170072455,4,2,2,1,1,4,1,1,1,1
170072499,3,2,1,1,3,3,1,3,3,3
170072505,4,4,1,1,2,4,1,1,4,4
170072508,1,1,1,1,1,1,1,1,1,1
170072509,2,2,2,2,2,2,2,2,2,2
170072560,4,4,3,4,4,4,4,4,4,1
170072569,4,4,1,1,1,4,1,2,2,2
170072570,4,4,1,1,1,4,1,3,1,1
170072572,4,4,4,1,4,4,1,1,4,4
170072605,4,4,4,4,4,1,1,1,3,3
170072606,4,1,1,1,4,4,1,1,4,4
170072607,4,3,1,1,1,1,3,4,1,1
170072614,3,1,1,1,1,1,1,3,3,3
170072615,3,4,1,1,1,3,3,4,1,1
170072617,4,3,3,1,1,3,1,1,1,1
170072620,3,4,1,1,4,3,1,1,2,1
170072621,3,4,2,1,2,2,1,3,1,1
170072641,2,4,1,1,1,2,4,4,1,1
170072642,4,4,1,1,4,1,1,4,1,1
170072645,3,2,2,2,2,3,2,4,2,1
170072648,3,2,1,1,1,4,1,3,1,1
170072649,4,4,4,1,4,1,1,1,4,4
170072650,1,1,1,1,3,2,1,3,1,1
170072652,4,4,1,1,4,1,1,1,4,4
170072654,3,1,2,2,1,1,1,3,1,3
170072672,1,4,4,1,1,3,3,4,1,3
170072675,1,1,1,1,1,1,1,1,1,3
170072676,3,3,3,3,3,3,4,1,4,4
170072687,4,4,1,1,1,4,1,1,4,1
170072694,3,3,1,1,1,1,1,1,1,1
170072700,2,2,2,2,2,2,2,2,2,2
170072701,2,2,2,2,2,2,2,2,2,2
170072727,3,1,1,1,2,2,1,2,3,3
170072728,4,1,1,1,1,3,1,1,4,1
170072744,4,4,2,1,3,3,1,1,3,3
170072752,1,4,1,1,2,2,1,1,1,1
170072762,3,3,1,1,4,3,1,1,3,1
170072768,2,4,1,1,1,3,1,1,1,1
170072802,4,4,4,1,1,4,1,1,1,1
170072803,3,3,3,1,3,3,1,2,2,2
170072813,4,4,1,1,1,3,1,1,3,1
170072814,3,4,4,1,1,1,1,3,1,1
170072816,2,1,2,1,1,3,1,4,1,2
170072818,1,4,1,1,4,2,2,2,2,3
170072819,3,4,3,1,1,1,1,1,1,3
170072918,3,3,3,3,3,3,3,3,3,3
170072919,3,3,4,1,1,1,1,3,3,1
170072942,2,3,1,1,4,2,4,2,2,2
170072948,3,1,1,1,1,3,1,1,1,1
170072976,2,3,2,1,1,2,1,4,1,2
170072987,4,1,3,1,1,1,1,1,1,1
170072998,4,2,1,1,1,2,1,2,1,3
170073070,4,3,4,1,1,4,1,1,4,2
170073076,3,3,2,1,2,2,2,3,3,3
170073124,1,3,1,1,1,1,1,2,1,3
170073125,1,1,1,1,1,1,4,4,1,1
170073138,4,2,1,1,1,4,1,3,2,1
170073164,3,4,2,1,4,3,1,4,1,1
170073199,1,3,2,1,1,1,3,3,3,3
170073201,4,3,1,1,1,3,3,1,1,1
170073309,2,3,1,1,1,3,1,1,2,2
170073330,4,3,1,1,1,4,1,2,2,1
170073335,3,3,1,1,3,3,1,1,1,1
170073339,4,1,1,1,4,4,4,1,4,1
170073345,3,4,1,1,3,3,1,3,1,1
170073353,3,1,1,1,3,3,2,2,2,1
170073354,4,4,1,1,1,1,4,4,4,4
170073355,1,1,1,4,1,1,4,1,1,1
170073362,1,3,3,1,3,1,1,3,1,1
170073363,3,1,1,1,1,3,3,2,3,3
170073432,3,2,1,1,2,4,1,4,2,3
170073433,3,4,1,1,3,3,1,3,3,1
170073449,3,2,1,1,1,3,1,3,1,1
170073457,4,1,1,1,3,4,1,1,4,4
170073458,4,2,1,1,4,4,1,4,2,2
170073459,3,4,3,1,2,2,3,1,3,3
170073463,4,1,1,1,3,3,1,1,1,1
170073471,3,3,2,1,2,2,1,1,3,1
170073472,4,4,4,1,1,4,4,4,1,1
170073479,4,1,1,1,3,4,1,1,3,4
170073480,3,3,3,1,2,2,1,1,2,2
170073482,3,1,2,1,1,3,3,4,1,3
170073484,2,1,1,1,2,1,1,1,1,1
170073487,3,4,4,1,1,4,1,1,4,4
170073488,4,4,1,1,1,4,1,1,4,1
170073538,3,3,1,1,2,3,2,3,1,2
170073540,1,4,1,1,1,1,1,1,1,1
170073559,2,2,1,1,4,3,1,1,3,2
170073582,2,1,3,1,1,2,1,1,1,1
170073584,4,4,1,1,1,4,1,1,4,4
170073588,3,4,1,1,3,4,1,3,2,3
170073614,3,2,2,2,2,4,1,1,1,2
170073615,4,4,1,1,1,1,1,3,1,1
170073616,4,4,1,1,1,4,1,3,3,3
170073617,4,1,1,1,1,1,1,1,1,3
170073626,4,4,1,1,1,4,1,4,1,4
170073627,4,1,1,1,1,4,1,1,1,1
170073628,4,4,2,1,2,4,1,3,3,4
170073630,4,4,1,1,1,4,1,1,4,4
170073632,3,1,1,4,4,4,1,4,1,4
170073637,3,3,3,1,2,4,2,3,1,1
170073640,3,3,4,1,3,3,3,4,1,1
170073642,1,4,2,4,2,1,3,3,3,1
170073643,2,3,1,1,2,4,1,3,3,3
170073649,4,4,1,1,1,4,1,1,1,1
170073695,3,4,1,1,1,3,1,4,2,3
170073746,4,1,1,1,1,4,1,1,1,1
170073747,2,3,2,2,1,1,3,3,1,1
170073753,1,1,1,3,1,1,3,3,1,1
170073754,4,2,1,1,4,4,1,1,3,1
170073761,2,1,1,1,1,3,1,3,3,3
170073764,2,3,1,1,2,2,2,3,1,2
170073765,4,2,1,1,1,4,1,2,1,4
170073766,4,2,3,1,3,1,1,1,3,1
170073783,1,1,1,1,1,4,1,2,2,2
170073787,3,3,3,3,3,3,3,3,2,2
170073788,4,2,2,2,2,2,2,2,2,2
170073795,4,4,1,1,3,4,2,1,2,2
170073818,3,3,3,3,3,3,3,4,3,2
170073867,3,1,1,1,4,3,1,3,1,3
170073868,4,4,1,1,1,1,1,1,1,1
170073870,4,1,1,1,1,4,1,1,1,1
170073871,1,1,1,1,1,1,1,1,1,1
170073904,4,2,1,1,1,4,1,1,1,1
170073905,4,1,1,1,3,4,1,3,3,1
170073906,4,4,1,1,1,4,1,1,1,1
170073913,1,2,1,1,1,1,1,1,2,1
170073914,2,4,3,2,2,2,1,2,2,2
170073915,4,4,1,1,1,4,1,1,1,1
170073952,1,1,1,1,3,3,1,3,3,1
170074030,1,1,2,2,1,1,3,2,1,1
170074031,2,4,2,1,2,2,1,4,2,2
170074032,1,4,4,4,4,3,3,4,2,1
170074037,4,4,1,1,2,3,1,2,1,1
170074038,4,4,1,1,1,4,4,1,4,3
170074040,1,3,2,1,1,1,2,4,1,1
170074041,3,4,1,1,1,4,1,2,2,3
170074064,4,4,1,1,1,4,1,4,4,2
170074071,4,1,1,1,1,4,1,1,1,3
170074073,3,3,3,3,3,3,3,3,2,3
170074077,4,1,1,1,1,3,1,2,2,2
170074124,1,1,4,2,4,2,2,2,2,1
170074125,4,3,1,1,1,4,1,1,1,1
170074163,3,3,2,1,3,3,1,1,3,3
170074164,4,4,1,1,4,2,1,4,1,1
170074168,4,3,4,1,1,3,3,1,3,3
170074169,4,1,1,1,1,4,1,1,4,1
170074178,3,3,1,1,3,3,1,3,3,3
170074186,4,1,1,1,1,4,1,1,1,1
170074199,3,1,1,1,1,1,1,3,3,1
170074200,3,1,1,1,1,3,1,4,1,3
170074201,4,1,1,1,1,3,3,1,1,1
170074202,3,3,3,3,3,3,3,3,3,3
170074204,4,4,4,1,1,1,3,3,1,1
170074205,2,3,3,3,3,3,4,3,3,1
170074208,1,4,4,1,1,4,1,1,4,4
170074211,1,3,1,1,4,4,1,1,4,4
170074213,3,4,4,4,1,4,1,1,4,4
170074214,3,1,2,1,1,3,1,1,1,3
170074217,4,1,1,1,4,4,1,1,1,2
170074222,4,2,1,1,1,3,1,3,2,2
170074223,4,3,3,1,1,2,2,4,1,1
170074225,1,4,2,1,2,1,1,1,1,1
170074230,2,4,1,1,4,4,1,4,1,3
170074231,3,3,1,1,1,3,1,3,3,1
170074232,3,3,3,1,1,4,1,4,1,1
170074236,2,2,3,2,4,4,3,3,3,3
170074237,1,4,4,1,2,1,2,3,1,3
170074238,4,2,2,1,2,4,1,2,2,1
170074239,3,2,2,1,1,2,2,3,1,1
170074240,2,2,3,1,1,3,1,4,1,1
170074241,1,1,1,4,4,3,4,4,4,4
170074242,3,2,1,1,1,3,1,2,2,2
170074245,3,4,3,2,2,3,1,3,3,1
170074248,3,3,3,1,3,1,1,3,3,2
170074249,1,3,4,2,2,2,2,2,1,1
170074252,1,4,4,3,4,4,4,4,4,4
170074255,3,3,3,1,3,3,1,4,4,3
170074256,4,4,4,4,4,1,1,1,4,3
170074257,3,3,2,1,1,3,1,1,3,1
170074258,3,3,1,1,1,3,1,3,1,1
170074261,1,3,1,1,2,3,1,3,3,1
170074264,4,4,4,1,1,4,1,1,1,1
170074271,2,1,2,1,2,2,1,2,2,3
170074274,3,1,1,1,1,3,1,1,1,3
170074275,4,3,3,4,3,3,3,4,1,1
170074283,3,4,2,2,2,3,3,3,1,1
170074287,3,3,3,1,3,3,1,1,1,1
170074290,4,1,1,1,3,3,1,1,1,1
170074294,1,2,4,1,1,2,2,4,1,1
170074296,3,3,1,1,1,1,1,3,1,1
170074297,3,2,2,1,2,2,2,4,4,2
170074298,2,2,2,1,1,2,3,3,1,2
170074304,4,2,1,1,1,4,1,1,1,2
170074305,1,2,3,1,2,2,2,3,2,1
170074306,2,2,2,2,1,2,1,2,1,1
170074307,2,4,1,1,1,1,2,4,4,4
170074310,3,4,3,3,3,3,1,1,3,4
170074311,4,1,1,1,1,4,1,1,1,1
170074312,3,2,1,1,1,2,1,1,1,1
170074313,1,3,2,4,3,1,1,1,1,1
170074314,3,3,2,1,2,3,1,2,2,2
170074315,3,3,2,2,2,2,2,1,3,3
170074320,4,4,1,1,1,4,1,1,1,1
170074321,3,4,1,2,1,1,1,3,3,3
170074331,3,1,2,1,3,3,1,4,3,1
170074336,3,3,2,2,2,3,2,3,2,2
170074339,1,3,1,1,1,1,1,2,1,1
170074344,4,1,2,1,1,3,1,2,2,3
170074348,2,3,4,1,3,1,1,4,1,2
170074351,3,2,2,1,3,3,1,4,4,3
170074355,3,3,2,1,3,4,1,3,1,1
170074356,4,4,1,1,1,4,2,3,1,1
170074362,1,4,4,2,2,2,2,4,4,1
170074363,4,1,1,1,4,2,1,1,2,4
170074376,3,4,2,1,1,2,2,4,1,2
170074382,4,3,1,1,2,4,1,1,3,1
170074385,3,3,1,1,1,3,2,1,3,3
170074386,3,3,3,3,3,1,3,3,3,3
170074389,2,4,1,1,3,3,1,1,2,3
170074391,3,3,1,1,1,4,1,1,3,1
170074398,1,1,3,1,1,1,1,4,1,3
170074405,3,3,4,1,1,3,1,3,2,3
170074406,4,4,4,4,4,4,4,4,4,4
