D_INTERVIEW,Q224,Q225,Q226,Q227,Q228,Q229,Q230,Q231,Q232,Q233
458070038,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070039,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070040,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070041,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0
458070042,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
458070043,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070044,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
458070045,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
458070046,3.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0
458070047,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
458070048,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0
458070049,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070050,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070051,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070052,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
458070053,1.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0
458070054,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
458070055,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0
458070056,1.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0
458070057,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0
458070058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
458070059,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0
458070060,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
458070061,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
458070062,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
458070063,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
458070064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
458070065,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070066,1.0,2.0,3.0,1.0,4.0,4.0,3.0,2.0,3.0,3.0
458070067,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070068,2.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0
458070069,1.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0
458070070,2.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0
458070071,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0
458070072,3.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
458070073,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
458070074,1.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0
458070075,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0
458070076,3.0,4.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0
458070077,2.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0
458070078,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0
458070079,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0
458070080,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070081,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0
458070082,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070083,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
458070084,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0
458070085,4.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0
458070086,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
458070087,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
458070088,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0
458070089,2.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0
458070090,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0
458070091,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0
458070092,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,2.0
458070093,3.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0
458070094,4.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,3.0
458070095,4.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0
458070096,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070097,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
458070098,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0
458070099,4.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0
458070100,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0
458070101,4.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,3.0
458070102,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0
458070103,2.0,4.0,2.0,1.0,3.0,4.0,2.0,1.0,2.0,4.0
458070104,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070105,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0
458070106,4.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0
458070107,4.0,4.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0
458070108,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
458070109,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070110,4.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0
458070111,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070112,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070113,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
458070114,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
458070115,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070116,3.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0
458070117,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
458070118,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0
458070119,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070120,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,3.0
458070121,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0
458070122,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0
458070123,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0
458070124,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0
458070125,4.0,4.0,4.0,1.0,4.0,4.0,1.0,2.0,2.0,3.0
458070126,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0
458070127,4.0,1.0,2.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0
458070128,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0
458070129,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0
458070130,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0
458070131,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0
458070132,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0
458070133,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
458070134,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0
458070135,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0
458070136,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070137,2.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0
458070138,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
458070139,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0
458070140,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0
458070141,1.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0
458070142,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
458070143,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
458070144,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0
458070145,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070146,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070147,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0
458070148,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
458070149,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
458070150,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070151,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070152,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070153,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070154,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
458070155,4.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,2.0
458070156,3.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0
458070157,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0
458070158,4.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0
458070159,4.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,2.0
458070160,3.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0
458070161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
458070162,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
458070163,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0
458070164,3.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0
458070165,3.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0
458070166,1.0,3.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,2.0
458070167,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0
458070168,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0
458070169,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
458070170,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0
458070171,2.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,1.0,2.0
458070172,1.0,2.0,2.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0
458070173,1.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0
458070174,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0
458070175,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070176,2.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0
458070177,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070178,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0
458070179,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0
458070180,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0
458070181,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0
458070182,1.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0
458070183,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0
458070184,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0
458070185,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0
458070186,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0
458070187,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0
458070188,3.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,3.0,3.0
458070189,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0
458070190,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
458070191,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
458070192,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
458070193,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
458070194,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070195,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
458070196,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0
458070197,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
458070198,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070199,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
458070200,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0
458070201,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
458070202,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
458070203,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
458070204,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0
458070205,2.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0
458070206,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0
458070207,2.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0
458070208,2.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0
458070209,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0
458070210,2.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,2.0,1.0
458070211,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0
458070212,3.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0
458070213,2.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0
458070214,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070215,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0
458070216,2.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0
458070217,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0
458070218,2.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,1.0
458070219,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0
458070220,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
458070221,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0
458070222,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070223,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
458070224,1.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0
458070225,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0
458070226,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0
458070227,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070228,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
458070229,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0
458070230,3.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0
458070231,3.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0
458070232,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
458070233,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0
458070234,1.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0
458070235,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0
458070236,3.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0
458070237,1.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0
458070238,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0
458070239,4.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0
458070240,3.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0
458070241,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0
458070242,2.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0
458070243,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0
458070244,2.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0
458070245,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0
458070246,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070247,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0
458070248,3.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
458070249,4.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,4.0,1.0
458070250,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0
458070251,2.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0
458070252,3.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0
458070253,3.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0
458070254,4.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0
458070255,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0
458070256,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0
458070257,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0
458070258,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0
458070259,1.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0
458070260,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
458070261,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
458070262,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
458070263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
458070264,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
458070265,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0
458070266,1.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0
458070267,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
458070268,2.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0
458070269,2.0,4.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0
458070270,3.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0
458070271,2.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
458070272,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0
458070273,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
458070274,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0
458070275,2.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0
458070276,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0
458070277,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
458070278,1.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0
458070279,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0
458070280,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
458070281,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0
458070282,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0
458070283,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070284,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
458070285,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0
458070286,3.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0
458070287,1.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0
458070288,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0
458070289,1.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0
458070290,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0
458070291,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0
458070292,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0
458070293,3.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0
458070294,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0
458070295,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
458070296,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0
458070297,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0
458070298,2.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0
458070299,2.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0
458070300,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0
458070301,3.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0
458070302,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0
458070303,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
458070304,3.0,4.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0
458070305,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0
458070306,4.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0
458070307,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0
458070308,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0
458070309,1.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0
458070310,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,3.0
458070311,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0
458070312,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0
458070313,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0
458070314,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0
458070315,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0
