D_INTERVIEW,Q224,Q225,Q226,Q227,Q228,Q229,Q230,Q231,Q232,Q233
458070044,2,3,2,2,2,2,3,3,2,2
458070045,1,1,1,4,1,1,4,4,1,1
458070046,3,3,2,1,3,3,2,2,2,2
458070047,2,3,2,2,2,2,2,3,2,2
458070048,4,2,2,2,2,3,2,2,2,3
458070049,3,3,3,3,3,3,3,3,3,3
458070050,2,2,2,2,2,2,2,2,2,2
458070051,3,3,3,3,3,3,3,3,3,3
458070052,2,2,2,2,2,3,3,2,2,2
458070053,1,3,1,3,2,1,3,4,1,1
458070054,3,2,2,2,2,3,3,3,3,3
458070055,3,2,3,2,3,2,3,2,3,3
458070056,1,4,4,1,3,2,3,3,3,2
458070057,2,3,2,2,2,2,3,3,3,2
458070058,1,1,1,1,1,1,1,1,1,1
458070059,1,2,1,2,3,2,2,1,1,2
458070060,2,3,3,2,2,2,3,2,2,2
458070061,1,1,1,1,1,1,1,1,1,1
458070062,1,1,2,2,2,2,1,2,2,2
458070063,2,1,2,2,2,2,2,1,2,2
458070064,1,1,1,1,1,1,1,3,1,1
458070065,2,2,2,2,2,2,2,2,2,2
458070066,1,2,3,1,4,4,3,2,3,3
458070067,1,1,1,3,3,3,3,3,3,3
458070068,2,4,4,4,3,2,4,4,4,2
458070069,1,3,3,3,3,2,3,4,4,2
458070070,2,3,4,3,2,2,3,4,1,1
458070071,1,4,4,4,4,1,4,4,1,1
458070072,3,4,2,1,2,3,1,2,2,2
458070073,2,2,1,2,2,2,1,2,1,2
458070074,1,3,4,4,4,4,3,3,4,4
458070075,2,2,3,3,3,4,4,4,4,2
458070076,3,4,1,1,4,3,2,3,1,2
458070077,2,4,2,2,4,2,4,3,3,3
458070078,2,1,1,2,1,3,2,1,1,2
458070079,1,3,1,1,1,1,2,3,1,1
458070080,2,2,2,3,3,3,3,3,3,3
458070081,2,1,1,1,1,3,2,2,3,3
458070082,1,2,2,2,2,2,2,2,2,2
458070083,2,1,1,1,1,1,1,1,1,1
458070084,3,2,2,1,3,3,2,3,3,2
458070085,4,1,1,1,3,4,1,2,2,2
458070086,4,2,2,2,2,3,2,2,2,2
458070087,3,3,2,2,2,2,2,2,3,3
458070088,3,3,2,2,3,3,2,3,3,2
458070089,2,3,3,3,2,2,3,4,2,1
458070090,3,2,2,1,3,3,2,2,3,2
458070091,4,3,4,4,4,4,2,2,2,2
458070092,4,4,4,1,4,4,1,4,4,2
458070093,3,2,1,1,3,3,1,2,3,2
458070094,4,2,1,1,4,4,1,2,2,3
458070095,4,2,1,1,2,4,1,1,3,2
458070096,3,3,3,3,3,3,3,3,3,3
458070097,1,2,1,1,1,1,1,1,2,3
458070098,4,2,1,1,1,4,1,1,2,3
458070099,4,2,2,2,3,4,2,2,2,1
458070100,4,1,1,1,4,4,1,1,1,3
458070101,4,2,1,1,4,4,2,1,2,3
458070102,4,2,1,1,1,4,1,1,2,3
458070103,2,4,2,1,3,4,2,1,2,4
458070104,2,2,2,2,2,2,2,2,2,2
458070105,2,1,1,1,3,3,3,2,2,2
458070106,4,2,1,1,4,4,1,1,2,2
458070107,4,4,3,1,1,4,3,3,3,3
458070108,3,2,3,2,2,2,3,2,2,2
458070109,3,2,2,2,2,2,2,2,2,2
458070110,4,2,1,1,4,4,1,1,1,2
458070111,3,2,3,3,3,3,3,3,3,3
458070112,2,2,2,2,2,2,2,2,2,2
458070113,1,2,2,2,2,2,3,2,2,2
458070114,2,2,2,2,2,2,2,2,2,3
458070115,1,3,3,2,2,2,2,2,2,2
458070116,3,1,1,2,2,3,3,4,3,1
458070117,3,3,3,2,3,3,3,2,3,3
458070118,2,2,3,2,2,3,2,3,2,3
458070119,4,2,2,2,2,2,2,2,2,2
458070120,4,1,1,1,3,4,1,1,4,3
458070121,2,2,2,2,2,2,4,4,2,2
458070122,3,2,2,2,3,2,3,3,3,2
458070123,2,1,1,3,3,2,1,2,2,2
458070124,4,2,2,2,2,2,2,4,2,2
458070125,4,4,4,1,4,4,1,2,2,3
458070126,4,2,2,2,2,4,2,2,2,3
458070127,4,1,2,1,4,4,1,2,2,2
458070128,3,3,2,2,3,3,2,2,3,3
458070129,2,2,2,3,3,3,2,2,2,3
458070130,2,2,2,4,1,2,2,2,2,2
458070131,1,2,2,3,3,3,3,3,2,2
458070132,4,1,1,1,1,4,1,1,4,2
458070133,2,2,2,3,2,3,3,3,3,3
458070134,4,2,2,2,3,3,2,2,2,3
458070135,3,2,2,2,3,3,2,3,2,2
458070136,3,3,3,3,3,3,3,3,3,3
458070137,2,4,3,2,2,2,3,4,1,1
458070138,1,4,4,4,1,1,4,4,1,1
458070139,2,3,3,3,2,2,3,3,1,1
458070140,3,2,2,2,3,3,2,3,2,2
458070141,1,3,3,3,2,1,3,3,1,1
458070142,1,1,2,4,4,4,4,4,4,4
458070143,3,1,1,2,1,1,1,2,2,1
458070144,2,2,2,3,3,3,3,2,2,3
458070145,2,2,2,2,2,2,2,2,2,2
458070146,2,2,2,2,2,2,2,2,2,2
458070147,2,3,3,3,3,4,3,3,4,4
458070148,4,1,1,1,1,1,1,1,1,4
458070149,3,3,3,4,4,4,4,4,4,4
458070150,2,2,2,2,2,2,2,2,2,2
458070151,2,2,2,2,2,2,2,2,2,2
458070152,4,2,2,2,2,2,2,2,2,2
458070153,3,3,3,3,3,3,3,3,3,3
458070154,1,1,2,4,4,4,4,4,4,4
458070155,4,1,1,1,3,4,3,4,4,2
458070156,3,3,2,2,2,4,4,2,4,2
458070157,3,2,2,2,2,3,3,4,1,2
458070158,4,2,2,2,3,3,3,4,2,2
458070159,4,2,2,1,3,3,2,4,1,2
458070160,3,2,1,3,3,2,4,4,4,2
458070161,1,1,1,1,1,1,1,1,1,1
458070162,1,1,2,1,1,1,1,1,1,1
458070163,1,1,1,2,2,1,2,1,1,2
458070164,3,1,1,3,2,3,4,3,1,3
458070165,3,2,1,2,3,2,4,2,1,2
458070166,1,3,1,4,2,1,4,4,1,2
458070167,2,2,1,1,3,2,2,4,3,2
458070168,3,3,2,3,2,3,2,3,2,2
458070169,3,2,1,2,3,2,2,2,2,2
458070170,2,3,2,2,3,2,3,4,2,2
458070171,2,3,2,3,2,1,4,4,1,2
458070172,1,2,2,4,1,1,4,4,2,2
458070173,1,2,3,3,2,1,2,4,2,2
458070174,1,2,2,3,2,2,4,2,2,2
458070175,3,3,3,3,3,3,3,3,3,3
458070176,2,2,3,3,2,2,4,4,4,4
458070177,3,3,3,3,3,3,3,3,3,3
458070178,2,4,2,4,2,2,2,2,2,2
458070179,1,1,1,4,4,1,1,4,4,4
458070180,1,2,1,4,1,1,1,2,2,2
458070181,1,1,1,1,4,4,1,1,4,1
458070182,1,3,2,3,3,2,3,4,2,2
458070183,2,3,2,3,3,2,2,2,2,3
458070184,3,2,2,4,3,3,3,4,3,2
458070185,2,3,2,1,2,2,3,3,3,2
458070186,2,3,3,2,3,3,2,2,3,3
458070187,2,3,3,3,4,3,2,3,3,2
458070188,3,2,3,2,4,1,1,2,3,3
458070189,2,1,1,2,3,3,1,2,2,2
458070190,1,2,2,4,4,4,4,4,4,4
458070191,4,4,4,4,4,4,4,4,4,4
458070192,1,4,4,4,4,4,4,4,4,4
458070193,2,2,4,4,4,4,4,4,4,4
458070194,2,2,2,2,2,2,2,2,2,2
458070195,3,3,3,4,4,4,4,4,4,4
458070196,2,3,3,3,3,3,2,3,3,2
458070197,1,2,4,4,4,4,4,4,4,4
458070198,2,2,1,2,2,2,2,2,2,2
458070199,2,2,2,2,1,2,2,2,2,2
458070200,2,2,3,3,3,3,3,3,2,3
458070201,2,2,1,1,1,2,1,1,2,2
458070202,1,1,2,2,2,1,2,2,2,2
458070203,2,2,1,2,1,1,1,2,1,2
458070204,2,1,2,2,3,2,2,1,2,2
458070205,2,4,2,3,2,2,3,4,2,2
458070206,2,2,2,3,2,2,4,4,2,2
458070207,2,4,2,3,2,2,3,3,1,3
458070208,2,1,1,2,2,1,3,4,3,3
458070209,2,3,2,2,2,3,3,3,2,2
458070210,2,2,1,3,1,2,4,3,2,1
458070211,2,2,1,3,2,2,3,2,3,2
458070212,3,4,2,3,2,2,2,3,3,2
458070213,2,4,3,3,2,2,1,3,2,2
458070214,1,4,3,2,2,2,2,2,2,2
458070215,2,3,1,3,2,2,3,3,2,2
458070216,2,3,2,3,2,2,4,3,3,3
458070217,2,2,2,3,2,2,3,2,2,2
458070218,2,4,3,2,3,2,3,4,4,1
458070219,2,3,3,2,1,2,3,3,2,2
458070220,4,4,4,4,4,4,4,4,4,4
458070221,2,3,3,2,2,2,3,3,3,2
458070222,2,3,3,3,3,3,3,3,3,3
458070223,1,1,1,2,1,2,2,2,1,1
458070224,1,2,1,3,3,3,2,2,3,3
458070225,2,2,2,3,2,3,2,3,1,1
458070226,2,3,3,3,2,2,3,3,2,2
458070227,3,3,3,3,3,3,3,3,3,3
458070228,2,3,2,2,2,1,2,2,2,2
458070229,3,3,2,2,3,3,3,2,2,2
458070230,3,3,4,4,2,2,2,4,4,4
458070231,3,2,1,1,3,3,1,2,3,2
458070232,1,3,2,2,3,2,2,2,2,2
458070233,3,2,1,1,3,3,2,2,4,2
458070234,1,4,2,3,2,2,4,4,4,4
458070235,1,1,1,1,4,4,1,2,1,1
458070236,3,2,1,1,1,3,1,3,3,1
458070237,1,3,2,3,2,3,1,3,3,2
458070238,3,2,2,3,3,2,3,3,2,2
458070239,4,1,1,1,4,4,1,2,2,2
458070240,3,2,1,2,3,2,4,3,2,2
458070241,2,3,3,3,2,3,2,3,3,3
458070242,2,4,3,4,2,2,4,4,2,2
458070243,2,2,2,2,2,2,3,2,2,1
458070244,2,4,1,3,2,2,3,3,2,2
458070245,3,2,3,2,2,3,2,3,3,3
458070246,2,2,2,2,2,2,2,2,2,2
458070247,2,3,3,2,2,2,3,3,2,3
458070248,3,2,4,2,3,3,3,2,3,3
458070249,4,2,1,1,3,4,2,2,4,1
458070250,4,4,4,2,4,3,3,3,3,2
458070251,2,3,1,3,1,2,3,2,1,1
458070252,3,4,4,1,3,3,3,3,3,3
458070253,3,2,1,1,1,3,1,3,3,1
458070254,4,2,2,2,2,4,2,3,2,2
458070255,3,2,2,2,3,3,2,3,3,3
458070256,2,3,2,2,3,3,2,3,3,2
458070257,2,3,3,3,2,2,3,3,2,2
458070258,4,2,2,2,3,2,2,2,3,3
458070259,1,3,4,3,2,1,3,4,1,1
458070260,2,3,3,2,2,2,3,3,2,2
458070261,1,2,1,2,1,2,1,1,1,1
458070262,1,1,1,1,1,1,2,1,1,1
458070263,1,1,1,1,1,1,1,1,1,1
458070264,3,3,3,3,3,3,3,3,3,3
458070265,2,3,2,2,3,2,3,2,3,3
458070266,1,1,1,3,2,2,4,4,1,2
458070267,4,4,3,4,3,4,4,4,4,4
458070268,2,3,2,3,2,2,3,4,2,1
458070269,2,4,3,3,1,1,3,4,1,1
458070270,3,3,2,2,3,3,2,4,3,2
458070271,2,4,3,4,1,1,4,4,1,1
458070272,4,2,2,2,4,4,2,2,4,4
458070273,3,3,2,2,2,3,3,2,2,2
458070274,1,2,2,3,2,2,2,4,4,4
458070275,2,3,2,2,4,3,4,3,3,3
458070276,3,2,1,1,3,3,3,2,2,2
458070277,2,2,2,2,2,2,3,3,2,2
458070278,1,1,1,3,2,2,4,2,2,2
458070279,1,1,1,1,3,3,1,1,1,4
458070280,1,2,2,1,1,1,2,1,1,1
458070281,2,3,2,2,2,2,3,2,3,2
458070282,1,1,1,3,3,2,3,3,2,1
458070283,2,3,3,2,2,2,2,2,2,2
458070284,2,2,1,1,2,2,2,2,2,2
458070285,4,1,1,1,4,4,1,1,2,2
458070286,3,2,1,1,2,3,1,3,3,2
458070287,1,3,2,3,3,4,1,3,3,3
458070288,1,1,1,4,1,1,1,1,1,4
458070289,1,3,4,3,3,2,3,3,3,2
458070290,2,2,2,3,2,2,1,2,2,2
458070291,2,3,2,2,2,2,3,3,3,2
458070292,2,2,3,3,2,2,3,3,3,2
458070293,3,1,1,1,3,3,2,2,3,2
458070294,2,1,1,2,2,1,2,1,2,1
458070295,1,4,1,1,1,1,1,1,1,1
458070296,2,2,1,3,2,1,2,2,1,2
458070297,2,1,1,4,1,1,2,1,1,1
458070298,2,1,1,3,2,2,3,2,1,2
458070299,2,2,1,4,1,1,1,2,1,2
458070300,2,3,3,2,3,3,2,2,3,1
458070301,3,1,1,1,4,3,1,2,1,1
458070302,2,2,1,1,2,3,1,3,2,1
458070303,2,2,2,2,2,2,2,2,2,2
458070304,3,4,1,2,3,4,2,3,3,3
458070305,3,3,3,2,3,3,2,3,3,3
458070306,4,3,2,2,1,3,2,2,2,2
458070307,3,2,2,1,2,3,1,1,2,2
458070308,3,3,3,2,3,2,3,3,3,3
458070309,1,2,1,2,3,2,3,3,1,1
458070310,4,1,1,1,4,4,1,1,4,3
458070311,3,2,3,2,3,2,3,3,3,2
458070312,2,3,2,3,2,2,3,3,2,2
458070313,1,3,3,3,2,2,3,2,2,1
458070314,3,2,2,1,2,3,2,2,2,3
458070315,3,2,3,3,2,4,3,3,3,2
458070316,3,1,2,2,2,2,3,3,2,2
458070317,3,3,3,2,2,3,2,3,2,3
458070318,3,3,1,2,3,3,3,4,4,2
458070319,3,2,2,4,3,4,3,3,3,3
458070320,3,2,1,1,4,3,1,2,2,2
458070321,3,2,2,1,2,3,3,2,2,1
458070322,3,2,1,2,3,3,1,2,2,1
458070323,4,2,2,2,3,4,2,2,3,2
458070324,3,2,3,2,2,2,4,3,3,2
458070325,2,2,3,3,2,2,2,2,2,2
458070326,2,3,2,2,3,2,2,3,2,2
458070327,2,3,3,3,3,1,3,3,3,2
458070328,2,3,3,3,3,2,3,3,3,3
458070329,3,2,1,1,3,3,1,1,2,2
458070330,1,4,2,4,2,1,3,4,2,2
458070331,2,2,1,3,2,3,2,3,2,2
458070332,2,3,3,3,2,2,3,3,3,3
458070333,3,2,1,2,3,3,2,2,2,2
458070334,3,2,4,3,4,3,4,3,3,3
458070335,3,3,2,3,3,3,2,3,3,3
458070336,4,4,4,2,3,3,2,2,3,3
458070337,2,3,2,2,2,2,3,2,2,2
458070338,3,1,1,1,1,1,2,2,2,1
458070339,2,2,2,2,2,2,2,2,2,2
458070340,2,2,3,2,3,3,2,3,2,3
458070341,2,2,2,2,3,3,3,3,3,2
458070342,2,2,2,2,2,2,3,3,3,2
458070343,2,2,3,2,2,2,2,2,2,2
458070344,2,3,3,3,2,3,3,3,2,3
458070345,2,2,2,2,2,2,3,3,2,2
458070346,2,2,3,3,3,3,2,3,3,3
458070347,3,3,2,2,2,2,3,2,2,2
458070348,3,1,1,1,1,3,3,3,3,3
458070349,1,3,2,1,2,2,3,2,3,2
458070350,2,3,2,2,2,2,3,3,2,2
458070351,3,3,2,3,2,3,3,4,2,2
458070352,2,3,3,2,2,2,2,3,3,2
458070353,2,1,1,2,2,2,3,2,2,1
458070354,2,3,2,3,2,2,3,3,1,3
458070355,2,2,1,2,2,2,2,3,3,2
458070356,2,1,1,2,2,1,2,2,1,2
458070357,3,2,1,1,3,3,2,3,3,2
458070358,3,1,1,1,1,1,3,1,1,1
458070359,2,2,1,2,3,2,3,1,2,2
458070360,1,2,3,1,2,2,1,2,3,2
458070361,2,3,2,1,2,3,2,2,1,2
458070362,2,1,3,2,1,1,2,3,1,2
458070363,1,2,3,2,2,3,2,1,2,2
458070364,1,3,2,1,3,2,1,3,2,2
458070365,2,1,3,2,1,2,3,2,1,1
458070366,1,3,2,1,2,3,3,1,2,2
458070367,1,2,3,2,1,2,2,3,2,1
458070368,4,2,1,1,4,3,2,3,3,2
458070369,1,4,1,2,1,1,4,4,1,2
458070370,1,4,2,4,1,1,4,4,1,1
458070371,4,4,1,1,1,3,1,3,3,3
458070372,4,3,1,1,4,4,1,2,3,3
458070373,4,2,1,1,4,4,1,1,4,4
458070374,4,1,1,1,3,4,1,2,3,2
458070375,2,2,2,2,2,2,2,2,2,2
458070376,1,1,1,1,1,1,1,2,1,1
458070377,2,2,2,3,4,2,2,4,2,2
458070378,2,3,1,1,3,3,1,3,3,2
458070379,4,3,3,4,4,3,3,3,3,4
458070380,4,3,3,4,4,3,3,3,3,4
458070381,3,2,3,3,1,2,3,3,2,2
458070382,3,3,1,1,4,2,3,3,2,1
458070383,2,4,2,3,3,2,3,3,1,2
458070384,2,2,2,3,3,3,2,3,3,3
458070385,2,3,2,3,2,2,2,3,2,2
458070386,1,3,1,1,1,1,3,4,2,2
458070387,1,4,1,2,1,2,3,4,1,1
458070388,2,4,1,3,1,1,3,4,1,1
458070389,2,4,2,3,3,3,3,4,4,2
458070390,1,1,1,1,1,1,1,1,1,1
458070391,1,4,1,3,1,1,4,4,3,2
458070392,2,3,3,4,3,4,4,4,4,4
458070393,1,3,2,3,1,1,4,4,1,2
458070394,2,1,2,1,2,2,2,1,2,2
458070395,2,2,3,2,2,3,2,2,2,2
458070396,4,4,4,4,4,4,4,4,4,4
458070397,1,1,1,1,1,1,1,1,1,1
458070398,2,3,2,2,2,3,3,3,2,2
458070399,2,3,2,3,3,2,3,4,3,4
458070400,1,4,2,3,1,1,3,3,3,4
458070401,2,3,1,1,2,3,1,1,2,2
458070402,3,3,1,1,3,3,3,3,3,3
458070403,1,1,1,1,1,1,1,2,1,1
458070404,3,1,1,1,4,4,1,2,3,1
458070405,2,1,1,2,1,2,2,2,2,1
458070406,3,2,1,1,3,3,2,1,3,2
458070407,2,2,1,2,3,2,2,2,3,2
458070408,3,3,2,2,3,3,1,2,2,2
458070409,4,2,1,2,3,3,2,2,2,3
458070410,1,1,1,1,1,4,1,1,4,4
458070411,3,3,3,3,3,3,3,3,3,3
458070412,3,1,1,1,2,3,1,2,2,2
458070413,4,2,1,1,4,4,3,2,4,2
458070414,2,2,2,1,3,2,1,2,2,3
458070415,3,2,2,2,3,3,2,2,3,2
458070416,3,2,1,1,2,3,2,4,2,2
458070417,1,4,4,4,1,1,4,4,1,1
458070418,2,2,2,3,2,2,3,2,3,3
458070419,3,3,4,2,3,3,1,3,3,2
458070420,3,2,1,1,4,4,1,2,2,2
458070421,2,2,1,1,2,2,1,1,3,2
458070422,3,2,2,2,2,2,2,3,2,2
458070423,2,3,3,3,3,3,3,3,3,3
458070424,3,2,2,2,3,3,2,3,2,3
458070425,2,4,3,3,3,3,3,4,4,2
458070426,2,4,2,2,3,1,2,2,1,2
458070427,1,3,1,4,2,2,4,4,1,1
458070428,3,2,1,1,3,2,2,3,3,3
458070429,1,4,1,3,1,1,3,4,2,1
458070430,2,3,1,2,3,3,3,3,2,2
458070431,2,3,1,3,2,2,3,3,2,2
458070432,2,3,1,2,3,2,2,3,2,2
458070433,2,2,1,2,2,2,2,4,1,2
458070434,3,3,1,2,2,3,3,3,2,1
458070435,2,2,2,2,2,2,3,3,3,2
458070436,2,2,1,1,2,4,2,1,3,1
458070437,2,3,2,2,3,3,2,2,3,3
458070438,3,2,1,1,2,1,1,1,1,2
458070439,3,2,1,2,3,3,2,2,3,2
458070440,3,2,1,1,3,3,2,2,3,3
458070441,3,3,3,3,3,3,3,3,3,3
458070442,3,3,3,3,3,3,3,3,3,2
458070443,2,3,2,3,3,2,2,2,3,2
458070444,1,3,2,3,2,1,3,3,3,1
458070445,2,3,1,2,3,4,2,2,3,2
458070446,1,4,1,2,3,2,3,3,2,2
458070447,1,4,4,4,1,1,4,4,4,2
458070448,3,3,2,2,2,2,2,2,2,2
458070449,2,3,2,2,3,2,2,2,2,2
458070450,1,4,1,4,1,1,4,4,1,1
458070451,2,2,1,1,2,2,2,2,2,2
458070452,2,2,1,2,2,1,3,3,2,1
458070453,4,1,1,1,4,4,1,2,4,4
458070454,2,2,1,3,3,3,3,3,3,3
458070455,2,3,1,3,4,2,3,3,1,2
458070456,3,2,1,1,4,3,1,3,3,3
458070457,2,4,4,2,4,2,3,3,2,2
458070458,3,2,2,1,3,4,1,2,4,4
458070459,4,1,1,1,3,4,1,3,4,4
458070460,2,2,1,2,2,2,2,3,2,2
458070461,3,2,2,2,3,3,2,2,3,2
458070462,3,2,1,1,3,2,1,1,1,1
458070463,1,4,1,1,1,1,1,4,1,1
458070464,2,3,2,2,3,3,3,3,3,3
458070465,3,2,2,1,4,4,2,2,4,2
458070466,3,1,1,1,4,4,1,4,3,2
458070467,2,4,2,2,2,2,3,4,2,2
458070468,3,3,1,1,3,4,2,2,2,3
458070469,2,3,2,3,3,2,3,3,2,2
458070470,3,2,2,2,3,3,2,3,2,3
458070471,2,2,2,2,2,2,2,2,2,2
458070472,3,3,3,3,3,3,3,3,3,3
458070473,4,3,1,2,2,4,1,2,3,4
458070474,4,1,1,1,4,4,1,1,4,2
458070475,1,1,1,1,1,1,1,1,1,1
458070476,1,1,2,1,3,4,1,2,4,2
458070477,4,1,1,2,2,4,3,2,2,2
458070478,1,2,2,2,1,2,2,2,2,1
458070479,4,1,1,1,4,4,1,1,4,4
458070480,3,3,1,2,3,2,3,3,2,3
458070481,3,2,2,2,3,3,2,3,3,2
458070482,3,3,1,2,3,3,2,2,2,2
458070483,3,2,1,2,4,2,1,2,3,2
458070484,2,2,2,2,2,2,2,2,2,2
458070485,2,1,3,1,1,1,1,1,2,2
458070486,4,1,2,1,3,4,2,2,3,2
458070487,1,1,1,1,1,1,1,1,1,1
458070488,3,3,3,3,3,3,3,3,3,3
458070489,4,4,1,1,4,4,1,1,4,2
458070490,2,3,3,3,2,2,3,3,2,2
458070491,3,3,2,3,2,3,2,3,3,4
458070492,2,2,1,2,2,1,2,3,3,1
458070493,3,1,2,2,3,4,2,2,3,3
458070494,2,3,1,2,3,1,3,2,3,3
458070495,3,2,2,1,2,3,2,3,3,3
458070496,4,1,1,1,3,2,2,3,3,2
458070497,2,3,1,2,3,3,2,2,2,2
458070498,3,2,2,4,2,2,2,2,2,2
458070499,2,2,1,2,2,2,2,4,1,2
458070500,4,4,2,2,4,4,2,4,4,4
458070501,3,2,1,2,2,3,2,3,2,1
458070502,3,2,2,1,3,3,1,3,3,2
458070503,3,3,2,1,4,4,2,3,2,3
458070504,1,3,3,4,2,2,4,4,2,2
458070505,4,3,3,2,1,1,4,4,4,4
458070506,2,2,1,1,2,4,1,2,2,2
458070507,3,2,1,1,3,3,1,1,3,2
458070508,2,3,2,2,2,2,3,4,3,2
458070509,2,2,3,3,3,4,2,3,1,1
458070510,4,1,1,1,3,4,2,2,2,1
458070511,1,2,1,3,2,2,1,1,1,2
458070512,4,2,1,1,3,3,1,3,2,4
458070513,4,3,2,1,2,4,2,2,4,4
458070514,3,2,1,1,3,4,1,3,3,3
458070515,3,3,1,1,2,3,3,4,2,2
458070516,3,3,1,2,2,4,1,1,2,1
458070517,2,2,1,2,2,2,2,3,2,2
458070518,2,3,2,2,3,2,2,2,2,2
458070519,4,2,1,2,3,4,2,2,3,2
458070520,3,3,1,2,3,3,3,3,2,3
458070521,4,3,1,2,4,4,2,2,2,1
458070522,3,2,1,2,3,4,2,3,3,3
458070523,2,3,2,3,2,2,4,4,2,2
458070524,1,1,2,1,1,1,1,1,1,1
458070525,2,2,3,2,3,2,3,2,3,2
458070526,2,3,2,3,3,2,3,3,2,2
458070527,2,2,2,2,2,2,2,2,2,2
458070528,4,1,2,1,3,4,1,2,3,2
458070529,2,3,2,2,2,2,3,3,3,2
458070530,4,3,2,2,3,3,3,3,3,2
458070531,4,2,2,2,3,4,2,2,3,3
458070532,4,1,1,2,2,4,3,1,2,2
458070533,3,3,1,3,1,2,3,3,2,2
458070534,2,2,2,3,2,2,2,4,2,2
458070535,1,3,3,4,2,2,4,4,3,2
458070536,3,2,2,1,3,3,2,2,1,1
458070537,3,2,1,2,3,3,2,3,3,1
458070538,2,2,3,2,2,2,2,2,2,2
458070539,2,1,2,3,2,2,1,2,2,1
458070540,2,3,1,3,3,2,3,3,2,2
458070541,3,2,1,1,4,3,2,3,3,3
458070542,3,3,2,1,2,3,4,4,1,1
458070543,2,4,1,1,1,1,4,3,2,2
458070544,1,3,2,3,3,2,3,3,1,1
458070545,2,3,1,2,3,4,3,4,3,2
458070546,3,2,1,1,2,3,2,3,2,1
458070547,3,2,1,2,2,2,2,4,2,2
458070548,2,2,2,2,2,2,2,3,2,2
458070549,2,2,2,2,2,2,2,3,2,2
458070550,1,3,2,3,3,2,3,3,2,2
458070551,3,2,1,1,3,3,2,3,2,1
458070552,2,3,2,3,2,2,3,3,3,2
458070553,2,3,1,2,2,2,3,3,2,2
458070554,3,3,3,2,2,2,1,2,2,1
458070555,3,4,1,1,3,3,3,3,2,1
458070556,1,1,1,1,1,1,1,1,1,1
458070557,2,4,3,3,2,2,2,4,2,3
458070558,3,2,2,1,3,3,2,3,2,3
458070559,3,2,1,2,3,2,1,3,2,2
458070560,3,4,1,2,3,3,2,2,3,3
458070561,2,1,1,1,3,3,3,3,2,2
458070562,3,2,1,1,3,3,2,3,3,2
458070563,2,3,2,3,3,2,3,3,2,3
458070564,2,3,1,3,2,1,2,3,2,2
458070565,1,3,1,2,2,2,2,2,1,1
458070566,3,2,1,1,2,3,2,3,2,2
458070567,2,3,2,2,3,3,1,3,2,3
458070568,3,2,1,1,2,4,2,1,2,2
458070569,2,3,2,2,2,2,2,3,2,2
458070570,3,2,2,3,2,3,2,2,2,2
458070571,4,1,2,1,3,3,1,2,3,2
458070572,3,2,1,1,4,3,2,4,2,3
458070573,3,3,2,2,3,3,2,3,3,2
458070574,3,1,1,1,2,4,2,1,3,4
458070575,2,2,2,2,2,3,2,2,2,2
458070576,2,4,4,4,4,1,4,4,1,1
458070577,2,3,1,2,3,2,2,4,2,2
458070578,2,3,2,4,3,2,4,2,1,2
458070579,1,3,2,3,2,2,4,4,1,3
