D_INTERVIEW,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81
458071170,1,3,3,3,2,3,2,2,3,2,2,2,3,2,2,2,2,2
458071171,3,3,3,3,3,1,1,1,2,2,2,2,2,2,1,2,2,2
458071172,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
458071173,2,2,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,2
458071174,3,4,4,4,3,4,4,4,4,4,4,3,4,3,3,3,3,3
458071175,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458071176,3,3,3,3,3,2,2,2,3,3,2,2,2,3,2,2,2,2
458071177,1,2,2,2,3,2,2,2,3,3,2,2,3,3,2,3,2,3
458071178,2,3,2,2,2,2,2,3,3,3,3,2,3,3,3,3,2,2
458071179,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458071180,1,1,3,3,3,1,2,2,4,3,2,1,3,2,2,2,2,1
458071181,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1
458071182,2,2,1,1,2,2,2,3,3,3,3,1,3,2,2,1,1,1
458071183,2,1,3,3,2,2,1,2,2,2,2,1,2,3,2,2,2,2
458071184,1,1,3,3,2,2,2,4,4,4,4,2,4,2,4,2,2,2
458071185,1,1,3,3,2,1,2,3,3,3,2,2,2,3,3,2,2,2
458071186,1,1,2,1,1,2,1,2,2,1,1,2,1,1,2,1,2,1
458071187,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
458071188,2,3,3,2,3,2,2,3,2,2,3,1,2,2,1,3,2,3
458071189,2,3,4,4,4,3,3,3,4,3,2,2,3,3,2,2,2,2
458071190,2,2,2,3,3,3,3,2,2,3,3,3,4,2,3,3,3,3
458071191,1,2,3,3,2,3,3,3,4,3,3,2,3,2,2,2,2,1
458071192,1,2,2,2,2,1,1,2,3,3,2,2,3,2,2,2,2,2
458071193,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,3,2
458071194,3,2,2,2,2,3,3,3,3,3,2,2,3,2,1,2,2,2
458071195,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
458071196,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1
458071197,3,3,4,4,3,4,4,4,4,4,3,3,4,3,3,2,2,2
458071198,2,2,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3
458071199,1,1,2,2,3,2,2,2,3,3,2,2,2,2,2,3,3,3
458071200,3,3,4,4,4,4,4,4,4,4,3,3,4,3,4,3,3,3
458071201,2,2,3,3,2,2,2,2,3,3,2,2,3,3,2,2,2,2
458071202,2,2,2,3,2,2,2,3,3,3,2,2,3,3,3,2,2,2
458071203,1,1,4,3,2,2,2,3,4,3,2,2,2,2,2,2,2,2
458071204,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2
458071205,2,2,3,3,2,3,2,3,3,3,2,2,2,2,3,2,2,2
458071206,2,2,3,3,2,2,2,3,3,3,2,2,3,2,2,2,2,2
458071207,3,2,3,3,3,3,3,3,3,3,3,1,3,2,3,1,3,1
458071208,1,2,3,4,3,3,2,3,3,3,3,2,3,2,2,2,3,2
458071209,2,3,3,3,2,2,3,3,3,3,3,2,4,3,4,2,1,1
458071210,2,3,4,4,3,3,3,4,3,3,3,3,3,3,3,2,2,3
458071211,2,2,3,3,3,3,3,2,3,2,3,2,3,3,2,2,3,2
458071212,2,3,4,4,2,3,3,3,3,3,2,2,4,3,3,3,3,3
458071213,2,2,3,3,3,2,2,2,4,4,2,2,4,3,2,2,2,3
458071214,2,2,2,2,3,2,2,2,3,3,2,2,3,2,2,2,2,2
458071215,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1
458071216,1,1,3,3,2,2,2,2,3,2,1,2,3,3,3,2,1,2
458071217,2,3,3,3,2,3,3,3,3,3,2,2,3,2,2,2,2,2
458071218,1,1,2,3,2,1,1,2,3,3,2,1,3,2,1,1,1,1
458071219,2,2,3,3,3,3,3,3,4,4,3,3,3,3,3,2,2,2
458071220,2,1,4,4,2,3,2,3,3,3,3,2,3,2,2,2,2,2
458071221,1,2,2,3,2,2,1,3,3,3,2,2,4,3,2,2,2,2
458071222,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458071223,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2
458071224,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458071225,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458071226,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1
458071227,1,2,3,3,2,2,2,2,2,2,1,1,2,3,2,1,1,1
458071228,3,2,3,3,3,2,2,2,3,2,2,2,3,2,2,2,2,1
458071229,1,1,4,3,2,3,3,3,3,3,2,2,3,2,2,3,2,1
458071230,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1
458071231,2,2,3,3,3,2,2,3,3,3,2,2,3,3,3,2,2,2
458071232,3,2,3,3,2,2,1,2,4,3,2,2,3,4,1,1,1,1
458071233,1,2,3,1,1,2,2,3,4,4,2,3,4,2,2,1,2,2
458071234,1,2,3,3,2,3,3,3,3,2,3,1,2,3,2,3,2,3
458071235,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,1,1,1
458071236,2,2,3,3,3,2,3,3,3,3,3,2,3,3,3,2,2,2
458071237,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458071238,1,3,3,3,3,3,1,3,3,3,3,2,3,3,1,1,1,1
458071239,2,1,3,2,3,1,1,3,3,3,3,2,2,3,2,1,1,2
458071240,3,3,4,4,4,3,2,3,3,2,2,2,4,2,2,2,2,2
458071241,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,2,2
458071242,2,2,3,4,2,2,2,3,3,3,3,2,3,2,2,2,2,2
458071243,2,2,3,3,2,3,2,3,4,3,2,2,3,2,2,2,2,2
458071244,2,2,3,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2
458071245,1,2,2,3,2,2,1,1,2,2,1,1,2,2,2,2,1,1
458071246,2,2,3,3,2,2,2,3,3,3,2,3,2,2,3,3,2,2
458071247,2,2,3,3,3,2,2,3,3,3,2,2,3,3,3,2,2,2
458071248,1,3,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2
458071249,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,2,2,2
458071250,2,2,3,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2
458071251,2,3,3,2,3,3,3,3,3,2,4,3,3,2,2,3,2,2
458071252,2,1,3,2,2,1,3,2,3,2,2,2,1,2,2,2,2,1
458071253,2,3,4,4,3,4,4,4,4,4,4,3,4,4,4,3,3,3
458071254,1,2,3,3,3,2,2,2,4,3,2,2,4,2,2,2,2,2
458071255,1,1,1,1,2,1,1,1,3,3,1,2,2,2,2,1,1,1
458071256,2,2,3,3,2,1,1,2,3,3,2,2,3,1,1,2,2,2
458071257,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2
458071258,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3
458071259,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1
458071260,1,2,4,4,3,3,3,3,3,3,3,2,3,3,2,3,2,2
458071261,2,2,2,3,3,2,2,2,2,2,1,2,3,3,2,2,2,2
458071262,1,2,3,2,2,2,2,2,3,2,2,2,2,1,1,2,2,2
458071263,1,1,2,1,2,2,1,3,4,3,2,2,2,2,1,1,1,1
458071264,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2
458071265,1,1,2,2,1,3,1,1,3,1,1,1,1,2,1,1,1,1
458071266,2,2,3,3,2,2,2,2,3,2,2,2,2,3,2,3,3,3
458071267,2,3,3,2,2,2,2,2,3,3,2,1,3,3,2,3,2,2
458071268,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1
458071269,2,2,3,4,3,2,2,3,3,3,2,2,3,3,3,2,2,2
458071270,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458071271,2,2,2,1,2,3,2,4,4,1,3,1,4,2,2,1,1,1
458071272,2,2,2,3,2,4,3,3,4,2,2,1,3,2,2,2,1,2
458071273,2,3,3,1,3,3,3,2,4,3,2,2,3,1,2,2,2,2
458071274,1,2,3,3,3,2,2,3,3,3,2,2,3,3,3,2,3,2
458071275,3,3,2,1,2,2,2,2,3,2,2,2,2,2,1,1,1,1
458071276,1,3,3,3,2,3,3,3,4,3,2,2,3,2,2,2,2,2
458071277,2,2,3,3,2,2,1,2,3,1,1,1,3,3,2,1,1,1
458071278,2,2,3,4,3,2,2,3,2,3,3,2,3,3,2,2,2,1
458071279,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1
458071280,2,4,4,4,4,4,4,4,4,4,4,3,4,3,2,2,1,1
458071281,1,1,1,2,2,2,2,2,3,2,2,2,3,2,1,1,1,1
458071282,1,1,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1
458071283,2,2,3,3,3,2,2,3,3,3,3,2,4,3,2,2,2,2
458071284,4,3,4,4,3,3,4,4,4,4,3,3,4,3,3,2,3,2
458071285,1,2,2,2,1,1,1,1,2,2,2,1,2,1,2,1,2,2
458071286,2,2,3,2,3,2,2,3,2,2,2,3,2,2,3,3,2,2
458071287,1,1,3,3,3,1,1,3,3,3,1,1,3,3,1,1,1,1
458071288,2,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2
458071289,1,1,3,3,3,1,1,2,3,3,2,2,2,3,2,2,2,2
458071290,2,3,3,3,3,3,3,3,4,4,3,3,3,3,2,3,2,2
458071291,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
458071292,1,1,1,1,1,1,3,3,2,2,2,2,3,1,1,3,3,3
458071293,2,3,3,4,2,3,3,3,3,3,3,2,4,2,2,2,2,2
458071294,2,2,4,4,3,4,4,4,4,4,3,3,4,3,3,3,3,3
458071295,1,2,3,2,4,2,1,3,4,3,2,2,1,2,1,2,2,1
458071296,1,1,3,3,2,1,2,3,4,4,3,2,4,3,3,2,2,2
458071297,2,2,2,3,2,2,2,3,3,3,2,3,3,2,3,2,2,2
458071298,1,2,3,1,3,1,1,3,4,4,3,2,3,3,1,2,3,2
458071299,2,3,2,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3
458071300,1,1,3,3,3,2,2,3,4,3,3,2,3,2,2,2,2,2
458071301,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,3
458071302,2,3,3,1,2,2,2,1,2,2,3,1,2,3,2,2,2,1
458071303,1,2,4,3,3,2,1,2,3,2,2,2,4,3,2,1,2,3
458071304,4,4,1,1,2,4,3,4,4,4,3,2,3,3,2,2,2,3
458071305,1,2,3,3,2,2,1,2,4,3,2,2,3,3,2,2,2,2
458071306,1,2,4,3,2,3,3,3,3,4,3,2,4,2,1,3,2,2
458071307,3,4,3,3,2,3,2,3,4,3,3,3,3,3,3,2,2,2
458071308,2,2,3,3,2,3,2,2,3,3,2,2,3,2,2,2,2,2
458071309,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
458071310,1,1,3,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2
458071311,3,3,3,2,3,3,2,4,2,3,3,1,3,2,2,2,2,1
458071312,2,2,1,1,2,1,1,2,4,1,1,1,1,2,1,1,1,1
458071313,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2
