D_INTERVIEW,Q241,Q242,Q243,Q244,Q245,Q246,Q247,Q248,Q249
276070188,3,3,10,8,1,9,9,4,10
276070189,8,1,8,5,1,10,5,9,10
276070190,9,1,10,8,1,10,1,1,10
276070191,8,1,10,10,1,9,6,1,10
276070192,10,1,10,8,1,10,3,3,10
276070193,10,1,10,9,1,9,3,1,9
276070194,10,1,10,10,10,1,1,1,10
276070195,10,1,10,10,1,10,10,10,10
276070196,10,1,10,8,5,10,10,5,10
276070197,10,1,10,5,5,10,5,0,10
276070198,10,0,0,0,0,0,0,0,0
276070199,10,1,10,10,1,10,8,1,10
276070200,7,3,10,8,5,8,5,5,5
276070201,10,1,10,10,1,10,5,1,10
276070202,8,2,10,7,1,9,3,2,10
276070203,3,1,8,8,4,6,2,2,5
276070204,1,1,10,10,1,1,10,10,1
276070205,8,1,10,10,1,10,5,5,10
276070206,7,1,9,7,3,7,3,6,6
276070207,10,1,10,10,1,10,8,1,10
276070208,8,2,10,8,3,10,8,1,10
276070209,8,1,8,8,1,10,1,1,10
276070210,9,1,10,10,1,8,8,1,0
276070211,7,1,10,8,8,9,10,10,10
276070212,1,1,10,10,5,10,5,1,10
276070213,8,1,10,7,1,6,8,1,10
276070214,10,1,10,10,5,10,10,10,10
276070215,8,1,10,8,1,9,5,2,10
276070216,9,1,10,10,1,10,6,1,10
276070217,10,1,10,10,1,10,10,1,10
276070218,10,1,10,10,1,10,10,1,10
276070219,10,1,10,10,1,-2,10,1,10
276070220,8,1,10,10,1,10,1,1,10
276070221,10,2,10,8,3,10,2,1,10
276070222,1,1,10,10,1,10,8,2,10
276070223,1,1,10,7,1,8,5,1,8
276070224,5,1,10,5,1,10,3,1,10
276070225,10,1,10,10,1,10,10,1,10
276070226,7,1,10,9,1,10,7,1,10
276070227,7,1,10,10,1,-2,6,1,10
276070228,10,1,10,10,1,10,6,5,10
276070229,5,1,10,10,1,10,10,1,10
276070230,8,1,10,7,1,6,3,1,10
276070231,9,2,10,8,5,8,10,1,10
276070232,8,1,8,8,1,-1,10,4,10
276070233,10,1,10,4,1,10,3,8,10
276070234,8,1,10,10,1,10,3,7,10
276070235,1,1,10,10,1,10,5,1,10
276070236,3,2,9,9,2,9,10,6,10
276070237,4,1,10,8,1,10,1,1,10
276070238,7,1,10,8,2,10,6,2,10
276070239,10,1,10,10,1,10,1,0,10
276070240,7,2,10,7,2,9,6,1,10
276070241,4,2,9,9,2,8,5,1,9
276070242,9,1,9,8,7,9,9,7,9
276070243,8,1,10,9,1,10,8,1,10
276070244,8,1,9,10,2,10,6,1,10
276070245,8,5,8,8,2,8,7,5,8
276070246,3,1,8,3,5,6,-1,6,8
276070247,10,1,10,4,1,10,9,2,10
276070248,9,1,10,8,1,9,1,1,10
276070249,10,1,10,10,1,10,7,1,10
276070250,5,1,10,10,1,10,5,1,10
276070251,8,1,10,8,5,8,1,1,10
276070252,6,1,10,9,2,10,2,2,10
276070253,8,1,10,9,3,9,10,1,10
276070254,1,1,10,10,1,10,5,1,10
276070255,7,1,10,10,1,10,1,1,10
276070256,7,1,10,10,1,10,2,1,10
276070257,5,2,10,6,1,10,2,2,10
276070258,8,1,10,10,1,10,6,1,10
276070259,6,3,8,8,1,9,4,2,9
276070260,9,1,10,7,1,9,7,1,10
276070261,5,1,10,10,1,10,5,1,10
276070262,6,1,10,6,1,10,6,5,10
276070263,5,0,10,10,0,10,5,10,10
276070264,7,3,10,7,3,9,3,3,10
276070265,8,1,10,10,1,10,7,1,10
276070266,8,1,10,10,1,10,3,2,10
276070267,5,1,1,5,5,5,5,1,10
276070268,8,1,10,8,1,8,8,1,10
276070269,7,1,10,7,2,6,9,2,10
276070270,10,2,10,10,3,10,5,2,10
276070271,10,1,10,5,1,10,10,1,10
276070272,5,1,10,6,1,9,2,6,10
276070273,4,5,7,8,3,7,3,4,7
276070274,9,1,10,10,1,10,7,3,10
276070275,10,1,10,10,1,10,1,1,10
276070276,8,1,10,8,1,8,4,3,10
276070277,3,1,10,8,1,9,1,1,10
276070278,6,1,10,10,1,10,1,1,10
276070279,10,1,10,10,1,5,5,-1,10
276070280,5,4,6,7,1,7,8,3,8
276070281,10,2,10,10,1,6,8,2,10
276070282,10,2,10,10,1,10,10,1,10
276070283,3,10,4,3,4,2,2,5,1
276070284,10,1,10,10,0,10,6,0,10
276070285,5,1,9,5,0,0,0,0,10
276070286,8,0,9,10,1,7,5,3,9
276070287,7,1,9,7,1,8,6,1,9
276070288,8,1,10,8,3,10,8,8,10
276070289,8,1,10,10,1,10,8,3,10
276070290,5,5,8,8,2,8,5,2,10
276070291,8,1,10,8,1,8,6,2,10
276070292,6,4,10,8,8,7,8,2,10
276070293,3,4,3,4,3,4,5,5,4
276070294,1,1,10,10,1,10,0,1,10
276070295,1,10,1,-1,1,5,-1,10,10
276070296,10,1,10,10,1,10,5,1,10
276070297,10,1,10,10,1,10,5,10,10
276070298,9,1,10,10,1,10,5,1,10
276070299,8,1,10,10,1,10,7,1,10
276070300,10,1,10,7,0,10,6,1,10
276070301,8,1,10,10,1,4,8,1,10
276070302,7,0,10,10,0,2,6,1,10
276070303,10,1,10,10,0,10,10,0,10
276070304,6,0,10,7,0,10,1,-2,10
276070305,9,1,10,10,1,10,2,1,10
276070306,1,1,10,-1,1,10,1,1,10
276070307,10,1,10,10,1,10,1,1,10
276070308,6,1,10,10,1,9,1,1,10
276070309,10,1,10,10,1,10,1,1,7
276070310,10,1,10,10,1,10,1,1,10
276070311,10,1,10,10,1,4,1,4,10
276070312,10,1,10,8,1,10,1,1,10
276070313,5,10,1,3,10,-1,5,10,1
276070314,2,10,1,9,1,10,3,1,10
276070315,10,1,10,6,10,10,7,1,10
276070316,8,1,10,9,1,10,5,5,10
276070317,10,1,10,10,1,10,10,1,10
276070318,10,3,10,10,1,7,6,1,10
276070319,10,1,10,10,2,10,10,1,10
276070320,7,1,10,8,2,7,8,3,10
276070321,-2,1,10,10,1,10,1,1,10
276070322,5,1,10,10,1,10,5,1,10
276070323,10,1,10,10,1,10,10,1,10
276070324,10,1,10,8,1,5,1,1,10
276070325,10,1,10,10,7,5,-1,5,10
276070326,9,1,10,10,1,10,5,1,10
276070327,5,3,8,5,7,5,5,3,10
276070328,8,1,10,5,1,10,7,2,10
276070329,9,1,10,10,7,3,3,4,10
276070330,10,1,10,10,4,9,10,5,10
276070331,5,1,10,8,1,9,2,2,10
276070332,10,1,10,10,1,10,4,1,10
276070333,10,1,10,10,1,10,10,1,10
276070334,10,1,10,10,1,10,1,1,10
276070335,10,1,10,10,1,10,-1,1,10
276070336,7,1,10,10,1,10,1,1,10
276070337,10,0,10,10,0,10,6,0,10
276070338,8,1,10,7,1,10,3,1,10
276070339,8,2,10,10,1,10,1,1,10
276070340,7,0,10,10,1,1,1,1,10
276070341,3,3,3,3,3,3,3,3,3
276070342,7,1,10,8,1,9,5,2,10
276070343,3,1,10,2,1,10,2,1,10
276070344,7,1,8,7,2,10,2,1,9
276070345,6,1,10,7,1,10,6,1,10
276070346,1,2,10,10,1,1,1,8,10
276070347,5,1,10,10,1,10,5,1,10
276070348,1,-2,-2,-2,-2,-2,-2,-2,-2
276070349,6,0,10,8,0,10,5,0,10
276070350,1,1,10,10,1,1,1,1,10
276070351,10,1,10,10,1,-2,1,-1,0
276070352,0,1,10,10,1,10,6,3,10
276070353,10,0,10,10,0,10,1,0,10
276070354,10,1,10,10,0,10,6,1,10
276070355,5,1,10,5,1,10,5,1,10
276070356,10,1,10,9,1,8,8,1,10
276070357,2,1,8,8,2,4,7,2,10
276070358,8,1,10,8,1,10,8,1,10
276070359,7,1,10,-1,1,10,5,1,10
276070360,10,1,10,5,1,10,7,2,10
276070361,5,1,10,10,1,10,5,5,10
276070362,7,1,10,10,1,10,10,1,10
276070363,6,1,10,10,1,10,6,4,10
276070364,3,1,10,9,1,10,2,1,10
276070365,10,1,10,10,1,10,5,1,10
276070366,10,1,10,8,1,10,5,1,10
276070367,10,1,10,10,1,10,10,1,10
276070368,8,2,10,10,2,9,9,2,10
276070369,10,1,10,10,1,10,7,1,10
276070370,8,1,10,8,1,10,8,2,10
276070371,8,1,10,7,4,10,8,3,10
276070372,8,2,10,4,4,9,6,4,10
276070373,7,1,10,10,1,10,10,1,10
276070374,10,1,10,8,1,10,5,2,10
276070375,1,1,4,10,1,1,1,1,1
276070376,7,1,10,8,1,10,10,5,10
276070377,10,1,10,10,1,8,5,7,10
276070378,7,3,8,8,5,7,8,5,10
276070379,8,1,10,10,1,10,6,3,10
276070380,1,1,9,8,1,2,9,6,8
276070381,7,3,7,8,3,10,7,1,10
276070382,10,1,10,10,1,10,10,1,10
276070383,5,1,10,10,1,10,5,1,10
276070384,10,1,10,10,6,10,10,1,10
276070385,8,1,10,8,2,8,7,3,10
276070386,7,3,9,8,3,8,8,1,10
276070387,10,1,10,10,1,10,10,1,10
276070388,10,1,10,10,1,9,2,1,10
276070389,4,1,10,8,1,8,0,1,10
276070390,8,2,8,7,7,9,4,1,9
276070391,10,1,10,10,1,10,3,1,10
276070392,4,5,7,8,6,6,7,4,8
276070393,10,5,5,5,0,10,8,1,10
276070394,9,1,10,10,1,10,8,1,10
276070395,10,1,10,9,1,10,4,3,10
276070396,3,1,8,8,3,8,8,5,10
276070397,2,6,9,10,1,10,10,5,10
276070398,5,1,10,10,1,10,5,1,10
276070399,5,1,10,10,1,10,1,1,10
276070400,5,1,10,10,1,10,3,7,10
276070401,10,1,10,10,1,10,5,1,10
276070402,8,1,10,10,10,10,1,10,10
276070403,8,1,10,5,2,8,2,2,8
276070404,4,1,5,5,1,10,5,1,10
276070405,5,1,10,10,1,10,1,5,10
276070406,5,1,10,10,1,10,3,1,10
276070407,10,1,10,10,1,10,3,2,10
276070408,10,1,10,10,1,10,2,5,10
276070409,10,1,10,10,1,10,10,1,10
276070410,10,1,10,10,10,10,1,1,10
276070411,10,1,10,10,1,10,1,1,10
276070412,8,0,10,10,7,9,4,2,10
276070413,10,1,8,10,6,6,1,1,10
276070414,10,1,10,10,5,10,10,1,10
276070415,1,1,10,10,1,10,1,1,10
276070416,1,1,8,6,1,7,6,1,8
276070417,10,1,10,10,1,10,1,1,10
276070418,10,1,10,10,1,10,1,1,10
276070419,7,1,10,10,1,10,1,1,10
276070420,4,0,10,9,0,10,1,4,10
276070421,9,1,10,8,1,9,7,2,10
276070422,5,1,10,10,5,7,5,4,10
276070423,8,1,10,8,1,10,2,1,10
276070424,1,1,10,10,1,10,6,1,10
276070425,10,2,8,6,5,7,8,3,10
276070426,6,4,7,4,3,7,6,4,5
276070427,9,1,10,9,5,9,8,4,10
276070428,10,1,10,6,10,8,10,9,10
276070429,10,1,10,10,1,-1,10,1,10
276070430,10,1,10,10,1,10,10,1,10
276070431,10,1,10,7,1,5,8,1,10
276070432,1,1,5,10,1,5,10,1,10
276070433,8,3,8,8,3,8,5,2,10
276070434,8,1,10,10,1,10,7,3,10
276070435,10,1,10,10,1,10,10,5,10
276070436,10,1,10,5,1,10,1,1,10
276070437,10,1,10,10,1,10,3,1,10
276070438,10,1,10,10,1,10,3,2,7
276070439,10,1,10,10,1,10,1,1,10
276070440,9,1,10,8,2,9,3,6,10
276070441,8,1,10,8,2,9,6,3,10
276070442,6,1,10,7,3,10,3,3,10
276070443,8,3,10,7,5,9,2,2,8
276070444,10,1,10,10,1,10,5,1,10
276070445,7,1,10,10,1,10,7,1,10
276070446,6,1,10,8,1,1,8,1,10
276070447,8,1,10,9,1,2,9,2,10
276070448,8,-1,10,8,1,9,8,1,10
276070449,10,1,10,7,5,9,4,1,10
276070450,10,10,10,8,-1,10,2,8,10
276070451,10,1,10,8,1,10,3,-1,10
276070452,10,1,10,10,3,9,9,5,10
276070453,8,-1,10,9,2,9,2,2,9
276070454,9,1,10,5,1,10,10,7,10
276070455,10,1,10,10,1,10,1,1,10
276070456,5,-1,8,10,10,9,5,1,10
276070457,10,1,10,7,1,10,1,1,10
276070458,8,1,10,9,2,-1,1,1,10
276070459,10,1,10,10,10,10,10,10,10
276070460,10,1,10,10,1,10,1,5,10
276070461,10,6,10,10,1,10,7,5,10
276070462,8,2,9,7,1,10,5,7,10
276070463,7,6,10,9,8,8,3,3,10
276070464,10,1,10,10,1,9,8,1,10
276070465,10,1,10,10,1,10,2,5,10
276070466,1,1,10,10,1,1,5,2,10
276070467,10,1,10,10,10,10,10,1,10
276070468,8,1,10,8,3,10,1,1,10
276070469,10,1,10,8,1,10,5,1,10
276070470,10,1,10,9,2,10,9,2,10
276070471,1,1,10,10,1,10,9,1,10
276070472,10,1,10,10,2,10,2,2,10
276070473,8,2,8,9,1,7,6,1,10
276070474,10,1,10,8,1,10,10,1,10
276070475,8,1,10,10,1,3,10,1,10
276070476,10,1,10,10,1,10,3,1,10
276070477,10,1,10,10,1,10,8,6,10
276070478,10,5,10,10,1,10,4,2,7
276070479,5,5,5,7,8,6,6,7,7
276070480,4,1,10,8,1,5,6,1,10
276070481,8,1,8,8,1,8,6,3,8
276070482,9,1,10,1,1,10,3,1,10
276070483,7,1,10,10,1,10,6,4,10
276070484,7,1,10,7,1,10,10,1,10
276070485,10,1,10,8,1,10,8,1,10
276070486,8,1,10,9,1,10,8,1,10
276070487,10,5,10,10,1,10,10,1,10
276070488,10,5,10,5,1,10,10,5,10
276070489,3,1,10,9,1,6,3,3,9
276070490,-1,1,10,10,1,10,8,3,10
276070491,1,-2,-2,-2,-2,-2,-2,-2,-2
276070492,-1,-1,10,10,-1,-1,10,6,10
276070493,10,3,10,10,2,10,10,2,10
276070494,-2,-2,-2,-2,-2,-2,-2,-2,-2
276070495,8,1,10,9,1,10,5,5,10
276070496,10,1,10,10,1,10,5,1,10
276070497,6,0,10,6,0,-2,1,0,10
276070498,7,0,10,10,0,10,3,0,10
276070499,8,0,10,10,0,10,1,1,10
276070500,2,0,10,10,0,10,2,0,10
276070501,8,0,10,6,0,8,2,0,10
276070502,7,0,10,8,0,-2,4,0,10
276070503,10,0,10,10,0,10,-1,0,10
276070504,9,0,10,10,0,10,3,0,10
276070505,10,1,10,9,2,8,8,3,10
276070506,5,4,10,10,1,5,9,1,8
276070507,1,1,10,10,1,10,10,-1,0
276070508,-2,-2,-2,-2,-2,-2,-2,-2,-2
276070509,1,1,10,10,1,10,6,1,10
276070510,5,1,10,10,1,10,6,1,10
276070511,6,1,10,10,1,10,1,1,10
276070512,1,1,10,10,1,8,1,1,8
276070513,10,1,10,10,1,10,10,1,10
276070514,10,8,10,10,1,10,1,1,10
276070515,8,1,10,10,1,10,6,1,10
276070516,8,1,10,8,1,10,2,1,10
276070517,8,1,10,4,1,7,1,1,10
276070518,8,0,10,8,0,9,2,2,4
276070519,8,1,10,8,1,7,2,2,10
276070520,4,1,10,10,1,10,2,1,10
276070521,10,1,10,10,1,10,5,1,10
276070522,9,1,10,9,1,10,6,1,10
276070523,10,-1,10,10,-1,10,10,-1,10
276070524,9,1,10,10,1,10,2,2,10
276070525,8,1,10,10,-1,10,-1,-1,10
276070526,8,1,10,10,7,6,9,6,10
276070527,10,1,10,10,1,6,8,1,10
276070528,10,1,10,10,1,10,5,1,10
276070529,5,1,10,10,1,10,5,1,10
276070530,10,1,10,10,1,10,5,1,10
276070531,8,1,10,10,1,9,3,3,10
276070532,7,1,10,10,1,10,7,1,10
276070533,10,1,10,10,1,10,5,1,10
276070534,6,1,10,7,1,10,6,1,10
276070535,8,2,8,10,3,10,10,6,10
276070536,8,1,10,10,1,10,8,1,10
276070537,10,1,10,10,1,10,7,5,10
276070538,10,1,10,10,1,10,10,4,10
276070539,9,1,10,10,1,10,6,4,10
276070540,10,1,10,10,8,10,5,1,10
276070541,10,1,10,10,1,10,5,1,10
276070542,1,10,1,1,10,1,5,10,1
276070543,10,1,10,9,1,10,9,10,10
276070544,5,1,10,7,1,10,4,1,10
276070545,1,1,10,6,6,6,1,6,10
276070546,10,1,10,10,0,-1,1,1,10
276070547,7,1,10,10,1,10,3,1,10
276070548,9,2,9,10,1,9,10,1,10
276070549,10,0,10,10,10,10,10,10,10
276070550,7,1,9,7,6,10,7,3,10
276070551,10,1,10,10,1,10,10,1,10
276070552,6,1,10,8,1,10,1,1,10
276070553,10,1,10,10,1,8,4,2,10
276070554,10,1,10,8,1,10,5,1,10
276070555,1,1,10,10,1,10,10,1,10
276070556,10,1,10,10,1,10,10,1,10
276070557,10,1,10,9,1,10,2,1,10
276070558,10,1,10,7,1,10,8,2,10
276070559,8,5,10,5,5,7,7,2,9
276070560,7,1,10,10,1,7,8,1,10
276070561,7,1,10,10,1,10,10,9,10
276070562,8,1,10,8,1,10,8,1,10
276070563,8,1,10,9,1,10,8,1,10
276070564,8,0,10,10,1,6,1,1,10
276070565,3,5,7,4,8,8,5,3,9
276070566,10,1,10,4,3,1,1,1,10
276070567,10,1,10,10,1,10,1,1,10
276070568,10,0,10,9,0,10,4,3,10
276070569,8,2,10,8,2,7,8,8,8
276070570,8,3,9,8,1,8,1,1,8
276070571,9,1,10,10,1,10,9,1,10
276070572,1,1,7,8,1,9,4,2,10
276070573,8,2,8,10,1,8,5,2,9
276070574,7,2,10,6,3,10,5,2,9
276070575,9,1,10,10,1,9,7,1,10
276070576,10,-1,10,10,1,10,10,10,10
276070577,10,1,10,10,1,10,6,5,10
276070578,3,1,10,8,5,8,8,7,10
276070579,7,2,10,6,3,8,6,3,10
276070580,9,2,10,8,1,10,3,1,9
276070581,3,1,10,10,1,10,2,1,10
276070582,10,1,10,7,1,10,1,1,10
276070583,7,1,10,10,1,10,10,1,10
276070584,7,1,10,9,1,9,3,2,9
276070585,8,1,10,9,1,10,2,2,10
276070586,8,2,9,9,2,9,2,2,9
276070587,10,1,10,10,1,10,6,7,10
276070588,10,1,10,10,1,10,5,5,10
276070589,9,1,10,8,1,9,7,1,10
276070590,7,1,10,8,10,10,6,2,10
276070591,10,1,10,9,1,9,6,8,10
276070592,10,5,5,5,1,5,5,5,10
276070593,5,1,10,1,1,10,5,1,10
276070594,9,1,10,9,1,8,8,1,10
276070595,10,1,10,8,1,10,7,1,10
276070596,10,1,10,10,1,10,10,1,10
276070597,7,1,10,7,1,1,3,1,10
276070598,3,2,10,8,3,4,1,2,9
276070599,7,1,10,8,-1,10,9,8,10
276070600,10,1,10,10,1,8,7,1,10
276070601,6,6,5,5,6,5,5,6,6
276070602,8,1,10,3,7,9,4,3,10
276070603,8,2,7,8,2,8,5,2,10
276070604,10,7,10,10,1,8,1,7,10
276070605,5,1,10,5,1,10,5,1,10
276070606,10,2,10,10,1,10,10,1,10
276070607,10,1,10,10,1,1,1,1,10
276070608,10,1,10,10,1,10,10,1,10
276070609,0,1,10,10,1,10,6,1,10
276070610,10,1,10,10,1,10,1,1,10
276070611,10,1,10,10,1,10,10,1,10
276070612,6,1,10,9,1,10,7,1,10
276070613,8,1,10,10,1,10,6,2,10
276070614,3,4,10,6,2,10,7,2,10
276070615,10,1,10,10,1,10,10,1,10
276070616,10,1,10,10,1,10,7,1,10
276070617,10,1,10,10,1,7,5,1,10
276070618,7,2,10,9,1,8,8,1,10
276070619,7,1,10,10,1,10,5,6,10
276070620,10,1,10,8,1,8,3,1,10
276070621,3,1,10,10,1,10,3,1,10
276070622,8,1,9,9,1,9,8,1,10
276070623,7,1,10,6,1,10,1,1,10
276070624,4,1,10,10,1,5,3,5,10
276070625,10,1,10,10,1,10,3,1,10
276070626,8,1,10,10,1,10,1,1,10
