D_INTERVIEW,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129
528070196,0,0,2,0,2,0,2,2
528070197,2,2,2,2,2,2,-1,2
528070198,0,2,2,2,2,2,2,0
528070199,2,2,-1,-1,0,2,0,0
528070200,-1,2,0,-1,0,2,-1,0
528070201,2,2,2,0,2,0,0,2
528070202,2,2,0,2,-1,2,0,2
528070203,-1,2,2,2,2,-1,-1,2
528070204,2,2,0,2,0,0,0,0
528070205,2,2,2,2,0,2,0,2
528070206,2,2,0,2,0,2,0,-1
528070207,-1,-1,-1,-1,-1,-1,-1,-1
528070208,2,2,2,-1,0,2,-1,2
528070209,0,0,2,2,2,0,2,2
528070210,2,2,-1,-1,-1,2,-1,2
528070211,2,2,0,-1,0,2,0,-1
528070212,-1,2,2,2,2,2,0,2
528070213,2,2,-1,0,2,2,0,2
528070214,0,2,-1,0,-1,2,-1,2
528070215,2,2,0,2,0,2,0,0
528070216,-1,-1,-1,-1,-1,-1,-1,-1
528070217,0,0,2,2,2,2,0,2
528070218,0,0,2,2,2,2,2,2
528070219,-5,-5,-5,-5,-5,-5,-5,-5
528070220,2,2,2,0,2,2,0,2
528070221,2,2,-1,2,2,2,2,2
528070222,0,2,0,2,0,2,0,0
528070223,2,2,2,2,2,2,0,2
528070224,2,2,2,2,2,2,2,2
528070225,2,2,-1,2,-1,2,0,2
528070226,0,2,2,2,2,2,0,2
528070227,-1,2,0,-1,0,2,0,-1
528070228,0,2,2,-1,2,2,2,2
528070229,0,0,2,0,2,2,2,2
528070230,0,0,2,2,2,0,2,2
528070231,2,2,-1,-1,-1,2,2,-1
528070232,2,0,2,2,2,2,0,2
528070233,2,2,0,2,0,2,0,0
528070234,0,2,2,2,2,2,0,2
528070235,0,2,2,2,0,2,2,2
528070236,0,2,2,2,2,2,0,2
528070237,-1,-1,-1,-1,-1,-1,-1,-1
528070238,0,0,2,2,2,2,2,2
528070239,2,2,0,0,0,2,0,2
528070240,0,2,2,-1,-1,2,2,2
528070241,-1,2,0,2,0,-1,0,0
528070242,2,2,0,0,0,2,0,0
528070243,0,0,2,-1,2,2,2,2
528070244,-1,-1,-1,-1,-1,-1,-1,-1
528070245,0,0,2,0,2,2,2,2
528070246,2,2,-1,0,0,2,0,0
528070247,-1,2,-1,0,2,2,-1,-1
528070248,0,0,2,2,2,0,2,2
528070249,2,2,2,0,0,2,0,2
528070250,0,2,2,0,0,2,0,2
528070251,0,2,2,2,2,2,0,2
528070252,0,2,2,-1,2,2,0,2
528070253,2,2,0,2,0,2,0,2
528070254,2,2,0,0,0,2,0,-1
528070255,0,-1,2,-1,2,2,-1,2
528070256,0,2,2,2,2,2,0,2
528070257,2,-1,-1,2,0,2,0,-1
528070258,-1,2,-1,-1,-1,-1,-1,2
528070259,2,2,2,-1,2,2,-1,2
528070260,2,0,2,2,2,0,0,2
528070261,0,2,-1,2,2,-1,2,0
528070262,-1,-1,-1,-1,-1,-1,-1,-1
528070263,0,2,-1,2,2,2,0,2
528070264,2,2,2,2,0,0,0,2
528070265,-1,0,2,-1,0,-1,2,2
528070266,2,2,2,2,0,2,0,2
528070267,2,2,0,-1,0,2,0,2
528070268,0,0,2,2,2,2,2,2
528070269,-1,2,0,-1,0,2,0,2
528070270,0,0,2,-1,-1,-1,0,2
528070271,0,-1,2,0,2,2,0,2
528070272,-1,2,0,-1,0,2,0,0
528070273,-5,2,0,-1,0,2,0,0
528070274,2,2,-1,2,0,2,0,0
528070275,-1,2,-1,2,-1,2,0,2
528070276,2,2,2,2,2,2,0,2
528070277,2,2,2,-1,2,2,2,2
528070278,0,2,2,0,2,2,0,2
528070279,0,2,2,2,2,0,-1,0
528070280,0,2,2,2,0,2,0,0
528070281,2,2,2,2,0,2,0,2
528070282,0,-5,-1,-1,-1,2,2,2
528070283,2,2,2,-1,2,2,2,2
528070284,-5,-5,-5,-5,-5,-5,-5,-5
528070285,-1,2,-1,-1,2,2,-1,-1
528070286,0,2,2,2,0,2,-1,2
528070287,2,2,-1,2,-1,-1,0,0
528070288,2,0,2,2,2,2,0,2
528070289,0,2,2,2,2,2,0,0
528070290,2,2,2,2,2,2,2,2
528070291,0,2,2,2,2,2,0,2
528070292,-1,2,2,-1,0,0,0,2
528070293,0,2,2,0,2,2,0,2
528070294,-1,2,-1,-1,0,2,0,-1
528070295,2,2,-1,2,-1,2,0,-1
528070296,2,0,2,2,2,2,0,2
528070297,0,2,2,2,2,2,2,2
528070298,2,2,-1,-1,0,2,0,0
528070299,2,2,2,2,2,2,2,2
528070300,-5,-5,-5,-5,-5,-5,-5,-5
528070301,2,2,0,2,0,2,0,0
528070302,2,2,0,2,2,2,0,2
528070303,2,2,0,2,0,2,0,-1
528070304,2,2,-1,2,0,2,0,2
528070305,2,2,2,2,2,2,0,2
528070306,2,2,2,2,2,2,2,2
528070307,2,2,2,-1,-1,2,2,2
528070308,2,2,-1,2,0,2,0,2
528070309,-1,-1,-1,-1,-1,-1,-1,-1
528070310,2,2,2,2,0,2,0,2
528070311,2,2,-1,2,-1,2,-1,2
528070312,2,2,0,2,0,2,0,0
528070313,2,2,-1,2,2,2,0,-1
528070314,2,2,2,2,2,2,2,2
528070315,0,2,2,2,2,2,-1,-1
528070316,2,2,2,2,2,2,2,2
528070317,0,2,2,2,0,2,0,0
528070318,2,2,2,2,2,2,0,2
528070319,0,2,2,2,0,2,2,2
528070320,2,2,2,-1,0,0,0,2
528070321,0,0,2,2,0,2,0,2
528070322,0,2,2,2,2,2,0,2
528070323,-1,2,-1,2,2,2,-1,2
528070324,2,2,0,2,0,2,0,0
528070325,-5,-5,-5,-5,-5,-5,-5,-5
528070326,2,-1,2,2,2,2,0,2
528070327,-1,-1,-1,-1,-1,-1,-1,-1
528070328,-5,-5,-5,-5,-5,-5,-5,-5
528070329,-1,2,2,2,2,2,2,2
528070330,2,2,2,-1,-1,2,0,2
528070331,0,2,2,0,2,2,0,2
528070332,0,2,2,-1,0,2,0,2
528070333,0,2,2,2,2,2,0,2
528070334,2,2,0,-1,0,2,0,0
528070335,-1,0,2,-1,2,2,2,2
528070336,2,-1,2,2,-1,2,0,-1
528070337,2,2,2,2,2,2,-1,2
528070338,2,2,0,2,0,-1,0,0
528070339,-5,-5,-5,-5,-5,-5,-5,-5
528070340,0,0,2,2,2,2,2,2
528070341,0,2,2,2,2,2,-1,2
528070342,0,2,2,2,2,0,0,0
528070343,2,2,2,2,2,2,0,2
528070344,0,0,2,2,2,2,2,2
528070345,2,-1,-1,-1,2,2,-1,2
528070346,2,2,0,2,0,2,2,2
528070347,-5,-5,-5,-5,-5,-5,-5,-5
528070348,0,2,2,2,2,2,2,2
528070349,0,2,2,2,2,2,2,2
528070350,2,2,2,2,0,2,0,2
528070351,-1,2,-1,-1,-1,-1,-1,-1
528070352,0,2,-1,-1,-1,2,-1,-1
528070353,2,2,0,2,0,2,0,0
528070354,2,2,2,2,0,2,0,2
528070355,0,0,2,2,2,0,0,2
528070356,2,2,-1,2,0,2,-1,-1
528070357,2,2,0,0,0,0,0,0
528070358,0,2,2,0,2,2,0,2
528070359,-1,2,-1,-1,0,2,-1,-1
528070360,2,2,0,0,0,2,0,2
528070361,-5,0,2,-1,2,2,2,2
528070362,-1,-1,-1,-1,-1,-1,-1,-1
528070363,0,0,2,2,2,2,2,2
528070364,2,2,2,2,0,2,0,2
528070365,0,2,2,-1,0,2,-1,-1
528070366,0,0,-1,2,-1,2,2,2
528070367,2,-1,0,-1,-1,2,0,-1
528070368,2,2,0,-1,-1,2,0,-1
528070369,2,2,2,0,2,2,0,2
528070370,0,2,-1,-1,-1,0,2,-1
528070371,2,2,0,2,2,2,0,0
528070372,-5,-5,-5,-5,-5,-5,-5,-5
528070373,2,2,2,0,2,0,2,2
528070374,-1,2,-1,-1,-1,2,0,-1
528070375,0,2,2,2,2,2,2,2
528070376,2,2,0,0,0,2,0,0
528070377,0,2,2,2,-1,2,2,2
528070378,0,2,2,-1,2,2,2,2
528070379,2,2,2,2,0,2,0,2
528070380,-1,-1,-1,-1,-1,2,-1,-1
528070381,2,2,2,2,0,2,0,2
528070382,2,2,0,2,2,2,0,0
528070383,2,2,2,2,0,2,0,2
528070384,2,2,2,0,-1,2,2,2
528070385,2,0,2,2,2,2,0,2
528070386,0,0,2,2,0,-1,2,2
528070387,2,2,0,2,0,2,2,2
528070388,2,2,-1,2,-1,2,0,-1
528070389,2,2,0,2,0,2,0,0
528070390,2,2,0,2,0,2,0,2
528070391,-5,-5,-5,-5,-5,-5,-5,-5
528070392,2,2,2,2,2,2,0,2
528070393,0,-1,-1,-1,0,2,0,-1
528070394,0,0,2,2,2,2,2,2
528070395,0,2,2,2,0,2,0,2
528070396,2,2,2,2,2,2,0,2
528070397,0,2,2,2,2,2,-1,2
528070398,2,2,2,0,-1,2,2,2
528070399,2,2,0,2,0,2,-1,0
528070400,2,2,-1,2,0,2,0,-1
528070401,-1,-1,-1,-1,-1,-1,-1,-1
528070402,-5,-5,-5,-5,-5,-5,-5,-5
528070403,0,2,2,0,2,2,0,2
528070404,2,2,2,-1,2,2,0,2
528070405,-1,2,2,-1,2,2,-1,2
528070406,0,0,2,0,2,0,2,2
528070407,0,2,-1,2,0,-1,0,2
528070408,0,0,2,-1,2,0,2,2
528070409,2,2,2,2,2,2,2,2
528070410,-1,-1,-1,-1,-1,-1,-1,-1
528070411,0,2,2,0,2,2,2,2
528070412,2,2,2,2,0,2,0,2
528070413,0,0,2,2,2,2,0,2
528070414,2,2,0,2,0,2,0,0
528070415,2,2,2,0,2,2,0,2
528070416,0,-1,0,2,2,2,2,-1
528070417,-1,-1,2,2,2,2,2,2
528070418,2,0,2,2,2,0,2,2
528070419,2,2,-1,2,-1,0,0,-1
528070420,-1,2,2,2,2,2,2,2
528070421,2,2,2,-1,2,2,0,2
528070422,-1,-1,-1,-1,-1,-1,-1,-1
528070423,0,2,-1,0,-1,2,2,2
528070424,-1,0,2,2,2,2,2,2
528070425,0,2,2,2,2,2,-1,2
528070426,2,2,0,-1,2,2,0,-1
528070427,2,2,2,-1,2,2,2,2
528070428,2,0,2,2,2,2,2,2
528070429,2,2,-1,2,2,2,0,2
528070430,0,-1,-1,-1,0,2,-1,-1
528070431,2,2,0,2,0,2,0,2
528070432,2,2,2,2,0,0,0,2
528070433,0,2,2,0,2,0,2,2
528070434,0,0,2,2,2,0,2,2
528070435,2,2,2,2,0,2,0,2
528070436,2,2,-1,2,0,-1,0,-1
528070437,-1,0,0,-1,-5,-2,-1,-1
528070438,2,2,2,2,0,2,2,0
528070439,2,2,0,2,-1,2,0,0
528070440,2,0,2,2,2,0,0,2
528070441,0,2,2,-1,2,2,0,2
528070442,2,2,2,-1,2,2,2,2
528070443,-1,2,2,2,-1,2,2,2
528070444,2,2,2,0,2,0,2,2
528070445,0,0,2,2,2,2,0,2
528070446,2,2,0,2,0,2,0,0
528070447,0,0,2,2,2,2,2,2
528070448,-1,-1,-1,-1,-1,-1,-1,-1
528070449,2,2,2,0,2,2,0,0
528070450,2,-1,-1,-1,2,-1,-1,-1
528070451,0,2,2,2,2,2,2,2
528070452,0,2,2,0,-1,2,0,-1
528070453,0,0,2,0,2,2,2,2
528070454,0,0,-1,-1,-1,0,0,0
528070455,2,2,2,2,2,2,0,2
528070456,0,2,2,2,0,2,0,2
528070457,2,2,-1,2,-1,2,0,2
528070458,0,0,2,2,2,2,2,2
528070459,2,2,0,2,0,2,0,0
528070460,2,2,2,2,2,2,0,2
528070461,2,2,0,2,0,2,0,2
528070462,-1,2,-1,-1,-1,-1,-1,-1
528070463,-1,2,0,2,0,2,0,-1
528070464,0,0,2,-1,2,2,0,2
528070465,2,2,2,2,2,2,2,2
528070466,2,2,0,2,0,2,0,0
528070467,0,0,2,2,0,0,0,2
528070468,2,0,2,0,2,0,2,2
528070469,2,2,2,-1,-1,2,2,2
528070470,2,2,2,2,2,2,0,-1
528070471,2,2,0,2,0,2,0,2
528070472,-1,2,2,2,2,2,-1,-1
528070473,0,2,2,2,2,2,0,2
528070474,0,2,2,-1,2,2,-1,2
528070475,0,2,2,0,2,0,2,2
528070476,2,2,2,2,2,2,0,2
528070477,0,2,-1,-1,-1,2,2,-1
528070478,2,2,2,2,-1,2,-1,2
528070479,0,2,2,2,2,2,0,0
528070480,2,-1,2,2,-1,0,-1,2
528070481,0,0,2,0,2,0,2,2
528070482,0,2,2,2,2,2,0,2
528070483,2,2,2,-1,0,2,0,0
528070484,-1,-1,-1,-1,-1,-1,-1,-1
528070485,0,2,2,2,2,2,0,2
528070486,-5,-5,-5,-5,-5,-5,-5,-5
528070487,0,0,2,2,2,2,2,2
528070488,0,0,2,-1,2,2,2,2
528070489,2,0,2,-1,2,2,2,2
528070490,2,2,0,2,0,2,0,0
528070491,2,0,2,2,2,0,0,2
528070492,2,2,0,2,0,2,0,0
528070493,0,0,2,2,2,2,-1,2
528070494,-1,2,-1,-1,2,0,2,2
528070495,2,-1,-1,2,-1,0,0,-1
528070496,-1,2,2,0,2,2,0,-1
528070497,0,2,0,2,0,2,0,2
528070498,-1,-1,2,-1,2,0,2,2
528070499,0,2,2,-1,2,2,-1,2
528070500,2,2,0,2,0,2,0,0
528070501,2,2,2,2,2,2,0,2
528070502,2,2,0,2,0,2,0,0
528070503,2,2,-1,2,-1,2,0,2
528070504,-1,2,0,2,0,2,0,0
528070505,-1,0,2,-1,2,2,0,2
528070506,2,2,2,2,0,2,0,2
528070507,-1,-1,-1,-1,-1,-1,-1,-1
528070508,-1,0,-1,-1,-1,-1,-1,-1
528070509,-5,-5,-5,-5,-5,-5,-5,-5
528070510,0,0,2,2,2,2,2,2
528070511,0,2,0,2,0,0,0,0
528070512,0,2,2,2,2,2,0,2
528070513,2,2,2,2,2,0,0,2
528070514,2,0,-1,2,0,2,0,0
528070515,2,2,2,2,2,2,0,2
528070516,2,-2,2,2,2,2,-1,2
528070517,2,2,2,2,2,2,2,2
528070518,0,2,2,2,2,2,2,2
528070519,2,2,2,2,2,2,0,2
528070520,2,2,-1,2,-1,2,0,2
528070521,-1,-1,-1,-2,-1,0,0,-1
528070522,-5,-5,-5,-5,-5,-5,-5,-5
528070523,-1,0,-2,-1,-2,0,-1,-1
528070524,2,2,2,2,0,2,0,2
528070525,2,2,2,2,2,2,0,2
528070526,2,2,2,2,0,2,0,0
528070527,2,2,0,2,0,2,-1,0
528070528,2,2,2,2,2,2,2,2
528070529,-1,2,-2,-2,2,2,0,-1
528070530,-5,-5,-5,-5,-5,-5,-5,-5
528070531,2,2,0,2,0,2,0,0
528070532,2,2,2,2,0,2,2,2
528070533,2,2,0,0,-1,2,0,2
528070534,0,2,2,2,2,2,0,2
528070535,2,2,2,0,2,0,0,2
528070536,2,2,0,2,0,2,2,2
528070537,0,2,0,2,0,2,0,2
528070538,0,0,2,2,2,0,2,2
528070539,-1,0,2,-1,2,2,0,2
528070540,2,2,0,0,0,2,0,0
528070541,0,2,2,2,0,2,0,0
528070542,0,0,2,2,2,0,2,2
528070543,0,2,-1,-1,-1,2,-1,-1
528070544,0,0,2,2,2,2,2,2
528070545,2,2,2,2,2,0,2,2
528070546,2,2,2,2,2,2,0,2
528070547,-1,2,0,2,0,2,-1,-1
528070548,-5,-5,-5,-5,-5,-5,-5,-5
528070549,2,0,2,2,2,0,0,2
528070550,-1,-1,-1,-1,-1,-1,-1,-1
528070551,2,2,2,2,2,2,0,0
528070552,2,2,0,2,0,2,0,2
528070553,-1,2,2,-1,2,-1,2,2
528070554,-1,2,0,-1,-1,2,-1,-1
528070555,2,2,2,2,2,2,0,2
528070556,2,0,2,2,2,2,0,2
528070557,2,2,-1,-1,0,2,0,2
528070558,2,2,0,2,0,2,0,2
528070559,2,2,2,2,2,2,2,2
528070560,2,2,-1,2,-1,2,0,0
528070561,2,2,2,2,2,2,2,2
528070562,-1,-1,-1,-1,-1,-1,-1,-1
528070563,2,2,0,-1,0,2,0,0
528070564,2,2,2,0,2,2,0,0
528070565,-5,-5,-5,-5,-5,-5,-5,-5
528070566,2,2,0,2,0,2,0,0
528070567,2,0,2,2,2,2,0,2
528070568,0,2,2,2,-1,-1,0,-1
528070569,0,2,2,2,2,2,2,2
528070570,2,2,-1,2,-1,-1,-1,2
528070571,2,2,2,2,2,2,2,2
528070572,-1,-1,-1,-1,-1,-1,-1,-1
528070573,-5,-5,-5,-5,-5,-5,-5,-5
528070574,0,2,2,2,2,2,2,2
528070575,2,2,2,0,2,2,0,2
528070576,-1,2,2,2,2,2,2,2
528070577,0,2,0,-1,-1,2,0,0
528070578,2,2,2,-1,-1,2,2,0
528070579,2,2,0,2,0,2,0,0
528070580,2,2,2,2,2,2,2,2
528070581,2,2,2,-1,2,2,0,2
528070582,-1,-1,-1,-1,-1,-1,-1,-1
528070583,2,2,2,0,2,2,2,2
528070584,0,2,2,0,0,2,0,2
528070585,0,2,0,2,0,2,0,2
528070586,2,2,-1,2,-1,2,0,-1
528070587,2,2,0,-1,-1,2,0,-1
528070588,2,2,2,2,2,2,2,2
528070589,2,2,2,2,0,2,0,0
528070590,-1,2,-1,-1,-1,-1,-1,-1
528070591,2,2,2,2,2,2,0,2
528070592,2,2,2,2,0,0,0,2
528070593,2,2,2,2,2,2,0,2
528070594,2,2,2,2,2,2,0,2
528070595,2,2,2,2,2,0,2,2
528070596,-5,-5,-5,-5,-5,-5,-5,-5
528070597,-1,2,2,2,0,2,-1,2
528070598,0,2,2,2,0,2,0,2
528070599,2,-1,-1,-1,-1,2,0,0
528070600,0,2,2,0,2,2,2,2
528070601,0,2,2,2,2,2,2,2
528070602,0,2,2,2,2,-1,0,2
528070603,0,2,0,2,0,2,0,0
528070604,2,0,2,0,2,2,0,2
528070605,-1,-1,-1,-1,-1,-1,-1,-1
528070606,2,0,2,2,2,2,2,2
528070607,2,0,2,0,2,0,2,2
528070608,2,2,0,0,2,2,-1,2
528070609,2,2,2,2,2,2,2,2
528070610,2,2,2,2,2,2,0,2
528070611,0,2,0,-1,0,2,0,0
528070612,2,2,2,2,0,2,0,2
528070613,2,0,2,0,2,2,0,2
528070614,0,0,2,2,2,2,0,2
528070615,-5,-5,-5,-5,-5,-5,-5,-5
528070616,0,2,2,2,2,2,2,2
528070617,0,2,2,2,2,2,0,2
528070618,2,2,0,0,-1,2,0,0
528070619,2,2,-1,2,-1,-1,0,2
528070620,2,2,2,0,2,2,0,2
528070621,-1,2,2,-1,-1,-1,-1,-1
528070622,0,2,2,2,2,-1,2,2
528070623,2,2,0,2,-1,2,-1,0
528070624,2,2,2,2,2,2,2,2
528070625,2,2,2,2,0,0,0,2
528070626,-1,2,-1,2,-1,2,0,-1
528070627,0,0,2,2,2,0,2,2
528070628,0,2,2,-1,2,2,2,2
528070629,2,2,2,-1,2,2,0,-1
528070630,-1,2,0,2,2,2,-1,-1
528070631,0,0,2,2,2,2,2,2
528070632,2,0,2,2,2,2,0,2
528070633,2,2,0,2,0,2,0,0
528070634,2,2,2,2,0,2,0,0
528070635,2,2,0,2,0,2,0,2
528070636,2,-5,2,2,2,2,-1,2
528070637,-1,-1,0,2,0,0,-2,0
528070638,0,0,2,0,2,0,2,2
528070639,-1,-1,-1,-1,-1,-1,-1,-1
528070640,0,2,2,2,2,2,2,2
528070641,-5,-5,-5,-5,-5,-5,-5,-5
528070642,2,2,2,2,2,2,0,2
