D_INTERVIEW,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129
528070042,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
528070043,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528070044,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
528070045,-1.0,2.0,0.0,-1.0,-1.0,2.0,0.0,-1.0
528070046,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
528070047,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070048,-1.0,2.0,-1.0,-1.0,0.0,2.0,0.0,-1.0
528070049,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528070050,-1.0,2.0,2.0,-1.0,-1.0,2.0,0.0,-1.0
528070051,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
528070052,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0
528070053,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0
528070054,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070055,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0
528070056,-1.0,2.0,2.0,2.0,2.0,0.0,-1.0,2.0
528070057,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070058,-1.0,2.0,-1.0,0.0,0.0,2.0,-1.0,-1.0
528070059,2.0,2.0,2.0,2.0,-1.0,2.0,-1.0,2.0
528070060,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528070061,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070062,0.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0,2.0
528070063,0.0,2.0,-1.0,-1.0,-1.0,2.0,-1.0,2.0
528070064,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0
528070065,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0
528070066,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070067,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070068,0.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0.0
528070069,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070070,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528070071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
528070072,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528070073,0.0,0.0,2.0,-1.0,2.0,-1.0,2.0,2.0
528070074,2.0,2.0,2.0,-1.0,-1.0,2.0,-1.0,-1.0
528070075,-1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070076,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070077,2.0,2.0,-1.0,2.0,-1.0,2.0,0.0,2.0
528070078,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0
528070079,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070080,0.0,2.0,0.0,2.0,-1.0,2.0,0.0,0.0
528070081,-1.0,2.0,2.0,-1.0,2.0,2.0,0.0,2.0
528070082,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0
528070083,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0
528070084,2.0,2.0,-1.0,2.0,0.0,2.0,0.0,2.0
528070085,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
528070086,2.0,0.0,2.0,-1.0,2.0,2.0,2.0,2.0
528070087,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
528070088,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0
528070089,-1.0,2.0,2.0,0.0,2.0,-1.0,2.0,2.0
528070090,2.0,2.0,0.0,2.0,-1.0,2.0,0.0,0.0
528070091,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0
528070092,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070093,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
528070094,-1.0,2.0,-1.0,-1.0,-1.0,2.0,-1.0,2.0
528070095,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070096,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
528070097,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070098,2.0,2.0,-1.0,2.0,0.0,2.0,-1.0,-1.0
528070099,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0
528070100,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070101,0.0,2.0,2.0,2.0,0.0,2.0,-1.0,2.0
528070102,2.0,2.0,-1.0,2.0,-1.0,2.0,0.0,2.0
528070103,-1.0,2.0,2.0,-1.0,-1.0,2.0,-1.0,-1.0
528070104,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070105,-1.0,2.0,-1.0,2.0,-1.0,2.0,2.0,2.0
528070106,0.0,2.0,2.0,-1.0,-1.0,2.0,2.0,2.0
528070107,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
528070108,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528070109,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
528070110,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070111,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070112,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
528070113,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528070114,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0
528070115,2.0,2.0,0.0,2.0,-1.0,2.0,0.0,-1.0
528070116,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070117,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070118,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528070119,2.0,2.0,2.0,2.0,-1.0,2.0,0.0,-1.0
528070120,-1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
528070121,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070122,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
528070123,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070124,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
528070125,-1.0,0.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0
528070126,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0
528070127,2.0,2.0,-1.0,-1.0,-1.0,2.0,-1.0,0.0
528070128,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070129,0.0,2.0,-1.0,-1.0,0.0,2.0,-1.0,0.0
528070130,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
528070131,0.0,2.0,2.0,-1.0,2.0,2.0,2.0,2.0
528070132,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070133,-5.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0
528070134,2.0,2.0,2.0,-1.0,2.0,2.0,2.0,2.0
528070135,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070136,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
528070137,0.0,2.0,2.0,-1.0,2.0,2.0,0.0,2.0
528070138,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
528070139,2.0,2.0,2.0,-1.0,2.0,2.0,0.0,2.0
528070140,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
528070141,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0
528070142,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070143,2.0,2.0,0.0,-1.0,0.0,2.0,0.0,-1.0
528070144,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
528070145,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
528070146,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070147,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070148,0.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,-1.0
528070149,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070150,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0
528070151,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0
528070152,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0
528070153,2.0,2.0,2.0,2.0,-1.0,2.0,2.0,2.0
528070154,2.0,2.0,-1.0,2.0,-1.0,2.0,0.0,-1.0
528070155,2.0,0.0,2.0,2.0,0.0,2.0,2.0,-1.0
528070156,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
528070157,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,-1.0
528070158,2.0,2.0,-1.0,2.0,0.0,2.0,0.0,2.0
528070159,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528070160,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070161,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070162,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0
528070163,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070164,2.0,2.0,2.0,-1.0,2.0,2.0,0.0,2.0
528070165,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0
528070166,-1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
528070167,2.0,2.0,-1.0,2.0,-1.0,0.0,-1.0,2.0
528070168,0.0,0.0,2.0,2.0,2.0,-2.0,-2.0,2.0
528070169,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
528070170,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070171,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070172,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
528070173,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070174,-1.0,0.0,2.0,0.0,-1.0,0.0,0.0,-1.0
528070175,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070176,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528070177,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070178,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
528070179,-1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
528070180,2.0,2.0,-1.0,2.0,-1.0,2.0,0.0,0.0
528070181,2.0,2.0,2.0,-1.0,2.0,2.0,0.0,2.0
528070182,0.0,2.0,0.0,2.0,0.0,2.0,-1.0,2.0
528070183,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0
528070184,2.0,2.0,2.0,-1.0,-1.0,2.0,-1.0,2.0
528070185,2.0,2.0,-1.0,2.0,-1.0,2.0,2.0,2.0
528070186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528070187,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0
528070188,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528070189,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0
528070190,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
528070191,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0
528070192,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
528070193,-1.0,0.0,2.0,-2.0,-1.0,-1.0,0.0,-2.0
528070194,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
528070195,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070196,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0
528070197,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0
528070198,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
528070199,2.0,2.0,-1.0,-1.0,0.0,2.0,0.0,0.0
528070200,-1.0,2.0,0.0,-1.0,0.0,2.0,-1.0,0.0
528070201,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
528070202,2.0,2.0,0.0,2.0,-1.0,2.0,0.0,2.0
528070203,-1.0,2.0,2.0,2.0,2.0,-1.0,-1.0,2.0
528070204,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
528070205,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0
528070206,2.0,2.0,0.0,2.0,0.0,2.0,0.0,-1.0
528070207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528070208,2.0,2.0,2.0,-1.0,0.0,2.0,-1.0,2.0
528070209,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0
528070210,2.0,2.0,-1.0,-1.0,-1.0,2.0,-1.0,2.0
528070211,2.0,2.0,0.0,-1.0,0.0,2.0,0.0,-1.0
528070212,-1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070213,2.0,2.0,-1.0,0.0,2.0,2.0,0.0,2.0
528070214,0.0,2.0,-1.0,0.0,-1.0,2.0,-1.0,2.0
528070215,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
528070216,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528070217,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
528070218,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
528070219,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528070220,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0
528070221,2.0,2.0,-1.0,2.0,2.0,2.0,2.0,2.0
528070222,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
528070223,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070224,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070225,2.0,2.0,-1.0,2.0,-1.0,2.0,0.0,2.0
528070226,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070227,-1.0,2.0,0.0,-1.0,0.0,2.0,0.0,-1.0
528070228,0.0,2.0,2.0,-1.0,2.0,2.0,2.0,2.0
528070229,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0
528070230,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0
528070231,2.0,2.0,-1.0,-1.0,-1.0,2.0,2.0,-1.0
528070232,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
528070233,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
528070234,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070235,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0
528070236,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070237,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528070238,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
528070239,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0
528070240,0.0,2.0,2.0,-1.0,-1.0,2.0,2.0,2.0
528070241,-1.0,2.0,0.0,2.0,0.0,-1.0,0.0,0.0
528070242,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
528070243,0.0,0.0,2.0,-1.0,2.0,2.0,2.0,2.0
528070244,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528070245,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0
528070246,2.0,2.0,-1.0,0.0,0.0,2.0,0.0,0.0
528070247,-1.0,2.0,-1.0,0.0,2.0,2.0,-1.0,-1.0
528070248,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0
528070249,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0
528070250,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0
528070251,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070252,0.0,2.0,2.0,-1.0,2.0,2.0,0.0,2.0
528070253,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0
528070254,2.0,2.0,0.0,0.0,0.0,2.0,0.0,-1.0
528070255,0.0,-1.0,2.0,-1.0,2.0,2.0,-1.0,2.0
528070256,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070257,2.0,-1.0,-1.0,2.0,0.0,2.0,0.0,-1.0
528070258,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0
528070259,2.0,2.0,2.0,-1.0,2.0,2.0,-1.0,2.0
528070260,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0
528070261,0.0,2.0,-1.0,2.0,2.0,-1.0,2.0,0.0
528070262,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528070263,0.0,2.0,-1.0,2.0,2.0,2.0,0.0,2.0
528070264,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0
528070265,-1.0,0.0,2.0,-1.0,0.0,-1.0,2.0,2.0
528070266,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0
528070267,2.0,2.0,0.0,-1.0,0.0,2.0,0.0,2.0
528070268,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
528070269,-1.0,2.0,0.0,-1.0,0.0,2.0,0.0,2.0
528070270,0.0,0.0,2.0,-1.0,-1.0,-1.0,0.0,2.0
528070271,0.0,-1.0,2.0,0.0,2.0,2.0,0.0,2.0
528070272,-1.0,2.0,0.0,-1.0,0.0,2.0,0.0,0.0
528070273,-5.0,2.0,0.0,-1.0,0.0,2.0,0.0,0.0
528070274,2.0,2.0,-1.0,2.0,0.0,2.0,0.0,0.0
528070275,-1.0,2.0,-1.0,2.0,-1.0,2.0,0.0,2.0
528070276,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070277,2.0,2.0,2.0,-1.0,2.0,2.0,2.0,2.0
528070278,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0
528070279,0.0,2.0,2.0,2.0,2.0,0.0,-1.0,0.0
528070280,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0
528070281,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0
528070282,0.0,-5.0,-1.0,-1.0,-1.0,2.0,2.0,2.0
528070283,2.0,2.0,2.0,-1.0,2.0,2.0,2.0,2.0
528070284,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528070285,-1.0,2.0,-1.0,-1.0,2.0,2.0,-1.0,-1.0
528070286,0.0,2.0,2.0,2.0,0.0,2.0,-1.0,2.0
528070287,2.0,2.0,-1.0,2.0,-1.0,-1.0,0.0,0.0
528070288,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
528070289,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
528070290,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070291,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070292,-1.0,2.0,2.0,-1.0,0.0,0.0,0.0,2.0
528070293,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0
528070294,-1.0,2.0,-1.0,-1.0,0.0,2.0,0.0,-1.0
528070295,2.0,2.0,-1.0,2.0,-1.0,2.0,0.0,-1.0
528070296,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
528070297,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070298,2.0,2.0,-1.0,-1.0,0.0,2.0,0.0,0.0
528070299,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070300,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528070301,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
528070302,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0
528070303,2.0,2.0,0.0,2.0,0.0,2.0,0.0,-1.0
528070304,2.0,2.0,-1.0,2.0,0.0,2.0,0.0,2.0
528070305,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070306,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070307,2.0,2.0,2.0,-1.0,-1.0,2.0,2.0,2.0
528070308,2.0,2.0,-1.0,2.0,0.0,2.0,0.0,2.0
528070309,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528070310,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0
528070311,2.0,2.0,-1.0,2.0,-1.0,2.0,-1.0,2.0
528070312,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
528070313,2.0,2.0,-1.0,2.0,2.0,2.0,0.0,-1.0
528070314,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070315,0.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0
528070316,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070317,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0
528070318,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070319,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0
528070320,2.0,2.0,2.0,-1.0,0.0,0.0,0.0,2.0
528070321,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
528070322,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070323,-1.0,2.0,-1.0,2.0,2.0,2.0,-1.0,2.0
528070324,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
528070325,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528070326,2.0,-1.0,2.0,2.0,2.0,2.0,0.0,2.0
528070327,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528070328,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528070329,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070330,2.0,2.0,2.0,-1.0,-1.0,2.0,0.0,2.0
528070331,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0
528070332,0.0,2.0,2.0,-1.0,0.0,2.0,0.0,2.0
528070333,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070334,2.0,2.0,0.0,-1.0,0.0,2.0,0.0,0.0
528070335,-1.0,0.0,2.0,-1.0,2.0,2.0,2.0,2.0
528070336,2.0,-1.0,2.0,2.0,-1.0,2.0,0.0,-1.0
528070337,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0
528070338,2.0,2.0,0.0,2.0,0.0,-1.0,0.0,0.0
528070339,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528070340,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
528070341,0.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0
528070342,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0
528070343,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
528070344,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
528070345,2.0,-1.0,-1.0,-1.0,2.0,2.0,-1.0,2.0
528070346,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0
528070347,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
528070348,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070349,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
528070350,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0
528070351,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528070352,0.0,2.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0
528070353,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
528070354,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0
528070355,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0
528070356,2.0,2.0,-1.0,2.0,0.0,2.0,-1.0,-1.0
528070357,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
528070358,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0
528070359,-1.0,2.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0
528070360,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0
528070361,-5.0,0.0,2.0,-1.0,2.0,2.0,2.0,2.0
528070362,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528070363,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
528070364,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0
528070365,0.0,2.0,2.0,-1.0,0.0,2.0,-1.0,-1.0
528070366,0.0,0.0,-1.0,2.0,-1.0,2.0,2.0,2.0
528070367,2.0,-1.0,0.0,-1.0,-1.0,2.0,0.0,-1.0
528070368,2.0,2.0,0.0,-1.0,-1.0,2.0,0.0,-1.0
528070369,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0
