D_INTERVIEW,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41
276070088,5.0,5.0,3.0,3.0,4.0,2.0,1.0,2.0,5.0
276070089,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0
276070090,4.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0
276070091,5.0,4.0,5.0,1.0,5.0,1.0,4.0,4.0,5.0
276070092,5.0,5.0,2.0,5.0,5.0,1.0,4.0,5.0,5.0
276070093,4.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0
276070094,3.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0
276070095,3.0,2.0,4.0,1.0,4.0,3.0,1.0,2.0,3.0
276070096,5.0,5.0,5.0,4.0,3.0,2.0,1.0,2.0,1.0
276070097,3.0,4.0,3.0,5.0,2.0,2.0,1.0,1.0,2.0
276070098,4.0,4.0,4.0,-1.0,2.0,2.0,2.0,2.0,3.0
276070099,5.0,3.0,4.0,1.0,4.0,2.0,1.0,2.0,-1.0
276070100,5.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0
276070101,5.0,4.0,5.0,1.0,4.0,3.0,4.0,1.0,2.0
276070102,4.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0
276070103,5.0,5.0,5.0,2.0,1.0,1.0,5.0,1.0,2.0
276070104,4.0,1.0,5.0,2.0,4.0,4.0,4.0,1.0,3.0
276070105,4.0,2.0,4.0,1.0,5.0,3.0,2.0,2.0,4.0
276070106,5.0,2.0,5.0,-1.0,5.0,5.0,5.0,2.0,4.0
276070107,3.0,2.0,4.0,1.0,4.0,4.0,2.0,2.0,4.0
276070108,2.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0
276070109,5.0,5.0,4.0,1.0,2.0,3.0,1.0,1.0,4.0
276070110,4.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0
276070111,5.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0
276070112,5.0,5.0,5.0,2.0,2.0,2.0,3.0,2.0,4.0
276070113,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0
276070114,5.0,5.0,5.0,2.0,1.0,2.0,1.0,3.0,4.0
276070115,5.0,2.0,5.0,1.0,4.0,3.0,2.0,1.0,4.0
276070116,1.0,5.0,2.0,1.0,5.0,5.0,5.0,2.0,3.0
276070117,5.0,4.0,5.0,4.0,5.0,2.0,2.0,3.0,2.0
276070118,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0
276070119,3.0,-1.0,2.0,3.0,3.0,1.0,2.0,1.0,5.0
276070120,5.0,4.0,4.0,-1.0,4.0,4.0,-1.0,1.0,3.0
276070121,5.0,5.0,5.0,1.0,4.0,2.0,2.0,1.0,4.0
276070122,5.0,4.0,4.0,-1.0,4.0,2.0,2.0,2.0,4.0
276070123,4.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0
276070124,5.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0
276070125,5.0,3.0,-1.0,4.0,2.0,2.0,3.0,2.0,4.0
276070126,5.0,4.0,5.0,1.0,5.0,5.0,2.0,2.0,4.0
276070127,5.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0
276070128,5.0,5.0,5.0,2.0,5.0,1.0,3.0,1.0,2.0
276070129,5.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0
276070130,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0
276070131,5.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0
276070132,2.0,4.0,4.0,1.0,3.0,4.0,2.0,2.0,2.0
276070133,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0
276070134,5.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0
276070135,5.0,4.0,4.0,3.0,5.0,2.0,4.0,2.0,4.0
276070136,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0
276070137,3.0,3.0,3.0,-1.0,4.0,3.0,3.0,3.0,3.0
276070138,5.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0
276070139,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
276070140,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0
276070141,4.0,4.0,4.0,2.0,4.0,2.0,4.0,-1.0,5.0
276070142,4.0,1.0,3.0,1.0,4.0,3.0,4.0,2.0,-1.0
276070143,3.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0
276070144,4.0,4.0,5.0,1.0,5.0,2.0,4.0,4.0,4.0
276070145,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0
276070146,5.0,5.0,5.0,1.0,5.0,2.0,5.0,2.0,5.0
276070147,5.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0
276070148,3.0,2.0,4.0,-1.0,2.0,1.0,4.0,1.0,3.0
276070149,1.0,1.0,5.0,-1.0,4.0,1.0,2.0,2.0,3.0
276070150,5.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0
276070151,4.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0
276070152,4.0,2.0,4.0,2.0,5.0,3.0,1.0,4.0,4.0
276070153,2.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0
276070154,5.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0
276070155,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0
276070156,4.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0
276070157,5.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0
276070158,4.0,5.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0
276070159,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0
276070160,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0
276070161,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
276070162,5.0,1.0,3.0,2.0,4.0,3.0,1.0,3.0,5.0
276070163,3.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0
276070164,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0
276070165,3.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,5.0
276070166,4.0,2.0,4.0,2.0,4.0,4.0,2.0,1.0,1.0
276070167,5.0,4.0,5.0,-1.0,5.0,2.0,5.0,5.0,5.0
276070168,4.0,3.0,5.0,1.0,4.0,4.0,4.0,2.0,3.0
276070169,5.0,5.0,2.0,-1.0,5.0,4.0,2.0,2.0,3.0
276070170,5.0,5.0,5.0,1.0,5.0,4.0,4.0,4.0,5.0
276070171,4.0,2.0,4.0,5.0,2.0,1.0,4.0,1.0,4.0
276070172,5.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0
276070173,4.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0
276070174,4.0,2.0,4.0,2.0,4.0,5.0,4.0,2.0,4.0
276070175,3.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,4.0
276070176,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0
276070177,4.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0
276070178,4.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0
276070179,5.0,3.0,5.0,1.0,3.0,3.0,2.0,1.0,2.0
276070180,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0
276070181,5.0,4.0,2.0,1.0,5.0,1.0,5.0,5.0,5.0
276070182,5.0,3.0,5.0,1.0,4.0,4.0,4.0,3.0,5.0
276070183,5.0,5.0,5.0,3.0,1.0,2.0,1.0,2.0,3.0
276070184,5.0,2.0,4.0,-2.0,4.0,1.0,-2.0,-2.0,2.0
276070185,4.0,2.0,5.0,2.0,4.0,1.0,5.0,2.0,4.0
276070186,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0
276070187,3.0,2.0,3.0,5.0,3.0,4.0,2.0,1.0,3.0
276070188,4.0,5.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0
276070189,4.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0
276070190,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
276070191,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0
276070192,1.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0
276070193,5.0,5.0,2.0,1.0,5.0,5.0,3.0,4.0,3.0
276070194,4.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0
276070195,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0
276070196,3.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0
276070197,5.0,5.0,2.0,1.0,5.0,5.0,3.0,2.0,5.0
276070198,5.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0
276070199,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0
276070200,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0
276070201,3.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0
276070202,4.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,4.0
276070203,3.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0
276070204,5.0,4.0,5.0,2.0,3.0,3.0,4.0,4.0,5.0
276070205,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
276070206,1.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0
276070207,3.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0
276070208,3.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,4.0
276070209,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0
276070210,4.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0,2.0
276070211,2.0,3.0,5.0,1.0,2.0,3.0,1.0,1.0,3.0
276070212,2.0,3.0,5.0,3.0,4.0,2.0,1.0,1.0,3.0
276070213,4.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,5.0
276070214,2.0,4.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0
276070215,5.0,5.0,5.0,2.0,4.0,2.0,4.0,1.0,4.0
276070216,5.0,2.0,5.0,2.0,4.0,3.0,2.0,2.0,4.0
276070217,5.0,1.0,3.0,2.0,5.0,5.0,3.0,2.0,4.0
276070218,5.0,5.0,1.0,1.0,5.0,5.0,5.0,1.0,2.0
276070219,5.0,3.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0
276070220,1.0,1.0,3.0,4.0,4.0,2.0,2.0,1.0,3.0
276070221,4.0,2.0,4.0,3.0,4.0,1.0,5.0,2.0,3.0
276070222,4.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0
276070223,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0
276070224,4.0,2.0,4.0,-2.0,4.0,2.0,4.0,2.0,1.0
276070225,4.0,2.0,5.0,1.0,5.0,1.0,4.0,2.0,4.0
276070226,5.0,5.0,5.0,-1.0,-2.0,2.0,-1.0,2.0,4.0
276070227,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0
276070228,5.0,1.0,5.0,4.0,5.0,2.0,4.0,2.0,5.0
276070229,4.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0
276070230,5.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0
276070231,4.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0
276070232,4.0,2.0,3.0,-1.0,2.0,2.0,2.0,2.0,3.0
276070233,5.0,-1.0,5.0,1.0,4.0,2.0,2.0,4.0,4.0
276070234,5.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0
276070235,5.0,5.0,4.0,1.0,4.0,4.0,3.0,2.0,4.0
276070236,4.0,1.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0
276070237,5.0,5.0,5.0,1.0,4.0,4.0,2.0,2.0,4.0
276070238,5.0,4.0,4.0,-1.0,5.0,5.0,5.0,5.0,2.0
276070239,5.0,3.0,4.0,-2.0,4.0,4.0,5.0,2.0,4.0
276070240,4.0,4.0,4.0,2.0,4.0,2.0,-1.0,4.0,4.0
276070241,4.0,5.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0
276070242,5.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0
276070243,4.0,4.0,5.0,1.0,4.0,4.0,3.0,2.0,4.0
276070244,5.0,3.0,4.0,-1.0,2.0,1.0,1.0,2.0,2.0
276070245,2.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0
276070246,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0
276070247,5.0,4.0,4.0,1.0,5.0,2.0,4.0,4.0,4.0
276070248,3.0,3.0,4.0,2.0,2.0,5.0,2.0,2.0,4.0
276070249,4.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0
276070250,5.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0
276070251,5.0,2.0,4.0,2.0,5.0,3.0,4.0,4.0,3.0
276070252,4.0,4.0,4.0,2.0,4.0,2.0,-1.0,2.0,4.0
276070253,4.0,2.0,4.0,1.0,4.0,2.0,3.0,2.0,4.0
276070254,4.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0
276070255,5.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,4.0
276070256,5.0,5.0,4.0,1.0,4.0,4.0,2.0,4.0,4.0
276070257,4.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0
276070258,5.0,4.0,4.0,1.0,4.0,1.0,2.0,2.0,4.0
276070259,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0
276070260,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0
276070261,5.0,5.0,3.0,1.0,4.0,2.0,4.0,3.0,2.0
276070262,5.0,3.0,4.0,2.0,5.0,4.0,2.0,4.0,4.0
276070263,1.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0
276070264,5.0,5.0,5.0,1.0,4.0,3.0,5.0,4.0,4.0
276070265,3.0,3.0,4.0,-1.0,3.0,4.0,2.0,2.0,2.0
276070266,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0
276070267,4.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,3.0
276070268,3.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0
276070269,5.0,4.0,5.0,2.0,4.0,3.0,2.0,3.0,5.0
276070270,3.0,4.0,4.0,3.0,5.0,2.0,4.0,2.0,5.0
276070271,5.0,5.0,5.0,2.0,4.0,1.0,4.0,1.0,5.0
276070272,3.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0
276070273,-1.0,4.0,4.0,-1.0,3.0,4.0,3.0,4.0,4.0
276070274,5.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0
276070275,4.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0
276070276,4.0,4.0,4.0,2.0,4.0,-2.0,-1.0,2.0,4.0
276070277,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0
276070278,4.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0
276070279,3.0,2.0,4.0,-1.0,-1.0,2.0,2.0,2.0,2.0
276070280,3.0,4.0,-1.0,2.0,1.0,4.0,2.0,2.0,2.0
276070281,4.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,4.0
276070282,3.0,2.0,3.0,2.0,4.0,5.0,2.0,2.0,2.0
276070283,4.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0
276070284,3.0,4.0,-1.0,3.0,2.0,4.0,2.0,2.0,3.0
276070285,3.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0
276070286,5.0,3.0,5.0,3.0,4.0,2.0,2.0,3.0,3.0
276070287,5.0,5.0,5.0,1.0,2.0,4.0,3.0,2.0,3.0
276070288,5.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0
276070289,5.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,4.0
276070290,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0
276070291,5.0,4.0,5.0,1.0,5.0,2.0,4.0,4.0,5.0
276070292,5.0,5.0,5.0,1.0,2.0,1.0,1.0,4.0,5.0
276070293,2.0,2.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0
276070294,2.0,2.0,5.0,1.0,5.0,5.0,5.0,2.0,3.0
276070295,4.0,4.0,4.0,5.0,2.0,1.0,4.0,1.0,2.0
276070296,5.0,5.0,5.0,1.0,5.0,4.0,3.0,2.0,4.0
276070297,5.0,5.0,5.0,1.0,5.0,5.0,3.0,2.0,5.0
276070298,5.0,4.0,5.0,1.0,5.0,3.0,3.0,2.0,4.0
276070299,5.0,5.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0
276070300,5.0,4.0,4.0,1.0,4.0,1.0,2.0,3.0,4.0
276070301,4.0,3.0,-1.0,3.0,1.0,3.0,3.0,2.0,4.0
276070302,4.0,3.0,5.0,-1.0,1.0,2.0,2.0,1.0,2.0
276070303,5.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0
276070304,4.0,4.0,4.0,3.0,-1.0,2.0,3.0,3.0,4.0
276070305,5.0,5.0,5.0,1.0,3.0,2.0,2.0,-2.0,4.0
276070306,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0
276070307,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0
276070308,5.0,5.0,2.0,1.0,5.0,4.0,2.0,1.0,4.0
276070309,4.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0
276070310,5.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0
276070311,4.0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,2.0
276070312,5.0,5.0,2.0,1.0,5.0,5.0,2.0,1.0,4.0
276070313,4.0,3.0,4.0,3.0,4.0,4.0,1.0,2.0,4.0
276070314,4.0,2.0,3.0,-1.0,5.0,2.0,2.0,2.0,3.0
276070315,5.0,5.0,-1.0,1.0,5.0,4.0,2.0,1.0,4.0
276070316,5.0,5.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0
276070317,5.0,5.0,5.0,1.0,5.0,5.0,3.0,2.0,4.0
276070318,5.0,2.0,2.0,1.0,1.0,5.0,5.0,3.0,5.0
276070319,5.0,4.0,5.0,1.0,3.0,4.0,3.0,2.0,4.0
276070320,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0
276070321,-2.0,-2.0,-2.0,4.0,2.0,4.0,4.0,2.0,2.0
276070322,3.0,2.0,4.0,2.0,4.0,5.0,3.0,4.0,5.0
276070323,5.0,2.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0
276070324,4.0,2.0,2.0,4.0,-2.0,3.0,2.0,2.0,3.0
276070325,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0
276070326,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0
276070327,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0
276070328,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0
276070329,5.0,5.0,5.0,1.0,5.0,4.0,2.0,5.0,4.0
276070330,4.0,4.0,4.0,1.0,5.0,4.0,3.0,2.0,4.0
276070331,3.0,2.0,3.0,2.0,4.0,4.0,2.0,1.0,3.0
276070332,4.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0
276070333,2.0,2.0,4.0,-1.0,4.0,2.0,2.0,1.0,4.0
276070334,3.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0
276070335,5.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,3.0
276070336,5.0,4.0,4.0,2.0,4.0,3.0,3.0,-1.0,5.0
276070337,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0
276070338,2.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,4.0
276070339,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0
276070340,4.0,2.0,4.0,2.0,4.0,4.0,1.0,3.0,4.0
276070341,4.0,3.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0
276070342,3.0,3.0,4.0,-1.0,4.0,3.0,2.0,2.0,4.0
276070343,4.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0
276070344,4.0,3.0,5.0,2.0,4.0,2.0,2.0,3.0,2.0
276070345,4.0,2.0,4.0,-1.0,4.0,4.0,2.0,2.0,2.0
276070346,4.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0
