D_INTERVIEW,Q177,Q178,Q179,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q190,Q191,Q192,Q193,Q194,Q195
840071041,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,7.0,1.0,5.0,8.0,1.0,1.0,5.0,8.0
840071042,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
840071043,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
840071044,5.0,5.0,5.0,5.0,5.0,5.0,1.0,7.0,7.0,8.0,1.0,7.0,1.0,1.0,8.0,1.0,10.0,8.0,8.0
840071045,7.0,8.0,5.0,5.0,5.0,10.0,6.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,7.0,2.0,10.0,1.0,1.0
840071046,5.0,6.0,5.0,3.0,1.0,10.0,5.0,8.0,10.0,10.0,3.0,8.0,1.0,1.0,3.0,1.0,8.0,2.0,4.0
840071047,6.0,5.0,6.0,3.0,4.0,5.0,1.0,1.0,5.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071048,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
840071049,7.0,7.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,7.0,7.0,6.0,7.0,6.0
840071050,1.0,1.0,1.0,1.0,1.0,-2.0,3.0,5.0,7.0,7.0,1.0,10.0,1.0,-2.0,5.0,1.0,3.0,1.0,10.0
840071051,5.0,5.0,5.0,5.0,5.0,5.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,5.0
840071052,5.0,7.0,8.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,7.0,1.0,1.0,5.0,1.0,5.0
840071053,1.0,5.0,1.0,1.0,5.0,10.0,5.0,1.0,5.0,10.0,5.0,5.0,1.0,5.0,1.0,4.0,5.0,1.0,10.0
840071054,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
840071055,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
840071056,2.0,5.0,1.0,2.0,1.0,9.0,6.0,8.0,6.0,10.0,7.0,6.0,1.0,1.0,1.0,1.0,9.0,1.0,7.0
840071057,5.0,5.0,5.0,1.0,1.0,10.0,4.0,10.0,10.0,10.0,5.0,5.0,1.0,1.0,1.0,1.0,10.0,1.0,7.0
840071058,1.0,5.0,1.0,2.0,1.0,8.0,5.0,5.0,10.0,8.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,10.0
840071059,1.0,1.0,1.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,4.0,3.0,1.0,10.0,2.0,10.0
840071060,5.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0
840071061,5.0,4.0,10.0,10.0,1.0,9.0,6.0,10.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
840071062,5.0,5.0,5.0,5.0,5.0,1.0,5.0,10.0,10.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0
840071063,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,10.0
840071064,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0
840071065,1.0,1.0,1.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,5.0,10.0,1.0,1.0,1.0,1.0,10.0,1.0,8.0
840071066,5.0,7.0,4.0,3.0,1.0,1.0,1.0,4.0,6.0,5.0,1.0,4.0,1.0,5.0,4.0,4.0,3.0,1.0,3.0
840071067,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0
840071068,5.0,5.0,1.0,2.0,3.0,10.0,1.0,5.0,10.0,10.0,6.0,5.0,1.0,1.0,3.0,1.0,7.0,1.0,6.0
840071069,5.0,5.0,5.0,3.0,2.0,10.0,5.0,1.0,5.0,10.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0
840071070,5.0,5.0,1.0,1.0,1.0,9.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,4.0,1.0
840071071,1.0,5.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,7.0,4.0,10.0,1.0,1.0
840071072,1.0,1.0,1.0,10.0,1.0,8.0,9.0,4.0,8.0,9.0,9.0,9.0,1.0,1.0,4.0,1.0,8.0,1.0,10.0
840071073,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
840071074,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,3.0,6.0,1.0,6.0,6.0,10.0,6.0,3.0,5.0
840071075,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,1.0,10.0
840071076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,10.0
840071077,9.0,3.0,1.0,1.0,1.0,4.0,4.0,8.0,6.0,9.0,5.0,7.0,1.0,1.0,1.0,1.0,9.0,1.0,7.0
840071078,10.0,5.0,6.0,6.0,6.0,3.0,1.0,4.0,5.0,5.0,2.0,10.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
840071079,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071080,1.0,6.0,3.0,1.0,1.0,10.0,5.0,8.0,5.0,8.0,1.0,9.0,1.0,1.0,3.0,1.0,5.0,4.0,7.0
840071081,6.0,5.0,1.0,1.0,6.0,1.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,1.0,6.0,1.0,5.0
840071082,6.0,7.0,5.0,5.0,5.0,8.0,3.0,8.0,9.0,8.0,1.0,5.0,1.0,1.0,1.0,1.0,9.0,4.0,1.0
840071083,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,1.0,1.0,6.0,1.0,1.0,10.0,1.0,6.0,10.0
840071084,6.0,9.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0
840071085,10.0,5.0,1.0,1.0,1.0,10.0,10.0,10.0,6.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071086,4.0,7.0,2.0,3.0,3.0,8.0,3.0,3.0,7.0,6.0,3.0,5.0,2.0,1.0,2.0,4.0,8.0,5.0,5.0
840071087,6.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,5.0,8.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,5.0
840071088,3.0,5.0,1.0,1.0,1.0,5.0,5.0,2.0,4.0,6.0,2.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0
840071089,1.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,1.0
840071090,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,8.0
840071091,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,5.0,1.0,5.0
840071092,2.0,2.0,2.0,1.0,1.0,8.0,4.0,6.0,6.0,7.0,5.0,5.0,1.0,1.0,5.0,1.0,5.0,2.0,6.0
840071093,1.0,1.0,2.0,1.0,1.0,10.0,1.0,6.0,10.0,10.0,1.0,10.0,1.0,1.0,2.0,1.0,10.0,1.0,7.0
840071094,5.0,5.0,4.0,3.0,3.0,9.0,9.0,9.0,9.0,9.0,5.0,9.0,1.0,1.0,1.0,1.0,9.0,1.0,6.0
840071095,1.0,1.0,1.0,1.0,1.0,10.0,4.0,5.0,8.0,10.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0
840071096,5.0,6.0,1.0,1.0,1.0,1.0,1.0,8.0,6.0,10.0,1.0,10.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0
840071097,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0
840071098,8.0,7.0,6.0,4.0,4.0,10.0,3.0,3.0,2.0,8.0,1.0,8.0,1.0,1.0,1.0,2.0,10.0,1.0,6.0
840071099,7.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
840071100,5.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071101,1.0,1.0,1.0,4.0,6.0,5.0,7.0,1.0,8.0,10.0,1.0,5.0,1.0,5.0,5.0,1.0,8.0,5.0,10.0
840071102,5.0,5.0,3.0,5.0,2.0,6.0,3.0,5.0,5.0,8.0,5.0,5.0,1.0,4.0,5.0,1.0,8.0,5.0,8.0
840071103,1.0,10.0,1.0,1.0,1.0,8.0,1.0,7.0,7.0,7.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
840071104,1.0,2.0,1.0,1.0,1.0,10.0,2.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,2.0,1.0,8.0,1.0,5.0
840071105,4.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,10.0,10.0,1.0,10.0,6.0,2.0,8.0,9.0,10.0,4.0,9.0
840071106,1.0,2.0,1.0,1.0,1.0,6.0,3.0,5.0,9.0,9.0,2.0,8.0,1.0,1.0,1.0,1.0,8.0,2.0,9.0
840071107,10.0,7.0,1.0,1.0,-2.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,-2.0,1.0
840071108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,7.0,1.0,4.0,1.0,1.0,3.0,1.0,10.0
840071109,3.0,3.0,4.0,6.0,3.0,8.0,7.0,3.0,4.0,8.0,3.0,4.0,4.0,7.0,7.0,7.0,4.0,7.0,4.0
840071110,8.0,8.0,9.0,9.0,9.0,8.0,10.0,10.0,10.0,1.0,1.0,4.0,8.0,1.0,10.0,1.0,10.0,2.0,10.0
840071111,10.0,4.0,2.0,2.0,4.0,5.0,6.0,5.0,10.0,10.0,2.0,8.0,1.0,2.0,3.0,2.0,10.0,6.0,7.0
840071112,1.0,8.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071113,4.0,10.0,7.0,10.0,2.0,4.0,4.0,10.0,10.0,9.0,3.0,-2.0,9.0,1.0,1.0,2.0,3.0,3.0,4.0
840071114,2.0,6.0,1.0,1.0,1.0,10.0,10.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0
840071115,1.0,1.0,5.0,1.0,1.0,10.0,5.0,7.0,9.0,10.0,5.0,5.0,1.0,1.0,1.0,1.0,10.0,6.0,1.0
840071116,10.0,1.0,5.0,1.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,10.0,1.0,10.0,10.0,10.0,10.0
840071117,1.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,10.0,10.0,7.0,10.0,1.0,1.0,1.0,1.0,10.0,6.0,10.0
840071118,1.0,1.0,1.0,1.0,1.0,10.0,5.0,8.0,6.0,10.0,1.0,7.0,1.0,1.0,1.0,1.0,10.0,4.0,7.0
840071119,5.0,5.0,3.0,5.0,1.0,8.0,1.0,3.0,5.0,10.0,10.0,10.0,5.0,2.0,5.0,1.0,5.0,1.0,5.0
840071120,1.0,5.0,1.0,1.0,5.0,5.0,6.0,6.0,6.0,7.0,1.0,7.0,1.0,1.0,7.0,1.0,7.0,6.0,8.0
840071121,1.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,10.0,10.0,1.0,10.0,1.0,1.0,1.0,1.0,4.0,1.0,9.0
840071122,1.0,1.0,1.0,5.0,1.0,10.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0
840071123,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,6.0,1.0,7.0,1.0,5.0,1.0,1.0,7.0,1.0,9.0
840071124,1.0,1.0,5.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,5.0,5.0,1.0,1.0,5.0,4.0,10.0,7.0,8.0
840071125,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,10.0
840071126,1.0,1.0,1.0,1.0,1.0,10.0,6.0,9.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0
840071127,3.0,3.0,5.0,6.0,9.0,10.0,10.0,8.0,8.0,8.0,6.0,8.0,1.0,6.0,5.0,1.0,6.0,4.0,4.0
840071128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0
840071129,5.0,5.0,3.0,4.0,3.0,9.0,6.0,4.0,8.0,10.0,3.0,6.0,1.0,2.0,4.0,1.0,10.0,5.0,4.0
840071130,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,10.0,1.0,5.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0
840071131,10.0,1.0,1.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
840071132,1.0,10.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,10.0,2.0,10.0,2.0,10.0,10.0
840071133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0
840071134,1.0,1.0,1.0,1.0,1.0,10.0,5.0,3.0,10.0,10.0,5.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0
840071135,1.0,1.0,1.0,3.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,6.0,6.0,3.0,10.0,3.0,10.0
840071136,1.0,1.0,1.0,1.0,1.0,10.0,1.0,6.0,10.0,10.0,6.0,6.0,1.0,1.0,1.0,1.0,10.0,1.0,4.0
840071137,3.0,2.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,1.0,1.0,1.0,1.0,10.0,1.0,4.0
840071138,2.0,2.0,1.0,1.0,1.0,9.0,5.0,1.0,10.0,10.0,1.0,7.0,1.0,5.0,7.0,1.0,10.0,4.0,6.0
840071139,-2.0,-2.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,-2.0,-2.0,10.0,-2.0,10.0
840071140,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,10.0
840071141,1.0,-2.0,1.0,1.0,-2.0,-2.0,1.0,5.0,7.0,10.0,1.0,6.0,1.0,1.0,1.0,1.0,6.0,1.0,-2.0
840071142,1.0,1.0,1.0,1.0,1.0,10.0,5.0,3.0,1.0,5.0,1.0,10.0,1.0,1.0,1.0,1.0,5.0,1.0,10.0
840071143,1.0,1.0,1.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0
840071144,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,10.0,10.0,5.0,5.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0
840071145,5.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,10.0
840071146,5.0,2.0,6.0,4.0,1.0,8.0,1.0,8.0,6.0,7.0,2.0,8.0,1.0,1.0,7.0,7.0,7.0,8.0,5.0
840071147,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
840071148,4.0,-2.0,9.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,1.0,4.0,2.0,-2.0,-2.0,-2.0
840071149,-2.0,-2.0,-2.0,-2.0,-2.0,10.0,-2.0,9.0,10.0,10.0,-2.0,-2.0,1.0,1.0,3.0,1.0,8.0,-2.0,-2.0
840071150,7.0,5.0,5.0,7.0,4.0,3.0,4.0,7.0,4.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
840071151,1.0,3.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
840071152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,10.0,5.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,10.0
840071153,1.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0
840071154,5.0,6.0,9.0,2.0,1.0,2.0,8.0,7.0,10.0,1.0,8.0,6.0,5.0,10.0,1.0,2.0,9.0,6.0,5.0
840071155,10.0,1.0,1.0,1.0,1.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0
840071156,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,7.0
840071157,1.0,3.0,1.0,1.0,2.0,7.0,1.0,5.0,6.0,7.0,2.0,4.0,1.0,1.0,3.0,1.0,7.0,3.0,7.0
840071158,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,5.0,8.0,2.0,5.0,1.0,5.0,3.0,1.0,7.0,3.0,7.0
840071159,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0
840071160,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,6.0
840071161,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
840071162,10.0,10.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840071163,7.0,2.0,2.0,7.0,1.0,10.0,1.0,1.0,10.0,10.0,6.0,5.0,1.0,1.0,1.0,1.0,10.0,1.0,7.0
840071164,7.0,4.0,6.0,7.0,6.0,6.0,5.0,6.0,5.0,7.0,1.0,6.0,2.0,5.0,3.0,2.0,2.0,4.0,3.0
840071165,1.0,3.0,1.0,1.0,7.0,1.0,1.0,6.0,7.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,7.0
840071166,9.0,6.0,2.0,7.0,4.0,10.0,10.0,8.0,9.0,8.0,1.0,10.0,3.0,1.0,4.0,1.0,10.0,3.0,9.0
840071167,8.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,8.0,1.0,3.0,1.0,5.0,2.0,1.0,3.0,1.0,2.0
840071168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,5.0,4.0,1.0,5.0,5.0,1.0,4.0,2.0,3.0
840071169,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0
840071170,2.0,7.0,4.0,3.0,8.0,3.0,8.0,3.0,4.0,4.0,3.0,2.0,8.0,3.0,4.0,3.0,8.0,8.0,3.0
840071171,2.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,9.0,8.0,7.0,5.0,8.0,5.0,8.0
